occurrence_id	page	locus	token_index	surface	wrapper	quality_core	ending	role	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-O1193	f47r	f47r.6	7	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	aiin	shol	MIDDLE	H	1	1	folr chey so chol shol aiin shol shol chdy cholol
G628-O1194	f47r	f47r.6	8	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shol	chdy	MIDDLE	H	1	1	folr chey so chol shol aiin shol shol chdy cholol
G628-O1195	f47r	f47r.7	2	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	schesy	cthaiin	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-O1196	f47r	f47r.7	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cthaiin	chol	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-O1197	f47r	f47r.7	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	chol	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-O1198	f47r	f47r.7	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	chor	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-O1199	f47r	f47r.7	7	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chol	ey	MIDDLE	H	1	1	schesy kchor cthaiin chol chol chol chor ey
G628-O1200	f47r	f47r.9	2	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	qoko	chaiin	MIDDLE	H	1	0	qoko kor chaiin okal chol daiin okcho kchorsy
G628-O1201	f47r	f47r.9	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okal	daiin	MIDDLE	H	1	1	qoko kor chaiin okal chol daiin okcho kchorsy
G628-O1202	f47r	f47r.10	4	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	keey	chey	MIDDLE	H	1	1	shy otcho keey tor chey otchy tchol dain dam
G628-O1203	f47r	f47r.10	7	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	otchy	dain	MIDDLE	H	1	1	shy otcho keey tor chey otchy tchol dain dam
G628-O1204	f47v	f47v.3	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	char	FIRST	H	1	1	shol char oteol dor otchol chkchy daiin
G628-O1205	f47v	f47v.3	5	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	dor	chkchy	MIDDLE	H	1	1	shol char oteol dor otchol chkchy daiin
G628-O1206	f47v	f47v.4	1	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	sheey	FIRST	H	1	1	qotol sheey kol sho keechy qoty cthy
G628-O1207	f47v	f47v.4	3	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	sheey	sho	MIDDLE	H	1	1	qotol sheey kol sho keechy qoty cthy
G628-O1208	f47v	f47v.5	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	shees	ody	MIDDLE	H	1	1	dsholy shees chor ody shy sy sary
G628-O1209	f47v	f47v.6	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dochod	<END>	LAST	H	1	1	chody cheor saiin dochod chol
G628-O1210	f47v	f47v.9	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chety	chol	MIDDLE	H	1	1	qotcheey chety chol chol dain
G628-O1211	f47v	f47v.9	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	dain	MIDDLE	H	1	1	qotcheey chety chol chol dain
G628-O1212	f47v	f47v.10	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dy	chody	MIDDLE	H	1	1	chotcho ltchey o tcho tchy dy chol chody dar
G628-O1213	f47v	f47v.14	1	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	chey	FIRST	H	1	1	chol chey
G628-O1214	f48r	f48r.6	6	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	lotal	otal	MIDDLE	H	5	1	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy
G628-O1215	f48r	f48r.8	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	otchdain	oteol	MIDDLE	H	5	1	otchdain shol oteol oteoly ykeey dam dr
G628-O1216	f48v	f48v.3	2	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	alchey	y	MIDDLE	H	5	1	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am
G628-O1217	f48v	f48v.6	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	otar	otees	MIDDLE	H	5	1	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am
G628-O1218	f48v	f48v.6	7	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otees	or	MIDDLE	H	5	1	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am
G628-O1219	f48v	f48v.6	8	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ol	ain	MIDDLE	H	5	1	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am
G628-O1220	f48v	f48v.9	1	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	shody	FIRST	H	5	1	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy
G628-O1221	f48v	f48v.10	1	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	chedy	FIRST	H	5	1	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary
G628-O1222	f48v	f48v.11	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	tam	cheedls	MIDDLE	H	5	1	ykeedal chckhy ykal y tam or cheedls sary
G628-O1223	f49r	f49r.1	3	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	dy	shol	MIDDLE	H	1	1	pychol dy shor shol shtchy shorpchor opchor shor kchy
G628-O1224	f49r	f49r.1	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shor	shtchy	MIDDLE	H	1	1	pychol dy shor shol shtchy shorpchor opchor shor kchy
G628-O1225	f49r	f49r.1	8	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	opchor	kchy	MIDDLE	H	1	0	pychol dy shor shol shtchy shorpchor opchor shor kchy
G628-O1226	f49r	f49r.2	1	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	sho	FIRST	H	1	1	qotor sho chotchy choshy qopchar qo dor daiin
G628-O1227	f49r	f49r.5	1	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	<START>	sheor	FIRST	H	1	1	chor sheor chey teey qotan
G628-O1228	f49r	f49r.6	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	or	FIRST	H	1	0	ol or shes sheoty choldaiin
G628-O1229	f49r	f49r.6	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ol	shes	MIDDLE	H	1	0	ol or shes sheoty choldaiin
G628-O1230	f49r	f49r.8	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chot	chy	MIDDLE	H	1	1	chot chor chy cheet qolsor
G628-O1231	f49r	f49r.10	4	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	choiin	shor	MIDDLE	H	1	1	sho r choiin shor shor shy
G628-O1232	f49r	f49r.10	5	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	shor	shy	MIDDLE	H	1	0	sho r choiin shor shor shy
G628-O1233	f49r	f49r.13	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	d	y	MIDDLE	H	1	0	d chol y tcheol daiin cthodd
G628-O1234	f49r	f49r.14	3	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	shoqoky	sheor	MIDDLE	H	1	1	qo shoqoky shor sheor otol daiin
G628-O1235	f49r	f49r.14	5	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	sheor	daiin	MIDDLE	H	1	1	qo shoqoky shor sheor otol daiin
G628-O1236	f49r	f49r.15	1	ochol	o	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	chol	FIRST	H	1	1	ochol chol chody dchodaiin daiin
G628-O1237	f49r	f49r.15	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ochol	chody	MIDDLE	H	1	1	ochol chol chody dchodaiin daiin
G628-O1238	f49r	f49r.17	2	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	olol	chey	MIDDLE	H	1	0	olol ol chey chey kchy qotchol chosory
G628-O1239	f49r	f49r.17	6	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	kchy	chosory	MIDDLE	H	1	1	olol ol chey chey kchy qotchol chosory
G628-O1240	f49r	f49r.21	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	odcho	ety	MIDDLE	H	1	1	odcho chor ety shol
G628-O1241	f49r	f49r.21	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	ety	<END>	LAST	H	1	1	odcho chor ety shol
G628-O1242	f49v	f49v.2	1	kshor	BARE	ksh	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-feucht-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	shol	FIRST	H	1	1	kshor shol cphokchol chy
G628-O1243	f49v	f49v.2	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	kshor	cphokchol	MIDDLE	H	1	1	kshor shol cphokchol chy
G628-O1244	f49v	f49v.10	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	shodaiin	FIRST	H	1	1	shol shodaiin qotchar
G628-O1245	f49v	f49v.18	1	ochor	o	ch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	sheeod	FIRST	H	1	1	ochor sheeod ksheo dl
G628-O1246	f49v	f49v.26	3	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	chokeeody	kcho	MIDDLE	H	1	1	qokeol chokeeody otol kcho s chol daiin
G628-O1247	f49v	f49v.26	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	s	daiin	MIDDLE	H	1	1	qokeol chokeeody otol kcho s chol daiin
G628-O1248	f49v	f49v.28	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	fchochor	tchol	MIDDLE	H	1	1	fchochor shol tchol opcheodal dchsy chotchy
G628-O1249	f49v	f49v.28	3	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	shol	opcheodal	MIDDLE	H	1	1	fchochor shol tchol opcheodal dchsy chotchy
G628-O1250	f49v	f49v.30	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	d	chokchodaiin	MIDDLE	H	1	1	dcho d chol chokchodaiin chokchy tchol okchokol
G628-O1251	f49v	f49v.30	6	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	chokchy	okchokol	MIDDLE	H	1	1	dcho d chol chokchodaiin chokchy tchol okchokol
G628-O1252	f49v	f49v.36	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cheol	s	MIDDLE	H	1	0	qotcho cheol chol s cho chcthey dcheol chotchody
G628-O1253	f49v	f49v.38	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	cheokchet	daiin	MIDDLE	H	1	1	chokeo sho cheor cheokchet chor daiin dy daiin qokg
G628-O1254	f49v	f49v.40	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	daiin	chaiin	MIDDLE	H	1	1	oaiin chy daiin chol chaiin kshardy chokchy
G628-O1255	f49v	f49v.42	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	cheo	choteey	MIDDLE	H	1	1	qokeaiin cheo chor choteey kcheol dain cho daisin
G628-O1256	f49v	f49v.46	5	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	rchseesy	sol	MIDDLE	H	1	1	oaiin cheky cho rchseesy kchor sol chctho s
G628-O1257	f49v	f49v.48	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chey	chokaly	MIDDLE	H	1	1	qotcheol chey chor chokaly chor dal chaiin d
G628-O1258	f49v	f49v.48	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chokaly	dal	MIDDLE	H	1	0	qotcheol chey chor chokaly chor dal chaiin d
G628-O1259	f49v	f49v.50	1	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	chor	FIRST	H	1	1	chol chor ches chkalchy chokeeoky chokoran
G628-O1260	f49v	f49v.50	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chol	ches	MIDDLE	H	1	1	chol chor ches chkalchy chokeeoky chokoran
G628-O1261	f4r	f4r.1	4	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	sheol	sheey	MIDDLE	H	1	1	kodalchy chpady sheol ol sheey qotey doiin chor ytoy
G628-O1262	f4r	f4r.1	8	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	doiin	ytoy	MIDDLE	H	1	1	kodalchy chpady sheol ol sheey qotey doiin chor ytoy
G628-O1263	f4r	f4r.2	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	dchor	shol	MIDDLE	H	1	1	dchor shol shol cthol shtchy chaiin s choraiin chom
G628-O1264	f4r	f4r.2	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shol	cthol	MIDDLE	H	1	0	dchor shol shol cthol shtchy chaiin s choraiin chom
G628-O1265	f4r	f4r.3	1	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	<START>	chol	FIRST	H	1	1	otchol chol chy chaiin qotaiin daiin shain
G628-O1266	f4r	f4r.3	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	otchol	chy	MIDDLE	H	1	1	otchol chol chy chaiin qotaiin daiin shain
G628-O1267	f4r	f4r.4	1	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	<START>	chy	FIRST	H	1	1	qotchol chy yty daiin okaiin cthy
G628-O1268	f4r	f4r.6	1	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	<START>	shytchy	FIRST	H	1	1	chor shytchy dytcheey
G628-O1269	f4r	f4r.8	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	shol	FIRST	H	1	1	shor shol shol cthy cpholdy
G628-O1270	f4r	f4r.8	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shor	shol	MIDDLE	H	1	1	shor shol shol cthy cpholdy
G628-O1271	f4r	f4r.8	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shol	cthy	MIDDLE	H	1	1	shor shol shol cthy cpholdy
G628-O1272	f4r	f4r.9	4	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	tchy	aiin	MIDDLE	H	1	0	daiin ckhochy tchy kor aiin
G628-O1273	f4r	f4r.10	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	odal	shyshol	MIDDLE	H	1	1	odal shor shyshol cphaiin
G628-O1274	f4v	f4v.2	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	chey	FIRST	H	1	1	ol chey chy cthy shkchor sheo cheory choldy
G628-O1275	f4v	f4v.5	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	sheey	FIRST	H	1	1	shor sheey otoiin shey qotchoiin chodain
G628-O1276	f4v	f4v.7	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	sheeor	chokchy	MIDDLE	H	1	1	torchy sheeor chor chokchy cphydy
G628-O1277	f4v	f4v.8	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	oleeeb	cthol	MIDDLE	H	1	1	oleeeb chor cthol sho otor cthory
G628-O1278	f4v	f4v.8	5	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	sho	cthory	MIDDLE	H	1	1	oleeeb chor cthol sho otor cthory
G628-O1279	f4v	f4v.10	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okeody	chokeody	MIDDLE	H	1	1	otaiin sheo okeody chol chokeody
G628-O1280	f4v	f4v.11	5	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	shtaiin	daiin	MIDDLE	H	1	0	sho kcheor shody shtaiin qotol daiin
G628-O1281	f50r	f50r.3	1	tshol	BARE	tsh	OL	QUALITY_STATE_CARRIER	kalt-feuchte Zustands-/Materialform; flüssig meist kalt-feucht	<START>	kar	FIRST	H	2	1	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam
G628-O1282	f50r	f50r.4	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qokaiin	ar	MIDDLE	H	2	1	tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols
G628-O1283	f50r	f50r.6	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	shear	kchedy	MIDDLE	H	2	0	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky
G628-O1284	f50r	f50r.6	6	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	okal	cheeor	MIDDLE	H	2	1	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky
G628-O1285	f50v	f50v.1	7	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	opchedy	shor	MIDDLE	H	2	1	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam
G628-O1286	f50v	f50v.1	8	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	qokol	ofar	MIDDLE	H	2	1	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam
G628-O1287	f50v	f50v.4	12	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chckhey	<END>	LAST	H	2	1	dar qoain olaiin ols aiin o l okeedy okchdy otar chckhey or
G628-O1288	f50v	f50v.7	3	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	odaiin	okaiin	MIDDLE	H	2	0	tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam
G628-O1289	f50v	f50v.8	3	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	okair	qokedy	MIDDLE	H	2	0	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod
G628-O1290	f51r	f51r.4	3	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	es	cheody	MIDDLE	H	1	1	daiin es okol cheody ckhy cheeey
G628-O1291	f51r	f51r.8	1	oshol	o	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	odaiin	FIRST	H	1	1	oshol odaiin ckhey ckheody qokey otydy
G628-O1292	f51r	f51r.9	1	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	daiin	FIRST	H	1	1	tol daiin daim qchodal dal qody qoetam
G628-O1293	f51r	f51r.10	6	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	kchey	okam	MIDDLE	H	1	1	ykchol dor shey qokeol kchey shol okam
G628-O1294	f51r	f51r.11	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	eody	oteodaiin	MIDDLE	H	1	1	tchodaiin eody qokol oteodaiin kol otag
G628-O1295	f51r	f51r.11	5	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	oteodaiin	otag	MIDDLE	H	1	0	tchodaiin eody qokol oteodaiin kol otag
G628-O1296	f51r	f51r.12	3	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	ckheey	cheeal	MIDDLE	H	1	1	yoees ckheey kol cheeal okeor qockhey pchodal
G628-O1297	f51r	f51r.15	1	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	cheor	FIRST	H	1	1	qokol cheor ckhal s or aldy otal
G628-O1298	f51r	f51r.15	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	s	aldy	MIDDLE	H	1	1	qokol cheor ckhal s or aldy otal
G628-O1299	f51v	f51v.2	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	ckhody	dykaiin	MIDDLE	H	1	1	dshody ckhody qokol dykaiin chy qokey daiin cthy
G628-O1300	f51v	f51v.5	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	ytady	shodol	MIDDLE	H	1	1	todaiin ytady qokol shodol qockhy ykol otaiin dar y
G628-O1301	f51v	f51v.6	1	okor	o	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	ctheody	FIRST	H	1	1	okor ctheody qocphy qokal qotaiin otykol chol daiin
G628-O1302	f51v	f51v.6	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	otykol	daiin	MIDDLE	H	1	0	okor ctheody qocphy qokal qotaiin otykol chol daiin
G628-O1303	f51v	f51v.7	1	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	chodaiin	FIRST	H	1	1	qotol chodaiin qokcheody cho r chod ycthol s olcheety
G628-O1304	f51v	f51v.8	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qodaiin	l	MIDDLE	H	1	0	olkeeody qokal qodaiin or l
G628-O1305	f52r	f52r.1	8	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	ypchy	dar	MIDDLE	H	1	1	tdokchcfhy ycphko ytair shar qofy daiin ypchy otchol dar yty
