event_id	physical_page	locus	surface	component_recipe	codebook_layer	register	portable_atomic_reading_de	register_expansion_de	former_canonical_reading_de
P912-E1356	f82r	f82r.29	qotedy	OT+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · KURZ · SCHLIESSEN	DANACH · KURZ · SCHLIESSEN	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1357	f82r	f82r.29	qoty	OT+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E1358	f82r	f82r.29	qoty	OT+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E1359	f82r	f82r.30	qoteey	OT+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · DIES	DANACH · LÄNGER · DIES	NAECHSTEN POSTEN LAENGER HALTEN
P912-E1360	f82r	f82r.30	raiin	R+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · SOLLWERT	MARKIEREN · STATIONSWERT	MARKIEREN · SOLLMASS
P912-E1361	f82r	f82r.30	cheol	CHEO+L	LEARNED_FORMULA_CARD	BATH_STATION	AUSZUG · LEITEN	AUSZUG · LEITEN	DEN AUSZUG WEITERFUEHREN
P912-E1362	f82r	f82r.30	qoteey	OT+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · DIES	DANACH · LÄNGER · DIES	NAECHSTEN POSTEN LAENGER HALTEN
P912-E1363	f82r	f82r.30	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1364	f82r	f82r.30	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1365	f82r	f82r.30	lshedy	LSH+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SPÜLEN · KURZ · SCHLIESSEN	SPÜLEN · KURZ · SCHLIESSEN	KURZ SPÜLEN; ENDE
P912-E1366	f82r	f82r.30	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1367	f82r	f82r.30	rag	R+A_ADDR+G_LABEL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · ORT · PRÜFEN	MARKIEREN · ORT · PRÜFEN	MARKIEREN · ORT · PRÜFEN
P912-E1368	f82r	f82r.31	cheol	CHEO+L	LEARNED_FORMULA_CARD	BATH_STATION	AUSZUG · LEITEN	AUSZUG · LEITEN	DEN AUSZUG WEITERFUEHREN
P912-E1369	f82r	f82r.31	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1370	f82r	f82r.31	rsheedy	R+SH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · HALTEN · LÄNGER · TEIL · DIES	MARKIEREN · HALTEN · LÄNGER · TEIL · DIES	MARKIEREN · HALTEN · LÄNGER · TEIL · DIES
P912-E1371	f82r	f82r.31	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · UMSETZEN · SCHLIESSEN	LEITEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1372	f82r	f82r.31	qoty	OT+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E1373	f82r	f82r.31	lcheeor	L+CH+EE+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · NEHMEN · LÄNGER · SATZ	LEITEN · AUS STATION NEHMEN · LÄNGER · ARBEITSSATZ	LEITEN · ENTNEHMEN · LÄNGER · ANSATZ
P912-E1374	f82r	f82r.31	qokain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E1375	f82r	f82r.31	cheedy	CH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · LÄNGER · TEIL · DIES	AUS STATION NEHMEN · LÄNGER · TEIL · DIES	ENTNEHMEN · LÄNGER · TEIL · DIES
P912-E1376	f82r	f82r.31	lched	L+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · UMSETZEN	LEITEN · UMSETZEN	LEITEN · UMSETZEN
P912-E1377	f82r	f82r.32	taiin	T+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSTELLEN · SOLLWERT	EINSTELLEN · STATIONSWERT	EINSTELLEN · SOLLMASS
P912-E1378	f82r	f82r.32	shedaiin	SHED+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ABSETZEN · SOLLWERT	ABSETZEN · STATIONSWERT	ABSETZEN · SOLLMASS
P912-E1379	f82r	f82r.32	chckhey	CH+CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · DURCHLASS · KURZ · DIES	AUS STATION NEHMEN · DURCHLASS · KURZ · DIES	ENTNEHMEN · DURCHLASS · KURZ · DIES
P912-E1380	f82r	f82r.32	lchey	L+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · DIES	LEITEN · DIES	LEITEN · DIES
P912-E1381	f82r	f82r.32	lcheckhy	L+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · DURCHLASS · DIES	LEITEN · DURCHLASS · DIES	LEITEN · DURCHLASS · DIES
P912-E1382	f82r	f82r.32	sheey	SH+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	LAENGER HALTEN
P912-E1383	f82r	f82r.32	lr	L+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · MARKIEREN	LEITEN · MARKIEREN	LEITEN · MARKIEREN
P912-E1384	f82r	f82r.32	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1385	f82r	f82r.32	rain	R+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · EINHEIT	MARKIEREN · TEILMENGE	MARKIEREN · PORTION
P912-E1386	f82r	f82r.33	sain	S+AIN	LEARNED_FORMULA_CARD	BATH_STATION	AUSWÄHLEN · EINHEIT	AUSWÄHLEN · TEILMENGE	EINHEIT WAEHLEN
P912-E1387	f82r	f82r.33	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1388	f82r	f82r.33	cheol	CHEO+L	LEARNED_FORMULA_CARD	BATH_STATION	AUSZUG · LEITEN	AUSZUG · LEITEN	DEN AUSZUG WEITERFUEHREN
P912-E1389	f82r	f82r.33	ey	E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	KURZ · DIES	KURZ · DIES	KURZ · DIES
P912-E1390	f82r	f82r.33	cheor	CHEO+R	LEARNED_FORMULA_CARD	BATH_STATION	AUSZUG · MARKIEREN	AUSZUG · MARKIEREN	AUSZUG MARKIEREN
P912-E1391	f82r	f82r.33	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1392	f82r	f82r.34	okor	OK+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	SETZEN · SATZ	AN STATION SETZEN · ARBEITSSATZ	Bildplatz aktivieren; Eintragsklasse
P912-E1393	f82r	f82r.35	darol	DA+R+OL	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	ZWEIT · MARKIEREN · FORTSETZEN	ZWEIT · MARKIEREN · FORTSETZEN	zweite Bildstufe; Zustandsmarke; dieselbe Reihe fortführen
P912-E1394	f82r	f82r.36	okal	OK+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	SETZEN · ZIEL	AN STATION SETZEN · ZIELSTATION	Bildplatz aktivieren; Zielplatz
P912-E1395	f82r	f82r.37	okaldy	OK+AL+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	SETZEN · ZIEL · SCHLIESSEN	AN STATION SETZEN · ZIELSTATION · SCHLIESSEN	Bildplatz aktivieren; Zielplatz; Bildeintrag schließen
P912-E1396	f82r	f82r.38	darary	DA+R+AR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	ZWEIT · MARKIEREN · QUELLE · DIES	ZWEIT · MARKIEREN · QUELLSTATION · DIES	zweite Bildstufe; Zustandsmarke; Quell- oder Bezugsstelle; dieser Bildplatz
P912-E1397	f82r	f82r.39	okairady	OK+AIR+A_ADDR+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	SETZEN · LAUF · ORT · TEIL · DIES	AN STATION SETZEN · BECKENLAUF · ORT · TEIL · DIES	Bildplatz aktivieren; Ringlauf; lokale Bildadresse; Unterplatz; dieser Bildplatz
P912-E1398	f82r	f82r.40	sororl	S+OR+OR+L	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	AUSWÄHLEN · SATZ · SATZ · LEITEN	AUSWÄHLEN · ARBEITSSATZ · ARBEITSSATZ · LEITEN	Bildklasse auswählen; Eintragsklasse; Eintragsklasse; Bildverbindung
P912-E1399	f82r	f82r.41	olkoky	OL+K+OK+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	FORTSETZEN · GEBEN · SETZEN · DIES	FORTSETZEN · IN STATION GEBEN · AN STATION SETZEN · DIES	dieselbe Reihe fortführen; Wert zuordnen; Bildplatz aktivieren; dieser Bildplatz
P912-E1400	f82r	f82r.42	sokoly	S+OK+OL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	AUSWÄHLEN · SETZEN · FORTSETZEN · DIES	AUSWÄHLEN · AN STATION SETZEN · FORTSETZEN · DIES	Bildklasse auswählen; Bildplatz aktivieren; dieselbe Reihe fortführen; dieser Bildplatz
P912-E1401	f82r	f82r.43	dolol	D_ADDR+OL+OL	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	TEIL · FORTSETZEN · FORTSETZEN	TEIL · FORTSETZEN · FORTSETZEN	Unterplatz; dieselbe Reihe fortführen; dieselbe Reihe fortführen
P912-E1402	f82r	f82r.44	olaiin	OL+AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	FORTSETZEN · SOLLWERT	FORTSETZEN · STATIONSWERT	dieselbe Reihe fortführen; verzeichneter Sollwert
P912-E1403	f82r	f82r.45	okeear	OK+EE+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	BATH_STATION	SETZEN · LÄNGER · QUELLE	AN STATION SETZEN · LÄNGER · QUELLSTATION	Bildplatz aktivieren; zweiter Grad; Quell- oder Bezugsstelle
P912-E1404	f83r	f83r.1	tchedy	T+CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	EINSTELLEN · UMSETZEN · DIES	EINSTELLEN · UMSETZEN · DIES	DIESEN POSTEN UMSTELLEN
P912-E1405	f83r	f83r.1	lpchedy	L+P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · EINSETZEN · UMSETZEN · DIES	LEITEN · EINSETZEN · UMSETZEN · DIES	LEITEN · EINSETZEN · UMSETZEN · DIES
P912-E1406	f83r	f83r.1	opedy	O+P+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN	AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN	AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN
P912-E1407	f83r	f83r.1	chepol	CH+E+P+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · KURZ · EINSETZEN · FORTSETZEN	AUS STATION NEHMEN · KURZ · EINSETZEN · FORTSETZEN	ENTNEHMEN · KURZ · EINSETZEN · FORTSETZEN
P912-E1408	f83r	f83r.1	pchedar	P+CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSETZEN · UMSETZEN · QUELLE	EINSETZEN · UMSETZEN · QUELLSTATION	EINSETZEN · UMSETZEN · QUELLE
P912-E1409	f83r	f83r.1	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1410	f83r	f83r.1	qopchedy	CARRIER_Q+O+P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES	BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES	BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES
P912-E1411	f83r	f83r.2	sol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1412	f83r	f83r.2	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	LAENGER HALTEN
P912-E1413	f83r	f83r.2	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E1414	f83r	f83r.2	shol	SH+OL	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · FORTSETZEN	HALTEN · FORTSETZEN	WEITER HALTEN
P912-E1415	f83r	f83r.2	lchs	L+CH+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · NEHMEN · AUSWÄHLEN	LEITEN · AUS STATION NEHMEN · AUSWÄHLEN	LEITEN · ENTNEHMEN · AUSWÄHLEN
P912-E1416	f83r	f83r.2	shey	SH+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	KURZ HALTEN
P912-E1417	f83r	f83r.2	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · SCHLIESSEN	DANACH · LÄNGER · SCHLIESSEN	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E1418	f83r	f83r.2	rches	R+CH+E+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · NEHMEN · KURZ · AUSWÄHLEN	MARKIEREN · AUS STATION NEHMEN · KURZ · AUSWÄHLEN	MARKIEREN · ENTNEHMEN · KURZ · AUSWÄHLEN
P912-E1419	f83r	f83r.2	ar	AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	QUELLE	QUELLSTATION	QUELLE
P912-E1420	f83r	f83r.2	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1421	f83r	f83r.2	dor	D_ADDR+OR	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · SATZ	TEIL · ARBEITSSATZ	BEZEICHNETER TEILANSATZ
P912-E1422	f83r	f83r.3	olkeedy	SOLK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	AUFFANGEN · LÄNGER · SCHLIESSEN	AUFFANGEN · LÄNGER · SCHLIESSEN	LÄNGER AUFFANGEN; ENDE
P912-E1423	f83r	f83r.3	qotal	OT+AL	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · ZIEL	DANACH · ZIELSTATION	ZUR NÄCHSTEN STELLE
P912-E1424	f83r	f83r.3	chkeedy	CHK+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEHANDELN · LÄNGER · SCHLIESSEN	BEHANDELN · LÄNGER · SCHLIESSEN	BEHANDELN · LÄNGER · SCHLIESSEN
P912-E1425	f83r	f83r.3	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1426	f83r	f83r.3	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E1427	f83r	f83r.3	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1428	f83r	f83r.3	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · UMSETZEN · SCHLIESSEN	LEITEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1429	f83r	f83r.3	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E1430	f83r	f83r.3	qotal	OT+AL	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · ZIEL	DANACH · ZIELSTATION	ZUR NÄCHSTEN STELLE
P912-E1431	f83r	f83r.3	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · QUELLE	TEIL · QUELLSTATION	AUS DEM BEZEICHNETEN TEIL
P912-E1432	f83r	f83r.4	qokshedy	OK+SH+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · HALTEN · KURZ · SCHLIESSEN	AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN	ANSETZEN, KURZ HALTEN; ENDE
P912-E1433	f83r	f83r.4	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1434	f83r	f83r.4	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E1435	f83r	f83r.4	chkedy	CHK+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEHANDELN · KURZ · TEIL · DIES	BEHANDELN · KURZ · TEIL · DIES	BEHANDELN · KURZ · TEIL · DIES
P912-E1436	f83r	f83r.4	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E1437	f83r	f83r.4	shetar	SH+E+T+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · KURZ · EINSTELLEN · QUELLE	HALTEN · KURZ · EINSTELLEN · QUELLSTATION	HALTEN · KURZ · EINSTELLEN · QUELLE
P912-E1438	f83r	f83r.4	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1439	f83r	f83r.4	qekaiin	CARRIER_Q+E+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · KURZ · GEBEN · SOLLWERT	BEGINNEN · KURZ · IN STATION GEBEN · STATIONSWERT	BEGINNEN · KURZ · ZUGEBEN · SOLLMASS
P912-E1440	f83r	f83r.4	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1441	f83r	f83r.5	deey	D_ADDR+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL · LÄNGER · DIES	TEIL · LÄNGER · DIES	TEIL · LÄNGER · DIES
P912-E1442	f83r	f83r.5	qotaiin	OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DANACH · SOLLWERT	DANACH · STATIONSWERT	DANACH · SOLLMASS
P912-E1443	f83r	f83r.5	checkhy	CH+E+CKH+Y	LEARNED_FORMULA_CARD	BATH_STATION	NEHMEN · KURZ · DURCHLASS · DIES	AUS STATION NEHMEN · KURZ · DURCHLASS · DIES	DIESEN TEIL KURZ DURCHFÜHREN
P912-E1444	f83r	f83r.5	qoty	OT+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E1445	f83r	f83r.5	cheg	CH+E+LOCAL_CHAR_G	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · KURZ · EINMAL	AUS STATION NEHMEN · KURZ · EINMAL	ENTNEHMEN · KURZ · EINMAL
P912-E1446	f83r	f83r.5	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1447	f83r	f83r.5	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1448	f83r	f83r.5	rchedy	R+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · UMSETZEN · DIES	MARKIEREN · UMSETZEN · DIES	MARKIEREN · UMSETZEN · DIES
P912-E1449	f83r	f83r.5	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · SCHLIESSEN	DANACH · LÄNGER · SCHLIESSEN	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E1450	f83r	f83r.5	lo	L+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · AUSFÜHREN	LEITEN · AUSFÜHREN	LEITEN · AUSFÜHREN
P912-E1451	f83r	f83r.6	schedy	CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	UMSETZEN · SCHLIESSEN	UMSETZEN · SCHLIESSEN	UMSETZEN · SCHLIESSEN
P912-E1452	f83r	f83r.6	chedchy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1453	f83r	f83r.6	qokal	OK+AL	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · ZIEL	AN STATION SETZEN · ZIELSTATION	AN DER ZIELSTELLE ANSETZEN
P912-E1454	f83r	f83r.6	olchedy	OL+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · UMSETZEN · SCHLIESSEN	FORTSETZEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1455	f83r	f83r.6	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E1456	f83r	f83r.6	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1457	f83r	f83r.6	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1458	f83r	f83r.6	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · UMSETZEN · SCHLIESSEN	LEITEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1459	f83r	f83r.6	qoky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E1460	f83r	f83r.7	solshed	S+OL+SHED	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN · FORTSETZEN · ABSETZEN	AUSWÄHLEN · FORTSETZEN · ABSETZEN	AUSWÄHLEN · FORTSETZEN · ABSETZEN
P912-E1461	f83r	f83r.7	lsheedy	LSH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SPÜLEN · LÄNGER · TEIL · DIES	SPÜLEN · LÄNGER · TEIL · DIES	SPÜLEN · LÄNGER · TEIL · DIES
P912-E1462	f83r	f83r.7	qeeedy	CARRIER_Q+EEE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · VOLL · TEIL · DIES	BEGINNEN · VOLL · TEIL · DIES	BEGINNEN · VOLL · TEIL · DIES
P912-E1463	f83r	f83r.7	qoky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E1464	f83r	f83r.7	o	O	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSFÜHREN	AUSFÜHREN	AUSFÜHREN
P912-E1465	f83r	f83r.7	qol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1466	f83r	f83r.7	rsheedy	R+SH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · HALTEN · LÄNGER · TEIL · DIES	MARKIEREN · HALTEN · LÄNGER · TEIL · DIES	MARKIEREN · HALTEN · LÄNGER · TEIL · DIES
P912-E1467	f83r	f83r.7	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E1468	f83r	f83r.7	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · SCHLIESSEN	DANACH · LÄNGER · SCHLIESSEN	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E1469	f83r	f83r.7	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · SCHLIESSEN	DANACH · LÄNGER · SCHLIESSEN	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E1470	f83r	f83r.8	pchedal	P+CHD+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSETZEN · UMSETZEN · ZIEL	EINSETZEN · UMSETZEN · ZIELSTATION	EINSETZEN · UMSETZEN · ZIEL
P912-E1471	f83r	f83r.8	otedy	OT+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · KURZ · SCHLIESSEN	DANACH · KURZ · SCHLIESSEN	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1472	f83r	f83r.8	shecthedchy	SH+E+CTH+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · KURZ · BEREIT · UMSETZEN · DIES	HALTEN · KURZ · BEREIT · UMSETZEN · DIES	HALTEN · KURZ · BEREIT · UMSETZEN · DIES
P912-E1473	f83r	f83r.8	qoky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E1474	f83r	f83r.8	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
