length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	last_stream_ordinal	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	cascade_recovery_decision	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L12	12	G457-L12-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3963	3963	G407-E3964	READ	0	G407-E3964	READ	G407-E3964	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3987	3987	G407-E3988	READ	0	G407-E3988	READ	G407-E3988	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4012	4012	G407-E4013	READ	0	G407-E4013	READ	G407-E4013	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4038	4038	G407-E4039	READ	0	G407-E4039	READ	G407-E4041	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4083	4083	G407-E4084	READ	0	G407-E4084	READ	G407-E4084	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4135	4135	G407-E4136	READ	0	G407-E4136	READ	G407-E4139	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4161	4161	G407-E4162	READ	0	G407-E4162	READ	G407-E4162	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4211	4211	G407-E4212	READ	0	G407-E4212	READ	G407-E4212	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4255	4255	G407-E4256	READ	0	G407-E4256	READ	G407-E4259	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4275	4275	G407-E4276	READ	0	G407-E4276	READ	G407-E4276	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4365	4365	G407-E4366	READ	0	G407-E4366	READ	G407-E4366	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4422	4422	G407-E4423	READ	0	G407-E4423	READ	G407-E4424	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L12	12	G457-L12-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4444	4444	G407-E4445	READ	0	G407-E4445	READ	G407-E4447	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0018	18	G407-E0019	READ	0	G407-E0019	READ	G407-E0019	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0147	147	G407-E0148	READ	0	G407-E0148	READ	G407-E0150	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0172	172	G407-E0173	READ	0	G407-E0173	READ	G407-E0176	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0249	249	G407-E0250	READ	0	G407-E0250	READ	G407-E0251	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0295	295	G407-E0296	READ	0	G407-E0296	READ	G407-E0296	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0335	335	G407-E0336	READ	0	G407-E0336	READ	G407-E0336	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0379	379	G407-E0380	READ	0	G407-E0380	READ	G407-E0380	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0472	472	G407-E0473	READ	0	G407-E0473	READ	G407-E0473	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0517	517	G407-E0518	READ	0	G407-E0518	READ	G407-E0518	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0536	536	G407-E0537	READ	0	G407-E0537	READ	G407-E0537	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0565	565	G407-E0566	READ	0	G407-E0566	READ	G407-E0566	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0586	586	G407-E0587	READ	0	G407-E0587	READ	G407-E0587	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0632	632	G407-E0633	READ	0	G407-E0633	READ	G407-E0633	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0682	682	G407-E0683	READ	0	G407-E0683	READ	G407-E0684	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0775	775	G407-E0776	READ	0	G407-E0776	READ	G407-E0776	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0821	821	G407-E0822	READ	0	G407-E0822	READ	G407-E0822	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0886	886	G407-E0887	READ	0	G407-E0887	READ	G407-E0888	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0922	922	G407-E0923	READ	0	G407-E0923	READ	G407-E0923	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1020	1020	G407-E1021	READ	0	G407-E1021	READ	G407-E1022	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1055	1055	G407-E1056	READ	0	G407-E1056	READ	G407-E1056	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1073	1073	G407-E1074	READ	0	G407-E1074	READ	G407-E1074	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1090	1090	G407-E1091	READ	0	G407-E1091	READ	G407-E1091	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1114	1114	G407-E1115	READ	0	G407-E1115	READ	G407-E1115	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1172	1172	G407-E1173	READ	0	G407-E1173	READ	G407-E1175	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1231	1231	G407-E1232	READ	0	G407-E1232	READ	G407-E1232	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1273	1273	G407-E1274	READ	0	G407-E1274	READ	G407-E1275	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1384	1384	G407-E1385	READ	0	G407-E1385	READ	G407-E1385	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1454	1454	G407-E1455	READ	0	G407-E1455	READ	G407-E1455	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1633	1633	G407-E1634	READ	0	G407-E1634	READ	G407-E1634	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2698	2698	G407-E2699	READ	0	G407-E2699	READ	G407-E2699	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2732	2732	G407-E2733	READ	0	G407-E2733	READ	G407-E2734	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2750	2750	G407-E2751	READ	0	G407-E2751	READ	G407-E2753	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2855	2855	G407-E2856	READ	0	G407-E2856	READ	G407-E2856	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3030	3030	G407-E3031	READ	0	G407-E3031	READ	G407-E3033	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3360	3360	G407-E3361	READ	0	G407-E3361	READ	G407-E3363	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3448	3448	G407-E3449	READ	0	G407-E3449	READ	G407-E3449	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3544	3544	G407-E3545	READ	0	G407-E3545	READ	G407-E3546	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3792	3792	G407-E3793	READ	0	G407-E3793	READ	G407-E3793	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3818	3818	G407-E3819	READ	0	G407-E3819	READ	G407-E3821	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3873	3873	G407-E3874	READ	0	G407-E3874	READ	G407-E3874	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3918	3918	G407-E3919	READ	0	G407-E3919	READ	G407-E3919	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3944	3944	G407-E3945	READ	0	G407-E3945	READ	G407-E3946	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3964	3964	G407-E3965	READ	0	G407-E3965	READ	G407-E3965	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3988	3988	G407-E3989	READ	0	G407-E3989	READ	G407-E3989	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4013	4013	G407-E4014	READ	0	G407-E4014	READ	G407-E4014	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4039	4039	G407-E4040	READ	0	G407-E4040	READ	G407-E4042	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4084	4084	G407-E4085	READ	0	G407-E4085	READ	G407-E4085	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4136	4136	G407-E4137	READ	0	G407-E4137	READ	G407-E4139	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4162	4162	G407-E4163	READ	0	G407-E4163	READ	G407-E4163	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4212	4212	G407-E4213	READ	0	G407-E4213	READ	G407-E4213	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4256	4256	G407-E4257	READ	0	G407-E4257	READ	G407-E4259	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4276	4276	G407-E4277	READ	0	G407-E4277	READ	G407-E4277	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4366	4366	G407-E4367	READ	0	G407-E4367	READ	G407-E4367	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4423	4423	G407-E4424	READ	0	G407-E4424	READ	G407-E4424	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L13	13	G457-L13-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4445	4445	G407-E4446	READ	0	G407-E4446	READ	G407-E4447	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0019	19	G407-E0020	READ	0	G407-E0020	READ	G407-E0020	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0148	148	G407-E0149	READ	0	G407-E0149	READ	G407-E0150	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0173	173	G407-E0174	READ	0	G407-E0174	READ	G407-E0176	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0250	250	G407-E0251	READ	0	G407-E0251	READ	G407-E0251	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0296	296	G407-E0297	READ	0	G407-E0297	READ	G407-E0297	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0336	336	G407-E0337	READ	0	G407-E0337	READ	G407-E0339	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0380	380	G407-E0381	READ	0	G407-E0381	READ	G407-E0381	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0473	473	G407-E0474	READ	0	G407-E0474	READ	G407-E0474	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0518	518	G407-E0519	READ	0	G407-E0519	READ	G407-E0519	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0537	537	G407-E0538	READ	0	G407-E0538	READ	G407-E0538	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0566	566	G407-E0567	READ	0	G407-E0567	READ	G407-E0567	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0587	587	G407-E0588	READ	0	G407-E0588	READ	G407-E0588	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0633	633	G407-E0634	READ	0	G407-E0634	READ	G407-E0634	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0683	683	G407-E0684	READ	0	G407-E0684	READ	G407-E0685	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0776	776	G407-E0777	READ	0	G407-E0777	READ	G407-E0777	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0822	822	G407-E0823	READ	0	G407-E0823	READ	G407-E0823	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0887	887	G407-E0888	READ	0	G407-E0888	READ	G407-E0889	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0923	923	G407-E0924	READ	0	G407-E0924	READ	G407-E0925	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1021	1021	G407-E1022	READ	0	G407-E1022	READ	G407-E1022	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1056	1056	G407-E1057	READ	0	G407-E1057	READ	G407-E1057	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1074	1074	G407-E1075	READ	0	G407-E1075	READ	G407-E1075	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1091	1091	G407-E1092	READ	0	G407-E1092	READ	G407-E1094	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1115	1115	G407-E1116	READ	0	G407-E1116	READ	G407-E1118	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1173	1173	G407-E1174	READ	0	G407-E1174	READ	G407-E1175	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1232	1232	G407-E1233	READ	0	G407-E1233	READ	G407-E1233	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1274	1274	G407-E1275	READ	0	G407-E1275	READ	G407-E1275	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1385	1385	G407-E1386	READ	0	G407-E1386	READ	G407-E1387	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1455	1455	G407-E1456	READ	0	G407-E1456	READ	G407-E1456	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1634	1634	G407-E1635	READ	0	G407-E1635	READ	G407-E1635	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2699	2699	G407-E2700	READ	0	G407-E2700	READ	G407-E2700	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2733	2733	G407-E2734	READ	0	G407-E2734	READ	G407-E2734	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2751	2751	G407-E2752	READ	0	G407-E2752	READ	G407-E2753	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2856	2856	G407-E2857	READ	0	G407-E2857	READ	G407-E2857	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3031	3031	G407-E3032	READ	0	G407-E3032	READ	G407-E3033	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3361	3361	G407-E3362	READ	0	G407-E3362	READ	G407-E3363	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3449	3449	G407-E3450	READ	0	G407-E3450	READ	G407-E3451	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3545	3545	G407-E3546	READ	0	G407-E3546	READ	G407-E3546	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3793	3793	G407-E3794	READ_AMBER	0	G407-E3794	READ_AMBER	G407-E3794	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3819	3819	G407-E3820	READ	0	G407-E3820	READ	G407-E3821	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3874	3874	G407-E3875	READ	0	G407-E3875	READ	G407-E3875	1	STATE_PARITY_BEFORE_NEXT_ISLAND
