length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L11	11	G457-L11-G457-A013	G457-A013	8	G407-E0627	627	G404-S009	f24v	F24V_WHOLE_PLANT	O+D_ADDR+CH+EE+S	D_ADDR+O+CH+EE+S	G447-N13497	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	9	G407-E0628	628	G404-S009	f24v	F24V_WHOLE_PLANT	O+E+S+E+AR+LOCAL_CHAR_I+E+S	O+E+CH+E+AR+LOCAL_CHAR_I+E+S	G447-N13807	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	10	G407-E0629	629	G404-S009	f24v	F24V_WHOLE_PLANT	OK+AM_ADDR	CH+AM_ADDR	G447-N15114	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	11	G407-E0630	630	G404-S009	f24v	F24V_WHOLE_PLANT	CH+CH+T	CH+CH	G447-N02350	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	1	G407-E0670	670	G404-S010	f24v	F24V_WHOLE_PLANT	OK+CH	CH+OK	G447-N15351	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	2	G407-E0671	671	G404-S010	f24v	F24V_WHOLE_PLANT	OK	CH	G447-N14831	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	3	G407-E0672	672	G404-S010	f24v	F24V_WHOLE_PLANT	OK+CH+AL	CH+AL	G447-N15420	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	4	G407-E0673	673	G404-S010	f24v	F24V_WHOLE_PLANT	O+EEE+Y	O+E+Y	G447-N13923	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	5	G407-E0674	674	G404-S010	f24v	F24V_WHOLE_PLANT	CH+E+O+L	CH+E+O+AIR	G447-N03228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	6	G407-E0675	675	G404-S010	f24v	F24V_WHOLE_PLANT	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	7	G407-E0676	676	G404-S010	f24v	F24V_WHOLE_PLANT	O+D_ADDR+OR	O+D_ADDR+AIIN	G447-N13574	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	8	G407-E0677	677	G404-S010	f24v	F24V_WHOLE_PLANT	SH+O	CH+O	G447-N26194	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	9	G407-E0678	678	G404-S010	f24v	F24V_WHOLE_PLANT	D_ADDR+O	D_ADDR	G447-N08577	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	10	G407-E0679	679	G404-S010	f24v	F24V_WHOLE_PLANT	OT+OL+O+D_ADDR+AL	OL+O+D_ADDR+AL	G447-N19664	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A014	G457-A014	11	G407-E0680	680	G404-S010	f24v	F24V_WHOLE_PLANT	D_ADDR+O+IIN+R	D_ADDR+IIN+O+R	G447-N08617	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	1	G407-E0763	763	P1009-S026	f55v	große aromatische Doldenpflanze	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	2	G407-E0764	764	P1009-S026	f55v	große aromatische Doldenpflanze	Y+K+AIN	K+Y+AIN	G447-N28771	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	3	G407-E0765	765	P1009-S026	f55v	große aromatische Doldenpflanze	OT+A_ADDR+K+Y	A_ADDR+OT+K+Y	G447-N18829	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	4	G407-E0766	766	P1009-S026	f55v	große aromatische Doldenpflanze	O+AIIN	AIIN+O	G447-N12945	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	5	G407-E0767	767	P1009-S026	f55v	große aromatische Doldenpflanze	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	6	G407-E0768	768	P1009-S026	f55v	große aromatische Doldenpflanze	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	7	G407-E0769	769	P1009-S026	f55v	große aromatische Doldenpflanze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	8	G407-E0770	770	P1009-S026	f55v	große aromatische Doldenpflanze	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	9	G407-E0771	771	P1009-S026	f55v	große aromatische Doldenpflanze	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	10	G407-E0772	772	P1009-S026	f55v	große aromatische Doldenpflanze	Y+T+AIIN	AIIN+T+AIIN	G447-N30218	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A015	G457-A015	11	G407-E0773	773	P1009-S026	f55v	große aromatische Doldenpflanze	OT+AR	AR+OT	G447-N18789	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	1	G407-E0809	809	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OL+Y	OL	G447-N18495	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	2	G407-E0810	810	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	K+OR+CH+Y	K+CH+Y	G447-N11016	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	3	G407-E0811	811	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	CH+Y+K+E+Y	CH+K+E+Y	G447-N07421	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	4	G407-E0812	812	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	CH+OT+Y	CH+OT	G447-N05920	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	5	G407-E0813	813	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	SH+OK+AIIN	OK+SH+AIIN	G447-N26620	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	6	G407-E0814	814	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OL+Y	OL	G447-N18495	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	7	G407-E0815	815	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	8	G407-E0816	816	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	9	G407-E0817	817	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	K+EE+Y	CH+EE+Y	G447-N10496	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	10	G407-E0818	818	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A016	G457-A016	11	G407-E0819	819	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	1	G407-E0874	874	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	K+CH+AL	CH+AL	G447-N09798	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	2	G407-E0875	875	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	3	G407-E0876	876	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	4	G407-E0877	877	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	CH+OT+OL	CH+OL+OL	G447-N05908	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	5	G407-E0878	878	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	6	G407-E0879	879	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	T+CH+O	CH+O	G447-N27289	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	7	G407-E0880	880	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	T+OL	OL	G447-N27867	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	8	G407-E0881	881	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	9	G407-E0882	882	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	CH+T+Y	CH+CHD+Y	G447-N07359	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	10	G407-E0883	883	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A017	G457-A017	11	G407-E0884	884	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	CH+O+D_ADDR+Y	CH+O+D_ADDR+AIIN	G447-N05228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	1	G407-E0910	910	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+O+E+S	CH+O+E+S	G447-N16994	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	2	G407-E0911	911	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	O+E+K+AIN	O+E+CH+AIN	G447-N13677	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	3	G407-E0912	912	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	4	G407-E0913	913	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	5	G407-E0914	914	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	S+OR+AIIN+R	CH+OR+AIIN+R	G447-N23227	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	6	G407-E0915	915	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	7	G407-E0916	916	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	O+P+Y	O+CH+Y	G447-N14594	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	8	G407-E0917	917	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	9	G407-E0918	918	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	10	G407-E0919	919	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+D_ADDR+CH+O+S	D_ADDR+Y+CH+O+S	G447-N28643	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A018	G457-A018	11	G407-E0920	920	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	1	G407-E1008	1008	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	2	G407-E1009	1009	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	3	G407-E1010	1010	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+E+O+CH+Y	CH+E+O+CH+Y	G447-N16219	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	4	G407-E1011	1011	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	O+AIIN	AIIN+O	G447-N12945	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	5	G407-E1012	1012	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	6	G407-E1013	1013	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	AR	AIR	G447-N00695	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	7	G407-E1014	1014	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	OL+AR	AR	G447-N17513	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	8	G407-E1015	1015	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+SH+E+Y	SH+Y+E+Y	G447-N30115	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	9	G407-E1016	1016	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+EE+O+D_ADDR+Y	EE+O+D_ADDR+Y	G447-N16635	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	10	G407-E1017	1017	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	CH+E+O+S	CH+E+O	G447-N03373	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A019	G457-A019	11	G407-E1018	1018	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	O+EE+O+S	EE+O+O+S	G447-N13852	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	1	G407-E1043	1043	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+P+OR	CH+OR	G447-N06488	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	2	G407-E1044	1044	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+E+O+K+OR+CH+E+Y	CH+E+O+CH+OR+CH+E+Y	G447-N03157	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	3	G407-E1045	1045	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+O+D_ADDR	CHD+O+D_ADDR	G447-N05141	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	4	G407-E1046	1046	P1009-S044	f68r1	mehrteilige Sternstellentafel	Y+K+OR	K+Y+OR	G447-N29594	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	5	G407-E1047	1047	P1009-S044	f68r1	mehrteilige Sternstellentafel	SH+E+Y	E+SH+Y	G447-N25583	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	6	G407-E1048	1048	P1009-S044	f68r1	mehrteilige Sternstellentafel	CARRIER_Q+O+CH+EE+Y	CARRIER_Q+CH+EE+Y	G447-N01344	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	7	G407-E1049	1049	P1009-S044	f68r1	mehrteilige Sternstellentafel	OK+AL	AL	G447-N14917	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	8	G407-E1050	1050	P1009-S044	f68r1	mehrteilige Sternstellentafel	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	9	G407-E1051	1051	P1009-S044	f68r1	mehrteilige Sternstellentafel	R+OR	OR+R	G447-N21715	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	10	G407-E1052	1052	P1009-S044	f68r1	mehrteilige Sternstellentafel	E+CH+K+E+AR	E+CH+CH+E+AR	G447-N09287	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A020	G457-A020	11	G407-E1053	1053	P1009-S044	f68r1	mehrteilige Sternstellentafel	DA+R+A_ADDR+AM_ADDR	DA+A_ADDR+R+AM_ADDR	G447-N07828	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A021	G457-A021	1	G407-E1061	1061	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	OT+EE+O+D_ADDR+AIIN	OL+EE+O+D_ADDR+AIIN	G447-N19433	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A021	G457-A021	2	G407-E1062	1062	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	SH+E	CH+E	G447-N24048	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A021	G457-A021	3	G407-E1063	1063	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	A_ADDR+T+EE+Y	A_ADDR+EE+Y	G447-N01054	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
