case	edition	page	leaf	bundle	writer	paragraphs	observed_heads	source_ids	status	reason	candidate_codes	cuts	rejected_cuts	duplicate_positions
240	IT2a	f103v	103	120	STAGE_SUFFIX	f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42;f103v|f103v.43-f103v.46	teeol qokeedy pol pcheody pchear yshey ol polshor orain	IT2a|f103v.14|G001;IT2a|f103v.17|G001;IT2a|f103v.20|G001;IT2a|f103v.27|G001;IT2a|f103v.30|G001;IT2a|f103v.33|G001;IT2a|f103v.37|G001;IT2a|f103v.39|G001;IT2a|f103v.43|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	2	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 1}"	[]
241	IT2a	f104r	104	121	STAGE_PREFIX	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	pchdar kchdal tol tshdol ocheoithey toaiin tshedar pchedar okeeo	IT2a|f104r.1|G001;IT2a|f104r.5|G001;IT2a|f104r.10|G001;IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	12	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 11}"	[]
242	IT2a	f104r	104	121	STAGE_SUFFIX	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	pchdar kchdal tol tshdol ocheoithey toaiin tshedar pchedar okeeo	IT2a|f104r.1|G001;IT2a|f104r.5|G001;IT2a|f104r.10|G001;IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	12	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 12}"	[]
243	IT2a	f104r	104	122	STAGE_PREFIX	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	kchdal tol tshdol ocheoithey toaiin tshedar pchedar okeeo pchol	IT2a|f104r.5|G001;IT2a|f104r.10|G001;IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
244	IT2a	f104r	104	122	STAGE_SUFFIX	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	kchdal tol tshdol ocheoithey toaiin tshedar pchedar okeeo pchol	IT2a|f104r.5|G001;IT2a|f104r.10|G001;IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
245	IT2a	f104r	104	123	STAGE_PREFIX	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	tol tshdol ocheoithey toaiin tshedar pchedar okeeo pchol psheody	IT2a|f104r.10|G001;IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001;IT2a|f104r.36|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
246	IT2a	f104r	104	123	STAGE_SUFFIX	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	tol tshdol ocheoithey toaiin tshedar pchedar okeeo pchol psheody	IT2a|f104r.10|G001;IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001;IT2a|f104r.36|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
247	IT2a	f104r	104	124	STAGE_PREFIX	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	tshdol ocheoithey toaiin tshedar pchedar okeeo pchol psheody pcholor	IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001;IT2a|f104r.36|G001;IT2a|f104r.39|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	20	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 20}"	[]
248	IT2a	f104r	104	124	STAGE_SUFFIX	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	tshdol ocheoithey toaiin tshedar pchedar okeeo pchol psheody pcholor	IT2a|f104r.12|G001;IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001;IT2a|f104r.36|G001;IT2a|f104r.39|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	20	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 20}"	[]
249	IT2a	f104r	104	125	STAGE_PREFIX	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	ocheoithey toaiin tshedar pchedar okeeo pchol psheody pcholor tsheodl	IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001;IT2a|f104r.36|G001;IT2a|f104r.39|G001;IT2a|f104r.43|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
250	IT2a	f104r	104	125	STAGE_SUFFIX	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	ocheoithey toaiin tshedar pchedar okeeo pchol psheody pcholor tsheodl	IT2a|f104r.16|G001;IT2a|f104r.19|G001;IT2a|f104r.22|G001;IT2a|f104r.27|G001;IT2a|f104r.30|G001;IT2a|f104r.34|G001;IT2a|f104r.36|G001;IT2a|f104r.39|G001;IT2a|f104r.43|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
251	IT2a	f104v	104	126	STAGE_PREFIX	f104v|f104v.1-f104v.5;f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31	pchdoiin solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche	IT2a|f104v.1|G001;IT2a|f104v.6|G001;IT2a|f104v.8|G001;IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
252	IT2a	f104v	104	126	STAGE_SUFFIX	f104v|f104v.1-f104v.5;f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31	pchdoiin solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche	IT2a|f104v.1|G001;IT2a|f104v.6|G001;IT2a|f104v.8|G001;IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
253	IT2a	f104v	104	127	STAGE_PREFIX	f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34	solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy	IT2a|f104v.6|G001;IT2a|f104v.8|G001;IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	48	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 47}"	[]
254	IT2a	f104v	104	127	STAGE_SUFFIX	f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34	solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy	IT2a|f104v.6|G001;IT2a|f104v.8|G001;IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	48	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 48}"	[]
255	IT2a	f104v	104	128	STAGE_PREFIX	f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36	tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar	IT2a|f104v.8|G001;IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001;IT2a|f104v.35|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	21	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 21}"	[]
256	IT2a	f104v	104	128	STAGE_SUFFIX	f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36	tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar	IT2a|f104v.8|G001;IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001;IT2a|f104v.35|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	21	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 21}"	[]
257	IT2a	f104v	104	129	STAGE_PREFIX	f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40	polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy	IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001;IT2a|f104v.35|G001;IT2a|f104v.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	25	"{""SAME_STAGE_CODE"": 4, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 21}"	[]
258	IT2a	f104v	104	129	STAGE_SUFFIX	f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40	polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy	IT2a|f104v.12|G001;IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001;IT2a|f104v.35|G001;IT2a|f104v.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	25	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 25}"	[]
259	IT2a	f104v	104	130	STAGE_PREFIX	f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40;f104v|f104v.41-f104v.44	tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy tchedy	IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001;IT2a|f104v.35|G001;IT2a|f104v.37|G001;IT2a|f104v.41|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 42}"	[]
260	IT2a	f104v	104	130	STAGE_SUFFIX	f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40;f104v|f104v.41-f104v.44	tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy tchedy	IT2a|f104v.15|G001;IT2a|f104v.19|G001;IT2a|f104v.22|G001;IT2a|f104v.27|G001;IT2a|f104v.29|G001;IT2a|f104v.32|G001;IT2a|f104v.35|G001;IT2a|f104v.37|G001;IT2a|f104v.41|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 42}"	[]
261	IT2a	f105r	105	131	STAGE_PREFIX	f105r|f105r.1-f105r.5;f105r|f105r.6-f105r.9;f105r|f105r.10-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30	paiin por sairy pdar kesoar lteedy pcheor pdal pchsed	IT2a|f105r.1|G001;IT2a|f105r.6|G001;IT2a|f105r.10|G001;IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
262	IT2a	f105r	105	131	STAGE_SUFFIX	f105r|f105r.1-f105r.5;f105r|f105r.6-f105r.9;f105r|f105r.10-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30	paiin por sairy pdar kesoar lteedy pcheor pdal pchsed	IT2a|f105r.1|G001;IT2a|f105r.6|G001;IT2a|f105r.10|G001;IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
263	IT2a	f105r	105	132	STAGE_PREFIX	f105r|f105r.6-f105r.9;f105r|f105r.10-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34	por sairy pdar kesoar lteedy pcheor pdal pchsed kodeey	IT2a|f105r.6|G001;IT2a|f105r.10|G001;IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001;IT2a|f105r.31|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
264	IT2a	f105r	105	132	STAGE_SUFFIX	f105r|f105r.6-f105r.9;f105r|f105r.10-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34	por sairy pdar kesoar lteedy pcheor pdal pchsed kodeey	IT2a|f105r.6|G001;IT2a|f105r.10|G001;IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001;IT2a|f105r.31|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
265	IT2a	f105r	105	133	STAGE_PREFIX	f105r|f105r.10-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.36	sairy pdar kesoar lteedy pcheor pdal pchsed kodeey ypchedy	IT2a|f105r.10|G001;IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001;IT2a|f105r.31|G001;IT2a|f105r.35|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
266	IT2a	f105r	105	133	STAGE_SUFFIX	f105r|f105r.10-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.36	sairy pdar kesoar lteedy pcheor pdal pchsed kodeey ypchedy	IT2a|f105r.10|G001;IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001;IT2a|f105r.31|G001;IT2a|f105r.35|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
267	IT2a	f105r	105	134	STAGE_PREFIX	f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.36;f105r|f105r.37-f105r.37	pdar kesoar lteedy pcheor pdal pchsed kodeey ypchedy otoiis	IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001;IT2a|f105r.31|G001;IT2a|f105r.35|G001;IT2a|f105r.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	25	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 25}"	[]
268	IT2a	f105r	105	134	STAGE_SUFFIX	f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.36;f105r|f105r.37-f105r.37	pdar kesoar lteedy pcheor pdal pchsed kodeey ypchedy otoiis	IT2a|f105r.11|G001;IT2a|f105r.14|G001;IT2a|f105r.17|G001;IT2a|f105r.24|G001;IT2a|f105r.26|G001;IT2a|f105r.28|G001;IT2a|f105r.31|G001;IT2a|f105r.35|G001;IT2a|f105r.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	25	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 24}"	[]
269	IT2a	f105v	105	135	STAGE_PREFIX	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	polairy pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol	IT2a|f105v.1|G001;IT2a|f105v.5|G001;IT2a|f105v.8|G001;IT2a|f105v.14|G001;IT2a|f105v.18|G001;IT2a|f105v.20|G001;IT2a|f105v.23|G001;IT2a|f105v.25|G001;IT2a|f105v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
270	IT2a	f105v	105	135	STAGE_SUFFIX	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	polairy pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol	IT2a|f105v.1|G001;IT2a|f105v.5|G001;IT2a|f105v.8|G001;IT2a|f105v.14|G001;IT2a|f105v.18|G001;IT2a|f105v.20|G001;IT2a|f105v.23|G001;IT2a|f105v.25|G001;IT2a|f105v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
271	IT2a	f105v	105	136	STAGE_PREFIX	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol poar	IT2a|f105v.5|G001;IT2a|f105v.8|G001;IT2a|f105v.14|G001;IT2a|f105v.18|G001;IT2a|f105v.20|G001;IT2a|f105v.23|G001;IT2a|f105v.25|G001;IT2a|f105v.29|G001;IT2a|f105v.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
272	IT2a	f105v	105	136	STAGE_SUFFIX	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol poar	IT2a|f105v.5|G001;IT2a|f105v.8|G001;IT2a|f105v.14|G001;IT2a|f105v.18|G001;IT2a|f105v.20|G001;IT2a|f105v.23|G001;IT2a|f105v.25|G001;IT2a|f105v.29|G001;IT2a|f105v.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
273	IT2a	f106r	106	137	STAGE_PREFIX	f106r|f106r.1-f106r.3;f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26	pshdar pcheo porarchy pshoair pcheol podaroar kshed tshodair podshedy	IT2a|f106r.1|G001;IT2a|f106r.4|G001;IT2a|f106r.8|G001;IT2a|f106r.10|G001;IT2a|f106r.13|G001;IT2a|f106r.15|G001;IT2a|f106r.18|G001;IT2a|f106r.22|G001;IT2a|f106r.24|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	28	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 28}"	[]
