event_id	physical_page	locus	surface	component_recipe	component_slots	collapsed_slot_pattern	portable_atomic_reading_de	compact_layer
P912-E1512	f83r	f83r.12	sheckhdy	SH+E+CKH+D_ADDR+Y	ACTION+GRADE+ACTION+ARGUMENT+REFERENT	ACTION>GRADE>ACTION>ARGUMENT>REFERENT	HALTEN · KURZ · DURCHLASS · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1513	f83r	f83r.12	al	AL	ARGUMENT	ARGUMENT	ZIEL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1514	f83r	f83r.12	okedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1515	f83r	f83r.12	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1516	f83r	f83r.12	qokal	OK+AL	ACTION+ARGUMENT	ACTION>ARGUMENT	SETZEN · ZIEL	LEARNED_FORMULA_CARD
P912-E1517	f83r	f83r.13	salcheol	S+AL+CHEO+L	ACTION+ARGUMENT+ACTION+ACTION	ACTION>ARGUMENT>ACTION	AUSWÄHLEN · ZIEL · AUSZUG · LEITEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1518	f83r	f83r.13	tar	T+AR	ACTION+ARGUMENT	ACTION>ARGUMENT	EINSTELLEN · QUELLE	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1519	f83r	f83r.13	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1520	f83r	f83r.13	s	S	ACTION	ACTION	AUSWÄHLEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1521	f83r	f83r.13	altedy	AL+T+E+D_ADDR+Y	ARGUMENT+ACTION+GRADE+ARGUMENT+REFERENT	ARGUMENT>ACTION>GRADE>ARGUMENT>REFERENT	ZIEL · EINSTELLEN · KURZ · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1522	f83r	f83r.13	sair	S+AIR	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · LAUF	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1523	f83r	f83r.13	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1524	f83r	f83r.13	qedy	CARRIER_Q+E+DY	FRAME+GRADE+CLOSE	FRAME>GRADE>CLOSE	BEGINNEN · KURZ · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1525	f83r	f83r.13	lchcphedy	L+CH+CPH+E+DY	ACTION+ACTION+ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	LEITEN · NEHMEN · UMLEITEN · KURZ · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1526	f83r	f83r.13	ldar	L+DA+R	ACTION+GRADE+ACTION	ACTION>GRADE>ACTION	LEITEN · ZWEIT · MARKIEREN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1527	f83r	f83r.14	qokchedy	OK+CHD+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	SETZEN · UMSETZEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1528	f83r	f83r.14	qokeedy	OK+EE+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · LÄNGER · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1529	f83r	f83r.14	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1530	f83r	f83r.14	qokshedy	OK+SH+E+DY	ACTION+ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · HALTEN · KURZ · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1531	f83r	f83r.14	dal	AL	ARGUMENT	ARGUMENT	ZIEL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1532	f83r	f83r.14	lchedy	L+CHD+DY	ACTION+ACTION+CLOSE	ACTION>CLOSE	LEITEN · UMSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1533	f83r	f83r.14	qokaiin	OK+AIIN	ACTION+ARGUMENT	ACTION>ARGUMENT	SETZEN · SOLLWERT	LEARNED_FORMULA_CARD
P912-E1534	f83r	f83r.14	shcthy	SH+CTH+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	HALTEN · BEREIT · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1535	f83r	f83r.14	dal	AL	ARGUMENT	ARGUMENT	ZIEL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1536	f83r	f83r.14	sy	Y	REFERENT	REFERENT	DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1537	f83r	f83r.15	saiin	S+AIIN	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · SOLLWERT	LEARNED_FORMULA_CARD
P912-E1538	f83r	f83r.15	shedal	SHED+AL	ACTION+ARGUMENT	ACTION>ARGUMENT	ABSETZEN · ZIEL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1539	f83r	f83r.15	shecthy	SH+E+CTH+Y	ACTION+GRADE+ACTION+REFERENT	ACTION>GRADE>ACTION>REFERENT	HALTEN · KURZ · BEREIT · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1540	f83r	f83r.15	chey	Y	REFERENT	REFERENT	DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1541	f83r	f83r.15	tal	T+AL	ACTION+ARGUMENT	ACTION>ARGUMENT	EINSTELLEN · ZIEL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1542	f83r	f83r.15	shcthy	SH+CTH+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	HALTEN · BEREIT · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1543	f83r	f83r.15	dalchdy	AL+CHD+DY	ARGUMENT+ACTION+CLOSE	ARGUMENT>ACTION>CLOSE	ZIEL · UMSETZEN · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1544	f83r	f83r.15	qotchedy	OT+CHD+DY	ORDER+ACTION+CLOSE	ORDER>ACTION>CLOSE	DANACH · UMSETZEN · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1545	f83r	f83r.15	lchedy	L+CHD+DY	ACTION+ACTION+CLOSE	ACTION>CLOSE	LEITEN · UMSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1546	f83r	f83r.16	tchedy	T+CHD+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	EINSTELLEN · UMSETZEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1547	f83r	f83r.16	qokchdy	OK+CHD+DY	ACTION+ACTION+CLOSE	ACTION>CLOSE	SETZEN · UMSETZEN · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1548	f83r	f83r.16	cheedar	EE+AR	GRADE+ARGUMENT	GRADE>ARGUMENT	LÄNGER · QUELLE	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1549	f83r	f83r.16	chldaiin	L+AIIN	ACTION+ARGUMENT	ACTION>ARGUMENT	LEITEN · SOLLWERT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1550	f83r	f83r.16	chedy	CHD+Y	ACTION+REFERENT	ACTION>REFERENT	UMSETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1551	f83r	f83r.16	qokain	OK+AIN	ACTION+ARGUMENT	ACTION>ARGUMENT	SETZEN · EINHEIT	LEARNED_FORMULA_CARD
P912-E1552	f83r	f83r.16	checthy	CTH+Y	ACTION+REFERENT	ACTION>REFERENT	BEREIT · DIES	LEARNED_FORMULA_CARD
P912-E1553	f83r	f83r.16	chealror	AL+R+OR	ARGUMENT+ACTION+ARGUMENT	ARGUMENT>ACTION>ARGUMENT	ZIEL · MARKIEREN · SATZ	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1554	f83r	f83r.17	dcheokedy	D_ADDR+CHEO+K+E+D_ADDR+Y	ARGUMENT+ACTION+ACTION+GRADE+ARGUMENT+REFERENT	ARGUMENT>ACTION>GRADE>ARGUMENT>REFERENT	TEIL · AUSZUG · GEBEN · KURZ · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1555	f83r	f83r.17	lkeed	L+K+EE+D_ADDR	ACTION+ACTION+GRADE+ARGUMENT	ACTION>GRADE>ARGUMENT	LEITEN · GEBEN · LÄNGER · TEIL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1556	f83r	f83r.17	shckhey	SH+CKH+E+Y	ACTION+ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	HALTEN · DURCHLASS · KURZ · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1557	f83r	f83r.17	ytaiin	Y+T+AIIN	REFERENT+ACTION+ARGUMENT	REFERENT>ACTION>ARGUMENT	DIES · EINSTELLEN · SOLLWERT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1558	f83r	f83r.17	shechy	SH+E+CH+Y	ACTION+GRADE+ACTION+REFERENT	ACTION>GRADE>ACTION>REFERENT	HALTEN · KURZ · NEHMEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1559	f83r	f83r.17	schety	S+CH+E+T+Y	ACTION+ACTION+GRADE+ACTION+REFERENT	ACTION>GRADE>ACTION>REFERENT	AUSWÄHLEN · NEHMEN · KURZ · EINSTELLEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1560	f83r	f83r.18	pdalshdy	P+DA+LSH+D_ADDR+Y	ACTION+GRADE+ACTION+ARGUMENT+REFERENT	ACTION>GRADE>ACTION>ARGUMENT>REFERENT	EINSETZEN · ZWEIT · SPÜLEN · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1561	f83r	f83r.18	shocphedy	SH+O+CPH+E+DY	ACTION+ACTION+ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	HALTEN · AUSFÜHREN · UMLEITEN · KURZ · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1562	f83r	f83r.18	otor	OT+OR	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · SATZ	LEARNED_FORMULA_CARD
P912-E1563	f83r	f83r.18	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1564	f83r	f83r.18	opshedy	O+P+SHED+Y	ACTION+ACTION+ACTION+REFERENT	ACTION>REFERENT	AUSFÜHREN · EINSETZEN · ABSETZEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1565	f83r	f83r.18	otshdy	OT+SH+D_ADDR+Y	ORDER+ACTION+ARGUMENT+REFERENT	ORDER>ACTION>ARGUMENT>REFERENT	DANACH · HALTEN · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1566	f83r	f83r.18	qokedol	OK+E+D_ADDR+OL	ACTION+GRADE+ARGUMENT+ORDER	ACTION>GRADE>ARGUMENT>ORDER	SETZEN · KURZ · TEIL · FORTSETZEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1567	f83r	f83r.18	shdy	SH+D_ADDR+Y	ACTION+ARGUMENT+REFERENT	ACTION>ARGUMENT>REFERENT	HALTEN · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1568	f83r	f83r.18	soldy	S+OL+D_ADDR+Y	ACTION+ORDER+ARGUMENT+REFERENT	ACTION>ORDER>ARGUMENT>REFERENT	AUSWÄHLEN · FORTSETZEN · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1569	f83r	f83r.19	sar	S+AR	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · QUELLE	LEARNED_FORMULA_CARD
P912-E1570	f83r	f83r.19	shedaiin	SHED+AIIN	ACTION+ARGUMENT	ACTION>ARGUMENT	ABSETZEN · SOLLWERT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1571	f83r	f83r.19	ockhey	O+CKH+E+Y	ACTION+ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	AUSFÜHREN · DURCHLASS · KURZ · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1572	f83r	f83r.19	sain	S+AIN	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · EINHEIT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1573	f83r	f83r.19	ched	CHD	ACTION	ACTION	UMSETZEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1574	f83r	f83r.19	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1575	f83r	f83r.19	qetal	CARRIER_Q+E+T+AL	FRAME+GRADE+ACTION+ARGUMENT	FRAME>GRADE>ACTION>ARGUMENT	BEGINNEN · KURZ · EINSTELLEN · ZIEL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1576	f83r	f83r.19	dal	AL	ARGUMENT	ARGUMENT	ZIEL	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1577	f83r	f83r.19	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1578	f83r	f83r.19	shey	SH+E+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	HALTEN · KURZ · DIES	LEARNED_FORMULA_CARD
P912-E1579	f83r	f83r.19	lchedy	L+CHD+DY	ACTION+ACTION+CLOSE	ACTION>CLOSE	LEITEN · UMSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1580	f83r	f83r.20	solkeedy	SOLK+EE+D_ADDR+Y	ACTION+GRADE+ARGUMENT+REFERENT	ACTION>GRADE>ARGUMENT>REFERENT	AUFFANGEN · LÄNGER · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1581	f83r	f83r.20	qoteedy	OT+EE+DY	ORDER+GRADE+CLOSE	ORDER>GRADE>CLOSE	DANACH · LÄNGER · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1582	f83r	f83r.20	qokeey	OK+EE+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	SETZEN · LÄNGER · DIES	LEARNED_FORMULA_CARD
P912-E1583	f83r	f83r.20	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1584	f83r	f83r.20	sol	OL	ORDER	ORDER	FORTSETZEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1585	f83r	f83r.20	cheeety	EEE+T+Y	GRADE+ACTION+REFERENT	GRADE>ACTION>REFERENT	VOLL · EINSTELLEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1586	f83r	f83r.20	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1587	f83r	f83r.20	qoky	OK+Y	ACTION+REFERENT	ACTION>REFERENT	SETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1588	f83r	f83r.20	saiin	S+AIIN	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · SOLLWERT	LEARNED_FORMULA_CARD
P912-E1589	f83r	f83r.21	solkeedy	SOLK+EE+D_ADDR+Y	ACTION+GRADE+ARGUMENT+REFERENT	ACTION>GRADE>ARGUMENT>REFERENT	AUFFANGEN · LÄNGER · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1590	f83r	f83r.21	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1591	f83r	f83r.21	otedy	OT+E+DY	ORDER+GRADE+CLOSE	ORDER>GRADE>CLOSE	DANACH · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1592	f83r	f83r.21	sol	OL	ORDER	ORDER	FORTSETZEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1593	f83r	f83r.21	chedy	CHD+Y	ACTION+REFERENT	ACTION>REFERENT	UMSETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1594	f83r	f83r.21	lkedy	L+K+E+DY	ACTION+ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	LEITEN · GEBEN · KURZ · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1595	f83r	f83r.21	qokchedy	OK+CHD+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	SETZEN · UMSETZEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1596	f83r	f83r.21	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1597	f83r	f83r.21	chckhdy	CH+CKH+D_ADDR+Y	ACTION+ACTION+ARGUMENT+REFERENT	ACTION>ARGUMENT>REFERENT	NEHMEN · DURCHLASS · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1598	f83r	f83r.21	sar	S+AR	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · QUELLE	LEARNED_FORMULA_CARD
P912-E1599	f83r	f83r.22	schedair	CHD+AIR	ACTION+ARGUMENT	ACTION>ARGUMENT	UMSETZEN · LAUF	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1600	f83r	f83r.22	otchedy	OT+CHD+DY	ORDER+ACTION+CLOSE	ORDER>ACTION>CLOSE	DANACH · UMSETZEN · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1601	f83r	f83r.22	qokeedy	OK+EE+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · LÄNGER · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1602	f83r	f83r.22	chedain	CHD+AIN	ACTION+ARGUMENT	ACTION>ARGUMENT	UMSETZEN · EINHEIT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1603	f83r	f83r.22	chedy	CHD+Y	ACTION+REFERENT	ACTION>REFERENT	UMSETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1604	f83r	f83r.22	qotedaiin	OT+E+AIIN	ORDER+GRADE+ARGUMENT	ORDER>GRADE>ARGUMENT	DANACH · KURZ · SOLLWERT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1605	f83r	f83r.22	otaiin	OT+AIIN	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · SOLLWERT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1606	f83r	f83r.22	otedy	OT+E+DY	ORDER+GRADE+CLOSE	ORDER>GRADE>CLOSE	DANACH · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1607	f83r	f83r.22	ldy	L+DY	ACTION+CLOSE	ACTION>CLOSE	LEITEN · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1608	f83r	f83r.23	tchedy	T+CHD+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	EINSTELLEN · UMSETZEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1609	f83r	f83r.23	qotedy	OT+E+DY	ORDER+GRADE+CLOSE	ORDER>GRADE>CLOSE	DANACH · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1610	f83r	f83r.23	qokal	OK+AL	ACTION+ARGUMENT	ACTION>ARGUMENT	SETZEN · ZIEL	LEARNED_FORMULA_CARD
P912-E1611	f83r	f83r.23	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1612	f83r	f83r.23	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1613	f83r	f83r.23	shecthedy	SH+E+CTH+E+D_ADDR+Y	ACTION+GRADE+ACTION+GRADE+ARGUMENT+REFERENT	ACTION>GRADE>ACTION>GRADE>ARGUMENT>REFERENT	HALTEN · KURZ · BEREIT · KURZ · TEIL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1614	f83r	f83r.23	shecthy	SH+E+CTH+Y	ACTION+GRADE+ACTION+REFERENT	ACTION>GRADE>ACTION>REFERENT	HALTEN · KURZ · BEREIT · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1615	f83r	f83r.23	otor	OT+OR	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · SATZ	LEARNED_FORMULA_CARD
P912-E1616	f83r	f83r.23	chedy	CHD+Y	ACTION+REFERENT	ACTION>REFERENT	UMSETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1617	f83r	f83r.24	soiiin	S+O+LOCAL_CHAR_I+IIN	ACTION+ACTION+ARGUMENT+GRADE	ACTION>ARGUMENT>GRADE	AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1618	f83r	f83r.24	checthy	CTH+Y	ACTION+REFERENT	ACTION>REFERENT	BEREIT · DIES	LEARNED_FORMULA_CARD
P912-E1619	f83r	f83r.24	chety	T+Y	ACTION+REFERENT	ACTION>REFERENT	EINSTELLEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1620	f83r	f83r.24	otaiin	OT+AIIN	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · SOLLWERT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1621	f83r	f83r.24	olsaly	OL+AL+Y	ORDER+ARGUMENT+REFERENT	ORDER>ARGUMENT>REFERENT	FORTSETZEN · ZIEL · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1622	f83r	f83r.24	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1623	f83r	f83r.25	qokeedy	OK+EE+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · LÄNGER · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1624	f83r	f83r.25	qolchey	OL+Y	ORDER+REFERENT	ORDER>REFERENT	FORTSETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1625	f83r	f83r.25	qokeey	OK+EE+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	SETZEN · LÄNGER · DIES	LEARNED_FORMULA_CARD
P912-E1626	f83r	f83r.25	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1627	f83r	f83r.25	chedy	CHD+Y	ACTION+REFERENT	ACTION>REFERENT	UMSETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1628	f83r	f83r.25	otal	OT+AL	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL	LEARNED_FORMULA_CARD
P912-E1629	f83r	f83r.26	otchey	OT+Y	ORDER+REFERENT	ORDER>REFERENT	DANACH · DIES	LEARNED_FORMULA_CARD
P912-E1630	f83r	f83r.26	qokeey	OK+EE+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	SETZEN · LÄNGER · DIES	LEARNED_FORMULA_CARD
P912-E1631	f83r	f83r.26	qoky	OK+Y	ACTION+REFERENT	ACTION>REFERENT	SETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1632	f83r	f83r.26	tol	T+OL	ACTION+ORDER	ACTION>ORDER	EINSTELLEN · FORTSETZEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1633	f83r	f83r.26	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1634	f83r	f83r.26	qokylddy	OK+Y+LD+DY	ACTION+REFERENT+ACTION+CLOSE	ACTION>REFERENT>ACTION>CLOSE	SETZEN · DIES · BEFESTIGEN · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1635	f83r	f83r.27	dain	AIN	ARGUMENT	ARGUMENT	EINHEIT	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1636	f83r	f83r.27	chedy	CHD+Y	ACTION+REFERENT	ACTION>REFERENT	UMSETZEN · DIES	LEARNED_FORMULA_CARD
P912-E1637	f83r	f83r.27	qokeedy	OK+EE+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · LÄNGER · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1638	f83r	f83r.27	shckhedy	SH+CKH+E+DY	ACTION+ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	HALTEN · DURCHLASS · KURZ · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1639	f83r	f83r.27	shckhedy	SH+CKH+E+DY	ACTION+ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	HALTEN · DURCHLASS · KURZ · SCHLIESSEN	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1640	f83r	f83r.28	saiin	S+AIIN	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · SOLLWERT	LEARNED_FORMULA_CARD
P912-E1641	f83r	f83r.28	cheeky	CHK+EE+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	BEHANDELN · LÄNGER · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1642	f83r	f83r.28	sheey	SH+EE+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	HALTEN · LÄNGER · DIES	LEARNED_FORMULA_CARD
P912-E1643	f83r	f83r.28	qokedy	OK+E+DY	ACTION+GRADE+CLOSE	ACTION>GRADE>CLOSE	SETZEN · KURZ · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1644	f83r	f83r.28	shedy	SHED+DY	ACTION+CLOSE	ACTION>CLOSE	ABSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1645	f83r	f83r.28	oldy	OL+DY	ORDER+CLOSE	ORDER>CLOSE	FORTSETZEN · SCHLIESSEN	LEARNED_FORMULA_CARD
P912-E1646	f83r	f83r.29	salchedy	S+AL+CHD+Y	ACTION+ARGUMENT+ACTION+REFERENT	ACTION>ARGUMENT>ACTION>REFERENT	AUSWÄHLEN · ZIEL · UMSETZEN · DIES	PRODUCTIVE_ABBREVIATION_COMPOSITION
P912-E1647	f83r	f83r.29	cheey	SH+EE+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	HALTEN · LÄNGER · DIES	LEARNED_FORMULA_CARD
