neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N16421	OK+E+S+DY	OK+S+E+DY	ADJACENT_SWAP	2-3	E>S	S>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f81r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N16444	OK+E+Y	E+OK+Y	ADJACENT_SWAP	1-2	OK>E	E>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	26	27	8	f67r2|f75r|f76r|f81r|f81v|f82r|f83r|f89r	26	0	0	27	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16445	OK+E+Y	OK+Y+E	ADJACENT_SWAP	2-3	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	26	27	8	f67r2|f75r|f76r|f81r|f81v|f82r|f83r|f89r	26	0	0	27	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16462	OK+EE	EE+OK	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16511	OK+EE+AL	EE+OK+AL	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f81v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16512	OK+EE+AL	OK+AL+EE	ADJACENT_SWAP	2-3	EE>AL	AL>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f76r|f81v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16529	OK+EE+DY	EE+OK+DY	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	29	79	9	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	29	0	0	79	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16530	OK+EE+DY	OK+DY+EE	ADJACENT_SWAP	2-3	EE>DY	DY>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	29	79	9	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	29	0	0	79	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16544	OK+EE+DY+OL	EE+OK+DY+OL	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16545	OK+EE+DY+OL	OK+DY+EE+OL	ADJACENT_SWAP	2-3	EE>DY	DY>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16546	OK+EE+DY+OL	OK+EE+OL+DY	ADJACENT_SWAP	3-4	DY>OL	OL>DY	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16562	OK+EE+D_ADDR	EE+OK+D_ADDR	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	4	4	3	f76r|f77r|f81v	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16563	OK+EE+D_ADDR	OK+D_ADDR+EE	ADJACENT_SWAP	2-3	EE>D_ADDR	D_ADDR>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	4	4	3	f76r|f77r|f81v	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16577	OK+EE+O	EE+OK+O	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f76r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16578	OK+EE+O	OK+O+EE	ADJACENT_SWAP	2-3	EE>O	O>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f76r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16592	OK+EE+O+D_ADDR	EE+OK+O+D_ADDR	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16593	OK+EE+O+D_ADDR	OK+EE+D_ADDR+O	ADJACENT_SWAP	3-4	O>D_ADDR	D_ADDR>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16594	OK+EE+O+D_ADDR	OK+O+EE+D_ADDR	ADJACENT_SWAP	2-3	EE>O	O>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16631	OK+EE+O+D_ADDR+Y	EE+OK+O+D_ADDR+Y	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f67r2|f72r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16632	OK+EE+O+D_ADDR+Y	OK+EE+D_ADDR+O+Y	ADJACENT_SWAP	3-4	O>D_ADDR	D_ADDR>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f67r2|f72r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16633	OK+EE+O+D_ADDR+Y	OK+EE+O+Y+D_ADDR	ADJACENT_SWAP	4-5	D_ADDR>Y	Y>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f67r2|f72r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16634	OK+EE+O+D_ADDR+Y	OK+O+EE+D_ADDR+Y	ADJACENT_SWAP	2-3	EE>O	O>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f67r2|f72r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16653	OK+EE+OL	EE+OK+OL	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	3	f72r|f83r|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16654	OK+EE+OL	OK+OL+EE	ADJACENT_SWAP	2-3	EE>OL	OL>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	3	f72r|f83r|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16669	OK+EE+OL+S	EE+OK+OL+S	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16670	OK+EE+OL+S	OK+EE+S+OL	ADJACENT_SWAP	3-4	OL>S	S>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16671	OK+EE+OL+S	OK+OL+EE+S	ADJACENT_SWAP	2-3	EE>OL	OL>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16695	OK+EE+OR	EE+OK+OR	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16696	OK+EE+OR	OK+OR+EE	ADJACENT_SWAP	2-3	EE>OR	OR>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16713	OK+EE+S	EE+OK+S	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	4	4	2	f72r|f76r	0	4	0	0	4	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N16714	OK+EE+S	OK+S+EE	ADJACENT_SWAP	2-3	EE>S	S>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	4	4	2	f72r|f76r	0	4	0	0	4	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N16736	OK+EE+Y	EE+OK+Y	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	66	67	16	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	66	0	0	67	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16737	OK+EE+Y	OK+Y+EE	ADJACENT_SWAP	2-3	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	66	67	16	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	66	0	0	67	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16754	OK+EE+Y+L	EE+OK+Y+L	ADJACENT_SWAP	1-2	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16755	OK+EE+Y+L	OK+EE+L+Y	ADJACENT_SWAP	3-4	Y>L	L>Y	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16756	OK+EE+Y+L	OK+Y+EE+L	ADJACENT_SWAP	2-3	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16777	OK+EEE+DY	EEE+OK+DY	ADJACENT_SWAP	1-2	OK>EEE	EEE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f82r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16778	OK+EEE+DY	OK+DY+EEE	ADJACENT_SWAP	2-3	EEE>DY	DY>EEE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f82r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16792	OK+EEE+Y	EEE+OK+Y	ADJACENT_SWAP	1-2	OK>EEE	EEE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f55v|f72r|f82r|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16793	OK+EEE+Y	OK+Y+EEE	ADJACENT_SWAP	2-3	EEE>Y	Y>EEE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f55v|f72r|f82r|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16810	OK+IIN+R	IIN+OK+R	ADJACENT_SWAP	1-2	OK>IIN	IIN>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	2	2	2	f1r|f72r	0	0	2	0	0	2	OBSERVED_CONTEXT_ALL_STOP	PAIR:OK>R	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N16811	OK+IIN+R	OK+R+IIN	ADJACENT_SWAP	2-3	IIN>R	R>IIN	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	2	2	2	f1r|f72r	0	0	2	0	0	2	OBSERVED_CONTEXT_ALL_STOP	PAIR:OK>R	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N16880	OK+O	O+OK	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16891	OK+O+AIIN	O+OK+AIIN	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16892	OK+O+AIIN	OK+AIIN+O	ADJACENT_SWAP	2-3	O>AIIN	AIIN>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16923	OK+O+DY	O+OK+DY	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16924	OK+O+DY	OK+DY+O	ADJACENT_SWAP	2-3	O>DY	DY>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16936	OK+O+D_ADDR	O+OK+D_ADDR	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16937	OK+O+D_ADDR	OK+D_ADDR+O	ADJACENT_SWAP	2-3	O>D_ADDR	D_ADDR>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16949	OK+O+D_ADDR+AIIN	O+OK+D_ADDR+AIIN	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f24v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16950	OK+O+D_ADDR+AIIN	OK+D_ADDR+O+AIIN	ADJACENT_SWAP	2-3	O>D_ADDR	D_ADDR>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f24v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16951	OK+O+D_ADDR+AIIN	OK+O+AIIN+D_ADDR	ADJACENT_SWAP	3-4	D_ADDR>AIIN	AIIN>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f24v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16967	OK+O+E+OR	O+OK+E+OR	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f24v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16968	OK+O+E+OR	OK+E+O+OR	ADJACENT_SWAP	2-3	O>E	E>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f24v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16969	OK+O+E+OR	OK+O+OR+E	ADJACENT_SWAP	3-4	E>OR	OR>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f24v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16987	OK+O+E+S	O+OK+E+S	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16988	OK+O+E+S	OK+E+O+S	ADJACENT_SWAP	2-3	O>E	E>O	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16989	OK+O+E+S	OK+O+S+E	ADJACENT_SWAP	3-4	E>S	S>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17032	OK+O+IIN	O+OK+IIN	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f82r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17033	OK+O+IIN	OK+IIN+O	ADJACENT_SWAP	2-3	O>IIN	IIN>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f82r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17061	OK+O+Y	O+OK+Y	ADJACENT_SWAP	1-2	OK>O	O>OK	ORDER	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17062	OK+O+Y	OK+Y+O	ADJACENT_SWAP	2-3	O>Y	Y>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17077	OK+OK+CH+Y	OK+CH+OK+Y	ADJACENT_SWAP	2-3	OK>CH	CH>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f56r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N17078	OK+OK+CH+Y	OK+OK+Y+CH	ADJACENT_SWAP	3-4	CH>Y	Y>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17109	OK+OL	OL+OK	ADJACENT_SWAP	1-2	OK>OL	OL>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	27	27	15	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88r|f88v|f89r	27	0	0	27	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17121	OK+OL+DY	OK+DY+OL	ADJACENT_SWAP	2-3	OL>DY	DY>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f75r|f88r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17122	OK+OL+DY	OL+OK+DY	ADJACENT_SWAP	1-2	OK>OL	OL>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f75r|f88r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N17135	OK+OR	OR+OK	ADJACENT_SWAP	1-2	OK>OR	OR>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	9	9	6	f17r|f56r|f72r|f81r|f88r|f89r	9	0	0	9	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
