instruction_id	clause_id	physical_page	register	start_event	end_event	event_count	loci	crosses_physical_line	surface_sequence	component_sequence	fluent_workshop_de	editorial_boundary	minimal_verb_sequence	revised_fluent_de
P917-I0921	P915-C227	f82r	BIOLOGICAL	P912-E1327	P912-E1327	1	f82r.26	NO	ches	CH+E+S	Kurz entnehmen und prüfen.	ACTION_OR_LICENSED_CLOSE	CH>S	Kurz entnehmen und wählen.
P917-I0922	P915-C227	f82r	BIOLOGICAL	P912-E1328	P912-E1330	3	f82r.26	NO	aiin · oteey · qokaiin	AIIN | OT+EE+Y | OK+AIIN	Danach nach Sollmaß diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Danach nach Sollmaß diesen Posten länger ansetzen.
P917-I0923	P915-C227	f82r	BIOLOGICAL	P912-E1331	P912-E1331	1	f82r.26	NO	okey	OK+E+Y	Diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten kurz ansetzen.
P917-I0924	P915-C227	f82r	BIOLOGICAL	P912-E1332	P912-E1332	1	f82r.27	NO	pchedy	P+CHD+DY	Einsetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	P>CHD	Einsetzen und umsetzen; fertig.
P917-I0925	P915-C228	f82r	BIOLOGICAL	P912-E1333	P912-E1333	1	f82r.27	NO	rsheal	R+SH+E+AL	Kurz den Zustand markieren und halten zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	R>SH	Kurz kennzeichnen und halten zur Ziel- oder Anschlussstelle.
P917-I0926	P915-C228	f82r	BIOLOGICAL	P912-E1334	P912-E1334	1	f82r.27	NO	daldy	AL+DY	Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.
P917-I0927	P915-C229	f82r	BIOLOGICAL	P912-E1335	P912-E1335	1	f82r.27	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0928	P915-C230	f82r	BIOLOGICAL	P912-E1336	P912-E1336	1	f82r.27	NO	rshedy	R+SHED+DY	Den Zustand markieren und ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	R>SHED	Kennzeichnen und absetzen; fertig.
P917-I0929	P915-C231	f82r	BIOLOGICAL	P912-E1337	P912-E1337	1	f82r.27	NO	qoteedy	OT+EE+DY	Danach länger weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach länger weiterarbeiten; fertig.
P917-I0930	P915-C232	f82r	BIOLOGICAL	P912-E1338	P912-E1338	1	f82r.27	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0931	P915-C233	f82r	BIOLOGICAL	P912-E1339	P912-E1339	1	f82r.27	NO	lochedy	L+O+CHD+DY	Bearbeiten und umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	O>CHD	Ausführen und umsetzen in den nächsten Lauf; fertig.
P917-I0932	P915-C234	f82r	BIOLOGICAL	P912-E1340	P912-E1340	1	f82r.28	NO	qokoiin	OK+O+IIN	Auf der angegebenen Stufe ansetzen und bearbeiten.	ACTION_OR_LICENSED_CLOSE	OK>O	Auf der angegebenen Stufe ansetzen und ausführen.
P917-I0933	P915-C234	f82r	BIOLOGICAL	P912-E1341	P912-E1341	1	f82r.28	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0934	P915-C235	f82r	BIOLOGICAL	P912-E1342	P912-E1342	1	f82r.28	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0935	P915-C236	f82r	BIOLOGICAL	P912-E1343	P912-E1344	2	f82r.28	NO	qotaiin · chcthey	OT+AIIN | CH+CTH+E+Y	Danach nach Sollmaß diesen Posten kurz entnehmen und bis bereit führen.	ACTION_OR_LICENSED_CLOSE	CH>CTH	Danach nach Sollmaß diesen Posten kurz entnehmen und bereitstellen.
P917-I0936	P915-C236	f82r	BIOLOGICAL	P912-E1345	P912-E1347	3	f82r.28	NO	qoteeol · chey · qokaiin	OT+EE+OL | Y | OK+AIIN	Danach weiter nach Sollmaß diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Danach weiter nach Sollmaß diesen Posten länger ansetzen.
P917-I0937	P915-C236	f82r	BIOLOGICAL	P912-E1348	P912-E1350	3	f82r.28|f82r.29	YES	oly · d · cheey	OL+Y | D_ADDR | SH+EE+Y	Weiter aus diesem Teil diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter aus diesem Teil diesen Posten länger halten.
P917-I0938	P915-C236	f82r	BIOLOGICAL	P912-E1351	P912-E1351	1	f82r.29	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0939	P915-C237	f82r	BIOLOGICAL	P912-E1352	P912-E1352	1	f82r.29	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0940	P915-C238	f82r	BIOLOGICAL	P912-E1353	P912-E1353	1	f82r.29	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0941	P915-C239	f82r	BIOLOGICAL	P912-E1354	P912-E1354	1	f82r.29	NO	rchedy	R+CHD+Y	Diesen Posten den Zustand markieren und umsetzen.	ACTION_OR_LICENSED_CLOSE	R>CHD	Diesen Posten kennzeichnen und umsetzen.
P917-I0942	P915-C239	f82r	BIOLOGICAL	P912-E1355	P912-E1355	1	f82r.29	NO	oky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0943	P915-C239	f82r	BIOLOGICAL	P912-E1356	P912-E1356	1	f82r.29	NO	qotedy	OT+E+DY	Danach kurz weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach kurz weiterarbeiten; fertig.
P917-I0944	P915-C240	f82r	BIOLOGICAL	P912-E1357	P912-E1360	4	f82r.29|f82r.30	YES	qoty · qoty · qoteey · raiin	OT+Y | OT+Y | OT+EE+Y | R+AIIN	Danach nach Sollmaß diesen Posten länger den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Danach nach Sollmaß diesen Posten länger kennzeichnen.
P917-I0945	P915-C240	f82r	BIOLOGICAL	P912-E1361	P912-E1363	3	f82r.30	NO	cheol · qoteey · shedy	CHEO+L | OT+EE+Y | SHED+DY	Danach den Auszug und diesen Posten länger ruhen lassen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Danach den Auszug und diesen Posten länger absetzen in den nächsten Lauf; fertig.
P917-I0946	P915-C241	f82r	BIOLOGICAL	P912-E1364	P912-E1364	1	f82r.30	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0947	P915-C241	f82r	BIOLOGICAL	P912-E1365	P912-E1365	1	f82r.30	NO	lshedy	LSH+E+DY	Kurz spülen; fertig.	ACTION_OR_LICENSED_CLOSE	LSH	Kurz spülen; fertig.
P917-I0948	P915-C242	f82r	BIOLOGICAL	P912-E1366	P912-E1366	1	f82r.30	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0949	P915-C243	f82r	BIOLOGICAL	P912-E1367	P912-E1367	1	f82r.30	NO	rag	R+A_ADDR+G_LABEL	Von der lokalen Stelle den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Von der lokalen Stelle kennzeichnen.
P917-I0950	P915-C243	f82r	BIOLOGICAL	P912-E1368	P912-E1370	3	f82r.31	NO	cheol · ol · rsheedy	CHEO+L | OL | R+SH+EE+D_ADDR+Y	Weiter aus diesem Teil den Auszug und diesen Posten länger den Zustand markieren und halten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	R>SH	Weiter aus diesem Teil den Auszug und diesen Posten länger kennzeichnen und halten in den nächsten Lauf.
P917-I0951	P915-C243	f82r	BIOLOGICAL	P912-E1371	P912-E1371	1	f82r.31	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0952	P915-C244	f82r	BIOLOGICAL	P912-E1372	P912-E1373	2	f82r.31	NO	qoty · lcheeor	OT+Y | L+CH+EE+OR	Danach diesen Posten und den Ansatz länger entnehmen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CH	Danach diesen Posten und den Ansatz länger entnehmen in den nächsten Lauf.
P917-I0953	P915-C244	f82r	BIOLOGICAL	P912-E1374	P912-E1374	1	f82r.31	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0954	P915-C244	f82r	BIOLOGICAL	P912-E1375	P912-E1375	1	f82r.31	NO	cheedy	CH+EE+D_ADDR+Y	Aus diesem Teil diesen Posten länger entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Aus diesem Teil diesen Posten länger entnehmen.
P917-I0955	P915-C244	f82r	BIOLOGICAL	P912-E1376	P912-E1376	1	f82r.31	NO	lched	L+CHD	Umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf.
P917-I0956	P915-C244	f82r	BIOLOGICAL	P912-E1377	P912-E1377	1	f82r.32	NO	taiin	T+AIIN	Nach Sollmaß bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Nach Sollmaß einstellen.
P917-I0957	P915-C244	f82r	BIOLOGICAL	P912-E1378	P912-E1378	1	f82r.32	NO	shedaiin	SHED+AIIN	Nach Sollmaß ruhen lassen.	ACTION_OR_LICENSED_CLOSE	SHED	Nach Sollmaß absetzen.
P917-I0958	P915-C244	f82r	BIOLOGICAL	P912-E1379	P912-E1379	1	f82r.32	NO	chckhey	CH+CKH+E+Y	Diesen Posten kurz entnehmen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	CH	Diesen Posten kurz entnehmen durch den Durchlass.
P917-I0959	P915-C244	f82r	BIOLOGICAL	P912-E1380	P912-E1382	3	f82r.32	NO	lchey · lcheckhy · sheey	L+Y | L+CKH+Y | SH+EE+Y	Diesen Posten länger halten in den nächsten Lauf durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten länger halten in den nächsten Lauf durch den Durchlass.
P917-I0960	P915-C244	f82r	BIOLOGICAL	P912-E1383	P912-E1383	1	f82r.32	NO	lr	L+R	Den Zustand markieren in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	R	Kennzeichnen in den nächsten Lauf.
P917-I0961	P915-C244	f82r	BIOLOGICAL	P912-E1384	P912-E1385	2	f82r.32	NO	chey · rain	Y | R+AIN	Als eine Portion diesen Posten den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Als eine Portion diesen Posten kennzeichnen.
P917-I0962	P915-C244	f82r	BIOLOGICAL	P912-E1386	P912-E1386	1	f82r.33	NO	sain	S+AIN	Als eine Portion prüfen.	ACTION_OR_LICENSED_CLOSE	S	Als eine Portion wählen.
P917-I0963	P915-C244	f82r	BIOLOGICAL	P912-E1387	P912-E1390	4	f82r.33	NO	ol · cheol · ey · cheor	OL | CHEO+L | E+Y | CHEO+R	Weiter den Auszug und diesen Posten kurz den Zustand markieren in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	R	Weiter den Auszug und diesen Posten kurz kennzeichnen in den nächsten Lauf.
P917-I0964	P915-C244	f82r	BIOLOGICAL	P912-E1391	P912-E1391	1	f82r.33	NO	chey	Y	Mit diesen Posten weiterarbeiten.	CLAUSE_END_ELLIPSIS		Diesen Posten weiterarbeiten.
P917-I0965	P915-C245	f83r	BIOLOGICAL	P912-E1404	P912-E1404	1	f83r.1	NO	tchedy	T+CHD+Y	Diesen Posten bearbeiten und umsetzen.	ACTION_OR_LICENSED_CLOSE	T>CHD	Diesen Posten einstellen und umsetzen.
P917-I0966	P915-C245	f83r	BIOLOGICAL	P912-E1405	P912-E1405	1	f83r.1	NO	lpchedy	L+P+CHD+Y	Diesen Posten einsetzen und umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	P>CHD	Diesen Posten einsetzen und umsetzen in den nächsten Lauf.
P917-I0967	P915-C245	f83r	BIOLOGICAL	P912-E1406	P912-E1406	1	f83r.1	NO	opedy	O+P+E+DY	Kurz bearbeiten und einsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	O>P	Kurz ausführen und einsetzen; fertig.
P917-I0968	P915-C246	f83r	BIOLOGICAL	P912-E1407	P912-E1407	1	f83r.1	NO	chepol	CH+E+P+OL	Weiter kurz entnehmen und einsetzen.	ACTION_OR_LICENSED_CLOSE	CH>P	Weiter kurz entnehmen und einsetzen.
P917-I0969	P915-C246	f83r	BIOLOGICAL	P912-E1408	P912-E1408	1	f83r.1	NO	pchedar	P+CHD+AR	Von der Entnahmestelle einsetzen und umsetzen.	ACTION_OR_LICENSED_CLOSE	P>CHD	Von der Entnahmestelle einsetzen und umsetzen.
P917-I0970	P915-C246	f83r	BIOLOGICAL	P912-E1409	P912-E1409	1	f83r.1	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0971	P915-C247	f83r	BIOLOGICAL	P912-E1410	P912-E1410	1	f83r.1	NO	qopchedy	CARRIER_Q+O+P+CHD+Y	Diesen Posten bearbeiten, einsetzen und umsetzen unter q-Träger.	ACTION_OR_LICENSED_CLOSE	O>P>CHD	Diesen Posten ausführen, einsetzen und umsetzen unter q-Träger.
P917-I0972	P915-C247	f83r	BIOLOGICAL	P912-E1411	P912-E1412	2	f83r.2	NO	sol · cheey	OL | SH+EE+Y	Weiter diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter diesen Posten länger halten.
P917-I0973	P915-C247	f83r	BIOLOGICAL	P912-E1413	P912-E1413	1	f83r.2	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0974	P915-C247	f83r	BIOLOGICAL	P912-E1414	P912-E1414	1	f83r.2	NO	shol	SH+OL	Weiter halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter halten.
P917-I0975	P915-C247	f83r	BIOLOGICAL	P912-E1415	P912-E1415	1	f83r.2	NO	lchs	L+CH+S	Entnehmen und prüfen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CH>S	Entnehmen und wählen in den nächsten Lauf.
P917-I0976	P915-C247	f83r	BIOLOGICAL	P912-E1416	P912-E1416	1	f83r.2	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0977	P915-C247	f83r	BIOLOGICAL	P912-E1417	P912-E1417	1	f83r.2	NO	qoteedy	OT+EE+DY	Danach länger weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach länger weiterarbeiten; fertig.
P917-I0978	P915-C248	f83r	BIOLOGICAL	P912-E1418	P912-E1418	1	f83r.2	NO	rches	R+CH+E+S	Kurz den Zustand markieren, entnehmen und prüfen.	ACTION_OR_LICENSED_CLOSE	R>CH>S	Kurz kennzeichnen, entnehmen und wählen.
P917-I0979	P915-C248	f83r	BIOLOGICAL	P912-E1419	P912-E1420	2	f83r.2	NO	ar · chedy	AR | CHD+Y	Von der Entnahmestelle diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Von der Entnahmestelle diesen Posten umsetzen.
P917-I0980	P915-C248	f83r	BIOLOGICAL	P912-E1421	P912-E1422	2	f83r.2|f83r.3	YES	dor · olkeedy	D_ADDR+OR | SOLK+EE+DY	Aus diesem Teil den Ansatz länger an der Sammelstelle aufnehmen; fertig.	ACTION_OR_LICENSED_CLOSE	SOLK	Aus diesem Teil den Ansatz länger auffangen; fertig.
P917-I0981	P915-C249	f83r	BIOLOGICAL	P912-E1423	P912-E1424	2	f83r.3	NO	qotal · chkeedy	OT+AL | CHK+EE+DY	Danach länger behandeln zur Ziel- oder Anschlussstelle; fertig.	ACTION_OR_LICENSED_CLOSE	CHK	Danach länger behandeln zur Ziel- oder Anschlussstelle; fertig.
P917-I0982	P915-C250	f83r	BIOLOGICAL	P912-E1425	P912-E1428	4	f83r.3	NO	chey · daiin · chey · lchedy	Y | AIIN | Y | L+CHD+DY	Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig.
P917-I0983	P915-C251	f83r	BIOLOGICAL	P912-E1429	P912-E1429	1	f83r.3	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0984	P915-C251	f83r	BIOLOGICAL	P912-E1430	P912-E1432	3	f83r.3|f83r.4	YES	qotal · dar · qokshedy	OT+AL | D_ADDR+AR | OK+SH+E+DY	Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig.	ACTION_OR_LICENSED_CLOSE	OK>SH	Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig.
P917-I0985	P915-C252	f83r	BIOLOGICAL	P912-E1433	P912-E1433	1	f83r.4	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0986	P915-C252	f83r	BIOLOGICAL	P912-E1434	P912-E1434	1	f83r.4	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0987	P915-C253	f83r	BIOLOGICAL	P912-E1435	P912-E1435	1	f83r.4	NO	chkedy	CHK+E+D_ADDR+Y	Aus diesem Teil diesen Posten kurz behandeln.	ACTION_OR_LICENSED_CLOSE	CHK	Aus diesem Teil diesen Posten kurz behandeln.
P917-I0988	P915-C253	f83r	BIOLOGICAL	P912-E1436	P912-E1437	2	f83r.4	NO	daiin · shetar	AIIN | SH+E+T+AR	Von der Entnahmestelle nach Sollmaß kurz halten und bearbeiten.	ACTION_OR_LICENSED_CLOSE	SH>T	Von der Entnahmestelle nach Sollmaß kurz halten und einstellen.
P917-I0989	P915-C253	f83r	BIOLOGICAL	P912-E1438	P912-E1438	1	f83r.4	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0990	P915-C254	f83r	BIOLOGICAL	P912-E1439	P912-E1439	1	f83r.4	NO	qekaiin	CARRIER_Q+E+K+AIIN	Nach Sollmaß kurz zugeben oder zuordnen unter q-Träger.	ACTION_OR_LICENSED_CLOSE	K	Nach Sollmaß kurz zugeben unter q-Träger.
P917-I0991	P915-C254	f83r	BIOLOGICAL	P912-E1440	P912-E1440	1	f83r.4	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0992	P915-C254	f83r	BIOLOGICAL	P912-E1441	P912-E1443	3	f83r.5	NO	deey · qotaiin · checkhy	D_ADDR+EE+Y | OT+AIIN | CH+E+CKH+Y	Danach aus diesem Teil nach Sollmaß diesen Posten länger kurz entnehmen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	CH	Danach aus diesem Teil nach Sollmaß diesen Posten länger kurz entnehmen durch den Durchlass.
P917-I0993	P915-C254	f83r	BIOLOGICAL	P912-E1444	P912-E1445	2	f83r.5	NO	qoty · cheg	OT+Y | CH+E+LOCAL_CHAR_G	Danach diesen Posten kurz entnehmen mit g-Zeichen.	ACTION_OR_LICENSED_CLOSE	CH	Danach diesen Posten kurz entnehmen mit g-Zeichen.
P917-I0994	P915-C254	f83r	BIOLOGICAL	P912-E1446	P912-E1446	1	f83r.5	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0995	P915-C255	f83r	BIOLOGICAL	P912-E1447	P912-E1447	1	f83r.5	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0996	P915-C255	f83r	BIOLOGICAL	P912-E1448	P912-E1448	1	f83r.5	NO	rchedy	R+CHD+Y	Diesen Posten den Zustand markieren und umsetzen.	ACTION_OR_LICENSED_CLOSE	R>CHD	Diesen Posten kennzeichnen und umsetzen.
P917-I0997	P915-C255	f83r	BIOLOGICAL	P912-E1449	P912-E1449	1	f83r.5	NO	qoteedy	OT+EE+DY	Danach länger weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach länger weiterarbeiten; fertig.
P917-I0998	P915-C256	f83r	BIOLOGICAL	P912-E1450	P912-E1450	1	f83r.5	NO	lo	L+O	Bearbeiten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	O	Ausführen in den nächsten Lauf.
P917-I0999	P915-C256	f83r	BIOLOGICAL	P912-E1451	P912-E1451	1	f83r.6	NO	schedy	CHD+DY	Umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen; fertig.
P917-I1000	P915-C257	f83r	BIOLOGICAL	P912-E1452	P912-E1452	1	f83r.6	NO	chedchy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I1001	P915-C257	f83r	BIOLOGICAL	P912-E1453	P912-E1453	1	f83r.6	NO	qokal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I1002	P915-C257	f83r	BIOLOGICAL	P912-E1454	P912-E1454	1	f83r.6	NO	olchedy	OL+CHD+DY	Weiter umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter umsetzen; fertig.
P917-I1003	P915-C258	f83r	BIOLOGICAL	P912-E1455	P912-E1455	1	f83r.6	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I1004	P915-C258	f83r	BIOLOGICAL	P912-E1456	P912-E1456	1	f83r.6	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I1005	P915-C258	f83r	BIOLOGICAL	P912-E1457	P912-E1457	1	f83r.6	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I1006	P915-C259	f83r	BIOLOGICAL	P912-E1458	P912-E1458	1	f83r.6	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1007	P915-C260	f83r	BIOLOGICAL	P912-E1459	P912-E1459	1	f83r.6	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I1008	P915-C260	f83r	BIOLOGICAL	P912-E1460	P912-E1460	1	f83r.7	NO	solshed	S+OL+SHED	Weiter prüfen und ruhen lassen.	ACTION_OR_LICENSED_CLOSE	S>SHED	Weiter wählen und absetzen.
P917-I1009	P915-C260	f83r	BIOLOGICAL	P912-E1461	P912-E1461	1	f83r.7	NO	lsheedy	LSH+EE+D_ADDR+Y	Aus diesem Teil diesen Posten länger spülen.	ACTION_OR_LICENSED_CLOSE	LSH	Aus diesem Teil diesen Posten länger spülen.
P917-I1010	P915-C260	f83r	BIOLOGICAL	P912-E1462	P912-E1463	2	f83r.7	NO	qeeedy · qoky	CARRIER_Q+EEE+D_ADDR+Y | OK+Y	Aus diesem Teil diesen Posten vollständig ansetzen unter q-Träger.	ACTION_OR_LICENSED_CLOSE	OK	Aus diesem Teil diesen Posten vollständig ansetzen unter q-Träger.
P917-I1011	P915-C260	f83r	BIOLOGICAL	P912-E1464	P912-E1464	1	f83r.7	NO	o	O	Bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Ausführen.
P917-I1012	P915-C260	f83r	BIOLOGICAL	P912-E1465	P912-E1466	2	f83r.7	NO	qol · rsheedy	OL | R+SH+EE+D_ADDR+Y	Weiter aus diesem Teil diesen Posten länger den Zustand markieren und halten.	ACTION_OR_LICENSED_CLOSE	R>SH	Weiter aus diesem Teil diesen Posten länger kennzeichnen und halten.
P917-I1013	P915-C260	f83r	BIOLOGICAL	P912-E1467	P912-E1467	1	f83r.7	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1014	P915-C261	f83r	BIOLOGICAL	P912-E1468	P912-E1468	1	f83r.7	NO	qoteedy	OT+EE+DY	Danach länger weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach länger weiterarbeiten; fertig.
P917-I1015	P915-C262	f83r	BIOLOGICAL	P912-E1469	P912-E1469	1	f83r.7	NO	qoteedy	OT+EE+DY	Danach länger weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach länger weiterarbeiten; fertig.
P917-I1016	P915-C263	f83r	BIOLOGICAL	P912-E1470	P912-E1470	1	f83r.8	NO	pchedal	P+CHD+AL	Einsetzen und umsetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	P>CHD	Einsetzen und umsetzen zur Ziel- oder Anschlussstelle.
P917-I1017	P915-C263	f83r	BIOLOGICAL	P912-E1471	P912-E1471	1	f83r.8	NO	otedy	OT+E+DY	Danach kurz weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach kurz weiterarbeiten; fertig.
P917-I1018	P915-C264	f83r	BIOLOGICAL	P912-E1472	P912-E1472	1	f83r.8	NO	shecthedchy	SH+E+CTH+CHD+Y	Diesen Posten kurz halten, bis bereit führen und umsetzen.	ACTION_OR_LICENSED_CLOSE	SH>CTH>CHD	Diesen Posten kurz halten, bereitstellen und umsetzen.
P917-I1019	P915-C264	f83r	BIOLOGICAL	P912-E1473	P912-E1473	1	f83r.8	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I1020	P915-C264	f83r	BIOLOGICAL	P912-E1474	P912-E1474	1	f83r.8	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I1021	P915-C264	f83r	BIOLOGICAL	P912-E1475	P912-E1476	2	f83r.8|f83r.9	YES	chary · pchor	AR+Y | P+CH+OR	Von der Entnahmestelle diesen Posten und den Ansatz einsetzen und entnehmen.	ACTION_OR_LICENSED_CLOSE	P>CH	Von der Entnahmestelle diesen Posten und den Ansatz einsetzen und entnehmen.
