work_order_serial	source_unified_serial	work_order_id	work_order_title_de	phase	execution_step	phase_step	source_unit	reading_unit_id	register	page	source_group_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	assignment_status
W429	U715	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G079	A3_RIGHT_WHEEL_RING_TEXT	doair	AR365	ASTRO_OWNER_VALUE_365	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W430	U716	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G080	A3_RIGHT_WHEEL_RING_TEXT	otaldal	AR368	ASTRO_OWNER_VALUE_368	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W431	U717	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G081	A3_RIGHT_WHEEL_RING_TEXT	dair	AR362	ASTRO_OWNER_VALUE_362	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W432	U718	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G082	A3_RIGHT_WHEEL_RING_TEXT	chdy	AR356	ASTRO_OWNER_VALUE_356	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W433	U719	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G083	A3_RIGHT_WHEEL_RING_TEXT	otoar	AR373	ASTRO_OWNER_VALUE_373	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W434	U720	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G084	A3_RIGHT_WHEEL_RING_TEXT	ar	AR354	ASTRO_OWNER_VALUE_354	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W435	U721	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G085	A3_RIGHT_WHEEL_RING_TEXT	chy	AR361	ASTRO_OWNER_VALUE_361	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W436	U722	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G086	A3_RIGHT_WHEEL_RING_TEXT	qoteor	AR376	ASTRO_OWNER_VALUE_376	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W437	U723	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G087	A3_RIGHT_WHEEL_RING_TEXT	cho	AR360	ASTRO_OWNER_VALUE_360	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W438	U724	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G088	A3_RIGHT_WHEEL_RING_TEXT	qotair	AR375	ASTRO_OWNER_VALUE_375	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W439	U725	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G089	A3_RIGHT_WHEEL_RING_TEXT	chda	AR355	ASTRO_OWNER_VALUE_355	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W440	U726	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G090	A3_RIGHT_WHEEL_RING_TEXT	oteeal	AR369	ASTRO_OWNER_VALUE_369	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W441	U727	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G091	A3_RIGHT_WHEEL_RING_TEXT	cheor	AR357	ASTRO_OWNER_VALUE_357	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W442	U728	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G092	A3_RIGHT_WHEEL_RING_TEXT	ar	AR354	ASTRO_OWNER_VALUE_354	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W443	U729	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G093	A3_RIGHT_WHEEL_RING_TEXT	air	AR353	ASTRO_OWNER_VALUE_353	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W444	U730	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G094	A3_RIGHT_WHEEL_RING_TEXT	oteody	AR372	ASTRO_OWNER_VALUE_372	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W445	U731	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G095	A3_RIGHT_WHEEL_RING_TEXT	ytyd	AR377	ASTRO_OWNER_VALUE_377	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W446	U732	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G096	A3_RIGHT_WHEEL_RING_TEXT	a	AR352	ASTRO_OWNER_VALUE_352	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W447	U733	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G097	A3_RIGHT_WHEEL_RING_TEXT	dchy	AR364	ASTRO_OWNER_VALUE_364	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W448	U734	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G098	A3_RIGHT_WHEEL_RING_TEXT	otoly	AR374	ASTRO_OWNER_VALUE_374	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W449	U735	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G099	A3_RIGHT_WHEEL_RING_TEXT	okeodal	AR366	ASTRO_OWNER_VALUE_366	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W450	U736	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G100	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	AR371	ASTRO_OWNER_VALUE_371	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W451	U737	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G101	A3_RIGHT_WHEEL_RING_TEXT	cheteeser	AR358	ASTRO_OWNER_VALUE_358	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W452	U738	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G102	A3_RIGHT_WHEEL_RING_TEXT	dair	AR362	ASTRO_OWNER_VALUE_362	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W453	U739	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G103	A3_RIGHT_WHEEL_RING_TEXT	chey	AR359	ASTRO_OWNER_VALUE_359	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W454	U740	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G104	A3_RIGHT_WHEEL_RING_TEXT	okody	AR367	ASTRO_OWNER_VALUE_367	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W455	U741	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G105	A3_RIGHT_WHEEL_RING_TEXT	dal	AR363	ASTRO_OWNER_VALUE_363	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W456	U742	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G106	A3_RIGHT_WHEEL_RING_TEXT	oteey	AR370	ASTRO_OWNER_VALUE_370	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W457	U743	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	4	4	M69_RIGHT_LIGHT	f69v.3	ASTRO	f69v	A3:G107	A3_RIGHT_WHEEL_RING_TEXT	oteey	AR370	ASTRO_OWNER_VALUE_370	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W458	U056	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S001	PROSE	f55v	E056	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W459	U057	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S001	PROSE	f55v	E057	NOT_REQUIRED	chaiin	PR004	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W460	U058	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S001	PROSE	f55v	E058	NOT_REQUIRED	ykain	PR228	MC047	Postenportion	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W461	U059	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S001	PROSE	f55v	E059	NOT_REQUIRED	ykan	PR229	MC148	dieser Anteil	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W462	U060	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S001	PROSE	f55v	E060	NOT_REQUIRED	ody	PR098	MC100	kühlen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W463	U061	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S002	PROSE	f55v	E061	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W464	U062	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S002	PROSE	f55v	E062	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W465	U063	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S002	PROSE	f55v	E063	NOT_REQUIRED	talam	PR217	MC160	am Ziel verwahren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W466	U064	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S003	PROSE	f55v	E064	NOT_REQUIRED	ykaiin	PR227	MC170	Postenmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W467	U065	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S003	PROSE	f55v	E065	NOT_REQUIRED	cheoar	PR026	MC085	Auszug entnehmen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W468	U066	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S003	PROSE	f55v	E066	NOT_REQUIRED	cheeky	PR023	MC032	länger erwärmen und offen halten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W469	U067	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S003	PROSE	f55v	E067	NOT_REQUIRED	oldy	PR113	MC019	Fortsetzung abschließen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W470	U068	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S004	PROSE	f55v	E068	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W471	U069	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S004	PROSE	f55v	E069	NOT_REQUIRED	okal	PR103	MC040	dort ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W472	U070	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S004	PROSE	f55v	E070	NOT_REQUIRED	oltchy	PR118	MC021	bereiten Posten weiterführen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W473	U071	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S004	PROSE	f55v	E071	NOT_REQUIRED	or	PR119	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W474	U072	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S004	PROSE	f55v	E072	NOT_REQUIRED	y	PR225	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W475	U073	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHAT	5	1	H4	H4-S004	PROSE	f55v	E073	NOT_REQUIRED	orain	PR120	MC072	Ansatzportion	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W476	U315	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S001	PROSE	f83r	E315	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W477	U316	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S002	PROSE	f83r	E316	NOT_REQUIRED	qolchey	PR161	MC162	diesen Posten weiterfuehren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W478	U317	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S002	PROSE	f83r	E317	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W479	U318	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S002	PROSE	f83r	E318	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W480	U319	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S003	PROSE	f83r	E319	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W481	U320	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S003	PROSE	f83r	E320	NOT_REQUIRED	otal	PR123	MC093	danach dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W482	U321	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S003	PROSE	f83r	E321	NOT_REQUIRED	otchey	PR127	MC171	nächster Teilposten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W483	U322	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S003	PROSE	f83r	E322	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W484	U323	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S003	PROSE	f83r	E323	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W485	U324	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S003	PROSE	f83r	E324	NOT_REQUIRED	tol	PR222	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W486	U325	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	HOW	6	1	B4	B4-S003	PROSE	f83r	E325	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
