audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G648-A06-025	6	lkar	f76r	f76r.49	T	B	2	10	MEDIAL	chedy	al	saiin olaiin oky shol sain oky l kar chedy lkar al loral	saiin olaiin oky shol sain oky lkar chedy lkar al loral	s iin olaiin oky shol sain oky lkar chedy lkar al loral	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	6	5	Samen/Saatgut, Typ/Charge III | [olaiin:?] | heißer Ansatz am Anfang des Grades | feucht; nominal feuchtes Gut/Material | [sain:?] | heißer Ansatz am Anfang des Grades | [l:?] | [kar:?] | trocken in der Mitte des Grades, abgeschlossen | [lkar:?] | [al:?] | Holz-Rohstoffportion	Samen/Saatgut, Typ/Charge III | [olaiin:?] | heißer Ansatz am Anfang des Grades | feucht; nominal feuchtes Gut/Material | [sain:?] | heißer Ansatz am Anfang des Grades | [l:?] | [kar:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Holzfraktion I | [al:?] | Holz-Rohstoffportion	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-026	6	lkar	f76r	f76r.9	T	B	2	9	MEDIAL	olkeey	ain	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al shckhy sain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al ckhy sain chcphedy ain olkeey lkar ain oteey lkain chedy ar daly	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	5	3	[shed:?] | [al:?] | [shckhy:?] | [r:?] | Menge-/Klassenwert II | [chcphedy:?] | Menge-/Klassenwert II | [olkeey:?] | [lkar:?] | Menge-/Klassenwert II | kalt-trockener Ansatz am Anfang des Grades | [lkain:?] | trocken in der Mitte des Grades, abgeschlossen | [dar:?] | [daly:?]	[shed:?] | [al:?] | [shckhy:?] | [r:?] | Menge-/Klassenwert II | [chcphedy:?] | Menge-/Klassenwert II | [olkeey:?] | heiße Holzfraktion I | Menge-/Klassenwert II | kalt-trockener Ansatz am Anfang des Grades | [lkain:?] | trocken in der Mitte des Grades, abgeschlossen | [dar:?] | [daly:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-027	6	lkar	f80r	f80r.33	B	B	2	3	MEDIAL	qokeey	otal	solchey qokeey lkar otal olkeey okain shecthy ol	solchey qokeey lkar otal olkeey okain shecthy ol	solchey qokeey lkar otal olkeey okain shecthy ol	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	5	4	[solchey:?] | heiß am Ende des Grades | [lkar:?] | Ansatz aus kaltem Rohstoff, Form I | [olkeey:?] | heiß im Zubereitungsrahmen, Grad II | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[solchey:?] | heiß am Ende des Grades | heiße Holzfraktion I | Ansatz aus kaltem Rohstoff, Form I | [olkeey:?] | heiß im Zubereitungsrahmen, Grad II | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-028	6	lkar	f86v3	f86v3.20	C	B	2	8	MEDIAL	chckhey	ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	lshodair ykcho dar chody ykeeody qochey chcthey lkar ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	0	0	[lshodair:?] | [ykcho:?] | [dar:?] | [chody:?] | [ykeeody:?] | [qochey:?] | [chckhey:?] | [lkar:?] | [ary:?]	[lshodair:?] | [ykcho:?] | [dar:?] | [chody:?] | [ykeeody:?] | [qochey:?] | [chckhey:?] | heiße Holzfraktion I | [ary:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A06-029	6	lkar	f86v6	f86v6.18	T	B	2	9	MEDIAL	olkchey	otal	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotar dam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	3	3	[ytaiin:?] | [ytair:?] | [dalol:?] | [ytal:?] | [dar:?] | Menge-/Klassenwert IV | trocken; nominal trockenes Gut/Material | [olkchey:?] | [lkar:?] | Ansatz aus kaltem Rohstoff, Form I | [qotardam:?]	[ytaiin:?] | [ytair:?] | [dalol:?] | [ytal:?] | [dar:?] | Menge-/Klassenwert IV | trocken; nominal trockenes Gut/Material | [olkchey:?] | heiße Holzfraktion I | Ansatz aus kaltem Rohstoff, Form I | [qotardam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-030	6	lkar	f86v6	f86v6.27	T	B	2	2	MEDIAL	alshdr	dal	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	alshdr lkar dal kshd shdar shedy qody eey qote y olkeey qokchdy ramy	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	4	2	[alshdr:?] | [lkar:?] | [dal:?] | [kshd:?] | [shdar:?] | feucht in der Mitte des Grades, abgeschlossen | [qody:?] | feucht am Ende des Grades | kalt in der Mitte des Grades, abgeschlossen | [olkeey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [ramshy:?]	[alshdr:?] | heiße Holzfraktion I | [dal:?] | [kshd:?] | [shdar:?] | feucht in der Mitte des Grades, abgeschlossen | [qody:?] | feucht am Ende des Grades | kalt in der Mitte des Grades, abgeschlossen | [olkeey:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [ramshy:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A06-031	6	lkar	f86v6	f86v6.42	T	B	2	7	MEDIAL	al	chdy	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin qokain otal otal lt al lkar chdy qotol qokain	ALL_THREE_EXACT	1	1	[lkar:?]	heiße Holzfraktion I	7	7	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I | [lt:?] | [al:?] | [lkar:?] | trocken am Anfang des Grades, abgeschlossen | kaltes Material | heiß, Grad II	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I | [lt:?] | [al:?] | heiße Holzfraktion I | trocken am Anfang des Grades, abgeschlossen | kaltes Material | heiß, Grad II	0	CLEAN_CONTEXT_COMPATIBLE
G648-A07-001	7	lsheey	f103r	f103r.39	S	B	3	3	MEDIAL	qokeey	qotal	ykeedy qokeey lsheey qotal shedy oteey	ykeedy qokeey lsheey qotal shedy oteey	ykeedy qokeey lsheey qotal she y oteey	ALL_THREE_EXACT	1	1	[lsheey:?]	eingeweichtes Drogenholz, Form II	3	2	[ykeedy:?] | heiß am Ende des Grades | [lsheey:?] | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	[ykeedy:?] | heiß am Ende des Grades | eingeweichtes Drogenholz, Form II | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	0	CLEAN_CONTEXT_COMPATIBLE
G648-A07-002	7	lsheey	f108v	f108v.44	S	B	3	9	MEDIAL	qokeey	oteey	y shey qol lchey shey qokear shey qokeey lsheey oteey sheey qol cheekeey lchg	yshey qol leeey shey qokeeor shey qokeey lsheey oteey sheey qol cheekeey lchg	yshey qol leeey shey qokear ey qokeey lsheey oteey sheey qol cheekeey lchg	ALL_THREE_EXACT	1	1	[lsheey:?]	eingeweichtes Drogenholz, Form II	7	4	[y:?] | feucht in der Mitte des Grades | [qol:?] | Drogenholz, trocken gebunden, Form I | feucht in der Mitte des Grades | [qokear:?] | feucht in der Mitte des Grades | heiß am Ende des Grades | [lsheey:?] | kalter Ansatz am Ende des Grades | feucht am Ende des Grades | [qol:?] | [cheekeey:?] | [lchg:?]	[y:?] | feucht in der Mitte des Grades | [qol:?] | Drogenholz, trocken gebunden, Form I | feucht in der Mitte des Grades | [qokear:?] | feucht in der Mitte des Grades | heiß am Ende des Grades | eingeweichtes Drogenholz, Form II | kalter Ansatz am Ende des Grades | feucht am Ende des Grades | [qol:?] | [cheekeey:?] | [lchg:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A07-003	7	lsheey	f76v	f76v.24	B	B	2	2	MEDIAL	qokeey	dal	qokeey lsheey dal lchedy olshey	qokeey lsheey dal lchedy olshey	qokeey lsheey dal lchedy olshey	ALL_THREE_EXACT	1	1	[lsheey:?]	eingeweichtes Drogenholz, Form II	2	2	heiß am Ende des Grades | [lsheey:?] | [dal:?] | getrocknetes Drogenholz | [olshey:?]	heiß am Ende des Grades | eingeweichtes Drogenholz, Form II | [dal:?] | getrocknetes Drogenholz | [olshey:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A07-004	7	lsheey	f77r	f77r.19	B	B	2	3	MEDIAL	lchey	qokeedy	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey	ALL_THREE_EXACT	1	1	[lsheey:?]	eingeweichtes Drogenholz, Form II	8	8	heiß am Ende des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | [lsheey:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiße Portion | heiß am Ende des Grades | Drogenholz, Typ/Charge III | trocken in der Mitte des Grades	heiß am Ende des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | eingeweichtes Drogenholz, Form II | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiße Portion | heiß am Ende des Grades | Drogenholz, Typ/Charge III | trocken in der Mitte des Grades	0	CLEAN_CONTEXT_COMPATIBLE
G648-A07-005	7	lsheey	f77r	f77r.39	B	B	2	4	MEDIAL	sheckhey	qykaiin	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin cheey sheckhey lsheey qykaiin shee y laiin	ALL_THREE_EXACT	1	1	[lsheey:?]	eingeweichtes Drogenholz, Form II	3	2	[olaiin:?] | trocken am Ende des Grades | [sheckhey:?] | [lsheey:?] | [qykaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenholz, Typ/Charge III	[olaiin:?] | trocken am Ende des Grades | [sheckhey:?] | eingeweichtes Drogenholz, Form II | [qykaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenholz, Typ/Charge III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A07-006	7	lsheey	f79r	f79r.17	B	B	2	3	MEDIAL	shy	ls	qokaiin shy lsheey ls air or aror otaiin ches olol ol	qokaiin shy lsheey ls air or aror otaiin ches olol ol	qokaiin shy lsheey ls air or aror otaiin ches olol ol	ALL_THREE_EXACT	1	1	[lsheey:?]	eingeweichtes Drogenholz, Form II	5	3	heiß, Grad III | feucht am Anfang des Grades | [lsheey:?] | [ls:?] | [air:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aror:?] | kalt im Zubereitungsrahmen, Grad III | [ches:?] | [olol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	heiß, Grad III | feucht am Anfang des Grades | eingeweichtes Drogenholz, Form II | [ls:?] | [air:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aror:?] | kalt im Zubereitungsrahmen, Grad III | [ches:?] | [olol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	CLEAN_CONTEXT_COMPATIBLE
