occurrence_id	held_form_id	form	opaque_head_id	eva_transcription_label	body	head_occupancy	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	single_token_line	previous_surface	next_surface	surface_line	all_readers_exact	split_normalized_all_readers	reader_status	pair_axis	selected_occurrence_role	structural_render_de	exploratory_body_candidate_de	exploratory_candidate_render_de	body_candidate_renderer_license	literal_head_lexeme	literal_body_lexeme	component_export_credit
G737-O0491	G737-F075	pcho	H1	p	cho	3	f42r	f42r.7	H	A	1	1	1	6	FIRST	0.000000	1	1	0	NONE	chy	pcho chy kshaiin shotaiin cham shan	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pcho]	trockener Ansatz oder Zubereitung	Absatz-/Recordöffner: [pcho] — Kandidat: trockener Ansatz oder Zubereitung	0	UNRESOLVED	UNRESOLVED	0
G737-O0492	G737-F080	pchody	H1	p	chody	3	f42r	f42r.15	H	A	1	1	1	3	FIRST	0.000000	0	0	0	NONE	otshey	pchody otshey dodaiin	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [pchody]	trocken aufbereitetes Ergebnis, Grundform	Zeilen-/Recordöffner: [pchody] — Kandidat: trocken aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0493	G737-F084	schor	H2	s	chor	3	f42v	f42v.10	H	A	1	1	1	9	FIRST	0.000000	0	0	0	NONE	okchey	schor okchey chy shol olor cheaiin chy tcheeb d	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [schor]	trockener Teil-/Portionsträger	Posten-/Untereintragsform: [schor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0494	G737-F042	pchdol	H1	p	chdol	2	f43v	f43v.6	H	B	2	7	7	9	MIDDLE	0.750000	1	0	0	shedy	otey	tolkchdy okedy qokedal shedy okedal shedy pchdol otey dalorain	1	1	EXACT	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [pchdol]	Trockenmaterial-Maßslot	H1-Ganzform oder Ausnahme: [pchdol] — Kandidat: Trockenmaterial-Maßslot	0	UNRESOLVED	UNRESOLVED	0
G737-O0495	G737-F270	pshy	H1	p	shy	2	f44r	f44r.8	H	A	1	1	1	7	FIRST	0.000000	1	1	0	NONE	opchey	pshy opchey qopchy ofchey roiry sholos ykchy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pshy]	feuchte oder angeweichte Grundform	Absatz-/Recordöffner: [pshy] — Kandidat: feuchte oder angeweichte Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0496	G737-F153	roiry	H3	r	oiry	2	f44r	f44r.8	H	A	1	5	5	7	MIDDLE	0.666667	1	0	0	ofchey	sholos	pshy opchey qopchy ofchey roiry sholos ykchy	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [roiry]	Zubereitungsfraktion II, Grund-/Schlussform	interner Bezug: [roiry] — Kandidat: Zubereitungsfraktion II, Grund-/Schlussform	0	UNRESOLVED	UNRESOLVED	0
G737-O0497	G737-F129	lo	H4	l	o	3	f44v	f44v.9	H	A	1	8	8	8	LAST	1.000000	0	0	0	chcthy	NONE	dshor cthees l o lkeees ckhy chcthy lo	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0498	G737-F085	lchor	H4	l	chor	3	f44v	f44v.13	H	A	1	1	1	3	FIRST	0.000000	0	0	0	NONE	shol	lchor shol dairl	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	H4_WHOLE_OR_EXCEPTION	H4-Ganzform oder Ausnahme: [lchor]	trockener Teil-/Portionsträger	H4-Ganzform oder Ausnahme: [lchor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0499	G737-F083	pchor	H1	p	chor	3	f45r	f45r.5	H	A	1	3	3	10	MIDDLE	0.222222	1	0	0	sho	kchey	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin	1	1	EXACT	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [pchor]	trockener Teil-/Portionsträger	H1-Ganzform oder Ausnahme: [pchor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0500	G737-F037	lchar	H4	l	char	3	f45r	f45r.7	H	A	1	1	1	5	FIRST	0.000000	0	0	0	NONE	qor	lchar qor y kar dar	1	1	EXACT	INTERNAL_PAIR	H4_WHOLE_OR_EXCEPTION	H4-Ganzform oder Ausnahme: [lchar]	trockene Teil-/Fraktionsstufe I	H4-Ganzform oder Ausnahme: [lchar] — Kandidat: trockene Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0501	G737-F001	sa	H2	s	a	2	f45v	f45v.9	H	A	1	6	6	7	MIDDLE	0.833333	0	0	0	sy	ykchom	ychor cthy chol qokom sy sa ykchom	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sa]	Gleichanteilsfeld	H2-Ganzform oder internes Feld: [sa] — Kandidat: Gleichanteilsfeld	0	UNRESOLVED	UNRESOLVED	0
G737-O0502	G737-F013	lain	H4	l	ain	3	f46r	f46r.13	H	B	2	8	8	9	MIDDLE	0.875000	0	0	0	ols	y	ar akaiin shol okeey chol dar ols lain y	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lain]	Ordinal-/Wertstufe II	internes Feld: [lain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0503	G737-F248	lshed	H4	l	shed	2	f46v	f46v.1	H	B	2	2	2	12	MIDDLE	0.090909	1	0	0	pody	ypdy	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lshed]	Einweich-/Feuchtergebnis, Mittel-/Schlussform	internes Feld: [lshed] — Kandidat: Einweich-/Feuchtergebnis, Mittel-/Schlussform	0	UNRESOLVED	UNRESOLVED	0
G737-O0504	G737-F127	so	H2	s	o	3	f47r	f47r.6	H	A	1	3	3	10	MIDDLE	0.222222	1	0	0	chey	chol	folr chey so chol shol aiin shol shol chdy cholol	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [so]	Ansatz-/Zubereitungsrahmen	H2-Ganzform oder internes Feld: [so] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0505	G737-F029	sary	H2	s	ary	2	f47v	f47v.1	H	A	1	6	6	6	LAST	1.000000	1	0	0	sal	NONE	psheot cheor cholsho chopchy sal sary	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sary]	Teil-/Fraktionsstufe I, abgeschlossen	H2-Ganzform oder internes Feld: [sary] — Kandidat: Teil-/Fraktionsstufe I, abgeschlossen	0	UNRESOLVED	UNRESOLVED	0
G737-O0506	G737-F029	sary	H2	s	ary	2	f47v	f47v.5	H	A	1	7	7	7	LAST	1.000000	0	0	0	sy	NONE	dsholy shees chor ody shy sy sary	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sary]	Teil-/Fraktionsstufe I, abgeschlossen	H2-Ganzform oder internes Feld: [sary] — Kandidat: Teil-/Fraktionsstufe I, abgeschlossen	0	UNRESOLVED	UNRESOLVED	0
G737-O0507	G737-F240	pshdaiin	H1	p	shdaiin	2	f48r	f48r.1	H	B	5	1	1	10	FIRST	0.000000	1	1	0	NONE	ypchdy	pshdaiin ypchdy opchey y dal sheodaiin sheokeol ykeeody olaiin opaldy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pshdaiin]	angefeuchtetes Ergebnis: Dosis oder Wert III	Absatz-/Recordöffner: [pshdaiin] — Kandidat: angefeuchtetes Ergebnis: Dosis oder Wert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0508	G737-F225	los	H4	l	os	2	f48v	f48v.1	H	B	5	4	4	13	MIDDLE	0.250000	1	0	0	fchedy	aiin	pcheodchy dshedy fchedy los aiin ykeeedy shey ypchedy teedy chdy ypair y chedyty	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [los]	Zubereitungsposten	internes Feld: [los] — Kandidat: Zubereitungsposten	0	UNRESOLVED	UNRESOLVED	0
G737-O0509	G737-F119	lkeey	H4	l	keey	2	f48v	f48v.5	H	B	5	1	1	10	FIRST	0.000000	0	0	0	NONE	qocthedy	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	1	1	EXACT	INTERNAL_PAIR	H4_WHOLE_OR_EXCEPTION	H4-Ganzform oder Ausnahme: [lkeey]	erhitzte Form II	H4-Ganzform oder Ausnahme: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0510	G737-F055	pchedar	H1	p	chedar	3	f48v	f48v.7	H	B	5	1	1	11	FIRST	0.000000	1	1	0	NONE	chey	pchedar chey ypchedy otedy shef eeedy al shedy otedy fcheodal cpheeg	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchedar]	abgemessene Trockenfraktion I, Form I	Absatz-/Recordöffner: [pchedar] — Kandidat: abgemessene Trockenfraktion I, Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0511	G737-F184	loldy	H4	l	oldy	3	f48v	f48v.9	H	B	5	7	7	12	MIDDLE	0.545455	0	0	0	oly	lol	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [loldy]	fertig aufbereitetes Materialergebnis	internes Feld: [loldy] — Kandidat: fertig aufbereitetes Materialergebnis	0	UNRESOLVED	UNRESOLVED	0
G737-O0512	G737-F029	sary	H2	s	ary	2	f48v	f48v.11	H	B	5	8	8	8	LAST	1.000000	0	0	0	cheedls	NONE	ykeedal chckhy ykal y tam or cheedls sary	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sary]	Teil-/Fraktionsstufe I, abgeschlossen	H2-Ganzform oder internes Feld: [sary] — Kandidat: Teil-/Fraktionsstufe I, abgeschlossen	0	UNRESOLVED	UNRESOLVED	0
G737-O0513	G737-F185	solkaiin	H2	s	olkaiin	2	f50r	f50r.10	H	B	2	1	1	5	FIRST	0.000000	0	0	0	NONE	opalke	solkaiin opalke chckhy darin chky	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [solkaiin]	erhitztes Material: Index III	Posten-/Untereintragsform: [solkaiin] — Kandidat: erhitztes Material: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0514	G737-F099	ldar	H4	l	dar	2	f50v	f50v.1	H	B	2	3	3	10	MIDDLE	0.222222	1	0	0	do	shotchdy	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [ldar]	abgemessener Anteil, Stufe I	internes Feld: [ldar] — Kandidat: abgemessener Anteil, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0515	G737-F132	pochedy	H1	p	ochedy	2	f50v	f50v.3	H	B	2	1	1	9	FIRST	0.000000	0	0	0	NONE	qokody	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [pochedy]	Zubereitung aus Trockenresultat, Form I	Zeilen-/Recordöffner: [pochedy] — Kandidat: Zubereitung aus Trockenresultat, Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0516	G737-F083	pchor	H1	p	chor	3	f52v	f52v.1	H	A	1	1	1	7	FIRST	0.000000	1	1	0	NONE	chcphol	pchor chcphol cphaiiin otcheor ytor kol chocphar	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchor]	trockener Teil-/Portionsträger	Absatz-/Recordöffner: [pchor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0517	G737-F064	pcheol	H1	p	cheol	2	f52v	f52v.7	H	A	1	1	1	4	FIRST	0.000000	1	1	0	NONE	sholoiin	pcheol sholoiin cthor aiin	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pcheol]	Trockenmaterial	Absatz-/Recordöffner: [pcheol] — Kandidat: Trockenmaterial	0	UNRESOLVED	UNRESOLVED	0
G737-O0518	G737-F141	sodar	H2	s	odar	3	f53r	f53r.7	H	A	1	1	1	9	FIRST	0.000000	0	0	0	NONE	otos	sodar otos qoy tchy otey chos okod ykchody qokchy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sodar]	Zubereitungsanteil oder Dosisstufe I	Posten-/Untereintragsform: [sodar] — Kandidat: Zubereitungsanteil oder Dosisstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0519	G737-F041	lchdal	H4	l	chdal	2	f55r	f55r.13	H	B	2	1	1	7	FIRST	0.000000	0	0	0	NONE	ockhy	lchdal ockhy daiin otol otar shar ain	1	1	EXACT	INTERNAL_PAIR	H4_WHOLE_OR_EXCEPTION	H4-Ganzform oder Ausnahme: [lchdal]	abgemessenes Trockenmaterial, Stufe I/Grundform	H4-Ganzform oder Ausnahme: [lchdal] — Kandidat: abgemessenes Trockenmaterial, Stufe I/Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0520	G737-F033	pchal	H1	p	chal	2	f55v	f55v.7	H	B	2	8	8	11	MIDDLE	0.700000	1	0	0	kchdy	ar	okchd ykain sheokey or ain ch kchdy pchal ar aldy dary	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [pchal]	trockenes Material, Stufe I	H1-Ganzform oder Ausnahme: [pchal] — Kandidat: trockenes Material, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0521	G737-F125	sl	H2	s	l	2	f55v	f55v.12	H	B	2	5	5	9	MIDDLE	0.500000	0	0	0	olkeechy	ar	daiin ar cheky olkeechy sl ar aiin daiin otam	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sl]	verschachtelter H4-Kopf oder gebundenes Feld	H2-Ganzform oder internes Feld: [sl] — Kandidat: verschachtelter H4-Kopf oder gebundenes Feld	0	UNRESOLVED	UNRESOLVED	0
G737-O0522	G737-F119	lkeey	H4	l	keey	2	f56v	f56v.12	H	A	1	3	3	4	MIDDLE	0.666667	0	0	0	ctheey	kcheeytain	qokchey ctheey lkeey kcheeytain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0523	G737-F089	schoy	H2	s	choy	2	f58r	f58r.33	S	A	3	1	1	8	FIRST	0.000000	0	0	0	NONE	dalols	schoy dalols qokalos cheor oekeody qokaly qokar dy	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [schoy]	trockene Zubereitung, Grund-/Schlussform	Posten-/Untereintragsform: [schoy] — Kandidat: trockene Zubereitung, Grund-/Schlussform	0	UNRESOLVED	UNRESOLVED	0
G737-O0524	G737-F102	skaiin	H2	s	kaiin	2	f58r	f58r.36	S	A	3	1	1	7	FIRST	0.000000	0	0	0	NONE	shokal	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [skaiin]	erhitzte Form: Index III	Posten-/Untereintragsform: [skaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0525	G737-F018	salol	H2	s	alol	2	f58r	f58r.39	S	A	3	8	8	9	MIDDLE	0.875000	0	0	0	qokaly	dalam	dtshol dytal okar olol sheol qockhy qokaly salol dalam	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [salol]	Rohmaterialträger	H2-Ganzform oder internes Feld: [salol] — Kandidat: Rohmaterialträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0526	G737-F080	pchody	H1	p	chody	3	f58r	f58r.40	S	A	3	4	4	9	MIDDLE	0.375000	0	0	0	airaly	tshaly	yroleeey ar airaly pchody tshaly alols ykaly kar aram	1	1	EXACT	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [pchody]	trocken aufbereitetes Ergebnis, Grundform	H1-Ganzform oder Ausnahme: [pchody] — Kandidat: trocken aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0527	G737-F252	psheey	H1	p	sheey	3	f58v	f58v.32	S	A	3	1	1	10	FIRST	0.000000	0	0	0	NONE	qoty	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [psheey]	feuchte oder angeweichte Form II	Zeilen-/Recordöffner: [psheey] — Kandidat: feuchte oder angeweichte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0528	G737-F266	pshod	H1	p	shod	2	f5v	f5v.1	H	A	1	6	6	10	MIDDLE	0.555556	1	0	0	ytchey	chols	k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin	1	1	EXACT	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [pshod]	angefeuchtete, abgemessene Zubereitung	H1-Ganzform oder Ausnahme: [pshod] — Kandidat: angefeuchtete, abgemessene Zubereitung	0	UNRESOLVED	UNRESOLVED	0
G737-O0529	G737-F030	rary	H3	r	ary	2	f66r	f66r.1	T	B	5	1	1	1	FIRST	0.000000	0	0	1	NONE	NONE	rary	1	1	EXACT	INTERNAL_PAIR	H3_WHOLE_OR_EXCEPTION	H3-Ganzform oder Ausnahme: [rary]	Teil-/Fraktionsstufe I, abgeschlossen	H3-Ganzform oder Ausnahme: [rary] — Kandidat: Teil-/Fraktionsstufe I, abgeschlossen	0	UNRESOLVED	UNRESOLVED	0
G737-O0530	G737-F020	saly	H2	s	aly	2	f66r	f66r.6	T	B	5	1	1	1	FIRST	0.000000	0	0	1	NONE	NONE	saly	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [saly]	Rohstoff-/Materialstufe I, Grundform	Posten-/Untereintragsform: [saly] — Kandidat: Rohstoff-/Materialstufe I, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0531	G737-F025	raral	H3	r	aral	2	f66r	f66r.15	T	B	5	1	1	1	FIRST	0.000000	0	0	1	NONE	NONE	raral	1	1	EXACT	INTERNAL_PAIR	H3_WHOLE_OR_EXCEPTION	H3-Ganzform oder Ausnahme: [raral]	Rohstoff-/Materialfraktion I	H3-Ganzform oder Ausnahme: [raral] — Kandidat: Rohstoff-/Materialfraktion I	0	UNRESOLVED	UNRESOLVED	0
G737-O0532	G737-F094	pdaiin	H1	p	daiin	2	f66r	f66r.50	T	B	5	1	1	9	FIRST	0.000000	1	1	0	NONE	oteedy	pdaiin oteedy opchedy chap chefchy shddy ypches cholpchd okedals	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pdaiin]	Dosis-/Wertslot III	Absatz-/Recordöffner: [pdaiin] — Kandidat: Dosis-/Wertslot III	0	UNRESOLVED	UNRESOLVED	0
G737-O0533	G737-F229	rotaiin	H3	r	otaiin	2	f66r	f66r.55	T	B	5	8	8	8	LAST	1.000000	0	0	0	chctho	NONE	ykeeody choekeey okeody chekeody qokeey dyky chctho rotaiin	1	1	EXACT	INTERNAL_PAIR	LATE_REFERENCE_OR_ITEM_CLOSE	Abschlussbezug: [rotaiin]	kalte/abgekühlte Zubereitung: Index III	Abschlussbezug: [rotaiin] — Kandidat: kalte/abgekühlte Zubereitung: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0534	G737-F111	lkar	H4	l	kar	3	f66r	f66r.61	T	B	5	9	9	11	MIDDLE	0.800000	0	0	0	chedy	ol	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0535	G737-F261	psheody	H1	p	sheody	2	f66r	f66r.67	T	B	5	1	1	9	FIRST	0.000000	1	1	0	NONE	cfhol	psheody cfhol shofol okeody qokaldy ytarody shedy shedy dair	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [psheody]	feucht aufbereitetes Ergebnis, Grundform	Absatz-/Recordöffner: [psheody] — Kandidat: feucht aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0536	G737-F009	saiir	H2	s	aiir	3	f66r	f66r.71	T	B	5	1	1	10	FIRST	0.000000	0	0	0	NONE	cheol	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [saiir]	Teil-/Anteilswert III	Posten-/Untereintragsform: [saiir] — Kandidat: Teil-/Anteilswert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0537	G737-F262	lsheody	H4	l	sheody	2	f66r	f66r.74	T	B	5	6	6	9	MIDDLE	0.625000	0	0	0	tolchedy	qoky	ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lsheody]	feucht aufbereitetes Ergebnis, Grundform	internes Feld: [lsheody] — Kandidat: feucht aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0538	G737-F095	ldaiin	H4	l	daiin	2	f66r	f66r.79	T	B	5	3	3	8	MIDDLE	0.285714	0	0	0	oteey	okalchedy	sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [ldaiin]	Dosis-/Wertslot III	internes Feld: [ldaiin] — Kandidat: Dosis-/Wertslot III	0	UNRESOLVED	UNRESOLVED	0
G737-O0539	G737-F035	pchar	H1	p	char	3	f6r	f6r.8	H	A	1	3	3	5	MIDDLE	0.500000	0	0	0	ckhor	sheo	ychol ckhor pchar sheo ckhaiin	1	1	EXACT	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [pchar]	trockene Teil-/Fraktionsstufe I	H1-Ganzform oder Ausnahme: [pchar] — Kandidat: trockene Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0540	G737-F263	ssheol	H2	s	sheol	3	f75r	f75r.2	B	B	2	4	4	8	MIDDLE	0.428571	0	0	0	ly	qoldy	dain shey ly ssheol qoldy chedykar chekeedy ror	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [ssheol]	Feuchtmaterial, Form I	H2-Ganzform oder internes Feld: [ssheol] — Kandidat: Feuchtmaterial, Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0541	G737-F273	ltain	H4	l	tain	2	f75r	f75r.3	B	B	2	7	7	9	MIDDLE	0.750000	0	0	0	sheeky	olkar	qokain chal orchey qey kain sheeky ltain olkar or	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [ltain]	Kälte-/Abkühlindex II	internes Feld: [ltain] — Kandidat: Kälte-/Abkühlindex II	0	UNRESOLVED	UNRESOLVED	0
G737-O0542	G737-F129	lo	H4	l	o	3	f75r	f75r.9	B	B	2	3	3	9	MIDDLE	0.250000	0	0	0	chcthy	qokedy	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0543	G737-F245	ssheckhy	H2	s	sheckhy	2	f75r	f75r.12	B	B	2	1	1	11	FIRST	0.000000	0	0	0	NONE	qokal	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [ssheckhy]	angefeuchtete Mischung, Grundform	Posten-/Untereintragsform: [ssheckhy] — Kandidat: angefeuchtete Mischung, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0544	G737-F011	sain	H2	s	ain	3	f75r	f75r.14	B	B	2	1	1	11	FIRST	0.000000	0	0	0	NONE	al	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0545	G737-F011	sain	H2	s	ain	3	f75r	f75r.15	B	B	2	1	1	10	FIRST	0.000000	0	0	0	NONE	qokain	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0546	G737-F055	pchedar	H1	p	chedar	3	f75r	f75r.17	B	B	2	1	1	9	FIRST	0.000000	0	0	0	NONE	shepchy	pchedar shepchy lshedary dal shal shy kol shedy qokam	1	1	EXACT	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [pchedar]	abgemessene Trockenfraktion I, Form I	Zeilen-/Recordöffner: [pchedar] — Kandidat: abgemessene Trockenfraktion I, Form I	0	UNRESOLVED	UNRESOLVED	0
