occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	scope_mode	context_class	placement_class	attachment_class	left_surface	right_surface	left_fused_surface	left_fused_occurrences	right_fused_surface	right_fused_occurrences	working_gloss_de	working_render_de	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line
G660-T412	f76r	f76r.40	12	12	13	dy	P	MEDIAL	T	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	oty	lchedy	otydy	3	dylchedy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy	qolchey ckhy qokey lchy opchey dain shdy qokedar olchdy s r oty dy lche y
G660-T413	f76r	f76r.42	10	10	12	dy	P	MEDIAL	T	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	shedy	shecthy	shedydy	0	dyshecthy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam	dain chey l daiin chey lchedy qolain qotal shedy dy shecthy otalam
G660-T414	f76v	f76v.10	10	10	10	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	daiin	<EOS>	daiindy	3	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	cphdor shedal qopchdy dshedy shedy tche y lsheetal shecfhy daiin dy
G660-T415	f76v	f76v.5	1	1	11	s	P	BOS	B	B	2	CONTEXT_SCOPED	S_BOS	NONE	RIGHT_SEED_HEAD	<BOS>	otain	NONE	0	sotain	0	Samen-/Saatgutposten	Samen-/Saatgutposten:	Salzposten oder bloßer Rubrikkopf	1	1	1	0	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg	s otain okain chcthedy qoteed ykedy okedy chedy otedy teyteg	s otain kain chcthedy qoteed y kedy okedy chedy ote teyteg
G660-T416	f77r	f77r.33	9	9	9	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	cheety	<EOS>	cheetydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	daiin chedy qol kee y qoteeedy sar iiiin cheety dy
G660-T417	f77r	f77r.41	9	9	10	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	chl	arol	chls	1	sarol	4	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	daiin sh qolchey qotedy qotal r ain chl s arol	daiin sh qolchey qotedy qotal rain chlr arol	aiin sh qol che qotedy qotal r ain chl s rol
G660-T418	f77r	f77r.42	6	6	8	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	qokeey	aiin	qokeeys	0	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	qokeedy qotedy qokeedy qokeedy qokeey s aiin al	qokeedy qotedy qokeedy qokeedy qokeey raiin al	qokeedy qote y qokeedy qokeedy qokeey r aiin al
G660-T419	f77r	f77r.44	8	8	8	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	loly	<EOS>	lolydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	sheey qepchedy qol cheedy qokear cheey loly dy	sheey qepchedy qol cheedy qokear cheey loly dy	sheey qepchedy qol cheedy qoke r cheey loly dy
G660-T420	f77r	f77r.45	7	7	11	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	sl	ain	sls	0	sain	60	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	qokaiin ches lchear dal chr sl s ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol r aiin lod
G660-T422	f77v	f77v.34	4	4	8	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	ytal	dychedy	ytaldy	0	dydychedy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	1	solkchedy shar ytal dy dychedy lkchey qokedy rched	solkchedy shar ytal dy dychedy lkchey qokedy rched	solkchedy shar ytal dy dychedy lkchey qokedy rched
G660-T423	f77v	f77v.41	4	4	11	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	lkaiin	qokal	lkaiindy	0	dyqokal	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qotal dar ch ain ldchey ol raiin oldy
G660-T424	f78r	f78r.13	8	8	10	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	tol	qoteedy	toldy	2	dyqoteedy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy olke y qokain oke ke y tol y qotee y dy
G660-T425	f78r	f78r.13	10	10	10	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	qoteedy	<EOS>	qoteedydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy olke y qokain oke ke y tol y qotee y dy
G660-T426	f78r	f78r.3	5	5	7	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	qokedy	qokol	qokedydy	0	dyqokol	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	tshedor shedy qopchedy qokedy dy qokol oky	tshedor shedy qopchedy qokedy dy qokol oky	ted r shedy qopchedy qoke y dy qokol oky
G660-T427	f78r	f78r.32	9	9	9	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	okaly	<EOS>	okalydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckh y qokain chedy dalky lkain ykeedy okaly dy
G660-T428	f78r	f78r.37	3	3	7	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	ol	aiin	ols	17	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	osal ol s aiin shee aiin oly	osal ol s aiin shes aiin oly	osal ol s aiin shes aiin oly
G660-T429	f78r	f78r.41	5	5	5	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	qokain	<EOS>	qokaindy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	ykain chdar chedy qokain dy	ykain chdar chedy qokain dy	y kain chdar che y qokeiin y
G660-T430	f78r	f78r.7	8	8	9	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	qokedy	am	qokedys	0	sam	7	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	qokal otedy qokedy qokedy dal qokedy qokedy s am	qokal otedy qokedy qokedy dal qokedy qokedy s kam	qokol ote y qokedy qokedy dal qoke y qoke y s am
G660-T431	f78r	f78r.9	8	8	8	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	qotedy	<EOS>	qotedydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	schedy keedy qokedy chckhd qokain chedy qotedy dy	schedy keedy qokedy chckhd qokain chedy qotedy dy	sche y kee y qoke y chckh qokain chedy qotedy y
G660-T432	f78v	f78v.10	7	7	9	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	qoke	okedy	qokedy	249	dyokedy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	dshedy qokedy or shedy pchedy qoke dy okedy opchedy	dshedy qokedy or shedy pchedy qokchdy okedy opchedy	dshedy qokedy or shedy pchedy qokeee y okedy opchedy
G660-T433	f78v	f78v.17	10	10	10	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	olkal	<EOS>	olkaldy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	qol sheedy qol lcheol lchdy dchdy da qar olkal dy	qol sheedy qol lcheol lchdy dchdy da qor ol kal dy	qol sheedy qol lcheol lch y dchdy a qor ol kal y
G660-T434	f78v	f78v.23	9	9	9	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	qokedy	<EOS>	qokedydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	qol chedy okeshy qoteedy okeedy ol shedy qokedy dy	qol chedy okeshy qoteedy okeedy olshedy qokedydy	qol chedy okeshy qoteedy keedy ol shedy qokedydy
G660-T435	f78v	f78v.29	7	7	11	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	al	aiiin	als	4	saiiin	2	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	lchedy otchey qol chedy lr al s aiiin ol shedy ary	lchedy otchey qol chedy lr al s aiiin ol shedy ary	lchedy tchey qol che y lr al s aiiin ol e y ary
G660-T436	f78v	f78v.32	4	4	6	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	sheol	qokar	sheoldy	3	dyqokar	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	1	lol cheor sheol dy qokar otalor	lol cheor sheol dy qokar otalor	lol cheor sheol dy qokar otalor
G660-T438	f79v	f79v.15	6	6	8	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	cheokain	teey	cheokaindy	0	dyteey	2	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	1	yteedy qokeedy qokain olkeey cheokain dy teey qokain	yteedy qokeedy qokain olkeey cheokain dy teey qokain	yteedy qokeedy qokain olkeey cheokain dy teey qokain
G660-T440	f7r	f7r.10	1	1	5	s	P	BOS	H	A	1	CONTEXT_SCOPED	S_BOS	NONE	RIGHT_SEED_HEAD	<BOS>	chain	NONE	0	schain	0	Samen-/Saatgutposten	Samen-/Saatgutposten:	Salzposten oder bloßer Rubrikkopf	0	0	1	0	s chain chor daiin chckhy	schain chor daiin chckhy	s chain chor daiin chckhy
G660-T441	f7v	f7v.1	6	6	8	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	otshol	daiin	otsholdy	0	dydaiin	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	polyshy shey tchody qopchy otshol dy daiin tshodody	polyshy shey tchody qopchy otshol dy daiin tshodody	pol shy shey tchody qopchy otshol dy daiin tshodody
G660-T442	f7v	f7v.3	12	12	12	dy	P	EOS	H	A	1	CONTEXT_SCOPED	DY_EOS	NONE	EOS	cheol	<EOS>	cheoldy	3	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	qokchy dykchy chkeey kshy ky ty dor cheey ol cheol dy	qokchy dykchy chkeey kshy ky ty dor cheey ol cheoldy
G660-T444	f7v	f7v.9	7	7	9	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	deol	dol	deoldy	0	dydol	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	sho keeo daiir chokchy dor deol dy dol daiin	sho keeo daiir chokchy dor deol dy dol daiin	sho keeo daiir chokchy dor deol dy oldaiin
G660-T445	f80r	f80r.14	8	8	12	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	qotal	chckhy	qotaldy	1	dychckhy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	1	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal
G660-T447	f80r	f80r.46	7	7	7	s	P	EOS	B	B	2	CONTEXT_SCOPED	S_EOS	NONE	LEFT_OR_SPECIES_RIVAL	orol	<EOS>	orols	0	NONE	0	Samen-/Saatgutposten	Samen-/Saatgutposten.	links gebundene Species-/Drogenart	1	1	1	0	qokain cheey olkain shedy qokain orol s	qokain cheey olkain shedy qokain orol s	qokain cheey olkain she y qokeiin orol s
G660-T448	f80r	f80r.51	3	3	11	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	ol	al	ols	17	sal	37	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	talkl ol s al cheoly daiin otaly otain chey lkain olom	talkl ol s al cheoly daiin otaly otain chey lkain olom	talkl ol s l cheoly daiin otaly otain chey lkain olom
G660-T449	f80v	f80v.15	4	4	12	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	lchedy	aly	lchedys	0	saly	3	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy saly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol al
G660-T450	f80v	f80v.16	4	4	11	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	qotar	qotal	qotardy	0	dyqotal	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy kee y qokain oty loldy tal
G660-T451	f80v	f80v.16	6	6	11	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	qotal	keedy	qotaldy	1	dykeedy	1	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy kee y qokain oty loldy tal
G660-T452	f80v	f80v.17	6	6	8	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	cheol	qotlolkal	cheoldy	3	dyqotlolkal	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	solcheol qokaiin shecthy qokal cheol dy qotlolkal chedyr	solcheol qokaiin shecthy qokal cheoldy qotlolkal chedyr	solcheol qokaiin shecthy qokal cheoldy qotlolkal chedyr
G660-T453	f80v	f80v.32	1	1	9	s	P	BOS	B	B	2	CONTEXT_SCOPED	S_BOS	NONE	RIGHT_SEED_HEAD	<BOS>	olkain	NONE	0	solkain	2	Samen-/Saatgutposten	Samen-/Saatgutposten:	Salzposten oder bloßer Rubrikkopf	0	0	1	0	s olkain shol kair or arolkeedy olky qolkain shedy	solkain shol kair or arol keedy olky qolkain shedy	solkain shol kair or arolkeedy olky qolkain she y
G660-T454	f80v	f80v.43	8	8	8	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	shokal	<EOS>	shokaldy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar ok ey dal ar shokal dy
G660-T455	f80v	f80v.8	9	9	9	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	qoty	<EOS>	qotydy	1	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy	olteedy qokaiin she y qokain sheol qokchdy qokchdy qotydy
G660-T457	f81r	f81r.25	8	8	8	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	chedy	<EOS>	chedydy	1	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	sar shedy qol otain okair okal chedy dy	sar shedy qol otain okais okal chedy dy	s r shedy qol otain okair okal chedy dy
G660-T458	f81v	f81v.4	4	4	10	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	cheeky	ol	cheekydy	0	dyol	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy	qokaiin kain cheeky y ol kaiin dain dy daiin chckhy
G660-T459	f81v	f81v.4	8	8	10	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	dain	daiin	daindy	0	dydaiin	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy	qokaiin kain cheeky y ol kaiin dain dy daiin chckhy
G660-T460	f81v	f81v.6	8	8	11	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	l	aiin	ls	12	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	qokain okaiin ol chedy cheol lky l s aiin okain daldy	qokain okaiin ol chedy cheol lky ls aiin okain daldy	qokain okaiin ol chedy cheol lky l s aiin okain dal y
G660-T461	f82r	f82r.15	7	7	10	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	qokaiin	daiin	qokaiindy	0	dydaiin	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokchdy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokee y lkee y qokaiin dy daiin ch y dy
G660-T462	f82r	f82r.15	10	10	10	dy	P	EOS	B	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	chdy	<EOS>	chdydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokchdy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokee y lkee y qokaiin dy daiin ch y dy
G660-T463	f82r	f82r.16	8	8	12	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	ol	aiin	ols	17	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	qokeedy lchedy qokeedy cheey r r ol s aiin chey ra am
G660-T464	f82r	f82r.18	10	10	12	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	l	araiin	ls	12	saraiin	3	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	polched otain shedy shedy dal chedar qokeey ykeey l s araiin ory	polched otain shedy shedy dal chedar qokeey okeey lsoraiin ory	polched otain shedy shedy al che ar qokeey ykeey lsoraiin ory
G660-T465	f82r	f82r.2	4	4	8	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	qokain	qokeedy	qokaindy	0	dyqokeedy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched	dche y qolchedy qokain dy qokeedy qokal lcheckhy lched
G660-T468	f82v	f82v.14	6	6	8	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	cheey	ain	cheeys	0	sain	60	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	dalchedy lchey rol rol cheey s ain shey	dolchedy lchey rol rol cheey sain shey	dalchedy lchey r ol rol cheey sain ey
G660-T469	f82v	f82v.16	9	9	10	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	okal	lchedam	okaldy	8	dylchedam	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	qokedy lchey cheey r aiin es qokchey qokain okal dy lchedam
G660-T470	f82v	f82v.19	7	7	11	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	chdy	checkhy	chdydy	0	dycheckhy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qokol chedy cheal chedy oty chdy dy checkhy otal chl s	qokol chedy cheal chedy oty chdy dy checkhy otal chls	qokol chedy cheal chedy oty ch y dy checkhy otal chl s
G660-T471	f82v	f82v.19	11	11	11	s	P	EOS	B	B	2	CONTEXT_SCOPED	S_EOS	NONE	LEFT_OR_SPECIES_RIVAL	chl	<EOS>	chls	1	NONE	0	Samen-/Saatgutposten	Samen-/Saatgutposten.	links gebundene Species-/Drogenart	0	0	1	0	qokol chedy cheal chedy oty chdy dy checkhy otal chl s	qokol chedy cheal chedy oty chdy dy checkhy otal chls	qokol chedy cheal chedy oty ch y dy checkhy otal chl s
G660-T473	f82v	f82v.6	7	7	10	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	shedy	darotedy	shedydy	0	dydarotedy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	qokedy lshedy qotol dol shedy shedy dy darotedy chetedy lokam	qokedy lshedy qotol dol shedy shedy dy dar otedy chetedy lokam	qokedy lshedy qotol dol shedy shedydy dar otedy chetedy olkam
G660-T474	f83r	f83r.10	9	9	13	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	cthal	aiin	cthals	0	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam	olkeey rchs cheen ols aiin skal dain cthal saiin chky lal ram	olkeey rchs cheeb ols aiin skal dain cthalsaiin chky lal sam
G660-T475	f83r	f83r.13	4	4	10	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	shedy	altedy	shedys	0	saltedy	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar	solcheol tar shedy saltedy sair qokedy qpchedy lchcphedy ldar	solcheol tar shedy s altedy s air qotedy qedy lchcphedy ldar
G660-T476	f83r	f83r.30	1	1	5	s	P	BOS	B	B	2	CONTEXT_SCOPED	S_BOS	NONE	RIGHT_SEED_HEAD	<BOS>	okeedy	NONE	0	sokeedy	2	Samen-/Saatgutposten	Samen-/Saatgutposten:	Salzposten oder bloßer Rubrikkopf	0	0	1	0	s okeedy qokeedy qoky saii	sokeedy qokeedy qoky sairn	sokeedy qokeedy qoky saiin
G660-T477	f83r	f83r.33	2	2	6	s	P	MEDIAL	B	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	sy	aiin	sys	0	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	sy s aiin sheekchy qokey sain	sy saiin sheekchy qokey sain	sy s aiin sheekchy qokey sain
G660-T478	f83v	f83v.18	1	1	9	s	P	BOS	B	B	2	CONTEXT_SCOPED	S_BOS	NONE	RIGHT_SEED_HEAD	<BOS>	olkeedy	NONE	0	solkeedy	3	Samen-/Saatgutposten	Samen-/Saatgutposten:	Salzposten oder bloßer Rubrikkopf	0	0	1	0	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	solkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	s olkee y qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy
G660-T479	f83v	f83v.7	5	5	10	dy	P	MEDIAL	B	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	chedy	dol	chedydy	1	dydol	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	qokeey oteey qokalol chedy dy d l qokal oltshe y qokeedy qokal
