page	locus	section	language	hand	target_occurrences	target_ordinals	target_surfaces	context_or_placement_classes	zl3b_line	v36_token_glosses_de	v37_token_glosses_de	v36_working_translation_de	v37_working_translation_de	v36_unknown_tokens	v37_unknown_tokens	v37_complete
f46v	f46v.5	H	B	2	1	10	s	S_MEDIAL	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	Drogenholzzubereitung, Dosis III | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dykaly:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | [s:?] | Drogenfraktion I | [air:?] | CTH-Drogenmaterial	Drogenholzzubereitung, Dosis III | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dykaly:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Samen-/Saatgutposten | Drogenfraktion I | [air:?] | CTH-Drogenmaterial	Drogenholzzubereitung, Dosis III; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; [dykaly:?]; Grad-/Maßwert III; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades, abgeschlossen; [s:?]; Drogenfraktion I; [air:?]; CTH-Drogenmaterial	Drogenholzzubereitung, Dosis III; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; [dykaly:?]; Grad-/Maßwert III; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades, abgeschlossen; Samen-/Saatgutposten; Drogenfraktion I; [air:?]; CTH-Drogenmaterial	3	2	0
f47r	f47r.7	H	A	1	1	2	kchor	NONE	schesy kchor cthaiin chol chol chol chor ey	[schesy:?] | [kchor:?] | Blatt-/Krautgut, Menge/Klasse III | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | [ey:?]	[schesy:?] | Drogenportion, heiß-trocken | Blatt-/Krautgut, Menge/Klasse III | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | [ey:?]	[schesy:?]; [kchor:?]; Blatt-/Krautgut, Menge/Klasse III; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil; [ey:?]	[schesy:?]; Drogenportion, heiß-trocken; Blatt-/Krautgut, Menge/Klasse III; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil; [ey:?]	3	2	0
f47v	f47v.10	H	A	1	1	6	dy	DY_MEDIAL	chotcho ltchey o tcho tchy dy chol chody dar	[chotcho:?] | [ltchey:?] | [o:?] | [tcho:?] | kalt und trocken am Anfang des Grades | [dy:?] | trocken; nominal trockenes Gut/Material | [chody:?] | abgemessene Fraktion I	[chotcho:?] | [ltchey:?] | [o:?] | [tcho:?] | kalt und trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | trocken; nominal trockenes Gut/Material | [chody:?] | abgemessene Fraktion I	[chotcho:?]; [ltchey:?]; [o:?]; [tcho:?]; kalt und trocken am Anfang des Grades; [dy:?]; trocken; nominal trockenes Gut/Material; [chody:?]; abgemessene Fraktion I	[chotcho:?]; [ltchey:?]; [o:?]; [tcho:?]; kalt und trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; [chody:?]; abgemessene Fraktion I	6	5	0
f48r	f48r.5	H	B	5	1	8	cholkar	NONE	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	[yteey:?] | [teol:?] | [okeody:?] | trocken angesetztes Arzneikompositum am Gradanfang | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | [cholkar:?] | Menge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [od:?]	[yteey:?] | [teol:?] | [okeody:?] | trocken angesetztes Arzneikompositum am Gradanfang | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | Trockengut: heiße Fraktion I | Menge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [od:?]	[yteey:?]; [teol:?]; [okeody:?]; trocken angesetztes Arzneikompositum am Gradanfang; [olsheey:?]; [qoekaiin:?]; CTH-Zubereitung/Ansatz, Form I; [cholkar:?]; Menge III; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; [od:?]	[yteey:?]; [teol:?]; [okeody:?]; trocken angesetztes Arzneikompositum am Gradanfang; [olsheey:?]; [qoekaiin:?]; CTH-Zubereitung/Ansatz, Form I; Trockengut: heiße Fraktion I; Menge III; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; [od:?]	7	6	0
f48v	f48v.5	H	B	5	1	7	dy	DY_MEDIAL	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	[lkeey:?] | [qocthedy:?] | kalt, Grad III | [shed:?] | heiße Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dy:?] | Grad-/Maßwert II | [tolkain:?] | ein Maß kalten Ansatzes	[lkeey:?] | [qocthedy:?] | kalt, Grad III | [shed:?] | heiße Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert II | [tolkain:?] | ein Maß kalten Ansatzes	[lkeey:?]; [qocthedy:?]; kalt, Grad III; [shed:?]; heiße Drogenfraktion I; kalter Ansatz in der Mitte des Grades, abgeschlossen; [dy:?]; Grad-/Maßwert II; [tolkain:?]; ein Maß kalten Ansatzes	[lkeey:?]; [qocthedy:?]; kalt, Grad III; [shed:?]; heiße Drogenfraktion I; kalter Ansatz in der Mitte des Grades, abgeschlossen; Grad-/Maßwert II; [tolkain:?]; ein Maß kalten Ansatzes	5	4	0
f49r	f49r.1	H	A	1	1	2	dy	DY_MEDIAL	pychol dy shor shol shtchy shorpchor opchor shor kchy	[pychol:?] | [dy:?] | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | [shtchy:?] | [shorpchor:?] | [opchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß und trocken am Anfang des Grades	[pychol:?] | Qualitäts-/Wertfeld geschlossen | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | [shtchy:?] | [shorpchor:?] | [opchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß und trocken am Anfang des Grades	[pychol:?]; [dy:?]; Blüten-/Fruchtstand; reproduktiver Teil; feucht; nominal feuchtes Gut/Material; [shtchy:?]; [shorpchor:?]; [opchor:?]; Blüten-/Fruchtstand; reproduktiver Teil; heiß und trocken am Anfang des Grades	[pychol:?]; Blüten-/Fruchtstand; reproduktiver Teil; feucht; nominal feuchtes Gut/Material; [shtchy:?]; [shorpchor:?]; [opchor:?]; Blüten-/Fruchtstand; reproduktiver Teil; heiß und trocken am Anfang des Grades	5	4	0
f49r	f49r.4	H	A	1	1	2	qodain	NONE	ksho qodain chotshy dodar	[ksho:?] | [qodain:?] | [chotshy:?] | [dodar:?]	[ksho:?] | Qualitätsgrad II | [chotshy:?] | [dodar:?]	[ksho:?]; [qodain:?]; [chotshy:?]; [dodar:?]	[ksho:?]; Qualitätsgrad II; [chotshy:?]; [dodar:?]	4	3	0
f49v	f49v.15	H	A	1	1	1	s	S_LABEL_SIGLUM	s	[s:?]	[Beschriftungszeichen]	[s:?]	[Beschriftungszeichen]	1	0	1
f49v	f49v.26	H	A	1	1	5	s	S_MEDIAL	qokeol chokeeody otol kcho s chol daiin	[qokeol:?] | [chokeeody:?] | kaltes Zubereitungsgut | Zubereitung: heiß und trocken | [s:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	[qokeol:?] | [chokeeody:?] | kaltes Zubereitungsgut | Zubereitung: heiß und trocken | Samen-/Saatgutposten | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	[qokeol:?]; [chokeeody:?]; kaltes Zubereitungsgut; Zubereitung: heiß und trocken; [s:?]; trocken; nominal trockenes Gut/Material; Qualitätsgrad III	[qokeol:?]; [chokeeody:?]; kaltes Zubereitungsgut; Zubereitung: heiß und trocken; Samen-/Saatgutposten; trocken; nominal trockenes Gut/Material; Qualitätsgrad III	3	2	0
f49v	f49v.36	H	A	1	1	4	s	S_MEDIAL	qotcho cheol chol s cho chcthey dcheol chotchody	[qotcho:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | [s:?] | [cho:?] | [chcthey:?] | [dcheol:?] | [chotchody:?]	[qotcho:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | Samen-/Saatgutposten | [cho:?] | [chcthey:?] | [dcheol:?] | [chotchody:?]	[qotcho:?]; trockener Drogenstoff; trocken; nominal trockenes Gut/Material; [s:?]; [cho:?]; [chcthey:?]; [dcheol:?]; [chotchody:?]	[qotcho:?]; trockener Drogenstoff; trocken; nominal trockenes Gut/Material; Samen-/Saatgutposten; [cho:?]; [chcthey:?]; [dcheol:?]; [chotchody:?]	6	5	0
f49v	f49v.38	H	A	1	1	7	dy	DY_MEDIAL	chokeo sho cheor cheokchet chor daiin dy daiin qokg	[chokeo:?] | feuchter Ansatz | trockener Drogenteil | [cheokchet:?] | Pflanzen-/Reproduktionsteil | Menge/Portion III | [dy:?] | Grad-/Maßwert III | [qokg:?]	[chokeo:?] | feuchter Ansatz | trockener Drogenteil | [cheokchet:?] | Pflanzen-/Reproduktionsteil | Menge/Portion III | Qualitäts-/Wertfeld geschlossen | Grad-/Maßwert III | [qokg:?]	[chokeo:?]; feuchter Ansatz; trockener Drogenteil; [cheokchet:?]; Pflanzen-/Reproduktionsteil; Menge/Portion III; [dy:?]; Grad-/Maßwert III; [qokg:?]	[chokeo:?]; feuchter Ansatz; trockener Drogenteil; [cheokchet:?]; Pflanzen-/Reproduktionsteil; Menge/Portion III; Grad-/Maßwert III; [qokg:?]	4	3	0
f49v	f49v.44	H	A	1	2	7|9	dy|dy	DY_MEDIAL|DY_EOS	chokaiin cho dls chariin daiin chain dy chetcho dy	[chokaiin:?] | [cho:?] | [dls:?] | [chariin:?] | Grad-/Maßwert III | trocken, Grad II | [dy:?] | [chetcho:?] | [dy:?]	[chokaiin:?] | [cho:?] | [dls:?] | [chariin:?] | Grad-/Maßwert III | trocken, Grad II | Qualitäts-/Wertfeld geschlossen | [chetcho:?] | Qualitäts-/Wertfeld geschlossen	[chokaiin:?]; [cho:?]; [dls:?]; [chariin:?]; Grad-/Maßwert III; trocken, Grad II; [dy:?]; [chetcho:?]; [dy:?]	[chokaiin:?]; [cho:?]; [dls:?]; [chariin:?]; Grad-/Maßwert III; trocken, Grad II; [chetcho:?].	7	5	0
f49v	f49v.46	H	A	1	2	5|8	kchor|s	NONE|S_EOS	oaiin cheky cho rchseesy kchor sol chctho s	Ansatzmenge III | [cheky:?] | [cho:?] | [rchseesy:?] | [kchor:?] | Samenmaterial/Saatgut | [chctho:?] | [s:?]	Ansatzmenge III | [cheky:?] | [cho:?] | [rchseesy:?] | Drogenportion, heiß-trocken | Samenmaterial/Saatgut | [chctho:?] | Samen-/Saatgutposten	Ansatzmenge III; [cheky:?]; [cho:?]; [rchseesy:?]; [kchor:?]; Samenmaterial/Saatgut; [chctho:?]; [s:?]	Ansatzmenge III; [cheky:?]; [cho:?]; [rchseesy:?]; Drogenportion, heiß-trocken; Samenmaterial/Saatgut; [chctho:?]; Samen-/Saatgutposten.	6	4	0
f4r	f4r.2	H	A	1	1	7	s	S_MEDIAL	dchor shol shol cthol shtchy chaiin s choraiin chom	[dchor:?] | feucht; nominal feuchtes Gut/Material | feucht; nominal feuchtes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [shtchy:?] | trocken, Grad III | [s:?] | Blüten-/Pflanzenteil, Menge/Klasse III | [chom:?]	[dchor:?] | feucht; nominal feuchtes Gut/Material | feucht; nominal feuchtes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [shtchy:?] | trocken, Grad III | Samen-/Saatgutposten | Blüten-/Pflanzenteil, Menge/Klasse III | [chom:?]	[dchor:?]; feucht; nominal feuchtes Gut/Material; feucht; nominal feuchtes Gut/Material; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [shtchy:?]; trocken, Grad III; [s:?]; Blüten-/Pflanzenteil, Menge/Klasse III; [chom:?]	[dchor:?]; feucht; nominal feuchtes Gut/Material; feucht; nominal feuchtes Gut/Material; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [shtchy:?]; trocken, Grad III; Samen-/Saatgutposten; Blüten-/Pflanzenteil, Menge/Klasse III; [chom:?]	4	3	0
f4r	f4r.5	H	A	1	1	3	dy	DY_MEDIAL	pydaiin qotchy dy tydy	[pydaiin:?] | kalt und trocken am Anfang des Grades | [dy:?] | [tydy:?]	[pydaiin:?] | kalt und trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | [tydy:?]	[pydaiin:?]; kalt und trocken am Anfang des Grades; [dy:?]; [tydy:?]	[pydaiin:?]; kalt und trocken am Anfang des Grades; [tydy:?]	3	2	0
f4v	f4v.12	H	A	1	1	4	s	S_MEDIAL	qokey sho okeol s keey shar char ody	heiß in der Mitte des Grades | feuchter Ansatz | [okeol:?] | [s:?] | heiß am Ende des Grades | [shar:?] | [char:?] | [ody:?]	heiß in der Mitte des Grades | feuchter Ansatz | [okeol:?] | Samen-/Saatgutposten | heiß am Ende des Grades | [shar:?] | [char:?] | [ody:?]	heiß in der Mitte des Grades; feuchter Ansatz; [okeol:?]; [s:?]; heiß am Ende des Grades; [shar:?]; [char:?]; [ody:?]	heiß in der Mitte des Grades; feuchter Ansatz; [okeol:?]; Samen-/Saatgutposten; heiß am Ende des Grades; [shar:?]; [char:?]; [ody:?]	5	4	0
f4v	f4v.13	H	A	1	1	2	s	S_MEDIAL	shody s cheor chokody shodaiin qoty	[shody:?] | [s:?] | trockener Drogenteil | [chokody:?] | [shodaiin:?] | kalt am Anfang des Grades	[shody:?] | Samen-/Saatgutposten | trockener Drogenteil | [chokody:?] | [shodaiin:?] | kalt am Anfang des Grades	[shody:?]; [s:?]; trockener Drogenteil; [chokody:?]; [shodaiin:?]; kalt am Anfang des Grades	[shody:?]; Samen-/Saatgutposten; trockener Drogenteil; [chokody:?]; [shodaiin:?]; kalt am Anfang des Grades	4	3	0
f50r	f50r.2	H	B	2	1	6	dy	DY_MEDIAL	sor orsheckhy ockhody shos alol dy kar oky daiiin okar ar okam	Samenportion | [orsheckhy:?] | [ockhody:?] | [shos:?] | [alol:?] | [dy:?] | heiße Drogenfraktion I | heißer Ansatz am Anfang des Grades | Grad-/Maßwert IV | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [okam:?]	Samenportion | [orsheckhy:?] | [ockhody:?] | [shos:?] | [alol:?] | Qualitäts-/Wertfeld geschlossen | heiße Drogenfraktion I | heißer Ansatz am Anfang des Grades | Grad-/Maßwert IV | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [okam:?]	Samenportion; [orsheckhy:?]; [ockhody:?]; [shos:?]; [alol:?]; [dy:?]; heiße Drogenfraktion I; heißer Ansatz am Anfang des Grades; Grad-/Maßwert IV; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; [okam:?]	Samenportion; [orsheckhy:?]; [ockhody:?]; [shos:?]; [alol:?]; heiße Drogenfraktion I; heißer Ansatz am Anfang des Grades; Grad-/Maßwert IV; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; [okam:?]	6	5	0
f50r	f50r.5	H	B	2	1	1	solkchy	NONE	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain	[solkchy:?] | Arzneikompositum: trocken, Gradanfang | heiß und trocken am Anfang des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Eintragsteil abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I | Drogenfraktion I | heiß im Zubereitungsrahmen, Grad II	Saatgut, heiß-trocken am Gradanfang | Arzneikompositum: trocken, Gradanfang | heiß und trocken am Anfang des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | Eintragsteil abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I | Drogenfraktion I | heiß im Zubereitungsrahmen, Grad II	[solkchy:?]; Arzneikompositum: trocken, Gradanfang; heiß und trocken am Anfang des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; heiß und trocken am Anfang des Grades, abgeschlossen; heiße Drogenfraktion I; Drogenfraktion I; heiß im Zubereitungsrahmen, Grad II	Saatgut, heiß-trocken am Gradanfang; Arzneikompositum: trocken, Gradanfang; heiß und trocken am Anfang des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; heiß und trocken am Anfang des Grades, abgeschlossen; heiße Drogenfraktion I; Drogenfraktion I; heiß im Zubereitungsrahmen, Grad II	1	0	1
f51r	f51r.14	H	A	1	1	5	s	S_MEDIAL	daiiy qodaiin kaiiidal cphodal s al dam	[daiiy:?] | [qodaiin:?] | [kaiiidal:?] | [cphodal:?] | [s:?] | Rohstoffklasse I | [dam:?]	[daiiy:?] | [qodaiin:?] | [kaiiidal:?] | [cphodal:?] | Samen-/Saatgutposten | Rohstoffklasse I | [dam:?]	[daiiy:?]; [qodaiin:?]; [kaiiidal:?]; [cphodal:?]; [s:?]; Rohstoffklasse I; [dam:?]	[daiiy:?]; [qodaiin:?]; [kaiiidal:?]; [cphodal:?]; Samen-/Saatgutposten; Rohstoffklasse I; [dam:?]	6	5	0
f51r	f51r.15	H	A	1	1	4	s	S_MEDIAL	qokol cheor ckhal s or aldy otal	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Drogenportion | Rohstoffklasse I, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang	[qokol:?] | trockener Drogenteil | [ckhal:?] | Samen-/Saatgutposten | Drogenportion | Rohstoffklasse I, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang	[qokol:?]; trockener Drogenteil; [ckhal:?]; [s:?]; Drogenportion; Rohstoffklasse I, abgeschlossen; Rohstoffklasse I im Ansatz, kalt am Gradanfang	[qokol:?]; trockener Drogenteil; [ckhal:?]; Samen-/Saatgutposten; Drogenportion; Rohstoffklasse I, abgeschlossen; Rohstoffklasse I im Ansatz, kalt am Gradanfang	3	2	0
f51v	f51v.1	H	A	1	1	7	dy	DY_EOS	poshody qokodar shodaiin qotal dscheey saiin dy	[poshody:?] | [qokodar:?] | [shodaiin:?] | Rohstoffklasse I, kalt am Gradanfang | [dscheey:?] | Samen/Saatgut, Typ/Charge III | [dy:?]	[poshody:?] | [qokodar:?] | [shodaiin:?] | Rohstoffklasse I, kalt am Gradanfang | [dscheey:?] | Samen/Saatgut, Typ/Charge III | Qualitäts-/Wertfeld geschlossen	[poshody:?]; [qokodar:?]; [shodaiin:?]; Rohstoffklasse I, kalt am Gradanfang; [dscheey:?]; Samen/Saatgut, Typ/Charge III; [dy:?]	[poshody:?]; [qokodar:?]; [shodaiin:?]; Rohstoffklasse I, kalt am Gradanfang; [dscheey:?]; Samen/Saatgut, Typ/Charge III.	5	4	0
f51v	f51v.4	H	A	1	1	5	s	S_MEDIAL	otaiin qodal ytol cheodar s ody oteo daiin shokog	kalt im Zubereitungsrahmen, Grad III | abgemessene Rohstoffmenge I im Ansatz | [ytol:?] | [cheodar:?] | [s:?] | [ody:?] | [oteo:?] | Grad-/Maßwert III | [shokog:?]	kalt im Zubereitungsrahmen, Grad III | abgemessene Rohstoffmenge I im Ansatz | [ytol:?] | [cheodar:?] | Samen-/Saatgutposten | [ody:?] | [oteo:?] | Grad-/Maßwert III | [shokog:?]	kalt im Zubereitungsrahmen, Grad III; abgemessene Rohstoffmenge I im Ansatz; [ytol:?]; [cheodar:?]; [s:?]; [ody:?]; [oteo:?]; Grad-/Maßwert III; [shokog:?]	kalt im Zubereitungsrahmen, Grad III; abgemessene Rohstoffmenge I im Ansatz; [ytol:?]; [cheodar:?]; Samen-/Saatgutposten; [ody:?]; [oteo:?]; Grad-/Maßwert III; [shokog:?]	6	5	0
f51v	f51v.7	H	A	1	1	8	s	S_MEDIAL	qotol chodaiin qokcheody cho r chod ycthol s olcheety	kaltes Material | [chodaiin:?] | [qokcheody:?] | [cho:?] | [r:?] | [chod:?] | [ycthol:?] | [s:?] | [olcheety:?]	kaltes Material | [chodaiin:?] | [qokcheody:?] | [cho:?] | [r:?] | [chod:?] | [ycthol:?] | Samen-/Saatgutposten | [olcheety:?]	kaltes Material; [chodaiin:?]; [qokcheody:?]; [cho:?]; [r:?]; [chod:?]; [ycthol:?]; [s:?]; [olcheety:?]	kaltes Material; [chodaiin:?]; [qokcheody:?]; [cho:?]; [r:?]; [chod:?]; [ycthol:?]; Samen-/Saatgutposten; [olcheety:?]	8	7	0
f52r	f52r.6	H	A	1	1	4	dy	DY_MEDIAL	daiin shedaiin qodal dy chokam otchordy okchol do	Grad-/Maßwert III | [shedaiin:?] | abgemessene Rohstoffmenge I im Ansatz | [dy:?] | [chokam:?] | [otchordy:?] | [okchol:?] | [do:?]	Grad-/Maßwert III | [shedaiin:?] | abgemessene Rohstoffmenge I im Ansatz | Qualitäts-/Wertfeld geschlossen | [chokam:?] | [otchordy:?] | [okchol:?] | [do:?]	Grad-/Maßwert III; [shedaiin:?]; abgemessene Rohstoffmenge I im Ansatz; [dy:?]; [chokam:?]; [otchordy:?]; [okchol:?]; [do:?]	Grad-/Maßwert III; [shedaiin:?]; abgemessene Rohstoffmenge I im Ansatz; [chokam:?]; [otchordy:?]; [okchol:?]; [do:?]	6	5	0
f52r	f52r.8	H	A	1	1	6	s	S_MEDIAL	or cheey dor shey kom s cheey dchom daiin	Drogenportion | trocken am Ende des Grades | [dor:?] | feucht in der Mitte des Grades | [kom:?] | [s:?] | trocken am Ende des Grades | [dchom:?] | Grad-/Maßwert III	Drogenportion | trocken am Ende des Grades | [dor:?] | feucht in der Mitte des Grades | [kom:?] | Samen-/Saatgutposten | trocken am Ende des Grades | [dchom:?] | Grad-/Maßwert III	Drogenportion; trocken am Ende des Grades; [dor:?]; feucht in der Mitte des Grades; [kom:?]; [s:?]; trocken am Ende des Grades; [dchom:?]; Grad-/Maßwert III	Drogenportion; trocken am Ende des Grades; [dor:?]; feucht in der Mitte des Grades; [kom:?]; Samen-/Saatgutposten; trocken am Ende des Grades; [dchom:?]; Grad-/Maßwert III	4	3	0
f52v	f52v.10	H	A	1	1	5	s	S_MEDIAL	yokeey qokody chol sol s aiin	[yokeey:?] | [qokody:?] | trocken; nominal trockenes Gut/Material | Samenmaterial/Saatgut | [s:?] | Menge III	[yokeey:?] | [qokody:?] | trocken; nominal trockenes Gut/Material | Samenmaterial/Saatgut | Samen-/Saatgutposten | Menge III	[yokeey:?]; [qokody:?]; trocken; nominal trockenes Gut/Material; Samenmaterial/Saatgut; [s:?]; Menge III	[yokeey:?]; [qokody:?]; trocken; nominal trockenes Gut/Material; Samenmaterial/Saatgut; Samen-/Saatgutposten; Menge III	3	2	0
f52v	f52v.5	H	A	1	1	5	dy	DY_MEDIAL	yteey cthor cheos cpheodar dy sarg	[yteey:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [cheos:?] | [cpheodar:?] | [dy:?] | [sarg:?]	[yteey:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [cheos:?] | [cpheodar:?] | Qualitäts-/Wertfeld geschlossen | [sarg:?]	[yteey:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [cheos:?]; [cpheodar:?]; [dy:?]; [sarg:?]	[yteey:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [cheos:?]; [cpheodar:?]; [sarg:?]	5	4	0
f52v	f52v.8	H	A	1	1	4	s	S_MEDIAL	kodaiin cthy qokeey s ol	[kodaiin:?] | CTH-Drogenmaterial | heiß am Ende des Grades | [s:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[kodaiin:?] | CTH-Drogenmaterial | heiß am Ende des Grades | Samen-/Saatgutposten | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[kodaiin:?]; CTH-Drogenmaterial; heiß am Ende des Grades; [s:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[kodaiin:?]; CTH-Drogenmaterial; heiß am Ende des Grades; Samen-/Saatgutposten; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	2	1	0
