unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_value_de	reading_layer	orientation	crosspage_key
U580	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.25	A3:G132	A3_LEFT_RADIAL_SLOT_22	dy	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U581	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.26	A3:G133	A3_LEFT_RADIAL_SLOT_23	okey	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U582	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.26	A3:G134	A3_LEFT_RADIAL_SLOT_23	d	A3_LEFT_RADIAL_SLOT_23: Festwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U583	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.27	A3:G135	A3_LEFT_RADIAL_SLOT_24	okeod	Radstelle A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U584	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.28	A3:G136	A3_LEFT_RADIAL_SLOT_25	okodchy	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U585	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.29	A3:G137	A3_LEFT_RADIAL_SLOT_26	okeody	Radstelle A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U586	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.30	A3:G138	A3_LEFT_RADIAL_SLOT_27	okcheys	Radstelle A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/eys.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U587	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.31	A3:G139	A3_LEFT_RADIAL_SLOT_28	oar	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U588	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.31	A3:G140	A3_LEFT_RADIAL_SLOT_28	alys	Radstelle A3_LEFT_RADIAL_SLOT_28: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ys.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U589	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G041	A3_MIDDLE_WHEEL_RING_TEXT	yka	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U590	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G042	A3_MIDDLE_WHEEL_RING_TEXT	chol	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U591	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G043	A3_MIDDLE_WHEEL_RING_TEXT	ykar	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U592	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G044	A3_MIDDLE_WHEEL_RING_TEXT	dal	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U593	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G045	A3_MIDDLE_WHEEL_RING_TEXT	ykady	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U594	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G046	A3_MIDDLE_WHEEL_RING_TEXT	iokeeor	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U595	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G047	A3_MIDDLE_WHEEL_RING_TEXT	cheey	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U596	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G048	A3_MIDDLE_WHEEL_RING_TEXT	choly	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U597	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G049	A3_MIDDLE_WHEEL_RING_TEXT	ykeeal	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U598	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G050	A3_MIDDLE_WHEEL_RING_TEXT	cheo	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U599	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G051	A3_MIDDLE_WHEEL_RING_TEXT	oaram	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U600	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G052	A3_MIDDLE_WHEEL_RING_TEXT	ockhy	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U601	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G053	A3_MIDDLE_WHEEL_RING_TEXT	sheey	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U602	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G054	A3_MIDDLE_WHEEL_RING_TEXT	aiin	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U603	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G055	A3_MIDDLE_WHEEL_RING_TEXT	y	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U604	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G056	A3_MIDDLE_WHEEL_RING_TEXT	daiial	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U605	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G057	A3_MIDDLE_WHEEL_RING_TEXT	cheody	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U606	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G058	A3_MIDDLE_WHEEL_RING_TEXT	cheal	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U607	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G059	A3_MIDDLE_WHEEL_RING_TEXT	yetey	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U608	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G060	A3_MIDDLE_WHEEL_RING_TEXT	chear	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U609	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G061	A3_MIDDLE_WHEEL_RING_TEXT	y	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U610	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G062	A3_MIDDLE_WHEEL_RING_TEXT	dy	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U611	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G063	A3_MIDDLE_WHEEL_RING_TEXT	ykey	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U612	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G064	A3_MIDDLE_WHEEL_RING_TEXT	ch	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U613	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G065	A3_MIDDLE_WHEEL_RING_TEXT	y	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U614	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G066	A3_MIDDLE_WHEEL_RING_TEXT	dy	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U615	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G067	A3_MIDDLE_WHEEL_RING_TEXT	chol	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U616	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G068	A3_MIDDLE_WHEEL_RING_TEXT	ykar	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U617	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G069	A3_MIDDLE_WHEEL_RING_TEXT	ol	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U618	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G070	A3_MIDDLE_WHEEL_RING_TEXT	y	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U619	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G071	A3_MIDDLE_WHEEL_RING_TEXT	ykeeody	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U620	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G072	A3_MIDDLE_WHEEL_RING_TEXT	chey	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U621	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G073	A3_MIDDLE_WHEEL_RING_TEXT	dal	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U622	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G074	A3_MIDDLE_WHEEL_RING_TEXT	ody	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U623	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G075	A3_MIDDLE_WHEEL_RING_TEXT	airchy	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U624	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G076	A3_MIDDLE_WHEEL_RING_TEXT	choky	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U625	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G077	A3_MIDDLE_WHEEL_RING_TEXT	ychey	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U626	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G078	A3_MIDDLE_WHEEL_RING_TEXT	chey	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U627	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G079	A3_RIGHT_WHEEL_RING_TEXT	doair	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U628	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G080	A3_RIGHT_WHEEL_RING_TEXT	otaldal	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U629	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G081	A3_RIGHT_WHEEL_RING_TEXT	dair	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U630	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G082	A3_RIGHT_WHEEL_RING_TEXT	chdy	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U631	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G083	A3_RIGHT_WHEEL_RING_TEXT	otoar	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U632	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G084	A3_RIGHT_WHEEL_RING_TEXT	ar	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U633	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G085	A3_RIGHT_WHEEL_RING_TEXT	chy	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U634	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G086	A3_RIGHT_WHEEL_RING_TEXT	qoteor	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U635	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G087	A3_RIGHT_WHEEL_RING_TEXT	cho	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U636	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G088	A3_RIGHT_WHEEL_RING_TEXT	qotair	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U637	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G089	A3_RIGHT_WHEEL_RING_TEXT	chda	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U638	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G090	A3_RIGHT_WHEEL_RING_TEXT	oteeal	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U639	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G091	A3_RIGHT_WHEEL_RING_TEXT	cheor	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U640	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G092	A3_RIGHT_WHEEL_RING_TEXT	ar	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U641	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G093	A3_RIGHT_WHEEL_RING_TEXT	air	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U642	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G094	A3_RIGHT_WHEEL_RING_TEXT	oteody	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U643	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G095	A3_RIGHT_WHEEL_RING_TEXT	ytyd	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U644	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G096	A3_RIGHT_WHEEL_RING_TEXT	a	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U645	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G097	A3_RIGHT_WHEEL_RING_TEXT	dchy	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U646	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G098	A3_RIGHT_WHEEL_RING_TEXT	otoly	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U647	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G099	A3_RIGHT_WHEEL_RING_TEXT	okeodal	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U648	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G100	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U649	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G101	A3_RIGHT_WHEEL_RING_TEXT	cheteeser	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U650	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G102	A3_RIGHT_WHEEL_RING_TEXT	dair	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
