unit_id	pair_id	view_id	positive_surface	negative_surface	paragraph_id	page	physical_folio	section	language	hand	true_label	class_surface	basis_retained_token_count	basis_nonempty_retained_lines	post_mask_length_bin	model_feature_tokens	model_feature_types	model_feature_counts	exclusive_pair_membership	paragraph_vote_weight	semantic_credit
G807-P02:STABLE_PAIRED:G807-P0190	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0190	f50v	f50v	H	B	2	1	qokol	71	8	6	71	62	aiin=1|ain=1|ar=1|arood=1|chckhey=1|chckhy=2|chdy=1|chedy=1|cheey=1|chkedy=1|choky=1|chy=1|daiin=1|dairam=1|dar=1|dchedy=1|echedy=1|k=1|kar=2|kchdy=2|keody=1|l=1|lchey=1|o=1|odaiin=1|oeeey=1|okaiin=4|okain=2|okair=1|okchdy=1|okedyd=1|okeedy=1|oky=2|olaiin=1|olchdy=1|olcheky=1|olkaiin=1|oloeedy=1|ols=1|or=2|otaiin=1|otar=1|otor=1|qekaiin=1|qoain=1|qod=1|qodaiin=1|qokaly=1|qokedy=1|qotchdy=1|shedy=1|sheshy=1|tair=1|tchodain=1|tedaiin=1|y=1|ykar=1|ykchol=1|ykchy=1|ykeeod=1|ykor=1|ytsheod=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0197	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0197	f53v	f53v	H	A	1	1	qokol	66	12	6	66	60	chckhey=1|chear=1|chkodal=1|chol=2|choldam=1|ckhol=1|cphom=1|ctheody=1|cthody=1|cthol=1|cthy=1|daiin=3|dam=1|dchom=1|dchy=1|do=1|dockhy=1|dshey=1|eo=1|kchy=1|kody=1|kshody=1|ochoiky=1|octheody=1|odaiin=1|okeey=1|oky=1|oltshey=1|opod=1|or=1|otoldy=1|otsho=1|oty=1|qodal=2|qodckhy=1|qopchy=1|qotea=1|qotod=1|sheekol=1|sheetchy=1|sheey=1|sheod=1|sheody=1|sheos=1|shey=1|shodaiin=3|shody=1|shol=1|shom=1|todaiin=1|tsheody=1|tshor=1|ycheey=1|ychocthy=1|yckhodaiin=1|ydaiin=1|ydam=1|ydy=1|ykcheody=1|ysheey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0210	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0210	f58v	f58v	S	A	3	0	qotal	106	11	6	104	85	aiin=5|al=1|alar=1|alor=1|aly=1|ar=2|aral=1|cfhy=1|chaly=1|cheal=1|cheekey=1|cheky=1|cheockhey=1|chockhey=1|chodaiin=1|chofaly=1|choly=1|ckhey=1|daiin=2|dair=1|dal=1|daldy=1|dam=1|dar=1|dory=1|dy=1|fchey=1|lchedy=1|ockhey=1|okaiir=1|okaly=2|okar=1|okeody=1|oky=1|olaly=2|opaiin=2|opal=1|opaldaiin=1|opchey=1|or=2|orcheey=1|oreeey=1|org=1|orky=1|otaiin=1|otals=1|oteor=1|poaly=1|qoaiin=1|qockhy=1|qokaiin=1|qokaiinos=1|qokair=4|qokal=1|qokalor=1|qokar=1|qokeey=2|qokey=1|qolaiin=1|qotair=1|qotalody=1|s=1|salal=1|sheal=1|sheey=1|shekealy=1|sheols=1|shokchy=1|shol=1|shor=1|taiin=2|tair=1|taldar=1|tchol=1|tcholy=1|tol=1|tolair=1|tor=1|y=3|ykaiin=3|ykaly=1|ykam=1|ypal=1|ypar=1|ytal=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0219	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0219	f66v	f66v	H	B	5	0	qotal	25	3	4	25	21	chckhy=1|chekal=1|cheos=1|chety=1|chokal=1|daiin=1|dal=5|daldeam=1|dol=1|dor=1|ko=1|okeodof=1|opch=1|qokedy=1|shdy=1|shedefam=1|sheefy=1|sheod=1|shokeshy=1|ychoopy=1|ytody=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0220	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0220	f66v	f66v	H	B	5	1	qokol	17	2	4	17	16	chckhd=1|chekeos=1|chepar=1|chody=1|chor=1|chos=1|keody=1|kotody=1|qokeos=1|qotchdy=1|shckhed=1|sheo=1|sheody=2|sheopam=1|tchod=1|ytchdy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0232	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0232	f76r	f76r	T	B	2	0	qotal	46	4	5	46	39	ar=1|chaly=1|chdy=1|chedy=1|chol=1|chpsheedy=1|dain=2|dy=1|lchedy=1|lcheey=1|lchy=1|lol=1|lshed=1|okedy=1|olchdy=1|oly=1|opchedy=1|opchey=1|otedy=1|oty=2|polalchdy=1|pshedy=1|qokal=1|qokar=1|qokas=1|qokchdyl=1|qokedar=1|qokeedy=1|qokey=3|qoky=1|qolchey=1|sain=1|shckhy=2|shdy=1|sheeoldy=1|shey=2|sor=2|yksheol=1|ytal=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0236	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0236	f76v	f76v	B	B	2	1	qokol	46	5	5	45	34	checthey=1|chedy=2|cheedy=1|cheor=1|cphdor=1|cthedy=1|daiin=2|deedy=1|dshedy=1|dy=1|lo=1|lsheedy=1|lsheetal=1|oekeedy=1|okeeedy=1|oleeedy=1|otedy=2|oteedy=1|qoeekeedy=1|qokedy=2|qokeedy=1|qokeey=1|qol=2|qopchdy=1|qotedy=1|qoteedy=3|saiin=1|shcthedy=1|shecphy=1|shedal=1|shedam=1|shedy=2|sheedy=3|tchedy=2	1	1	0
G807-P02:STABLE_PAIRED:G807-P0237	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0237	f76v	f76v	B	B	2	1	qokol	65	7	6	65	56	as=1|chckhy=1|chdar=1|chdy=1|checkhey=1|checkhy=2|chedchey=1|chedy=2|chees=1|chey=2|chol=1|cthedy=1|daiin=1|dal=1|dytey=1|fschedal=1|lal=1|lchedy=3|lcheedy=1|lchey=1|lkedy=1|lky=1|lsheey=1|lshey=1|olchedy=1|olkedy=1|olkeey=1|olshey=1|opshedal=1|or=1|oshepols=1|otar=1|otchedy=1|otedair=1|otedy=1|oteol=1|polshdal=1|qekchdy=1|qockhedy=1|qodeey=1|qoeeedy=1|qokedy=4|qokeey=1|qolkeedy=1|qotedy=1|qoteedy=1|salkchdy=1|sar=1|shedy=2|sheey=1|sheolol=1|shey=1|shokaiin=1|sol=1|teedy=1|tsheokeedy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0241	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0241	f77r	f77r	B	B	2	1	qokol	123	14	6	122	74	al=1|ched=1|chedaiin=3|chedy=7|cheedy=2|chees=1|cheey=1|chey=1|chol=1|chy=1|cphey=1|daiin=2|dalchedy=1|dol=1|l=1|laiin=1|lchedy=3|lchey=1|lfcheal=1|lol=3|lsheedy=1|lsheey=1|lshey=1|oin=1|okedy=1|olaiiny=1|olshedy=1|or=1|oteedy=1|qeey=1|qo=1|qodeedy=1|qokaiin=5|qokain=1|qokal=1|qokar=1|qokedy=3|qokeed=1|qokeedy=12|qokeey=2|qoky=1|qol=2|qolal=1|qolcheedy=1|qolchy=1|qotaiin=2|qotain=1|qotedy=2|qoteedy=6|qoteey=1|qotol=1|r=1|saiin=1|sain=1|shcthey=1|sheal=1|shealol=1|shear=2|sheckhedy=1|shedaiin=1|shedy=7|sheed=1|sheedy=1|sheeol=1|sheety=2|sheey=1|sheoky=1|shol=1|shor=1|sokcheey=1|solteedy=1|sshedy=1|tedy=1|y=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0243	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0243	f77r	f77r	B	B	2	0	qotal	42	6	5	42	35	aiin=1|al=1|chcphey=1|cheedy=1|cheey=2|dal=1|dalo=2|dary=1|dy=1|laiin=1|loly=1|lsheey=1|ltaiin=1|olaiin=1|oloky=1|pol=1|qepchedy=1|qoeedy=1|qokaiin=1|qokear=1|qokeedy=3|qokeey=1|qol=3|qotedy=1|qykaiin=1|s=1|saiisol=1|sal=1|sheckhey=1|shedy=2|sheedy=1|sheey=1|sodar=1|tain=1|ysheey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0246	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0246	f77v	f77v	B	B	2	0	qotal	69	9	6	69	50	chdor=1|checkhy=1|cheey=2|cheolkaiin=1|chey=1|daiin=1|dary=1|dolcheedy=1|dy=1|dychedy=1|lchedy=2|lchy=1|lkchey=1|okol=1|oltedy=1|qoas=1|qokaiin=3|qokain=4|qokal=4|qokalchedy=1|qokam=1|qokedy=5|qokeedy=2|qokeey=2|qol=1|qolshedy=1|qotar=1|qotchy=1|qotedy=1|raiin=1|rched=1|rchr=1|roiin=1|rol=1|rolchedy=1|saiin=1|sarolsheedy=1|schedy=1|shar=1|shcthy=1|shedy=4|sheey=1|sheol=1|shey=1|solkchedy=1|tcheey=1|tchor=1|toldal=1|ycheey=1|ytal=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0252	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0252	f79r	f79r	B	B	2	1	qokol	23	3	4	23	22	cheor=1|choty=1|ldain=1|okol=1|otechys=1|psheedy=1|qokain=1|qokal=1|qokam=1|qokar=1|qokchy=1|qokshedy=1|qolchey=1|qotaiin=1|qotchey=1|qotey=1|qoty=1|saiin=1|sal=1|shedy=2|sheeol=1|sheol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0253	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0253	f79r	f79r	B	B	2	0	qotal	18	2	4	18	17	chear=1|chedar=1|cheey=1|chol=1|oly=1|oral=1|oy=1|qokain=1|sain=1|scthey=1|shal=1|shey=1|sheyky=1|shoty=1|sol=1|tal=1|y=2	1	1	0
G807-P02:STABLE_PAIRED:G807-P0255	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0255	f79r	f79r	B	B	2	0	qotal	26	3	4	26	26	chyteey=1|dain=1|dchol=1|dchy=1|dolsheey=1|dykeedy=1|lcheey=1|lchey=1|o=1|okchd=1|olor=1|olteedy=1|oly=1|opchedy=1|ory=1|otoldy=1|polaiin=1|qochey=1|qody=1|qokain=1|qokal=1|qokchdy=1|qotchey=1|shol=1|y=1|yteey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0258	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0258	f79r	f79r	B	B	2	1	qokol	13	2	3	13	13	aiin=1|aran=1|chedy=1|cheedy=1|cheory=1|dar=1|lkchedy=1|ody=1|okain=1|okaio=1|okeey=1|oly=1|sain=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0262	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0262	f79v	f79v	B	B	2	1	qokol	16	2	4	16	15	akain=1|chedy=1|kar=1|lol=1|o=1|odchey=1|oeedy=1|oiin=1|olkey=1|opar=1|otain=1|oteey=1|qokeey=2|qotain=1|ycheear=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0266	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0266	f80r	f80r	B	B	2	0	qotal	88	8	6	88	72	chckhy=1|chcthy=1|checkhy=1|checthy=1|cheeky=1|cheoltain=1|chety=1|chey=1|chtal=1|dalched=1|dalom=1|dar=2|darshey=1|dcheol=1|dol=1|eeesal=1|fshedy=1|keey=1|lchol=1|lshedy=1|octhor=1|okain=2|okchdy=1|olchedy=1|olcheedy=1|olkain=1|olkam=1|olkoiin=1|olky=1|olo=1|oloky=1|opcheeky=1|orol=1|ory=1|otain=1|otair=1|otar=1|otedy=1|paiin=1|pdol=1|polkain=1|qokaiin=1|qokain=5|qokair=1|qokal=2|qokalkeol=1|qokar=1|qokechckhy=1|qokedy=1|qokeedy=4|qokeel=1|qokl=1|qoky=1|qol=2|qopcheol=1|qotaiin=1|qotchy=1|qoteedy=1|qotol=1|qoty=1|sal=1|schcthy=1|shcthy=1|sheal=1|shecthy=3|shedy=3|sheol=1|shey=2|sol=1|sy=1|teol=1|y=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0272	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0272	f80v	f80v	B	B	2	1	qokol	37	4	5	37	32	chckhy=1|checthy=1|chedy=1|dol=1|dolshedy=1|dy=1|ly=1|olky=1|olteedy=1|qokaiin=2|qokain=1|qokal=3|qokar=1|qokchdy=2|qol=1|qotain=1|qotainol=1|qoty=1|rol=1|rorcheey=1|shcthy=1|sheckhy=1|shecthy=1|shedy=1|sheedy=1|sheey=1|sheol=1|sol=1|tal=1|taldain=1|tchdy=1|tol=2	1	1	0
G807-P02:STABLE_PAIRED:G807-P0279	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0279	f81r	f81r	B	B	2	1	qokol	44	8	5	44	41	ain=1|arol=1|chcphey=1|chcthy=1|chedy=1|cheey=1|chetyry=1|chol=1|dain=1|dchol=1|dshees=1|ly=1|oeeedy=1|ofshdy=1|okain=2|olkedy=1|olpchedy=1|olsheol=1|oltedy=1|oly=2|opchedy=1|or=1|otedy=1|oteey=1|otey=1|oty=1|pchedy=1|polchoy=1|qokechedy=1|qokedy=1|qokeedy=1|qokeey=1|qol=1|qolsheedy=1|qotain=1|qotedy=2|qoteesy=1|qotey=1|sheckhedy=1|shedy=1|shol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0280	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0280	f81r	f81r	B	B	2	0	qotal	51	8	5	51	43	chedy=4|chey=3|daly=1|dol=1|dshedy=1|lchey=1|lchl=1|lol=1|odaiin=1|okain=1|olam=1|olkedy=1|olkeey=1|olpchedy=1|olshey=1|opol=1|oraisy=1|oteey=1|oteol=1|otey=2|pchedy=1|polchdy=1|qcthdys=1|qokal=1|qokar=1|qokchedy=1|qokedy=2|qokeey=1|qokesdy=1|qokey=1|qokor=1|qol=2|qopchedy=1|qopchol=1|qoteedy=1|rain=1|sheckhy=1|shedy=1|sheedy=1|sheor=1|soiin=1|sol=1|taiin=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0283	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0283	f82r	f82r	B	B	2	0	qotal	45	6	5	45	36	chckhy=1|chedy=1|cheey=1|chkedy=1|chkeey=1|cthol=1|dairchey=1|dchedy=1|dshedy=1|dy=1|lcheckhedy=1|lcheckhy=1|lched=1|ldy=1|lkchedy=1|ls=1|octheol=1|oteey=1|qokaiin=4|qokain=1|qokal=4|qokaly=1|qokar=1|qokeedy=2|qokeey=2|qoky=2|qolchedy=1|qoteedy=1|rchey=1|sheckhy=1|shedy=1|sol=1|solkaiin=1|solshedy=1|sotaiin=1|ssholshecthy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0284	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0284	f82r	f82r	B	B	2	0	qotal	52	6	5	52	41	araiin=1|char=1|chdy=1|chedar=2|chedy=1|cheey=1|chey=1|daiin=1|dal=1|deeedy=1|dshedy=1|dy=2|kedy=1|l=1|lchedy=1|lchey=1|lchy=1|lkeedy=1|lteedy=1|okain=2|olchedy=2|olchy=1|ory=1|otain=1|polched=1|qokaiin=2|qokain=1|qokal=1|qokedy=2|qokeedy=4|qokeeey=1|qokeey=2|qotedy=1|qoteey=1|r=1|ralchey=1|s=1|shedy=2|solarol=1|tcheol=1|ykeey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0286	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0286	f82v	f82v	B	B	2	0	qotal	25	3	4	25	21	chedy=1|chetedy=1|darotedy=1|dol=1|dolshedy=1|dy=1|lchedy=1|lokam=1|lshedy=1|oteedy=1|qokal=3|qokedy=2|qotalchedy=1|qotey=1|qotol=1|sheckhy=1|shedy=2|shey=1|shoky=1|solshedy=1|teeol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0288	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0288	f82v	f82v	B	B	2	1	qokol	22	2	4	22	20	ain=1|aly=1|char=1|chedy=1|chtedy=1|lkedy=1|okai=1|okeey=1|oky=1|olkeedy=1|or=1|qok=1|qokal=1|qokar=1|qokeedy=3|qotedy=1|rcheey=1|rches=1|shedy=1|ykeedy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0292	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0292	f83r	f83r	B	B	2	0	qotal	62	7	5	62	49	ar=1|chary=1|checkhy=1|chedchy=1|chedy=5|cheey=1|cheg=1|chepol=1|chkedy=1|daiin=1|deey=1|dor=1|lchedy=1|lchs=1|lo=1|lpchedy=1|lsheedy=1|o=1|olchedy=1|opedy=1|otedy=1|pchedal=1|pchedar=1|qeeedy=1|qekaiin=1|qokaiin=2|qokal=1|qokedy=2|qokeedy=1|qokeey=1|qokshedy=1|qoky=3|qol=1|qopchedy=1|qotaiin=1|qoteedy=4|qoty=1|rchedy=1|rches=1|rsheedy=1|schedy=1|shecthedchy=1|shedy=3|shetar=1|shey=1|shol=1|sol=1|solshed=1|tchedy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0296	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0296	f83r	f83r	B	B	2	1	qokol	42	10	5	42	39	aiin=2|chckhal=1|chdy=1|chedaiin=1|cheky=1|chey=1|dairydy=1|dal=1|dolshed=1|kain=1|lchedy=2|ldy=1|lshedy=1|okain=1|okeedy=1|okeeol=1|olchedy=1|or=1|qockhey=1|qokain=1|qokchy=1|qokey=1|qoky=1|qolkain=1|qotchedy=1|s=1|saiin=1|sain=1|shedy=1|sheekchy=1|shey=2|shky=1|shy=1|skar=1|solchedy=1|solkey=1|sor=1|sy=1|techedy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0299	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0299	f83v	f83v	B	B	2	0	qotal	55	6	5	55	40	chcthy=1|ched=1|chedol=1|chedy=3|chl=1|daiin=1|dain=1|dair=1|dal=1|dol=1|doldy=1|dy=1|es=1|okaiin=2|okchey=1|okeol=1|olkedy=1|olkshedy=1|oly=1|otaiin=1|otalshedy=1|oteeody=1|oteey=2|qokaiin=2|qokal=4|qokalol=1|qokedar=1|qokeedy=3|qokeey=1|qokolchedy=1|qol=1|qotain=2|qotaldy=1|qotedy=1|qoteedy=1|rolkeedy=1|shedy=5|sheedy=1|sheoldy=1|sol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0304	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0304	f85r1	f85r	T	B	2	0	qotal	28	3	4	28	27	aiin=1|al=1|am=1|ar=1|cheedy=1|cheey=1|daiin=1|dar=2|daror=1|dlar=1|keody=1|lchdy=1|lkor=1|odaiiin=1|oeeseary=1|okar=1|okeody=1|otaiin=1|oteody=1|oto=1|qokar=1|s=1|shedaiin=1|sheedy=1|shoiin=1|tdain=1|y=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0323	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0323	f86v5	f86v	T	B	2	0	qotal	30	3	4	30	26	acthy=1|aiiin=1|aiin=1|air=1|al=3|amod=1|ar=2|cheey=1|daiin=1|dalkalytam=1|dcheytain=1|kaiin=1|lfar=1|ody=1|otshs=1|poraiiidy=1|qoar=1|qoka=1|qokeeey=1|qopchesy=1|qotaiin=1|sheody=1|shey=1|tair=1|ykalkain=1|ykar=2	1	1	0
G807-P02:STABLE_PAIRED:G807-P0325	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0325	f86v5	f86v	T	B	2	0	qotal	77	8	6	76	66	a=1|aiin=1|aiir=1|al=1|ar=2|aral=1|chedy=1|chody=1|chol=1|dam=2|dar=1|dy=2|kaiin=1|kar=1|lchody=1|o=1|ocfhdy=1|octhy=1|odaiin=2|odar=1|oeees=1|oky=1|olkey=1|olpshy=1|oltal=1|or=1|otar=1|otoloty=1|pchor=1|pchykar=1|pochor=1|pshody=1|qodaiin=1|qokal=1|qokar=1|qokeeey=1|qopchy=1|qoteey=1|qoteody=1|qoty=1|shey=2|shoar=1|shody=4|sol=1|tal=1|tar=2|tchey=1|teo=1|tey=1|tol=1|ykar=1|ykeeshy=1|ykeshy=1|ypchor=1|ysheoar=1|ytaiin=1|ytain=1|ytar=1|ytarar=1|ytchdy=1|ytchey=1|ytchy=1|ytdar=1|ytedy=1|yteody=1|ytody=2	1	1	0
G807-P02:STABLE_PAIRED:G807-P0326	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0326	f86v6	f86v	T	B	2	1	qokol	83	8	6	82	67	aiin=1|ar=3|arody=1|chcphar=1|chdal=3|chdy=1|chear=1|chedy=3|cheeaiin=1|ches=1|chody=1|chol=1|chor=1|daiin=2|dalor=1|dar=1|keear=1|lchdol=1|ldaly=1|lol=1|ltchedy=1|o=1|odaiin=2|ofy=1|okar=1|olaiin=1|olkaiin=1|olkar=1|olkeedy=1|olkeey=1|olkeshar=1|opchey=1|opory=1|or=5|orairody=1|otaiin=1|otar=1|otedalol=1|otshey=1|pcheypchdar=1|qckhy=1|qodar=1|qokaiin=1|qokal=1|qokar=2|qokchdy=1|qokeor=1|qoko=1|qolchy=1|qopy=1|qotain=1|qotar=1|qotchdaiin=1|sair=1|sarar=1|sheeeb=1|sheol=2|soldam=1|taiky=1|tar=1|y=1|ykaiin=2|ykairolky=1|ykchedy=1|ykeealor=1|ytar=1|yteedy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0336	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0336	f88r	f88r	P	A	1	1	qokol	13	2	3	12	12	chear=1|chol=1|cthol=1|dar=1|dol=1|okoldy=1|olkeey=1|poeear=1|poldy=1|qoekeor=1|s=1|sheoky=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0343	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0343	f89v1	f89v	P	A	1	1	qokol	19	3	4	19	18	cfhey=1|cheoky=1|chodair=1|choky=1|daiin=2|koldal=1|octhody=1|odaiin=1|ofcheol=1|oldaiin=1|opolsy=1|orarol=1|otarokar=1|qokar=1|qopol=1|qoy=1|sfal=1|shockhey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0344	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0344	f89v1	f89v	P	A	1	1	qokol	49	5	5	49	43	a=1|chdy=1|cheody=1|cheyty=1|chody=1|ckhy=1|cphey=1|cthody=1|cthol=1|daiin=3|dal=1|dalchy=1|daldaldy=1|daldy=2|dalshdy=1|daram=1|dcheo=1|dolchey=1|fcheody=1|keor=1|ochy=1|odal=1|oiir=1|okeol=1|okeor=1|okoaiin=1|okol=3|olkaycthy=1|or=1|qokeody=1|qotchy=1|sal=1|sar=1|shekey=1|shoky=1|shol=1|sholckhy=1|shos=1|tosheo=1|ycheo=1|ykeey=2|ykol=1|ytey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0345	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0345	f90r1	f90r	H	A	1	1	qokol	43	6	5	42	39	chocfhor=1|chockhy=1|chodaiin=1|choky=1|chol=1|dair=1|darala=1|dolshy=1|kor=1|lkaldy=1|okar=1|okchod=1|okeoschso=1|oko=1|otchol=1|qodar=2|qoekchy=1|qofchol=1|qokchor=1|qokeed=1|qokeey=1|qokeos=2|qoky=1|qotchor=1|s=2|sary=1|sheol=1|sheor=1|shkeea=1|shokol=1|shorydar=1|talchor=1|tol=1|tor=1|ykeey=1|ykodar=1|ykorshy=1|yshol=1|ytod=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0346	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0346	f93r	f93r	H	A	1	1	qokol	126	28	6	126	97	al=1|chakal=1|chckhs=1|cheo=1|cheodaiin=1|cheodam=1|cho=2|chodaiin=2|chokal=1|chol=2|cholchecthody=1|choshy=1|chotar=1|chotey=1|chotol=1|chotom=1|chr=1|ckheody=1|ckhos=1|ctho=1|cthocthol=1|cthodar=1|cthol=2|cthosg=1|cthoshol=1|cthy=1|daiin=2|dain=1|dol=3|kchol=1|kchor=1|kodshol=1|l=1|lor=1|los=1|oain=1|oar=1|ocheodaiin=1|ochol=1|octhodaly=1|odam=1|odar=1|odol=1|ody=1|oepchksheey=1|ofchoshy=1|okcheod=1|okcheody=1|okcheor=1|okeol=1|okor=1|olkees=1|opalepam=1|osos=1|oteodal=1|oteol=1|otol=1|otolsheeos=1|otor=1|qokcho=1|qokchodal=1|qokor=3|qotchy=1|qotodain=1|r=2|s=12|sal=1|schos=1|shcthy=1|sheeody=1|sheo=2|sheodom=1|sheoees=1|sheoky=1|shey=1|shodaiin=3|shodal=1|shodam=1|shody=4|shol=3|shor=1|shotol=1|sol=1|sor=1|tar=1|tcheo=1|tchor=1|tchos=1|teey=1|teols=1|ycham=1|ychey=1|ychockhy=1|ychocthy=1|ychor=1|ysaiin=1|ytchdg=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0354	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0354	f95r2	f95r	H	B	3	1	qokol	24	3	4	23	20	chckhey=1|chckhy=1|chckhyfchy=1|chdy=1|chkain=1|chol=1|daiin=2|dalal=1|dalfchy=1|daraiin=1|kar=1|kshedy=1|okain=1|or=2|otain=1|oteedy=1|oty=1|qodaiin=1|shody=2|tor=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0364	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0364	f99r	f99r	P	A	1	1	qokol	26	3	4	26	20	chees=1|ckheol=1|ckhey=1|ckhol=1|ctheol=1|daiin=1|dald=1|dar=1|dsheol=1|kodaiin=1|okeey=2|okeol=4|opchey=1|opsho=1|otchor=1|oteoefol=1|qokey=1|qoky=1|qotol=2|sheol=2	1	1	0
G807-P02:STABLE_PAIRED:G807-P0368	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0368	f99v	f99v	P	A	1	1	qokol	16	2	4	16	16	aiiin=1|cholshey=1|doror=1|eosaiin=1|okeeody=1|okeodal=1|okol=1|okor=1|oldy=1|ols=1|opar=1|otoraiin=1|qoetal=1|qokey=1|shey=1|shokeeey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0370	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0370	f99v	f99v	P	A	1	1	qokol	15	3	3	15	15	aiin=1|ckhey=1|dar=1|odaiin=1|okchey=1|okeody=1|okeol=1|okol=1|olaldy=1|olkeeoldy=1|or=1|qokololal=1|qoky=1|shol=1|ychol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0374	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0374	f102r1	f102r	P	A	1	1	qokol	18	3	4	18	18	chkeeody=1|cpheodar=1|ctheoly=1|daiin=1|daraiiin=1|dsheody=1|kod=1|loiiin=1|okeeoy=1|okodaiin=1|oldy=1|oteeor=1|polaiin=1|qokcheololain=1|qoteol=1|shocthy=1|sholdaiin=1|ykeeol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0381	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0381	f103r	f103r	S	B	3	0	qotal	29	2	4	28	27	ain=1|ar=1|chckhy=1|chdy=1|chedy=2|cheoty=1|chep=1|dain=1|daloky=1|eeal=1|eeokal=1|kar=1|lkeey=1|ok=1|okaiin=1|opchedy=1|or=1|orol=1|ot=1|otar=1|otchy=1|peshol=1|sal=1|sar=1|sheek=1|shek=1|yshdain=1	1	1	0
