entry	kind	working_meaning_de	composition	context_rule	status
octhdy@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LOW_N_RESULT_COMPOUND	fertig aufbereitete Drogenzubereitung, Grundform	O_PREP+CTH_LEARNED+d+y	exact complete surface only; tier=STRONG_LOW_N_RESULT_COMPOUND; 2 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_03
chdaly@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_DAL_HEAD_COMPOUND	trockener Rohdrogenposten, Grundform	ch+DAL_LEARNED+y	exact complete surface only; tier=PROVISIONAL_DAL_HEAD_COMPOUND; 3 audited occurrences; 3 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_04
sodal@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_DIRECT_BOUNDARY_COMPOUND	Ansatz aus einem Saatdrogenposten	S_SEED+O_PREP+DAL_LEARNED	exact complete surface only; tier=PROVISIONAL_DIRECT_BOUNDARY_COMPOUND; 2 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_05
skar@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_SINGLETON_COMPOUND	heiße Samenfraktion I	S_SEED+K_HEISS+AR_FRACTION_I	exact complete surface only; tier=EXPLORATORY_SINGLETON_COMPOUND; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_06
ar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenfraktion I	AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 321 audited occurrences; 242 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_01
or@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AMBIGUOUS_TO_EXACT	Drogenportion	OR_PORTION	exact complete surface only; mode=REVISE_AMBIGUOUS_TO_EXACT; 321 audited occurrences; 235 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_02
kar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenfraktion I	K_HEISS+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 57 audited occurrences; 42 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_03
kor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenportion	K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 20 audited occurrences; 13 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_04
tar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenfraktion I	T_KALT+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 40 audited occurrences; 33 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_05
tor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenportion	T_KALT+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 17 audited occurrences; 12 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_06
oar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenfraktion I im Ansatz	O_PREP+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 10 audited occurrences; 9 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_07
oor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenportion im Ansatz	O_PREP+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_08
okar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenfraktion I im Ansatz	O_PREP+K_HEISS+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 119 audited occurrences; 91 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_09
okor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenportion im Ansatz	O_PREP+K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 24 audited occurrences; 16 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_10
otar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenfraktion I im Ansatz	O_PREP+T_KALT+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 123 audited occurrences; 110 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_11
otor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenportion im Ansatz	O_PREP+T_KALT+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 33 audited occurrences; 24 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_12
qoar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenfraktion I	QO_SCOPE+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 7 audited occurrences; 7 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_13
qoor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenportion	QO_SCOPE+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 6 audited occurrences; 5 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_14
qokar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_CONFLICTING_EXACT	heiße Drogenfraktion I	QO_SCOPE+K_HEISS+AR_FRACTION_I	exact complete surface only; mode=REVISE_CONFLICTING_EXACT; 153 audited occurrences; 132 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_15
qokor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenportion	QO_SCOPE+K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 29 audited occurrences; 21 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_16
qotar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenfraktion I	QO_SCOPE+T_KALT+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 61 audited occurrences; 53 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_17
rkar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Wurzelfraktion I	R_ROOT+K_HEISS+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 1 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_18
lkor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Holzportion	L_WOOD+K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 3 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_19
al@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I	AL_CLASS_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 204 audited occurrences; 167 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_01
dal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I	D_MEASURE+AL_CLASS_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 191 audited occurrences; 147 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_02
chdal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	trockene abgemessene Rohstoffmenge I am Gradanfang	CH_DRY_START+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 19 audited occurrences; 13 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_03
shedal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	SHE_MOIST_MIDDLE+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 11 audited occurrences; 7 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_04
ail@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse II	AL_CLASS_II	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 5 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_05
aiil@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse III	AL_CLASS_III	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 1 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_06
dail@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge II	D_MEASURE+AL_CLASS_II	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_07
daiil@GDT655_PREDICTED_WHOLE	PREDICTED_ZL3B_WHOLE_READER_UNSTABLE	abgemessene Rohstoffmenge III	D_MEASURE+AL_CLASS_III	predicted complete ZL3B surface only; mode=READER_UNSTABLE_COMPOSITIONAL_WHOLE; 1 audited occurrences; 0 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_08
aly@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, Grundform	AL_CLASS_I+Y_BASE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 18 audited occurrences; 12 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_09
aldy@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, abgeschlossen	AL_CLASS_I+DY_COMPLETE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 10 audited occurrences; 5 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_10
daly@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I, Grundform	DAL_MEASURED_MATERIAL_I+Y_BASE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 24 audited occurrences; 18 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_11
daldy@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I, abgeschlossen	DAL_MEASURED_MATERIAL_I+DY_COMPLETE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 19 audited occurrences; 6 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_12
chedal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	trockene abgemessene Rohstoffmenge I in der Gradmitte	CHE_DRY_MIDDLE+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 22 audited occurrences; 15 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_13
shdal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	feuchte abgemessene Rohstoffmenge I am Gradanfang	SH_MOIST_START+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 4 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_14
odal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I im Ansatz	O_PREP+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 14 audited occurrences; 11 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_15
qodal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I im Ansatz	QO_SCOPE+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 7 audited occurrences; 6 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_16
oral@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AL_OR_COMPOSITION	Rohstoffportion, Klasse I	OR_PORTION+AL_CLASS_I	exact complete ZL3B surface only; mode=REVISE_AL_OR_COMPOSITION; 10 audited occurrences; 6 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_17
chdaly@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_DAL_MODEL	trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	CH_DRY_START+DAL_MEASURED_MATERIAL_I+Y_BASE	exact complete ZL3B surface only; mode=REVISE_DAL_MODEL; 3 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_18
sodal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_DAL_MODEL	abgemessene Saat-Rohstoffmenge I im Ansatz	S_SEED+O_PREP+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=REVISE_DAL_MODEL; 2 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_19
chal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, trocken am Gradanfang	CH_DRY_START+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 42 audited occurrences; 35 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_01
cheal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, trocken in der Gradmitte	CH_DRY_MIDDLE+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 26 audited occurrences; 25 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_02
cheeal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, trocken am Gradende	CH_DRY_END+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 3 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_03
shal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, feucht am Gradanfang	SH_MOIST_START+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 15 audited occurrences; 11 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_04
sheal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, feucht in der Gradmitte	SH_MOIST_MIDDLE+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 14 audited occurrences; 13 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_05
sheeal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, feucht am Gradende	SH_MOIST_END+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_06
kal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, heiß am Gradanfang	K_HOT_START+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 25 audited occurrences; 14 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_07
tal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, kalt am Gradanfang	T_COLD_START+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 20 audited occurrences; 14 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_08
oal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I im Ansatz	O_PREP+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_09
oeeal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE_LOCAL_ANALOGY	Rohstoffklasse I im Ansatz, am Gradende	OEEAL_EXACT_WHOLE_LOCAL_ANALOGY;O_AL_PARALLEL;EE_END_RIVAL	exact complete surface only; mode=NEW_EXACT_WHOLE_LOCAL_ANALOGY; 2 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_10
okal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AL_QUALITY_MODEL	Rohstoffklasse I im Ansatz, heiß am Gradanfang	O_PREP+K_HOT_START+AL_CLASS_I	exact complete surface only; mode=REVISE_AL_QUALITY_MODEL; 123 audited occurrences; 102 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_11
okeal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I im Ansatz, heiß in der Gradmitte	O_PREP+K_HOT_MIDDLE+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 10 audited occurrences; 8 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_12
otal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AL_QUALITY_MODEL	Rohstoffklasse I im Ansatz, kalt am Gradanfang	O_PREP+T_COLD_START+AL_CLASS_I	exact complete surface only; mode=REVISE_AL_QUALITY_MODEL; 119 audited occurrences; 109 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_13
oteal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I im Ansatz, kalt in der Gradmitte	O_PREP+T_COLD_MIDDLE+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 5 audited occurrences; 5 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_14
oteeal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I im Ansatz, kalt am Gradende	O_PREP+T_COLD_END+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 1 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_15
qoal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I	QO_SCOPE+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 5 audited occurrences; 4 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_16
qokal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AL_QUALITY_MODEL	Rohstoffklasse I, heiß am Gradanfang	QO_SCOPE+K_HOT_START+AL_CLASS_I	exact complete surface only; mode=REVISE_AL_QUALITY_MODEL; 180 audited occurrences; 158 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_17
qokeal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, heiß in der Gradmitte	QO_SCOPE+K_HOT_MIDDLE+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 4 audited occurrences; 4 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_18
qokeeal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, heiß am Gradende	QO_SCOPE+K_HOT_END+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_19
qotal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, kalt am Gradanfang	QO_SCOPE+T_COLD_START+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 57 audited occurrences; 54 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_20
qoteal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, kalt in der Gradmitte	QO_SCOPE+T_COLD_MIDDLE+AL_CLASS_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V33_ACCEPTED_ROUND_21
chkal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I, trocken-heiß am Gradanfang	CH_DRY_START+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 10 occurrences; 9 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_01
chtal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I, trocken-kalt am Gradanfang	CH_DRY_START+TAL_COLD_RAW_I_START	exact complete ZL3b surface only; 6 occurrences; 5 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_02
chekal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	CHE_DRY_MIDDLE+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 11 occurrences; 9 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_03
choal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_READER_UNSTABLE_PREDICTED_COMPOUND	Trockenansatz aus Rohstoffklasse I	CHO_DRY_PREPARATION_HEAD+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 0 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_04
chokal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	CHO_DRY_PREPARATION_HEAD+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 4 occurrences; 4 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_05
chotal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	CHO_DRY_PREPARATION_HEAD+TAL_COLD_RAW_I_START	exact complete ZL3b surface only; 4 occurrences; 4 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_06
cheoal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_PREPARATION_HEAD_WHOLE	trocken angesetzte Zubereitung aus Rohstoffklasse I	CHEO_DRY_PREPARED_HEAD+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_07
cheokal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_PREPARATION_HEAD_WHOLE	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I am Gradanfang	CHEO_DRY_PREPARED_HEAD+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_08
shtal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I, feucht-kalt am Gradanfang	SH_MOIST_START+TAL_COLD_RAW_I_START	exact complete ZL3b surface only; 2 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_09
