occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v38_gloss_de	v39_gloss_de	v38_scope_state	v39_scope_state	v39_working_translation_de	exact_surface_dispatch	substring_dispatch
G662-T0371	f40r	f40r.1	8	8	11	olkedy	P	MEDIAL	H	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shdy	opches	erhitzte Drogenbasis, fertig	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	heißes Material in Mittelstufe	1	1	1	0	pchey k eodar aldydy qoky okal shdy olkedy opches ar ordaiin	pchey keodar aldydy qoky okal shdy olkedy opches ar ordaiin	pchey keodar al ydy qoky okal shdy olkedy opches ar ordaiin	[olkedy:?]	erhitzte Drogenbasis, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulver, trocken gebunden, Form I; [k:?]; [eodar:?]; [aldydy:?]; heiß am Anfang des Grades; Rohstoffklasse I im Ansatz, heiß am Gradanfang; feucht am Anfang des Grades, abgeschlossen; erhitzte Drogenbasis, fertig; [opches:?]; Drogenfraktion I; [ordaiin:?]	1	0
G662-T0372	f40r	f40r.2	10	10	11	a	P	MEDIAL	H	B	2	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	A_EQUAL_PARTS	okar	ralos	je, zu gleichen Teilen	je zu gleichen Teilen	LEARNED_EQUAL_PARTS_SIGN	davon/mit als Mengenanschluss	0	0	1	0	qokar okar okedy dar ykchey kaiin okas chedy okar a ralos	qokar okar okedy dar ykchey kaiin okos chedy okar aralos	qokar kar oke y dar ykchey kaiin okos chedy okar aralos	[a:?]	je, zu gleichen Teilen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiße Drogenfraktion I; heiße Drogenfraktion I im Ansatz; heißer Ansatz in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [ykchey:?]; heiß, Grad III; [okas:?]; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I im Ansatz; je zu gleichen Teilen; [ralos:?]	1	0
G662-T0373	f40r	f40r.4	5	5	10	qokol	P	MEDIAL	H	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	dar	okaiin	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	or aiin chekody dar qokol okaiin okar oky okoldy ol	or aiin chekody das qokol okaiin okar oky okoldy ol	or aiin cheko y as qokol okaiin okar oky okol y ol	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion; Menge III; [chekody:?]; abgemessene Fraktion I; erhitze Folgendes: heiß, Grad III, im Ansatzrahmen; heiße Drogenfraktion I im Ansatz; heißer Ansatz am Anfang des Grades; [okoldy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	1	0
G662-T0374	f40v	f40v.1	3	3	3	oldy	P	EOS	H	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chefaiin	<EOS>	fertiger, abgeseihter Auszug	fertiger, abgeseihter Auszug	OL_MATERIAL+D_FINISHED+Y	fertig aufbereitetes Drogenmaterial	0	0	1	0	pchedain chefaiin oldy	pchedain chefaiin oldy	pche ain chefaiin ol y	[oldy:?]	fertiger, abgeseihter Auszug	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pchedain:?]; [chefaiin:?]; fertiger, abgeseihter Auszug	1	0
G662-T0375	f40v	f40v.11	2	2	5	qokol	P	MEDIAL	H	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	schedy	chedy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	schedy qokol chedy dalor ay	schedy qokol chedy dalor aithy	schedy qokol che y alor ay	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	getrocknete Samen/Saat; erhitze Folgendes: trocken in der Mitte des Grades, abgeschlossen; [dalor:?]; [ay:?]	1	0
G662-T0376	f40v	f40v.5	3	3	4	oly	P	MEDIAL	H	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_PREVIOUS	okar	chckhy	abseihen	seihe Vorstehendes ab	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	1	solaiin okar oly chckhy	solaiin okar oly chckhy	solaiin okar oly chckhy	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[solaiin:?]; heiße Drogenfraktion I im Ansatz; seihe Vorstehendes ab; Arzneikompositum: trocken, Gradanfang	1	0
G662-T0377	f40v	f40v.7	2	2	5	qokol	P	MEDIAL	H	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	shody	chedy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	shody qokol chedy s ar	shody qokol chedy s ar	shody qokol che y s ar	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[shody:?]; erhitze Folgendes: trocken in der Mitte des Grades, abgeschlossen; Samen-/Saatgutposten; Drogenfraktion I	1	0
G662-T0378	f41r	f41r.5	5	5	8	dchedy	P	MEDIAL	H	B	5	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kchdy	keedy	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	0	0	1	0	qotchy sal yteedy kchdy dchedy keedy dchedy dalain	qotchy sal yteedy kchdy dchedy tchdy dchedy dalain	qotchy sal yteedy kch y che y tchdy dche y dalain	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalt und trocken am Anfang des Grades; Saat-Rohstoff I; [yteedy:?]; heiß und trocken am Anfang des Grades, abgeschlossen; abgemessene Trockendroge, fertig; heiß am Ende des Grades, abgeschlossen; abgemessene Trockendroge, fertig; [dalain:?]	1	0
G662-T0379	f41r	f41r.5	7	7	8	dchedy	P	MEDIAL	H	B	5	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	keedy	dalain	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	0	0	1	0	qotchy sal yteedy kchdy dchedy keedy dchedy dalain	qotchy sal yteedy kchdy dchedy tchdy dchedy dalain	qotchy sal yteedy kch y che y tchdy dche y dalain	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalt und trocken am Anfang des Grades; Saat-Rohstoff I; [yteedy:?]; heiß und trocken am Anfang des Grades, abgeschlossen; abgemessene Trockendroge, fertig; heiß am Ende des Grades, abgeschlossen; abgemessene Trockendroge, fertig; [dalain:?]	1	0
G662-T0380	f41v	f41v.4	9	9	10	qokol	P	MEDIAL	H	B	5	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	okeey	sheols	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols	qokeody okey qokeo y oleeol lke y lkeeody qokee y okeey qokol sheols	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qokeody:?]; heißer Ansatz in der Mitte des Grades; [qokeody:?]; [oleeol:?]; [lkedy:?]; [lkeeody:?]; heiß am Ende des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; erhitze Folgendes: [sheols:?]	1	0
G662-T0381	f41v	f41v.7	9	9	9	oly	P	EOS	H	B	5	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	okeody	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	0	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	ykeey okey ykeeal ckhdy ch al ykeoaiin okeody oly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykeey:?]; heißer Ansatz in der Mitte des Grades; [ykeeol:?]; Arzneikompositum am Gradanfang, abgeschlossen; trockene abgemessene Rohstoffmenge I am Gradanfang; [ykeo:?]; Menge III; [okeody:?]; seihe Vorstehendes ab.	1	0
G662-T0382	f42r	f42r.10	1	1	9	choty	P	BOS	H	A	1	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	dol	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	0	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol sholdain	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalter Trockenansatz; Materialmaß; [ksheo:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; kaltes Zubereitungsgut; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; trocken; nominal trockenes Gut/Material; feucht; nominal feuchtes Gut/Material; Qualitätsgrad II	1	0
G662-T0383	f42r	f42r.14	3	3	7	choty	P	MEDIAL	H	A	1	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kshey	chdain	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	1	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Ansatz; heiß und feucht in der Mitte des Grades; kalter Trockenansatz; [chdain:?]; [chodaiin:?]; Grad-/Maßwert III; Dosis I	1	0
G662-T0384	f42r	f42r.23	3	3	3	kolschees	P	EOS	H	A	1	HYBRID	HYBRID_EXACT	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shol	<EOS>	heiß getrocknete Arzneispecies	heiß getrocknete Arzneispecies	KOL_HOT_MATERIAL+S+CHEES_DRY_II	heißes Material plus trockene Species	1	1	1	1	okchol shol kolschees	okchol shol kolschees	okchol shol kolschees	[kolschees:?]	heiß getrocknete Arzneispecies	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heißer Ansatz aus Trockengut; feucht; nominal feuchtes Gut/Material; heiß getrocknete Arzneispecies	1	0
G662-T0385	f42r	f42r.9	3	3	5	ctho	P	MEDIAL	H	A	1	CTH	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otchol	kchodan	Krautansatz	Krautansatz	CTH_LEAF_HERB+O_PREP	Blattansatz	1	1	1	0	qotchar otchol ctho kchodan chkchory	qotchor otchol ctho kchodan chkchory	qotchor otchol ctho kchodan chkchory	[ctho:?]	Krautansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qotchar:?]; kalt-trockener Zubereitungsstoff; Krautansatz; [kchodan:?]; [chkchory:?]	1	0
G662-T0386	f42v	f42v.11	1	1	11	qo	P	BOS	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	<BOS>	aiin	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	1	1	1	0	qo aiin qokeey kchol cheal o t eold shey teaiin d	qo aiin qokeey kchol cheal oteol d shey teaiin d	qo aiin qokeey kchol cheal oteold shey teaiin d	[qo:?]	nehmen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	nimm Folgendes: Menge III; heiß am Ende des Grades; [kchol:?]; Rohstoffklasse I, trocken in der Gradmitte; [o:?]; [t:?]; [eold:?]; feucht in der Mitte des Grades; [teaiin:?]; Dosis	1	0
G662-T0387	f42v	f42v.14	8	8	8	aral	P	EOS	H	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sarar	<EOS>	Rohdrogenfraktion I	Rohdrogenfraktion I	AR_FRACTION_I+AL_RAW_I	Fraktion neben separater Rohstoffklasse	0	1	1	0	qoteey chy kchy cthy ees choly sarar aral	qoteey chy kchy cthy etsees choly sarar ar al	qoteey chy kchy cth ees choly sarar ar al	[aral:?]	Rohdrogenfraktion I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalt am Ende des Grades; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; CTH-Drogenmaterial; [ees:?]; [choly:?]; [sarar:?]; Rohdrogenfraktion I	1	0
G662-T0388	f43r	f43r.10	7	7	11	opchdy	P	MEDIAL	H	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qody	daiin	fertiges Trockenpulverpräparat	fertiges Trockenpulverpräparat	O_PREP+P_POWDER+CHDY_DRY_FINISHED	Trockenansatz mit P-Kopf	0	0	1	0	pshdar shed ody qotedy yfchdy qody opchdy daiin qokedy dydydy qotar	pshdar shed ody qotedy yfchdy qockhhdy opchdy daiin qokedy dydydy qotar	pshdar shed ody qotedy yfchdy qody opch y daiin qokedy dydydy qotar	[opchdy:?]	fertiges Trockenpulverpräparat	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pshdar:?]; [shed:?]; [ody:?]; kalt in der Mitte des Grades, abgeschlossen; [yfchdy:?]; [qody:?]; fertiges Trockenpulverpräparat; Grad-/Maßwert III; heiß in der Mitte des Grades, abgeschlossen; [dydydy:?]; kalte Drogenfraktion I	1	0
G662-T0389	f43r	f43r.12	3	3	14	qokol	P	MEDIAL	H	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	shol	shedy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin	dor shol qokol shedy qotedy qokehdy qokody okehdy otedy shedy oty yty dy saiin	dor shol qokol shedy qotedy qokeedy qokody okeedy ote y shedy oty ytydy saiin	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dor:?]; feucht; nominal feuchtes Gut/Material; erhitze Folgendes: feucht in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; [qokody:?]; heißer Ansatz am Ende des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz am Anfang des Grades; [yty:?]; Samen/Saatgut, Typ/Charge III	1	0
G662-T0390	f43r	f43r.7	4	4	13	opchdy	P	MEDIAL	H	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kshdy	kedar	fertiges Trockenpulverpräparat	fertiges Trockenpulverpräparat	O_PREP+P_POWDER+CHDY_DRY_FINISHED	Trockenansatz mit P-Kopf	0	0	1	0	pshesy otey kshdy opchdy kedar okedy chdy shoy dyty dy pchdy kedy dam	pshesy otey kshdy opchdy kedar okedy chdy shocphhy dytydy pchdy kedy dam	pshesy oteyksh y opch y ke ar okedy chdy shoy yty y pch y ke y am	[opchdy:?]	fertiges Trockenpulverpräparat	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pshesy:?]; kalter Ansatz in der Mitte des Grades; heiß und feucht am Anfang des Grades, abgeschlossen; fertiges Trockenpulverpräparat; [kedar:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; [shoy:?]; [dyty:?]; Pulver, getrocknete Kurz-/Kompaktform; heiß in der Mitte des Grades, abgeschlossen; Dosis I	1	0
G662-T0391	f43v	f43v.1	3	3	11	doly	P	MEDIAL	H	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dalteoshy	sheet	eine Dosis Abguss	eine Dosis Abguss	D_DOSE+OL_DECANT+Y	abgemessener Drogenstoff	0	0	1	0	pdsairy dalteoshy doly sheet or arodl lkeo r araiin otedy opolde	pdsairy dalteoshy da ly sheet or arodl lkeo raraiin otedyo poldy	pdsairy dalteoshy daly sheek or arodl lkeo r araiin otedy opol e	[doly:?]	eine Dosis Abguss	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pdsairy:?]; [dalteoshy:?]; eine Dosis Abguss; [sheet:?]; Drogenportion; [arodl:?]; [lkeo:?]; Wurzel; [araiin:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [opolde:?]	1	0
G662-T0392	f43v	f43v.11	11	11	12	choty	P	MEDIAL	H	B	2	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chdy	she	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	0	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	y sheey or air yteey cheody ar sheo qody chckhy chdy choty shecthy	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: feucht am Gradende; Drogenportion; [air:?]; [yteey:?]; getrockneter Ansatz; Drogenfraktion I; Feuchtzubereitung; [qody:?]; Arzneikompositum: trocken, Gradanfang; trocken am Anfang des Grades, abgeschlossen; kalter Trockenansatz; feucht, attributiv gebunden	1	0
G662-T0393	f44r	f44r.2	8	8	9	dchy	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qykchey	dy	Dosis Trockendroge, Grundform	Dosis Trockendroge, Grundform	D_DOSE+CHY_DRY_BASE	bloßes Trockenmaß	0	0	1	0	ydsh dyeees y ty oky okchey qykchey dchy dy	ydsh dyeees yty oky okchey qykchey dchy dy	ydsh dyeees yty oky okchey qykchey dchydy	[dchy:?]	Dosis Trockendroge, Grundform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ydsh:?]; [dyeees:?]; hierzu: kalt am Anfang des Grades; heißer Ansatz am Anfang des Grades; heiß-trockener Ansatz in der Mitte des Grades; [qykchey:?]; Dosis Trockendroge, Grundform.	1	0
G662-T0394	f44r	f44r.6	3	3	9	tchol	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	shy	kalt-trockenes Drogenmaterial	kalt-trockenes Drogenmaterial	T_COLD+CHOL_DRY_MATERIAL	reine Qualitätsangabe	0	0	1	0	dshor y tchol shy o cheekchy qotchy otchy dar	dshor ytchol shy o ocheeky qotchy otchy dar	dshor ytchol shy o cheekchy qotchy otchy dar	[tchol:?]	kalt-trockenes Drogenmaterial	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	abgemessene Blüten-/Fruchtdroge; hierzu: kalt-trockenes Drogenmaterial; feucht am Anfang des Grades; [o:?]; [cheekchy:?]; kalt und trocken am Anfang des Grades; kalt-trockener Ansatz am Anfang des Grades; abgemessene Fraktion I	1	0
G662-T0395	f44v	f44v.1	10	10	10	otoldy	P	EOS	H	A	1	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotshol	<EOS>	fertiger Kaltansatz	fertiger Kaltansatz	O_PREP+TOL_COLD_MATERIAL+DY_FINISHED	kaltes Materialfeld, geschlossen	1	1	1	0	tsho qotshy cthol d chor otol shol tol qotshol otoldy	tsho qotshy cthol dchor otol shol tol qotshol otoldy	tsho qotshy cthol d chor otol shol tol qotshol otoldy	[otoldy:?]	fertiger Kaltansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tsho:?]; kalt und feucht am Anfang des Grades; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Dosis; Pflanzen-/Reproduktionsteil; kaltes Zubereitungsgut; feucht; nominal feuchtes Gut/Material; kalt; nominal kaltes Gut/Material; [qotshol:?]; fertiger Kaltansatz	1	0
G662-T0396	f44v	f44v.12	5	5	6	ctho	P	MEDIAL	H	A	1	CTH	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chcthy	cthol	Krautansatz	Krautansatz	CTH_LEAF_HERB+O_PREP	Blattansatz	1	1	1	1	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	[ctho:?]	Krautansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychey:?]; [teol:?]; trocken, Grad III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Krautansatz; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	0
G662-T0397	f45r	f45r.10	2	2	9	shar	P	MEDIAL	H	A	1	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okaiin	yky	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	SH_MOIST+AR_FRACTION_I	Feuchtfraktion ohne Zubereitungswert	1	1	1	1	okaiin shar yky oky kair daldy dalor cheol dal	okaiin shar yky oky kair daldy dalor cheol dal	okaiin shar yky oky kair daldy dalor cheol dal	[shar:?]	angefeuchtete Drogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad III, im Ansatzrahmen; angefeuchtete Drogenfraktion I; [yky:?]; heißer Ansatz am Anfang des Grades; heiße Drogenfraktion II; abgemessene Rohstoffmenge I, abgeschlossen; [dalor:?]; trockener Drogenstoff; abgemessene Rohstoffmenge I	1	0
G662-T0398	f45r	f45r.10	5	5	9	kair	P	MEDIAL	H	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oky	daldy	heiße Drogenfraktion II	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	1	1	1	1	okaiin shar yky oky kair daldy dalor cheol dal	okaiin shar yky oky kair daldy dalor cheol dal	okaiin shar yky oky kair daldy dalor cheol dal	[kair:?]	heiße Drogenfraktion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad III, im Ansatzrahmen; angefeuchtete Drogenfraktion I; [yky:?]; heißer Ansatz am Anfang des Grades; heiße Drogenfraktion II; abgemessene Rohstoffmenge I, abgeschlossen; [dalor:?]; trockener Drogenstoff; abgemessene Rohstoffmenge I	1	0
G662-T0399	f45r	f45r.2	4	4	10	qokol	P	MEDIAL	H	A	1	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	qoky	qokaiin	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	shor cthy qoky qokol qokaiin chol chol ykaiin dar om	shor cthy qoky qokol qokaiin chol chol ykaiin dar om	sho r cth qoky qokol qokaiin chol chol ykaiin dar om	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Blüten-/Fruchtstand; reproduktiver Teil; CTH-Drogenmaterial; heiß am Anfang des Grades; erhitze Folgendes: heiß, Grad III; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; [ykaiin:?]; abgemessene Fraktion I; [om:?]	1	0
G662-T0400	f45r	f45r.3	1	1	9	qo	P	BOS	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	<BOS>	chcthy	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	1	1	1	1	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	[qo:?]	nehmen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	nimm Folgendes: trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [kchol:?]; Qualitätsgrad III; [qoaiin:?]; CTH-Drogenmaterial; trocken, Grad III; [ykeey:?]; eine Handvoll Blatt- oder Krautansatz	1	0
