occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G662-T0555	f76v	f76v.12	9	qokol	MEDIAL	1	1	0	solsheol sheey lteedy qokeedy qotal chedy checthy otedeey qokol chedy deey	sol sheol sheey lteedy qokeedy qotal chedy checthy otedeey qokol chedy deey	solsheol sheey lteedy qokeedy qotal chedy checthy ote eey qokol chedy deey	reader agreement conditions confidence only; it does not identify plaintext
G662-T0556	f76v	f76v.13	3	qol	MEDIAL	1	1	0	saiin sheedy qol sheedy okeeedy qoteedy chedy qotedy oleeedy qoteedy lo	saiin sheedy qol sheedy okeeedy qoteedy chedy qotedy oleeedy qoteedy lo	saiin sheedy qol sheedy okeeedy qoteedy chedy qoted oleee y qotee y lo	reader agreement conditions confidence only; it does not identify plaintext
G662-T0557	f76v	f76v.14	2	qol	MEDIAL	1	1	0	qokeedy qol cheedy otedy cthedy otedy qoteedy shcthedy qoeekeedy deedy	qokeedy qol cheedy otedy cthedy otedy qoteedy shcthedy qoeekeedy deedy	qokeedy qol cheedy otedy cthedy ote y qoteedy shcthedy qoeekeedy dee y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0558	f76v	f76v.18	9	olkedy	EOS	1	1	1	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0559	f76v	f76v.2	9	oly	MEDIAL	1	1	0	sshedy keedy cholkeeey otedor okor shedy chedy qokeedy oly shey qoyky	scsedy keedy cholkeeey otedor okor shedy chedy qokeedy oly shey qoyky	sedy keed cholteeey otedor okor shedy chedy qokeed oly shey qo ky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0560	f76v	f76v.23	1	dchedy	BOS	1	1	0	dchedy qokeedy qotchy qokol shedy shedy chedy olched shetey saiin	dchedy qokeedy qoteey qokol shedy shedy chedy olchedr shetey raiin	dchedy qokeedy qoteey qokol she y shedy chedy olche r shetey saiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0561	f76v	f76v.23	4	qokol	MEDIAL	1	1	0	dchedy qokeedy qotchy qokol shedy shedy chedy olched shetey saiin	dchedy qokeedy qoteey qokol shedy shedy chedy olchedr shetey raiin	dchedy qokeedy qoteey qokol she y shedy chedy olche r shetey saiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0562	f76v	f76v.3	1	dchedy	BOS	0	0	0	dchedy qokeedy oteedy chedaiin chey qokeedy olkedy ror oteedy okal	dchedy qokeedy oteedy chedaiin chey qokeedy olkedy ror oteedy okal	dched qokeedy oteedy chedaiin chey qokeedy olke y r r oteedy kal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0563	f76v	f76v.3	7	olkedy	MEDIAL	0	0	0	dchedy qokeedy oteedy chedaiin chey qokeedy olkedy ror oteedy okal	dchedy qokeedy oteedy chedaiin chey qokeedy olkedy ror oteedy okal	dched qokeedy oteedy chedaiin chey qokeedy olke y r r oteedy kal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0564	f76v	f76v.31	5	shety	MEDIAL	0	0	0	sair shekaiiin shets aiiin shety otey okaiin otedy qotar chedy	sair shekaiiin shets aiiin shety otey okaiin otedy qotar chedy	sair shekaiiin shets aiiin ety otey okaiin otedy qotar chedy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0565	f76v	f76v.38	6	saiiin	MEDIAL	0	0	0	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl	saiin chedy shedy qokeedy lolsaiiin qokain chey r al r aiin dl	saiin chedy edy qokeedy lol s aiiin qokain chey al r aiin dl	reader agreement conditions confidence only; it does not identify plaintext
G662-T0566	f76v	f76v.40	9	qo	MEDIAL	1	1	0	sol shedy qoky daiin shedy chey qokaiin cheedy qo char aiin	sol shedy qoky daiin shedy chey qokaiin cheedy qo char aiin	sol shedy qoky daiin edy chey qokaiin cheedy qo char iin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0567	f76v	f76v.41	6	qol	MEDIAL	1	1	1	sol shey chedy qokedy chedy qol r aiin shedy	sol shey chedy qokedy chedy qol r aiin shedy	sol shey chedy qokedy chedy qol r aiin shedy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0568	f76v	f76v.7	2	qo	MEDIAL	1	1	0	doteey qo okaiin oteedy otedy cheolchdy okeedy otedy qokedy okedar da	doteey qo okaiin oteedy otedy cheolchdy okeedy otedy qokedy okedar da	oteey qo okaiin oteedy otedy cheolchdy okee y oted qokedy oke ar da	reader agreement conditions confidence only; it does not identify plaintext
G662-T0569	f77r	f77r.10	6	qokol	MEDIAL	1	1	0	tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal	tol chd ar shey qotaiin qotedy qokol chdy qokain chetey sal	tolch ar shey qotaiin qotedy qokol chdy qokain chetey sal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0570	f77r	f77r.13	2	qol	MEDIAL	0	0	0	qokeedy qol sheedy shol tedy chedy lsheedy qokedy qolal chedy	qokeedy qolsheedy shol tedy chedy lsheedy qokedy qolal chedy	qokeedy qol eedy shol tedy che y lshee y qoke y qol al chedy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0571	f77r	f77r.18	4	qo	MEDIAL	0	0	0	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol r chees sheckhedy qol cheedy qotaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0572	f77r	f77r.18	9	qol	MEDIAL	1	1	0	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol r chees sheckhedy qol cheedy qotaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0573	f77r	f77r.33	3	qol	MEDIAL	1	1	0	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0574	f77r	f77r.36	7	qokol	MEDIAL	1	1	1	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	reader agreement conditions confidence only; it does not identify plaintext
G662-T0575	f77r	f77r.38	6	qol	MEDIAL	1	1	0	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoee y qokaiin chcphey qol ltaiin she y qol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0576	f77r	f77r.38	9	qol	EOS	1	1	0	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoee y qokaiin chcphey qol ltaiin she y qol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0577	f77r	f77r.41	8	chl	MEDIAL	0	0	0	daiin sh qolchey qotedy qotal r ain chl s arol	daiin sh qolchey qotedy qotal rain chlr arol	aiin sh qol che qotedy qotal r ain chl s rol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0578	f77r	f77r.43	2	chee	MEDIAL	0	0	0	d chee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qote y raiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0579	f77r	f77r.44	3	qol	MEDIAL	1	1	0	sheey qepchedy qol cheedy qokear cheey loly dy	sheey qepchedy qol cheedy qokear cheey loly dy	sheey qepchedy qol cheedy qoke r cheey loly dy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0580	f77r	f77r.9	3	qokol	MEDIAL	1	1	0	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	pol darair ol qokol chey qopchedy qopchedy dylches olkedy loly	poldarairol qokol chey qopchedy qopchedy dylches olkedy loly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0581	f77r	f77r.9	8	olkedy	MEDIAL	1	1	0	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	pol darair ol qokol chey qopchedy qopchedy dylches olkedy loly	poldarairol qokol chey qopchedy qopchedy dylches olkedy loly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0582	f77v	f77v.10	9	qol	MEDIAL	1	1	0	tchedar alain checkhy sal shedy qokal chedy qokedy qol shedy lol	tchedar olain checkhy sal shedy qokal chedy qokedy qol shedy lol	tchedar olain checkhy sal shedy qokal chedy qokedy qol she y lol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0583	f77v	f77v.12	9	qol	MEDIAL	1	1	0	lchedy shedal qokedy okal chedy qokal shedy chedy qol chdy lam	lchedy shedal qokedy okal chedy qokal shedy chedy qol chdy lam	lchedy e al qokedy okal chedy qokal shedy chedy qol ch y lam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0584	f77v	f77v.14	9	qol	MEDIAL	1	1	0	darcheedal qeedy qeedeey olchey lchey qedy or cheey qol rar ar	darcheedal qeedy qeedeey olchey lchey qedy or cheey qol rar ar	dar cheedal qeedy qee eey ol chey lchey qedy or cheey qol rar ar	reader agreement conditions confidence only; it does not identify plaintext
G662-T0585	f77v	f77v.15	1	qol	BOS	1	1	1	qol kaiin shey	qol kaiin shey	qol kaiin shey	reader agreement conditions confidence only; it does not identify plaintext
G662-T0586	f77v	f77v.17	2	qol	MEDIAL	1	1	0	olchedy qol shedy qokchedy qokeey daiin olol	olchedy qol shedy qokchedy qokeey daiin olol	olchedy qol shedy qokche y qokeey daiin olol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0587	f77v	f77v.19	7	qol	EOS	1	1	0	qoraiin shey qokaiin chal aiiin chedy qol	qoraiin shey qokaiin chal aiiin chedy qol	qoraiin shey qokaiin chal aiiin che qol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0588	f77v	f77v.22	2	qol	MEDIAL	1	1	0	dalchey qol chedy oqokain olkaiin chckhy qokal dar	dalohey qol chedy oqokain olkaiin chckhy qokal dar	dalchey qol chedy oqokain olkaiin chckhy qokal dar	reader agreement conditions confidence only; it does not identify plaintext
G662-T0589	f77v	f77v.29	6	pcheol	MEDIAL	1	1	0	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	tcho dchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	tcho dchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	reader agreement conditions confidence only; it does not identify plaintext
G662-T0590	f77v	f77v.34	2	shar	MEDIAL	1	1	1	solkchedy shar ytal dy dychedy lkchey qokedy rched	solkchedy shar ytal dy dychedy lkchey qokedy rched	solkchedy shar ytal dy dychedy lkchey qokedy rched	reader agreement conditions confidence only; it does not identify plaintext
G662-T0591	f77v	f77v.35	1	tchor	BOS	1	1	0	tchor sheey qokain qokain sheol qokeedy qokal dary	tchor sheey qokain qokain sheol qokeedy qokal dary	tchor sheey qokain qokain sheol qokee y qokal dary	reader agreement conditions confidence only; it does not identify plaintext
G662-T0592	f77v	f77v.36	7	qol	MEDIAL	1	1	0	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey	qotchy qotal shedy qokedy lchedy qoke y qol r aiin chey	reader agreement conditions confidence only; it does not identify plaintext
G662-T0593	f77v	f77v.41	11	oldy	EOS	1	1	0	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qotal dar ch ain ldchey ol raiin oldy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0594	f77v	f77v.8	1	qokeeey	BOS	1	1	0	qokeeey shedy qokeedy qodykey qokedy rsheedy taiiin sheol teedy yry	qokeeey shedy qokeedy qodykey qokedy rsheedy taiiin sheol teedy yry	qokeeey she y qokeedy qodykey qokedy rsheedy taiiin sheol tee y yry	reader agreement conditions confidence only; it does not identify plaintext
G662-T0595	f78r	f78r.12	3	qokol	MEDIAL	1	1	0	dor shekedy qokol kechdy otedy ol tedy chckhedy	dor shekedy qokol kechdy otedy ol tedy chckhedy	dor e e y qokol kech y otedy ol tedy chckhedy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0596	f78r	f78r.16	1	qokol	BOS	1	1	0	qokol oted okain ched ar alory	qokol oted okain ched or alory	qokol oted okain che or alory	reader agreement conditions confidence only; it does not identify plaintext
G662-T0597	f78r	f78r.19	6	chl	EOS	1	1	1	y ches aiin okeedy qokain chl	y ches aiin okeedy qokain chl	y ches aiin okeedy qokain chl	reader agreement conditions confidence only; it does not identify plaintext
G662-T0598	f78r	f78r.21	4	lokedy	EOS	0	0	0	lchedy qokain cheeky lokedy	qchedy qokain cheeky lokeedy	lche y qokain cheeky lokedy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0599	f78r	f78r.23	3	olkchdy	MEDIAL	0	0	0	sain sheor olkchdy roiin okeedy	sain sheor ol kchdy roiin okeedy	sain sheor ol kee y roiin okee y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0600	f78r	f78r.3	6	qokol	MEDIAL	1	1	0	tshedor shedy qopchedy qokedy dy qokol oky	tshedor shedy qopchedy qokedy dy qokol oky	ted r shedy qopchedy qoke y dy qokol oky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0601	f78r	f78r.35	9	tees	MEDIAL	0	0	0	y sain checkhy qokain cheeky daiin daiin y tees ol y	y sain checkhy qokain cheeky daiin daiin ytees oly	y sain checkhy qokain cheeky daiin daiin y tees ly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0602	f78r	f78r.36	4	qol	MEDIAL	1	1	0	qotchedy lchedy lchedykedy qol saiin ckhain or	qotchedy lchedy lchedy kedy qol saiin ckhain or	qotchedy lchedy lche y kedy qol saiin ckhain or	reader agreement conditions confidence only; it does not identify plaintext
G662-T0603	f78r	f78r.37	7	oly	EOS	1	1	0	osal ol s aiin shee aiin oly	osal ol s aiin shes aiin oly	osal ol s aiin shes aiin oly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0604	f78r	f78r.4	6	olkedy	MEDIAL	0	0	0	qokeedy qokedy shedy tchedy otar olkedy dam	qokeedy qokedy shedy tchedy otar olkedy dam	qokeedy qokedy shedy tchedy otar olke y am	reader agreement conditions confidence only; it does not identify plaintext
G662-T0605	f78r	f78r.40	2	qol	MEDIAL	1	1	0	shedy qol shedy qokaiin d ol	shedy qol shedy qokaiin drol	she y qol e y qokaiin d ol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0606	f78r	f78r.5	7	olkedy	EOS	0	0	0	qckhedy cheky dol chedy qokedy qokain olkedy	qckhedy cheky dol chedy qokedy qokain olkedy	qckhed cheky d l che y qokedy qokain olke y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0607	f78v	f78v.11	1	qol	BOS	1	1	0	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol ch y qokain chcth daiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0608	f78v	f78v.11	3	qol	MEDIAL	1	1	0	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol ch y qokain chcth daiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0609	f78v	f78v.13	5	qol	MEDIAL	1	1	0	dchokol chedy qokedy qokey qol chedy qokeedy lchey	dchokol chedy qokedy qokey qol chedy qokeedy lchey	dchokol chedy qokedy qoteo qol chedy qokee lche	reader agreement conditions confidence only; it does not identify plaintext
G662-T0610	f78v	f78v.14	2	qol	MEDIAL	1	1	0	qolkeshdy qol shedy olkedy okol chedy qokain dal	qolkeshdy qol shedy olkedy okol chedy qokain dal	qolkesh y qol she y olkedy okol chedy qokain dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0611	f78v	f78v.14	4	olkedy	MEDIAL	1	1	0	qolkeshdy qol shedy olkedy okol chedy qokain dal	qolkeshdy qol shedy olkedy okol chedy qokain dal	qolkesh y qol she y olkedy okol chedy qokain dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0612	f78v	f78v.16	10	oly	EOS	1	1	0	lshey r shedy d qokedy okey lchedy qokdy daiin oly	lshey rshedy d qokedy okey lchedy qokdy daiin oly	lshey r shedy qokedy okey lchedy qokdy daiin oly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0613	f78v	f78v.17	1	qol	BOS	1	1	0	qol sheedy qol lcheol lchdy dchdy da qar olkal dy	qol sheedy qol lcheol lchdy dchdy da qor ol kal dy	qol sheedy qol lcheol lch y dchdy a qor ol kal y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0614	f78v	f78v.17	3	qol	MEDIAL	1	1	0	qol sheedy qol lcheol lchdy dchdy da qar olkal dy	qol sheedy qol lcheol lchdy dchdy da qor ol kal dy	qol sheedy qol lcheol lch y dchdy a qor ol kal y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0615	f78v	f78v.18	6	qol	MEDIAL	1	1	0	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	chedy shckhy qokedy dal lshckh qol qol oteedy qor	reader agreement conditions confidence only; it does not identify plaintext
G662-T0616	f78v	f78v.18	7	qol	MEDIAL	1	1	0	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	chedy shckhy qokedy dal lshckh qol qol oteedy qor	reader agreement conditions confidence only; it does not identify plaintext
G662-T0617	f78v	f78v.22	10	qol	EOS	1	1	0	okol shey ol shedy okal okchey okeol ol chedy qol	okal shey ol shedy okal okchey okeol olchedy qol	kol shey ol shedy okal okchey o e l ol chedy qol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0618	f78v	f78v.23	1	qol	BOS	1	1	0	qol chedy okeshy qoteedy okeedy ol shedy qokedy dy	qol chedy okeshy qoteedy okeedy olshedy qokedydy	qol chedy okeshy qoteedy keedy ol shedy qokedydy	reader agreement conditions confidence only; it does not identify plaintext
