page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	global_target_count	active_target_count	target_ordinals	target_surfaces	target_reading_ids	formal_grade_tags	zl3b_line	v99r4_projected_token_glosses_de	v99r5_spoken_token_glosses_de	v99r4_target_glosses_de	v99r5_spoken_target_glosses_de	v99r4_render_de	v99r5_spoken_render_de	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f18v	f18v.3	H	A	1	6	0	1	3	3	0	2|3|5	qoky|qoky|qokshy	qoky#GLOBAL|qoky#GLOBAL|qokshy#GLOBAL	BEGIN|OPEN | BEGIN|OPEN | BEGIN|OPEN	orshy qoky qoky chkchy qokshy qokam	eine Portion leicht einweichen und abschließen | heiß am Anfang des Grades | heiß am Anfang des Grades | trocknen, erhitzen, erneut trocknen und abschließen | heiß und feucht am Anfang des Grades | nimm ein Maß und erhitze es	eine Portion leicht einweichen und abschließen | leicht erhitzt | leicht erhitzt | trocknen, erhitzen, erneut trocknen und abschließen | heiß und feucht, Anfangsstufe | nimm ein Maß und erhitze es	heiß am Anfang des Grades | heiß am Anfang des Grades | heiß und feucht am Anfang des Grades	leicht erhitzt | leicht erhitzt | heiß und feucht, Anfangsstufe	eine Portion leicht einweichen und abschließen; heiß am Anfang des Grades; heiß am Anfang des Grades; trocknen, erhitzen, erneut trocknen und abschließen; heiß und feucht am Anfang des Grades; nimm ein Maß und erhitze es	eine Portion leicht einweichen und abschließen; leicht erhitzt; leicht erhitzt; trocknen, erhitzen, erneut trocknen und abschließen; heiß und feucht, Anfangsstufe; nimm ein Maß und erhitze es	3	1
f18v	f18v.4	H	A	1	6	3	0	1	1	0	1	qotchy	qotchy#GLOBAL	BEGIN|OPEN	qotchy qokay qokchy ykcho ydl dar	kalt und trocken am Anfang des Grades | [qokay:?] | heiß und trocken am Anfang des Grades | [ykcho:?] | [ydl:?] | abgemessene Fraktion I	kalt und trocken, Anfangsstufe | [qokay:?] | heiß und trocken am Anfang des Grades | [ykcho:?] | [ydl:?] | abgemessene Fraktion I	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	kalt und trocken am Anfang des Grades; [qokay:?]; heiß und trocken am Anfang des Grades; [ykcho:?]; [ydl:?]; abgemessene Fraktion I	kalt und trocken, Anfangsstufe; [qokay:?]; heiß und trocken am Anfang des Grades; [ykcho:?]; [ydl:?]; abgemessene Fraktion I	5	1
f18v	f18v.5	H	A	1	7	0	1	2	2	0	2|4	ykchy|kchy	ykchy#GLOBAL|kchy#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	ychoees ykchy qol kchy qotchol daiir om	trockne hiervon eine Ansatzcharge vollständig | Eintrag: heiß-trocken am Gradanfang | Drogenstoff zugeben | heiß und trocken am Anfang des Grades | Material: kalt und trocken | abgemessene Fraktion III | eine Handvoll Ansatz	trockne hiervon eine Ansatzcharge vollständig | Eintrag: heiß-trocken, Anfangsstufe | Drogenstoff zugeben | heiß und trocken, Anfangsstufe | Material: kalt und trocken | abgemessene Fraktion III | eine Handvoll Ansatz	Eintrag: heiß-trocken am Gradanfang | heiß und trocken am Anfang des Grades	Eintrag: heiß-trocken, Anfangsstufe | heiß und trocken, Anfangsstufe	trockne hiervon eine Ansatzcharge vollständig; Eintrag: heiß-trocken am Gradanfang; Drogenstoff zugeben; heiß und trocken am Anfang des Grades; Material: kalt und trocken; abgemessene Fraktion III; eine Handvoll Ansatz	trockne hiervon eine Ansatzcharge vollständig; Eintrag: heiß-trocken, Anfangsstufe; Drogenstoff zugeben; heiß und trocken, Anfangsstufe; Material: kalt und trocken; abgemessene Fraktion III; eine Handvoll Ansatz	5	1
f18v	f18v.9	H	A	1	6	0	1	1	1	0	2	qotchy	qotchy#GLOBAL	BEGIN|OPEN	okchor qotchy qokchy ytol doky dy	eine Portion heiß-trockene Droge im Ansatz | kalt und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | kühle hiervon den Drogenstoff ab | einen Ansatz abmessen, leicht erhitzen und abschließen | Qualitäts-/Wertfeld geschlossen	eine Portion heiß-trockene Droge im Ansatz | kalt und trocken, Anfangsstufe | heiß und trocken am Anfang des Grades | kühle hiervon den Drogenstoff ab | einen Ansatz abmessen, leicht erhitzen und abschließen | Qualitäts-/Wertfeld geschlossen	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	eine Portion heiß-trockene Droge im Ansatz; kalt und trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; kühle hiervon den Drogenstoff ab; einen Ansatz abmessen, leicht erhitzen und abschließen; Qualitäts-/Wertfeld geschlossen	eine Portion heiß-trockene Droge im Ansatz; kalt und trocken, Anfangsstufe; heiß und trocken am Anfang des Grades; kühle hiervon den Drogenstoff ab; einen Ansatz abmessen, leicht erhitzen und abschließen; Qualitäts-/Wertfeld geschlossen	5	1
f19r	f19r.1	H	A	1	9	2	0	4	4	0	3|5|6|7	qotshy|tchy|qotchy|qoky	qotshy#GLOBAL|tchy#GLOBAL|qotchy#GLOBAL|qoky#GLOBAL	BEGIN|OPEN | BEGIN|OPEN | BEGIN|OPEN | BEGIN|OPEN	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	[pchor:?] | nimm eine Dosis Trockendroge | kalt und feucht am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | kalt und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | heiß am Anfang des Grades | Grad-/Maßwert III | [dchydy:?]	[pchor:?] | nimm eine Dosis Trockendroge | kalt und feucht, Anfangsstufe | Qualitäts-/Wertfeld geschlossen | kalt und trocken, Anfangsstufe | kalt und trocken, Anfangsstufe | leicht erhitzt | Grad-/Maßwert III | [dchydy:?]	kalt und feucht am Anfang des Grades | kalt und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | heiß am Anfang des Grades	kalt und feucht, Anfangsstufe | kalt und trocken, Anfangsstufe | kalt und trocken, Anfangsstufe | leicht erhitzt	[pchor:?]; nimm eine Dosis Trockendroge; kalt und feucht am Anfang des Grades; Qualitäts-/Wertfeld geschlossen; kalt und trocken am Anfang des Grades; kalt und trocken am Anfang des Grades; heiß am Anfang des Grades; Grad-/Maßwert III; [dchydy:?]	[pchor:?]; nimm eine Dosis Trockendroge; kalt und feucht, Anfangsstufe; Qualitäts-/Wertfeld geschlossen; kalt und trocken, Anfangsstufe; kalt und trocken, Anfangsstufe; leicht erhitzt; Grad-/Maßwert III; [dchydy:?]	5	1
f19r	f19r.11	H	A	1	4	2	0	1	1	0	1	qotchy	qotchy#GLOBAL	BEGIN|OPEN	qotchy qolody choldy cthyd	kalt und trocken am Anfang des Grades | [qolody:?] | fertig getrocknete Droge | [cthyd:?]	kalt und trocken, Anfangsstufe | [qolody:?] | fertig getrocknete Droge | [cthyd:?]	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	kalt und trocken am Anfang des Grades; [qolody:?]; fertig getrocknete Droge; [cthyd:?]	kalt und trocken, Anfangsstufe; [qolody:?]; fertig getrocknete Droge; [cthyd:?]	3	1
f19r	f19r.2	H	A	1	10	2	0	1	1	0	4	tchy	tchy#GLOBAL	BEGIN|OPEN	dshy chor y tchy chol dytchy chordy daiin dyty cho	eine Dosis leicht angefeuchtete Droge | Pflanzen-/Reproduktionsteil | ; hierzu: | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | [dytchy:?] | Pflanzenteil fertigstellen | Grad-/Maßwert III | [dyty:?] | Trockenansatz	eine Dosis leicht angefeuchtete Droge | Pflanzen-/Reproduktionsteil | ; hierzu: | kalt und trocken, Anfangsstufe | trocken; nominal trockenes Gut/Material | [dytchy:?] | Pflanzenteil fertigstellen | Grad-/Maßwert III | [dyty:?] | Trockenansatz	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	eine Dosis leicht angefeuchtete Droge; Pflanzen-/Reproduktionsteil; hierzu: kalt und trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; [dytchy:?]; Pflanzenteil fertigstellen; Grad-/Maßwert III; [dyty:?]; Trockenansatz	eine Dosis leicht angefeuchtete Droge; Pflanzen-/Reproduktionsteil; hierzu: kalt und trocken, Anfangsstufe; trocken; nominal trockenes Gut/Material; [dytchy:?]; Pflanzenteil fertigstellen; Grad-/Maßwert III; [dyty:?]; Trockenansatz	9	1
f19r	f19r.5	H	A	1	4	0	1	2	2	0	2|3	tchy|qoky	tchy#GLOBAL|qoky#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	otchy tchy qoky daiin	kalt-trockener Ansatz am Anfang des Grades | kalt und trocken am Anfang des Grades | heiß am Anfang des Grades | Grad-/Maßwert III	kalt-trockener Ansatz am Anfang des Grades | kalt und trocken, Anfangsstufe | leicht erhitzt | Grad-/Maßwert III	kalt und trocken am Anfang des Grades | heiß am Anfang des Grades	kalt und trocken, Anfangsstufe | leicht erhitzt	kalt-trockener Ansatz am Anfang des Grades; kalt und trocken am Anfang des Grades; heiß am Anfang des Grades; Grad-/Maßwert III	kalt-trockener Ansatz am Anfang des Grades; kalt und trocken, Anfangsstufe; leicht erhitzt; Grad-/Maßwert III	2	1
f19r	f19r.7	H	A	1	7	0	1	1	1	0	3	ky	ky#GLOBAL	BEGIN|OPEN	qok cho ky cthar dor chan dar	erhitze Trockenansatz | Trockenansatz | heiß am Anfang des Grades | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | miss eine Portion Droge ab | trocken, Grad I | abgemessene Fraktion I	erhitze Trockenansatz | Trockenansatz | leicht erhitzt | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | miss eine Portion Droge ab | trocken, Grad I | abgemessene Fraktion I	heiß am Anfang des Grades	leicht erhitzt	erhitze Trockenansatz; Trockenansatz; heiß am Anfang des Grades; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; miss eine Portion Droge ab; trocken, Grad I; abgemessene Fraktion I	erhitze Trockenansatz; Trockenansatz; leicht erhitzt; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; miss eine Portion Droge ab; trocken, Grad I; abgemessene Fraktion I	6	1
f19r	f19r.9	H	A	1	7	0	1	2	2	0	5|6	tchy|kchy	tchy#GLOBAL|kchy#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	qotchor dy dor y tchy kchy shdaiin	kalt-trockene Drogenportion | Qualitäts-/Wertfeld geschlossen | miss eine Portion Droge ab | ; hierzu: | kalt und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | drei Dosen eingeweichte Droge	kalt-trockene Drogenportion | Qualitäts-/Wertfeld geschlossen | miss eine Portion Droge ab | ; hierzu: | kalt und trocken, Anfangsstufe | heiß und trocken, Anfangsstufe | drei Dosen eingeweichte Droge	kalt und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe | heiß und trocken, Anfangsstufe	kalt-trockene Drogenportion; Qualitäts-/Wertfeld geschlossen; miss eine Portion Droge ab; hierzu: kalt und trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; drei Dosen eingeweichte Droge	kalt-trockene Drogenportion; Qualitäts-/Wertfeld geschlossen; miss eine Portion Droge ab; hierzu: kalt und trocken, Anfangsstufe; heiß und trocken, Anfangsstufe; drei Dosen eingeweichte Droge	5	1
f19v	f19v.1	H	A	1	6	2	0	1	1	0	6	kchy	kchy#GLOBAL	BEGIN|OPEN	pochaiin cthor chpcheos opchey py kchy	[pochaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chpcheos:?] | Trockenpulver-Ansatz, Form I | Pulver in Grundform | heiß und trocken am Anfang des Grades	[pochaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chpcheos:?] | Trockenpulver-Ansatz, Form I | Pulver in Grundform | heiß und trocken, Anfangsstufe	heiß und trocken am Anfang des Grades	heiß und trocken, Anfangsstufe	[pochaiin:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [chpcheos:?]; Trockenpulver-Ansatz, Form I; Pulver in Grundform; heiß und trocken am Anfang des Grades	[pochaiin:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [chpcheos:?]; Trockenpulver-Ansatz, Form I; Pulver in Grundform; heiß und trocken, Anfangsstufe	5	1
f19v	f19v.2	H	A	1	6	2	0	1	1	0	5	ykchy	ykchy#GLOBAL	BEGIN|OPEN	qokchy kchol sor qokchos ykchy darom	heiß und trocken am Anfang des Grades | erhitztes Trockengut | Samenportion | [qokchos:?] | Eintrag: heiß-trocken am Gradanfang | [darom:?]	heiß und trocken am Anfang des Grades | erhitztes Trockengut | Samenportion | [qokchos:?] | Eintrag: heiß-trocken, Anfangsstufe | [darom:?]	Eintrag: heiß-trocken am Gradanfang	Eintrag: heiß-trocken, Anfangsstufe	heiß und trocken am Anfang des Grades; erhitztes Trockengut; Samenportion; [qokchos:?]; Eintrag: heiß-trocken am Gradanfang; [darom:?]	heiß und trocken am Anfang des Grades; erhitztes Trockengut; Samenportion; [qokchos:?]; Eintrag: heiß-trocken, Anfangsstufe; [darom:?]	5	1
f19v	f19v.5	H	A	1	5	0	1	2	2	0	1|2	qotchy|qoteey	qotchy#GLOBAL|qoteey#GLOBAL	BEGIN|OPEN | END|OPEN	qotchy qoteey daiin doty qot	kalt und trocken am Anfang des Grades | kalt am Ende des Grades | Grad-/Maßwert III | einen Ansatz abmessen, abkühlen und abschließen | kühle Folgendes ab	kalt und trocken, Anfangsstufe | vollständig abgekühlt | Grad-/Maßwert III | einen Ansatz abmessen, abkühlen und abschließen | kühle Folgendes ab	kalt und trocken am Anfang des Grades | kalt am Ende des Grades	kalt und trocken, Anfangsstufe | vollständig abgekühlt	kalt und trocken am Anfang des Grades; kalt am Ende des Grades; Grad-/Maßwert III; einen Ansatz abmessen, abkühlen und abschließen; kühle Folgendes ab	kalt und trocken, Anfangsstufe; vollständig abgekühlt; Grad-/Maßwert III; einen Ansatz abmessen, abkühlen und abschließen; kühle Folgendes ab	3	1
f19v	f19v.6	H	A	1	5	0	1	1	1	0	1	ychoy	ychoy#GLOBAL	BEGIN|OPEN	ychoy kchor cthol chocthy s	Eintrag: Trockenansatz am Gradanfang | Drogenportion, heiß-trocken | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | Samen-/Saatgutposten	Eintrag: Trockenansatz, Anfangsstufe | Drogenportion, heiß-trocken | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | Samen-/Saatgutposten	Eintrag: Trockenansatz am Gradanfang	Eintrag: Trockenansatz, Anfangsstufe	Eintrag: Trockenansatz am Gradanfang; Drogenportion, heiß-trocken; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; Samen-/Saatgutposten	Eintrag: Trockenansatz, Anfangsstufe; Drogenportion, heiß-trocken; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; Samen-/Saatgutposten	4	1
f19v	f19v.8	H	A	1	6	2	0	1	1	0	2	tchey	tchey#GLOBAL	MIDDLE|OPEN	toy tchey qo dchol qokchs dom	[toy:?] | kalt und trocken in der Mitte des Grades | nehmen | Maß trockenen Materials | [qokchs:?] | miss eine Handvoll Ansatz ab	[toy:?] | kalt und trocken, Mittelstufe | nehmen | Maß trockenen Materials | [qokchs:?] | miss eine Handvoll Ansatz ab	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	[toy:?]; kalt und trocken in der Mitte des Grades; nehmen; Maß trockenen Materials; [qokchs:?]; miss eine Handvoll Ansatz ab	[toy:?]; kalt und trocken, Mittelstufe; nehmen; Maß trockenen Materials; [qokchs:?]; miss eine Handvoll Ansatz ab	5	1
f20r	f20r.12	H	A	1	8	0	1	2	2	0	5|6	tchy|qoteey	tchy#GLOBAL|qoteey#GLOBAL	BEGIN|OPEN | END|OPEN	shoiin cheody otchey otchy tchy qoteey daiin dar	Feuchtansatz, Form III | getrockneter Ansatz | kalt-trockener Ansatz in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | kalt und trocken am Anfang des Grades | kalt am Ende des Grades | Grad-/Maßwert III | abgemessene Fraktion I	Feuchtansatz, Form III | getrockneter Ansatz | kalt-trockener Ansatz in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | kalt und trocken, Anfangsstufe | vollständig abgekühlt | Grad-/Maßwert III | abgemessene Fraktion I	kalt und trocken am Anfang des Grades | kalt am Ende des Grades	kalt und trocken, Anfangsstufe | vollständig abgekühlt	Feuchtansatz, Form III; getrockneter Ansatz; kalt-trockener Ansatz in der Mitte des Grades; kalt-trockener Ansatz am Anfang des Grades; kalt und trocken am Anfang des Grades; kalt am Ende des Grades; Grad-/Maßwert III; abgemessene Fraktion I	Feuchtansatz, Form III; getrockneter Ansatz; kalt-trockener Ansatz in der Mitte des Grades; kalt-trockener Ansatz am Anfang des Grades; kalt und trocken, Anfangsstufe; vollständig abgekühlt; Grad-/Maßwert III; abgemessene Fraktion I	6	1
f20r	f20r.13	H	A	1	5	1	0	1	1	0	5	tchey	tchey#GLOBAL	MIDDLE|OPEN	ochaiin chor chor cheey tchey	[ochaiin:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | trocken am Ende des Grades | kalt und trocken in der Mitte des Grades	[ochaiin:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | trocken am Ende des Grades | kalt und trocken, Mittelstufe	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	[ochaiin:?]; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil; trocken am Ende des Grades; kalt und trocken in der Mitte des Grades	[ochaiin:?]; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil; trocken am Ende des Grades; kalt und trocken, Mittelstufe	4	1
f20r	f20r.2	H	A	1	8	2	0	1	1	0	6	qotchy	qotchy#GLOBAL	BEGIN|OPEN	chod ey cthey chotol odaiir qotchy cthody chodchy	Trockenansatz abschließen | anschließend | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Trockenansatz aus kaltem Material | [odaiir:?] | kalt und trocken am Anfang des Grades | fertiger Krautansatz | [chodchy:?]	Trockenansatz abschließen | anschließend | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Trockenansatz aus kaltem Material | [odaiir:?] | kalt und trocken, Anfangsstufe | fertiger Krautansatz | [chodchy:?]	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	Trockenansatz abschließen; anschließend; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; Trockenansatz aus kaltem Material; [odaiir:?]; kalt und trocken am Anfang des Grades; fertiger Krautansatz; [chodchy:?]	Trockenansatz abschließen; anschließend; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; Trockenansatz aus kaltem Material; [odaiir:?]; kalt und trocken, Anfangsstufe; fertiger Krautansatz; [chodchy:?]	7	1
f20r	f20r.3	H	A	1	8	0	1	1	1	0	1	qoteey	qoteey#GLOBAL	END|OPEN	qoteey cho chodaiin sho qochy chey tcheodal daral	kalt am Ende des Grades | Trockenansatz | Trockenansatz, Dosis III | feuchter Ansatz | nimm leicht getrocknete Droge | trocken in der Mitte des Grades | abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen | erste Fraktion Rohdroge I abmessen	vollständig abgekühlt | Trockenansatz | Trockenansatz, Dosis III | feuchter Ansatz | nimm leicht getrocknete Droge | trocken in der Mitte des Grades | abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen | erste Fraktion Rohdroge I abmessen	kalt am Ende des Grades	vollständig abgekühlt	kalt am Ende des Grades; Trockenansatz; Trockenansatz, Dosis III; feuchter Ansatz; nimm leicht getrocknete Droge; trocken in der Mitte des Grades; abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen; erste Fraktion Rohdroge I abmessen	vollständig abgekühlt; Trockenansatz; Trockenansatz, Dosis III; feuchter Ansatz; nimm leicht getrocknete Droge; trocken in der Mitte des Grades; abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen; erste Fraktion Rohdroge I abmessen	7	1
f20r	f20r.4	H	A	1	4	2	0	1	1	0	3	teey	teey#GLOBAL	END|OPEN	ochol ol teey otolchey	[ochol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Ende des Grades | [otolchey:?]	[ochol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig abgekühlt | [otolchey:?]	kalt am Ende des Grades	vollständig abgekühlt	[ochol:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt am Ende des Grades; [otolchey:?]	[ochol:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig abgekühlt; [otolchey:?]	3	1
f20r	f20r.9	H	A	1	6	3	0	2	2	0	3|4	qotchey|qokchey	qotchey#GLOBAL|qokchey#GLOBAL	MIDDLE|OPEN | MIDDLE|OPEN	fchodees shody qotchey qokchey qocphy chokoldy	[fchodees:?] | vollständig eingeweichter Ansatz | kalt und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [qocphy:?] | [chokoldy:?]	[fchodees:?] | vollständig eingeweichter Ansatz | kalt und trocken, Mittelstufe | heiß und trocken, Mittelstufe | [qocphy:?] | [chokoldy:?]	kalt und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe | heiß und trocken, Mittelstufe	[fchodees:?]; vollständig eingeweichter Ansatz; kalt und trocken in der Mitte des Grades; heiß und trocken in der Mitte des Grades; [qocphy:?]; [chokoldy:?]	[fchodees:?]; vollständig eingeweichter Ansatz; kalt und trocken, Mittelstufe; heiß und trocken, Mittelstufe; [qocphy:?]; [chokoldy:?]	4	1
f20v	f20v.3	H	A	1	9	0	1	2	2	0	1|9	okchy|qotchy	okchy#GLOBAL|qotchy#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	okchy sho kchol shol chcthy qoty chy tolshy qotchy	heiß-trockener Ansatz am Anfang des Grades | feuchter Ansatz | erhitztes Trockengut | feucht; nominal feuchtes Gut/Material | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalt am Anfang des Grades | trocken am Anfang des Grades | kalten Drogenstoff leicht anfeuchten | kalt und trocken am Anfang des Grades	heiß-trockener Ansatz, Anfangsstufe | feuchter Ansatz | erhitztes Trockengut | feucht; nominal feuchtes Gut/Material | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalt am Anfang des Grades | trocken am Anfang des Grades | kalten Drogenstoff leicht anfeuchten | kalt und trocken, Anfangsstufe	heiß-trockener Ansatz am Anfang des Grades | kalt und trocken am Anfang des Grades	heiß-trockener Ansatz, Anfangsstufe | kalt und trocken, Anfangsstufe	heiß-trockener Ansatz am Anfang des Grades; feuchter Ansatz; erhitztes Trockengut; feucht; nominal feuchtes Gut/Material; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalt am Anfang des Grades; trocken am Anfang des Grades; kalten Drogenstoff leicht anfeuchten; kalt und trocken am Anfang des Grades	heiß-trockener Ansatz, Anfangsstufe; feuchter Ansatz; erhitztes Trockengut; feucht; nominal feuchtes Gut/Material; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalt am Anfang des Grades; trocken am Anfang des Grades; kalten Drogenstoff leicht anfeuchten; kalt und trocken, Anfangsstufe	7	1
