control_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	licensed_target	control_reason	unchanged_in_overlay
G732-C1089	f56r	f56r.3	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1090	f56r	f56r.3	4	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1091	f56r	f56r.4	6	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1092	f56v	f56v.1	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1093	f56v	f56v.11	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1094	f56v	f56v.4	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1095	f56v	f56v.9	5	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1096	f58r	f58r.18	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1097	f58r	f58r.21	7	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1098	f58r	f58r.28	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1099	f58r	f58r.31	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1100	f58r	f58r.41	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1101	f58r	f58r.8	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1102	f58r	f58r.9	2	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1103	f58v	f58v.10	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1104	f58v	f58v.10	8	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1105	f58v	f58v.13	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1106	f58v	f58v.15	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1107	f58v	f58v.15	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1108	f58v	f58v.20	7	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1109	f58v	f58v.26	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1110	f58v	f58v.28	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1111	f58v	f58v.31	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1112	f58v	f58v.32	2	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1113	f58v	f58v.33	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1114	f58v	f58v.35	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1115	f58v	f58v.35	5	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1116	f58v	f58v.36	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1117	f58v	f58v.38	4	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1118	f58v	f58v.38	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1119	f58v	f58v.4	12	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1120	f58v	f58v.5	8	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1121	f58v	f58v.6	12	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1122	f5r	f5r.2	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1123	f5r	f5r.3	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1124	f5r	f5r.6	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1125	f5r	f5r.7	2	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1126	f66r	f66r.50	2	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1127	f66r	f66r.51	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1128	f66r	f66r.51	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1129	f66r	f66r.58	8	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1130	f66r	f66r.59	9	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1131	f66r	f66r.60	6	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1132	f66r	f66r.69	3	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1133	f66r	f66r.72	2	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1134	f66r	f66r.72	10	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1135	f66r	f66r.73	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1136	f66r	f66r.80	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1137	f66r	f66r.80	5	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1138	f66r	f66r.82	3	chty	trocken-kalt am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1139	f66v	f66v.13	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1140	f6r	f6r.10	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1141	f6r	f6r.4	8	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1142	f6v	f6v.15	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1143	f6v	f6v.19	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1144	f75r	f75r.1	2	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1145	f75r	f75r.10	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1146	f75r	f75r.11	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1147	f75r	f75r.11	4	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1148	f75r	f75r.12	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1149	f75r	f75r.12	7	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1150	f75r	f75r.12	8	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1151	f75r	f75r.16	3	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1152	f75r	f75r.16	6	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1153	f75r	f75r.18	2	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1154	f75r	f75r.19	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1155	f75r	f75r.19	5	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1156	f75r	f75r.2	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1157	f75r	f75r.20	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1158	f75r	f75r.20	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1159	f75r	f75r.20	8	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1160	f75r	f75r.21	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1161	f75r	f75r.22	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1162	f75r	f75r.22	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1163	f75r	f75r.25	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1164	f75r	f75r.25	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1165	f75r	f75r.27	3	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1166	f75r	f75r.28	9	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1167	f75r	f75r.28	10	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1168	f75r	f75r.29	10	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1169	f75r	f75r.31	6	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1170	f75r	f75r.34	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1171	f75r	f75r.36	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1172	f75r	f75r.37	5	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1173	f75r	f75r.38	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1174	f75r	f75r.38	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1175	f75r	f75r.38	5	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1176	f75r	f75r.39	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1177	f75r	f75r.39	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1178	f75r	f75r.4	7	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1179	f75r	f75r.4	9	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1180	f75r	f75r.4	10	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1181	f75r	f75r.41	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1182	f75r	f75r.41	3	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1183	f75r	f75r.42	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1184	f75r	f75r.5	1	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1185	f75r	f75r.5	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1186	f75r	f75r.6	7	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1187	f75r	f75r.7	6	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1188	f75r	f75r.8	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1189	f75v	f75v.1	8	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1190	f75v	f75v.12	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1191	f75v	f75v.12	6	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1192	f75v	f75v.3	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1193	f75v	f75v.39	4	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1194	f75v	f75v.39	6	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1195	f75v	f75v.39	9	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1196	f75v	f75v.40	7	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1197	f75v	f75v.40	8	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1198	f75v	f75v.41	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1199	f75v	f75v.41	7	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1200	f75v	f75v.41	9	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1201	f75v	f75v.41	12	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1202	f75v	f75v.43	9	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1203	f75v	f75v.44	10	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1204	f75v	f75v.47	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1205	f75v	f75v.49	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1206	f75v	f75v.51	1	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1207	f75v	f75v.59	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1208	f75v	f75v.62	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1209	f75v	f75v.63	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1210	f75v	f75v.64	5	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1211	f75v	f75v.66	1	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1212	f75v	f75v.66	2	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1213	f75v	f75v.69	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1214	f76r	f76r.11	3	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1215	f76r	f76r.12	7	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1216	f76r	f76r.13	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1217	f76r	f76r.13	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1218	f76r	f76r.16	5	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1219	f76r	f76r.16	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1220	f76r	f76r.17	1	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1221	f76r	f76r.17	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1222	f76r	f76r.17	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1223	f76r	f76r.21	2	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1224	f76r	f76r.23	1	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1225	f76r	f76r.24	3	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1226	f76r	f76r.25	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1227	f76r	f76r.25	6	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1228	f76r	f76r.25	8	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1229	f76r	f76r.25	12	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1230	f76r	f76r.26	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1231	f76r	f76r.26	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1232	f76r	f76r.28	8	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1233	f76r	f76r.29	8	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1234	f76r	f76r.3	10	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1235	f76r	f76r.30	12	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1236	f76r	f76r.32	6	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1237	f76r	f76r.33	11	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1238	f76r	f76r.34	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1239	f76r	f76r.34	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1240	f76r	f76r.38	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1241	f76r	f76r.39	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1242	f76r	f76r.41	9	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1243	f76r	f76r.42	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1244	f76r	f76r.42	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1245	f76r	f76r.43	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1246	f76r	f76r.44	3	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1247	f76r	f76r.45	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1248	f76r	f76r.47	11	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1249	f76r	f76r.48	7	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1250	f76r	f76r.49	3	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1251	f76r	f76r.49	6	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1252	f76r	f76r.51	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1253	f76r	f76r.52	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1254	f76r	f76r.53	10	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1255	f76r	f76r.6	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1256	f76r	f76r.8	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1257	f76v	f76v.11	2	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1258	f76v	f76v.11	7	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1259	f76v	f76v.12	4	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1260	f76v	f76v.13	2	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1261	f76v	f76v.13	4	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1262	f76v	f76v.14	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1263	f76v	f76v.2	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
