audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G639-A07-085	7	okeey	f112v	f112v.36	S	B	3	2	MIDDLE	tchede	lky	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	tchede okeey lky edaiiin chdy qokeedy cheky lkedy qote y raram	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	9	0.111111	[tchede:?] | [okeey:?] | [lky:?] | [shedaiiin:?] | [chdy:?] | heißer Zustand, Bindungsstufe II | [cheky:?] | [lkedy:?] | [qotedy:?] | [raram:?]	[tchede:?] | heißer Ansatz, Bindungsstufe II | [lky:?] | [shedaiiin:?] | [chdy:?] | heißer Zustand, Bindungsstufe II | [cheky:?] | [lkedy:?] | [qotedy:?] | [raram:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-086	7	okeey	f112v	f112v.4	S	B	3	6	MIDDLE	qokeedy	qokeedy	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeo y teey qokeedy okeey qokeedy qo y am	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	8	0.375000	[shody:?] | [qo:?] | [oeeeody:?] | [oteey:?] | heißer Zustand, Bindungsstufe II | [okeey:?] | heißer Zustand, Bindungsstufe II | heiße Grundform | [am:?]	[shody:?] | [qo:?] | [oeeeody:?] | [oteey:?] | heißer Zustand, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | heißer Zustand, Bindungsstufe II | heiße Grundform | [am:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-087	7	okeey	f113r	f113r.50	S	B	3	2	MIDDLE	tchedy	cheeos	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	9	0.222222	[tchedy:?] | [okeey:?] | [cheeos:?] | [lkaiin:?] | [chey:?] | kalt im Zubereitungsrahmen, Grad II | [cheeody:?] | [qokeeody:?] | heiß, Grad III, im Ansatzrahmen | [oteedy:?]	[tchedy:?] | heißer Ansatz, Bindungsstufe II | [cheeos:?] | [lkaiin:?] | [chey:?] | kalt im Zubereitungsrahmen, Grad II | [cheeody:?] | [qokeeody:?] | heiß, Grad III, im Ansatzrahmen | [oteedy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-088	7	okeey	f113r	f113r.7	S	B	3	5	MIDDLE	sokal	char	chos sheey qokchey sokal okeey char laiin olkain	chos sheey qokchey sokal okeey char laiin olkain	chos eey qokchey sokal okeey char laiin lkain	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	7	0.285714	[chos:?] | feucht, Bindungsstufe II | [qokchey:?] | [sokal:?] | [okeey:?] | [char:?] | Drogenholz, Typ/Charge III | [olkain:?]	[chos:?] | feucht, Bindungsstufe II | [qokchey:?] | [sokal:?] | heißer Ansatz, Bindungsstufe II | [char:?] | Drogenholz, Typ/Charge III | [olkain:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-089	7	okeey	f113v	f113v.15	S	B	3	3	MIDDLE	ar	oeky	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor aiin cheey qokaram	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor raiin cheey qokaram	arar okeey oeky tcheedaiin ol tch y pcheol kcheor aiin cheey qokaram	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	11	0.181818	[ar:?] | [ar:?] | [okeey:?] | [oeky:?] | [otcheedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [tchdy:?] | [pcheol:?] | [kcheor:?] | Menge III | [cheey:?] | [qokaram:?]	[ar:?] | [ar:?] | heißer Ansatz, Bindungsstufe II | [oeky:?] | [otcheedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [tchdy:?] | [pcheol:?] | [kcheor:?] | Menge III | [cheey:?] | [qokaram:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-090	7	okeey	f113v	f113v.40	S	B	3	8	MIDDLE	otaiin	lkeeedy	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo oeeey aiin	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qoeeeey aiin	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo eeeey aiin	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	11	0.363636	Portion III | [cheor:?] | [alkain:?] | [oteey:?] | [ar:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | [okeey:?] | [lkeeedy:?] | [qo:?] | [oeeey:?] | Menge III	Portion III | [cheor:?] | [alkain:?] | [oteey:?] | [ar:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz, Bindungsstufe II | [lkeeedy:?] | [qo:?] | [oeeey:?] | Menge III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-091	7	okeey	f114r	f114r.30	S	B	3	13	MIDDLE	ain	ram	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeede aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeedy aiin oeedaiin qoaiin yke okair olkeedy qoain ain okee ram	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	13	0.230769	[y:?] | [chedar:?] | [okeedy:?] | [lkeedy:?] | Menge III | [oeedaiin:?] | [qoaiin:?] | [ykedy:?] | [okair:?] | [olkeedy:?] | [qoain:?] | Menge-/Klassenwert II | [okeey:?] | Wurzel/Wurzeldroge: Maß-/Einheitsform I	[y:?] | [chedar:?] | [okeedy:?] | [lkeedy:?] | Menge III | [oeedaiin:?] | [qoaiin:?] | [ykedy:?] | [okair:?] | [olkeedy:?] | [qoain:?] | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | Wurzel/Wurzeldroge: Maß-/Einheitsform I	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-092	7	okeey	f114v	f114v.27	S	B	3	5	MIDDLE	kchee	qoteor	o sheeo l kchee okeey qoteor chokaiin chdy qokaiin chokeey tainary	osheeo lkcheo okeey qoteor chokaiin chdy qokaiin chokeey tain ary	osheeo lkchee okeey qoteor chokaiin chdy qokaiin chokeey tainary	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	10	0.100000	[o:?] | [sheeo:?] | [l:?] | [kchee:?] | [okeey:?] | [qoteor:?] | [chokaiin:?] | [chdy:?] | heiß, Grad III | [chokeey:?] | [tainary:?]	[o:?] | [sheeo:?] | [l:?] | [kchee:?] | heißer Ansatz, Bindungsstufe II | [qoteor:?] | [chokaiin:?] | [chdy:?] | heiß, Grad III | [chokeey:?] | [tainary:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-093	7	okeey	f114v	f114v.41	S	B	3	3	MIDDLE	ooy	cheody	yaiin ooy okeey cheody qokaiin otain al kain choty	yaiin oeeoy okeey cheody qokaiin otain al kain choty	yaiin oeeoy kee cheod qokaiin otain al kain choty	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	8	0.500000	[yaiin:?] | [ooy:?] | [okeey:?] | getrockneter Ansatz | heiß, Grad III | kalt im Zubereitungsrahmen, Grad II | [al:?] | heiß, Grad II | [choty:?]	[yaiin:?] | [ooy:?] | heißer Ansatz, Bindungsstufe II | getrockneter Ansatz | heiß, Grad III | kalt im Zubereitungsrahmen, Grad II | [al:?] | heiß, Grad II | [choty:?]	READER_SPLIT_OR_FUSION	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-094	7	okeey	f115r	f115r.34	S	B	@	4	MIDDLE	keeey	raiin	cheeo l keeey okeey raiin cheky	cheeo lkeeey okeey raiin cheky	cheeo lkeeey okeey raiin cheky	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	5	0.200000	[cheeo:?] | [l:?] | [keeey:?] | [okeey:?] | Wurzel, Typ/Charge III | [cheky:?]	[cheeo:?] | [l:?] | [keeey:?] | heißer Ansatz, Bindungsstufe II | Wurzel, Typ/Charge III | [cheky:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-095	7	okeey	f116r	f116r.12	S	B	3	7	MIDDLE	cheey	otain	qoin ar cholches okain dain cheey okeey otain olchdy otal dain olam	qoain ar chol ches okain dain cheey okeey otain oleedy otal dain olam	qo in ar chol ches okain dain cheey okeey otain ol chdy otal deiin olam	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	11	0.363636	[qoin:?] | [ar:?] | [cholches:?] | heiß im Zubereitungsrahmen, Grad II | Grad-/Maßwert II | [cheey:?] | [okeey:?] | kalt im Zubereitungsrahmen, Grad II | [olchdy:?] | [otal:?] | Grad-/Maßwert II | [olam:?]	[qoin:?] | [ar:?] | [cholches:?] | heiß im Zubereitungsrahmen, Grad II | Grad-/Maßwert II | [cheey:?] | heißer Ansatz, Bindungsstufe II | kalt im Zubereitungsrahmen, Grad II | [olchdy:?] | [otal:?] | Grad-/Maßwert II | [olam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-096	7	okeey	f116r	f116r.17	S	B	3	4	MIDDLE	qokeey	lain	dain chey qokeey okeey lain okeey qol chedy	dain chey qokeey okeey lain okeey qol chedy	dain chey qokeey okeey lain okeey qol chedy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	6	0.333333	Grad-/Maßwert II | [chey:?] | [qokeey:?] | [okeey:?] | [lain:?] | [okeey:?] | [qol:?] | getrockneter Zustand	Grad-/Maßwert II | [chey:?] | [qokeey:?] | heißer Ansatz, Bindungsstufe II | [lain:?] | heißer Ansatz, Bindungsstufe II | [qol:?] | getrockneter Zustand	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-097	7	okeey	f116r	f116r.17	S	B	3	6	MIDDLE	lain	qol	dain chey qokeey okeey lain okeey qol chedy	dain chey qokeey okeey lain okeey qol chedy	dain chey qokeey okeey lain okeey qol chedy	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	6	0.333333	Grad-/Maßwert II | [chey:?] | [qokeey:?] | [okeey:?] | [lain:?] | [okeey:?] | [qol:?] | getrockneter Zustand	Grad-/Maßwert II | [chey:?] | [qokeey:?] | heißer Ansatz, Bindungsstufe II | [lain:?] | heißer Ansatz, Bindungsstufe II | [qol:?] | getrockneter Zustand	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-098	7	okeey	f116r	f116r.2	S	B	3	4	MIDDLE	ain	okeey	shain cheor ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	oain cheer ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	shain cheer ain okeey okeey shy lar ar aiiin oky char s okain ykanam	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	5	12	0.416667	feucht, Grad II | [cheor:?] | Menge-/Klassenwert II | [okeey:?] | [okeey:?] | [shy:?] | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	feucht, Grad II | [cheor:?] | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [shy:?] | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-099	7	okeey	f116r	f116r.2	S	B	3	5	MIDDLE	okeey	shy	shain cheor ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	oain cheer ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	shain cheer ain okeey okeey shy lar ar aiiin oky char s okain ykanam	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	5	12	0.416667	feucht, Grad II | [cheor:?] | Menge-/Klassenwert II | [okeey:?] | [okeey:?] | [shy:?] | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	feucht, Grad II | [cheor:?] | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [shy:?] | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-100	7	okeey	f116r	f116r.36	S	B	3	4	MIDDLE	shey	lkain	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	qokeey rain shey okeey lkain l dain chey sheckhy qcthhy qoklain	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	11	0.272727	[qokeey:?] | [rain:?] | feucht, attributiv gebunden | [okeey:?] | [lkain:?] | [l:?] | Grad-/Maßwert II | [chey:?] | [sheckhy:?] | [qy:?] | [qokl:?] | Menge-/Klassenwert II	[qokeey:?] | [rain:?] | feucht, attributiv gebunden | heißer Ansatz, Bindungsstufe II | [lkain:?] | [l:?] | Grad-/Maßwert II | [chey:?] | [sheckhy:?] | [qy:?] | [qokl:?] | Menge-/Klassenwert II	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-101	7	okeey	f116r	f116r.47	S	B	3	7	MIDDLE	lkechy	okal	osain shky qorain chckhey qokey lkechy okeey okal chedkaly	osain shky qorain chckhey qokey lkechy okeey okal chedkaly	sain shky qor ain chckhey qokey lkechy okeey okal chedkaly	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	0	8	0.000000	[osain:?] | [shky:?] | [qorain:?] | [chckhey:?] | [qokey:?] | [lkechy:?] | [okeey:?] | [okal:?] | [chedkaly:?]	[osain:?] | [shky:?] | [qorain:?] | [chckhey:?] | [qokey:?] | [lkechy:?] | heißer Ansatz, Bindungsstufe II | [okal:?] | [chedkaly:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-102	7	okeey	f17v	f17v.20	H	A	1	2	MIDDLE	ykeey	cheor	ykeey okeey cheor chol sho odaiin	ykeey okeey cheor chol sho ydaiin	ykeey okeey cheor chol sho odaiin	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	5	0.400000	[ykeey:?] | [okeey:?] | [cheor:?] | trocken; nominal trockenes Gut/Material | feuchter Ansatz | [odaiin:?]	[ykeey:?] | heißer Ansatz, Bindungsstufe II | [cheor:?] | trocken; nominal trockenes Gut/Material | feuchter Ansatz | [odaiin:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-103	7	okeey	f35v	f35v.16	H	A	1	2	MIDDLE	ydaiin	d	ydaiin okeey d aiin	ydaiin okeey daiin	ydaiin okeey d aiin	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	3	0.333333	[ydaiin:?] | [okeey:?] | [d:?] | Menge III	[ydaiin:?] | heißer Ansatz, Bindungsstufe II | [d:?] | Menge III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-104	7	okeey	f38v	f38v.4	H	A	1	1	FIRST	<BOS>	d	okeey d aiin qokeey chotey tody oky aiiin d	okeey daiin qokeey chotey tody oky aiiin d	okeey d aiin qokeey chotey tody oky aiiin d	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	8	0.250000	[okeey:?] | [d:?] | Menge III | [qokeey:?] | [chotey:?] | [tody:?] | [oky:?] | Menge-/Klassenwert IV | [d:?]	heißer Ansatz, Bindungsstufe II | [d:?] | Menge III | [qokeey:?] | [chotey:?] | [tody:?] | [oky:?] | Menge-/Klassenwert IV | [d:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-105	7	okeey	f39v	f39v.4	H	B	2	2	MIDDLE	y	chody	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	y okeey chody cheor aiin okody chodal ykedy qokedy dal or aiin shky	yokeey chody cheor aiin okody cho al yke y qoke y dalodaiin shky	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	13	0.153846	[y:?] | [okeey:?] | [chody:?] | [cheor:?] | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | [qokedy:?] | [dal:?] | [o:?] | [d:?] | Menge III | [shky:?]	[y:?] | heißer Ansatz, Bindungsstufe II | [chody:?] | [cheor:?] | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | [qokedy:?] | [dal:?] | [o:?] | [d:?] | Menge III | [shky:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-106	7	okeey	f3r	f3r.14	H	A	1	3	MIDDLE	qodair	qokeey	chor qodair okeey qokeey	chor qodair okeey qokeey	chor qo air okeey qokeey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	3	0.333333	Pflanzen-/Reproduktionsteil | [qodair:?] | [okeey:?] | [qokeey:?]	Pflanzen-/Reproduktionsteil | [qodair:?] | heißer Ansatz, Bindungsstufe II | [qokeey:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-107	7	okeey	f41v	f41v.4	H	B	5	8	MIDDLE	qokeedy	qokol	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols	qokeody okey qokeo y oleeol lke y lkeeody qokee y okeey qokol sheols	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	9	0.111111	[qokeody:?] | [okey:?] | [qokeody:?] | [oleeol:?] | [lkedy:?] | [lkeeody:?] | heißer Zustand, Bindungsstufe II | [okeey:?] | [qokol:?] | [sheols:?]	[qokeody:?] | [okey:?] | [qokeody:?] | [oleeol:?] | [lkedy:?] | [lkeeody:?] | heißer Zustand, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [qokol:?] | [sheols:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-108	7	okeey	f41v	f41v.8	H	B	5	5	LAST	chedy	<EOS>	daiin olkeeo lkol chedy okeey	daiin olkeeo lkol chedy okeey	aiin olkeeo lkolchedy okeey	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	4	0.500000	Grad-/Maßwert III | [olkeeo:?] | [lkol:?] | getrockneter Zustand | [okeey:?]	Grad-/Maßwert III | [olkeeo:?] | [lkol:?] | getrockneter Zustand | heißer Ansatz, Bindungsstufe II	NONE	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A07-109	7	okeey	f46r	f46r.13	H	B	2	4	MIDDLE	shol	chol	ar akaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	2	8	0.250000	[ar:?] | [akaiin:?] | feucht; nominal feuchtes Gut/Material | [okeey:?] | trocken; nominal trockenes Gut/Material | [dar:?] | [ols:?] | [lain:?] | [y:?]	[ar:?] | [akaiin:?] | feucht; nominal feuchtes Gut/Material | heißer Ansatz, Bindungsstufe II | trocken; nominal trockenes Gut/Material | [dar:?] | [ols:?] | [lain:?] | [y:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-110	7	okeey	f48v	f48v.4	H	B	5	4	MIDDLE	otsh	ty	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y kedy m	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y tedy m	dchedy teeddy otsh okeey ty otar alch y ytee y otee yke y m	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	0	11	0.000000	[dchedy:?] | [tchddy:?] | [otsh:?] | [okeey:?] | [ty:?] | [otar:?] | [alchdy:?] | [yteedy:?] | [oteed:?] | [y:?] | [kedy:?] | [m:?]	[dchedy:?] | [tchddy:?] | [otsh:?] | heißer Ansatz, Bindungsstufe II | [ty:?] | [otar:?] | [alchdy:?] | [yteedy:?] | [oteed:?] | [y:?] | [kedy:?] | [m:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-111	7	okeey	f51r	f51r.5	H	A	1	3	MIDDLE	qodaiin	qockhey	tcheody qodaiin okeey qockhey taiin	tcheody qodaiin ckhey qockhey taiin	tcheody qodaiin okeey qockhey taiin	0	0	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	1	4	0.250000	[tcheody:?] | [qodaiin:?] | [okeey:?] | [qockhey:?] | kalt, Grad III	[tcheody:?] | [qodaiin:?] | heißer Ansatz, Bindungsstufe II | [qockhey:?] | kalt, Grad III	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A07-112	7	okeey	f53v	f53v.2	H	A	1	1	FIRST	<BOS>	daiin	okeey daiin sheekol shom shol cthy dchom do	okeey daiin sheekol shom shol cthy dcham do	okeey daiin sheekol shom shol cthy ch m do	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	7	0.428571	[okeey:?] | Grad-/Maßwert III | [sheekol:?] | [shom:?] | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial | [dchom:?] | [do:?]	heißer Ansatz, Bindungsstufe II | Grad-/Maßwert III | [sheekol:?] | [shom:?] | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial | [dchom:?] | [do:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-113	7	okeey	f55r	f55r.10	H	B	2	9	MIDDLE	odaiin	darchd	dair okal qokar or or o ar odaiin okeey darchd ol	dair okal qokar or orai o as odaiin okeey dar chd ol	dair okal qokar r rai o ar odaiin okeey darch ol	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	4	10	0.400000	[dair:?] | [okal:?] | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | [o:?] | [ar:?] | [odaiin:?] | [okeey:?] | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[dair:?] | [okal:?] | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | [o:?] | [ar:?] | [odaiin:?] | heißer Ansatz, Bindungsstufe II | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A07-114	7	okeey	f58v	f58v.35	S	A	3	5	MIDDLE	chey	qokeeos	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	daiin otain okain chhy okeey qokeeos olar sheo daly dalychs	daiin otain otain chey okeey qokeeos olar sheo daly dalychs	1	1	UNKNOWN_SURFACE	[okeey:?]	heißer Ansatz, Bindungsstufe II	3	9	0.333333	Grad-/Maßwert III | kalt im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | [chey:?] | [okeey:?] | [qokeeos:?] | [olar:?] | [sheo:?] | [daly:?] | [dalychs:?]	Grad-/Maßwert III | kalt im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | [chey:?] | heißer Ansatz, Bindungsstufe II | [qokeeos:?] | [olar:?] | [sheo:?] | [daly:?] | [dalychs:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
