event_id	physical_page	source_page	locus	token_index	register	surface	component_recipe	source_slot_sequence	component_spoken_sequence_de	licensed_close	source_reading_de
P912-E1270	f82r	f82r	f82r.20	5	BIOLOGICAL	sheol	SH+E+OL	ACTION>GRADE_STATE>ORDER_CALL	halten; kurz; weiter	NO	den Posten halten; kurz; fortsetzen
P912-E1271	f82r	f82r	f82r.20	6	BIOLOGICAL	keeedy	K+EEE+D_ADDR+Y	ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	zugeben/zuordnen; vollständig; aus dem Teilfeld; diesen Posten	NO	den Posten einsetzen; vollständig; an der Teiladresse; diesen Posten
P912-E1272	f82r	f82r	f82r.20	7	BIOLOGICAL	lkaiin	L+K+AIIN	TARGET_PATH>ACTION>QUANTITY_INDEX	weiterleiten; zugeben/zuordnen; nach Sollmaß	NO	weiterleiten; den Posten einsetzen; nach Sollmaß
P912-E1273	f82r	f82r	f82r.20	8	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1274	f82r	f82r	f82r.20	9	BIOLOGICAL	qoly	OL+Y	ORDER_CALL>OWNER_CONTENT	weiter; diesen Posten	NO	fortsetzen; diesen Posten
P912-E1275	f82r	f82r	f82r.21	1	BIOLOGICAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1276	f82r	f82r	f82r.21	2	BIOLOGICAL	cheoky	CHEO+K+Y	OWNER_CONTENT>ACTION>OWNER_CONTENT	den Auszug/Eintrag; zugeben/zuordnen; diesen Posten	NO	den Arbeitsinhalt verwenden; den Posten einsetzen; diesen Posten
P912-E1277	f82r	f82r	f82r.21	3	BIOLOGICAL	lkedy	L+K+E+DY	TARGET_PATH>ACTION>GRADE_STATE>CLOSE	weiterleiten; zugeben/zuordnen; kurz; Schritt schließen	YES	weiterleiten; den Posten einsetzen; kurz; den Schritt schließen
P912-E1278	f82r	f82r	f82r.21	4	BIOLOGICAL	salshey	S+A_ADDR+LSH+E+Y	ACTION>SOURCE_REFERENCE>ACTION>GRADE_STATE>OWNER_CONTENT	dann/prüfen; am lokalen Bezug; waschen/spülen; kurz; diesen Posten	NO	die Station prüfen; an der lokalen Adresse; die Station spülen; kurz; diesen Posten
P912-E1279	f82r	f82r	f82r.21	5	BIOLOGICAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1280	f82r	f82r	f82r.21	6	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1281	f82r	f82r	f82r.21	7	BIOLOGICAL	qol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1282	f82r	f82r	f82r.21	8	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1283	f82r	f82r	f82r.21	9	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1284	f82r	f82r	f82r.21	10	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1285	f82r	f82r	f82r.22	1	BIOLOGICAL	qokaiin	OK+AIIN	ACTION>QUANTITY_INDEX	ansetzen; nach Sollmaß	NO	die Station ansetzen; nach Sollmaß
P912-E1286	f82r	f82r	f82r.22	2	BIOLOGICAL	cheor	CHEO+R	OWNER_CONTENT>ACTION	den Auszug/Eintrag; den Zustand markieren	NO	den Arbeitsinhalt verwenden; den Zustand markieren
P912-E1287	f82r	f82r	f82r.22	3	BIOLOGICAL	sheey	SH+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; länger; diesen Posten	NO	den Posten halten; länger; diesen Posten
P912-E1288	f82r	f82r	f82r.22	4	BIOLOGICAL	qokaiin	OK+AIIN	ACTION>QUANTITY_INDEX	ansetzen; nach Sollmaß	NO	die Station ansetzen; nach Sollmaß
P912-E1289	f82r	f82r	f82r.22	5	BIOLOGICAL	shckhey	SH+CKH+E+Y	ACTION>TARGET_PATH>GRADE_STATE>OWNER_CONTENT	halten; durch den Durchlass; kurz; diesen Posten	NO	den Posten halten; durch den Durchlass; kurz; diesen Posten
P912-E1290	f82r	f82r	f82r.22	6	BIOLOGICAL	qol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1291	f82r	f82r	f82r.22	7	BIOLOGICAL	keeedy	K+EEE+D_ADDR+Y	ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	zugeben/zuordnen; vollständig; aus dem Teilfeld; diesen Posten	NO	den Posten einsetzen; vollständig; an der Teiladresse; diesen Posten
P912-E1292	f82r	f82r	f82r.22	8	BIOLOGICAL	qokeeey	OK+EEE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; vollständig; diesen Posten	NO	die Station ansetzen; vollständig; diesen Posten
P912-E1293	f82r	f82r	f82r.22	9	BIOLOGICAL	rasy	R+A_ADDR+S+Y	ACTION>SOURCE_REFERENCE>ACTION>OWNER_CONTENT	den Zustand markieren; am lokalen Bezug; dann/prüfen; diesen Posten	NO	den Zustand markieren; an der lokalen Adresse; die Station prüfen; diesen Posten
P912-E1294	f82r	f82r	f82r.23	1	BIOLOGICAL	cheey	SH+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; länger; diesen Posten	NO	den Posten halten; länger; diesen Posten
P912-E1295	f82r	f82r	f82r.23	2	BIOLOGICAL	qcthey	CTH+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	den Status prüfen; kurz; diesen Posten	NO	den Stationsstatus prüfen; kurz; diesen Posten
P912-E1296	f82r	f82r	f82r.23	3	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1297	f82r	f82r	f82r.23	4	BIOLOGICAL	lcheey	L+EE+Y	TARGET_PATH>GRADE_STATE>OWNER_CONTENT	weiterleiten; länger; diesen Posten	NO	weiterleiten; länger; diesen Posten
P912-E1298	f82r	f82r	f82r.23	5	BIOLOGICAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1299	f82r	f82r	f82r.23	6	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1300	f82r	f82r	f82r.23	7	BIOLOGICAL	qokeeedy	OK+EEE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; vollständig; Schritt schließen	YES	die Station ansetzen; vollständig; den Schritt schließen
P912-E1301	f82r	f82r	f82r.23	8	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1302	f82r	f82r	f82r.23	9	BIOLOGICAL	lar	L+AR	TARGET_PATH>SOURCE_REFERENCE	weiterleiten; von der Quellstelle	NO	weiterleiten; von der Quellstelle
P912-E1303	f82r	f82r	f82r.24	1	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1304	f82r	f82r	f82r.24	2	BIOLOGICAL	lcheedy	L+CH+EE+D_ADDR+Y	TARGET_PATH>ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	weiterleiten; entnehmen/ablesen; länger; aus dem Teilfeld; diesen Posten	NO	weiterleiten; den Posten abnehmen; länger; an der Teiladresse; diesen Posten
P912-E1305	f82r	f82r	f82r.24	3	BIOLOGICAL	qokeoy	OK+E+O+Y	ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	ansetzen; kurz; den Gang ausführen; diesen Posten	NO	die Station ansetzen; kurz; den Stationsgang ausführen; diesen Posten
P912-E1306	f82r	f82r	f82r.24	4	BIOLOGICAL	sal	S+AL	ACTION>TARGET_PATH	dann/prüfen; zur Zielstelle	NO	die Station prüfen; zur Zielstelle
P912-E1307	f82r	f82r	f82r.24	5	BIOLOGICAL	raiin	R+AIIN	ACTION>QUANTITY_INDEX	den Zustand markieren; nach Sollmaß	NO	den Zustand markieren; nach Sollmaß
P912-E1308	f82r	f82r	f82r.24	6	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1309	f82r	f82r	f82r.24	7	BIOLOGICAL	lkeey	L+K+EE+Y	TARGET_PATH>ACTION>GRADE_STATE>OWNER_CONTENT	weiterleiten; zugeben/zuordnen; länger; diesen Posten	NO	weiterleiten; den Posten einsetzen; länger; diesen Posten
P912-E1310	f82r	f82r	f82r.24	8	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1311	f82r	f82r	f82r.24	9	BIOLOGICAL	raiin	R+AIIN	ACTION>QUANTITY_INDEX	den Zustand markieren; nach Sollmaß	NO	den Zustand markieren; nach Sollmaß
P912-E1312	f82r	f82r	f82r.24	10	BIOLOGICAL	ydy	Y+DY	OWNER_CONTENT>CLOSE	diesen Posten; Schritt schließen	YES	diesen Posten; den Schritt schließen
P912-E1313	f82r	f82r	f82r.25	1	BIOLOGICAL	dol	D_ADDR+OL	SOURCE_REFERENCE>ORDER_CALL	aus dem Teilfeld; weiter	NO	an der Teiladresse; fortsetzen
P912-E1314	f82r	f82r	f82r.25	2	BIOLOGICAL	qoesedy	CARRIER_Q+O+E+S+E+DY	ACTION>GRADE_STATE>ACTION>GRADE_STATE>CLOSE	den Gang ausführen; kurz; dann/prüfen; kurz; Schritt schließen	YES	den Stationsgang ausführen; kurz; die Station prüfen; kurz; den Schritt schließen
P912-E1315	f82r	f82r	f82r.25	3	BIOLOGICAL	sheeal	SH+EE+AL	ACTION>GRADE_STATE>TARGET_PATH	halten; länger; zur Zielstelle	NO	den Posten halten; länger; zur Zielstelle
P912-E1316	f82r	f82r	f82r.25	4	BIOLOGICAL	sheedy	SH+EE+DY	ACTION>GRADE_STATE>CLOSE	halten; länger; Schritt schließen	YES	den Posten halten; länger; den Schritt schließen
P912-E1317	f82r	f82r	f82r.25	5	BIOLOGICAL	lshed	L+SHED	TARGET_PATH>ACTION	weiterleiten; ruhen/halten	NO	weiterleiten; an der Station halten
P912-E1318	f82r	f82r	f82r.25	6	BIOLOGICAL	qockhey	O+CKH+E+Y	ACTION>TARGET_PATH>GRADE_STATE>OWNER_CONTENT	den Gang ausführen; durch den Durchlass; kurz; diesen Posten	NO	den Stationsgang ausführen; durch den Durchlass; kurz; diesen Posten
P912-E1319	f82r	f82r	f82r.25	7	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1320	f82r	f82r	f82r.25	8	BIOLOGICAL	lar	L+AR	TARGET_PATH>SOURCE_REFERENCE	weiterleiten; von der Quellstelle	NO	weiterleiten; von der Quellstelle
P912-E1321	f82r	f82r	f82r.25	9	BIOLOGICAL	sheey	SH+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; länger; diesen Posten	NO	den Posten halten; länger; diesen Posten
P912-E1322	f82r	f82r	f82r.25	10	BIOLOGICAL	ry	R+Y	ACTION>OWNER_CONTENT	den Zustand markieren; diesen Posten	NO	den Zustand markieren; diesen Posten
P912-E1323	f82r	f82r	f82r.26	1	BIOLOGICAL	tshey	SH+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; kurz; diesen Posten	NO	den Posten halten; kurz; diesen Posten
P912-E1324	f82r	f82r	f82r.26	2	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1325	f82r	f82r	f82r.26	3	BIOLOGICAL	cheal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1326	f82r	f82r	f82r.26	4	BIOLOGICAL	lchedar	L+CHD+AR	TARGET_PATH>ACTION>SOURCE_REFERENCE	weiterleiten; umsetzen; von der Quellstelle	NO	weiterleiten; den Posten umsetzen; von der Quellstelle
P912-E1327	f82r	f82r	f82r.26	5	BIOLOGICAL	ches	CH+E+S	ACTION>GRADE_STATE>ACTION	entnehmen/ablesen; kurz; dann/prüfen	NO	den Posten abnehmen; kurz; die Station prüfen
P912-E1328	f82r	f82r	f82r.26	6	BIOLOGICAL	aiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1329	f82r	f82r	f82r.26	7	BIOLOGICAL	oteey	OT+EE+Y	ORDER_CALL>GRADE_STATE>OWNER_CONTENT	danach; länger; diesen Posten	NO	danach; länger; diesen Posten
P912-E1330	f82r	f82r	f82r.26	8	BIOLOGICAL	qokaiin	OK+AIIN	ACTION>QUANTITY_INDEX	ansetzen; nach Sollmaß	NO	die Station ansetzen; nach Sollmaß
P912-E1331	f82r	f82r	f82r.26	9	BIOLOGICAL	okey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
P912-E1332	f82r	f82r	f82r.27	1	BIOLOGICAL	pchedy	P+CHD+DY	ACTION>ACTION>CLOSE	einsetzen/beginnen; umsetzen; Schritt schließen	YES	die Station beginnen; den Posten umsetzen; den Schritt schließen
P912-E1333	f82r	f82r	f82r.27	2	BIOLOGICAL	rsheal	R+SH+E+AL	ACTION>ACTION>GRADE_STATE>TARGET_PATH	den Zustand markieren; halten; kurz; zur Zielstelle	NO	den Zustand markieren; den Posten halten; kurz; zur Zielstelle
P912-E1334	f82r	f82r	f82r.27	3	BIOLOGICAL	daldy	AL+DY	TARGET_PATH>CLOSE	zur Zielstelle; Schritt schließen	YES	zur Zielstelle; den Schritt schließen
P912-E1335	f82r	f82r	f82r.27	4	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1336	f82r	f82r	f82r.27	5	BIOLOGICAL	rshedy	R+SHED+DY	ACTION>ACTION>CLOSE	den Zustand markieren; ruhen/halten; Schritt schließen	YES	den Zustand markieren; an der Station halten; den Schritt schließen
P912-E1337	f82r	f82r	f82r.27	6	BIOLOGICAL	qoteedy	OT+EE+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; länger; Schritt schließen	YES	danach; länger; den Schritt schließen
P912-E1338	f82r	f82r	f82r.27	7	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1339	f82r	f82r	f82r.27	8	BIOLOGICAL	lochedy	L+O+CHD+DY	TARGET_PATH>ACTION>ACTION>CLOSE	weiterleiten; den Gang ausführen; umsetzen; Schritt schließen	YES	weiterleiten; den Stationsgang ausführen; den Posten umsetzen; den Schritt schließen
P912-E1340	f82r	f82r	f82r.28	1	BIOLOGICAL	qokoiin	OK+O+IIN	ACTION>ACTION>QUANTITY_INDEX	ansetzen; den Gang ausführen; auf der Stufe	NO	die Station ansetzen; den Stationsgang ausführen; auf der Stufe
P912-E1341	f82r	f82r	f82r.28	2	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1342	f82r	f82r	f82r.28	3	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1343	f82r	f82r	f82r.28	4	BIOLOGICAL	qotaiin	OT+AIIN	ORDER_CALL>QUANTITY_INDEX	danach; nach Sollmaß	NO	danach; nach Sollmaß
P912-E1344	f82r	f82r	f82r.28	5	BIOLOGICAL	chcthey	CH+CTH+E+Y	ACTION>ACTION>GRADE_STATE>OWNER_CONTENT	entnehmen/ablesen; den Status prüfen; kurz; diesen Posten	NO	den Posten abnehmen; den Stationsstatus prüfen; kurz; diesen Posten
P912-E1345	f82r	f82r	f82r.28	6	BIOLOGICAL	qoteeol	OT+EE+OL	ORDER_CALL>GRADE_STATE>ORDER_CALL	danach; länger; weiter	NO	danach; länger; fortsetzen
P912-E1346	f82r	f82r	f82r.28	7	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1347	f82r	f82r	f82r.28	8	BIOLOGICAL	qokaiin	OK+AIIN	ACTION>QUANTITY_INDEX	ansetzen; nach Sollmaß	NO	die Station ansetzen; nach Sollmaß
P912-E1348	f82r	f82r	f82r.28	9	BIOLOGICAL	oly	OL+Y	ORDER_CALL>OWNER_CONTENT	weiter; diesen Posten	NO	fortsetzen; diesen Posten
P912-E1349	f82r	f82r	f82r.29	1	BIOLOGICAL	d	D_ADDR	SOURCE_REFERENCE	aus dem Teilfeld	NO	an der Teiladresse
P912-E1350	f82r	f82r	f82r.29	2	BIOLOGICAL	cheey	SH+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; länger; diesen Posten	NO	den Posten halten; länger; diesen Posten
P912-E1351	f82r	f82r	f82r.29	3	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1352	f82r	f82r	f82r.29	4	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1353	f82r	f82r	f82r.29	5	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1354	f82r	f82r	f82r.29	6	BIOLOGICAL	rchedy	R+CHD+Y	ACTION>ACTION>OWNER_CONTENT	den Zustand markieren; umsetzen; diesen Posten	NO	den Zustand markieren; den Posten umsetzen; diesen Posten
P912-E1355	f82r	f82r	f82r.29	7	BIOLOGICAL	oky	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Station ansetzen; diesen Posten
P912-E1356	f82r	f82r	f82r.29	8	BIOLOGICAL	qotedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E1357	f82r	f82r	f82r.29	9	BIOLOGICAL	qoty	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E1358	f82r	f82r	f82r.29	10	BIOLOGICAL	qoty	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E1359	f82r	f82r	f82r.30	1	BIOLOGICAL	qoteey	OT+EE+Y	ORDER_CALL>GRADE_STATE>OWNER_CONTENT	danach; länger; diesen Posten	NO	danach; länger; diesen Posten
P912-E1360	f82r	f82r	f82r.30	2	BIOLOGICAL	raiin	R+AIIN	ACTION>QUANTITY_INDEX	den Zustand markieren; nach Sollmaß	NO	den Zustand markieren; nach Sollmaß
P912-E1361	f82r	f82r	f82r.30	3	BIOLOGICAL	cheol	CHEO+L	OWNER_CONTENT>TARGET_PATH	den Auszug/Eintrag; weiterleiten	NO	den Arbeitsinhalt verwenden; weiterleiten
P912-E1362	f82r	f82r	f82r.30	4	BIOLOGICAL	qoteey	OT+EE+Y	ORDER_CALL>GRADE_STATE>OWNER_CONTENT	danach; länger; diesen Posten	NO	danach; länger; diesen Posten
P912-E1363	f82r	f82r	f82r.30	5	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1364	f82r	f82r	f82r.30	6	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1365	f82r	f82r	f82r.30	7	BIOLOGICAL	lshedy	LSH+E+DY	ACTION>GRADE_STATE>CLOSE	waschen/spülen; kurz; Schritt schließen	YES	die Station spülen; kurz; den Schritt schließen
P912-E1366	f82r	f82r	f82r.30	8	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1367	f82r	f82r	f82r.30	9	BIOLOGICAL	rag	R+A_ADDR+G_LABEL	ACTION>SOURCE_REFERENCE>LOCAL_DETAIL	den Zustand markieren; am lokalen Bezug; mit G-Kennzeichen	NO	den Zustand markieren; an der lokalen Adresse; mit G-Kennzeichen
P912-E1368	f82r	f82r	f82r.31	1	BIOLOGICAL	cheol	CHEO+L	OWNER_CONTENT>TARGET_PATH	den Auszug/Eintrag; weiterleiten	NO	den Arbeitsinhalt verwenden; weiterleiten
P912-E1369	f82r	f82r	f82r.31	2	BIOLOGICAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1370	f82r	f82r	f82r.31	3	BIOLOGICAL	rsheedy	R+SH+EE+D_ADDR+Y	ACTION>ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	den Zustand markieren; halten; länger; aus dem Teilfeld; diesen Posten	NO	den Zustand markieren; den Posten halten; länger; an der Teiladresse; diesen Posten
P912-E1371	f82r	f82r	f82r.31	4	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1372	f82r	f82r	f82r.31	5	BIOLOGICAL	qoty	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E1373	f82r	f82r	f82r.31	6	BIOLOGICAL	lcheeor	L+CH+EE+OR	TARGET_PATH>ACTION>GRADE_STATE>OWNER_CONTENT	weiterleiten; entnehmen/ablesen; länger; den Ansatz/Inhalt	NO	weiterleiten; den Posten abnehmen; länger; mit dem Arbeitsansatz
P912-E1374	f82r	f82r	f82r.31	7	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E1375	f82r	f82r	f82r.31	8	BIOLOGICAL	cheedy	CH+EE+D_ADDR+Y	ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	entnehmen/ablesen; länger; aus dem Teilfeld; diesen Posten	NO	den Posten abnehmen; länger; an der Teiladresse; diesen Posten
P912-E1376	f82r	f82r	f82r.31	9	BIOLOGICAL	lched	L+CHD	TARGET_PATH>ACTION	weiterleiten; umsetzen	NO	weiterleiten; den Posten umsetzen
P912-E1377	f82r	f82r	f82r.32	1	BIOLOGICAL	taiin	T+AIIN	ACTION>QUANTITY_INDEX	bearbeiten/markieren; nach Sollmaß	NO	den Abschnitt bedienen; nach Sollmaß
P912-E1378	f82r	f82r	f82r.32	2	BIOLOGICAL	shedaiin	SHED+AIIN	ACTION>QUANTITY_INDEX	ruhen/halten; nach Sollmaß	NO	an der Station halten; nach Sollmaß
P912-E1379	f82r	f82r	f82r.32	3	BIOLOGICAL	chckhey	CH+CKH+E+Y	ACTION>TARGET_PATH>GRADE_STATE>OWNER_CONTENT	entnehmen/ablesen; durch den Durchlass; kurz; diesen Posten	NO	den Posten abnehmen; durch den Durchlass; kurz; diesen Posten
P912-E1380	f82r	f82r	f82r.32	4	BIOLOGICAL	lchey	L+Y	TARGET_PATH>OWNER_CONTENT	weiterleiten; diesen Posten	NO	weiterleiten; diesen Posten
P912-E1381	f82r	f82r	f82r.32	5	BIOLOGICAL	lcheckhy	L+CKH+Y	TARGET_PATH>TARGET_PATH>OWNER_CONTENT	weiterleiten; durch den Durchlass; diesen Posten	NO	weiterleiten; durch den Durchlass; diesen Posten
P912-E1382	f82r	f82r	f82r.32	6	BIOLOGICAL	sheey	SH+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; länger; diesen Posten	NO	den Posten halten; länger; diesen Posten
P912-E1383	f82r	f82r	f82r.32	7	BIOLOGICAL	lr	L+R	TARGET_PATH>ACTION	weiterleiten; den Zustand markieren	NO	weiterleiten; den Zustand markieren
P912-E1384	f82r	f82r	f82r.32	8	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1385	f82r	f82r	f82r.32	9	BIOLOGICAL	rain	R+AIN	ACTION>QUANTITY_INDEX	den Zustand markieren; eine Portion	NO	den Zustand markieren; eine Portion
P912-E1386	f82r	f82r	f82r.33	1	BIOLOGICAL	sain	S+AIN	ACTION>QUANTITY_INDEX	dann/prüfen; eine Portion	NO	die Station prüfen; eine Portion
P912-E1387	f82r	f82r	f82r.33	2	BIOLOGICAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1388	f82r	f82r	f82r.33	3	BIOLOGICAL	cheol	CHEO+L	OWNER_CONTENT>TARGET_PATH	den Auszug/Eintrag; weiterleiten	NO	den Arbeitsinhalt verwenden; weiterleiten
P912-E1389	f82r	f82r	f82r.33	4	BIOLOGICAL	ey	E+Y	GRADE_STATE>OWNER_CONTENT	kurz; diesen Posten	NO	kurz; diesen Posten
P912-E1390	f82r	f82r	f82r.33	5	BIOLOGICAL	cheor	CHEO+R	OWNER_CONTENT>ACTION	den Auszug/Eintrag; den Zustand markieren	NO	den Arbeitsinhalt verwenden; den Zustand markieren
P912-E1391	f82r	f82r	f82r.33	6	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1404	f83r	f83r	f83r.1	1	BIOLOGICAL	tchedy	T+CHD+Y	ACTION>ACTION>OWNER_CONTENT	bearbeiten/markieren; umsetzen; diesen Posten	NO	den Abschnitt bedienen; den Posten umsetzen; diesen Posten
P912-E1405	f83r	f83r	f83r.1	2	BIOLOGICAL	lpchedy	L+P+CHD+Y	TARGET_PATH>ACTION>ACTION>OWNER_CONTENT	weiterleiten; einsetzen/beginnen; umsetzen; diesen Posten	NO	weiterleiten; die Station beginnen; den Posten umsetzen; diesen Posten
P912-E1406	f83r	f83r	f83r.1	3	BIOLOGICAL	opedy	O+P+E+DY	ACTION>ACTION>GRADE_STATE>CLOSE	den Gang ausführen; einsetzen/beginnen; kurz; Schritt schließen	YES	den Stationsgang ausführen; die Station beginnen; kurz; den Schritt schließen
P912-E1407	f83r	f83r	f83r.1	4	BIOLOGICAL	chepol	CH+E+P+OL	ACTION>GRADE_STATE>ACTION>ORDER_CALL	entnehmen/ablesen; kurz; einsetzen/beginnen; weiter	NO	den Posten abnehmen; kurz; die Station beginnen; fortsetzen
P912-E1408	f83r	f83r	f83r.1	5	BIOLOGICAL	pchedar	P+CHD+AR	ACTION>ACTION>SOURCE_REFERENCE	einsetzen/beginnen; umsetzen; von der Quellstelle	NO	die Station beginnen; den Posten umsetzen; von der Quellstelle
P912-E1409	f83r	f83r	f83r.1	6	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
