case	bundle	edition	page	leaf	paragraphs	writer	groups	characters	status	codes	independent_meaning_capacity
3182	1591	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25	FULL	54	307	UNKNOWN_SOURCE	0	0
3183	1591	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25	DELTA	54	307	UNKNOWN_SOURCE	0	0
3184	1592	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27	FULL	48	266	UNKNOWN_SOURCE	0	0
3185	1592	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27	DELTA	48	266	UNKNOWN_SOURCE	0	0
3186	1593	ZL3b	f85r1	85	f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30	FULL	56	279	UNKNOWN_SOURCE	0	0
3187	1593	ZL3b	f85r1	85	f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30	DELTA	56	279	UNKNOWN_SOURCE	0	0
3188	1594	ZL3b	f85r1	85	f85r1|f85r1.28-f85r1.30;f85r1|f85r1.31-f85r1.35	FULL	85	412	UNKNOWN_SOURCE	0	0
3189	1594	ZL3b	f85r1	85	f85r1|f85r1.28-f85r1.30;f85r1|f85r1.31-f85r1.35	DELTA	85	412	UNKNOWN_SOURCE	0	0
3190	1595	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6;f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16	FULL	161	876	UNKNOWN_SOURCE	0	0
3191	1595	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6;f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16	DELTA	161	876	UNKNOWN_SOURCE	0	0
3192	1596	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19	FULL	125	689	UNKNOWN_SOURCE	0	0
3193	1596	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19	DELTA	125	689	UNKNOWN_SOURCE	0	0
3194	1597	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22	FULL	117	620	UNKNOWN_SOURCE	0	0
3195	1597	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22	DELTA	117	620	UNKNOWN_SOURCE	0	0
3196	1598	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25	FULL	79	454	UNKNOWN_SOURCE	0	0
3197	1598	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25	DELTA	79	454	UNKNOWN_SOURCE	0	0
3198	1599	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27	FULL	76	416	UNKNOWN_SOURCE	0	0
3199	1599	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27	DELTA	76	416	UNKNOWN_SOURCE	0	0
3200	1600	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30	FULL	82	436	UNKNOWN_SOURCE	0	0
3201	1600	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30	DELTA	82	436	UNKNOWN_SOURCE	0	0
3202	1601	ZL3b	f85r1	85	f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30;f85r1|f85r1.31-f85r1.35	FULL	107	521	UNKNOWN_SOURCE	0	0
3203	1601	ZL3b	f85r1	85	f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30;f85r1|f85r1.31-f85r1.35	DELTA	107	521	UNKNOWN_SOURCE	0	0
3204	1602	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6;f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19	FULL	186	1023	UNKNOWN_SOURCE	0	0
3205	1602	ZL3b	f85r1	85	f85r1|f85r1.1-f85r1.6;f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19	DELTA	186	1023	UNKNOWN_SOURCE	0	0
3206	1603	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22	FULL	153	839	UNKNOWN_SOURCE	0	0
3207	1603	ZL3b	f85r1	85	f85r1|f85r1.7-f85r1.10;f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22	DELTA	153	839	UNKNOWN_SOURCE	0	0
3208	1604	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25	FULL	143	777	UNKNOWN_SOURCE	0	0
3209	1604	ZL3b	f85r1	85	f85r1|f85r1.11-f85r1.16;f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25	DELTA	143	777	UNKNOWN_SOURCE	0	0
3210	1605	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27	FULL	101	563	UNKNOWN_SOURCE	0	0
3211	1605	ZL3b	f85r1	85	f85r1|f85r1.17-f85r1.19;f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27	DELTA	101	563	UNKNOWN_SOURCE	0	0
3212	1606	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30	FULL	110	586	UNKNOWN_SOURCE	0	0
3213	1606	ZL3b	f85r1	85	f85r1|f85r1.20-f85r1.22;f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30	DELTA	110	586	UNKNOWN_SOURCE	0	0
3214	1607	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30;f85r1|f85r1.31-f85r1.35	FULL	133	678	UNKNOWN_SOURCE	0	0
3215	1607	ZL3b	f85r1	85	f85r1|f85r1.23-f85r1.25;f85r1|f85r1.26-f85r1.27;f85r1|f85r1.28-f85r1.30;f85r1|f85r1.31-f85r1.35	DELTA	133	678	UNKNOWN_SOURCE	0	0
3216	1608	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6	FULL	19	92	UNKNOWN_SOURCE	0	0
3217	1608	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6	DELTA	19	92	UNKNOWN_SOURCE	0	0
3218	1609	ZL3b	f85r2	85	f85r2|f85r2.7-f85r2.11	FULL	27	164	UNKNOWN_SOURCE	0	0
3219	1609	ZL3b	f85r2	85	f85r2|f85r2.7-f85r2.11	DELTA	27	164	UNKNOWN_SOURCE	0	0
3220	1610	ZL3b	f85r2	85	f85r2|f85r2.12-f85r2.17	FULL	26	120	UNKNOWN_SOURCE	0	0
3221	1610	ZL3b	f85r2	85	f85r2|f85r2.12-f85r2.17	DELTA	26	120	UNKNOWN_SOURCE	0	0
3222	1611	ZL3b	f85r2	85	f85r2|f85r2.18-f85r2.23	FULL	36	173	UNKNOWN_SOURCE	0	0
3223	1611	ZL3b	f85r2	85	f85r2|f85r2.18-f85r2.23	DELTA	36	173	UNKNOWN_SOURCE	0	0
3224	1612	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6;f85r2|f85r2.7-f85r2.11	FULL	46	256	UNKNOWN_SOURCE	0	0
3225	1612	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6;f85r2|f85r2.7-f85r2.11	DELTA	46	256	UNKNOWN_SOURCE	0	0
3226	1613	ZL3b	f85r2	85	f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17	FULL	53	284	UNKNOWN_SOURCE	0	0
3227	1613	ZL3b	f85r2	85	f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17	DELTA	53	284	UNKNOWN_SOURCE	0	0
3228	1614	ZL3b	f85r2	85	f85r2|f85r2.12-f85r2.17;f85r2|f85r2.18-f85r2.23	FULL	62	293	UNKNOWN_SOURCE	0	0
3229	1614	ZL3b	f85r2	85	f85r2|f85r2.12-f85r2.17;f85r2|f85r2.18-f85r2.23	DELTA	62	293	UNKNOWN_SOURCE	0	0
3230	1615	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6;f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17	FULL	72	376	UNKNOWN_SOURCE	0	0
3231	1615	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6;f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17	DELTA	72	376	UNKNOWN_SOURCE	0	0
3232	1616	ZL3b	f85r2	85	f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17;f85r2|f85r2.18-f85r2.23	FULL	89	457	UNKNOWN_SOURCE	0	0
3233	1616	ZL3b	f85r2	85	f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17;f85r2|f85r2.18-f85r2.23	DELTA	89	457	UNKNOWN_SOURCE	0	0
3234	1617	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6;f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17;f85r2|f85r2.18-f85r2.23	FULL	108	549	UNKNOWN_SOURCE	0	0
3235	1617	ZL3b	f85r2	85	f85r2|f85r2.2-f85r2.6;f85r2|f85r2.7-f85r2.11;f85r2|f85r2.12-f85r2.17;f85r2|f85r2.18-f85r2.23	DELTA	108	549	UNKNOWN_SOURCE	0	0
3236	1618	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8	FULL	58	294	UNKNOWN_SOURCE	0	0
3237	1618	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8	DELTA	58	294	UNKNOWN_SOURCE	0	0
3238	1619	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14	FULL	65	384	UNKNOWN_SOURCE	0	0
3239	1619	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14	DELTA	65	384	UNKNOWN_SOURCE	0	0
3240	1620	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17	FULL	20	116	UNKNOWN_SOURCE	0	0
3241	1620	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17	DELTA	20	116	UNKNOWN_SOURCE	0	0
3242	1621	ZL3b	f86v3	86	f86v3|f86v3.18-f86v3.22	FULL	39	208	UNKNOWN_SOURCE	0	0
3243	1621	ZL3b	f86v3	86	f86v3|f86v3.18-f86v3.22	DELTA	39	208	UNKNOWN_SOURCE	0	0
3244	1622	ZL3b	f86v3	86	f86v3|f86v3.23-f86v3.28	FULL	51	295	UNKNOWN_SOURCE	0	0
3245	1622	ZL3b	f86v3	86	f86v3|f86v3.23-f86v3.28	DELTA	51	295	UNKNOWN_SOURCE	0	0
3246	1623	ZL3b	f86v3	86	f86v3|f86v3.29-f86v3.36	FULL	48	275	UNKNOWN_SOURCE	0	0
3247	1623	ZL3b	f86v3	86	f86v3|f86v3.29-f86v3.36	DELTA	48	275	UNKNOWN_SOURCE	0	0
3248	1624	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8;f86v3|f86v3.9-f86v3.14	FULL	123	678	UNKNOWN_SOURCE	0	0
3249	1624	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8;f86v3|f86v3.9-f86v3.14	DELTA	123	678	UNKNOWN_SOURCE	0	0
3250	1625	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17	FULL	85	500	UNKNOWN_SOURCE	0	0
3251	1625	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17	DELTA	85	500	UNKNOWN_SOURCE	0	0
3252	1626	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22	FULL	59	324	UNKNOWN_SOURCE	0	0
3253	1626	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22	DELTA	59	324	UNKNOWN_SOURCE	0	0
3254	1627	ZL3b	f86v3	86	f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28	FULL	90	503	UNKNOWN_SOURCE	0	0
3255	1627	ZL3b	f86v3	86	f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28	DELTA	90	503	UNKNOWN_SOURCE	0	0
3256	1628	ZL3b	f86v3	86	f86v3|f86v3.23-f86v3.28;f86v3|f86v3.29-f86v3.36	FULL	99	570	UNKNOWN_SOURCE	0	0
3257	1628	ZL3b	f86v3	86	f86v3|f86v3.23-f86v3.28;f86v3|f86v3.29-f86v3.36	DELTA	99	570	UNKNOWN_SOURCE	0	0
3258	1629	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8;f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17	FULL	143	794	UNKNOWN_SOURCE	0	0
3259	1629	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8;f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17	DELTA	143	794	UNKNOWN_SOURCE	0	0
3260	1630	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22	FULL	124	708	UNKNOWN_SOURCE	0	0
3261	1630	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22	DELTA	124	708	UNKNOWN_SOURCE	0	0
3262	1631	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28	FULL	110	619	UNKNOWN_SOURCE	0	0
3263	1631	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28	DELTA	110	619	UNKNOWN_SOURCE	0	0
3264	1632	ZL3b	f86v3	86	f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28;f86v3|f86v3.29-f86v3.36	FULL	138	778	UNKNOWN_SOURCE	0	0
3265	1632	ZL3b	f86v3	86	f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28;f86v3|f86v3.29-f86v3.36	DELTA	138	778	UNKNOWN_SOURCE	0	0
3266	1633	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8;f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22	FULL	182	1002	UNKNOWN_SOURCE	0	0
3267	1633	ZL3b	f86v3	86	f86v3|f86v3.1-f86v3.8;f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22	DELTA	182	1002	UNKNOWN_SOURCE	0	0
3268	1634	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28	FULL	175	1003	UNKNOWN_SOURCE	0	0
3269	1634	ZL3b	f86v3	86	f86v3|f86v3.9-f86v3.14;f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28	DELTA	175	1003	UNKNOWN_SOURCE	0	0
3270	1635	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28;f86v3|f86v3.29-f86v3.36	FULL	158	894	UNKNOWN_SOURCE	0	0
3271	1635	ZL3b	f86v3	86	f86v3|f86v3.15-f86v3.17;f86v3|f86v3.18-f86v3.22;f86v3|f86v3.23-f86v3.28;f86v3|f86v3.29-f86v3.36	DELTA	158	894	UNKNOWN_SOURCE	0	0
3272	1636	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6	FULL	63	303	UNKNOWN_SOURCE	0	0
3273	1636	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6	DELTA	63	303	UNKNOWN_SOURCE	0	0
3274	1637	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11	FULL	53	242	UNKNOWN_SOURCE	0	0
3275	1637	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11	DELTA	53	242	UNKNOWN_SOURCE	0	0
3276	1638	ZL3b	f86v5	86	f86v5|f86v5.12-f86v5.17	FULL	62	282	UNKNOWN_SOURCE	0	0
3277	1638	ZL3b	f86v5	86	f86v5|f86v5.12-f86v5.17	DELTA	62	282	UNKNOWN_SOURCE	0	0
3278	1639	ZL3b	f86v5	86	f86v5|f86v5.18-f86v5.25	FULL	76	368	UNKNOWN_SOURCE	0	0
3279	1639	ZL3b	f86v5	86	f86v5|f86v5.18-f86v5.25	DELTA	76	368	UNKNOWN_SOURCE	0	0
3280	1640	ZL3b	f86v5	86	f86v5|f86v5.26-f86v5.39	FULL	136	632	UNKNOWN_SOURCE	0	0
3281	1640	ZL3b	f86v5	86	f86v5|f86v5.26-f86v5.39	DELTA	136	632	UNKNOWN_SOURCE	0	0
3282	1641	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6;f86v5|f86v5.7-f86v5.11	FULL	116	545	UNKNOWN_SOURCE	0	0
3283	1641	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6;f86v5|f86v5.7-f86v5.11	DELTA	116	545	UNKNOWN_SOURCE	0	0
3284	1642	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17	FULL	115	524	UNKNOWN_SOURCE	0	0
3285	1642	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17	DELTA	115	524	UNKNOWN_SOURCE	0	0
3286	1643	ZL3b	f86v5	86	f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25	FULL	138	650	UNKNOWN_SOURCE	0	0
3287	1643	ZL3b	f86v5	86	f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25	DELTA	138	650	UNKNOWN_SOURCE	0	0
3288	1644	ZL3b	f86v5	86	f86v5|f86v5.18-f86v5.25;f86v5|f86v5.26-f86v5.39	FULL	212	1000	UNKNOWN_SOURCE	0	0
3289	1644	ZL3b	f86v5	86	f86v5|f86v5.18-f86v5.25;f86v5|f86v5.26-f86v5.39	DELTA	212	1000	UNKNOWN_SOURCE	0	0
3290	1645	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6;f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17	FULL	178	827	UNKNOWN_SOURCE	0	0
3291	1645	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6;f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17	DELTA	178	827	UNKNOWN_SOURCE	0	0
3292	1646	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25	FULL	191	892	UNKNOWN_SOURCE	0	0
3293	1646	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25	DELTA	191	892	UNKNOWN_SOURCE	0	0
3294	1647	ZL3b	f86v5	86	f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25;f86v5|f86v5.26-f86v5.39	FULL	274	1282	UNKNOWN_SOURCE	0	0
3295	1647	ZL3b	f86v5	86	f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25;f86v5|f86v5.26-f86v5.39	DELTA	274	1282	UNKNOWN_SOURCE	0	0
3296	1648	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6;f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25	FULL	254	1195	UNKNOWN_SOURCE	0	0
3297	1648	ZL3b	f86v5	86	f86v5|f86v5.1-f86v5.6;f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25	DELTA	254	1195	UNKNOWN_SOURCE	0	0
3298	1649	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25;f86v5|f86v5.26-f86v5.39	FULL	327	1524	UNKNOWN_SOURCE	0	0
3299	1649	ZL3b	f86v5	86	f86v5|f86v5.7-f86v5.11;f86v5|f86v5.12-f86v5.17;f86v5|f86v5.18-f86v5.25;f86v5|f86v5.26-f86v5.39	DELTA	327	1524	UNKNOWN_SOURCE	0	0
3300	1650	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12	FULL	133	667	UNKNOWN_SOURCE	0	0
3301	1650	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12	DELTA	133	667	UNKNOWN_SOURCE	0	0
3302	1651	ZL3b	f86v6	86	f86v6|f86v6.13-f86v6.19	FULL	73	401	UNKNOWN_SOURCE	0	0
3303	1651	ZL3b	f86v6	86	f86v6|f86v6.13-f86v6.19	DELTA	73	401	UNKNOWN_SOURCE	0	0
3304	1652	ZL3b	f86v6	86	f86v6|f86v6.20-f86v6.29	FULL	115	592	UNKNOWN_SOURCE	0	0
3305	1652	ZL3b	f86v6	86	f86v6|f86v6.20-f86v6.29	DELTA	115	592	UNKNOWN_SOURCE	0	0
3306	1653	ZL3b	f86v6	86	f86v6|f86v6.30-f86v6.45	FULL	169	829	UNKNOWN_SOURCE	0	0
3307	1653	ZL3b	f86v6	86	f86v6|f86v6.30-f86v6.45	DELTA	169	829	UNKNOWN_SOURCE	0	0
3308	1654	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12;f86v6|f86v6.13-f86v6.19	FULL	206	1068	UNKNOWN_SOURCE	0	0
3309	1654	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12;f86v6|f86v6.13-f86v6.19	DELTA	206	1068	UNKNOWN_SOURCE	0	0
3310	1655	ZL3b	f86v6	86	f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29	FULL	188	993	UNKNOWN_SOURCE	0	0
3311	1655	ZL3b	f86v6	86	f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29	DELTA	188	993	UNKNOWN_SOURCE	0	0
3312	1656	ZL3b	f86v6	86	f86v6|f86v6.20-f86v6.29;f86v6|f86v6.30-f86v6.45	FULL	284	1421	UNKNOWN_SOURCE	0	0
3313	1656	ZL3b	f86v6	86	f86v6|f86v6.20-f86v6.29;f86v6|f86v6.30-f86v6.45	DELTA	284	1421	UNKNOWN_SOURCE	0	0
3314	1657	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12;f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29	FULL	321	1660	UNKNOWN_SOURCE	0	0
3315	1657	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12;f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29	DELTA	321	1660	UNKNOWN_SOURCE	0	0
3316	1658	ZL3b	f86v6	86	f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29;f86v6|f86v6.30-f86v6.45	FULL	357	1822	UNKNOWN_SOURCE	0	0
3317	1658	ZL3b	f86v6	86	f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29;f86v6|f86v6.30-f86v6.45	DELTA	357	1822	UNKNOWN_SOURCE	0	0
3318	1659	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12;f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29;f86v6|f86v6.30-f86v6.45	FULL	490	2489	UNKNOWN_SOURCE	0	0
3319	1659	ZL3b	f86v6	86	f86v6|f86v6.1-f86v6.12;f86v6|f86v6.13-f86v6.19;f86v6|f86v6.20-f86v6.29;f86v6|f86v6.30-f86v6.45	DELTA	490	2489	UNKNOWN_SOURCE	0	0
3320	1660	ZL3b	f87r	87	f87r|f87r.1-f87r.10	FULL	67	380	UNKNOWN_SOURCE	0	0
3321	1660	ZL3b	f87r	87	f87r|f87r.1-f87r.10	DELTA	67	380	UNKNOWN_SOURCE	0	0
3322	1661	ZL3b	f87r	87	f87r|f87r.11-f87r.16	FULL	35	195	UNKNOWN_SOURCE	0	0
3323	1661	ZL3b	f87r	87	f87r|f87r.11-f87r.16	DELTA	35	195	UNKNOWN_SOURCE	0	0
3324	1662	ZL3b	f87r	87	f87r|f87r.1-f87r.10;f87r|f87r.11-f87r.16	FULL	102	575	UNKNOWN_SOURCE	0	0
3325	1662	ZL3b	f87r	87	f87r|f87r.1-f87r.10;f87r|f87r.11-f87r.16	DELTA	102	575	UNKNOWN_SOURCE	0	0
3326	1663	ZL3b	f87v	87	f87v|f87v.1-f87v.9	FULL	49	279	UNKNOWN_SOURCE	0	0
3327	1663	ZL3b	f87v	87	f87v|f87v.1-f87v.9	DELTA	49	279	UNKNOWN_SOURCE	0	0
3328	1664	ZL3b	f87v	87	f87v|f87v.10-f87v.16	FULL	43	218	UNKNOWN_SOURCE	0	0
3329	1664	ZL3b	f87v	87	f87v|f87v.10-f87v.16	DELTA	43	218	UNKNOWN_SOURCE	0	0
3330	1665	ZL3b	f87v	87	f87v|f87v.1-f87v.9;f87v|f87v.10-f87v.16	FULL	92	497	UNKNOWN_SOURCE	0	0
3331	1665	ZL3b	f87v	87	f87v|f87v.1-f87v.9;f87v|f87v.10-f87v.16	DELTA	92	497	UNKNOWN_SOURCE	0	0
3332	1666	ZL3b	f88r	88	f88r|f88r.7-f88r.11	FULL	47	226	UNKNOWN_SOURCE	0	0
3333	1666	ZL3b	f88r	88	f88r|f88r.7-f88r.11	DELTA	47	226	UNKNOWN_SOURCE	0	0
3334	1667	ZL3b	f88r	88	f88r|f88r.18-f88r.22	FULL	39	209	UNKNOWN_SOURCE	0	0
3335	1667	ZL3b	f88r	88	f88r|f88r.18-f88r.22	DELTA	39	209	UNKNOWN_SOURCE	0	0
3336	1668	ZL3b	f88r	88	f88r|f88r.26-f88r.31	FULL	48	216	UNKNOWN_SOURCE	0	0
3337	1668	ZL3b	f88r	88	f88r|f88r.26-f88r.31	DELTA	48	216	UNKNOWN_SOURCE	0	0
3338	1669	ZL3b	f88r	88	f88r|f88r.7-f88r.11;f88r|f88r.18-f88r.22	FULL	86	435	UNKNOWN_GAP	0	0
3339	1669	ZL3b	f88r	88	f88r|f88r.7-f88r.11;f88r|f88r.18-f88r.22	DELTA	86	435	UNKNOWN_GAP	0	0
3340	1670	ZL3b	f88r	88	f88r|f88r.18-f88r.22;f88r|f88r.26-f88r.31	FULL	87	425	UNKNOWN_GAP	0	0
3341	1670	ZL3b	f88r	88	f88r|f88r.18-f88r.22;f88r|f88r.26-f88r.31	DELTA	87	425	UNKNOWN_GAP	0	0
