gdt753_occurrence_id	gdt753_pair_id	comparison_group	pair_side	surface	paired_surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	current_inherited_semantic_value_de_not_used_as_field_anchor	current_inherited_confidence_not_used_for_field_anchor	current_inherited_authority_not_used_for_field_anchor	current_inherited_dispatch_not_used_for_field_anchor	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	anchor_count	anchor_surfaces	anchor_tags	anchor_evidence	field_channel	slot_class	slot_label_de	process_or_material_middle_support	preparation_support	quality_stage_support	process_support	material_support	middle_stage_support	unknown_cells_inside	literal_identity	confirmed_lexeme	component_export_credit
G753-O0502	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f104v	f104	f104v.3	5	12	0.363636	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	2	odaiin|oeedaiin	AMOUNT|PREPARATION|END_STAGE|LEVEL_III	L1 odaiin=Zubereitung, Wertstufe III [PREPARATION|LEVEL_III;W3_SOLID_WORKING_THEORY] || R5 oeedaiin=drei Portionen vollständig bereiteten Ansatzes [AMOUNT|PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0503	G753-P01	TARGET_Q_PAIR	PREFIX	qokeol	okeol	f104v	f104	f104v.13	4	11	0.300000	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	qokeol#GLOBAL	UNCHANGED_GDT733	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	3	3	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R4	1	2	ycheol|cheo	DRY|MATERIAL|PREPARATION	L3 ycheol=trockener Drogenstoff dieser Droge [DRY|MATERIAL;W3_SOLID_WORKING_THEORY] || R3 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	1	0	1	OPEN	0	0
G753-O0504	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f104v	f104	f104v.29	6	13	0.416667	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	kche shodaiin qokeey cheokcheo lol kaiin qotchdy lcheo l chedy l cheed chaim	0	1	STRICT_INITIAL_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	1	qotchdy	COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE	R1 qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen [COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	0	OPEN	0	0
G753-O0505	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f104v	f104	f104v.30	2	13	0.083333	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	ycheol	DRY|MATERIAL	L1 ycheol=trockener Drogenstoff dieser Droge [DRY|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0506	G753-P06	MATCHED_Q_PAIR	PREFIX	qokair	okair	f104v	f104	f104v.31	6	9	0.625000	erhitze die zweite Fraktion	W3_SOLID_WORKING_THEORY	qokair#GLOBAL	UNCHANGED_GDT733	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0507	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f104v	f104	f104v.33	4	15	0.214286	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	ykeey	HOT|PROCESS|END_STAGE	L1 ykeey=erhitze hiervon bis zur Endstufe und schließe ab [HOT|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0508	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f104v	f104	f104v.34	3	8	0.285714	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ycheo lkeed qotain okaiin chokain okain cheol olcho	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	chokain	HOT|DRY|PREPARATION|PROCESS|LEVEL_II	R2 chokain=erhitze den Trockenansatz auf Stufe II [HOT|DRY|PREPARATION|PROCESS|LEVEL_II;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0509	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f104v	f104	f104v.36	5	6	0.800000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	sar aiir sheos qoiiin okeedy qokcheodaiin	3	1	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R1	1	1	qoiiin	PREPARATION	L1 qoiiin=nimm Ansatz in Zubereitungsform IV [PREPARATION;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	1	0	0	0	0	2	OPEN	0	0
G753-O0510	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f104v	f104	f104v.38	4	13	0.250000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	cheo	DRY|PREPARATION	R5 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0511	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f104v	f104	f104v.41	11	11	1.000000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	tchedy qotechy otcheeo l keedy qoty raiin cheedy qotaiin otchdy qotain	3	0	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0512	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f104v	f104	f104v.42	5	11	0.400000	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy	0	5	PRIOR_CLOSE_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0513	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f104v	f104	f104v.42	10	11	0.900000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qoteey	COLD|END_STAGE	L5 qoteey=kalt am Ende des Grades [COLD|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0514	G753-P07	MATCHED_NONQ_PAIR	PREFIX	ykaiin	kaiin	f105r	f105	f105r.4	1	11	0.000000	erhitze hiervon auf Stufe III	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	odaiin	PREPARATION|LEVEL_III	R2 odaiin=Zubereitung, Wertstufe III [PREPARATION|LEVEL_III;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0515	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f105r	f105	f105r.15	5	12	0.363636	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	3	1	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0516	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f105r	f105	f105r.18	8	12	0.636364	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0391	UNCHANGED_GDT733	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	2	cheoty|oteey	COLD|DRY|PREPARATION|BEGIN_STAGE|END_STAGE	R1 cheoty=trocken angesetzte kalte Zubereitung am Gradanfang [COLD|DRY|PREPARATION|BEGIN_STAGE;W2_PROVISIONAL_WORKING] || R3 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0517	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f105r	f105	f105r.18	11	12	0.909091	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	cheoty	COLD|DRY|PREPARATION|BEGIN_STAGE	L2 cheoty=trocken angesetzte kalte Zubereitung am Gradanfang [COLD|DRY|PREPARATION|BEGIN_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0518	G753-P06	MATCHED_Q_PAIR	BASE	okair	qokair	f105r	f105	f105r.29	7	12	0.545455	heiße Drogenfraktion II im Ansatz	W3_SOLID_WORKING_THEORY	okair#GLOBAL	UNCHANGED_GDT733	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	qockhy|odaiin	PREPARATION|BEGIN_STAGE|LEVEL_III	L4 qockhy=bereite einen Arzneikompositum-Ansatz in Grundstufe [PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R3 odaiin=Zubereitung, Wertstufe III [PREPARATION|LEVEL_III;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0519	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f105r	f105	f105r.33	2	11	0.100000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	1	0	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0520	G753-P06	MATCHED_Q_PAIR	PREFIX	qokair	okair	f105r	f105	f105r.35	4	12	0.272727	erhitze die zweite Fraktion	W3_SOLID_WORKING_THEORY	qokair#GLOBAL	UNCHANGED_GDT733	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0521	G753-P06	MATCHED_Q_PAIR	BASE	okair	qokair	f105v	f105	f105v.3	4	11	0.300000	heiße Drogenfraktion II im Ansatz	W3_SOLID_WORKING_THEORY	okair#GLOBAL	UNCHANGED_GDT733	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin	3	3	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R3	1	1	okoldy	HOT|MATERIAL|PREPARATION|CLOSE|END_STAGE	R3 okoldy=erhitzten Ansatzstoff fertigstellen [HOT|MATERIAL|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	1	0	1	OPEN	0	0
G753-O0522	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f105v	f105	f105v.6	10	13	0.750000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0444	UNCHANGED_GDT733	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0523	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f105v	f105	f105v.10	6	16	0.333333	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	3	oiiin|ky|ykeey	HOT|PREPARATION|PROCESS|BEGIN_STAGE|END_STAGE	L5 ykeey=erhitze hiervon bis zur Endstufe und schließe ab [HOT|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY] || L4 ky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L2 oiiin=Zubereitung in Form IV [PREPARATION;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0524	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f105v	f105	f105v.12	3	12	0.181818	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	ysheedy aiin okeol ykedor ar ar alkair otar otaiin otal tair am	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0525	G753-P06	MATCHED_Q_PAIR	BASE	okair	qokair	f105v	f105	f105v.16	5	12	0.363636	heiße Drogenfraktion II im Ansatz	W3_SOLID_WORKING_THEORY	okair#GLOBAL	UNCHANGED_GDT733	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	1	chl	DRY|PROCESS	L1 chl=trocknen [DRY|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0526	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f105v	f105	f105v.33	3	13	0.166667	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	1	oteeo	COLD|PREPARATION|PASS	R1 oteeo=zweiter Kaltansatz [COLD|PREPARATION|PASS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_PROCESS_PASS_CONTENT	Zutat-/Verarbeitungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0527	G753-P05	MATCHED_Q_PAIR	PREFIX	qoaiin	oaiin	f105v	f105	f105v.36	4	11	0.300000	nimm drei Teile	W3_SOLID_WORKING_THEORY	qoaiin#GLOBAL	UNCHANGED_GDT733	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	2	ytaiin|chdal	COLD|DRY|AMOUNT|MATERIAL|BEGIN_STAGE|LEVEL_III	R1 ytaiin=Eintrag: kalt, Stufe III [COLD|LEVEL_III;W3_SOLID_WORKING_THEORY] || R3 chdal=trockener abgewogener Rohstoffposten I am Gradanfang [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0528	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f106r	f106	f106r.1	9	11	0.800000	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	pshdar shoefy yteedy shal korchy sheky otchedy okshed qotedy qoted yteeody	1	2	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0529	G753-P01	TARGET_Q_PAIR	PREFIX	qokeol	okeol	f106r	f106	f106r.6	10	11	0.900000	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	qokeol#GLOBAL	UNCHANGED_GDT733	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	2	1	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R1	1	1	qoky	HOT|BEGIN_STAGE	R1 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	1	OPEN	0	0
G753-O0530	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f106r	f106	f106r.18	5	11	0.400000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy	4	0	LINE_EDGE_AFTER_R4	STRICT_INITIAL_BEFORE_R1	1	2	otol|dsheol	COLD|AMOUNT|MATERIAL|PREPARATION	L3 dsheol=eine Portion eingeweichter Droge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || L1 otol=kaltes Zubereitungsgut [COLD|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	1	0	1	OPEN	0	0
G753-O0531	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f106r	f106	f106r.23	8	10	0.777778	kalter Ansatz, Mittelstufe erreicht	W3_SOLID_WORKING_THEORY	P064	UNCHANGED_GDT733	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	5	qokedy|al|dair|dar|aror	HOT|AMOUNT|PART|MATERIAL|MIDDLE_STAGE	L5 dair=abgemessener Anteil II [PART;W2_PROVISIONAL_WORKING] || L4 al=Material I [MATERIAL;W2_PROVISIONAL_WORKING] || L3 qokedy=heiße Mittelstufe erreicht [HOT|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || R1 dar=abgemessener Anteil I [PART;W3_SOLID_WORKING_THEORY] || R2 aror=eine Portion des Drogenanteils I [AMOUNT|PART|MATERIAL;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0532	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f106r	f106	f106r.36	4	10	0.333333	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	psheodalo dar sheodal qotedy qotes aiin okalal shdy otaiin shedy	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0533	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f106r	f106	f106r.42	5	10	0.444444	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	pcheodar shol kain okchedy qoteey shotchy qoty lpaiin shedy lar	3	2	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0534	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f106r	f106	f106r.44	2	10	0.111111	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	dshedy qoteey otaiin chy chealol chlchd aiin oty otair otaiikam	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0535	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f106r	f106	f106r.45	6	11	0.500000	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	y sheedal okain okain otar kaiin chdalkair olkai al keedy okal	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0536	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f106v	f106	f106v.11	8	11	0.700000	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	tchdys arshedy oteeody kshedy qotchdy qotar shedy qotedy opchy kaiin sham	2	3	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R3	1	1	sham	AMOUNT	R3 sham=ein Maß Flüssigkeit [AMOUNT;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0537	G753-P07	MATCHED_NONQ_PAIR	PREFIX	ykaiin	kaiin	f106v	f106	f106v.13	9	11	0.800000	erhitze hiervon auf Stufe III	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	olkeealkchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	0	1	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0538	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f106v	f106	f106v.23	12	13	0.916667	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0539	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f106v	f106	f106v.29	7	11	0.600000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	ycheey olchey chedy qotaiin cheos otaiin otain chotar olos aiin cheog	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	1	cheos	DRY|AMOUNT|PREPARATION	L2 cheos=Charge eines mitteltrockenen Ansatzes [DRY|AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0540	G753-P08	MATCHED_NONQ_PAIR	BASE	keedy	okeedy	f106v	f106	f106v.32	4	11	0.300000	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	2	2	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
