edition_event_ordinal	navigation_event_id	event_id	cohort	statement_id	card_ordinal_in_statement	physical_page	register	owner_class_or_role	owner_id	owner_de	locus	surface	gdt515_navigation_recipe	final_context_recipe	recipe_relation_to_gdt515	portable_or_controlled_trace_de	state_status	selected_reading_layer	state_replay_status	outer_template_id	structural_template_id	selected_working_clause_de	owner_bound_control_clause_de	selected_equals_owner_bound	state_atom_alignment	source_context_layer	source_recipe_roundtrip	guard
1817	G407-E1817	G407-E1817	OLD26_GDT416	G407-S185	3	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.45	okedy	OK+E+DY	OK+E+DY	SAME	SETZEN · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Setze den Posten; auf Grad I; abschließen.	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	NO	1:OK=setzen | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1818	G407-E1818	G407-E1818	OLD26_GDT416	G407-S186	1	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.45	sarol	S+AR+OL	S+AR+OL	SAME	WÄHLEN · AUSGANG · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T073	Weiter: wähle den Posten; vom Ausgang.	Weiter wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.	NO	1:S=wählen | 2:AR=vom Ausgang | 3:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1819	G407-E1819	G407-E1819	OLD26_GDT416	G407-S186	2	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.45	oty	OT+Y	OT+Y	SAME	DANACH · POSTEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T139	Danach: wähle den Posten.	Danach im laufenden Gang wähle den Stationsposten.	NO	1:OT=danach | 2:Y=den Posten	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1820	G407-E1820	G407-E1820	OLD26_GDT416	G407-S186	3	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.45	otedy	OT+E+DY	OT+E+DY	SAME	DANACH · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O04	GDT565-T157	Danach: wähle den Posten; auf Grad I; abschließen.	Danach im laufenden Gang wähle den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.	NO	1:OT=danach | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1821	G407-E1821	G407-E1821	OLD26_GDT416	G407-S187	1	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.45	qotedy	OT+E+DY	OT+E+DY	SAME	DANACH · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O04	GDT565-T157	Danach: wähle den Posten; auf Grad I; abschließen.	Danach im laufenden Gang wähle den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.	NO	1:OT=danach | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1822	G407-E1822	G407-E1822	OLD26_GDT416	G407-S188	1	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.45	otedy	OT+E+DY	OT+E+DY	SAME	DANACH · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O04	GDT565-T157	Danach: wähle den Posten; auf Grad I; abschließen.	Danach im laufenden Gang wähle den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.	NO	1:OT=danach | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1823	G407-E1823	G407-E1823	OLD26_GDT416	G407-S189	1	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.45	okaiin	OK+AIIN	OK+AIIN	SAME	SETZEN · WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Stationswert im Stationsgang an.	Setze den Stationswert im Stationsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1824	G407-E1824	G407-E1824	OLD26_GDT416	G407-S189	2	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	qokey	OK+E+Y	OK+E+Y	SAME	SETZEN · GRAD I · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Stationsposten im Stationsgang an; auf Grad I.	Setze den Stationsposten im Stationsgang an; auf Grad I.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1825	G407-E1825	G407-E1825	OLD26_GDT416	G407-S189	3	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	qokedy	OK+E+DY	OK+E+DY	SAME	SETZEN · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Setze den Posten; auf Grad I; abschließen.	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	NO	1:OK=setzen | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1826	G407-E1826	G407-E1826	OLD26_GDT416	G407-S190	1	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	sheol	SH+E+OL	SH+E+OL	SAME	HALTEN · GRAD I · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T064	Weiter: halte den Posten; auf Grad I.	Weiter halte den Stationsposten [wie zuvor]; auf Grad I.	NO	1:SH=halten | 2:E=auf Grad I | 3:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1827	G407-E1827	G407-E1827	OLD26_GDT416	G407-S190	2	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	qokedy	OK+E+DY	OK+E+DY	SAME	SETZEN · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Setze den Posten; auf Grad I; abschließen.	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.	NO	1:OK=setzen | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1828	G407-E1828	G407-E1828	OLD26_GDT416	G407-S191	1	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	dain	AIN	AIN	SAME	ANTEIL	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang setze den Stationsanteil im Stationsgang an.	Im laufenden Gang setze den Stationsanteil im Stationsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1829	G407-E1829	G407-E1829	OLD26_GDT416	G407-S191	2	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	shedy	SH+E+DY	SH+E+DY	SAME	HALTEN · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Halte den Anteil; auf Grad I; abschließen.	Halte den Stationsanteil [wie zuvor]; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1830	G407-E1830	G407-E1830	OLD26_GDT416	G407-S192	1	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	otol	OT+OL	OT+OL	SAME	DANACH · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O06	GDT565-T167	Danach: halte den Anteil; weiterführen.	Danach und weiter im laufenden Gang halte den Stationsanteil [wie zuvor].	NO	1:OT=danach | 2:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1831	G407-E1831	G407-E1831	OLD26_GDT416	G407-S192	2	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	chedy	CHD+Y	CHD+Y	SAME	BEARBEITEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Bearbeite den Stationsposten.	Bearbeite den Stationsposten.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1832	G407-E1832	G407-E1832	OLD26_GDT416	G407-S192	3	f75r	BIOLOGICAL	BAD_ODER_BECKENFELD	großes Bad-/Stationsblatt mit dreieckiger Insel	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.46	olor	OL+OR	OL+OR	SAME	FORTSETZEN · EINHEIT	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T072	Weiter: bearbeite die Einheit.	Weiter im laufenden Gang bearbeite die Stationseinheit.	NO	1:OL=weiter | 2:OR=die Einheit	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1833	G407-E1833	G407-E1833	OLD26_GDT416	G407-S193	1	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	potchokor	P+OT+CH+OK+OR	P+OT+CH+OK+OR	SAME	EINSETZEN · DANACH · NEHMEN · SETZEN · EINHEIT	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T147	Danach: setze die Einheit ein und nimm die Einheit und setze die Einheit.	Danach setze die Stationseinheit ein, entnimm die Stationseinheit und setze die Stationseinheit im Stationsgang an.	NO	1:P=einsetzen | 2:OT=danach | 3:CH=nehmen | 4:OK=setzen | 5:OR=die Einheit	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1834	G407-E1834	G407-E1834	OLD26_GDT416	G407-S193	2	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	chcfhdy	CH+O+CH+LOCAL_CHAR_F+Y	CH+O+CH+LOCAL_CHAR_F+Y	SAME	NEHMEN · AUSFÜHRUNG · NEHMEN · HIER · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Stationsposten und entnimm den Stationsposten; als Ausführung; an der bezeichneten Stelle.	Entnimm den Stationsposten und entnimm den Stationsposten; als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1835	G407-E1835	G407-E1835	OLD26_GDT416	G407-S193	3	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	opshdy	O+P+SH+D_ADDR+Y	O+P+SH+D_ADDR+Y	SAME	AUSFÜHRUNG · EINSETZEN · HALTEN · HIER · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung; an der bezeichneten Stelle.	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1836	G407-E1836	G407-E1836	OLD26_GDT416	G407-S193	4	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	qolp	OL+P	OL+P	SAME	FORTSETZEN · EINSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T072	Weiter: setze den Posten ein.	Weiter setze den Stationsposten [wie zuvor] ein.	NO	1:OL=weiter | 2:P=einsetzen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1837	G407-E1837	G407-E1837	OLD26_GDT416	G407-S193	5	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	chcphy	CH+CH+P+Y	CH+CH+P+Y	SAME	NEHMEN · NEHMEN · EINSETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein.	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1838	G407-E1838	G407-E1838	OLD26_GDT416	G407-S193	6	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	chcphdy	CH+CH+P+Y	CH+CH+P+Y	SAME	NEHMEN · NEHMEN · EINSETZEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein.	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1839	G407-E1839	G407-E1839	OLD26_GDT416	G407-S193	7	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	opshey	O+P+SH+E+Y	O+P+SH+E+Y	SAME	AUSFÜHRUNG · EINSETZEN · HALTEN · GRAD I · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung und auf Grad I.	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung und auf Grad I.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1840	G407-E1840	G407-E1840	OLD26_GDT416	G407-S193	8	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	qofshy	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q+O+P+SH+D_ADDR+Y	SAME	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · HALTEN · HIER · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Stationsposten ein und halte den Stationsposten; als neuen Einsatz und als Ausführung; an der bezeichneten Stelle.	Setze den Stationsposten ein und halte den Stationsposten; als neuen Einsatz und als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1841	G407-E1841	G407-E1841	OLD26_GDT416	G407-S193	9	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	opchdy	O+P+CHD+Y	O+P+CHD+Y	SAME	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Stationsposten ein und bearbeite den Stationsposten; als Ausführung.	Setze den Stationsposten ein und bearbeite den Stationsposten; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1842	G407-E1842	G407-E1842	OLD26_GDT416	G407-S193	10	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	sain	S+AIN	S+AIN	SAME	WÄHLEN · ANTEIL	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Wähle den Stationsanteil.	Wähle den Stationsanteil.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1843	G407-E1843	G407-E1843	OLD26_GDT416	G407-S193	11	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	as	A_ADDR+S	A_ADDR+S	SAME	HIER · WÄHLEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Wähle den Stationsanteil [wie zuvor]; an der bezeichneten Stelle.	Wähle den Stationsanteil [wie zuvor]; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1844	G407-E1844	G407-E1844	OLD26_GDT416	G407-S193	12	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.1	y	Y	Y	SAME	POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang wähle den Stationsposten.	Im laufenden Gang wähle den Stationsposten.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1845	G407-E1845	G407-E1845	OLD26_GDT416	G407-S193	13	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.2	dshedy	SH+E+DY	SH+E+DY	SAME	HALTEN · GRAD I · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Halte den Posten; auf Grad I; abschließen.	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1846	G407-E1846	G407-E1846	OLD26_GDT416	G407-S194	1	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.2	qotddyar	OT+D_ADDR+D_ADDR+Y+AR	OT+D_ADDR+D_ADDR+Y+AR	SAME	DANACH · HIER · HIER · POSTEN · AUSGANG	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T138	Danach: halte den Posten; hier; hier; vom Ausgang.	Danach im laufenden Gang halte den Stationsposten; von der Ausgangsstation; an der bezeichneten Stelle und an der bezeichneten Stelle.	NO	1:OT=danach | 2:D_ADDR=hier | 3:D_ADDR=hier | 4:Y=den Posten | 5:AR=vom Ausgang	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1847	G407-E1847	G407-E1847	OLD26_GDT416	G407-S194	2	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.2	cthar	CH+T+AR	CH+T+AR	SAME	NEHMEN · EINSTELLEN · AUSGANG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Stationsposten [wie zuvor] und stelle den Stationsposten [wie zuvor] ein; von der Ausgangsstation.	Entnimm den Stationsposten [wie zuvor] und stelle den Stationsposten [wie zuvor] ein; von der Ausgangsstation.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1848	G407-E1848	G407-E1848	OLD26_GDT416	G407-S194	3	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.2	chep	CH+E+P	CH+E+P	SAME	NEHMEN · GRAD I · EINSETZEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; auf Grad I.	Entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; auf Grad I.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1849	G407-E1849	G407-E1849	OLD26_GDT416	G407-S194	4	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.2	dain	AIN	AIN	SAME	ANTEIL	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang setze den Stationsanteil ein.	Im laufenden Gang setze den Stationsanteil ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1850	G407-E1850	G407-E1850	OLD26_GDT416	G407-S194	5	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.2	okain	OK+AIN	OK+AIN	SAME	SETZEN · ANTEIL	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den Stationsanteil im Stationsgang an.	Setze den Stationsanteil im Stationsgang an.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
1851	G407-E1851	G407-E1851	OLD26_GDT416	G407-S194	6	f76r	BIOLOGICAL	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A0	unbebilderter Textabschnitt A0	f76r.2	qokeor	OK+E+OR	OK+E+OR	SAME	SETZEN · GRAD I · EINHEIT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze die Stationseinheit im Stationsgang an; auf Grad I.	Setze die Stationseinheit im Stationsgang an; auf Grad I.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
