source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	literal_core_reading_de	local_contextual_expansion_de	source_local_role	surface_status	admission_color
ORIGINAL22_LOCAL_ADDRESS	P912-E2343	f70v	f70v	CELESTIAL	f70v2.32	1198	Fischrad mit Stern tragenden Figuren	aildy	A_ADDR+IIN+L+DY	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: lokale Adresse, Indexstufe, Verbindung, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2344	f70v	f70v	CELESTIAL	f70v2.32	1199	Fischrad mit Stern tragenden Figuren	otaiin	OT+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2345	f70v	f70v	CELESTIAL	f70v2.32	1200	Fischrad mit Stern tragenden Figuren	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2346	f70v	f70v	CELESTIAL	f70v2.32	1201	Fischrad mit Stern tragenden Figuren	oteey	OT+EE+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2347	f70v	f70v	CELESTIAL	f70v2.32	1202	Fischrad mit Stern tragenden Figuren	shal	SH+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bezug halten, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2348	f70v	f70v	CELESTIAL	f70v2.32	1203	Fischrad mit Stern tragenden Figuren	o	O	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2349	f70v	f70v	CELESTIAL	f70v2.32	1204	Fischrad mit Stern tragenden Figuren	qoteeal	OT+EE+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2350	f70v	f70v	CELESTIAL	f70v2.32	1205	Fischrad mit Stern tragenden Figuren	ar	AR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2351	f70v	f70v	CELESTIAL	f70v2.32	1206	Fischrad mit Stern tragenden Figuren	al	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2352	f70v	f70v	CELESTIAL	f70v2.32	1207	Fischrad mit Stern tragenden Figuren	otaiin	OT+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2353	f70v	f70v	CELESTIAL	f70v2.32	1208	Fischrad mit Stern tragenden Figuren	al	AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2354	f70v	f70v	CELESTIAL	f70v2.32	1209	Fischrad mit Stern tragenden Figuren	teodaiin	T+E+O+AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Platz einstellen, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2355	f70v	f70v	CELESTIAL	f70v2.32	1210	Fischrad mit Stern tragenden Figuren	oteeo	OT+EE+O	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2356	f70v	f70v	CELESTIAL	f70v2.32	1211	Fischrad mit Stern tragenden Figuren	cthey	CTH+E+Y	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: Bereitschaftsklasse, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2357	f70v	f70v	CELESTIAL	f70v2.32	1212	Fischrad mit Stern tragenden Figuren	oteeos	OT+EE+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2358	f70v	f70v	CELESTIAL	f70v2.32	1213	Fischrad mit Stern tragenden Figuren	oteos	OT+E+O+S_ADDR	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2359	f70v	f70v	CELESTIAL	f70v2.32	1214	Fischrad mit Stern tragenden Figuren	aiin	AIIN	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2360	f70v	f70v	CELESTIAL	f70v2.32	1215	Fischrad mit Stern tragenden Figuren	daim	DA+IIN+M_LOCAL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, m-Zeichen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2361	f70v	f70v	CELESTIAL	f70v2.33	1216	Fischrad mit Stern tragenden Figuren	otolal	OT+OL+AL	LOKALE ADRESSE KOPIEREN	Fischrad mit Stern tragenden Figuren: nächster Platz, gleiche Reihe weiter, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0595	f71v	f71v	CELESTIAL	f71v.2	1254	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	char	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0596	f71v	f71v	CELESTIAL	f71v.2	1255	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	arom	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0597	f71v	f71v	CELESTIAL	f71v.3	1256	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	chfaly	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0598	f71v	f71v	CELESTIAL	f71v.4	1257	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	okolar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0599	f71v	f71v	CELESTIAL	f71v.5	1258	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	otchody	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0600	f71v	f71v	CELESTIAL	f71v.6	1259	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	alcphy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0601	f71v	f71v	CELESTIAL	f71v.7	1260	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	otaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0602	f71v	f71v	CELESTIAL	f71v.8	1261	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	okaraiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0603	f71v	f71v	CELESTIAL	f71v.9	1262	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	otar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0604	f71v	f71v	CELESTIAL	f71v.9	1263	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	ar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0605	f71v	f71v	CELESTIAL	f71v.9	1264	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	aly	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0606	f71v	f71v	CELESTIAL	f71v.10	1265	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	opalar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0607	f71v	f71v	CELESTIAL	f71v.10	1266	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	am	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0608	f71v	f71v	CELESTIAL	f71v.10	1267	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	dan	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0609	f71v	f71v	CELESTIAL	f71v.11	1268	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	opalor	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0610	f71v	f71v	CELESTIAL	f71v.11	1269	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	ar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0641	f71v	f71v	CELESTIAL	f71v.13	1300	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	ofaom	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0642	f71v	f71v	CELESTIAL	f71v.14	1301	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalody	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0643	f71v	f71v	CELESTIAL	f71v.15	1302	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0644	f71v	f71v	CELESTIAL	f71v.16	1303	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0645	f71v	f71v	CELESTIAL	f71v.16	1304	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	shar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0646	f71v	f71v	CELESTIAL	f71v.17	1305	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	sholshdy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0127	f72r	f72r1	CELESTIAL	f72r1.2	1359	lokale Kennung für Tierkreis-Ringgruppe A	oshodady	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0128	f72r	f72r1	CELESTIAL	f72r1.3	1360	lokale Kennung für Tierkreis-Ringgruppe A	chdaiirdainy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0129	f72r	f72r1	CELESTIAL	f72r1.4	1361	lokale Kennung für Tierkreis-Ringgruppe A	oaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0130	f72r	f72r1	CELESTIAL	f72r1.4	1362	lokale Kennung für Tierkreis-Ringgruppe A	ar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0131	f72r	f72r1	CELESTIAL	f72r1.4	1363	lokale Kennung für Tierkreis-Ringgruppe A	ary	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0132	f72r	f72r1	CELESTIAL	f72r1.5	1364	lokale Kennung für Tierkreis-Ringgruppe A	okalam	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0133	f72r	f72r1	CELESTIAL	f72r1.6	1365	lokale Kennung für Tierkreis-Ringgruppe A	ytalshdy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0134	f72r	f72r1	CELESTIAL	f72r1.7	1366	lokale Kennung für Tierkreis-Ringgruppe A	char	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0135	f72r	f72r1	CELESTIAL	f72r1.7	1367	lokale Kennung für Tierkreis-Ringgruppe A	alif	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0136	f72r	f72r1	CELESTIAL	f72r1.8	1368	lokale Kennung für Tierkreis-Ringgruppe A	otaraldy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0137	f72r	f72r1	CELESTIAL	f72r1.9	1369	lokale Kennung für Tierkreis-Ringgruppe A	otaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0138	f72r	f72r1	CELESTIAL	f72r1.9	1370	lokale Kennung für Tierkreis-Ringgruppe A	otain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0139	f72r	f72r1	CELESTIAL	f72r1.10	1371	lokale Kennung für Tierkreis-Ringgruppe A	otalef	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0140	f72r	f72r1	CELESTIAL	f72r1.10	1372	lokale Kennung für Tierkreis-Ringgruppe A	ys	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0141	f72r	f72r1	CELESTIAL	f72r1.10	1373	lokale Kennung für Tierkreis-Ringgruppe A	ainam	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0142	f72r	f72r1	CELESTIAL	f72r1.11	1374	lokale Kennung für Tierkreis-Ringgruppe A	ochol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0143	f72r	f72r1	CELESTIAL	f72r1.11	1375	lokale Kennung für Tierkreis-Ringgruppe A	sharam	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0171	f72r	f72r1	CELESTIAL	f72r1.13	1403	lokale Kennung für Tierkreis-Ringgruppe B	ofaralar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0172	f72r	f72r1	CELESTIAL	f72r1.14	1404	lokale Kennung für Tierkreis-Ringgruppe B	otchoshy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0173	f72r	f72r1	CELESTIAL	f72r1.15	1405	lokale Kennung für Tierkreis-Ringgruppe B	otchdal	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0174	f72r	f72r1	CELESTIAL	f72r1.16	1406	lokale Kennung für Tierkreis-Ringgruppe B	okeey	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0175	f72r	f72r1	CELESTIAL	f72r1.16	1407	lokale Kennung für Tierkreis-Ringgruppe B	ary	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0176	f72r	f72r1	CELESTIAL	f72r1.17	1408	lokale Kennung für Tierkreis-Ringgruppe B	otainy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
