gdt515_surface_id	surface	event_count	physical_pages	source_kinds	content_roles	visible_recipe	literal_core_reading_de	default_working_readings_de	surface_status	admission_colors	old_running_event_count	old_local_surface_contact	genuinely_new_to_old_26_pages	new_portable_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard
G515-W0282	salf	1	f66r	L/0	MARGINAL_LABEL_CARD	S+AL+LOCAL_CHAR_F	WÄHLEN · ZIELORT · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AL:FORMSPUR=ZIELORT] · [LOCAL_CHAR_F:FORMSPUR=HIER]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0283	saly	1	f66r	L/0	MARGINAL_LABEL_CARD	S+AL+Y	WÄHLEN · ZIELORT · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AL:FORMSPUR=ZIELORT] · [Y:FORMSPUR=POSTEN]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0284	sh	2	f66r	L/0	MARGINAL_SIGN_CARD	SH	HALTEN	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [SH:FORMSPUR=HALTEN]	EXACT_GDT405_LOCK	LOCAL	4	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0285	shain	2	f20v|f4r	P/0	ORDERED_INSTRUCTION_CARD	SH+AIN	HALTEN · ANTEIL	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · ANTEIL || ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · ANTEIL	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0286	shckhar	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+CH+K+AR	HALTEN · NEHMEN · GEBEN · AUSGANG	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · NEHMEN · GEBEN · AUSGANG	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0287	shckheody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+CH+K+E+O+DY	HALTEN · NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0288	shcthey	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	SH+CH+T+E+Y	HALTEN · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0289	shcthy	3	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+CH+T+Y	HALTEN · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · NEHMEN · EINSTELLEN · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · NEHMEN · EINSTELLEN · POSTEN	EXACT_GDT405_LOCK	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0290	shd	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	SH+D_ADDR	HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0291	shddy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+D_ADDR+DY	HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0292	shdy	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+D_ADDR+Y	HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0293	shecthy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+CH+T+Y	HALTEN · [E:STEUERUNG=GRAD I] · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · NEHMEN · EINSTELLEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0294	shed	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+D_ADDR	HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0295	shedshey	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+D_ADDR+SH+E+Y	HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER] · HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER] · HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0296	shedy	9	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+DY	HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	100	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0297	shee	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	SH+EE	HALTEN · [EE:STEUERUNG=GRAD II]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [EE:STEUERUNG=GRAD II]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0298	sheedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+EE+DY	HALTEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	17	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0299	sheeo	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	SH+EE+O	HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0300	sheeody	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	SH+EE+O+D_ADDR+Y	HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0301	sheeol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+EE+OL	HALTEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0302	sheey	2	f31r|f4r	P/0	ORDERED_INSTRUCTION_CARD	SH+EE+Y	HALTEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · [EE:STEUERUNG=GRAD II] · POSTEN || ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [EE:STEUERUNG=GRAD II] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	18	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0303	shekair	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+K+AIR	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · BAHN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · BAHN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0304	shekaly	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+K+AL+Y	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · ZIELORT · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · ZIELORT · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0305	shekeefy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+K+EE+LOCAL_CHAR_F+Y	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [EE:STEUERUNG=GRAD II] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [EE:STEUERUNG=GRAD II] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0306	shekeey	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+K+EE+Y	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0307	shekey	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+K+E+Y	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0308	shekol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+K+OL	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · FORTSETZEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0309	sheky	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+K+Y	HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · POSTEN	EXACT_GDT405_LOCK	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0310	sheocthy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+O+CH+T+Y	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0311	sheod	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+O+D_ADDR	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0312	sheodaiin	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+O+D_ADDR+AIIN	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0313	sheodal	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+O+AL	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0314	sheody	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+O+D_ADDR+Y	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_GDT405_LOCK	GREEN	4	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0315	sheol	7	f31r|f4r|f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+OL	HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN || ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN || ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	12	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0316	sheor	3	f4r|f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+OR	HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT || ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	EXACT_GDT405_LOCK	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0317	sheoy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	SH+E+O+Y	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0318	shes	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+S	HALTEN · [E:STEUERUNG=GRAD I] · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · WÄHLEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0319	shey	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+E+Y	HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	EXACT_GDT405_LOCK	GREEN	41	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0320	shky	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+K+Y	HALTEN · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · GEBEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0321	sho	4	f20v	P/0	ORDERED_INSTRUCTION_CARD	SH+O	HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	EXACT_GDT405_LOCK	GREEN	10	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0322	shocthy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	SH+O+CH+T+Y	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0323	shofol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+O+LOCAL_CHAR_F+OL	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · FORTSETZEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0324	shokaiin	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	SH+OK+AIIN	HALTEN · SETZEN · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · SETZEN · WERT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0325	shokaiir	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+OK+IIN+R	HALTEN · SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0326	shol	9	f20v|f4r|f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+OL	HALTEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · FORTSETZEN || ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · FORTSETZEN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	18	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0327	sholdy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+OL+D_ADDR+Y	HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_GDT405_LOCK	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
