global_group_ordinal	global_group_id	group_kind	source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	source_statement_id	owner_de	surface	component_recipe	literal_core_reading_de	surface_status	admission_color	source_local_role
2947	G407-G2947	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E0997	f76r	f76r	BIOLOGICAL	f76r.52	2647	P1009-S290	unbebilderter Textabschnitt D	okar	OK+AR	SETZEN · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2948	G407-G2948	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E0998	f76r	f76r	BIOLOGICAL	f76r.52	2648	P1009-S290	unbebilderter Textabschnitt D	shedy	SH+E+DY	HALTEN · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2949	G407-G2949	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E0999	f76r	f76r	BIOLOGICAL	f76r.52	2649	P1009-S291	unbebilderter Textabschnitt D	otain	OT+AIN	DANACH · ANTEIL	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2950	G407-G2950	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1000	f76r	f76r	BIOLOGICAL	f76r.53	2650	P1009-S291	unbebilderter Textabschnitt D	saiin	S+AIIN	WÄHLEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2951	G407-G2951	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1001	f76r	f76r	BIOLOGICAL	f76r.53	2651	P1009-S291	unbebilderter Textabschnitt D	qol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2952	G407-G2952	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1002	f76r	f76r	BIOLOGICAL	f76r.53	2652	P1009-S291	unbebilderter Textabschnitt D	shedy	SH+E+DY	HALTEN · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2953	G407-G2953	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1003	f76r	f76r	BIOLOGICAL	f76r.53	2653	P1009-S292	unbebilderter Textabschnitt D	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2954	G407-G2954	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1004	f76r	f76r	BIOLOGICAL	f76r.53	2654	P1009-S292	unbebilderter Textabschnitt D	chedor	CHD+OR	UMSETZEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2955	G407-G2955	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1005	f76r	f76r	BIOLOGICAL	f76r.53	2655	P1009-S292	unbebilderter Textabschnitt D	chal	CH+AL	NEHMEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2956	G407-G2956	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1006	f76r	f76r	BIOLOGICAL	f76r.53	2656	P1009-S292	unbebilderter Textabschnitt D	shed	SH+E+D_ADDR	HALTEN · GRAD I · HIER	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2957	G407-G2957	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1007	f76r	f76r	BIOLOGICAL	f76r.53	2657	P1009-S293	unbebilderter Textabschnitt D	qoteedy	OT+EE+DY	DANACH · GRAD II · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2958	G407-G2958	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1008	f76r	f76r	BIOLOGICAL	f76r.53	2658	P1009-S294	unbebilderter Textabschnitt D	dshdy	SH+DY	HALTEN · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2959	G407-G2959	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1009	f76r	f76r	BIOLOGICAL	f76r.53	2659	P1009-S295	unbebilderter Textabschnitt D	okal	OK+AL	SETZEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2960	G407-G2960	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1010	f76r	f76r	BIOLOGICAL	f76r.53	2660	P1009-S295	unbebilderter Textabschnitt D	chedyl	CHD+Y+L	UMSETZEN · AKTIVER POSTEN · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2961	G407-G2961	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1011	f76r	f76r	BIOLOGICAL	f76r.54	2661	P1009-S295	unbebilderter Textabschnitt D	dal	AL	ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2962	G407-G2962	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1012	f76r	f76r	BIOLOGICAL	f76r.54	2662	P1009-S295	unbebilderter Textabschnitt D	or	OR	EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2963	G407-G2963	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1013	f76r	f76r	BIOLOGICAL	f76r.54	2663	P1009-S295	unbebilderter Textabschnitt D	chedy	CHD+Y	UMSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2964	G407-G2964	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1014	f76r	f76r	BIOLOGICAL	f76r.54	2664	P1009-S295	unbebilderter Textabschnitt D	qolaiin	OL+AIIN	FORTSETZEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2965	G407-G2965	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1015	f76r	f76r	BIOLOGICAL	f76r.54	2665	P1009-S295	unbebilderter Textabschnitt D	okedal	OK+AL	SETZEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2966	G407-G2966	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1016	f76r	f76r	BIOLOGICAL	f76r.54	2666	P1009-S295	unbebilderter Textabschnitt D	olchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2967	G407-G2967	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1017	f76r	f76r	BIOLOGICAL	f76r.54	2667	P1009-S296	unbebilderter Textabschnitt D	chdol	CHD+OL	UMSETZEN · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2968	G407-G2968	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1018	f76r	f76r	BIOLOGICAL	f76r.54	2668	P1009-S296	unbebilderter Textabschnitt D	olchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2969	G407-G2969	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1019	f76r	f76r	BIOLOGICAL	f76r.54	2669	P1009-S297	unbebilderter Textabschnitt D	choly	OL+Y	FORTSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2970	G407-G2970	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1020	f76r	f76r	BIOLOGICAL	f76r.54	2670	P1009-S297	unbebilderter Textabschnitt D	aiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2971	G407-G2971	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1021	f76r	f76r	BIOLOGICAL	f76r.54	2671	P1009-S297	unbebilderter Textabschnitt D	y	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2972	G407-G2972	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1022	f76r	f76r	BIOLOGICAL	f76r.55	2672	P1009-S297	unbebilderter Textabschnitt D	sain	S+AIN	WÄHLEN · ANTEIL	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2973	G407-G2973	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1023	f76r	f76r	BIOLOGICAL	f76r.55	2673	P1009-S297	unbebilderter Textabschnitt D	sheey	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2974	G407-G2974	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1024	f76r	f76r	BIOLOGICAL	f76r.55	2674	P1009-S297	unbebilderter Textabschnitt D	or	OR	EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2975	G407-G2975	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1025	f76r	f76r	BIOLOGICAL	f76r.55	2675	P1009-S297	unbebilderter Textabschnitt D	ar	AR	AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2976	G407-G2976	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1026	f76r	f76r	BIOLOGICAL	f76r.55	2676	P1009-S297	unbebilderter Textabschnitt D	al	AL	ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2977	G407-G2977	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1027	f76r	f76r	BIOLOGICAL	f76r.55	2677	P1009-S297	unbebilderter Textabschnitt D	solshey	OL+SH+E+Y	FORTSETZEN · HALTEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2978	G407-G2978	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1028	f76r	f76r	BIOLOGICAL	f76r.55	2678	P1009-S298	unbebilderter Textabschnitt D	okeedy	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2979	G407-G2979	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1029	f76r	f76r	BIOLOGICAL	f76r.55	2679	P1009-S299	unbebilderter Textabschnitt D	ldaiin	L+AIIN	VERBINDUNG · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2980	G407-G2980	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1030	f76r	f76r	BIOLOGICAL	f76r.55	2680	P1009-S299	unbebilderter Textabschnitt D	checkhey	CH+E+CH+K+E+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2981	G407-G2981	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1031	f76r	f76r	BIOLOGICAL	f76r.55	2681	P1009-S299	unbebilderter Textabschnitt D	okedalor	OK+E+D_ADDR+AL+OR	SETZEN · GRAD I · HIER · ZIELORT · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2982	G407-G2982	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1032	f76r	f76r	BIOLOGICAL	f76r.56	2682	P1009-S299	unbebilderter Textabschnitt D	qokaiin	OK+AIIN	SETZEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2983	G407-G2983	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1033	f76r	f76r	BIOLOGICAL	f76r.56	2683	P1009-S299	unbebilderter Textabschnitt D	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2984	G407-G2984	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1034	f76r	f76r	BIOLOGICAL	f76r.56	2684	P1009-S299	unbebilderter Textabschnitt D	shedy	SH+E+DY	HALTEN · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2985	G407-G2985	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1035	f76r	f76r	BIOLOGICAL	f76r.56	2685	P1009-S300	unbebilderter Textabschnitt D	qokeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2986	G407-G2986	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1036	f76r	f76r	BIOLOGICAL	f76r.56	2686	P1009-S300	unbebilderter Textabschnitt D	or	OR	EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2987	G407-G2987	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1037	f76r	f76r	BIOLOGICAL	f76r.56	2687	P1009-S300	unbebilderter Textabschnitt D	shdy	SH+D_ADDR+Y	HALTEN · HIER · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2988	G407-G2988	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0081	f77r	f77r	BIOLOGICAL	f77r.1	2688	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	darchdar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2989	G407-G2989	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0082	f77r	f77r	BIOLOGICAL	f77r.2	2689	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	olkchs	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2990	G407-G2990	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0083	f77r	f77r	BIOLOGICAL	f77r.3	2690	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	otedy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2991	G407-G2991	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0084	f77r	f77r	BIOLOGICAL	f77r.4	2691	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	otork	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2992	G407-G2992	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0085	f77r	f77r	BIOLOGICAL	f77r.5	2692	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	otol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2993	G407-G2993	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0086	f77r	f77r	BIOLOGICAL	f77r.6	2693	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	dchdy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2994	G407-G2994	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0087	f77r	f77r	BIOLOGICAL	f77r.7	2694	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	soral	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2995	G407-G2995	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1003-E0088	f77r	f77r	BIOLOGICAL	f77r.8	2695	NONE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	dotedy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_LABEL
2996	G407-G2996	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0089	f77r	f77r	BIOLOGICAL	f77r.9	2696	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	EINSETZEN · FORTSETZEN · HIER · AUSGANG · HIER · STUFE · WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2997	G407-G2997	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0090	f77r	f77r	BIOLOGICAL	f77r.9	2697	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2998	G407-G2998	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0091	f77r	f77r	BIOLOGICAL	f77r.9	2698	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokol	OK+OL	SETZEN · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
2999	G407-G2999	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0092	f77r	f77r	BIOLOGICAL	f77r.9	2699	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chey	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3000	G407-G3000	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0093	f77r	f77r	BIOLOGICAL	f77r.9	2700	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3001	G407-G3001	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0094	f77r	f77r	BIOLOGICAL	f77r.9	2701	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3002	G407-G3002	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0095	f77r	f77r	BIOLOGICAL	f77r.9	2702	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dylches	D_ADDR+Y+L+CH+E+S	HIER · AKTIVER POSTEN · VERBINDUNG · NEHMEN · GRAD I · WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3003	G407-G3003	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0096	f77r	f77r	BIOLOGICAL	f77r.9	2703	P1009-S301	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	olkedy	OL+K+E+DY	FORTSETZEN · GEBEN · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3004	G407-G3004	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0097	f77r	f77r	BIOLOGICAL	f77r.9	2704	P1009-S302	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	loly	L+OL+Y	VERBINDUNG · FORTSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3005	G407-G3005	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0098	f77r	f77r	BIOLOGICAL	f77r.10	2705	P1009-S302	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	tolchd	T+OL+CHD	EINSTELLEN · FORTSETZEN · UMSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3006	G407-G3006	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0099	f77r	f77r	BIOLOGICAL	f77r.10	2706	P1009-S302	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ar	AR	AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3007	G407-G3007	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0100	f77r	f77r	BIOLOGICAL	f77r.10	2707	P1009-S302	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shey	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3008	G407-G3008	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0101	f77r	f77r	BIOLOGICAL	f77r.10	2708	P1009-S302	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotaiin	OT+AIIN	DANACH · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3009	G407-G3009	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0102	f77r	f77r	BIOLOGICAL	f77r.10	2709	P1009-S302	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qotedy	OT+E+DY	DANACH · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3010	G407-G3010	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0103	f77r	f77r	BIOLOGICAL	f77r.10	2710	P1009-S303	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokol	OK+OL	SETZEN · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3011	G407-G3011	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0104	f77r	f77r	BIOLOGICAL	f77r.10	2711	P1009-S303	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chdy	CHD+Y	UMSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3012	G407-G3012	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0105	f77r	f77r	BIOLOGICAL	f77r.10	2712	P1009-S303	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokain	OK+AIN	SETZEN · ANTEIL	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3013	G407-G3013	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0106	f77r	f77r	BIOLOGICAL	f77r.10	2713	P1009-S303	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chetey	CH+E+T+E+Y	NEHMEN · GRAD I · EINSTELLEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3014	G407-G3014	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0107	f77r	f77r	BIOLOGICAL	f77r.10	2714	P1009-S303	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	sal	S+AL	WÄHLEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3015	G407-G3015	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0108	f77r	f77r	BIOLOGICAL	f77r.11	2715	P1009-S303	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qoteedy	OT+EE+DY	DANACH · GRAD II · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3016	G407-G3016	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0109	f77r	f77r	BIOLOGICAL	f77r.11	2716	P1009-S304	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokaiin	OK+AIIN	SETZEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3017	G407-G3017	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0110	f77r	f77r	BIOLOGICAL	f77r.11	2717	P1009-S304	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	SH+E+DY	HALTEN · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3018	G407-G3018	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0111	f77r	f77r	BIOLOGICAL	f77r.11	2718	P1009-S305	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3019	G407-G3019	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0112	f77r	f77r	BIOLOGICAL	f77r.11	2719	P1009-S305	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shedy	SH+E+DY	HALTEN · GRAD I · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3020	G407-G3020	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0113	f77r	f77r	BIOLOGICAL	f77r.11	2720	P1009-S306	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	shcthey	SH+CH+T+E+Y	HALTEN · NEHMEN · EINSTELLEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3021	G407-G3021	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0114	f77r	f77r	BIOLOGICAL	f77r.11	2721	P1009-S306	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qokeedy	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3022	G407-G3022	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0115	f77r	f77r	BIOLOGICAL	f77r.11	2722	P1009-S307	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	oteedy	OT+EE+DY	DANACH · GRAD II · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3023	G407-G3023	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0116	f77r	f77r	BIOLOGICAL	f77r.11	2723	P1009-S308	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cham	CH+AM_ADDR	NEHMEN · HIER	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
3024	G407-G3024	RUNNING_EVENT	ORIGINAL22_RUNNING	P1003-E0117	f77r	f77r	BIOLOGICAL	f77r.12	2724	P1009-S308	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solteedy	OL+T+EE+DY	FORTSETZEN · EINSTELLEN · GRAD II · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
