event_serial	page	locus	record	record_unit_id	field_id	field_ordinal_in_locus	event_index_in_locus	event_index_in_record	surface	joint_tuple_id	formal_formula_opaque	FORMAL_VALUE	terminal_status	strict_control_prompt	V59_R1_MNEMONIC	ATOMIC_OR_WHOLE_CARD_MNEMONIC	mnemonic_scope	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage	V60_R2_WORD_CLASS	V60_R2_DECISION	V60_R2_CONFIDENCE
249	f83r	f83r.8	1	B3	F080	1	2	21	otedy	c45ebac60774620561e2	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse es bis zur Klarheit ziehen und beende den Schritt	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 21/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
250	f83r	f83r.8	1	B3	F081	2	3	22	shecthedchy	348e81ba084c5acdb32b	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	wende es an der markierten Stelle an	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 22/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
251	f83r	f83r.8	1	B3	F081	2	4	23	qoky	276a7c2d74d1143446f4	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	VERWENDEN?	VERWENDEN?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Die aktive Portion verwenden	durch Stationen führen [lokaler B3-Musterbogenschritt 23/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	VERB_INFINITIV_ODER_IMPERATIV	KEEP	.60
252	f83r	f83r.8	1	B3	F081	2	5	24	chedy	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	durch Stationen führen [lokaler B3-Musterbogenschritt 24/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
253	f83r	f83r.8	1	B3	F081	2	6	25	chary	0bdc8b6db811b4e67a63	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	und lasse es abkühlen	durch Stationen führen [lokaler B3-Musterbogenschritt 25/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
254	f83r	f83r.11	1	B3	F082	1	1	26	sor	7a4bb8136330ee4e6e56	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	BEREITUNG?	BEREITUNG?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Die bereitete Arbeitsflüssigkeit	durch Stationen führen [lokaler B3-Musterbogenschritt 26/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	SACHNOMEN	KEEP	.42
255	f83r	f83r.11	1	B3	F082	1	2	27	shedy	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse es bis zur Bereitschaft stehen und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 27/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
256	f83r	f83r.11	1	B3	F083	2	3	28	qokaiin	b5fcea1eaed06b2f2291	SET(<ARG_AIIN>)	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	UNKNOWN	UNKNOWN	beginne den nächsten abgemessenen Posten	durch Stationen führen [lokaler B3-Musterbogenschritt 28/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
257	f83r	f83r.11	1	B3	F083	2	4	29	chkain	9da1b6ac2c929daea697	OPAQUE_PAYLOAD + <ARG_AIN>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	ein abgemessener Anteil	durch Stationen führen [lokaler B3-Musterbogenschritt 29/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
258	f83r	f83r.11	1	B3	F083	2	5	30	shcthey	6b89d6dd70635bc60fe0	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	unter derselben Einstellung	durch Stationen führen [lokaler B3-Musterbogenschritt 30/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
259	f83r	f83r.11	1	B3	F083	2	6	31	qokedy	7db18b2f0fb7ed0fcfd3	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	SPÜLEN?	BIO_LOCAL_ONLY_CLOSE_CONFOUNDED	spüle die bezeichnete Stelle einmal und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 31/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	HANDLUNGSVERB_IN_TERMINALFORMEL	KEEP	.31
260	f83r	f83r.11	1	B3	F084	3	7	32	okair	7d2404c835b10a2c06af	SET(<ARG_AIR>)	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	öffne danach den oberen Lauf	durch Stationen führen [lokaler B3-Musterbogenschritt 32/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
261	f83r	f83r.11	1	B3	F084	3	8	33	sheedy	03626ca94cb17800d767	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	wasche einmal und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 33/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
262	f83r	f83r.11	1	B3	F085	4	9	34	lchedy	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	ABLASSEN?	BIO_LOCAL_ONLY_CLOSE_CONFOUNDED	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 34/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	HANDLUNGSVERB_IN_TERMINALFORMEL	KEEP	.34
263	f83r	f83r.11	1	B3	F086	5	10	35	lo	2b7fa918d1b2f5c656e3	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	schließe den unteren Ablauf	durch Stationen führen [lokaler B3-Musterbogenschritt 35/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
264	f83r	f83r.14	1	B3	F087	1	1	36	qokchedy	07913ef9b1fb773cd325	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse es abkühlen und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 36/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
265	f83r	f83r.14	1	B3	F088	2	2	37	qokeedy	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 37/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
266	f83r	f83r.14	1	B3	F089	3	3	38	shedy	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse es bis zur Bereitschaft stehen und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 38/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
267	f83r	f83r.14	1	B3	F090	4	4	39	qokshedy	db167f8e9b53eefb58f8	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	koche sanft und beende diesen Arbeitsschritt	durch Stationen führen [lokaler B3-Musterbogenschritt 39/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
268	f83r	f83r.14	1	B3	F091	5	5	40	dal	dd0ecaf5e27d81befffc	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	AN?	AN?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	An die bezeichnete Zielstelle führen	durch Stationen führen [lokaler B3-Musterbogenschritt 40/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	PRAEPOSITION_ODER_RELATIONSPARTIKEL	KEEP	.43
269	f83r	f83r.14	1	B3	F091	5	6	41	lchedy	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	ABLASSEN?	BIO_LOCAL_ONLY_CLOSE_CONFOUNDED	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	durch Stationen führen [lokaler B3-Musterbogenschritt 41/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	HANDLUNGSVERB_IN_TERMINALFORMEL	KEEP	.34
270	f83r	f83r.14	1	B3	F092	6	7	42	qokaiin	b5fcea1eaed06b2f2291	SET(<ARG_AIIN>)	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	UNKNOWN	UNKNOWN	beginne den nächsten abgemessenen Posten	durch Stationen führen [lokaler B3-Musterbogenschritt 42/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
271	f83r	f83r.14	1	B3	F092	6	8	43	shcthy	e0b630cb1b5df5e7105b	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	BEREIT?	BEREIT?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist	durch Stationen führen [lokaler B3-Musterbogenschritt 43/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	ZUSTANDSADJEKTIV_ODER_TEMPORALPRAEDIKAT	KEEP	.48
272	f83r	f83r.14	1	B3	F092	6	9	44	dal	dd0ecaf5e27d81befffc	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	AN?	AN?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	An die bezeichnete Zielstelle führen	absetzen und klären [lokaler B3-Musterbogenschritt 44/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	PRAEPOSITION_ODER_RELATIONSPARTIKEL	KEEP	.43
273	f83r	f83r.14	1	B3	F092	6	10	45	sy	b921a237be883a820352	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	Diese aktive Portion	absetzen und klären [lokaler B3-Musterbogenschritt 45/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
274	f83r	f83r.15	1	B3	F093	1	1	46	saiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	MASS?	MASS?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Ein vorgeschriebenes Maß	absetzen und klären [lokaler B3-Musterbogenschritt 46/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	SUBSTANTIV_ODER_MASS_SIGLE	KEEP	.58
275	f83r	f83r.15	1	B3	F093	1	2	47	shedal	abb23e5e6936b4147f76	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	für einen Zeitabschnitt	absetzen und klären [lokaler B3-Musterbogenschritt 47/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
276	f83r	f83r.15	1	B3	F093	1	3	48	shecthy	cb57b696b815fdef9cb7	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	warmes Wasser	absetzen und klären [lokaler B3-Musterbogenschritt 48/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
277	f83r	f83r.15	1	B3	F093	1	4	49	chey	b921a237be883a820352	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	Diese aktive Portion	absetzen und klären [lokaler B3-Musterbogenschritt 49/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
278	f83r	f83r.15	1	B3	F093	1	5	50	tal	dd0ecaf5e27d81befffc	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	AN?	AN?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	An die bezeichnete Zielstelle führen	absetzen und klären [lokaler B3-Musterbogenschritt 50/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	PRAEPOSITION_ODER_RELATIONSPARTIKEL	KEEP	.43
279	f83r	f83r.15	1	B3	F093	1	6	51	shcthy	e0b630cb1b5df5e7105b	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	BEREIT?	BEREIT?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist	absetzen und klären [lokaler B3-Musterbogenschritt 51/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	ZUSTANDSADJEKTIV_ODER_TEMPORALPRAEDIKAT	KEEP	.48
280	f83r	f83r.15	1	B3	F093	1	7	52	dalchdy	2bc2ed2630dbdaaa6b59	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	behalte den Rückstand und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 52/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
281	f83r	f83r.15	1	B3	F094	2	8	53	qotchedy	4de12cf322dfb76ded1e	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	mische zu gleichen Teilen und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 53/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
282	f83r	f83r.15	1	B3	F095	3	9	54	lchedy	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	ABLASSEN?	BIO_LOCAL_ONLY_CLOSE_CONFOUNDED	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 54/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	HANDLUNGSVERB_IN_TERMINALFORMEL	KEEP	.34
283	f83r	f83r.16	1	B3	F096	1	1	55	tchedy	259b2b3b0bf859882e2c	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 55/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
284	f83r	f83r.16	1	B3	F097	2	2	56	qokchdy	87411f84689b4f93a303	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	erwärme es einmal und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 56/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
285	f83r	f83r.16	1	B3	F098	3	3	57	cheedar	342c3f0777337648f4b3	OPAQUE_PAYLOAD + <ARG_AR>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	setze die Person an das Becken	absetzen und klären [lokaler B3-Musterbogenschritt 57/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
286	f83r	f83r.16	1	B3	F098	3	4	58	chldaiin	d72f71baff01cd0a0406	OPAQUE_PAYLOAD + <ARG_AIIN>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	nach dem Absetzen	absetzen und klären [lokaler B3-Musterbogenschritt 58/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
287	f83r	f83r.16	1	B3	F098	3	5	59	chedy	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	absetzen und klären [lokaler B3-Musterbogenschritt 59/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
288	f83r	f83r.16	1	B3	F098	3	6	60	qokain	1645e612504fcef59ced	SET(<ARG_AIN>)	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	gib einen abgemessenen Anteil in das Gefäß	absetzen und klären [lokaler B3-Musterbogenschritt 60/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
