event_serial	page	locus	record	record_unit_id	field_id	field_ordinal_in_locus	event_index_in_locus	event_index_in_record	surface	joint_tuple_id	formal_formula_opaque	FORMAL_VALUE	terminal_status	strict_control_prompt	ATOMIC_OR_WHOLE_CARD_MNEMONIC	mnemonic_scope	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage	V59_R1_PREVIOUS_MNEMONIC	V60_R3_FIELD_POSITION	V60_R3_SOURCE_CLASS	V60_R3_PROCESS_STATE_EFFECT	V60_R3_OCCURRENCE_FIT	V60_R3_CONFIDENCE	V60_R3_BINDING_BASIS	V60_R3_COMPONENT_INHERITANCE	V60_R3_LINE_STATEMENT_STATUS
213	f82r	f82r.26	1	B2	F062	1	2	47	qokeedy	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	filtern und ablassen [lokaler B2-Musterbogenschritt 47/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
214	f82r	f82r.26	1	B2	F063	2	3	48	cheal	dd0ecaf5e27d81befffc	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ZIEL?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	An die bezeichnete Zielstelle führen	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 48/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	AN?	FIRST	TARGET_RELATION_CARD	route.target := pictured_or_local_destination	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.50	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
215	f82r	f82r.26	1	B2	F063	2	4	49	lchedar	0f15effeca7ab10bb026	OPAQUE_PAYLOAD + <ARG_AR>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	kühles Wasser	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 49/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
216	f82r	f82r.26	1	B2	F063	2	5	50	ches	db729b598e89e11452e0	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	zu gleichen Anteilen	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 50/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
217	f82r	f82r.26	1	B2	F063	2	6	51	aiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	SOLLWERT?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Ein vorgeschriebenes Maß	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 51/62; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	MASS?	MIDDLE	PARAMETER_REFERENCE_CARD	active_slot.value := prescribed_reference	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.74	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
218	f82r	f82r.26	1	B2	F063	2	7	52	oteey	5d5e0b288cf36864ed9d	FRAME_OT(OPAQUE_PAYLOAD)	FRAME_OT	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	das bereitete Öl	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 52/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
219	f82r	f82r.26	1	B2	F063	2	8	53	qokaiin	b5fcea1eaed06b2f2291	SET(<ARG_AIIN>)	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	beginne den nächsten abgemessenen Posten	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 53/62; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
220	f82r	f82r.26	1	B2	F063	2	9	54	okey	08bd5ca0c2ad137a056d	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	warmes Wasser	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 54/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
221	f82r	f82r.27	1	B2	F064	1	1	55	pchedy	65df3cd9e59060042d47	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	ziehe es ab und beende den Schritt	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 55/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
222	f82r	f82r.27	1	B2	F065	2	2	56	rsheal	98bdc4244c84cbef3321	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gieße das erwärmte Wasser ein	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 56/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
223	f82r	f82r.27	1	B2	F065	2	3	57	daldy	78b3b3140714da19090d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	wiederhole es an der zweiten Öffnung und beende den Schritt	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 57/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
224	f82r	f82r.27	1	B2	F066	3	4	58	qokeedy	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 58/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
225	f82r	f82r.27	1	B2	F067	4	5	59	rshedy	7f68f60279efe6b28cd7	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	trinke den angegebenen Anteil und beende den Schritt	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 59/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
226	f82r	f82r.27	1	B2	F068	5	6	60	qoteedy	ff178343c18e287ce3b7	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	binde es auf die Stelle und beende den Schritt	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 60/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
227	f82r	f82r.27	1	B2	F069	6	7	61	qokeedy	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 61/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
228	f82r	f82r.27	1	B2	F070	7	8	62	lochedy	f2af6326898fb5b490a4	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	mische zu gleichen Teilen und beende den Schritt	nachfüllen und übergeben [lokaler B2-Musterbogenschritt 62/62; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
229	f83r	f83r.3	1	B3	F071	1	1	1	olkeedy	3b70942557b3a40e8030	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	lasse die Flüssigkeit sich setzen und beende den Schritt	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 1/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
230	f83r	f83r.3	1	B3	F072	2	2	2	qotal	90bcf0a9ec0ef56399e6	MARK(<ARG_AL>)	MARK_OPAQUE_REFERENCE	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	zum unteren Ablauf hin	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 2/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
231	f83r	f83r.3	1	B3	F072	2	3	3	chkeedy	a84fbe3ad380df345b97	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	tauche vollständig ein und beende den Schritt	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 3/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
232	f83r	f83r.3	1	B3	F073	3	4	4	chey	b921a237be883a820352	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	Diese aktive Portion	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 4/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
233	f83r	f83r.3	1	B3	F073	3	5	5	daiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	VORGABEPARAMETER?	SOLLWERT?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Ein vorgeschriebenes Maß	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 5/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	MASS?	MIDDLE	PARAMETER_REFERENCE_CARD	active_slot.value := prescribed_reference	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.74	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
234	f83r	f83r.3	1	B3	F073	3	6	6	chey	b921a237be883a820352	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	Diese aktive Portion	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 6/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
235	f83r	f83r.3	1	B3	F073	3	7	7	lchedy	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABFÜHREN?	BIO_LOCAL_EXPLORATORY_CLOSE_CONFOUNDED_EXACT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 7/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	ABLASSEN?	LAST	OUTFLOW_ACTION_CARD_CLOSE_CONFOUNDED	route active charge to outlet_or_sink; FORMAL_CLOSE commits field	CLOSE_CONFOUNDED_NOT_DISPROVED	0.51	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
236	f83r	f83r.3	1	B3	F074	4	8	8	qokaiin	b5fcea1eaed06b2f2291	SET(<ARG_AIIN>)	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	beginne den nächsten abgemessenen Posten	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 8/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
237	f83r	f83r.3	1	B3	F074	4	9	9	qotal	90bcf0a9ec0ef56399e6	MARK(<ARG_AL>)	MARK_OPAQUE_REFERENCE	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	zum unteren Ablauf hin	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 9/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
238	f83r	f83r.3	1	B3	F074	4	10	10	dar	4d4559019a961b834aa1	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	Daraus, aus demselben Ansatz	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 10/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
239	f83r	f83r.6	1	B3	F075	1	1	11	schedy	259b2b3b0bf859882e2c	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 11/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
240	f83r	f83r.6	1	B3	F076	2	2	12	chedchy	5e8441397e7c0faf042b	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gieße das erwärmte Wasser ein	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 12/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
241	f83r	f83r.6	1	B3	F076	2	3	13	qokal	308e8ea2d5d190c498e8	SET(<ARG_AL>)	SET_LOCAL_RELATION_SLOT	NONCLOSE	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	mische beide Anteile zusammen	Mehrbeckenlauf ansetzen [lokaler B3-Musterbogenschritt 13/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
