unified_serial	domain	page	unit_id	local_address	visible_identity	compiler_mode	primitive_sequence	local_status	source_word_ids	source_words_de	short_reading
497	CELESTIAL_ALMANAC	f67r2	A1	f67r2.46:1	A1:G116	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
498	CELESTIAL_ALMANAC	f67r2	A1	f67r2.46:2	A1:G117	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
499	CELESTIAL_ALMANAC	f67r2	A1	f67r2.47:1	A1:G118	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
500	CELESTIAL_ALMANAC	f67r2	A1	f67r2.48:1	A1:G119	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
501	CELESTIAL_ALMANAC	f67r2	A1	f67r2.48:2	A1:G120	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
502	CELESTIAL_ALMANAC	f67r2	A1	f67r2.48:3	A1:G121	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
503	CELESTIAL_ALMANAC	f67r2	A1	f67r2.49:1	A1:G122	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
504	CELESTIAL_ALMANAC	f67r2	A1	f67r2.49:2	A1:G123	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
505	CELESTIAL_ALMANAC	f67r2	A1	f67r2.49:3	A1:G124	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
506	CELESTIAL_ALMANAC	f67r2	A1	f67r2.50:1	A1:G125	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
507	CELESTIAL_ALMANAC	f67r2	A1	f67r2.50:2	A1:G126	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
508	CELESTIAL_ALMANAC	f67r2	A1	f67r2.51:1	A1:G127	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
509	CELESTIAL_ALMANAC	f67r2	A1	f67r2.52:1	A1:G128	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
510	CELESTIAL_ALMANAC	f67r2	A1	f67r2.53:1	A1:G129	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
511	CELESTIAL_ALMANAC	f67r2	A1	f67r2.54:1	A1:G130	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
512	CELESTIAL_ALMANAC	f67r2	A1	f67r2.54:2	A1:G131	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
513	CELESTIAL_ALMANAC	f67r2	A1	f67r2.55:1	A1:G132	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
514	CELESTIAL_ALMANAC	f67r2	A1	f67r2.56:1	A1:G133	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
515	CELESTIAL_ALMANAC	f67r2	A1	f67r2.56:2	A1:G134	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
516	CELESTIAL_ALMANAC	f67r2	A1	f67r2.57:1	A1:G135	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
517	CELESTIAL_ALMANAC	f67r2	A1	f67r2.57:2	A1:G136	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
518	CELESTIAL_ALMANAC	f67r2	A1	f67r2.58:1	A1:G137	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
519	CELESTIAL_ALMANAC	f67r2	A1	f67r2.58:2	A1:G138	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
520	CELESTIAL_ALMANAC	f67r2	A1	f67r2.58:3	A1:G139	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
521	CELESTIAL_ALMANAC	f67r2	A1	f67r2.59:1	A1:G140	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
522	CELESTIAL_ALMANAC	f67r2	A1	f67r2.60:1	A1:G141	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
523	CELESTIAL_ALMANAC	f67r2	A1	f67r2.61:1	A1:G142	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
524	CELESTIAL_ALMANAC	f67r2	A1	f67r2.62:1	A1:G143	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
525	CELESTIAL_ALMANAC	f67r2	A1	f67r2.63:1	A1:G144	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
526	CELESTIAL_ALMANAC	f67r2	A1	f67r2.64:1	A1:G145	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
527	CELESTIAL_ALMANAC	f67r2	A1	f67r2.64:2	A1:G146	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
528	CELESTIAL_ALMANAC	f67r2	A1	f67r2.65:1	A1:G147	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
529	CELESTIAL_ALMANAC	f67r2	A1	f67r2.66:1	A1:G148	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
530	CELESTIAL_ALMANAC	f67r2	A1	f67r2.67:1	A1:G149	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
531	CELESTIAL_ALMANAC	f67r2	A1	f67r2.68:1	A1:G150	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
532	CELESTIAL_ALMANAC	f67r2	A1	f67r2.69:1	A1:G151	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
533	CELESTIAL_ALMANAC	f67r2	A1	f67r2.69:2	A1:G152	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
534	CELESTIAL_ALMANAC	f67r2	A1	f67r2.70:1	A1:G153	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
535	CELESTIAL_ALMANAC	f67r2	A1	f67r2.71:1	A1:G154	LOCAL_ASTRO_NOMENCLATOR	SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_RIGHT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
536	CELESTIAL_ALMANAC	f67r2	A1	f67r2.72:1	A1:G155	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
537	CELESTIAL_ALMANAC	f67r2	A1	f67r2.72:2	A1:G156	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
538	CELESTIAL_ALMANAC	f67r2	A1	f67r2.72:3	A1:G157	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
539	CELESTIAL_ALMANAC	f67r2	A1	f67r2.72:4	A1:G158	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A1_LEFT_WHEEL_ONLY	C_A01;C_A02;C_A03;C_A04;C_A05;C_A06;C_A07;C_A08;C_A16	Wahlrad;Himmelssektor;Sternort;Bedingungsfeld;Ringrubrik;Himmelszeichen;Kalenderzeichen;Wahlzeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
