world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
ASCENT	f77r.20	RF1b	"[""RF1b|f77r.20|G001"", ""RF1b|f77r.20|G002"", ""RF1b|f77r.20|G003"", ""RF1b|f77r.20|G004"", ""RF1b|f77r.20|G005"", ""RF1b|f77r.20|G006"", ""RF1b|f77r.20|G007"", ""RF1b|f77r.20|G008""]"	"[""qotain"", ""sheal"", ""qokeedy"", ""qoteey"", ""qokain"", ""sheey"", ""qotedy"", ""dalchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotain]"", ""[sheal]"", ""[qokeedy]"", ""[qoteey]"", ""Wasser?"", ""[sheey]"", ""[qotedy]"", ""[dalchedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.20	RF1b	"[""RF1b|f77r.20|G001"", ""RF1b|f77r.20|G002"", ""RF1b|f77r.20|G003"", ""RF1b|f77r.20|G004"", ""RF1b|f77r.20|G005"", ""RF1b|f77r.20|G006"", ""RF1b|f77r.20|G007"", ""RF1b|f77r.20|G008""]"	"[""qotain"", ""sheal"", ""qokeedy"", ""qoteey"", ""qokain"", ""sheey"", ""qotedy"", ""dalchedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qotain]"", ""[sheal]"", ""[qokeedy]"", ""[qoteey]"", ""Wasser?"", ""[sheey]"", ""[qotedy]"", ""[dalchedy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.21	ZL3b	"[""ZL3b|f77r.21|G001"", ""ZL3b|f77r.21|G002"", ""ZL3b|f77r.21|G003"", ""ZL3b|f77r.21|G004"", ""ZL3b|f77r.21|G005"", ""ZL3b|f77r.21|G006"", ""ZL3b|f77r.21|G007"", ""ZL3b|f77r.21|G008""]"	"[""chedaiin"", ""shedy"", ""qokeedy"", ""qokedy"", ""qokeey"", ""chedy"", ""shear"", ""olaiiny""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""Feuer?"", ""wird?"", ""[shear]"", ""[olaiiny]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.21	ZL3b	"[""ZL3b|f77r.21|G001"", ""ZL3b|f77r.21|G002"", ""ZL3b|f77r.21|G003"", ""ZL3b|f77r.21|G004"", ""ZL3b|f77r.21|G005"", ""ZL3b|f77r.21|G006"", ""ZL3b|f77r.21|G007"", ""ZL3b|f77r.21|G008""]"	"[""chedaiin"", ""shedy"", ""qokeedy"", ""qokedy"", ""qokeey"", ""chedy"", ""shear"", ""olaiiny""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""Feuer?"", ""wird?"", ""[shear]"", ""[olaiiny]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.21	IT2a	"[""IT2a|f77r.21|G001"", ""IT2a|f77r.21|G002"", ""IT2a|f77r.21|G003"", ""IT2a|f77r.21|G004"", ""IT2a|f77r.21|G005"", ""IT2a|f77r.21|G006"", ""IT2a|f77r.21|G007"", ""IT2a|f77r.21|G008""]"	"[""chedaiin"", ""shedy"", ""qokeedy"", ""qokedy"", ""qokeey"", ""chedy"", ""shear"", ""olaiiny""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""Feuer?"", ""wird?"", ""[shear]"", ""[olaiiny]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.21	IT2a	"[""IT2a|f77r.21|G001"", ""IT2a|f77r.21|G002"", ""IT2a|f77r.21|G003"", ""IT2a|f77r.21|G004"", ""IT2a|f77r.21|G005"", ""IT2a|f77r.21|G006"", ""IT2a|f77r.21|G007"", ""IT2a|f77r.21|G008""]"	"[""chedaiin"", ""shedy"", ""qokeedy"", ""qokedy"", ""qokeey"", ""chedy"", ""shear"", ""olaiiny""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""Feuer?"", ""wird?"", ""[shear]"", ""[olaiiny]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.21	RF1b	"[""RF1b|f77r.21|G001"", ""RF1b|f77r.21|G002"", ""RF1b|f77r.21|G003"", ""RF1b|f77r.21|G004"", ""RF1b|f77r.21|G005"", ""RF1b|f77r.21|G006"", ""RF1b|f77r.21|G007"", ""RF1b|f77r.21|G008""]"	"[""chedaiin"", ""shedy"", ""qokeedy"", ""qokedy"", ""qokeey"", ""chedy"", ""shear"", ""olaiiny""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""Feuer?"", ""wird?"", ""[shear]"", ""[olaiiny]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.21	RF1b	"[""RF1b|f77r.21|G001"", ""RF1b|f77r.21|G002"", ""RF1b|f77r.21|G003"", ""RF1b|f77r.21|G004"", ""RF1b|f77r.21|G005"", ""RF1b|f77r.21|G006"", ""RF1b|f77r.21|G007"", ""RF1b|f77r.21|G008""]"	"[""chedaiin"", ""shedy"", ""qokeedy"", ""qokedy"", ""qokeey"", ""chedy"", ""shear"", ""olaiiny""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""ist?"", ""[shedy]"", ""[qokeedy]"", ""[qokedy]"", ""Feuer?"", ""wird?"", ""[shear]"", ""[olaiiny]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.22	ZL3b	"[""ZL3b|f77r.22|G001"", ""ZL3b|f77r.22|G002"", ""ZL3b|f77r.22|G003"", ""ZL3b|f77r.22|G004"", ""ZL3b|f77r.22|G005"", ""ZL3b|f77r.22|G006"", ""ZL3b|f77r.22|G007"", ""ZL3b|f77r.22|G008"", ""ZL3b|f77r.22|G009"", ""ZL3b|f77r.22|G010""]"	"[""qoteedy"", ""al"", ""lchedy"", ""r"", ""oin"", ""chy"", ""chedaiin"", ""cheey"", ""okedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""ist?"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.22	ZL3b	"[""ZL3b|f77r.22|G001"", ""ZL3b|f77r.22|G002"", ""ZL3b|f77r.22|G003"", ""ZL3b|f77r.22|G004"", ""ZL3b|f77r.22|G005"", ""ZL3b|f77r.22|G006"", ""ZL3b|f77r.22|G007"", ""ZL3b|f77r.22|G008"", ""ZL3b|f77r.22|G009"", ""ZL3b|f77r.22|G010""]"	"[""qoteedy"", ""al"", ""lchedy"", ""r"", ""oin"", ""chy"", ""chedaiin"", ""cheey"", ""okedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""ist?"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.22	IT2a	"[""IT2a|f77r.22|G001"", ""IT2a|f77r.22|G002"", ""IT2a|f77r.22|G003"", ""IT2a|f77r.22|G004"", ""IT2a|f77r.22|G005"", ""IT2a|f77r.22|G006"", ""IT2a|f77r.22|G007"", ""IT2a|f77r.22|G008"", ""IT2a|f77r.22|G009"", ""IT2a|f77r.22|G010""]"	"[""qoteedy"", ""al"", ""lchedy"", ""r"", ""oin"", ""chy"", ""chedaiin"", ""cheey"", ""okedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""ist?"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.22	IT2a	"[""IT2a|f77r.22|G001"", ""IT2a|f77r.22|G002"", ""IT2a|f77r.22|G003"", ""IT2a|f77r.22|G004"", ""IT2a|f77r.22|G005"", ""IT2a|f77r.22|G006"", ""IT2a|f77r.22|G007"", ""IT2a|f77r.22|G008"", ""IT2a|f77r.22|G009"", ""IT2a|f77r.22|G010""]"	"[""qoteedy"", ""al"", ""lchedy"", ""r"", ""oin"", ""chy"", ""chedaiin"", ""cheey"", ""okedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""ist?"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.22	RF1b	"[""RF1b|f77r.22|G001"", ""RF1b|f77r.22|G002"", ""RF1b|f77r.22|G003"", ""RF1b|f77r.22|G004"", ""RF1b|f77r.22|G005"", ""RF1b|f77r.22|G006"", ""RF1b|f77r.22|G007"", ""RF1b|f77r.22|G008"", ""RF1b|f77r.22|G009"", ""RF1b|f77r.22|G010""]"	"[""qoteedy"", ""al"", ""lchedy"", ""r"", ""oin"", ""chy"", ""che@152;aiin"", ""cheey"", ""okedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""[che@152;aiin]"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.22	RF1b	"[""RF1b|f77r.22|G001"", ""RF1b|f77r.22|G002"", ""RF1b|f77r.22|G003"", ""RF1b|f77r.22|G004"", ""RF1b|f77r.22|G005"", ""RF1b|f77r.22|G006"", ""RF1b|f77r.22|G007"", ""RF1b|f77r.22|G008"", ""RF1b|f77r.22|G009"", ""RF1b|f77r.22|G010""]"	"[""qoteedy"", ""al"", ""lchedy"", ""r"", ""oin"", ""chy"", ""che@152;aiin"", ""cheey"", ""okedy"", ""qoky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qoteedy]"", ""[al]"", ""[lchedy]"", ""[r]"", ""[oin]"", ""[chy]"", ""[che@152;aiin]"", ""[cheey]"", ""[okedy]"", ""[qoky]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.23	ZL3b	"[""ZL3b|f77r.23|G001"", ""ZL3b|f77r.23|G002"", ""ZL3b|f77r.23|G003"", ""ZL3b|f77r.23|G004"", ""ZL3b|f77r.23|G005"", ""ZL3b|f77r.23|G006"", ""ZL3b|f77r.23|G007"", ""ZL3b|f77r.23|G008""]"	"[""sheoky"", ""qokaiin"", ""chedy"", ""lchedy"", ""olshedy"", ""qokeedy"", ""chedy"", ""qok[a:o]l""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheoky]"", ""Luft?"", ""wird?"", ""[lchedy]"", ""[olshedy]"", ""[qokeedy]"", ""wird?"", ""[qok[a:o]l]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.23	ZL3b	"[""ZL3b|f77r.23|G001"", ""ZL3b|f77r.23|G002"", ""ZL3b|f77r.23|G003"", ""ZL3b|f77r.23|G004"", ""ZL3b|f77r.23|G005"", ""ZL3b|f77r.23|G006"", ""ZL3b|f77r.23|G007"", ""ZL3b|f77r.23|G008""]"	"[""sheoky"", ""qokaiin"", ""chedy"", ""lchedy"", ""olshedy"", ""qokeedy"", ""chedy"", ""qok[a:o]l""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheoky]"", ""Luft?"", ""wird?"", ""[lchedy]"", ""[olshedy]"", ""[qokeedy]"", ""wird?"", ""[qok[a:o]l]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.23	IT2a	"[""IT2a|f77r.23|G001"", ""IT2a|f77r.23|G002"", ""IT2a|f77r.23|G003"", ""IT2a|f77r.23|G004"", ""IT2a|f77r.23|G005"", ""IT2a|f77r.23|G006"", ""IT2a|f77r.23|G007"", ""IT2a|f77r.23|G008""]"	"[""sheoky"", ""qokaiin"", ""chedy"", ""lchedy"", ""olshedy"", ""qokeedy"", ""chedy"", ""qokol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheoky]"", ""Luft?"", ""wird?"", ""[lchedy]"", ""[olshedy]"", ""[qokeedy]"", ""wird?"", ""[qokol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.23	IT2a	"[""IT2a|f77r.23|G001"", ""IT2a|f77r.23|G002"", ""IT2a|f77r.23|G003"", ""IT2a|f77r.23|G004"", ""IT2a|f77r.23|G005"", ""IT2a|f77r.23|G006"", ""IT2a|f77r.23|G007"", ""IT2a|f77r.23|G008""]"	"[""sheoky"", ""qokaiin"", ""chedy"", ""lchedy"", ""olshedy"", ""qokeedy"", ""chedy"", ""qokol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheoky]"", ""Luft?"", ""wird?"", ""[lchedy]"", ""[olshedy]"", ""[qokeedy]"", ""wird?"", ""[qokol]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.23	RF1b	"[""RF1b|f77r.23|G001"", ""RF1b|f77r.23|G002"", ""RF1b|f77r.23|G003"", ""RF1b|f77r.23|G004"", ""RF1b|f77r.23|G005"", ""RF1b|f77r.23|G006"", ""RF1b|f77r.23|G007"", ""RF1b|f77r.23|G008""]"	"[""{ch'}eoky"", ""qokaiin"", ""che@152;y"", ""lche@152;y"", ""olshe@152;y"", ""qokeedy"", ""chedy"", ""qokal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[{ch'}eoky]"", ""Luft?"", ""[che@152;y]"", ""[lche@152;y]"", ""[olshe@152;y]"", ""[qokeedy]"", ""wird?"", ""[qokal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.23	RF1b	"[""RF1b|f77r.23|G001"", ""RF1b|f77r.23|G002"", ""RF1b|f77r.23|G003"", ""RF1b|f77r.23|G004"", ""RF1b|f77r.23|G005"", ""RF1b|f77r.23|G006"", ""RF1b|f77r.23|G007"", ""RF1b|f77r.23|G008""]"	"[""{ch'}eoky"", ""qokaiin"", ""che@152;y"", ""lche@152;y"", ""olshe@152;y"", ""qokeedy"", ""chedy"", ""qokal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[{ch'}eoky]"", ""Luft?"", ""[che@152;y]"", ""[lche@152;y]"", ""[olshe@152;y]"", ""[qokeedy]"", ""wird?"", ""[qokal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.24	ZL3b	"[""ZL3b|f77r.24|G001"", ""ZL3b|f77r.24|G002"", ""ZL3b|f77r.24|G003"", ""ZL3b|f77r.24|G004"", ""ZL3b|f77r.24|G005"", ""ZL3b|f77r.24|G006"", ""ZL3b|f77r.24|G007""]"	"[""daiin"", ""dol"", ""shor"", ""cphey"", ""lfcheal"", ""shear"", ""qolchy""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[dol]"", ""[shor]"", ""[cphey]"", ""[lfcheal]"", ""[shear]"", ""[qolchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.24	ZL3b	"[""ZL3b|f77r.24|G001"", ""ZL3b|f77r.24|G002"", ""ZL3b|f77r.24|G003"", ""ZL3b|f77r.24|G004"", ""ZL3b|f77r.24|G005"", ""ZL3b|f77r.24|G006"", ""ZL3b|f77r.24|G007""]"	"[""daiin"", ""dol"", ""shor"", ""cphey"", ""lfcheal"", ""shear"", ""qolchy""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[dol]"", ""[shor]"", ""[cphey]"", ""[lfcheal]"", ""[shear]"", ""[qolchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.24	IT2a	"[""IT2a|f77r.24|G001"", ""IT2a|f77r.24|G002"", ""IT2a|f77r.24|G003"", ""IT2a|f77r.24|G004"", ""IT2a|f77r.24|G005"", ""IT2a|f77r.24|G006"", ""IT2a|f77r.24|G007""]"	"[""daiin"", ""dol"", ""shor"", ""cphey"", ""lfcheol"", ""shear"", ""qolchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[dol]"", ""[shor]"", ""[cphey]"", ""[lfcheol]"", ""[shear]"", ""[qolchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.24	IT2a	"[""IT2a|f77r.24|G001"", ""IT2a|f77r.24|G002"", ""IT2a|f77r.24|G003"", ""IT2a|f77r.24|G004"", ""IT2a|f77r.24|G005"", ""IT2a|f77r.24|G006"", ""IT2a|f77r.24|G007""]"	"[""daiin"", ""dol"", ""shor"", ""cphey"", ""lfcheol"", ""shear"", ""qolchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[dol]"", ""[shor]"", ""[cphey]"", ""[lfcheol]"", ""[shear]"", ""[qolchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.24	RF1b	"[""RF1b|f77r.24|G001"", ""RF1b|f77r.24|G002"", ""RF1b|f77r.24|G003"", ""RF1b|f77r.24|G004"", ""RF1b|f77r.24|G005"", ""RF1b|f77r.24|G006"", ""RF1b|f77r.24|G007""]"	"[""daiin"", ""dol"", ""shor"", ""cphey"", ""lfcheol"", ""shear"", ""qolchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[dol]"", ""[shor]"", ""[cphey]"", ""[lfcheol]"", ""[shear]"", ""[qolchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.24	RF1b	"[""RF1b|f77r.24|G001"", ""RF1b|f77r.24|G002"", ""RF1b|f77r.24|G003"", ""RF1b|f77r.24|G004"", ""RF1b|f77r.24|G005"", ""RF1b|f77r.24|G006"", ""RF1b|f77r.24|G007""]"	"[""daiin"", ""dol"", ""shor"", ""cphey"", ""lfcheol"", ""shear"", ""qolchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[dol]"", ""[shor]"", ""[cphey]"", ""[lfcheol]"", ""[shear]"", ""[qolchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.25	ZL3b	"[""ZL3b|f77r.25|G001"", ""ZL3b|f77r.25|G002"", ""ZL3b|f77r.25|G003"", ""ZL3b|f77r.25|G004"", ""ZL3b|f77r.25|G005"", ""ZL3b|f77r.25|G006"", ""ZL3b|f77r.25|G007"", ""ZL3b|f77r.25|G008""]"	"[""otedy"", ""qokar"", ""shedy"", ""qokal"", ""shedar"", ""dal"", ""chedy"", ""daror""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[otedy]"", ""[qokar]"", ""[shedy]"", ""[qokal]"", ""[shedar]"", ""[dal]"", ""wird?"", ""[daror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.25	ZL3b	"[""ZL3b|f77r.25|G001"", ""ZL3b|f77r.25|G002"", ""ZL3b|f77r.25|G003"", ""ZL3b|f77r.25|G004"", ""ZL3b|f77r.25|G005"", ""ZL3b|f77r.25|G006"", ""ZL3b|f77r.25|G007"", ""ZL3b|f77r.25|G008""]"	"[""otedy"", ""qokar"", ""shedy"", ""qokal"", ""shedar"", ""dal"", ""chedy"", ""daror""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[otedy]"", ""[qokar]"", ""[shedy]"", ""[qokal]"", ""[shedar]"", ""[dal]"", ""wird?"", ""[daror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f77r.25	IT2a	"[""IT2a|f77r.25|G001"", ""IT2a|f77r.25|G002"", ""IT2a|f77r.25|G003"", ""IT2a|f77r.25|G004"", ""IT2a|f77r.25|G005"", ""IT2a|f77r.25|G006"", ""IT2a|f77r.25|G007"", ""IT2a|f77r.25|G008""]"	"[""otedy"", ""qokor"", ""shedy"", ""qokal"", ""shedar"", ""dal"", ""chedy"", ""daror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[otedy]"", ""[qokor]"", ""[shedy]"", ""[qokal]"", ""[shedar]"", ""[dal]"", ""wird?"", ""[daror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f77r.25	IT2a	"[""IT2a|f77r.25|G001"", ""IT2a|f77r.25|G002"", ""IT2a|f77r.25|G003"", ""IT2a|f77r.25|G004"", ""IT2a|f77r.25|G005"", ""IT2a|f77r.25|G006"", ""IT2a|f77r.25|G007"", ""IT2a|f77r.25|G008""]"	"[""otedy"", ""qokor"", ""shedy"", ""qokal"", ""shedar"", ""dal"", ""chedy"", ""daror""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[otedy]"", ""[qokor]"", ""[shedy]"", ""[qokal]"", ""[shedar]"", ""[dal]"", ""wird?"", ""[daror]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
