shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature	recipe_id	support_rank	support_tier	running_surface_type_count	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	old_carrier_surface_count
G467-S1401	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C33	ar	AR	ar{NAME_CORE_1}al{NAME_CORE_2}ar	AR+AL+AR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C06+G466-C39+G466-C33	G468-R0227	666	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1402	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C34	ol	OL	ar{NAME_CORE_1}al{NAME_CORE_2}ol	AR+AL+OL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C06+G466-C39+G466-C34	G468-R0233	671	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1403	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C39	al	AL	G466-C35	or	OR	ar{NAME_CORE_1}al{NAME_CORE_2}or	AR+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C06+G466-C39+G466-C35	G468-R0236	165	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1404	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C13	olaiin	OL+AIIN	ar{NAME_CORE_1}ar{NAME_CORE_2}olaiin	AR+AR+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C06+G466-C40+G466-C13	G468-R0256	688	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1405	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C14	daiin	AIIN	ar{NAME_CORE_1}ar{NAME_CORE_2}daiin	AR+AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C40+G466-C14	G468-R0242	93	ADDRESS_HYBRID_SHELL_ONLY	0	0	0	0	1	1
G467-S1406	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C15	aiin	AIIN	ar{NAME_CORE_1}ar{NAME_CORE_2}aiin	AR+AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C40+G466-C15	G468-R0242	93	ADDRESS_HYBRID_SHELL_ONLY	0	0	0	0	1	1
G467-S1407	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C16	ainy	AIN+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}ainy	AR+AR+AIN+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C06+G466-C40+G466-C16	G468-R0244	678	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1408	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C17	alor	AL+OR	ar{NAME_CORE_1}ar{NAME_CORE_2}alor	AR+AR+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C06+G466-C40+G466-C17	G468-R0246	679	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1409	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}cfhy	AR+AR+CH+LOCAL_CHAR_F+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C06+G466-C40+G466-C18	G468-R0250	683	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1410	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C19	cphy	CH+P+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}cphy	AR+AR+CH+P+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C06+G466-C40+G466-C19	G468-R0251	684	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1411	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C20	cthy	CH+T+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}cthy	AR+AR+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C06+G466-C40+G466-C20	G468-R0252	685	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1412	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C21	oiin	O+IIN	ar{NAME_CORE_1}ar{NAME_CORE_2}oiin	AR+AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C40+G466-C21	G468-R0254	168	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1413	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C22	ain	AIN	ar{NAME_CORE_1}ar{NAME_CORE_2}ain	AR+AR+AIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C06+G466-C40+G466-C22	G468-R0243	677	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1414	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C23	aly	AL+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}aly	AR+AR+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C06+G466-C40+G466-C23	G468-R0247	680	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1415	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C24	dal	AL	ar{NAME_CORE_1}ar{NAME_CORE_2}dal	AR+AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C40+G466-C24	G468-R0245	167	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1416	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C25	eey	EE+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}eey	AR+AR+EE+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C06+G466-C40+G466-C25	G468-R0253	686	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1417	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C26	oin	O+IIN	ar{NAME_CORE_1}ar{NAME_CORE_2}oin	AR+AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C40+G466-C26	G468-R0254	168	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1418	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C27	oly	OL+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}oly	AR+AR+OL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C06+G466-C40+G466-C27	G468-R0257	689	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1419	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C28	ory	OR+Y	ar{NAME_CORE_1}ar{NAME_CORE_2}ory	AR+AR+OR+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C06+G466-C40+G466-C28	G468-R0259	691	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1420	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C29	shy	Y	ar{NAME_CORE_1}ar{NAME_CORE_2}shy	AR+AR+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C06+G466-C40+G466-C29	G468-R0260	692	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1421	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C30	ydy	Y+DY	ar{NAME_CORE_1}ar{NAME_CORE_2}ydy	AR+AR+Y+DY	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C06+G466-C40+G466-C30	G468-R0261	693	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1422	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C31	al	AL	ar{NAME_CORE_1}ar{NAME_CORE_2}al	AR+AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C40+G466-C31	G468-R0245	167	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1423	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C32	am	AM_ADDR	ar{NAME_CORE_1}ar{NAME_CORE_2}am	AR+AR+AM_ADDR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C06+G466-C40+G466-C32	G468-R0248	681	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1424	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C33	ar	AR	ar{NAME_CORE_1}ar{NAME_CORE_2}ar	AR+AR+AR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C06+G466-C40+G466-C33	G468-R0249	682	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1425	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C34	ol	OL	ar{NAME_CORE_1}ar{NAME_CORE_2}ol	AR+AR+OL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C06+G466-C40+G466-C34	G468-R0255	687	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1426	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C40	ar	AR	G466-C35	or	OR	ar{NAME_CORE_1}ar{NAME_CORE_2}or	AR+AR+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C06+G466-C40+G466-C35	G468-R0258	690	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1427	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C13	olaiin	OL+AIIN	ar{NAME_CORE_1}ok{NAME_CORE_2}olaiin	AR+OK+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C06+G466-C41+G466-C13	G468-R0320	741	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1428	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C14	daiin	AIIN	ar{NAME_CORE_1}ok{NAME_CORE_2}daiin	AR+OK+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C41+G466-C14	G468-R0306	177	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1429	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C15	aiin	AIIN	ar{NAME_CORE_1}ok{NAME_CORE_2}aiin	AR+OK+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C41+G466-C15	G468-R0306	177	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1430	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C16	ainy	AIN+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}ainy	AR+OK+AIN+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C06+G466-C41+G466-C16	G468-R0308	731	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1431	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C17	alor	AL+OR	ar{NAME_CORE_1}ok{NAME_CORE_2}alor	AR+OK+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C06+G466-C41+G466-C17	G468-R0310	732	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1432	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}cfhy	AR+OK+CH+LOCAL_CHAR_F+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C06+G466-C41+G466-C18	G468-R0314	736	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1433	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C19	cphy	CH+P+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}cphy	AR+OK+CH+P+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C06+G466-C41+G466-C19	G468-R0315	737	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1434	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C20	cthy	CH+T+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}cthy	AR+OK+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C06+G466-C41+G466-C20	G468-R0316	738	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1435	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C21	oiin	O+IIN	ar{NAME_CORE_1}ok{NAME_CORE_2}oiin	AR+OK+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C41+G466-C21	G468-R0318	179	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1436	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C22	ain	AIN	ar{NAME_CORE_1}ok{NAME_CORE_2}ain	AR+OK+AIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C06+G466-C41+G466-C22	G468-R0307	730	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1437	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C23	aly	AL+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}aly	AR+OK+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C06+G466-C41+G466-C23	G468-R0311	733	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1438	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C24	dal	AL	ar{NAME_CORE_1}ok{NAME_CORE_2}dal	AR+OK+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C41+G466-C24	G468-R0309	178	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1439	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C25	eey	EE+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}eey	AR+OK+EE+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C06+G466-C41+G466-C25	G468-R0317	739	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1440	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C26	oin	O+IIN	ar{NAME_CORE_1}ok{NAME_CORE_2}oin	AR+OK+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C41+G466-C26	G468-R0318	179	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1441	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C27	oly	OL+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}oly	AR+OK+OL+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C06+G466-C41+G466-C27	G468-R0321	742	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1442	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C28	ory	OR+Y	ar{NAME_CORE_1}ok{NAME_CORE_2}ory	AR+OK+OR+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C06+G466-C41+G466-C28	G468-R0323	744	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1443	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C29	shy	Y	ar{NAME_CORE_1}ok{NAME_CORE_2}shy	AR+OK+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C06+G466-C41+G466-C29	G468-R0324	745	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1444	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C30	ydy	Y+DY	ar{NAME_CORE_1}ok{NAME_CORE_2}ydy	AR+OK+Y+DY	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C06+G466-C41+G466-C30	G468-R0325	746	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1445	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C31	al	AL	ar{NAME_CORE_1}ok{NAME_CORE_2}al	AR+OK+AL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C06+G466-C41+G466-C31	G468-R0309	178	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1446	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C32	am	AM_ADDR	ar{NAME_CORE_1}ok{NAME_CORE_2}am	AR+OK+AM_ADDR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C06+G466-C41+G466-C32	G468-R0312	734	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1447	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C33	ar	AR	ar{NAME_CORE_1}ok{NAME_CORE_2}ar	AR+OK+AR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C06+G466-C41+G466-C33	G468-R0313	735	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1448	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C34	ol	OL	ar{NAME_CORE_1}ok{NAME_CORE_2}ol	AR+OK+OL	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C06+G466-C41+G466-C34	G468-R0319	740	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1449	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C41	ok	OK	G466-C35	or	OR	ar{NAME_CORE_1}ok{NAME_CORE_2}or	AR+OK+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C06+G466-C41+G466-C35	G468-R0322	743	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1450	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C13	olaiin	OL+AIIN	ar{NAME_CORE_1}ol{NAME_CORE_2}olaiin	AR+OL+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C06+G466-C42+G466-C13	G468-R0341	758	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1451	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C14	daiin	AIIN	ar{NAME_CORE_1}ol{NAME_CORE_2}daiin	AR+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C42+G466-C14	G468-R0327	111	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1452	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C15	aiin	AIIN	ar{NAME_CORE_1}ol{NAME_CORE_2}aiin	AR+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C06+G466-C42+G466-C15	G468-R0327	111	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1453	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C16	ainy	AIN+Y	ar{NAME_CORE_1}ol{NAME_CORE_2}ainy	AR+OL+AIN+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C06+G466-C42+G466-C16	G468-R0329	748	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1454	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C17	alor	AL+OR	ar{NAME_CORE_1}ol{NAME_CORE_2}alor	AR+OL+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C06+G466-C42+G466-C17	G468-R0331	749	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1455	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ar{NAME_CORE_1}ol{NAME_CORE_2}cfhy	AR+OL+CH+LOCAL_CHAR_F+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C06+G466-C42+G466-C18	G468-R0335	753	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1456	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C19	cphy	CH+P+Y	ar{NAME_CORE_1}ol{NAME_CORE_2}cphy	AR+OL+CH+P+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C06+G466-C42+G466-C19	G468-R0336	754	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1457	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C20	cthy	CH+T+Y	ar{NAME_CORE_1}ol{NAME_CORE_2}cthy	AR+OL+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C06+G466-C42+G466-C20	G468-R0337	755	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S1458	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C06	ar	AR	G466-C42	ol	OL	G466-C21	oiin	O+IIN	ar{NAME_CORE_1}ol{NAME_CORE_2}oiin	AR+OL+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C06+G466-C42+G466-C21	G468-R0339	181	COMPOSITION_ONLY	0	0	0	0	0	0
