gdt750_dispatch_id	gdt749_occurrence_id	target_surface	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	gdt749_prior_axes	distance1_multi_reference_prior_axes	active_selected_ring	active_contributing_hosts	active_emitted_axes	active_conflicts	active_outside_card	radius2_discovery_selected_ring	radius2_discovery_axes	radius2_discovery_hosts	distance2_sensitivity_axes	distance2_sensitivity_hosts	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G750-D0848	G749-O0848	cheol	f3r	f3	f3r.16	4	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oteol chol s cheol ekshy qokeom qokol daiin soleeg	OPEN	0	0
G750-D0849	G749-O0849	okal	f3v	f3	f3v.4	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qodar ees eey kcheol okal do r chear een	OPEN	0	0
G750-D0850	G749-O0850	okal	f40r	f40	f40r.1	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchey k eodar aldydy qoky okal shdy olkedy opches ar ordaiin	OPEN	0	0
G750-D0851	G749-O0851	chdy	f40r	f40	f40r.10	3	0	0	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin olcheey chdy ychey ka ar oky ykedy okair ody	OPEN	0	0
G750-D0852	G749-O0852	okedy	f40r	f40	f40r.2	3	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokar okar okedy dar ykchey kaiin okas chedy okar a ralos	OPEN	0	0
G750-D0853	G749-O0853	chdy	f40r	f40	f40r.3	3	0	0	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shy qokal chdy chckhd otor aiir o ky okolchy qokar okam	OPEN	0	0
G750-D0854	G749-O0854	chdy	f40r	f40	f40r.6	10	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tor or ar shok or am o lshedy qokam chdy kar oraiin	OPEN	0	0
G750-D0855	G749-O0855	qokaiin	f40v	f40	f40v.10	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchkaiin tchedy qokaiin oraiin	OPEN	0	0
G750-D0856	G749-O0856	qokedy	f40v	f40	f40v.13	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	toees chedy kedy olfchedy qokedy daiin chefain	OPEN	0	0
G750-D0857	G749-O0857	chdy	f40v	f40	f40v.14	10	0	0	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin o lchey kchedy okar qokchdy dy qokees am chdy	OPEN	0	0
G750-D0858	G749-O0858	qokaiin	f40v	f40	f40v.17	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tochey qokeedy qokaiin okeos qokar okees ar oky	OPEN	0	0
G750-D0859	G749-O0859	okal	f40v	f40	f40v.18	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin otain chckhy okal okair arol qokey okary	OPEN	0	0
G750-D0860	G749-O0860	qokaiin	f40v	f40	f40v.2	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	todar qokaiin ol arag	OPEN	0	0
G750-D0861	G749-O0861	okal	f40v	f40	f40v.8	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chodaiin chkalykedy okal	OPEN	0	0
G750-D0862	G749-O0862	qokedy	f41r	f41	f41r.10	7	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sshok shedy qekchdy dchdaldy ykedy qokeedy qokedy qokeg	OPEN	0	0
G750-D0863	G749-O0863	qokedy	f41r	f41	f41r.2	11	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykeeo alshey ykedy kesh dy dy dor ycheoky qokeed chpy qokedy dy	OPEN	0	0
G750-D0864	G749-O0864	qokedy	f41r	f41	f41r.3	3	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	OPEN	0	0
G750-D0865	G749-O0865	qokedy	f41r	f41	f41r.3	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	OPEN	0	0
G750-D0866	G749-O0866	qokedy	f41r	f41	f41r.3	6	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	OPEN	0	0
G750-D0867	G749-O0867	cheky	f41r	f41	f41r.3	8	0	0	0	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	OPEN	0	0
G750-D0868	G749-O0868	kchdy	f41r	f41	f41r.5	4	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qotchy sal yteedy kchdy dchedy keedy dchedy dalain	OPEN	0	0
G750-D0869	G749-O0869	okedy	f41r	f41	f41r.7	5	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	parchdy kchey yteedy qokeodo okedy chkedy qokedy chedy qokedy	OPEN	0	0
G750-D0870	G749-O0870	qokedy	f41r	f41	f41r.7	7	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	parchdy kchey yteedy qokeodo okedy chkedy qokedy chedy qokedy	OPEN	0	0
G750-D0871	G749-O0871	qokedy	f41r	f41	f41r.7	9	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	parchdy kchey yteedy qokeodo okedy chkedy qokedy chedy qokedy	OPEN	0	0
G750-D0872	G749-O0872	qokedy	f41r	f41	f41r.8	6	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	2	NONE	NONE	NONE	NONE	dair chedy chckhy qokey lchdy qokedy qokal chekedy qodar ag	OPEN	0	0
G750-D0873	G749-O0873	okedy	f41r	f41	f41r.9	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy	OPEN	0	0
G750-D0874	G749-O0874	okedy	f41v	f41	f41v.3	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	HOT	1:okaly:HOT:d2	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	OPEN	0	0
G750-D0875	G749-O0875	okedy	f41v	f41	f41v.3	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	OPEN	0	0
G750-D0876	G749-O0876	okeey	f41v	f41	f41v.4	8	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols	OPEN	0	0
G750-D0877	G749-O0877	okal	f41v	f41	f41v.6	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tadaiin ol cheos yteedy okal old oteol qokal or oteody	OPEN	0	0
G750-D0878	G749-O0878	okeey	f41v	f41	f41v.8	5	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin olkeeo lkol chedy okeey	OPEN	0	0
G750-D0879	G749-O0879	cheky	f42r	f42	f42r.2	3	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	solkaiin char cheky otshaiin daiiry	OPEN	0	0
G750-D0880	G749-O0880	sheey	f42v	f42	f42v.1	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	cho sheey qocho taiin shols chol chor dain	OPEN	0	0
G750-D0881	G749-O0881	qokedy	f43r	f43	f43r.10	9	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshdar shed ody qotedy yfchdy qody opchdy daiin qokedy dydydy qotar	OPEN	0	0
G750-D0882	G749-O0882	cheky	f43r	f43	f43r.11	13	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy	OPEN	0	0
G750-D0883	G749-O0883	oty	f43r	f43	f43r.12	11	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin	OPEN	0	0
G750-D0884	G749-O0884	oty	f43r	f43	f43r.3	3	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	OPEN	0	0
G750-D0885	G749-O0885	oty	f43r	f43	f43r.4	12	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	das ar ytey tedy kar arar she kalchdy cholky qotaly chedy oty otam	OPEN	0	0
G750-D0886	G749-O0886	okedy	f43r	f43	f43r.5	6	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam	OPEN	0	0
G750-D0887	G749-O0887	okedy	f43r	f43	f43r.7	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshesy otey kshdy opchdy kedar okedy chdy shoy dyty dy pchdy kedy dam	OPEN	0	0
G750-D0888	G749-O0888	chdy	f43r	f43	f43r.7	7	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshesy otey kshdy opchdy kedar okedy chdy shoy dyty dy pchdy kedy dam	OPEN	0	0
G750-D0889	G749-O0889	cheey	f43r	f43	f43r.9	4	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dshedy qotedy dor cheey odain	OPEN	0	0
G750-D0890	G749-O0890	chdy	f43v	f43	f43v.10	4	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tarchor ar aldar chdy daldar chepy yteedy s ypchey pchedy yfor	OPEN	0	0
G750-D0891	G749-O0891	chdy	f43v	f43	f43v.11	10	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	DRY	1:choty:COLD|DRY:d2	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	OPEN	0	0
G750-D0892	G749-O0892	cheky	f43v	f43	f43v.14	6	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	OPEN	0	0
G750-D0893	G749-O0893	kchdy	f43v	f43	f43v.2	10	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shedy octhy otedy chedy dar chesy okeody oky okaldy kchdy okar	OPEN	0	0
G750-D0894	G749-O0894	chdy	f43v	f43	f43v.3	7	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	2	NONE	NONE	NONE	NONE	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	OPEN	0	0
G750-D0895	G749-O0895	okedy	f43v	f43	f43v.3	8	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	OPEN	0	0
G750-D0896	G749-O0896	okedy	f43v	f43	f43v.6	2	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tolkchdy okedy qokedal shedy okedal shedy pchdol otey dalorain	OPEN	0	0
G750-D0897	G749-O0897	sheey	f44r	f44	f44r.5	6	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	HOT|END_STAGE	-1:cheeky:HOT|DRY|BEGIN_STAGE|END_STAGE:d2	toy shysho qoteey char cheeky sheey ytey daiin	OPEN	0	0
G750-D0898	G749-O0898	okal	f44v	f44	f44v.11	1	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okal chol chol choky okaiin cthy otal	OPEN	0	0
G750-D0899	G749-O0899	cheol	f44v	f44	f44v.2	2	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yolkol cheol qokchain daly otchol daiin shol qotor ar	OPEN	0	0
G750-D0900	G749-O0900	oty	f44v	f44	f44v.6	7	0	0	0	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	OPEN	0	0
G750-D0901	G749-O0901	cheol	f44v	f44	f44v.7	5	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oky tchaiin cthol dy cheol ololy	OPEN	0	0
G750-D0902	G749-O0902	oty	f45r	f45	f45r.1	3	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pykydal shay oty shey qop char opchal ypchor ofchar	OPEN	0	0
G750-D0903	G749-O0903	cheol	f45r	f45	f45r.10	8	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okaiin shar yky oky kair daldy dalor cheol dal	OPEN	0	0
G750-D0904	G749-O0904	qokaiin	f45r	f45	f45r.2	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shor cthy qoky qokol qokaiin chol chol ykaiin dar om	OPEN	0	0
G750-D0905	G749-O0905	cheol	f45v	f45	f45v.3	4	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokchy l or cheol qotol qotol chy ky cthod ykar yd	OPEN	0	0
G750-D0906	G749-O0906	oty	f45v	f45	f45v.5	5	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qotol choiin okchar dar oty shoto dol py otytam	OPEN	0	0
G750-D0907	G749-O0907	chdy	f46r	f46	f46r.12	11	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	OPEN	0	0
G750-D0908	G749-O0908	okeey	f46r	f46	f46r.13	4	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ar akaiin shol okeey chol dar ols lain y	OPEN	0	0
G750-D0909	G749-O0909	cheol	f46r	f46	f46r.14	4	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	otchealkar sholkshy qokar cheol okal dam chdam qokam	OPEN	0	0
G750-D0910	G749-O0910	okal	f46r	f46	f46r.14	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	otchealkar sholkshy qokar cheol okal dam chdam qokam	OPEN	0	0
G750-D0911	G749-O0911	chdy	f46r	f46	f46r.5	5	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	OPEN	0	0
G750-D0912	G749-O0912	qokaiin	f46r	f46	f46r.7	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	OPEN	0	0
G750-D0913	G749-O0913	chdy	f46r	f46	f46r.7	8	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	OPEN	0	0
G750-D0914	G749-O0914	oty	f46v	f46	f46v.10	6	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sheol ar chey okaiin daim oty om	OPEN	0	0
G750-D0915	G749-O0915	oty	f46v	f46	f46v.11	4	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tolshey otedy chocpheod oty dam	OPEN	0	0
G750-D0916	G749-O0916	qokedy	f46v	f46	f46v.2	6	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	OPEN	0	0
G750-D0917	G749-O0917	oty	f46v	f46	f46v.3	8	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	OPEN	0	0
G750-D0918	G749-O0918	qokedy	f46v	f46	f46v.5	3	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	OPEN	0	0
G750-D0919	G749-O0919	chdy	f46v	f46	f46v.5	4	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	OPEN	0	0
G750-D0920	G749-O0920	okedy	f46v	f46	f46v.5	5	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	OPEN	0	0
G750-D0921	G749-O0921	qokedy	f46v	f46	f46v.6	8	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	OPEN	0	0
G750-D0922	G749-O0922	chdy	f47r	f47	f47r.1	6	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chair oly sheaiin shol daiin chdy	OPEN	0	0
G750-D0923	G749-O0923	chdy	f47r	f47	f47r.6	9	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	folr chey so chol shol aiin shol shol chdy cholol	OPEN	0	0
G750-D0924	G749-O0924	okal	f47r	f47	f47r.9	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qoko kor chaiin okal chol daiin okcho kchorsy	OPEN	0	0
G750-D0925	G749-O0925	chdy	f47v	f47	f47v.11	3	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	DRY	-1:cho:DRY:d2	oteey cho chdy chy key chyky dchy daiin chy	OPEN	0	0
G750-D0926	G749-O0926	cheky	f47v	f47	f47v.12	6	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chy cho keesy chy chy cheky chochy daiin	OPEN	0	0
G750-D0927	G749-O0927	sheey	f47v	f47	f47v.4	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qotol sheey kol sho keechy qoty cthy	OPEN	0	0
G750-D0928	G749-O0928	qokedy	f48r	f48	f48r.6	4	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy	OPEN	0	0
G750-D0929	G749-O0929	okedy	f48r	f48	f48r.7	9	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tocthy qokeol yteedy lolkeol otolches al ar ykeeodam okedy okam	OPEN	0	0
G750-D0930	G749-O0930	chdy	f48v	f48	f48v.1	10	0	0	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pcheodchy dshedy fchedy los aiin ykeeedy shey ypchedy teedy chdy ypair y chedyty	OPEN	0	0
G750-D0931	G749-O0931	chdy	f48v	f48	f48v.10	5	1	1	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	DRY	1:chdor:DRY:d2	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	OPEN	0	0
G750-D0932	G749-O0932	chdy	f48v	f48	f48v.10	8	0	1	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	OPEN	0	0
G750-D0933	G749-O0933	okeey	f48v	f48	f48v.4	4	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y kedy m	OPEN	0	0
G750-D0934	G749-O0934	lkeey	f48v	f48	f48v.5	1	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	OPEN	0	0
G750-D0935	G749-O0935	okedy	f48v	f48	f48v.8	3	0	1	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam	OPEN	0	0
G750-D0936	G749-O0936	okal	f48v	f48	f48v.9	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	OPEN	0	0
G750-D0937	G749-O0937	cheky	f48v	f48	f48v.9	5	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	OPEN	0	0
G750-D0938	G749-O0938	cheey	f49r	f49	f49r.16	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qocho cheey dchey qotchody	OPEN	0	0
G750-D0939	G749-O0939	cheol	f49r	f49	f49r.18	2	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sheor cheol od cho dcheeey qot chotchy	OPEN	0	0
G750-D0940	G749-O0940	cheey	f49r	f49	f49r.19	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dcheo r cheey keolchey chokchol chokan	OPEN	0	0
G750-D0941	G749-O0941	cheey	f49r	f49	f49r.7	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokeor cheey qokchy qotody	OPEN	0	0
G750-D0942	G749-O0942	cheol	f49v	f49	f49v.36	2	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qotcho cheol chol s cho chcthey dcheol chotchody	OPEN	0	0
G750-D0943	G749-O0943	cheky	f49v	f49	f49v.46	2	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oaiin cheky cho rchseesy kchor sol chctho s	OPEN	0	0
G750-D0944	G749-O0944	cheey	f49v	f49	f49v.52	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykchokeo r cheey daiin	OPEN	0	0
G750-D0945	G749-O0945	sheey	f4r	f4	f4r.1	5	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	kodalchy chpady sheol ol sheey qotey doiin chor ytoy	OPEN	0	0
G750-D0946	G749-O0946	sheey	f4v	f4	f4v.5	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shor sheey otoiin shey qotchoiin chodain	OPEN	0	0
G750-D0947	G749-O0947	qokedy	f50r	f50	f50r.3	5	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	OPEN	0	0
G750-D0948	G749-O0948	kchdy	f50r	f50	f50r.3	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	OPEN	0	0
G750-D0949	G749-O0949	qokaiin	f50r	f50	f50r.4	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols	OPEN	0	0
G750-D0950	G749-O0950	okal	f50r	f50	f50r.6	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky	OPEN	0	0
G750-D0951	G749-O0951	kchdy	f50v	f50	f50v.11	4	0	1	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lchey kar ykchy kchdy	OPEN	0	0
G750-D0952	G749-O0952	chdy	f50v	f50	f50v.2	6	0	0	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchodain oeeey okaiin shedy qokaly chdy oky keody cheey okain	OPEN	0	0
G750-D0953	G749-O0953	cheey	f50v	f50	f50v.2	9	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchodain oeeey okaiin shedy qokaly chdy oky keody cheey okain	OPEN	0	0
G750-D0954	G749-O0954	qokedy	f50v	f50	f50v.3	7	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	OPEN	0	0
G750-D0955	G749-O0955	okal	f50v	f50	f50v.3	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	OPEN	0	0
