ledger_row_id	domain	page	unit_id	physical_line_or_locus	field_or_slot_id	event_index	surface	exact_opaque_id	opaque_id_status	formal_coordinates_or_diagram_role	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	local_event_or_slot_expansion	unit_reading_ref	closure_status	line_is_sentence	direct_f68_f69_join	semantic_contract	source_artifact
L0501	ASTRO	f67r2	A1	f67r2.48	f67r2:f67r2.48:2	2	dain	ASTRO_f67r2_048_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	for this division	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0502	ASTRO	f67r2	A1	f67r2.48	f67r2:f67r2.48:3	3	dy	ASTRO_f67r2_048_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon enters	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0503	ASTRO	f67r2	A1	f67r2.49	f67r2:f67r2.49:1	1	os	ASTRO_f67r2_049_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	for this division	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0504	ASTRO	f67r2	A1	f67r2.49	f67r2:f67r2.49:2	2	choer	ASTRO_f67r2_049_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon enters	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0505	ASTRO	f67r2	A1	f67r2.49	f67r2:f67r2.49:3	3	aiin	ASTRO_f67r2_049_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	use the indicated remedy	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0506	ASTRO	f67r2	A1	f67r2.50	f67r2:f67r2.50:1	1	choeea	ASTRO_f67r2_050_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon enters	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0507	ASTRO	f67r2	A1	f67r2.50	f67r2:f67r2.50:2	2	sal	ASTRO_f67r2_050_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	use the indicated remedy	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0508	ASTRO	f67r2	A1	f67r2.51	f67r2:f67r2.51:1	1	dadaiin	ASTRO_f67r2_051_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	use the indicated remedy	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0509	ASTRO	f67r2	A1	f67r2.52	f67r2:f67r2.52:1	1	qotoear	ASTRO_f67r2_052_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 1: life and body	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0510	ASTRO	f67r2	A1	f67r2.53	f67r2:f67r2.53:1	1	dchdar	ASTRO_f67r2_053_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 2: goods and wealth	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0511	ASTRO	f67r2	A1	f67r2.54	f67r2:f67r2.54:1	1	y	ASTRO_f67r2_054_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 3: siblings and messages	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0512	ASTRO	f67r2	A1	f67r2.54	f67r2:f67r2.54:2	2	saldal	ASTRO_f67r2_054_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	its permitted application	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0513	ASTRO	f67r2	A1	f67r2.55	f67r2:f67r2.55:1	1	ytodal	ASTRO_f67r2_055_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 4: home and land	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0514	ASTRO	f67r2	A1	f67r2.56	f67r2:f67r2.56:1	1	tol	ASTRO_f67r2_056_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 5: children and pleasure	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0515	ASTRO	f67r2	A1	f67r2.56	f67r2:f67r2.56:2	2	daiin	ASTRO_f67r2_056_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	its permitted application	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0516	ASTRO	f67r2	A1	f67r2.57	f67r2:f67r2.57:1	1	otar	ASTRO_f67r2_057_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 6: illness and service	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0517	ASTRO	f67r2	A1	f67r2.57	f67r2:f67r2.57:2	2	dy	ASTRO_f67r2_057_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	its permitted application	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0518	ASTRO	f67r2	A1	f67r2.58	f67r2:f67r2.58:1	1	cho	ASTRO_f67r2_058_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 7: marriage and partners	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0519	ASTRO	f67r2	A1	f67r2.58	f67r2:f67r2.58:2	2	dal	ASTRO_f67r2_058_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	its permitted application	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0520	ASTRO	f67r2	A1	f67r2.58	f67r2:f67r2.58:3	3	g	ASTRO_f67r2_058_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	its warning	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0521	ASTRO	f67r2	A1	f67r2.59	f67r2:f67r2.59:1	1	ytchodly	ASTRO_f67r2_059_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 8: death and inheritance	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0522	ASTRO	f67r2	A1	f67r2.60	f67r2:f67r2.60:1	1	octhys	ASTRO_f67r2_060_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 9: journeys and learning	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0523	ASTRO	f67r2	A1	f67r2.61	f67r2:f67r2.61:1	1	ytokar	ASTRO_f67r2_061_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 10: office and dignity	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0524	ASTRO	f67r2	A1	f67r2.62	f67r2:f67r2.62:1	1	otolor	ASTRO_f67r2_062_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 11: friends and aid	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0525	ASTRO	f67r2	A1	f67r2.63	f67r2:f67r2.63:1	1	okodar	ASTRO_f67r2_063_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	house 12: confinement and hidden enemies	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0526	ASTRO	f67r2	A1	f67r2.64	f67r2:f67r2.64:1	1	s	ASTRO_f67r2_064_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 1: hot and dry	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0527	ASTRO	f67r2	A1	f67r2.64	f67r2:f67r2.64:2	2	air	ASTRO_f67r2_064_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 1: hot and dry	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0528	ASTRO	f67r2	A1	f67r2.65	f67r2:f67r2.65:1	1	soear	ASTRO_f67r2_065_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 2: warm and dry	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0529	ASTRO	f67r2	A1	f67r2.66	f67r2:f67r2.66:1	1	cpheey	ASTRO_f67r2_066_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 3: warm and moist	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0530	ASTRO	f67r2	A1	f67r2.67	f67r2:f67r2.67:1	1	okodar	ASTRO_f67r2_067_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 4: hot and moist	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0531	ASTRO	f67r2	A1	f67r2.68	f67r2:f67r2.68:1	1	oepchod	ASTRO_f67r2_068_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 5: cold and moist	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0532	ASTRO	f67r2	A1	f67r2.69	f67r2:f67r2.69:1	1	s	ASTRO_f67r2_069_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 6: cool and moist	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0533	ASTRO	f67r2	A1	f67r2.69	f67r2:f67r2.69:2	2	ay	ASTRO_f67r2_069_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 6: cool and moist	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0534	ASTRO	f67r2	A1	f67r2.70	f67r2:f67r2.70:1	1	osar	ASTRO_f67r2_070_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 7: cool and dry	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0535	ASTRO	f67r2	A1	f67r2.71	f67r2:f67r2.71:1	1	oran	ASTRO_f67r2_071_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	central condition sector 8: cold and dry	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0536	ASTRO	f67r2	A1	f67r2.72	f67r2:f67r2.72:1	1	dar	ASTRO_f67r2_072_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	for this division	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0537	ASTRO	f67r2	A1	f67r2.72	f67r2:f67r2.72:2	2	aldaiin	ASTRO_f67r2_072_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon enters	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0538	ASTRO	f67r2	A1	f67r2.72	f67r2:f67r2.72:3	3	ydaiin	ASTRO_f67r2_072_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	use the indicated remedy	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0539	ASTRO	f67r2	A1	f67r2.72	f67r2:f67r2.72:4	4	qkoy	ASTRO_f67r2_072_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	avoid bleeding	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0540	ASTRO	f67r2	A1	f67r2.72	f67r2:f67r2.72:5	5	ydaiin	ASTRO_f67r2_072_05	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	favour washing	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0541	ASTRO	f67r2	A1	f67r2.72	f67r2:f67r2.72:6	6	qofair	ASTRO_f67r2_072_06	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	favour purging	A1	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
