unified_serial	unified_id	section	unit_id	page	locus	local_container	opaque_identity	local_owner	local_namespace	autonomous_operational_class	autonomous_readback_token	visible_group_count	source_token_count	read_once_status	owner_reset_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_confidence	purpose_lead_unit_role	purpose_rival_unit_role	strongest_local_rival	strongest_local_contradiction	order_join_policy	semantic_ceiling
418	A:A1:G037	ASTRO	A1	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	A1:G037	A1_LEFT_LOCAL_FIELD_16	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G037; SEGMENT:1/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L16: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
419	A:A1:G038	ASTRO	A1	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	A1:G038	A1_LEFT_LOCAL_FIELD_16	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G038; SEGMENT:2/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L16: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
420	A:A1:G039	ASTRO	A1	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	A1:G039	A1_LEFT_LOCAL_FIELD_16	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G039; SEGMENT:3/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L16: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
421	A:A1:G040	ASTRO	A1	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	A1:G040	A1_LEFT_LOCAL_FIELD_16	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G040; SEGMENT:4/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 04/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L16: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
422	A:A1:G041	ASTRO	A1	f67r2	f67r2.17	A1_LEFT_LOCAL_FIELD_17	A1:G041	A1_LEFT_LOCAL_FIELD_17	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G041; SEGMENT:1/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L17: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
423	A:A1:G042	ASTRO	A1	f67r2	f67r2.17	A1_LEFT_LOCAL_FIELD_17	A1:G042	A1_LEFT_LOCAL_FIELD_17	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G042; SEGMENT:2/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L17: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
424	A:A1:G043	ASTRO	A1	f67r2	f67r2.17	A1_LEFT_LOCAL_FIELD_17	A1:G043	A1_LEFT_LOCAL_FIELD_17	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G043; SEGMENT:3/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L17: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
425	A:A1:G044	ASTRO	A1	f67r2	f67r2.18	A1_LEFT_LOCAL_FIELD_18	A1:G044	A1_LEFT_LOCAL_FIELD_18	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G044; SEGMENT:1/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L18: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
426	A:A1:G045	ASTRO	A1	f67r2	f67r2.18	A1_LEFT_LOCAL_FIELD_18	A1:G045	A1_LEFT_LOCAL_FIELD_18	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G045; SEGMENT:2/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L18: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
427	A:A1:G046	ASTRO	A1	f67r2	f67r2.18	A1_LEFT_LOCAL_FIELD_18	A1:G046	A1_LEFT_LOCAL_FIELD_18	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G046; SEGMENT:3/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L18: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
428	A:A1:G047	ASTRO	A1	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	A1:G047	A1_LEFT_LOCAL_FIELD_19	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G047; SEGMENT:1/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L19: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
429	A:A1:G048	ASTRO	A1	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	A1:G048	A1_LEFT_LOCAL_FIELD_19	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G048; SEGMENT:2/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L19: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
430	A:A1:G049	ASTRO	A1	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	A1:G049	A1_LEFT_LOCAL_FIELD_19	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G049; SEGMENT:3/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L19: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
431	A:A1:G050	ASTRO	A1	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	A1:G050	A1_LEFT_LOCAL_FIELD_19	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G050; SEGMENT:4/4]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 04/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L19: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
432	A:A1:G051	ASTRO	A1	f67r2	f67r2.20	A1_LEFT_LOCAL_FIELD_20	A1:G051	A1_LEFT_LOCAL_FIELD_20	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G051; SEGMENT:1/2]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L20: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
433	A:A1:G052	ASTRO	A1	f67r2	f67r2.20	A1_LEFT_LOCAL_FIELD_20	A1:G052	A1_LEFT_LOCAL_FIELD_20	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G052; SEGMENT:2/2]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L20: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
434	A:A1:G053	ASTRO	A1	f67r2	f67r2.21	A1_LEFT_LOCAL_FIELD_21	A1:G053	A1_LEFT_LOCAL_FIELD_21	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G053; SEGMENT:1/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L21: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
435	A:A1:G054	ASTRO	A1	f67r2	f67r2.21	A1_LEFT_LOCAL_FIELD_21	A1:G054	A1_LEFT_LOCAL_FIELD_21	A1_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A1:G054; SEGMENT:2/3]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L21: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.]	0.24	Two independent celestial lookup instruments usable within a medical-calendar reference section.	Two independent cosmographic/calendar teaching or exemplar wheels.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
