unified_serial	section	page	unit_id	local_id	visible_identity	owner_or_namespace	operational_formal_value	optional_master_word_gloss	source_token_count	master_exemplar_content	strongest_local_rival	leading_book_model	rival_book_model	content_status	source_artifact
493	ASTRO	f67r2	A1	A1:A1:G112	A1:G112	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L44: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
494	ASTRO	f67r2	A1	A1:A1:G113	A1:G113	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L45: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
495	ASTRO	f67r2	A1	A1:A1:G114	A1:G114	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L45: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
496	ASTRO	f67r2	A1	A1:A1:G115	A1:G115	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L45: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
497	ASTRO	f67r2	A1	A1:A1:G116	A1:G116	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L46: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
498	ASTRO	f67r2	A1	A1:A1:G117	A1:G117	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L46: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
499	ASTRO	f67r2	A1	A1:A1:G118	A1:G118	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L47: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
500	ASTRO	f67r2	A1	A1:A1:G119	A1:G119	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L48: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
501	ASTRO	f67r2	A1	A1:A1:G120	A1:G120	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L48: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
502	ASTRO	f67r2	A1	A1:A1:G121	A1:G121	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L48: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
503	ASTRO	f67r2	A1	A1:A1:G122	A1:G122	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L49: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
504	ASTRO	f67r2	A1	A1:A1:G123	A1:G123	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L49: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
505	ASTRO	f67r2	A1	A1:A1:G124	A1:G124	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L49: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
506	ASTRO	f67r2	A1	A1:A1:G125	A1:G125	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L50: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
507	ASTRO	f67r2	A1	A1:A1:G126	A1:G126	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L50: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
508	ASTRO	f67r2	A1	A1:A1:G127	A1:G127	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L51: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
509	ASTRO	f67r2	A1	A1:A1:G128	A1:G128	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L01: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
510	ASTRO	f67r2	A1	A1:A1:G129	A1:G129	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L02: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
511	ASTRO	f67r2	A1	A1:A1:G130	A1:G130	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L03: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
512	ASTRO	f67r2	A1	A1:A1:G131	A1:G131	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L03: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
513	ASTRO	f67r2	A1	A1:A1:G132	A1:G132	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L04: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
514	ASTRO	f67r2	A1	A1:A1:G133	A1:G133	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
515	ASTRO	f67r2	A1	A1:A1:G134	A1:G134	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
516	ASTRO	f67r2	A1	A1:A1:G135	A1:G135	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
517	ASTRO	f67r2	A1	A1:A1:G136	A1:G136	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
518	ASTRO	f67r2	A1	A1:A1:G137	A1:G137	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
519	ASTRO	f67r2	A1	A1:A1:G138	A1:G138	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
520	ASTRO	f67r2	A1	A1:A1:G139	A1:G139	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
521	ASTRO	f67r2	A1	A1:A1:G140	A1:G140	A1_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L08: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
