unified_serial	item_kind	section	page	unit_id	locus	local_id	opaque_identity	surface_display_only	owner	namespace	autonomous_primary_reading	optional_master_gloss	occurrence_bound_exemplar	visible_count	source_token_count	strongest_contradiction	semantic_ceiling
565	ASTRO_GROUP	ASTRO	f67r2	A1	f67r2.74	A1:G184	A1:G184	aiin	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 07/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
566	ASTRO_GROUP	ASTRO	f67r2	A1	f67r2.74	A1:G185	A1:G185	okeeody	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 08/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
567	ASTRO_GROUP	ASTRO	f67r2	A1	f67r2.74	A1:G186	A1:G186	qokoaiin	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 09/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
568	ASTRO_GROUP	ASTRO	f67r2	A1	f67r2.74	A1:G187	A1:G187	odain	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 10/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
569	ASTRO_GROUP	ASTRO	f67r2	A1	f67r2.74	A1:G188	A1:G188	ar	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 11/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
570	ASTRO_GROUP	ASTRO	f67r2	A1	f67r2.74	A1:G189	A1:G189	air	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 12/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
571	ASTRO_GROUP	ASTRO	f67r2	A1	f67r2.74	A1:G190	A1:G190	ay	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 13/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
572	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G001	A2:G001	shokchy	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 01/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
573	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G002	A2:G002	chteey	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 02/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
574	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G003	A2:G003	choteey	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 03/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
575	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G004	A2:G004	cphol	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 04/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
576	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G005	A2:G005	cheor	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 05/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
577	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G006	A2:G006	opcheeol	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 06/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
578	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G007	A2:G007	otor	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 07/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
579	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G008	A2:G008	choctheeey	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 08/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
580	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.1	A2:G009	A2:G009	okchoal	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 09/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
581	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G010	A2:G010	tochso	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 01/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
582	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G011	A2:G011	otchl	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 02/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
583	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G012	A2:G012	qokeeedy	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 03/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
584	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G013	A2:G013	cheey	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 04/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
585	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G014	A2:G014	cheeteey	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 05/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
586	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G015	A2:G015	yteody	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 06/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
587	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G016	A2:G016	chpor	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 07/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
588	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G017	A2:G017	cheokorchey	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 08/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
589	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.2	A2:G018	A2:G018	chod	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 09/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
590	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.3	A2:G019	A2:G019	ykor	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 01/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
591	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.3	A2:G020	A2:G020	shey	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 02/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
592	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.3	A2:G021	A2:G021	qocheey	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 03/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
593	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.3	A2:G022	A2:G022	chokal	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 04/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
594	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.3	A2:G023	A2:G023	okeey	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 05/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
595	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.3	A2:G024	A2:G024	ror	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 06/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
