group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	local_image_owner	owner_status	local_namespace	local_content_class	autonomous_primary_reading	occurrence_bound_exemplar	source_status	meaning_confidence	strongest_historical_rival	strongest_contradiction	orientation_status	f68_f69_mapping	prose_card_import	semantic_ceiling	source_lineage
320	A3	f69v	f69v.2	25	A3:G065	y	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 25/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
321	A3	f69v	f69v.2	26	A3:G066	dy	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 26/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
322	A3	f69v	f69v.2	27	A3:G067	chol	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 27/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
323	A3	f69v	f69v.2	28	A3:G068	ykar	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 28/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
324	A3	f69v	f69v.2	29	A3:G069	ol	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 29/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
325	A3	f69v	f69v.2	30	A3:G070	y	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 30/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
326	A3	f69v	f69v.2	31	A3:G071	ykeeody	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 31/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
327	A3	f69v	f69v.2	32	A3:G072	chey	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 32/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
328	A3	f69v	f69v.2	33	A3:G073	dal	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 33/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
329	A3	f69v	f69v.2	34	A3:G074	ody	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 34/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
330	A3	f69v	f69v.2	35	A3:G075	airchy	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 35/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
331	A3	f69v	f69v.2	36	A3:G076	choky	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 36/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
332	A3	f69v	f69v.2	37	A3:G077	ychey	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 37/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
333	A3	f69v	f69v.2	38	A3:G078	chey	A3_MIDDLE_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_ONLY	MIDDLE_SKY_WEATHER_PROGNOSTIC_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 38/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Qualitäts-, Wolken- oder Schmuckring ohne Wetterprognose.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
334	A3	f69v	f69v.3	1	A3:G079	doair	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 01/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
335	A3	f69v	f69v.3	2	A3:G080	otaldal	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 02/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
336	A3	f69v	f69v.3	3	A3:G081	dair	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 03/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
337	A3	f69v	f69v.3	4	A3:G082	chdy	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 04/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
338	A3	f69v	f69v.3	5	A3:G083	otoar	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 05/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
339	A3	f69v	f69v.3	6	A3:G084	ar	A3_RIGHT_WHEEL_RING_TEXT	DIRECT_VISIBLE	A3_RIGHT_WHEEL_ONLY	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 06/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.38	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
