event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display_only	image_owner_id	owner_break_before	visible_read_action	source_position_id	source_position_contribution	autonomous_operational_readback	operational_value_provenance	optional_questioned_master_gloss	optional_gloss_provenance	formal_nonword_channel	master_memorized_selected_token	master_memorized_source_expansion_de	content_provenance	leading_content_model	rival_content_model	rival_occurrence_reading	source_class	terminal_status	line_crossing	central_repair	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
214	E214	B2	f82r	f82r.26	F063	B2-S016	dd0ecaf5e27d81befffc	cheal	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S213	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	NONCLOSE	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
215	E215	B2	f82r	f82r.26	F063	B2-S016	0f15effeca7ab10bb026	lchedar	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S214	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Kühles Wasser]	[EXEMPLAR:Kühles Wasser]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	NONCLOSE	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
216	E216	B2	f82r	f82r.26	F063	B2-S016	db729b598e89e11452e0	ches	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S215	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Zu gleichen Anteilen]	[EXEMPLAR:Zu gleichen Anteilen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	NONCLOSE	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
217	E217	B2	f82r	f82r.26	F063	B2-S016	2f1c5e56e8f0ff459065	aiin	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S216	1	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	NONE	NONE__FORMAL_NONWORD	YES	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	NONCLOSE	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
218	E218	B2	f82r	f82r.26	F063	B2-S016	5d5e0b288cf36864ed9d	oteey	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S217	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz]	[EXEMPLAR:Der vorbereitete Bade- oder Waschzusatz]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	NONCLOSE	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
219	E219	B2	f82r	f82r.26	F063	B2-S016	b5fcea1eaed06b2f2291	qokaiin	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S218	1	FORMAL_RELATION_OR_ENTRY	DERIVED_FORMAL	PER?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	PER? (DURCH/GEMÄSS?)	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	NONCLOSE	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
220	E220	B2	f82r	f82r.26	F063	B2-S016	08bd5ca0c2ad137a056d	okey	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S219	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:warmes Wasser]	[EXEMPLAR:warmes Wasser]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	NONCLOSE	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
221	E221	B2	f82r	f82r.27	F064	B2-S016	65df3cd9e59060042d47	pchedy	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S220	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel.	LOCAL_TARGET_ASSIGNMENT_ENTRY	TERMINAL	YES:f82r.26→f82r.27; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
222	E222	B2	f82r	f82r.27	F065	B2-S017	98bdc4244c84cbef3321	rsheal	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S221	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Gieße das erwärmte Wasser ein]	[EXEMPLAR:Gieße das erwärmte Wasser ein]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f82r.27	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
223	E223	B2	f82r	f82r.27	F065	B2-S017	78b3b3140714da19090d	daldy	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S222	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Wiederhole es an der zweiten Öffnung und beende den Schritt]	[EXEMPLAR:Wiederhole es an der zweiten Öffnung und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f82r.27	NONE	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
224	E224	B2	f82r	f82r.27	F066	B2-S018	7d25241b0e56c836372a	qokeedy	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S223	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f82r.27	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
225	E225	B2	f82r	f82r.27	F067	B2-S019	7f68f60279efe6b28cd7	rshedy	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S224	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt]	[EXEMPLAR:Verwende den Anteil als örtliche Waschung und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f82r.27	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
226	E226	B2	f82r	f82r.27	F068	B2-S020	ff178343c18e287ce3b7	qoteedy	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S225	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f82r.27	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
227	E227	B2	f82r	f82r.27	F069	B2-S021	7d25241b0e56c836372a	qokeedy	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S226	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	[EXEMPLAR:Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f82r.27	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
228	E228	B2	f82r	f82r.27	F070	B2-S022	f2af6326898fb5b490a4	lochedy	B2_LOWER_POOL_EDGE_STATIONS	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S227	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f82r.27	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
229	E229	B3	f83r	f83r.3	F071	B3-S001	3b70942557b3a40e8030	olkeedy	B3_UPPER_MARGIN_OPEN_FAN_STATION	RECORD_START__RESET_ALL_LOCAL_STATE	READ_VISIBLE_EVENT_ONCE	S228	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f83r.3	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
230	E230	B3	f83r	f83r.3	F072	B3-S002	90bcf0a9ec0ef56399e6	qotal	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S229	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Zum unteren Ablauf hin]	[EXEMPLAR:Zum unteren Ablauf hin]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f83r.3	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
231	E231	B3	f83r	f83r.3	F072	B3-S002	a84fbe3ad380df345b97	chkeedy	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S230	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Benetze den bezeichneten Bereich vollständig und beende den Schritt]	[EXEMPLAR:Benetze den bezeichneten Bereich vollständig und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f83r.3	NONE	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
232	E232	B3	f83r	f83r.3	F073	B3-S003	b921a237be883a820352	chey	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S231	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	NONCLOSE	NO:f83r.3	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
233	E233	B3	f83r	f83r.3	F073	B3-S003	2f1c5e56e8f0ff459065	daiin	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S232	1	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	NONE	NONE__FORMAL_NONWORD	YES	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	NONCLOSE	NO:f83r.3	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
234	E234	B3	f83r	f83r.3	F073	B3-S003	b921a237be883a820352	chey	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S233	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	NONCLOSE	NO:f83r.3	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
235	E235	B3	f83r	f83r.3	F073	B3-S003	de7321bface5628e35d6	lchedy	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S234	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	TERMINAL	NO:f83r.3	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
236	E236	B3	f83r	f83r.3	F074	B3-S004	b5fcea1eaed06b2f2291	qokaiin	B3_UPPER_MARGIN_OPEN_FAN_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S235	1	FORMAL_RELATION_OR_ENTRY	DERIVED_FORMAL	PER?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	PER? (DURCH/GEMÄSS?)	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	LOCAL_PARAMETER_BOOKING_ENTRY	NONCLOSE	NO:f83r.3	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
