event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	image_owner_id	owner_break_before	terminal_status	operational_class	operational_value_de	optional_historical_master_word	source_token_count	edge_copy_status	master_exemplar_content_de	selected_readable_event	strongest_content_rival	unsupported_nouns	content_status	leading_book_model	rival_book_model	semantic_ceiling
243	E243	B3	f83r	f83r.6	F077	B3-S007	b5fcea1eaed06b2f2291	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	formale Relation oder Eintragsöffnung; kein selbständiger Sachwert	PER?__DURCH_ODER_GEMAESS?	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	PER? (DURCH/GEMÄSS?)	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
244	E244	B3	f83r	f83r.6	F077	B3-S007	6f7ff8287eddf4da9fdb	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Rühren bis zur Gleichmäßigkeit]	[EXEMPLAR:Rühren bis zur Gleichmäßigkeit]	Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel.	NONE__ACTION_ONLY	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
245	E245	B3	f83r	f83r.6	F077	B3-S007	7d25241b0e56c836372a	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Becken|Körperbereich|Waschung/Bad	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
246	E246	B3	f83r	f83r.6	F078	B3-S008	de7321bface5628e35d6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
247	E247	B3	f83r	f83r.6	F079	B3-S009	276a7c2d74d1143446f4	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	Waschflotte|Becken|Körperbereich	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
248	E248	B3	f83r	f83r.8	F080	B3-S010	ba540da978ea132f6da5	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Fülle danach das Gefäß]	[EXEMPLAR:Fülle danach das Gefäß]	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel.	Gefäß	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
249	E249	B3	f83r	f83r.8	F080	B3-S010	c45ebac60774620561e2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	Klarzustand	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
250	E250	B3	f83r	f83r.8	F081	B3-S011	348e81ba084c5acdb32b	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Wende es an der markierten Stelle an]	[EXEMPLAR:Wende es an der markierten Stelle an]	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel.	Station	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
251	E251	B3	f83r	f83r.8	F081	B3-S011	276a7c2d74d1143446f4	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel.	Waschflotte|Becken|Körperbereich	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
252	E252	B3	f83r	f83r.8	F081	B3-S011	6f7ff8287eddf4da9fdb	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel.	NONE__ACTION_ONLY	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
253	E253	B3	f83r	f83r.8	F081	B3-S011	0bdc8b6db811b4e67a63	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Und lasse es abkühlen]	[EXEMPLAR:Und lasse es abkühlen]	Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	Wärme/Temperatur	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
254	E254	B3	f83r	f83r.11	F082	B3-S012	7a4bb8136330ee4e6e56	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
255	E255	B3	f83r	f83r.11	F082	B3-S012	bc4f1f5c006c74a4d26d	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Bereitschaft	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
256	E256	B3	f83r	f83r.11	F083	B3-S013	b5fcea1eaed06b2f2291	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	formale Relation oder Eintragsöffnung; kein selbständiger Sachwert	PER?__DURCH_ODER_GEMAESS?	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	PER? (DURCH/GEMÄSS?)	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
257	E257	B3	f83r	f83r.11	F083	B3-S013	9da1b6ac2c929daea697	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:einen abgemessenen Anteil]	[EXEMPLAR:einen abgemessenen Anteil]	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	Anteil|Maß/Menge	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
258	E258	B3	f83r	f83r.11	F083	B3-S013	6b89d6dd70635bc60fe0	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Unter derselben Einstellung]	[EXEMPLAR:Unter derselben Einstellung]	Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel.	NONE__ACTION_ONLY	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
259	E259	B3	f83r	f83r.11	F083	B3-S013	7db18b2f0fb7ed0fcfd3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Waschflotte|Lauf|Station|Spülen	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
260	E260	B3	f83r	f83r.11	F084	B3-S014	7d2404c835b10a2c06af	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Öffne danach den oberen Lauf]	[EXEMPLAR:Öffne danach den oberen Lauf]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	Lauf|erste/zweite Richtung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
261	E261	B3	f83r	f83r.11	F084	B3-S014	03626ca94cb17800d767	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Wasche einmal und beende den Schritt]	[EXEMPLAR:Wasche einmal und beende den Schritt]	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Waschung/Bad	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
262	E262	B3	f83r	f83r.11	F085	B3-S015	de7321bface5628e35d6	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
263	E263	B3	f83r	f83r.11	F086	B3-S016	2b7fa918d1b2f5c656e3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Schließe den unteren Ablauf]	[EXEMPLAR:Schließe den unteren Ablauf]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
264	E264	B3	f83r	f83r.14	F087	B3-S016	07913ef9b1fb773cd325	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Wärme/Temperatur	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
265	E265	B3	f83r	f83r.14	F088	B3-S017	7d25241b0e56c836372a	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Becken|Körperbereich|Waschung/Bad	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
266	E266	B3	f83r	f83r.14	F089	B3-S018	bc4f1f5c006c74a4d26d	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Bereitschaft	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
267	E267	B3	f83r	f83r.14	F090	B3-S019	db167f8e9b53eefb58f8	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
268	E268	B3	f83r	f83r.14	F091	B3-S020	dd0ecaf5e27d81befffc	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Posten|Station	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
