global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_owner_or_namespace	operational_formal_value	formal_provenance	visible_read_action	source_position_id	source_position_contribution	optional_questioned_master_gloss	leading_master_memorized_content	rival_master_memorized_content	content_provenance	leading_content_model	rival_content_model	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
535	ASTRO	f67r2	A1	f67r2.71	A1:G154	oran	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G154	1	NONE	Vollständiges lokales Etikett: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R08: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
536	ASTRO	f67r2	A1	f67r2.72	A1:G155	dar	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G155	1	NONE	Kopiersegment 01/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
537	ASTRO	f67r2	A1	f67r2.72	A1:G156	aldaiin	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G156	1	NONE	Kopiersegment 02/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
538	ASTRO	f67r2	A1	f67r2.72	A1:G157	ydaiin	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G157	1	NONE	Kopiersegment 03/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
539	ASTRO	f67r2	A1	f67r2.72	A1:G158	qkoy	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G158	1	NONE	Kopiersegment 04/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
540	ASTRO	f67r2	A1	f67r2.72	A1:G159	ydaiin	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G159	1	NONE	Kopiersegment 05/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
541	ASTRO	f67r2	A1	f67r2.72	A1:G160	qofair	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G160	1	NONE	Kopiersegment 06/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
542	ASTRO	f67r2	A1	f67r2.72	A1:G161	ypair	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G161	1	NONE	Kopiersegment 07/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
543	ASTRO	f67r2	A1	f67r2.72	A1:G162	ykoaiin	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G162	1	NONE	Kopiersegment 08/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
544	ASTRO	f67r2	A1	f67r2.72	A1:G163	ydoly	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G163	1	NONE	Kopiersegment 09/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
545	ASTRO	f67r2	A1	f67r2.72	A1:G164	ytalchos	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G164	1	NONE	Kopiersegment 10/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
546	ASTRO	f67r2	A1	f67r2.72	A1:G165	oly	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G165	1	NONE	Kopiersegment 11/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
547	ASTRO	f67r2	A1	f67r2.72	A1:G166	okey	F67_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G166	1	NONE	Kopiersegment 12/12 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
548	ASTRO	f67r2	A1	f67r2.73	A1:G167	sshey	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G167	1	NONE	Kopiersegment 01/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
549	ASTRO	f67r2	A1	f67r2.73	A1:G168	sy	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G168	1	NONE	Kopiersegment 02/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
550	ASTRO	f67r2	A1	f67r2.73	A1:G169	shees	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G169	1	NONE	Kopiersegment 03/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
551	ASTRO	f67r2	A1	f67r2.73	A1:G170	qeykeey	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G170	1	NONE	Kopiersegment 04/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
552	ASTRO	f67r2	A1	f67r2.73	A1:G171	ykchey	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G171	1	NONE	Kopiersegment 05/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
553	ASTRO	f67r2	A1	f67r2.73	A1:G172	ykchey	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G172	1	NONE	Kopiersegment 06/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
554	ASTRO	f67r2	A1	f67r2.73	A1:G173	qokeochy	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G173	1	NONE	Kopiersegment 07/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
555	ASTRO	f67r2	A1	f67r2.73	A1:G174	oaiin	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G174	1	NONE	Kopiersegment 08/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
556	ASTRO	f67r2	A1	f67r2.73	A1:G175	okol	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G175	1	NONE	Kopiersegment 09/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
557	ASTRO	f67r2	A1	f67r2.73	A1:G176	ar	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G176	1	NONE	Kopiersegment 10/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
558	ASTRO	f67r2	A1	f67r2.73	A1:G177	olar	F67_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G177	1	NONE	Kopiersegment 11/11 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
559	ASTRO	f67r2	A1	f67r2.74	A1:G178	yshey	F67_PAIRED_LEGEND_QUARANTINE_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G178	1	NONE	Kopiersegment 01/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.	Formaler Rivale: seitenlokale Legende, deren Bildbesitzer und Funktion nicht auflösbar sind.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
560	ASTRO	f67r2	A1	f67r2.74	A1:G179	qokeeody	F67_PAIRED_LEGEND_QUARANTINE_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G179	1	NONE	Kopiersegment 02/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.	Formaler Rivale: seitenlokale Legende, deren Bildbesitzer und Funktion nicht auflösbar sind.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
561	ASTRO	f67r2	A1	f67r2.74	A1:G180	cheos	F67_PAIRED_LEGEND_QUARANTINE_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G180	1	NONE	Kopiersegment 03/13 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.	Formaler Rivale: seitenlokale Legende, deren Bildbesitzer und Funktion nicht auflösbar sind.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
