retained_rank	source_draw	aggregate_match_distance	control_surfaces	aggregate_events	aggregate_pages	field_hit_cells	field_exposure_cells	field_specificity_rate	positioned_amount_neighbour_cells	open_positioned_amount_neighbour_cells	gdt760_clean_content_contact_cells	field_or_positioned_neighbour_union_cells	field_or_open_positioned_neighbour_union_cells	field_form_breadth	positioned_amount_neighbour_form_breadth	open_positioned_amount_neighbour_form_breadth	gdt760_clean_content_contact_form_breadth	field_and_positioned_neighbour_form_breadth	field_and_open_positioned_neighbour_form_breadth	field_and_clean_content_form_breadth	field_or_positioned_neighbour_union_pages	field_or_open_positioned_neighbour_union_pages	global_l_occurrences
2736	144302	0.360520906218	al|chcthal|dal|kal|lol|okol|qokal|ral|shol|sol|tedal	927	154	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	927
2737	161462	0.36056357631	al|dal|okol|qokal|qokeeal|qotol|ral|sal|shol|sol|tedal	947	156	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	947
2738	81578	0.360568183417	al|chl|chol|lolol|okeol|qokal|qokeeal|qotol|shal|shol|sol	1080	162	13	38	0.342105263158	16	16	0	26	26	5	4	4	0	4	4	0	18	18	1080
2739	11433	0.360575152254	airal|al|chl|dal|dol|lol|lolol|qokal|qotol|shol|tal	943	152	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	943
2740	110093	0.360589746193	al|cheal|chol|kol|oal|okol|qokal|qotol|sheol|sol|tedal	1029	160	11	36	0.305555555556	15	14	1	25	24	5	4	3	1	4	3	1	19	18	1029
2741	124	0.360591948441	al|dal|dol|kol|okeedal|qokal|qotol|sheol|shol|tail|tal	1002	159	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	1002
2742	100684	0.360614052557	al|cheal|chol|lol|okol|opalal|pal|qokal|qotol|rol|shol	1070	160	14	41	0.341463414634	18	17	1	29	28	6	6	5	1	5	4	1	20	19	1070
2743	77950	0.360616933467	al|chl|chlal|chol|kal|lol|okeol|okol|opalal|qokal|shol	1078	163	14	40	0.35	17	17	0	28	28	6	5	5	0	4	4	0	20	20	1078
2744	140572	0.360616933467	al|chl|chlal|chol|kal|lchedal|lol|okeol|okol|qokal|shol	1078	163	14	40	0.35	17	17	0	28	28	6	5	5	0	4	4	0	20	20	1078
2745	186375	0.360616933467	al|chl|chol|kal|lcheal|lol|okeol|okol|opalal|qokal|shol	1078	163	14	40	0.35	17	17	0	28	28	6	5	5	0	4	4	0	20	20	1078
2746	195251	0.360618951424	al|cthol|dal|dol|keol|lchedal|qokal|sal|sheol|shol|taral	1013	159	10	33	0.30303030303	14	13	1	21	20	4	5	4	1	3	3	0	16	15	1013
2747	100387	0.360627687085	al|chol|dal|dol|kal|keol|lol|okeol|pal|qetal|qokal	1119	163	12	37	0.324324324324	16	15	1	27	26	4	5	4	1	3	3	0	21	20	1119
2748	132003	0.360638353052	al|chol|cthol|dol|kal|lcheal|lkeal|qokal|qotol|sheol|sol	1072	162	9	33	0.272727272727	14	14	0	22	22	3	3	3	0	3	3	0	17	17	1072
2749	24263	0.360663375305	al|dal|dol|lkeal|okol|qokal|qopal|qotol|shal|shol|sol	985	159	11	32	0.34375	12	12	0	20	20	5	3	3	0	3	3	0	15	15	985
2750	117993	0.360667423049	al|chol|cthol|dal|lol|okeedal|okeol|opalal|oteol|qokal|tal	1099	164	13	38	0.342105263158	16	15	1	28	27	5	5	4	1	3	3	0	21	20	1099
2751	108263	0.360694796725	al|chcthal|cheal|chol|cthol|lchedal|okeol|qokal|qotol|sheol|sol	1041	160	10	36	0.277777777778	15	14	1	24	23	4	4	3	1	4	3	1	18	17	1041
2752	197787	0.360703808194	al|chol|dal|lcheal|okeol|okol|qokail|qokal|sheal|sheol|sol	1179	161	14	39	0.358974358974	14	14	0	27	27	6	3	3	0	3	3	0	20	20	1179
2753	77063	0.360719365738	al|dal|dl|dol|okol|oldal|qokal|qotol|sheol|tail|tol	892	146	8	27	0.296296296296	10	10	0	17	17	4	2	2	0	2	2	0	14	14	892
2754	35541	0.360719953644	al|chl|chol|keel|lol|okeol|qokal|qokeeal|qotol|rol|shol	1063	160	13	38	0.342105263158	17	17	0	27	27	5	5	5	0	4	4	0	19	19	1063
2755	125139	0.360721003482	al|chlal|chol|dal|dol|kal|lkeal|lol|qokal|qotol|shal	1115	163	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1115
2756	126955	0.360722284756	al|chlal|chol|daiil|dl|okol|qokal|qotol|sal|sheol|tol	1005	158	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1005
2757	16395	0.360725899348	al|cheal|dal|lcheal|okeol|okol|olchal|qokal|sal|sheal|shol	915	151	13	38	0.342105263158	15	14	1	25	24	7	6	5	1	4	3	1	17	16	915
2758	148362	0.360728456575	al|cheal|chl|chol|lkeal|okeol|okol|oldal|qokal|qotol|shol	1087	161	15	43	0.348837209302	17	16	1	29	28	7	5	4	1	5	4	1	20	19	1087
2759	132151	0.360752477429	al|chlal|chol|dol|lkeal|lol|okeol|qokal|qotol|rol|shol	1111	161	12	36	0.333333333333	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1111
2760	70214	0.360763774031	al|cheal|chlal|dal|dol|kal|okol|qokail|qokal|sal|shol	958	153	12	37	0.324324324324	14	13	1	23	22	6	5	4	1	4	3	1	17	16	958
2761	21922	0.360791411429	al|chcthal|cheal|chl|chol|cthol|lchedal|qokal|sal|sheol|sol	1019	160	11	38	0.289473684211	16	15	1	26	25	5	5	4	1	4	3	1	20	19	1019
2762	48167	0.360792114581	al|chl|chol|dol|keol|qokal|qokeeal|qotol|sheol|sol|tedal	1042	161	10	33	0.30303030303	15	14	1	24	23	4	4	3	1	3	3	0	19	18	1042
2763	11165	0.360839345749	al|cheal|chol|cthol|oal|okeol|okol|olchal|qokal|sheol|sol	1051	160	11	38	0.289473684211	16	15	1	26	25	5	5	4	1	4	3	1	19	18	1051
2764	148954	0.360845419841	al|chlal|dal|dol|kal|lchedal|okeol|okol|oteol|qokal|sheol	892	145	8	28	0.285714285714	11	10	1	18	17	4	3	2	1	2	2	0	15	14	892
2765	130719	0.360845733141	al|chl|chlal|dal|kol|okol|qetal|qokal|ral|sheol|shol	958	156	12	35	0.342857142857	12	12	0	21	21	6	3	3	0	3	3	0	16	16	958
2766	157548	0.360851084452	al|chol|dal|kal|keel|kol|odal|okol|qokal|qokeeal|sheol	1133	163	13	39	0.333333333333	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1133
2767	19743	0.36088109826	al|chdal|chol|kal|oal|okol|opalal|qokal|qotol|sal|sheol	997	157	10	33	0.30303030303	15	15	0	24	24	4	4	4	0	3	3	0	19	19	997
2768	41704	0.360882607346	al|cthol|dal|dol|kal|lkeal|okeol|okol|qokal|sheol|taral	917	147	8	29	0.275862068966	10	10	0	17	17	4	2	2	0	2	2	0	14	14	917
2769	126382	0.360883097509	al|chol|lolol|okeol|oteol|pal|qokal|qotol|shal|sheol|sol	1005	159	9	31	0.290322580645	15	14	1	23	22	3	4	3	1	3	3	0	18	17	1005
2770	153503	0.360887359416	al|cheal|chol|cthol|dal|dl|qetal|qokal|qokeeal|sal|sol	1110	164	13	41	0.317073170732	16	15	1	28	27	5	5	4	1	4	3	1	21	20	1110
2771	24366	0.36088814414	al|chlal|daiil|dal|dol|kal|okeol|qokal|rol|sheol|sol	890	141	7	27	0.259259259259	10	10	0	16	16	3	2	2	0	2	2	0	13	13	890
2772	127797	0.36089032273	airal|al|chl|chol|daiil|dal|kol|okeol|qokal|sheol|tol	1147	164	13	39	0.333333333333	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1147
2773	27044	0.360902844461	al|chol|kal|lol|oldal|qokal|shal|sheol|sol|tedal|tol	986	160	9	32	0.28125	15	15	0	23	23	3	4	4	0	3	3	0	18	18	986
2774	59126	0.360912911981	al|chol|cthol|dal|kal|lcheal|qokal|qotol|sheal|sol|tedal	1111	164	13	39	0.333333333333	14	14	0	26	26	5	3	3	0	3	3	0	19	19	1111
2775	168523	0.360912911981	al|chol|dal|dl|dol|kal|olchal|qokal|sal|tchal|tol	1111	164	12	38	0.315789473684	16	16	0	27	27	4	5	5	0	3	3	0	20	20	1111
2776	140959	0.360935566572	al|cheal|chl|chol|lol|lolol|okeol|pal|qokal|rol|shol	1046	160	14	42	0.333333333333	18	17	1	29	28	6	6	5	1	5	4	1	20	19	1046
2777	170730	0.360935822329	airal|al|dal|kal|otchol|qokail|qokal|qotol|sal|sheol|shol	963	158	10	33	0.30303030303	13	13	0	20	20	4	4	4	0	3	3	0	15	15	963
2778	180230	0.360956131698	al|chol|dal|dol|kal|keol|okeol|qetal|qokal|sal|taral	1121	163	12	37	0.324324324324	16	15	1	27	26	4	5	4	1	3	3	0	21	20	1121
2779	52401	0.360958709235	al|chl|daiil|dal|kal|oteol|pal|qokal|ral|shol|sol	893	151	11	34	0.323529411765	13	12	1	21	20	5	4	3	1	3	3	0	16	15	893
2780	69294	0.361035340552	al|chcthal|chol|dal|kol|otchol|qokal|qotol|shal|sol|tedal	1093	163	12	36	0.333333333333	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1093
2781	130900	0.361054025521	al|cheal|chol|kal|okeol|okol|pal|qokail|qokal|qotol|sheol	1011	157	11	37	0.297297297297	15	14	1	25	24	5	4	3	1	4	3	1	19	18	1011
2782	196506	0.361067488816	airal|al|chl|daiil|dal|dol|okeol|qokal|qotol|shal|shol	947	154	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	947
2783	38794	0.361091233311	al|chl|chol|dal|okol|otchol|pal|qokal|qokalol|tal|tol	1083	162	14	39	0.358974358974	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1083
2784	97098	0.361123465157	al|chl|chol|lkeal|lol|okeol|okol|oldal|qokal|ral|shol	1069	161	14	39	0.358974358974	17	17	0	28	28	6	5	5	0	4	4	0	20	20	1069
2785	122594	0.361131475129	al|chdal|chol|lol|oal|okol|qokail|qokal|qotol|shol|sol	1100	164	13	37	0.351351351351	17	17	0	27	27	5	5	5	0	4	4	0	19	19	1100
2786	6358	0.361136833925	al|chol|dal|kol|okeol|qokal|qokalol|qokeeal|sheol|tal|tol	1139	164	12	37	0.324324324324	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1139
2787	173757	0.361162937411	al|chl|chlal|chol|daiil|okol|qokal|qotol|ral|shol|sol	1090	162	14	39	0.358974358974	16	16	0	27	27	6	4	4	0	4	4	0	19	19	1090
2788	55510	0.361166282548	al|chl|chlal|cthol|dal|qetal|qokal|rol|sheol|shol|tol	964	156	11	35	0.314285714286	12	12	0	20	20	5	3	3	0	3	3	0	15	15	964
2789	108455	0.361180313288	al|chdal|chlal|cthol|dal|lkeal|okeol|okol|qokal|sheol|sol	892	145	8	28	0.285714285714	10	10	0	17	17	4	2	2	0	2	2	0	14	14	892
2790	110761	0.361180999827	al|dal|dol|odal|okeol|okol|opalal|qokal|qotol|shol|taral	971	154	11	32	0.34375	12	12	0	20	20	5	3	3	0	3	3	0	15	15	971
2791	14183	0.361183541027	al|chol|odal|okeol|oldal|oteol|qokail|qokal|qotol|sheol|shol	1110	163	12	37	0.324324324324	17	16	1	26	25	4	5	4	1	4	4	0	18	17	1110
2792	56120	0.361189893019	al|dal|lcheal|lol|okol|qokal|qokalol|qotol|shol|sol|tal	949	156	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	949
2793	107506	0.361192327807	al|daiil|dal|dol|keol|oal|qokal|sal|sheol|sol|tol	890	145	7	26	0.269230769231	12	11	1	18	17	3	4	3	1	2	2	0	15	14	890
2794	190486	0.361199725144	al|chl|chol|cthol|dol|oal|okol|qokal|sal|sheol|tedal	1065	160	11	35	0.314285714286	15	15	0	25	25	5	4	4	0	3	3	0	20	20	1065
2795	75936	0.361226809138	al|dal|lkeal|okeol|okol|oteol|qokal|qopal|rol|shol|sol	941	156	11	32	0.34375	13	12	1	21	20	5	4	3	1	3	3	0	16	15	941
2796	191936	0.361230510951	airal|al|chl|chol|okeol|qokal|qotol|sal|shol|tal|tedal	1065	160	13	38	0.342105263158	17	17	0	27	27	5	5	5	0	4	4	0	19	19	1065
2797	37348	0.361259830067	al|chl|chlal|chol|okeol|okol|opalal|qokal|sal|shal|shol	1070	161	14	39	0.358974358974	17	17	0	28	28	6	5	5	0	4	4	0	20	20	1070
2798	47258	0.361274811056	al|cheal|cthol|dal|okeol|olchal|qokal|qokeeal|sheal|shol|sol	933	153	12	38	0.315789473684	14	13	1	23	22	6	5	4	1	4	3	1	15	14	933
2799	84907	0.361275624615	al|chdal|chl|chol|kal|qetal|qokal|sheol|shol|sol|taral	1112	166	13	40	0.325	16	16	0	26	26	5	4	4	0	4	4	0	18	18	1112
2800	104261	0.361284670625	al|chcthal|chol|kal|lchedal|lol|okol|qokal|qotol|rol|sheol	996	157	10	33	0.30303030303	15	15	0	24	24	4	4	4	0	3	3	0	19	19	996
2801	70660	0.361287230474	al|dal|kal|kol|okeol|olchal|qokal|qopal|qotol|sheol|shol	973	160	10	34	0.294117647059	13	13	0	20	20	4	4	4	0	3	3	0	14	14	973
2802	47568	0.361304679391	airal|al|chl|chol|okeol|olchal|qokal|rol|sheol|shol|sol	1132	164	13	40	0.325	17	17	0	27	27	5	5	5	0	4	4	0	18	18	1132
2803	90112	0.361344802867	al|chl|chol|dal|dol|kal|lol|opalal|qokal|qopal|tol	1119	164	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1119
2804	196883	0.361355913099	al|chl|chol|dl|keel|lcheal|okeol|okol|qokal|sal|sheol	1000	157	11	34	0.323529411765	15	15	0	25	25	5	4	4	0	3	3	0	20	20	1000
2805	18980	0.361375174699	al|chcthal|chol|kal|keol|okeol|qokal|qotol|sheol|sol|tail	1007	159	9	32	0.28125	15	14	1	23	22	3	4	3	1	3	3	0	18	17	1007
2806	185147	0.361386198726	al|chol|cthol|okeol|qetal|qokal|qokeeal|sal|sheal|shol|sol	1096	163	13	38	0.342105263158	17	17	0	27	27	5	5	5	0	4	4	0	18	18	1096
2807	53138	0.361386198726	al|chol|cthol|okeol|opalal|qokal|sal|sheal|shol|sol|tchal	1096	163	13	38	0.342105263158	17	17	0	27	27	5	5	5	0	4	4	0	18	18	1096
2808	181722	0.361386338602	al|chl|dal|oal|okeol|okol|qokal|rol|sal|shol|tedal	923	152	12	34	0.352941176471	13	13	0	22	22	6	4	4	0	3	3	0	17	17	923
2809	119232	0.361421354467	al|chol|dl|kal|lcheal|okeol|okol|qokal|qokalol|sheol|sol	1017	161	10	33	0.30303030303	14	14	0	23	23	4	3	3	0	3	3	0	18	18	1017
2810	16894	0.361434120556	al|chlal|chol|dol|kal|lolol|okeol|qokal|qotol|rol|sheol	1028	160	9	32	0.28125	14	14	0	22	22	3	3	3	0	3	3	0	17	17	1028
2811	66931	0.361434753812	al|cheal|chl|chol|cthol|okeol|qokal|qokalol|shol|sol|taral	1099	162	14	43	0.325581395349	17	16	1	28	27	6	5	4	1	5	4	1	19	18	1099
2812	66362	0.361447441852	al|chol|cthol|dol|keol|okeol|qetal|qokal|sheol|sol|taral	1066	161	9	32	0.28125	15	14	1	23	22	3	4	3	1	3	3	0	18	17	1066
2813	59761	0.361467733456	airal|al|chl|dal|dol|keol|okeol|okol|qokal|shol|tail	960	154	12	34	0.352941176471	13	12	1	22	21	6	4	3	1	3	3	0	17	16	960
2814	23048	0.361472324037	al|cthol|dal|okol|qokal|qokeeal|qotol|sheol|sol|tal|tedal	892	145	8	28	0.285714285714	10	10	0	17	17	4	2	2	0	2	2	0	14	14	892
2815	15387	0.361474449117	al|chdal|chol|dal|kol|qokail|qokal|qotol|sheol|tchal|tol	1137	164	12	37	0.324324324324	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1137
2816	199368	0.361479853133	al|chl|chol|kol|okol|qokal|qotol|sheol|sol|taral|tedal	1031	160	11	34	0.323529411765	14	14	0	24	24	5	3	3	0	3	3	0	19	19	1031
2817	82868	0.361494109343	al|chdal|chol|lol|okol|qokal|qotol|sal|shol|tchal|tedal	1080	162	13	37	0.351351351351	18	18	0	28	28	5	6	6	0	4	4	0	20	20	1080
2818	44338	0.361504983195	airal|al|chol|cthol|dal|lolol|okeol|qokal|qotol|sal|shal	1111	162	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1111
2819	53400	0.361510114059	al|cheal|dal|okeol|okol|qokail|qokal|qokeeal|ral|sal|shol	917	151	12	36	0.333333333333	14	13	1	23	22	6	5	4	1	4	3	1	17	16	917
2820	29097	0.361513560641	al|chdal|chol|daiil|dal|dol|kal|lol|okeol|qokal|qokeeal	1120	164	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1120
2821	162373	0.361516255621	al|chl|dal|keel|okol|otchol|qokal|qopal|qotol|sheol|sol	876	145	9	29	0.310344827586	10	10	0	18	18	5	2	2	0	2	2	0	15	15	876
2822	11963	0.361517006872	al|chcthal|dal|dl|dol|kal|keel|kol|qokal|sheol|shol	980	157	10	33	0.30303030303	12	12	0	19	19	4	3	3	0	3	3	0	14	14	980
2823	184084	0.361521106717	airal|al|chol|dl|dol|kal|lol|qokal|shol|sol|tail	1104	165	12	37	0.324324324324	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1104
2824	43745	0.3615227474	al|chl|chol|cthol|dol|lol|oal|okol|qokal|sheol|tedal	1063	160	11	35	0.314285714286	15	15	0	25	25	5	4	4	0	3	3	0	20	20	1063
2825	139024	0.361530687806	al|chol|dol|keel|lol|okeol|oldal|oteol|qokal|shal|shol	1089	163	12	36	0.333333333333	18	17	1	27	26	4	6	5	1	4	4	0	19	18	1089
2826	165447	0.361530986846	al|chcthal|chl|chol|daiil|dol|okeol|qokal|qotol|sheol|tol	1045	161	10	33	0.30303030303	14	14	0	23	23	4	3	3	0	3	3	0	18	18	1045
2827	135229	0.361531614966	al|cheal|chol|cthol|dal|kal|qokal|qokeeal|qotol|sal|tedal	1103	163	13	42	0.309523809524	16	15	1	28	27	5	5	4	1	4	3	1	21	20	1103
2828	158534	0.361531614966	al|cheal|chol|cthol|dal|kal|olchal|qokal|qotol|sal|tchal	1103	163	13	43	0.302325581395	17	16	1	29	28	5	6	5	1	4	3	1	21	20	1103
2829	87274	0.361576691084	al|cheal|cthol|dal|dol|keel|lcheal|okeol|qokal|qotol|shol	981	153	11	36	0.305555555556	13	12	1	21	20	5	4	3	1	4	3	1	15	14	981
2830	89773	0.36158548694	al|cheal|chl|chol|keel|pal|qokal|sal|sheol|shol|sol	1131	164	14	43	0.325581395349	18	17	1	29	28	6	6	5	1	5	4	1	20	19	1131
2831	64979	0.361590158747	al|chol|lol|okol|oteol|qetal|qokal|rol|sal|sheol|taral	991	157	10	32	0.3125	17	16	1	26	25	4	6	5	1	3	3	0	21	20	991
2832	27448	0.361599607872	al|chol|dal|dol|okeol|olchal|qokal|qokeeal|qotol|sal|sheal	1135	162	13	38	0.342105263158	16	16	0	28	28	5	5	5	0	3	3	0	20	20	1135
2833	165210	0.361612990988	al|chol|cthol|kal|lol|okol|pal|qokal|sheol|sol|tedal	1041	162	10	34	0.294117647059	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1041
2834	166026	0.361623832863	al|chl|chol|daiil|lol|okeol|okol|qokal|qokeeal|shal|shol	1068	161	14	39	0.358974358974	17	17	0	28	28	6	5	5	0	4	4	0	20	20	1068
2835	120833	0.361628484579	al|chol|dal|lcheal|otchol|qetal|qokal|rol|sheol|sol|tol	1149	164	12	37	0.324324324324	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1149
2836	89285	0.361645536783	al|chl|chol|keel|kol|oal|okeol|okol|qokal|sheol|sol	1032	160	11	34	0.323529411765	14	14	0	24	24	5	3	3	0	3	3	0	19	19	1032
2837	75072	0.361649585035	al|dal|lol|lolol|oal|okol|qokal|qotol|rol|shol|sol	949	156	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	949
2838	59430	0.36166830575	al|chl|dal|kal|lchedal|okeol|okol|qokal|qopal|qotol|shol	934	154	12	35	0.342857142857	12	12	0	21	21	6	3	3	0	3	3	0	16	16	934
2839	10817	0.361670980247	al|chcthal|chol|oteol|qetal|qokal|qotol|sal|sheal|sheol|sol	997	160	10	32	0.3125	16	15	1	25	24	4	5	4	1	3	3	0	19	18	997
2840	78752	0.361677678181	al|cheal|dol|keel|okeol|qokal|sal|sheol|shol|sol|tchal	880	150	8	30	0.266666666667	14	13	1	19	18	4	5	4	1	4	3	1	14	13	880
2841	154488	0.361690176029	al|chcthal|dal|kal|qokal|qotol|rol|sal|shol|sol|tedal	923	154	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	923
2842	14481	0.361698864489	al|chdal|chol|kal|okeol|pal|qokal|qokalol|qotol|sheol|shol	1114	164	12	38	0.315789473684	16	16	0	25	25	4	4	4	0	4	4	0	17	17	1114
2843	68800	0.36170586785	al|chol|kol|lol|odal|oteol|qokal|sheol|shol|tail|taral	1088	164	12	37	0.324324324324	18	17	1	27	26	4	6	5	1	4	4	0	19	18	1088
2844	197992	0.36170586785	al|chol|kol|lcheal|lol|odal|olchal|oteol|qokal|sheol|shol	1088	164	12	38	0.315789473684	19	18	1	28	27	4	7	6	1	4	4	0	19	18	1088
2845	19129	0.361739551158	al|cheal|chl|chol|cthol|dal|lkeal|lol|pal|qokal|rol	1081	162	14	43	0.325581395349	16	15	1	29	28	6	5	4	1	4	3	1	22	21	1081
2846	72062	0.36178011938	al|chol|dal|keel|okeol|okol|oldal|qokal|qotol|sheal|sheol	1165	160	14	39	0.358974358974	14	14	0	27	27	6	3	3	0	3	3	0	20	20	1165
2847	142239	0.361791665471	airal|al|chol|dal|kal|okeol|olchal|otchol|qokal|shal|tol	1066	162	12	38	0.315789473684	15	15	0	26	26	4	4	4	0	3	3	0	19	19	1066
2848	39081	0.361794262652	al|chol|keel|kol|oal|okol|qokal|sal|shal|sheol|sol	1012	160	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1012
2849	67231	0.36179624272	al|chl|cthol|dal|kal|opalal|pal|qokal|sheal|sheol|shol	949	155	12	37	0.324324324324	12	12	0	21	21	6	3	3	0	3	3	0	15	15	949
2850	72241	0.361800362325	al|cheal|dal|dol|lol|oldal|qokal|qotol|rol|shol|tedal	941	151	11	35	0.314285714286	14	13	1	22	21	5	5	4	1	4	3	1	16	15	941
2851	138703	0.361814332743	al|cheal|dal|kal|kol|okol|oldal|qetal|qokal|sheol|shol	965	157	12	38	0.315789473684	13	12	1	22	21	6	4	3	1	4	3	1	16	15	965
2852	189597	0.361816633973	al|dal|keol|kol|okeol|okol|oldal|qokail|qokal|sheol|shol	976	158	11	33	0.333333333333	13	12	1	21	20	5	4	3	1	3	3	0	16	15	976
2853	151840	0.361835026386	al|chl|dal|dol|okeedal|okol|opalal|qokal|sal|sheol|tol	898	143	10	30	0.333333333333	11	11	0	20	20	6	3	3	0	2	2	0	17	17	898
2854	136262	0.361850211695	al|chol|dal|dol|lcheal|okeol|oteol|qokal|ral|sal|tail	1120	164	12	36	0.333333333333	16	15	1	27	26	4	5	4	1	3	3	0	21	20	1120
2855	73247	0.361878122384	al|chol|okeol|oteol|qetal|qokal|qotol|shal|sheol|sol|tchal	1005	159	9	31	0.290322580645	15	14	1	23	22	3	4	3	1	3	3	0	18	17	1005
2856	185399	0.361883205191	al|chl|dal|dol|lcheal|okeol|okol|olchal|oteol|qokal|shol	968	156	12	35	0.342857142857	14	13	1	23	22	6	5	4	1	3	3	0	17	16	968
2857	23872	0.361886046141	al|dal|dol|lcheal|lol|okol|qokal|shal|sheol|sol|tedal	904	144	8	27	0.296296296296	11	11	0	18	18	4	3	3	0	2	2	0	15	15	904
2858	23593	0.361893550533	al|cheal|chl|dal|kal|okeedal|okeol|okol|qetal|qokal|shol	919	152	14	40	0.35	13	12	1	24	23	8	4	3	1	4	3	1	18	17	919
2859	28724	0.36189560433	airal|al|dal|dol|keol|lkeal|qokal|sal|shol|sol|tol	963	157	10	31	0.322580645161	14	13	1	21	20	4	5	4	1	3	3	0	16	15	963
2860	18048	0.361953627635	airal|al|cheal|chl|chol|dal|dol|lolol|okeol|qokal|sol	1152	163	14	42	0.333333333333	15	14	1	28	27	6	4	3	1	4	3	1	21	20	1152
2861	19733	0.361959949756	al|chol|kal|lcheal|okeol|qokail|qokal|sal|sheal|shol|sol	1070	165	13	38	0.342105263158	17	17	0	27	27	5	5	5	0	4	4	0	18	18	1070
2862	193937	0.361966496074	al|dal|dol|kal|lchedal|okeol|okol|oteol|qokal|sheol|tchal	892	145	8	28	0.285714285714	11	10	1	18	17	4	3	2	1	2	2	0	15	14	892
2863	9889	0.361967694427	al|cheal|daiil|dal|kal|okeol|okol|qokal|qokeeal|qotol|shol	932	153	12	37	0.324324324324	13	12	1	22	21	6	4	3	1	4	3	1	16	15	932
2864	49090	0.361989994391	al|chol|okeol|oteol|qokal|ral|sheol|shol|sol|taral|tedal	1126	165	12	37	0.324324324324	17	16	1	26	25	4	5	4	1	4	4	0	18	17	1126
2865	137541	0.36199528334	al|chl|chol|kal|lchedal|lol|okeedal|qokal|rol|shol|sol	1060	163	14	40	0.35	17	17	0	28	28	6	5	5	0	4	4	0	19	19	1060
2866	159691	0.362002171327	al|chlal|chol|kal|lchedal|okeol|qokal|qotol|sal|shal|sheol	984	157	9	32	0.28125	15	15	0	23	23	3	4	4	0	3	3	0	18	18	984
2867	15997	0.362017840187	al|chl|chlal|chol|kal|okeol|okol|qokal|qotol|sheol|tedal	1013	157	11	35	0.314285714286	14	14	0	24	24	5	3	3	0	3	3	0	19	19	1013
2868	187875	0.362018546144	airal|al|chol|dal|keol|kol|okol|qokal|qotol|tedal|tol	1099	163	13	37	0.351351351351	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1099
2869	32696	0.362024085631	al|chcthal|chol|kal|keol|lol|qetal|qokal|sal|shol|sol	1065	163	12	37	0.324324324324	19	18	1	28	27	4	7	6	1	4	4	0	20	19	1065
2870	37188	0.362033417149	airal|al|dal|dol|lolol|otchol|qokal|sheal|sheol|sol|tol	876	147	8	27	0.296296296296	10	10	0	17	17	4	2	2	0	2	2	0	13	13	876
2871	66043	0.362062050542	al|chcthal|chol|cthol|daiil|dal|lol|okeol|qokal|ral|tol	1101	164	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1101
2872	145872	0.362073550064	al|chl|chol|cthol|okeol|opalal|qokal|qotol|sheol|sol|taral	1043	160	10	34	0.294117647059	14	14	0	23	23	4	3	3	0	3	3	0	18	18	1043
2873	145225	0.362079421734	al|chl|chol|daiil|okeol|okol|oldal|oteol|qokal|shol|sol	1101	164	14	39	0.358974358974	17	16	1	28	27	6	5	4	1	4	4	0	20	19	1101
2874	172166	0.362084441927	al|chcthal|chol|daiil|odal|okeol|oteol|qokal|qotol|sheol|shol	1110	163	12	37	0.324324324324	17	16	1	26	25	4	5	4	1	4	4	0	18	17	1110
2875	180388	0.362099194758	al|chl|cthol|dal|lol|okeol|opalal|qokal|qokeeal|sal|shol	936	151	11	34	0.323529411765	14	14	0	22	22	5	5	5	0	3	3	0	17	17	936
2876	4151	0.362105531803	al|chl|chol|okol|qokal|qokalol|qopal|qotol|shol|sol|tal	1094	162	14	39	0.358974358974	16	16	0	27	27	6	4	4	0	4	4	0	19	19	1094
2877	82987	0.362117191765	al|chlal|chol|cthol|keol|lkeal|lol|okeol|qokal|shol|sol	1098	162	12	37	0.324324324324	18	17	1	27	26	4	6	5	1	4	4	0	19	18	1098
