entry	kind	working_meaning_de	composition	context_rule	status
chry@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	leicht getrocknete Wurzeldroge	CH_DRY+R_ROOT+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lcheod@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	trockne den Holzdrogenansatz bis zur mittleren Stufe und schließe ihn ab	L_WOOD+CH_DRY+E_MIDDLE+O_PREP+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheodaiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	drei Dosen Trockenansatz auf mittlerer Trockenstufe	CH_DRY+E_MIDDLE+O_PREP+D_MEASURE+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lcheedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Holzdroge vollständig trocknen und abschließen	L_WOOD+CH_DRY+EE_END+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chearaiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	drei Teile der ersten Trockenfraktion	CH_DRY+E_MIDDLE+AR_FRACTION_I+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chdaldy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	abgemessenen Rohstoff I trocknen und abschließen	CH_DRY+D_MEASURE+AL_RAW_I+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
loraiir@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Holzdrogenportion der dritten Fraktion	L_WOOD+OR_PORTION+AIIR_FRACTION_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
otalal@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	setze einen kalten Ansatz aus zwei Posten Rohdroge I an	O_PREP+T_COLD+AL_RAW_I+AL_RAW_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lkey@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Holzdroge bis zur mittleren Heizstufe	L_WOOD+K_HOT+E_MIDDLE+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lcheor@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine Portion bis zur Mittelstufe getrocknete Holzdroge	L_WOOD+CH_DRY+E_MIDDLE+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
pcheedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Pulver vollständig trocknen und abschließen	P_POWDER+CH_DRY+EE_END+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okaram@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß der ersten erhitzten Ansatzfraktion	O_PREP+K_HOT+AR_FRACTION_I+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
teedu@GDT665_DEFAULT	LEARNED_WHOLE	Kühlendstufe abschließen	LEARNED_TEEDU_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
arain@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	erste Drogenfraktion in Menge II	AR_FRACTION_I+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yty@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	kühle hiervon leicht ab	Y_REFERENCE+T_COLD+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oykchor@GDT665_DEFAULT	LEARNED_WHOLE	nimm hiervon eine Portion heiß-trockenen Ansatzes	LEARNED_OYKCHOR_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chckhan@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	trockenes Arzneikompositum auf Stufe I	CH_DRY+CKH_COMPOSITE+AN_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shed@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Einweichen bis zur mittleren Stufe abschließen	SH_MOIST+E_MIDDLE+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ycheey@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	trockne hiervon bis zur Endstufe	Y_REFERENCE+CH_DRY+EE_END+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
soiry@GDT665_DEFAULT	LEARNED_WHOLE	Saatgutansatz in zweiter Fraktion und Grundform	LEARNED_SOIRY_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chealy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Rohstoff I bis zur mittleren Trockenstufe bringen	CH_DRY+E_MIDDLE+AL_RAW_I+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oteeyoram@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß vollständig gekühlten Ansatzes	O_PREP+T_COLD+EE_END+Y_START_OR_CLOSE+OR_PORTION+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokeeor@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	erhitze eine Portion vollständig	QO_COMMAND+K_HOT+EE_END+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykeey@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	erhitze hiervon bis zur Endstufe und schließe ab	Y_REFERENCE+K_HOT+EE_END+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lsheedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Holzdroge vollständig einweichen und abschließen	L_WOOD+SH_MOIST+EE_END+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
checkhol@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	getrockneter Arzneikompositum-Grundstoff	CH_DRY+E_MIDDLE+CKH_COMPOSITE+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lkchedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen	L_WOOD+K_HOT+CH_DRY+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oleed@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Holzdrogenansatz auf der Endstufe abschließen	O_PREP+L_WOOD+EE_END+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sfm@GDT665_DEFAULT	LEARNED_WHOLE	eine Handvoll Saatgut und Blüten	LEARNED_SFM_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
rain@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Wurzeldroge in Charge II	R_ROOT+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okos@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine Charge Heißansatz	O_PREP+K_HOT+O_PREP+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olol@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Holzdrogen-Grundansatz	O_PREP+L_WOOD+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shotchy@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Feuchtansatz aus kalt getrockneter Droge in Grundform	SH_MOIST+O_PREP+T_COLD+CH_DRY+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokeees@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	erhitze die Charge bis zur letzten Stufe	QO_COMMAND+K_HOT+EEE_LONG_OR_FINAL+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dor@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	miss eine Portion Droge ab	D_MEASURE+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chtol@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	getrocknetes und abgekühltes Drogenmaterial	CH_DRY+T_COLD+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dom@GDT665_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	miss eine Handvoll Ansatz ab	LEARNED_DOM_WHOLE	visible alternate-reader join first; otherwise exact free default	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chos@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine Charge Trockenansatz	CH_DRY+O_PREP+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
tshoiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	kalter Feuchtansatz in Form III	T_COLD+SH_MOIST+O_PREP+IIN_FORM_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cholo@GDT665_DEFAULT	LEARNED_WHOLE	Trockenstoff in Ansatzform	LEARNED_CHOLO_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chtchey@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Droge kalt bis zur Mittelstufe nachtrocknen	CH_DRY+T_COLD+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
keem@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	erhitze eine Handvoll Droge vollständig	LEARNED_KEEM_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheeo@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	vollständig eingeweichter Ansatz	SH_MOIST+EE_END+O_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okaly@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Rohstoff-I-Ansatz leicht erhitzen und abschließen	O_PREP+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chcthedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Krautdroge bis zur mittleren Stufe trocknen und abschließen	CH_DRY+CTH_HERB+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olchdaiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Holzdrogenansatz aus drei Dosen Trockendroge	O_PREP+L_WOOD+CH_DRY+D_MEASURE+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chochy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Trockenansatz nochmals leicht trocknen	CH_DRY+O_PREP+CH_DRY+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qotcheeaiin@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	nimm drei Teile vollständig kalt getrocknete Droge	QO_COMMAND+T_COLD+CH_DRY+EE_END+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chytaroiin@GDT665_DEFAULT	LEARNED_WHOLE	Zubereitungsform III aus der ersten trocken-kalten Fraktion	LEARNED_CHYTAROIIN_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okchor@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine Portion heiß-trockene Droge im Ansatz	O_PREP+K_HOT+CH_DRY+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ckholdy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Arzneikompositum fertigstellen	CKH_COMPOSITE+OL_MATERIAL+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chshol@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	getrocknete Droge einweichen	CH_DRY+SH_MOIST+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shok@GDT665_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	Feuchtansatz erhitzen	SH_MOIST+O_PREP+K_HOT	visible alternate-reader join first; otherwise exact free default	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokees@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	erhitze die Charge bis zur Endstufe	QO_COMMAND+K_HOT+EE_END+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yteey@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	kühle hiervon bis zur Endstufe ab	Y_REFERENCE+T_COLD+EE_END+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
taraiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	drei Teile der ersten gekühlten Drogenfraktion	T_COLD+AR_FRACTION_I+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chkalykedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Rohdroge I unter Wärme vortrocknen; danach bis zur mittleren Heizstufe bringen und abschließen	CH_DRY+K_HOT+AL_RAW_I+Y_REFERENCE+K_HOT+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chdain@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Trockendroge in Dosis II	CH_DRY+D_MEASURE+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yshol@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	weiche hiervon den Drogenstoff ein	Y_REFERENCE+SH_MOIST+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheekchy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	vollständig trocknen, dann leicht erhitzen und nachtrocknen	CH_DRY+EE_END+K_HOT+CH_DRY+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dalor@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine abgemessene Portion Rohdroge I	D_MEASURE+AL_RAW_I+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yd@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	schließe den vorstehenden Rezeptposten ab	Y_REFERENCE+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dalshedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen	D_MEASURE+AL_RAW_I+SH_MOIST+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dykaly@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	danach Rohstoff I leicht erhitzen	DY_FINISHED+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ytam@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	nimm hiervon ein Maß und kühle es	Y_REFERENCE+T_COLD+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chotchy@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz aus kalt getrockneter Droge in Grundform	CH_DRY+O_PREP+T_COLD+CH_DRY+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ody@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	fertiggestellter Ansatz	O_PREP+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
aram@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß der ersten Drogenfraktion	AR_FRACTION_I+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoain@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	nimm zwei Teile	QO_COMMAND+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qockhy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	bereite einen Arzneikompositum-Ansatz in Grundstufe	QO_COMMAND+O_PREP+CKH_COMPOSITE+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
darchd@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	miss die erste Fraktion ab, trockne sie und schließe ab	D_MEASURE+AR_FRACTION_I+CH_DRY+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
otaldiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	miss eine Dosis kalten Rohstoff-I-Ansatzes in Zubereitungsform III ab	O_PREP+T_COLD+AL_RAW_I+D_MEASURE+IIN_FORM_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykair@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	nimm hiervon die zweite erhitzte Drogenfraktion	Y_REFERENCE+K_HOT+AIR_FRACTION_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kchol@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	erhitztes Trockengut	K_HOT+CH_DRY+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
psheey@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Pulver vollständig anfeuchten	P_POWDER+SH_MOIST+EE_END+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheodaiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	drei Dosen eingeweichter Ansatz	SH_MOIST+E_MIDDLE+O_PREP+D_MEASURE+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokaiir@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	nimm die dritte erhitzte Drogenfraktion	QO_COMMAND+K_HOT+AIIR_FRACTION_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ctheod@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Krautansatz auf der mittleren Stufe abschließen	CTH_HERB+E_MIDDLE+O_PREP+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ytchos@GDT665_DEFAULT	ENTRY_COMPOSITE	nimm hiervon eine Charge kalt getrockneten Ansatz	Y_REFERENCE+T_COLD+CH_DRY+O_PREP+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ssheckhy@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	angefeuchtetes Samenkompositum in Grundstufe	S_SEED+SH_MOIST+E_MIDDLE+CKH_COMPOSITE+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
keishy@GDT665_DEFAULT	LEARNED_WHOLE	erhitzte und leicht angefeuchtete Droge	LEARNED_KEISHY_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qolkary@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	gib die erste erhitzte Drogenfraktion hinzu	QOL_ADD+K_HOT+AR_FRACTION_I+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olom@GDT665_DEFAULT	LEARNED_WHOLE	eine Handvoll Holzdroge im Ansatz	LEARNED_OLOM_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okoldy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	erhitzten Ansatzstoff fertigstellen	O_PREP+K_HOT+OL_MATERIAL+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qolsheol@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	gib eingeweichtes Drogenmaterial hinzu	QOL_ADD+SH_MOIST+E_MIDDLE+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
as@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	ein gleicher Teil der Arzneispecies	A_PART_OR_LINK+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cham@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß Trockendroge	CH_DRY+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qeey@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	nimm die Endportion hinzu	LEARNED_QEEY_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
otolaiin@GDT665_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	drei Teile Kaltansatz	O_PREP+T_COLD+OL_MATERIAL+AIIN_III	visible alternate-reader join first; otherwise exact free default	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
doraiin@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	drei abgemessene Drogenportionen	D_MEASURE+OR_PORTION+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
fchedy@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	F_FLOWER+CH_DRY+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chdor@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine abgemessene Portion Trockendroge	CH_DRY+D_MEASURE+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yched@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	trockne hiervon bis zur Mittelstufe und schließe ab	Y_REFERENCE+CH_DRY+E_MIDDLE+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lorain@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	Holzportion in Charge II	L_WOOD+OR_PORTION+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cthdy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	Krautdroge fertig aufbereiten	CTH_HERB+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qckhedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	QO_COMMAND+CKH_COMPOSITE+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shedaldy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab	SH_MOIST+E_MIDDLE+D_MEASURE+AL_RAW_I+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V42_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
