calibration_id	page	locus	target_ordinal	target_surface	target_reader_exact	window_length	target_position_in_window	target_window_slot	known_surfaces	known_card_values_de	predicted_axes	actual_target_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	eva_window	overlapping_calibration_frames	any_axis_hit	full_prediction_subset_of_actual	opposition_contradiction	literal_identity_credit	component_export_credit
G748-C0373	f82r	f82r.18	6	chedar	0	3	1	FIRST	qokeey|ykeey	qokeey=heiß am Ende des Grades || ykeey=erhitze hiervon bis zur Endstufe und schließe ab	HOT|END_STAGE	DRY|MIDDLE_STAGE	HOT|PROCESS|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	chedar qokeey ykeey	1	0	0	1	0	0
G748-C0374	f83r	f83r.19	4	sain	1	3	3	LAST	ockhey|shedaiin	shedaiin=drei Portionen bis zur Mittelstufe eingeweichter Droge || ockhey=Ansatz eines Arzneikompositums in der Gradmitte	MIDDLE_STAGE	LEVEL_II	AMOUNT|MATERIAL|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	shedaiin ockhey sain	1	0	0	0	0	0
G748-C0375	f83r	f83r.33	4	sheekchy	1	3	1	FIRST	qokey|sain	qokey=heiß in der Mitte des Grades || sain=Heißgrad II	HOT	HOT|DRY|MOIST|END_STAGE	HOT|MIDDLE_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheekchy qokey sain	1	1	1	0	0	0
G748-C0376	f83r	f83r.33	5	qokey	1	3	2	INNER	sain|sheekchy	sheekchy=vollständig anfeuchten, dann heiß-trocken ansetzen || sain=Heißgrad II	HOT	HOT|MIDDLE_STAGE	HOT|DRY|MOIST|END_STAGE|LEVEL_II	MOISTURE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheekchy qokey sain	1	1	1	0	0	0
G748-C0377	f83r	f83r.33	6	sain	1	3	3	LAST	qokey|sheekchy	sheekchy=vollständig anfeuchten, dann heiß-trocken ansetzen || qokey=heiß in der Mitte des Grades	HOT	HOT|LEVEL_II	HOT|DRY|MOIST|MIDDLE_STAGE|END_STAGE	MOISTURE|STAGE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheekchy qokey sain	1	1	1	0	0	0
G748-C0378	f85r1	f85r1.19	1	okchy	1	3	1	FIRST	okchdy|otchedy	okchdy=heiß-trockener Ansatz am Anfang des Grades, abgeschlossen || otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	DRY|END_STAGE	HOT|DRY|BEGIN_STAGE	HOT|COLD|DRY|PREPARATION|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	okchy okchdy otchedy	1	1	0	1	0	0
G748-C0379	f85r1	f85r1.19	2	okchdy	0	3	2	INNER	okchy|otchedy	okchy=heiß-trockener Ansatz am Anfang des Grades || otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	DRY	HOT|DRY|BEGIN_STAGE|END_STAGE	HOT|COLD|DRY|PREPARATION|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	okchy okchdy otchedy	1	1	1	0	0	0
G748-C0380	f85r1	f85r1.19	3	otchedy	0	3	3	LAST	okchdy|okchy	okchy=heiß-trockener Ansatz am Anfang des Grades || okchdy=heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	HOT|DRY|BEGIN_STAGE	COLD|DRY|MIDDLE_STAGE|END_STAGE	HOT|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	okchy okchdy otchedy	1	1	0	1	0	0
G748-C0381	f85r1	f85r1.32	4	tody	0	4	1	FIRST	chees|otchol|qotchdy	qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen || otchol=kalt-trockener Zubereitungsstoff || chees=vollständig getrocknete Kräutermischung	DRY	COLD|END_STAGE	COLD|DRY|MATERIAL|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	tody qotchdy otchol chees	2	0	0	0	0	0
G748-C0382	f85r1	f85r1.32	5	qotchdy	1	3	1	FIRST	chees|otchol	otchol=kalt-trockener Zubereitungsstoff || chees=vollständig getrocknete Kräutermischung	DRY	COLD|DRY|BEGIN_STAGE|END_STAGE	COLD|DRY|MATERIAL|PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchdy otchol chees	2	1	1	0	0	0
G748-C0383	f85r1	f85r1.32	6	otchol	1	3	2	INNER	chees|qotchdy	qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen || chees=vollständig getrocknete Kräutermischung	DRY|END_STAGE	COLD|DRY	COLD|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchdy otchol chees	3	1	0	0	0	0
G748-C0384	f85r1	f85r1.32	7	chees	1	3	3	LAST	otchol|qotchdy	qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen || otchol=kalt-trockener Zubereitungsstoff	COLD|DRY	DRY|END_STAGE	COLD|DRY|MATERIAL|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchdy otchol chees	2	1	0	0	0	0
G748-C0385	f85r1	f85r1.5	7	okchy	0	3	1	FIRST	kedy|tedy	kedy=heiß in der Mitte des Grades, abgeschlossen || tedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE|END_STAGE	HOT|DRY|BEGIN_STAGE	HOT|COLD|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchy kedy tedy	1	0	0	1	0	0
G748-C0386	f85r1	f85r1.5	8	kedy	1	3	1	FIRST	tdam|tedy	tedy=kalt in der Mitte des Grades, abgeschlossen || tdam=ein Maß kalte Droge	COLD	HOT|MIDDLE_STAGE|END_STAGE	COLD|AMOUNT|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	kedy tedy tdam	1	0	0	1	0	0
G748-C0387	f85r1	f85r1.5	9	tedy	0	3	3	LAST	kedy|okchy	okchy=heiß-trockener Ansatz am Anfang des Grades || kedy=heiß in der Mitte des Grades, abgeschlossen	HOT	COLD|MIDDLE_STAGE|END_STAGE	HOT|DRY|PREPARATION|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	okchy kedy tedy	1	0	0	1	0	0
G748-C0388	f85r1	f85r1.5	10	tdam	1	3	3	LAST	kedy|tedy	kedy=heiß in der Mitte des Grades, abgeschlossen || tedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE|END_STAGE	COLD	HOT|COLD|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kedy tedy tdam	1	0	0	0	0	0
G748-C0389	f86v3	f86v3.13	3	tcheody	1	3	3	LAST	orsheey|osheey	osheey=vollständig eingeweichte Zubereitung || orsheey=eine feuchte Portion auf Endstufe	END_STAGE	COLD|DRY|MIDDLE_STAGE	MOIST|AMOUNT|PREPARATION|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	osheey orsheey tcheody	1	0	0	1	0	0
G748-C0390	f86v3	f86v3.19	4	qokam	1	4	1	FIRST	chol|kchdy	chol=trocken || kchdy=heiß-trockene Anfangsstufe erreicht || chol=trocken	DRY	HOT	HOT|DRY|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokam chol kchdy chol	2	0	0	0	0	0
G748-C0391	f86v3	f86v3.19	5	chol	1	3	2	INNER	kchdy|qokam	qokam=nimm ein Maß und erhitze es || kchdy=heiß-trockene Anfangsstufe erreicht	HOT	DRY	HOT|DRY|AMOUNT|PROCESS|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokam chol kchdy	1	0	0	0	0	0
G748-C0392	f86v3	f86v3.19	6	kchdy	0	4	2	INNER	chol|tchdy	chol=trocken || chol=trocken || tchdy=kalt-trockene Anfangsstufe erreicht	DRY	HOT|DRY|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	chol kchdy chol tchdy	2	1	1	0	0	0
G748-C0393	f86v3	f86v3.19	7	chol	1	3	2	INNER	kchdy|tchdy	kchdy=heiß-trockene Anfangsstufe erreicht || tchdy=kalt-trockene Anfangsstufe erreicht	DRY|BEGIN_STAGE	DRY	HOT|COLD|DRY|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchdy chol tchdy	1	1	0	0	0	0
G748-C0394	f86v3	f86v3.19	8	tchdy	0	4	4	LAST	chol|kchdy	chol=trocken || kchdy=heiß-trockene Anfangsstufe erreicht || chol=trocken	DRY	COLD|DRY|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	chol kchdy chol tchdy	2	1	1	0	0	0
G748-C0395	f86v3	f86v3.19	9	dar	1	4	4	LAST	chol|kchdy|tchdy	kchdy=heiß-trockene Anfangsstufe erreicht || chol=trocken || tchdy=kalt-trockene Anfangsstufe erreicht	DRY	NONE	HOT|COLD|DRY|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchdy chol tchdy dar	2	0	0	0	0	0
G748-C0396	f86v3	f86v3.25	5	qoky	1	3	3	LAST	ochedy|qotchey	ochedy=Ansatz aus getrockneter Droge, abgeschlossen || qotchey=kalt und trocken in der Mitte des Grades	DRY	HOT|BEGIN_STAGE	COLD|DRY|MATERIAL|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ochedy qotchey qoky	1	0	0	0	0	0
G748-C0397	f86v5	f86v5.21	6	ytaiin	1	3	2	INNER	qokees|yteey	yteey=kühle hiervon bis zur Endstufe ab || qokees=erhitze die Charge bis zur Endstufe	END_STAGE	COLD|LEVEL_III	HOT|AMOUNT|PROCESS|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	yteey ytaiin qokees	1	0	0	0	0	0
G748-C0398	f86v5	f86v5.22	4	chod	1	3	3	LAST	ykal|ykeey	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || ykal=Eintrag: heißer Rohstoff, Klasse I	HOT	DRY	HOT|MATERIAL|PROCESS|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ykeey ykal chod	1	0	0	0	0	0
G748-C0399	f86v5	f86v5.24	2	aiin	1	3	1	FIRST	okal|ykain	ykain=erhitze hiervon auf Stufe II || okal=Rohstoffklasse I im heißen Ansatz, Gradanfang	HOT	NONE	HOT|MATERIAL|PREPARATION|PROCESS|BEGIN_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	aiin ykain okal	1	0	0	0	0	0
G748-C0400	f86v5	f86v5.6	3	ytar	1	3	2	INNER	shety|ytaiin	shety=feucht-kalt ansetzen || ytaiin=Eintrag: kalt, Stufe III	COLD	NONE	COLD|MOIST|LEVEL_III	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	shety ytar ytaiin	1	0	0	0	0	0
G748-C0401	f86v6	f86v6.31	7	al	0	3	3	LAST	okar|olkchdy	olkchdy=fertige heiß-trockene Drogenportion || okar=Anteil I des heißen Ansatzes	HOT	NONE	HOT|DRY|AMOUNT|PART|MATERIAL|PREPARATION|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	olkchdy okar al	1	0	0	0	0	0
G748-C0402	f86v6	f86v6.40	8	chotal	1	3	2	INNER	kar|qokol	qokol=erhitzen || kar=heiße Drogenfraktion I	HOT	COLD|DRY|BEGIN_STAGE	HOT|PART|MATERIAL|PROCESS	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokol chotal kar	1	0	0	1	0	0
G748-C0403	f86v6	f86v6.43	3	ytaiin	1	3	2	INNER	chokain|choty	choty=kalter Trockenansatz || chokain=erhitze den Trockenansatz auf Stufe II	DRY	COLD|LEVEL_III	HOT|COLD|DRY|PREPARATION|PROCESS|LEVEL_II	THERMAL	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	choty ytaiin chokain	1	0	0	0	0	0
G748-C0404	f86v6	f86v6.43	4	chokain	1	3	3	LAST	choty|ytaiin	choty=kalter Trockenansatz || ytaiin=Eintrag: kalt, Stufe III	COLD	HOT|DRY|LEVEL_II	COLD|DRY|PREPARATION|LEVEL_III	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	choty ytaiin chokain	1	0	0	1	0	0
G748-C0405	f87r	f87r.13	1	keor	1	3	1	FIRST	ckheey|shody	ckheey=Arzneikompositum am Gradende || shody=vollständig eingeweichter Ansatz	END_STAGE	HOT	PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	keor ckheey shody	1	0	0	0	0	0
G748-C0406	f88r	f88r.19	3	daiin	1	3	3	LAST	chokol|dchey	dchey=Eine abgemessene Portion bis zur Mittelstufe trocknen || chokol=heißes Trockengut	DRY	LEVEL_III	HOT|DRY|AMOUNT|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	dchey chokol daiin	3	0	0	0	0	0
G748-C0407	f89v1	f89v1.14	3	odal	1	4	3	INNER	shoky|ykeey	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || ykeey=erhitze hiervon bis zur Endstufe und schließe ab || shoky=heiß-feuchter Ansatz am Gradanfang	HOT	NONE	HOT|MOIST|PREPARATION|PROCESS|BEGIN_STAGE|END_STAGE	STAGE	1	F3_THREE_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	ykeey ykeey odal shoky	2	0	0	0	0	0
G748-C0408	f89v1	f89v1.15	5	daldy	0	3	1	FIRST	okeor|ytey	okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen || ytey=kühle hiervon bis zur Mittelstufe ab und schließe ab	MIDDLE_STAGE	END_STAGE	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	daldy okeor ytey	1	0	0	1	0	0
G748-C0409	f89v1	f89v1.15	7	ytey	1	3	2	INNER	keor|okeor	okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen || keor=heiße Drogenportion	HOT	MIDDLE_STAGE	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeor ytey keor	1	0	0	0	0	0
G748-C0410	f89v1	f89v1.15	8	keor	1	3	3	LAST	okeor|ytey	okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen || ytey=kühle hiervon bis zur Mittelstufe ab und schließe ab	MIDDLE_STAGE	HOT	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	okeor ytey keor	1	0	0	0	0	0
G748-C0411	f8r	f8r.15	2	ckhol	1	4	2	INNER	chey|chol|dchey	dchey=Eine abgemessene Portion bis zur Mittelstufe trocknen || chol=trocken || chey=trocken in der Mitte des Grades	DRY	NONE	DRY|AMOUNT|PROCESS|MIDDLE_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	dchey ckhol chol chey	3	0	0	0	0	0
G748-C0412	f90r1	f90r1.2	3	sheor	1	3	2	INNER	qotchor|tor	tor=kalte Drogenportion || qotchor=kalt-trockene Drogenportion	COLD	MOIST	COLD|DRY|AMOUNT|MATERIAL	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	tor sheor qotchor	1	0	0	0	0	0
G748-C0413	f93r	f93r.13	1	shodaiin	1	3	1	FIRST	kchol|qotchy	qotchy=kalt und trocken am Anfang des Grades || kchol=erhitztes Trockengut	DRY	MOIST	HOT|COLD|DRY|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	shodaiin qotchy kchol	1	0	0	1	0	0
G748-C0414	f93r	f93r.18	2	shodaiin	0	3	2	INNER	olkees|shody	olkees=Charge vollständig erhitzten Drogenstoffs || shody=vollständig eingeweichter Ansatz	END_STAGE	MOIST	HOT|AMOUNT|MATERIAL|PREPARATION|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	olkees shodaiin shody	1	0	0	0	0	0
G748-C0415	f94r	f94r.6	4	otaly	1	3	3	LAST	choky|qotchdy	choky=heiß-trockene Zubereitung, Grundform || qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen	DRY|BEGIN_STAGE	NONE	HOT|COLD|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	choky qotchdy otaly	1	0	0	0	0	0
G748-C0416	f95r1	f95r1.4	1	ycheey	1	3	1	FIRST	ky|olkain	ky=heiß am Anfang des Grades || olkain=heißes Drogenmaterial, Grad II	HOT	DRY|END_STAGE	HOT|MATERIAL|BEGIN_STAGE|LEVEL_II	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	ycheey ky olkain	1	0	0	0	0	0
G748-C0417	f95v1	f95v1.7	1	dshey	0	3	1	FIRST	kain|qokar	kain=heiß, Grad II || qokar=heißer Drogenanteil I	HOT	MOIST|MIDDLE_STAGE	HOT|PART|MATERIAL|LEVEL_II	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	dshey kain qokar	1	0	0	0	0	0
G748-C0418	f99r	f99r.29	7	ckhol	0	3	2	INNER	okeol|qokey	qokey=heiß in der Mitte des Grades || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT|MIDDLE_STAGE	NONE	HOT|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qokey ckhol okeol	1	0	0	0	0	0
G748-C0419	f99v	f99v.11	1	okoiin	1	3	1	FIRST	choty|qokchol	choty=kalter Trockenansatz || qokchol=heiß-trockenes Drogenmaterial	DRY	HOT	HOT|COLD|DRY|MATERIAL|PREPARATION	THERMAL	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	okoiin choty qokchol	1	0	0	0	0	0
G748-C0420	f99v	f99v.11	2	choty	1	4	1	FIRST	okoldy|qokchol|qokeol	qokchol=heiß-trockenes Drogenmaterial || qokeol=erhitze den Drogenstoff bis zur Mittelstufe || okoldy=erhitzten Ansatzstoff fertigstellen	HOT	COLD|DRY	HOT|DRY|MATERIAL|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F4_THREE_DISTINCT_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	choty qokchol qokeol okoldy	4	0	0	1	0	0
G748-C0421	f99v	f99v.11	3	qokchol	1	3	1	FIRST	okoldy|qokeol	qokeol=erhitze den Drogenstoff bis zur Mittelstufe || okoldy=erhitzten Ansatzstoff fertigstellen	HOT	HOT|DRY	HOT|MATERIAL|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qokchol qokeol okoldy	1	1	1	0	0	0
G748-C0422	f99v	f99v.11	4	qokeol	1	3	3	LAST	choty|qokchol	choty=kalter Trockenansatz || qokchol=heiß-trockenes Drogenmaterial	DRY	HOT|MIDDLE_STAGE	HOT|COLD|DRY|MATERIAL|PREPARATION	THERMAL	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	choty qokchol qokeol	2	0	0	0	0	0
G748-C0423	f99v	f99v.11	5	okoldy	1	3	3	LAST	qokchol|qokeol	qokchol=heiß-trockenes Drogenmaterial || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT	HOT|END_STAGE	HOT|DRY|MATERIAL|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokchol qokeol okoldy	1	1	1	0	0	0
G748-C0424	f99v	f99v.34	7	olshy	1	3	2	INNER	qokeeor|qokol	qokol=erhitzen || qokeeor=erhitze eine Portion vollständig	HOT	MOIST	HOT|AMOUNT|PROCESS|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokol olshy qokeeor	1	0	0	0	0	0
G748-C0425	f99v	f99v.38	3	qokeol	1	4	1	FIRST	okeol|shokol	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || shokol=eingeweichten Drogenstoff im Ansatz erhitzen	HOT	HOT|MIDDLE_STAGE	HOT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F3_THREE_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qokeol okeol okeol shokol	1	1	1	0	0	0
G748-C0426	f99v	f99v.38	5	okeol	1	3	1	FIRST	shokol|ykey	shokol=eingeweichten Drogenstoff im Ansatz erhitzen || ykey=erhitze hiervon bis zur Mittelstufe und schließe ab	HOT	HOT|MIDDLE_STAGE	HOT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeol shokol ykey	1	1	1	0	0	0
G748-C0427	f99v	f99v.38	6	shokol	1	4	4	LAST	okeol|qokeol	qokeol=erhitze den Drogenstoff bis zur Mittelstufe || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT|MIDDLE_STAGE	HOT	HOT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F3_THREE_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeol okeol okeol shokol	3	1	0	0	0	0
G748-C0428	f99v	f99v.38	7	ykey	1	4	4	LAST	okeol|shokol	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || shokol=eingeweichten Drogenstoff im Ansatz erhitzen	HOT	HOT|MIDDLE_STAGE	HOT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F3_THREE_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeol okeol shokol ykey	2	1	1	0	0	0
G748-C0429	f9v	f9v.9	4	chyty	1	3	1	FIRST	dary|ytoldy	dary=abgemessene Fraktion I, abgeschlossen || ytoldy=stelle hiervon kalten Drogenstoff fertig	END_STAGE	DRY	COLD|PART|MATERIAL|CLOSE|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	chyty dary ytoldy	1	0	0	0	0	0
