evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0996	f85r1	f85	f85r1.32	3	1	FIRST	shdy	0	GDT734_WEAK_AXIS_TARGET	[feucht am Anfang des Grades, abgeschlossen; schwach]	MOIST|CLOSE|BEGIN_STAGE|END_STAGE	0	2	G748-F03432|G748-F03435	G748-F03435	F1_READER_VARIABLE_CARDS	4	3	otchol|qotchdy|tody	1|2|3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tody=COLD|PREPARATION|CLOSE|END_STAGE || qotchdy=COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE || otchol=COLD|DRY|MATERIAL|PREPARATION	tody=kalten Ansatz fertigstellen || qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen || otchol=kalt-trockener Zubereitungsstoff	COLD	COLD|END_STAGE	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	shdy tody qotchdy otchol	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0998	f85r1	f85	f85r1.34	1	1	FIRST	ysheedy	0	OPEN_TARGET	[ysheedy:?]	NONE	0	1	G748-F03437	G748-F03437	F1_READER_VARIABLE_CARDS	3	2	ksheey|qokor	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ksheey=HOT|MOIST|END_STAGE || qokor=HOT|AMOUNT|MATERIAL	ksheey=heiß und feucht am Ende des Grades || qokor=heiße Drogenportion	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	ysheedy ksheey qokor	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1008	f86v3	f86	f86v3.26	6	1	FIRST	otaiin	1	GDT734_WEAK_AXIS_TARGET	[kalt im Zubereitungsrahmen, Grad III; schwach]	COLD|PREPARATION|LEVEL_III	0	1	G748-F03498	G748-F03498	F1_READER_VARIABLE_CARDS	3	2	otodar|ytaiin	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	ytaiin=COLD|LEVEL_III || otodar=COLD|AMOUNT|PART|PREPARATION|PROCESS	ytaiin=Eintrag: kalt, Stufe III || otodar=Kaltansatz erneut ansetzen und die erste Fraktion abmessen	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	otaiin ytaiin otodar	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E1009	f86v3	f86	f86v3.26	9	3	LAST	aiin	1	GDT734_WEAK_AXIS_TARGET	[Menge III; schwach]	AMOUNT	0	1	G748-F03499	G748-F03499	F1_READER_VARIABLE_CARDS	3	2	otodar|ytaiin	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ytaiin=COLD|LEVEL_III || otodar=COLD|AMOUNT|PART|PREPARATION|PROCESS	ytaiin=Eintrag: kalt, Stufe III || otodar=Kaltansatz erneut ansetzen und die erste Fraktion abmessen	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	ytaiin otodar aiin	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E1012	f86v3	f86	f86v3.31	2	1	FIRST	chy	1	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades; schwach]	DRY|BEGIN_STAGE	0	1	G748-F03504	G748-F03504	F2_TWO_EXACT_CARDS	3	2	otchedy|tchey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tchey=COLD|DRY|MIDDLE_STAGE || otchedy=COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	tchey=kalt und trocken in der Mitte des Grades || otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	COLD|DRY|MIDDLE_STAGE	COLD|DRY|MIDDLE_STAGE	COLD|DRY|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	chy tchey otchedy	kalt/gekühlt; trocken; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E1028	f86v6	f86	f86v6.25	3	3	LAST	olkar	1	WITHHELD_RETIRED_LITERAL_TARGET	[olkar: zurückgehaltene Altidentität]	NONE	1	1	G748-F03594	G748-F03594	F2_TWO_EXACT_CARDS	3	2	qokar|yteedy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	yteedy=HOT|COLD|PART|MATERIAL|PROCESS|END_STAGE || qokar=HOT|PART|MATERIAL	yteedy=den soeben abgeseihten heißen Drogenanteil I bis zur Endstufe abkühlen || qokar=heißer Drogenanteil I	HOT	HOT	HOT	THERMAL	NONE	NONE	NO_GDT747_PRIOR	yteedy qokar olkar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1031	f86v6	f86	f86v6.31	4	2	INNER	olkar	1	WITHHELD_RETIRED_LITERAL_TARGET	[olkar: zurückgehaltene Altidentität]	NONE	1	3	G748-F03600|G748-F03601|G748-F03605	G748-F03605	F1_READER_VARIABLE_CARDS	4	3	okar|olkchdy|qokaiin	-1|1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokaiin=HOT|LEVEL_III || olkchdy=HOT|DRY|AMOUNT|MATERIAL|CLOSE|END_STAGE || okar=HOT|PART|PREPARATION	qokaiin=heiß, Grad III || olkchdy=fertige heiß-trockene Drogenportion || okar=Anteil I des heißen Ansatzes	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokaiin olkar olkchdy okar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1034	f86v6	f86	f86v6.36	9	3	LAST	olkaiin	1	GDT734_WEAK_AXIS_TARGET	[heiße Drogenbasis, Stufe III; schwach]	HOT|MATERIAL|LEVEL_III	0	1	G748-F03612	G748-F03612	F2_TWO_EXACT_CARDS	3	2	lkaiin|qokeey	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || lkaiin=HOT|LEVEL_III	qokeey=heiß am Ende des Grades || lkaiin=Heißgrad III	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey lkaiin olkaiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1036	f86v6	f86	f86v6.40	5	3	LAST	otar	1	GDT734_WEAK_AXIS_TARGET	[kalte Drogenfraktion I im Ansatz; schwach]	COLD|PART|MATERIAL|PREPARATION	0	1	G748-F03621	G748-F03621	F1_READER_VARIABLE_CARDS	3	2	qotal|tshdy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotal=COLD|MATERIAL|BEGIN_STAGE || tshdy=COLD|MOIST|CLOSE|BEGIN_STAGE|END_STAGE	qotal=Rohstoffklasse I, kalt am Gradanfang || tshdy=kalt und feucht am Anfang des Grades, abgeschlossen	COLD|BEGIN_STAGE	COLD|BEGIN_STAGE	COLD|BEGIN_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotal tshdy otar	kalt/gekühlt; Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E1045	f88r	f88	f88r.29	8	3	LAST	chol	1	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	1	G748-F03665	G748-F03665	F1_READER_VARIABLE_CARDS	3	2	kchor|qokol	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokol=HOT|PROCESS || kchor=HOT|DRY|AMOUNT|MATERIAL	qokol=erhitzen || kchor=Drogenportion, heiß-trocken	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokol kchor chol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1053	f8r	f8	f8r.11	6	1	FIRST	tchody	0	OPEN_TARGET	[tchody:?]	NONE	0	1	G748-F03730	G748-F03730	F1_READER_VARIABLE_CARDS	3	2	chot|choty	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chot=COLD|DRY|PREPARATION || choty=COLD|DRY|PREPARATION	chot=abgekühlter Trockenansatz || choty=kalter Trockenansatz	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	tchody chot choty	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E1055	f8r	f8	f8r.14	6	2	INNER	chey	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	1	G748-F03732	G748-F03732	F2_TWO_EXACT_CARDS	3	2	kshey|sho	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	sho=MOIST|PREPARATION || kshey=HOT|MOIST|MIDDLE_STAGE	sho=feuchter Ansatz || kshey=heiß und feucht in der Mitte des Grades	MOIST	MOIST	MOIST	NONE	NONE	NONE	NO_GDT747_PRIOR	sho chey kshey	feucht; genaue Funktion und Identität offen	OPEN	0	0
G748-E1073	f94r	f94	f94r.4	4	1	FIRST	kchdy	0	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades, abgeschlossen; schwach]	HOT|DRY|CLOSE|BEGIN_STAGE|END_STAGE	0	1	G748-F03800	G748-F03800	F1_READER_VARIABLE_CARDS	3	2	cheedy|kalchdy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	cheedy=DRY|CLOSE|END_STAGE || kalchdy=HOT|DRY|MATERIAL|PROCESS	cheedy=trocken am Ende des Grades, abgeschlossen || kalchdy=Rohdroge I erhitzen, trocknen und abschließen	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	kchdy cheedy kalchdy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E1077	f94v	f94	f94v.1	3	3	LAST	char	1	GDT734_WEAK_AXIS_TARGET	[Trockenfraktion I; schwach]	DRY|PART	0	1	G748-F03809	G748-F03809	F1_READER_VARIABLE_CARDS	3	2	chedar|tshedy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tshedy=COLD|MOIST|CLOSE|MIDDLE_STAGE|END_STAGE || chedar=DRY|PART|MIDDLE_STAGE	tshedy=kalt und feucht in der Mitte des Grades, abgeschlossen || chedar=abgemessene Trockenfraktion I, Mittelstufe	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	MOISTURE|STAGE	NONE	NONE	NO_GDT747_PRIOR	tshedy chedar char	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E1086	f94v	f94	f94v.9	2	1	FIRST	okedy	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz in der Mitte des Grades, abgeschlossen; schwach]	HOT|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03826	G748-F03826	F1_READER_VARIABLE_CARDS	3	2	okeedy|qokshey	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokshey=HOT|MOIST|MIDDLE_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokshey=heiß und feucht in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okedy okeedy qokshey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1093	f95r1	f95	f95r1.7	5	3	LAST	chdaiin	0	OPEN_TARGET	[chdaiin:?]	NONE	0	1	G748-F03835	G748-F03835	F1_READER_VARIABLE_CARDS	3	2	chdain|chekar	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	chekar=HOT|DRY|PART|MIDDLE_STAGE || chdain=DRY|AMOUNT|MATERIAL	chekar=erste bis zur Mittelstufe getrocknete und erhitzte Fraktion || chdain=zwei Portionen Trockendroge	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chekar chdain chdaiin	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E1098	f95v1	f95	f95v1.7	4	3	LAST	olkar	0	WITHHELD_RETIRED_LITERAL_TARGET	[olkar: zurückgehaltene Altidentität]	NONE	1	1	G748-F03848	G748-F03848	F1_READER_VARIABLE_CARDS	3	2	kain|qokar	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kain=HOT|LEVEL_II || qokar=HOT|PART|MATERIAL	kain=heiß, Grad II || qokar=heißer Drogenanteil I	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	kain qokar olkar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1101	f96r	f96	f96r.2	5	2	INNER	qokeody	0	OPEN_TARGET	[qokeody:?]	NONE	0	1	G748-F03867	G748-F03867	F1_READER_VARIABLE_CARDS	3	2	oteey|qokeeody	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	oteey=COLD|PREPARATION|END_STAGE || qokeeody=HOT|PREPARATION|END_STAGE	oteey=kalter Ansatz am Ende des Grades || qokeeody=vollständig ausgekochter Ansatz	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	oteey qokeody qokeeody	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E1104	f99r	f99	f99r.29	3	2	INNER	ckheol	1	OPEN_TARGET	[ckheol:?]	NONE	0	1	G748-F03891	G748-F03891	F2_TWO_EXACT_CARDS	3	2	ckhey|okeol	-1|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	ckhey=PREPARATION|MIDDLE_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	ckhey=Arzneikompositum in der Gradmitte || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	ckhey ckheol okeol	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E1106	f99r	f99	f99r.30	4	2	INNER	okoly	1	OPEN_TARGET	[okoly:?]	NONE	0	1	G748-F03899	G748-F03899	F1_READER_VARIABLE_CARDS	3	2	okoldy|qokol	-1|1	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokol=HOT|PROCESS || okoldy=HOT|MATERIAL|PREPARATION|CLOSE|END_STAGE	qokol=erhitzen || okoldy=erhitzten Ansatzstoff fertigstellen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokol okoly okoldy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1107	f99r	f99	f99r.48	1	1	FIRST	ykeol	0	OPEN_TARGET	[ykeol:?]	NONE	0	1	G748-F03915	G748-F03915	F1_READER_VARIABLE_CARDS	3	2	ockhey|okeol	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	okeol=HOT|PREPARATION|MIDDLE_STAGE || ockhey=PREPARATION|MIDDLE_STAGE	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || ockhey=Ansatz eines Arzneikompositums in der Gradmitte	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	ykeol okeol ockhey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E1109	f99r	f99	f99r.50	2	2	INNER	okeey	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Ende des Grades; schwach]	HOT|PREPARATION|END_STAGE	0	1	G748-F03917	G748-F03917	F2_TWO_EXACT_CARDS	3	2	qokeeo|qokeey	-1|1	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokeeo=HOT|PREPARATION|LEVEL_II || qokeey=HOT|END_STAGE	qokeeo=heißer Ansatz, Bindungsstufe II || qokeey=heiß am Ende des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeeo okeey qokeey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1110	f99r	f99	f99r.50	4	2	INNER	okesy	1	OPEN_TARGET	[okesy:?]	NONE	0	1	G748-F03918	G748-F03918	F2_TWO_EXACT_CARDS	3	2	qokeeo|qokeey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || qokeeo=HOT|PREPARATION|LEVEL_II	qokeey=heiß am Ende des Grades || qokeeo=heißer Ansatz, Bindungsstufe II	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey okesy qokeeo	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1111	f99v	f99	f99v.11	6	4	LAST	qoldy	0	OPEN_TARGET	[qoldy:?]	NONE	0	2	G748-F03919|G748-F03920	G748-F03920	F1_READER_VARIABLE_CARDS	4	3	okoldy|qokchol|qokeol	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokchol=HOT|DRY|MATERIAL || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE || okoldy=HOT|MATERIAL|PREPARATION|CLOSE|END_STAGE	qokchol=heiß-trockenes Drogenmaterial || qokeol=erhitze den Drogenstoff bis zur Mittelstufe || okoldy=erhitzten Ansatzstoff fertigstellen	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokchol qokeol okoldy qoldy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1115	f99v	f99	f99v.32	1	1	FIRST	qokeeoy	0	OPEN_TARGET	[qokeeoy:?]	NONE	0	1	G748-F03931	G748-F03931	F1_READER_VARIABLE_CARDS	3	2	chokol|qokeeo	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	chokol=HOT|DRY || qokeeo=HOT|PREPARATION|LEVEL_II	chokol=heißes Trockengut || qokeeo=heißer Ansatz, Bindungsstufe II	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeeoy chokol qokeeo	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E1123	f9r	f9	f9r.7	3	1	FIRST	chy	0	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades; schwach]	DRY|BEGIN_STAGE	0	1	G748-F03958	G748-F03958	F1_READER_VARIABLE_CARDS	3	2	tchol|tchy	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	tchy=COLD|DRY|BEGIN_STAGE || tchol=COLD|DRY|MATERIAL	tchy=kalt und trocken am Anfang des Grades || tchol=kalt-trockenes Drogenmaterial	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chy tchy tchol	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E1125	f9v	f9	f9v.4	7	2	INNER	oty	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Anfang des Grades; schwach]	COLD|PREPARATION|BEGIN_STAGE	0	1	G748-F03970	G748-F03970	F2_TWO_EXACT_CARDS	3	2	otol|toldy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	otol=COLD|PREPARATION || toldy=COLD|MATERIAL|CLOSE|END_STAGE	otol=kaltes Zubereitungsgut || toldy=fertiggestellter kalter Drogenstoff	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	otol oty toldy	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
