joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason
dcda95c81a5460feb191	cheol|chol|ol|qol|sol|tol	ol	19	B1|B3|B4|B5|B6|H1|H2	f10r|f81v|f83r	OL_CONTINUE	OL=fortsetzen	fortsetzen	SELECTED_THERMAL_TEMPORAL__ORDER_OL	Selected process edition: fortsetzen	NONE; R3 thermal: Nineteen events make OL the recurrent continuation carrier.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ol=weiter	weiter	mit Vorigem weiter	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ol=weiter	weiter	mit Vorigem weiter	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	ol=weiter	weiter	mit Vorigem weiter	ORDER_GRID	REVISED_R3	Nineteen events make OL the recurrent continuation carrier.	OL_CONTINUE	OL=mit Vorigem fortsetzen	mit Vorigem fortsetzen	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OL	The inherited item supplies 'mit dem Vorigen'; the card contributes only continuation.
dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	al	10	B1|B2|B3|B4|B5|H5	f56r|f81v|f82r|f83r	AL_SITE	AL=Stelle	Stelle	SELECTED_APPLICATION__AL_SITE	Anwendungsfassung: Stelle	eine Bedeutung, mehrere lokale Anwendungen; direction: Ten occurrences share one exact address card despite surface wrappers.; application: Ten base events across five pages; the owner supplies the kind of site.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	al=Stelle	Stelle	an der Stelle	DIRECTION_WORKSHOP	SELECTED_RECURRENT	Ten occurrences share one exact address card despite surface wrappers.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	AL_TARGET	AL=Ziel- oder Arbeitsstelle; an/zu	Zielstelle	AL_SITE	SELECTED_RECURRENT_CORE	Ten base events across five pages; the owner supplies the kind of site.	AL_SITE	AL=Stelle	Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	AL_SITE	AL=Stelle	Stelle	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	AL_SITE	AL=Stelle	Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	AL_SITE	AL=Stelle	Stelle	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
de7321bface5628e35d6	lchedy	lchedy	8	B2|B3|B4	f82r|f83r	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: hinausführen; Schluss	NONE; Revision: Alle acht Belege sind terminal und liegen in drei Biological-Records; konkrete Flüssigkeit, Richtung und Gefäß bleiben bild- beziehungsweise exemplarabhängig.; direction: Eight terminal events make this the strongest direction card.	lch=ablassen + dy=Ende	ablassen + Ende	Flüssigkeit ablassen; Ende	CHED_PARADIGM	HIGH_WITHIN_WORKING_MODEL	Alle acht Belege sind terminal und liegen in drei Biological-Records; konkrete Flüssigkeit, Richtung und Gefäß bleiben bild- beziehungsweise exemplarabhängig.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; L=ab oder aus; umhüllte DY-Abschlusskonstruktion	abführen; Schluss	DIRECTION_WORKSHOP	SELECTED_STRONG	Eight terminal events make this the strongest direction card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
deb377381ceaf55ea310	cphy	cphy	1	H3	f11r	CPHY_RESTRAIN_WHOLE_CARD	CPHY=nachseihen	nachseihen	SELECTED_FILTRATION__SEPARATION_NOMENCLATOR	Filtrationsfassung: nachseihen	NONE; filtration: Second fine separation after the prescribed standing time in H3.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cphy=nochmals seihen	nochmals seihen	nochmals seihen	SEPARATION_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	Second fine separation after the prescribed standing time in H3.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CPHY_RESTRAIN_WHOLE_CARD	CPHY=nachseihen	nachseihen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CPHY_RESTRAIN_WHOLE_CARD	CPHY=nachseihen	nachseihen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CPHY_RESTRAIN_WHOLE_CARD	CPHY=nachseihen	nachseihen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CPHY_RESTRAIN_WHOLE_CARD	CPHY=nachseihen	nachseihen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
dec401773c1f0347793d	cholor|olor	olor	2	B1|H2	f10r|f81v	OL_CONTINUE+OR_BATCH	OL=Fortsetzung; OR=Ansatz	Fortsetzungsansatz	SELECTED_THERMAL_TEMPORAL__ORDER_OL	Selected process edition: Fortsetzungsansatz	eine Bedeutung, mehrere lokale Anwendungen; quantity/preparation: Two records preserve the preceding-preparation relation.; R3: Herbal and Biological events share the previous-batch reading.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ol=weiter + or=Zubereitung	weiter + Zubereitung	vorige Zubereitung	PREPARATION_COMPOSITION	SELECTED_RECURRENT	Two records preserve the preceding-preparation relation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL+OR_PREPARATION	OL=mit dem Vorigen; OR=Zubereitung	mit der vorigen Zubereitung	OR_BATCH	SELECTED_RECURRENT_COMPOSITION	Herbal and Biological events share the previous-batch reading.	OL_CONTINUE+OR_BATCH	OL=mit dem vorigen; OR=Ansatz	mit dem vorigen Ansatz	OR_BATCH	OL supplies previous-batch linkage.	OL_PREVIOUS+OR_BATCH	OL=voriger; OR=Ansatz	voriger Ansatz	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL_PREVIOUS+OR_BATCH	OL=voriger; OR=Ansatz	voriger Ansatz	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OL	The compound makes the OL and OR contributions explicit without a whole phrase.
dedc383b600397a301ee	cthoor	cthoor	1	H1	f10r	cthoor=säubern	säubern	säubern	CONCRETE_MEMORIZED_WHOLE_WORD	Säubere ihn	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthoor=säubern	säubern	säubern	UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthoor=säubern	säubern	säubern	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	cthoor=säubern	säubern	säubern	UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthoor=säubern	säubern	säubern	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
df1098831679a8ad1b39	os	os	1	H1	f10r	os=Gefäß	Gefäß	Gefäß	CONCRETE_MEMORIZED_WHOLE_WORD	Gib die Stücke in ein Gefäß	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	os=Gefäß	Gefäß	Gefäß	UNCHANGED	UNCHANGED	NOT_APPLICABLE	os=Gefäß	Gefäß	Gefäß	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	os=Gefäß	Gefäß	Gefäß	UNCHANGED	UNCHANGED	NOT_APPLICABLE	os=Gefäß	Gefäß	Gefäß	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
e026af581c99322fbd46	talam	talam	1	H4	f55v	TALAM_STORE_WHOLE_CARD	TALAM=verwahren	verwahren	SELECTED_FILTRATION__COLLECT_STORE_NOMENCLATOR	Filtrationsfassung: verwahren	NONE; filtration: Clear extract is the local H4 object; the card default is the shorter operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	talam=klaren Auszug verwahren	klaren Auszug verwahren	klaren Auszug verwahren	COLLECT_STORE_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	Clear extract is the local H4 object; the card default is the shorter operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	TALAM_STORE_WHOLE_CARD	TALAM=verwahren	verwahren	UNCHANGED	UNCHANGED	NOT_APPLICABLE	TALAM_STORE_WHOLE_CARD	TALAM=verwahren	verwahren	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	TALAM_STORE_WHOLE_CARD	TALAM=verwahren	verwahren	UNCHANGED	UNCHANGED	NOT_APPLICABLE	TALAM_STORE_WHOLE_CARD	TALAM=verwahren	verwahren	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
e0b630cb1b5df5e7105b	checthy|cthy|shcthy	cthy	7	B3|H1|H2|H3	f10r|f11r|f83r	CTH_READY+Y_CURRENT	CTH=bereit; Y=Posten	bereit	SELECTED_THERMAL_TEMPORAL__READY_ATOM	Selected process edition: bereit	eine Bedeutung, mehrere lokale Anwendungen; state/endpoint: Seven uses cross Herbal and Biological records; this is the learned base state, not a forced CTH+Y cut.; R3 thermal: Ungraded ready state; CTHOOR and CTHAIIN remain exact whole-card counterexamples.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthy=bereit	bereit	bereit	CTH_READY_GRID	SELECTED_RECURRENT	Seven uses cross Herbal and Biological records; this is the learned base state, not a forced CTH+Y cut.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CTHY_READY_CARD	CTHY=gebrauchsfertig	gebrauchsfertig	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CTHY_READY_CARD	CTHY=gebrauchsfertig	gebrauchsfertig	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CTHY_READY_CARD	CTHY=gebrauchsfertig	gebrauchsfertig	CTH_GRID	REVISED_R3	Ungraded ready state; CTHOOR and CTHAIIN remain exact whole-card counterexamples.	CTH_READY+Y_OPEN	CTH=bereit; Y=offen	gebrauchsfertig	FOUR_ROLE_LEXICAL_REPAIR	READY_ATOM	R1/R2 use the smaller state BEREIT; 'gebrauchsfertig' adds an unsupported use context.
e2eb77ca9d9e1a8ba29a	qolchey	qolchey	1	B4	f83r	QOLCHEY_WORK_BASIN_WHOLE_CARD	QOLCHEY=Arbeitsbecken	Arbeitsbecken	R3_MEDIUM_SUBSTANCE__CONTAINER_DECK	R3-Mediumfassung: Arbeitsbecken	NONE; R3: B4 holds and briefly wets the current item at this arch-linked owner.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qolchey=Gefäß füllen	Gefäß füllen	Gefäß füllen	CONTAINER_DECK	SELECTED_SINGLETON_WHOLE_CARD	B4 holds and briefly wets the current item at this arch-linked owner.	QOLCHEY_WORK_BASIN_WHOLE_CARD	QOLCHEY=Arbeitsbecken	Arbeitsbecken	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	QOLCHEY_WORK_BASIN_WHOLE_CARD	QOLCHEY=Arbeitsbecken	Arbeitsbecken	UNCHANGED	UNCHANGED	NOT_APPLICABLE	QOLCHEY_WORK_BASIN_WHOLE_CARD	QOLCHEY=Arbeitsbecken	Arbeitsbecken	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
e8a6105b5c3a6220b440	qotchol	qotchol	1	H1	f10r	QOTCHOL_WARM_WHOLE_CARD	QOTCHOL=anwärmen	anwärmen	SELECTED_THERMAL_TEMPORAL__THERMAL_WHOLE	Selected process edition: anwärmen	NONE; R3 thermal: Learned whole card; OTYTCHOL and TSHOL block a free TCHOL root.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotchol=gelind erwärmen	gelind erwärmen	gelind erwärmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotchol=gelind erwärmen	gelind erwärmen	gelind erwärmen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	qotchol=gelind erwärmen	gelind erwärmen	gelind erwärmen	THERMAL_WHOLE	REVISED_R3	Learned whole card; OTYTCHOL and TSHOL block a free TCHOL root.	QOTCHOL_GENTLE_HEAT_WHOLE_CARD	QOTCHOL=sanft wärmen	sanft wärmen	FOUR_ROLE_LEXICAL_REPAIR	THERMAL_WHOLE	Three roles prefer the shorter action; 'sanft' is not independently encoded.
eb2e4bc143f623ee03ac	qokylddy	qokylddy	1	B4	f83r	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	SELECTED_APPLICATION__LDDY_FASTEN_CLOSE	Anwendungsfassung: Posten befestigen; Schluss	NONE; Revision: warmes Tuch auflegen bleibt nur lokale Gesamtlesung; completion: Y is readable internally; LDDY remains a learned remainder.; direction: The visible arch has no direction; the application close is a learned workshop default.; application: Application and apparatus readings converge on fastening; poultice, cloth, or insert is local.	qokyld=warmes Tuch auflegen + dy=Ende	warmes Tuch auflegen + Ende	warmes Tuch auflegen; Ende	OK_PARADIGM	OPAQUE_INNER_WITH_OUTER_OK	warmes Tuch auflegen bleibt nur lokale Gesamtlesung	OK+Y+LDDY?	OK=in den laufenden Arbeitsgang setzen; aktueller Ansatz; LDDY unbekannt	Ansatz auflegen oder anwenden; Schritt schließen	Y_CHY	SELECTED_PARTIAL_COMPOSITION	Y is readable internally; LDDY remains a learned remainder.	OK+Y_REFERENT+LDDY?	OK=in Arbeit setzen; Y=laufender Posten; LDDY=opaker Schlussrest	den laufenden Posten anwenden; den Schritt schließen	CHEO_LDDY	SELECTED_SINGLE_CARD_CORE	The visible arch has no direction; the application close is a learned workshop default.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+Y_REFERENT+LDDY_APPLICATION_CLOSE	OK+Y=dies anwenden; LDDY=als Auflage befestigen und schließen	den laufenden Posten als Auflage befestigen; Schluss	LDDY_FASTEN_CLOSE	SELECTED_SINGLETON_LEARNED_CORE	Application and apparatus readings converge on fastening; poultice, cloth, or insert is local.	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
ecce30bc8dcc400bf2c8	qockhey	qockhey	1	B4	f83r	qockhey=über der Stelle	über der Stelle	über der Stelle	CONCRETE_MEMORIZED_WHOLE_WORD	Über der örtlich bezeichneten Stelle	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qockhey=über der Stelle	über der Stelle	über der Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qockhey=über der Stelle	über der Stelle	über der Stelle	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	qockhey=über der Stelle	über der Stelle	über der Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qockhey=über der Stelle	über der Stelle	über der Stelle	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
f0db6d30cd34f4cb2a4d	chkeey	chkeey	1	B2	f82r	CHK_WARM+GRADE_2+Y_CURRENT	CHK=wärmen; EE=Stufe II; Y=Posten	länger wärmen	SELECTED_THERMAL_TEMPORAL__CHK_GRADE	Selected process edition: länger wärmen	NONE; state/endpoint: The former broad-vessel gloss is replaced by the predicted open CHK member.; R3 thermal: Same second warmth grade with grade written after CHK.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chkeey=breites Gefäß	breites Gefäß	breites Gefäß	CHK_STATE_GRID	SELECTED_SINGLETON_PREDICTION	The former broad-vessel gloss is replaced by the predicted open CHK member.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+Y_CURRENT_ITEM	CHK=wärmen; EE=länger; Y=aktueller Posten	den laufenden Posten länger warm halten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+Y_CURRENT_ITEM	CHK=wärmen; EE=länger; Y=aktueller Posten	den laufenden Posten länger warm halten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHK_WARM+GRADE_2+Y_CURRENT_ITEM	CHK=wärmen; EE=länger; Y=aktueller Posten	den laufenden Posten länger warm halten	CHK_GRID	REVISED_R3	Same second warmth grade with grade written after CHK.	CHK_WARM+GRADE_2+Y_OPEN_ALT_LAYOUT	CHK=wärmen; EE=Stufe II; Y=offen	Posten länger wärmen	FOUR_ROLE_LEXICAL_REPAIR	CHK_GRADE	The Y carrier need not be repeated in the short dictionary value.
f2af6326898fb5b490a4	lochedy	lochedy	1	B2	f82r	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_EXTENSION	Richtungsfassung: den Rest hinausführen; Schluss	NONE; Revision: Einzelbeleg; gleichteilig mischen ist nicht kompositionell gestützt.; direction: A learned LO hull supplies rest/remainder; the outward close is retained.	loche=gleichteilig mischen + dy=Ende	gleichteilig mischen + Ende	gleichteilig mischen; Ende	CHED_PARADIGM	LOW	Einzelbeleg; gleichteilig mischen ist nicht kompositionell gestützt.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+O+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; L=ab oder aus; O unbestimmt; umhüllte DY-Abschlusskonstruktion	abführen oder umsetzen; Schluss	DIRECTION_EXTENSION	SELECTED_LOCAL_EXTENSION	A learned LO hull supplies rest/remainder; the outward close is retained.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
f329f2051370174e9a38	lcheckhy	lcheckhy	1	B2	f82r	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die zweite Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
f3c23f42baf625639e1e	cthaiin	cthaiin	1	H2	f10r	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	CONCRETE_MEMORIZED_WHOLE_WORD	Zerstoße das Kraut	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthaiin=Kraut zerstoßen	Kraut zerstoßen	Kraut zerstoßen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
