factorized_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_atom_ordinal	action_core	head_kind	r_topology	duplicate_mode	duplicate_role	lookahead_cards	owner_boundary_crossed	selector_outside_page_level	selector_outside_register_level	head_outside_page	head_outside_register	r_topology_support	duplicate_support	factorized_result
G402-A02173	G399-A02173	f76r	BIOLOGICAL	P1009-S277	P1008-E0939	dain	AIN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P1008-E0937	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02174	G399-A02174	f76r	BIOLOGICAL	P1009-S277	P1008-E0940	chckhy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0940	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02175	G399-A02175	f76r	BIOLOGICAL	P1009-S277	P1008-E0941	or	OR	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1008-E0940	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02176	G399-A02176	f76r	BIOLOGICAL	P1009-S277	P1008-E0942	aiin	AIIN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P1008-E0940	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02177	G399-A02177	f76r	BIOLOGICAL	P1009-S277	P1008-E0943	sheey	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0943	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02178	G399-A02178	f76r	BIOLOGICAL	P1009-S277	P1008-E0943	sheey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0943	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02179	G399-A02179	f76r	BIOLOGICAL	P1009-S277	P1008-E0944	qockhey	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0944	3	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02180	G399-A02180	f76r	BIOLOGICAL	P1009-S277	P1008-E0944	qockhey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0944	3	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02181	G399-A02181	f76r	BIOLOGICAL	P1009-S277	P1008-E0945	olchdar	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P1008-E0945	2	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02182	G399-A02182	f76r	BIOLOGICAL	P1009-S277	P1008-E0945	olchdar	AR	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1008-E0945	2	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02183	G399-A02183	f76r	BIOLOGICAL	P1009-S277	P1008-E0946	sheey	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0946	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02184	G399-A02184	f76r	BIOLOGICAL	P1009-S277	P1008-E0946	sheey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0946	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02185	G399-A02185	f76r	BIOLOGICAL	P1009-S277	P1008-E0947	otedy	E	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1008-E0946	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02186	G399-A02186	f76r	BIOLOGICAL	P1009-S278	P1008-E0948	olain	AIN	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	P1008-E0949	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	1	NO	EXACT_PAYLOAD_SELECTOR	TYPED_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02187	G399-A02187	f76r	BIOLOGICAL	P1009-S278	P1008-E0949	oky	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0949	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02188	G399-A02188	f76r	BIOLOGICAL	P1009-S278	P1008-E0950	saiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0950	1	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02189	G399-A02189	f76r	BIOLOGICAL	P1009-S278	P1008-E0951	shckhy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0951	3	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02190	G399-A02190	f76r	BIOLOGICAL	P1009-S278	P1008-E0952	lkeedy	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P1008-E0952	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02191	G399-A02191	f76r	BIOLOGICAL	P1009-S278	P1008-E0952	lkeedy	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0952	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02192	G399-A02192	f76r	BIOLOGICAL	P1009-S278	P1008-E0952	lkeedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0952	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02193	G399-A02193	f76r	BIOLOGICAL	P1009-S278	P1008-E0953	qoky	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0953	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02194	G399-A02194	f76r	BIOLOGICAL	P1009-S278	P1008-E0954	okain	AIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0954	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02195	G399-A02195	f76r	BIOLOGICAL	P1009-S278	P1008-E0955	ytain	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P1008-E0955	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02196	G399-A02196	f76r	BIOLOGICAL	P1009-S278	P1008-E0955	ytain	AIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0955	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02197	G399-A02197	f76r	BIOLOGICAL	P1009-S278	P1008-E0956	oteedy	EE	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1008-E0955	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02198	G399-A02198	f76r	BIOLOGICAL	P1009-S279	P1008-E0957	okedor	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0957	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02199	G399-A02199	f76r	BIOLOGICAL	P1009-S279	P1008-E0957	okedor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0957	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02200	G399-A02200	f76r	BIOLOGICAL	P1009-S279	P1008-E0958	shedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0958	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02201	G399-A02201	f76r	BIOLOGICAL	P1009-S280	P1008-E0959	qokal	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1008-E0959	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02202	G399-A02202	f76r	BIOLOGICAL	P1009-S280	P1008-E0960	saiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0960	1	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02203	G399-A02203	f76r	BIOLOGICAL	P1009-S280	P1008-E0961	olaiin	AIIN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P1008-E0960	1	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02204	G399-A02204	f76r	BIOLOGICAL	P1009-S280	P1008-E0962	oky	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0962	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02205	G399-A02205	f76r	BIOLOGICAL	P1009-S280	P1008-E0964	sain	AIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0964	1	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02206	G399-A02206	f76r	BIOLOGICAL	P1009-S280	P1008-E0965	oky	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0965	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02207	G399-A02207	f76r	BIOLOGICAL	P1009-S280	P1008-E0966	l	L	RELATION	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	P1008-E0965	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02208	G399-A02208	f76r	BIOLOGICAL	P1009-S280	P1008-E0967	kar	AR	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1008-E0967	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02209	G399-A02209	f76r	BIOLOGICAL	P1009-S280	P1008-E0968	chedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0968	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02210	G399-A02210	f76r	BIOLOGICAL	P1009-S280	P1008-E0969	lkar	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P1008-E0969	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02211	G399-A02211	f76r	BIOLOGICAL	P1009-S280	P1008-E0969	lkar	AR	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1008-E0969	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02212	G399-A02212	f76r	BIOLOGICAL	P1009-S280	P1008-E0970	al	AL	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P1008-E0969	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02213	G399-A02213	f76r	BIOLOGICAL	P1009-S280	P1008-E0971	loral	OR	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P1008-E0969	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02214	G399-A02214	f76r	BIOLOGICAL	P1009-S280	P1008-E0971	loral	AL	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	P1008-E0969	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02215	G399-A02215	f76r	BIOLOGICAL	P1009-S280	P1008-E0971	loral	Y	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P1008-E0969	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02216	G399-A02216	f76r	BIOLOGICAL	P1009-S281	P1008-E0973	sal	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P1008-E0973	1	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02217	G399-A02217	f76r	BIOLOGICAL	P1009-S281	P1008-E0975	shdy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0975	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02218	G399-A02218	f76r	BIOLOGICAL	P1009-S281	P1008-E0976	olkedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0976	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02219	G399-A02219	f76r	BIOLOGICAL	P1009-S282	P1008-E0977	qokaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0977	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02220	G399-A02220	f76r	BIOLOGICAL	P1009-S282	P1008-E0978	otal	AL	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P1008-E0977	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02221	G399-A02221	f76r	BIOLOGICAL	P1009-S282	P1008-E0979	rory	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0979	1	R	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	DIRECT_OUTSIDE_REGISTER	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02222	G399-A02222	f76r	BIOLOGICAL	P1009-S282	P1008-E0979	rory	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0979	1	R	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	DIRECT_OUTSIDE_REGISTER	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02223	G399-A02223	f76r	BIOLOGICAL	P1009-S283	P1008-E0980	qkor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0980	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02224	G399-A02224	f76r	BIOLOGICAL	P1009-S283	P1008-E0981	shedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0981	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02225	G399-A02225	f76r	BIOLOGICAL	P1009-S284	P1008-E0982	shey	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0982	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02226	G399-A02226	f76r	BIOLOGICAL	P1009-S284	P1008-E0982	shey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0982	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A02227	G399-A02227	f76r	BIOLOGICAL	P1009-S284	P1008-E0983	keedy	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P1008-E0983	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
