statement_id	scribe_id	visible_surface_sequence	decoded_master_card_sequence	decoded_master_head_sequence	decoded_tuple_sequence	expected_tuple_sequence	decoded_meaning_sequence_de	expected_meaning_sequence_de	tuple_roundtrip	meaning_roundtrip	context_used_for_card_identity
B3-S032	S1_BARE_MASTER	chedain chdy qotedaiin otaiin otedy	MC145 MC074 MC018 MC060 MC135	chedain chdy qotedaiin otaiin otedy	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	PASS	PASS	NO
B3-S032	S2_Q_CELL_SCRIBE	chedain chdy qotedaiin otaiin otedy	MC145 MC074 MC018 MC060 MC135	chedain chdy qotedaiin otaiin otedy	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	PASS	PASS	NO
B3-S032	S3_S_LINE_SCRIBE	chedain chdy qotedaiin sotaiin otedy	MC145 MC074 MC018 MC060 MC135	chedain chdy qotedaiin otaiin otedy	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	PASS	PASS	NO
B3-S032	S4_MIXED_COMPACT	chedain chdy qotedaiin otaiin otedy	MC145 MC074 MC018 MC060 MC135	chedain chdy qotedaiin otaiin otedy	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	PASS	PASS	NO
B3-S033	S1_BARE_MASTER	ldy	MC004	ldy	04a3877f0fc81b7597c9	04a3877f0fc81b7597c9	abziehen; Ende	abziehen; Ende	PASS	PASS	NO
B3-S033	S2_Q_CELL_SCRIBE	ldy	MC004	ldy	04a3877f0fc81b7597c9	04a3877f0fc81b7597c9	abziehen; Ende	abziehen; Ende	PASS	PASS	NO
B3-S033	S3_S_LINE_SCRIBE	ldy	MC004	ldy	04a3877f0fc81b7597c9	04a3877f0fc81b7597c9	abziehen; Ende	abziehen; Ende	PASS	PASS	NO
B3-S033	S4_MIXED_COMPACT	ldy	MC004	ldy	04a3877f0fc81b7597c9	04a3877f0fc81b7597c9	abziehen; Ende	abziehen; Ende	PASS	PASS	NO
B3-S034	S1_BARE_MASTER	oiiin checthy chety otaiin olsaly cheedy	MC033 MC161 MC086 MC060 MC078 MC128	oiiin checthy chety otaiin olsaly cheedy	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	PASS	PASS	NO
B3-S034	S2_Q_CELL_SCRIBE	oiiin checthy chety otaiin olsaly cheedy	MC033 MC161 MC086 MC060 MC078 MC128	oiiin checthy chety otaiin olsaly cheedy	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	PASS	PASS	NO
B3-S034	S3_S_LINE_SCRIBE	soiiin checthy chety sotaiin olsaly cheedy	MC033 MC161 MC086 MC060 MC078 MC128	oiiin checthy chety otaiin olsaly cheedy	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	PASS	PASS	NO
B3-S034	S4_MIXED_COMPACT	soiiin cthy chty otaiin olsaly tedy	MC033 MC161 MC086 MC060 MC078 MC128	oiiin checthy chety otaiin olsaly cheedy	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	PASS	PASS	NO
B4-S001	S1_BARE_MASTER	qokeedy	MC082	qokeedy	7d25241b0e56c836372a	7d25241b0e56c836372a	länger ansetzen; Schluss	länger ansetzen; Schluss	PASS	PASS	NO
B4-S001	S2_Q_CELL_SCRIBE	qokeedy	MC082	qokeedy	7d25241b0e56c836372a	7d25241b0e56c836372a	länger ansetzen; Schluss	länger ansetzen; Schluss	PASS	PASS	NO
B4-S001	S3_S_LINE_SCRIBE	qokeedy	MC082	qokeedy	7d25241b0e56c836372a	7d25241b0e56c836372a	länger ansetzen; Schluss	länger ansetzen; Schluss	PASS	PASS	NO
B4-S001	S4_MIXED_COMPACT	qokeedy	MC082	qokeedy	7d25241b0e56c836372a	7d25241b0e56c836372a	länger ansetzen; Schluss	länger ansetzen; Schluss	PASS	PASS	NO
B4-S002	S1_BARE_MASTER	qolchey okeey qokedy	MC162 MC002 MC083	qolchey okeey qokedy	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S002	S2_Q_CELL_SCRIBE	qolchey okeey qokedy	MC162 MC002 MC083	qolchey okeey qokedy	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S002	S3_S_LINE_SCRIBE	qolchey okeey qokedy	MC162 MC002 MC083	qolchey okeey qokedy	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S002	S4_MIXED_COMPACT	qolchey okeey qokedy	MC162 MC002 MC083	qolchey okeey qokedy	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S003	S1_BARE_MASTER	chdy otal otchey okeey choky cheol cheedy	MC074 MC093 MC171 MC002 MC026 MC153 MC128	chdy otal otchey okeey choky cheol cheedy	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S003	S2_Q_CELL_SCRIBE	chdy otal otchey okeey choky cheol cheedy	MC074 MC093 MC171 MC002 MC026 MC153 MC128	chdy otal otchey okeey choky cheol cheedy	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S003	S3_S_LINE_SCRIBE	chdy otal otchey okeey choky cheol shedy	MC074 MC093 MC171 MC002 MC026 MC153 MC128	chdy otal otchey okeey choky cheol cheedy	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S003	S4_MIXED_COMPACT	chdy otal otchey okeey oky ol tedy	MC074 MC093 MC171 MC002 MC026 MC153 MC128	chdy otal otchey okeey choky cheol cheedy	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S004	S1_BARE_MASTER	qokylddy	MC164	qokylddy	eb2e4bc143f623ee03ac	eb2e4bc143f623ee03ac	befestigen	befestigen	PASS	PASS	NO
B4-S004	S2_Q_CELL_SCRIBE	qokylddy	MC164	qokylddy	eb2e4bc143f623ee03ac	eb2e4bc143f623ee03ac	befestigen	befestigen	PASS	PASS	NO
B4-S004	S3_S_LINE_SCRIBE	qokylddy	MC164	qokylddy	eb2e4bc143f623ee03ac	eb2e4bc143f623ee03ac	befestigen	befestigen	PASS	PASS	NO
B4-S004	S4_MIXED_COMPACT	qokylddy	MC164	qokylddy	eb2e4bc143f623ee03ac	eb2e4bc143f623ee03ac	befestigen	befestigen	PASS	PASS	NO
B4-S005	S1_BARE_MASTER	dain chdy qokeedy	MC059 MC074 MC082	dain chdy qokeedy	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	Tuch -> umsetzen -> länger ansetzen; Schluss	PASS	PASS	NO
B4-S005	S2_Q_CELL_SCRIBE	dain chdy qokeedy	MC059 MC074 MC082	dain chdy qokeedy	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	Tuch -> umsetzen -> länger ansetzen; Schluss	PASS	PASS	NO
B4-S005	S3_S_LINE_SCRIBE	dain chdy qokeedy	MC059 MC074 MC082	dain chdy qokeedy	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	Tuch -> umsetzen -> länger ansetzen; Schluss	PASS	PASS	NO
B4-S005	S4_MIXED_COMPACT	dain chdy qokeedy	MC059 MC074 MC082	dain chdy qokeedy	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	Tuch -> umsetzen -> länger ansetzen; Schluss	PASS	PASS	NO
B4-S006	S1_BARE_MASTER	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S006	S2_Q_CELL_SCRIBE	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S006	S3_S_LINE_SCRIBE	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S006	S4_MIXED_COMPACT	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S007	S1_BARE_MASTER	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S007	S2_Q_CELL_SCRIBE	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S007	S3_S_LINE_SCRIBE	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S007	S4_MIXED_COMPACT	shckhedy	MC143	shckhedy	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	seihen; Schluss	seihen; Schluss	PASS	PASS	NO
B4-S008	S1_BARE_MASTER	aiin cheeky sheey qokedy	MC039 MC032 MC095 MC083	aiin cheeky sheey qokedy	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S008	S2_Q_CELL_SCRIBE	aiin cheeky sheey qokedy	MC039 MC032 MC095 MC083	aiin cheeky sheey qokedy	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S008	S3_S_LINE_SCRIBE	saiin cheeky sheey qokedy	MC039 MC032 MC095 MC083	aiin cheeky sheey qokedy	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S008	S4_MIXED_COMPACT	saiin cheeky sheey qokedy	MC039 MC032 MC095 MC083	aiin cheeky sheey qokedy	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	PASS	PASS	NO
B4-S009	S1_BARE_MASTER	cheedy	MC128	cheedy	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	absetzen; Schluss	absetzen; Schluss	PASS	PASS	NO
B4-S009	S2_Q_CELL_SCRIBE	cheedy	MC128	cheedy	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	absetzen; Schluss	absetzen; Schluss	PASS	PASS	NO
B4-S009	S3_S_LINE_SCRIBE	shedy	MC128	cheedy	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	absetzen; Schluss	absetzen; Schluss	PASS	PASS	NO
B4-S009	S4_MIXED_COMPACT	shedy	MC128	cheedy	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	absetzen; Schluss	absetzen; Schluss	PASS	PASS	NO
B4-S010	S1_BARE_MASTER	oldy	MC019	oldy	1b1ffdd869fb1429ad03	1b1ffdd869fb1429ad03	fortsetzen; Schluss	fortsetzen; Schluss	PASS	PASS	NO
B4-S010	S2_Q_CELL_SCRIBE	oldy	MC019	oldy	1b1ffdd869fb1429ad03	1b1ffdd869fb1429ad03	fortsetzen; Schluss	fortsetzen; Schluss	PASS	PASS	NO
B4-S010	S3_S_LINE_SCRIBE	oldy	MC019	oldy	1b1ffdd869fb1429ad03	1b1ffdd869fb1429ad03	fortsetzen; Schluss	fortsetzen; Schluss	PASS	PASS	NO
B4-S010	S4_MIXED_COMPACT	oldy	MC019	oldy	1b1ffdd869fb1429ad03	1b1ffdd869fb1429ad03	fortsetzen; Schluss	fortsetzen; Schluss	PASS	PASS	NO
B4-S011	S1_BARE_MASTER	aiin cheky okeeol okain chdy cheol lkedy	MC039 MC147 MC150 MC017 MC074 MC153 MC124	aiin cheky okeeol okain chdy cheol lkedy	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	PASS	PASS	NO
B4-S011	S2_Q_CELL_SCRIBE	aiin cheky okeeol okain chdy cheol lkedy	MC039 MC147 MC150 MC017 MC074 MC153 MC124	aiin cheky okeeol okain chdy cheol lkedy	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	PASS	PASS	NO
B4-S011	S3_S_LINE_SCRIBE	saiin cheky okeeol okain chdy cheol lkedy	MC039 MC147 MC150 MC017 MC074 MC153 MC124	aiin cheky okeeol okain chdy cheol lkedy	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	PASS	PASS	NO
B4-S011	S4_MIXED_COMPACT	saiin cheky okeeol okain chdy ol lkedy	MC039 MC147 MC150 MC017 MC074 MC153 MC124	aiin cheky okeeol okain chdy cheol lkedy	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	PASS	PASS	NO
B4-S012	S1_BARE_MASTER	lchedy	MC155	lchedy	de7321bface5628e35d6	de7321bface5628e35d6	abführen; Schluss	abführen; Schluss	PASS	PASS	NO
B4-S012	S2_Q_CELL_SCRIBE	lchedy	MC155	lchedy	de7321bface5628e35d6	de7321bface5628e35d6	abführen; Schluss	abführen; Schluss	PASS	PASS	NO
B4-S012	S3_S_LINE_SCRIBE	lchedy	MC155	lchedy	de7321bface5628e35d6	de7321bface5628e35d6	abführen; Schluss	abführen; Schluss	PASS	PASS	NO
B4-S012	S4_MIXED_COMPACT	lchedy	MC155	lchedy	de7321bface5628e35d6	de7321bface5628e35d6	abführen; Schluss	abführen; Schluss	PASS	PASS	NO
B4-S013	S1_BARE_MASTER	qokol cheedy	MC024 MC128	qokol cheedy	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	Fortsetzung einsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S013	S2_Q_CELL_SCRIBE	qokol cheedy	MC024 MC128	qokol cheedy	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	Fortsetzung einsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S013	S3_S_LINE_SCRIBE	qokol cheedy	MC024 MC128	qokol cheedy	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	Fortsetzung einsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S013	S4_MIXED_COMPACT	qokol tedy	MC024 MC128	qokol cheedy	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	Fortsetzung einsetzen -> absetzen; Schluss	PASS	PASS	NO
B4-S014	S1_BARE_MASTER	chor chey qockhey dairydy	MC080 MC123 MC165 MC091	chor chey qockhey dairydy	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	PASS	PASS	NO
B4-S014	S2_Q_CELL_SCRIBE	chor chey qockhey dairydy	MC080 MC123 MC165 MC091	chor chey qockhey dairydy	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	PASS	PASS	NO
B4-S014	S3_S_LINE_SCRIBE	shor chey qockhey dairydy	MC080 MC123 MC165 MC091	chor chey qockhey dairydy	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	PASS	PASS	NO
