visible_order	domain	item_id	page	locus	owner_or_namespace	visible_form_or_opaque_id	compiler_track	operation_or_loop	semantic_mode
726	ASTRO	A345	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G090	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
727	ASTRO	A346	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G091	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
728	ASTRO	A347	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G092	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
729	ASTRO	A348	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G093	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
730	ASTRO	A349	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G094	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
731	ASTRO	A350	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G095	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
732	ASTRO	A351	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G096	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
733	ASTRO	A352	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G097	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
734	ASTRO	A353	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G098	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
735	ASTRO	A354	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G099	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
736	ASTRO	A355	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G100	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
737	ASTRO	A356	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G101	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
738	ASTRO	A357	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G102	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
739	ASTRO	A358	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G103	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
740	ASTRO	A359	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G104	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
741	ASTRO	A360	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G105	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
742	ASTRO	A361	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G106	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
743	ASTRO	A362	f69v	f69v.3	F69_RIGHT_WHEEL_NS	A3:G107	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
744	ASTRO	A363	f69v	f69v.4	F69_LEFT_WHEEL_NS	A3:G108	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
745	ASTRO	A364	f69v	f69v.4	F69_LEFT_WHEEL_NS	A3:G109	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
746	ASTRO	A365	f69v	f69v.5	F69_LEFT_WHEEL_NS	A3:G110	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
747	ASTRO	A366	f69v	f69v.5	F69_LEFT_WHEEL_NS	A3:G111	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
748	ASTRO	A367	f69v	f69v.6	F69_LEFT_WHEEL_NS	A3:G112	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
749	ASTRO	A368	f69v	f69v.7	F69_LEFT_WHEEL_NS	A3:G113	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
750	ASTRO	A369	f69v	f69v.8	F69_LEFT_WHEEL_NS	A3:G114	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
751	ASTRO	A370	f69v	f69v.9	F69_LEFT_WHEEL_NS	A3:G115	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
752	ASTRO	A371	f69v	f69v.10	F69_LEFT_WHEEL_NS	A3:G116	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
753	ASTRO	A372	f69v	f69v.11	F69_LEFT_WHEEL_NS	A3:G117	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
754	ASTRO	A373	f69v	f69v.12	F69_LEFT_WHEEL_NS	A3:G118	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
755	ASTRO	A374	f69v	f69v.13	F69_LEFT_WHEEL_NS	A3:G119	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
756	ASTRO	A375	f69v	f69v.14	F69_LEFT_WHEEL_NS	A3:G120	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
757	ASTRO	A376	f69v	f69v.15	F69_LEFT_WHEEL_NS	A3:G121	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
758	ASTRO	A377	f69v	f69v.16	F69_LEFT_WHEEL_NS	A3:G122	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
759	ASTRO	A378	f69v	f69v.17	F69_LEFT_WHEEL_NS	A3:G123	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
760	ASTRO	A379	f69v	f69v.18	F69_LEFT_WHEEL_NS	A3:G124	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
761	ASTRO	A380	f69v	f69v.19	F69_LEFT_WHEEL_NS	A3:G125	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
762	ASTRO	A381	f69v	f69v.20	F69_LEFT_WHEEL_NS	A3:G126	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
763	ASTRO	A382	f69v	f69v.21	F69_LEFT_WHEEL_NS	A3:G127	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
764	ASTRO	A383	f69v	f69v.22	F69_LEFT_WHEEL_NS	A3:G128	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
765	ASTRO	A384	f69v	f69v.23	F69_LEFT_WHEEL_NS	A3:G129	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
766	ASTRO	A385	f69v	f69v.24	F69_LEFT_WHEEL_NS	A3:G130	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
767	ASTRO	A386	f69v	f69v.25	F69_LEFT_WHEEL_NS	A3:G131	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
768	ASTRO	A387	f69v	f69v.25	F69_LEFT_WHEEL_NS	A3:G132	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
769	ASTRO	A388	f69v	f69v.26	F69_LEFT_WHEEL_NS	A3:G133	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
770	ASTRO	A389	f69v	f69v.26	F69_LEFT_WHEEL_NS	A3:G134	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
771	ASTRO	A390	f69v	f69v.27	F69_LEFT_WHEEL_NS	A3:G135	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
772	ASTRO	A391	f69v	f69v.28	F69_LEFT_WHEEL_NS	A3:G136	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
773	ASTRO	A392	f69v	f69v.29	F69_LEFT_WHEEL_NS	A3:G137	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
774	ASTRO	A393	f69v	f69v.30	F69_LEFT_WHEEL_NS	A3:G138	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
775	ASTRO	A394	f69v	f69v.31	F69_LEFT_WHEEL_NS	A3:G139	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
776	ASTRO	A395	f69v	f69v.31	F69_LEFT_WHEEL_NS	A3:G140	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
