shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature
G467-S1702	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C35	or	OR	of{NAME_CORE_1}ot{NAME_CORE_2}or	O+LOCAL_CHAR_F+OT+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C07+G466-C43+G466-C35
G467-S1703	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C13	olaiin	OL+AIIN	of{NAME_CORE_1}sh{NAME_CORE_2}olaiin	O+LOCAL_CHAR_F+SH+OL+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C07+G466-C44+G466-C13
G467-S1704	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C14	daiin	AIIN	of{NAME_CORE_1}sh{NAME_CORE_2}daiin	O+LOCAL_CHAR_F+SH+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C07+G466-C44+G466-C14
G467-S1705	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C15	aiin	AIIN	of{NAME_CORE_1}sh{NAME_CORE_2}aiin	O+LOCAL_CHAR_F+SH+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C07+G466-C44+G466-C15
G467-S1706	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C16	ainy	AIN+Y	of{NAME_CORE_1}sh{NAME_CORE_2}ainy	O+LOCAL_CHAR_F+SH+AIN+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C07+G466-C44+G466-C16
G467-S1707	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C17	alor	AL+OR	of{NAME_CORE_1}sh{NAME_CORE_2}alor	O+LOCAL_CHAR_F+SH+AL+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C07+G466-C44+G466-C17
G467-S1708	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	of{NAME_CORE_1}sh{NAME_CORE_2}cfhy	O+LOCAL_CHAR_F+SH+CH+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C07+G466-C44+G466-C18
G467-S1709	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C19	cphy	CH+P+Y	of{NAME_CORE_1}sh{NAME_CORE_2}cphy	O+LOCAL_CHAR_F+SH+CH+P+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C07+G466-C44+G466-C19
G467-S1710	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C20	cthy	CH+T+Y	of{NAME_CORE_1}sh{NAME_CORE_2}cthy	O+LOCAL_CHAR_F+SH+CH+T+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C07+G466-C44+G466-C20
G467-S1711	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C21	oiin	O+IIN	of{NAME_CORE_1}sh{NAME_CORE_2}oiin	O+LOCAL_CHAR_F+SH+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C44+G466-C21
G467-S1712	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C22	ain	AIN	of{NAME_CORE_1}sh{NAME_CORE_2}ain	O+LOCAL_CHAR_F+SH+AIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C07+G466-C44+G466-C22
G467-S1713	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C23	aly	AL+Y	of{NAME_CORE_1}sh{NAME_CORE_2}aly	O+LOCAL_CHAR_F+SH+AL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C07+G466-C44+G466-C23
G467-S1714	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C24	dal	AL	of{NAME_CORE_1}sh{NAME_CORE_2}dal	O+LOCAL_CHAR_F+SH+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C44+G466-C24
G467-S1715	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C25	eey	EE+Y	of{NAME_CORE_1}sh{NAME_CORE_2}eey	O+LOCAL_CHAR_F+SH+EE+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C07+G466-C44+G466-C25
G467-S1716	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C26	oin	O+IIN	of{NAME_CORE_1}sh{NAME_CORE_2}oin	O+LOCAL_CHAR_F+SH+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C44+G466-C26
G467-S1717	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C27	oly	OL+Y	of{NAME_CORE_1}sh{NAME_CORE_2}oly	O+LOCAL_CHAR_F+SH+OL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C07+G466-C44+G466-C27
G467-S1718	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C28	ory	OR+Y	of{NAME_CORE_1}sh{NAME_CORE_2}ory	O+LOCAL_CHAR_F+SH+OR+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C07+G466-C44+G466-C28
G467-S1719	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C29	shy	Y	of{NAME_CORE_1}sh{NAME_CORE_2}shy	O+LOCAL_CHAR_F+SH+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C07+G466-C44+G466-C29
G467-S1720	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C30	ydy	Y+DY	of{NAME_CORE_1}sh{NAME_CORE_2}ydy	O+LOCAL_CHAR_F+SH+Y+DY	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C07+G466-C44+G466-C30
G467-S1721	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C31	al	AL	of{NAME_CORE_1}sh{NAME_CORE_2}al	O+LOCAL_CHAR_F+SH+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C44+G466-C31
G467-S1722	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C32	am	AM_ADDR	of{NAME_CORE_1}sh{NAME_CORE_2}am	O+LOCAL_CHAR_F+SH+AM_ADDR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C07+G466-C44+G466-C32
G467-S1723	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C33	ar	AR	of{NAME_CORE_1}sh{NAME_CORE_2}ar	O+LOCAL_CHAR_F+SH+AR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C07+G466-C44+G466-C33
G467-S1724	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C34	ol	OL	of{NAME_CORE_1}sh{NAME_CORE_2}ol	O+LOCAL_CHAR_F+SH+OL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C07+G466-C44+G466-C34
G467-S1725	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C44	sh	SH	G466-C35	or	OR	of{NAME_CORE_1}sh{NAME_CORE_2}or	O+LOCAL_CHAR_F+SH+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C07+G466-C44+G466-C35
G467-S1726	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C13	olaiin	OL+AIIN	ok{NAME_CORE_1}air{NAME_CORE_2}olaiin	OK+AIR+OL+AIIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C08+G466-C36+G466-C13
G467-S1727	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C14	daiin	AIIN	ok{NAME_CORE_1}air{NAME_CORE_2}daiin	OK+AIR+AIIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C08+G466-C36+G466-C14
G467-S1728	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C15	aiin	AIIN	ok{NAME_CORE_1}air{NAME_CORE_2}aiin	OK+AIR+AIIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C08+G466-C36+G466-C15
G467-S1729	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C16	ainy	AIN+Y	ok{NAME_CORE_1}air{NAME_CORE_2}ainy	OK+AIR+AIN+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C08+G466-C36+G466-C16
G467-S1730	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C17	alor	AL+OR	ok{NAME_CORE_1}air{NAME_CORE_2}alor	OK+AIR+AL+OR	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C08+G466-C36+G466-C17
G467-S1731	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ok{NAME_CORE_1}air{NAME_CORE_2}cfhy	OK+AIR+CH+LOCAL_CHAR_F+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C08+G466-C36+G466-C18
G467-S1732	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C19	cphy	CH+P+Y	ok{NAME_CORE_1}air{NAME_CORE_2}cphy	OK+AIR+CH+P+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C08+G466-C36+G466-C19
G467-S1733	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C20	cthy	CH+T+Y	ok{NAME_CORE_1}air{NAME_CORE_2}cthy	OK+AIR+CH+T+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C08+G466-C36+G466-C20
G467-S1734	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C21	oiin	O+IIN	ok{NAME_CORE_1}air{NAME_CORE_2}oiin	OK+AIR+O+IIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C08+G466-C36+G466-C21
G467-S1735	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C22	ain	AIN	ok{NAME_CORE_1}air{NAME_CORE_2}ain	OK+AIR+AIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C08+G466-C36+G466-C22
G467-S1736	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C23	aly	AL+Y	ok{NAME_CORE_1}air{NAME_CORE_2}aly	OK+AIR+AL+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C08+G466-C36+G466-C23
G467-S1737	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C24	dal	AL	ok{NAME_CORE_1}air{NAME_CORE_2}dal	OK+AIR+AL	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C08+G466-C36+G466-C24
G467-S1738	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C25	eey	EE+Y	ok{NAME_CORE_1}air{NAME_CORE_2}eey	OK+AIR+EE+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C08+G466-C36+G466-C25
G467-S1739	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C26	oin	O+IIN	ok{NAME_CORE_1}air{NAME_CORE_2}oin	OK+AIR+O+IIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C08+G466-C36+G466-C26
G467-S1740	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C27	oly	OL+Y	ok{NAME_CORE_1}air{NAME_CORE_2}oly	OK+AIR+OL+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C08+G466-C36+G466-C27
G467-S1741	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C28	ory	OR+Y	ok{NAME_CORE_1}air{NAME_CORE_2}ory	OK+AIR+OR+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C08+G466-C36+G466-C28
G467-S1742	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C29	shy	Y	ok{NAME_CORE_1}air{NAME_CORE_2}shy	OK+AIR+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C08+G466-C36+G466-C29
G467-S1743	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C30	ydy	Y+DY	ok{NAME_CORE_1}air{NAME_CORE_2}ydy	OK+AIR+Y+DY	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C08+G466-C36+G466-C30
G467-S1744	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C31	al	AL	ok{NAME_CORE_1}air{NAME_CORE_2}al	OK+AIR+AL	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C08+G466-C36+G466-C31
G467-S1745	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C32	am	AM_ADDR	ok{NAME_CORE_1}air{NAME_CORE_2}am	OK+AIR+AM_ADDR	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C08+G466-C36+G466-C32
G467-S1746	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C33	ar	AR	ok{NAME_CORE_1}air{NAME_CORE_2}ar	OK+AIR+AR	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C08+G466-C36+G466-C33
G467-S1747	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C34	ol	OL	ok{NAME_CORE_1}air{NAME_CORE_2}ol	OK+AIR+OL	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C08+G466-C36+G466-C34
G467-S1748	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C36	air	AIR	G466-C35	or	OR	ok{NAME_CORE_1}air{NAME_CORE_2}or	OK+AIR+OR	SETZEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C08+G466-C36+G466-C35
G467-S1749	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C13	olaiin	OL+AIIN	ok{NAME_CORE_1}cth{NAME_CORE_2}olaiin	OK+CH+T+OL+AIIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C08+G466-C37+G466-C13
G467-S1750	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C14	daiin	AIIN	ok{NAME_CORE_1}cth{NAME_CORE_2}daiin	OK+CH+T+AIIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C08+G466-C37+G466-C14
G467-S1751	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C15	aiin	AIIN	ok{NAME_CORE_1}cth{NAME_CORE_2}aiin	OK+CH+T+AIIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C08+G466-C37+G466-C15
G467-S1752	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C16	ainy	AIN+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}ainy	OK+CH+T+AIN+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C08+G466-C37+G466-C16
G467-S1753	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C17	alor	AL+OR	ok{NAME_CORE_1}cth{NAME_CORE_2}alor	OK+CH+T+AL+OR	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C08+G466-C37+G466-C17
G467-S1754	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}cfhy	OK+CH+T+CH+LOCAL_CHAR_F+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C08+G466-C37+G466-C18
G467-S1755	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C19	cphy	CH+P+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}cphy	OK+CH+T+CH+P+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C08+G466-C37+G466-C19
G467-S1756	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C20	cthy	CH+T+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}cthy	OK+CH+T+CH+T+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C08+G466-C37+G466-C20
G467-S1757	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C21	oiin	O+IIN	ok{NAME_CORE_1}cth{NAME_CORE_2}oiin	OK+CH+T+O+IIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C08+G466-C37+G466-C21
G467-S1758	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C22	ain	AIN	ok{NAME_CORE_1}cth{NAME_CORE_2}ain	OK+CH+T+AIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C08+G466-C37+G466-C22
G467-S1759	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C23	aly	AL+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}aly	OK+CH+T+AL+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C08+G466-C37+G466-C23
G467-S1760	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C24	dal	AL	ok{NAME_CORE_1}cth{NAME_CORE_2}dal	OK+CH+T+AL	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C08+G466-C37+G466-C24
G467-S1761	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C25	eey	EE+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}eey	OK+CH+T+EE+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C08+G466-C37+G466-C25
G467-S1762	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C26	oin	O+IIN	ok{NAME_CORE_1}cth{NAME_CORE_2}oin	OK+CH+T+O+IIN	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C08+G466-C37+G466-C26
G467-S1763	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C27	oly	OL+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}oly	OK+CH+T+OL+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C08+G466-C37+G466-C27
G467-S1764	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C28	ory	OR+Y	ok{NAME_CORE_1}cth{NAME_CORE_2}ory	OK+CH+T+OR+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C08+G466-C37+G466-C28
G467-S1765	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C08	ok	OK	G466-C37	cth	CH+T	G466-C29	shy	Y	ok{NAME_CORE_1}cth{NAME_CORE_2}shy	OK+CH+T+Y	SETZEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C08+G466-C37+G466-C29
