collision_id	collision_kind	signature	member_count	distinct_recipe_count	shell_ids	surface_templates	exact_channel_signatures	disposition
G467-K0396	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AL+AL	2	1	G467-S0978|G467-S0985	yky{NAME_CORE_1}al{NAME_CORE_2}dal|yky{NAME_CORE_1}al{NAME_CORE_2}al	G466-C04+G466-C39+G466-C24|G466-C04+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0397	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AL+O+IIN	2	1	G467-S0975|G467-S0980	yky{NAME_CORE_1}al{NAME_CORE_2}oiin|yky{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C04+G466-C39+G466-C21|G466-C04+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0398	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AL+OR	2	1	G467-S0074|G467-S0989	yky{NAME_CORE}alor|yky{NAME_CORE_1}al{NAME_CORE_2}or	G466-C04+G466-C17|G466-C04+G466-C39+G466-C35	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0399	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AL+Y	2	1	G467-S0080|G467-S0983	yky{NAME_CORE}aly|yky{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C04+G466-C23|G466-C04+G466-C39+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0400	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AR+AIIN	2	1	G467-S0991|G467-S0992	yky{NAME_CORE_1}ar{NAME_CORE_2}daiin|yky{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C04+G466-C40+G466-C14|G466-C04+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0401	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AR+AL	2	1	G467-S1001|G467-S1008	yky{NAME_CORE_1}ar{NAME_CORE_2}dal|yky{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C04+G466-C40+G466-C24|G466-C04+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0402	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+AR+O+IIN	2	1	G467-S0998|G467-S1003	yky{NAME_CORE_1}ar{NAME_CORE_2}oiin|yky{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C04+G466-C40+G466-C21|G466-C04+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0403	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+CH+T+AIIN	2	1	G467-S0922|G467-S0923	yky{NAME_CORE_1}cth{NAME_CORE_2}daiin|yky{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C04+G466-C37+G466-C14|G466-C04+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0404	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+CH+T+AL	2	1	G467-S0932|G467-S0939	yky{NAME_CORE_1}cth{NAME_CORE_2}dal|yky{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C04+G466-C37+G466-C24|G466-C04+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0405	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+CH+T+O+IIN	2	1	G467-S0929|G467-S0934	yky{NAME_CORE_1}cth{NAME_CORE_2}oiin|yky{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C04+G466-C37+G466-C21|G466-C04+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0406	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+CH+T+Y	2	1	G467-S0077|G467-S0937	yky{NAME_CORE}cthy|yky{NAME_CORE_1}cth{NAME_CORE_2}shy	G466-C04+G466-C20|G466-C04+G466-C37+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0407	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+D_ADDR+AR+AIIN	2	1	G467-S0945|G467-S0946	yky{NAME_CORE_1}dar{NAME_CORE_2}daiin|yky{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C04+G466-C38+G466-C14|G466-C04+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0408	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+D_ADDR+AR+AL	2	1	G467-S0955|G467-S0962	yky{NAME_CORE_1}dar{NAME_CORE_2}dal|yky{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C04+G466-C38+G466-C24|G466-C04+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0409	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+D_ADDR+AR+O+IIN	2	1	G467-S0952|G467-S0957	yky{NAME_CORE_1}dar{NAME_CORE_2}oiin|yky{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C04+G466-C38+G466-C21|G466-C04+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0410	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+O+IIN	2	1	G467-S0078|G467-S0083	yky{NAME_CORE}oiin|yky{NAME_CORE}oin	G466-C04+G466-C21|G466-C04+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0411	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OK+AIIN	2	1	G467-S1014|G467-S1015	yky{NAME_CORE_1}ok{NAME_CORE_2}daiin|yky{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C04+G466-C41+G466-C14|G466-C04+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0412	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OK+AL	2	1	G467-S1024|G467-S1031	yky{NAME_CORE_1}ok{NAME_CORE_2}dal|yky{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C04+G466-C41+G466-C24|G466-C04+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0413	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OK+O+IIN	2	1	G467-S1021|G467-S1026	yky{NAME_CORE_1}ok{NAME_CORE_2}oiin|yky{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C04+G466-C41+G466-C21|G466-C04+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0414	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OL+AIIN	3	1	G467-S0070|G467-S1037|G467-S1038	yky{NAME_CORE}olaiin|yky{NAME_CORE_1}ol{NAME_CORE_2}daiin|yky{NAME_CORE_1}ol{NAME_CORE_2}aiin	G466-C04+G466-C13|G466-C04+G466-C42+G466-C14|G466-C04+G466-C42+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0415	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OL+AL	2	1	G467-S1047|G467-S1054	yky{NAME_CORE_1}ol{NAME_CORE_2}dal|yky{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C04+G466-C42+G466-C24|G466-C04+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0416	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OL+O+IIN	2	1	G467-S1044|G467-S1049	yky{NAME_CORE_1}ol{NAME_CORE_2}oiin|yky{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C04+G466-C42+G466-C21|G466-C04+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0417	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OL+Y	2	1	G467-S0084|G467-S1052	yky{NAME_CORE}oly|yky{NAME_CORE_1}ol{NAME_CORE_2}shy	G466-C04+G466-C27|G466-C04+G466-C42+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0418	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OT+AIIN	2	1	G467-S1060|G467-S1061	yky{NAME_CORE_1}ot{NAME_CORE_2}daiin|yky{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C04+G466-C43+G466-C14|G466-C04+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0419	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OT+AL	2	1	G467-S1070|G467-S1077	yky{NAME_CORE_1}ot{NAME_CORE_2}dal|yky{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C04+G466-C43+G466-C24|G466-C04+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0420	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+OT+O+IIN	2	1	G467-S1067|G467-S1072	yky{NAME_CORE_1}ot{NAME_CORE_2}oiin|yky{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C04+G466-C43+G466-C21|G466-C04+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0421	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+SH+AIIN	2	1	G467-S1083|G467-S1084	yky{NAME_CORE_1}sh{NAME_CORE_2}daiin|yky{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C04+G466-C44+G466-C14|G466-C04+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0422	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+SH+AL	2	1	G467-S1093|G467-S1100	yky{NAME_CORE_1}sh{NAME_CORE_2}dal|yky{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C04+G466-C44+G466-C24|G466-C04+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0423	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	Y+K+Y+SH+O+IIN	2	1	G467-S1090|G467-S1095	yky{NAME_CORE_1}sh{NAME_CORE_2}oiin|yky{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C04+G466-C44+G466-C21|G466-C04+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
