probe_id	shell_id	shell_shape	core_marker	synthetic_surface	expected_channel_ids	observed_channel_ids	expected_known_character_count	observed_known_character_count	expected_learned_character_count	observed_learned_character_count	observed_route	observed_reading_de	precedence_collision	probe_pass
G467-P05146	G467-S1716	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxoin	G466-C07+G466-C44+G466-C26	G466-C07+G466-C44+G466-C26	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P05147	G467-S1716	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxoin	G466-C07+G466-C44+G466-C26	G466-C07+G466-C44+G466-C26	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P05148	G467-S1716	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzoin	G466-C07+G466-C44+G466-C26	G466-C07+G466-C44+G466-C26	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P05149	G467-S1717	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxoly	G466-C07+G466-C44+G466-C27	G466-C07+G466-C44+G466-C27	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · FORTSETZEN · POSTEN	NO	YES
G467-P05150	G467-S1717	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxoly	G466-C07+G466-C44+G466-C27	G466-C07+G466-C44+G466-C27	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · FORTSETZEN · POSTEN	NO	YES
G467-P05151	G467-S1717	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzoly	G466-C07+G466-C44+G466-C27	G466-C07+G466-C44+G466-C27	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · FORTSETZEN · POSTEN	NO	YES
G467-P05152	G467-S1718	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxory	G466-C07+G466-C44+G466-C28	G466-C07+G466-C44+G466-C28	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · EINHEIT · POSTEN	NO	YES
G467-P05153	G467-S1718	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxory	G466-C07+G466-C44+G466-C28	G466-C07+G466-C44+G466-C28	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · EINHEIT · POSTEN	NO	YES
G467-P05154	G467-S1718	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzory	G466-C07+G466-C44+G466-C28	G466-C07+G466-C44+G466-C28	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · EINHEIT · POSTEN	NO	YES
G467-P05155	G467-S1719	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxshy	G466-C07+G466-C44+G466-C29	G466-C07+G466-C44+G466-C29	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · POSTEN	NO	YES
G467-P05156	G467-S1719	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxshy	G466-C07+G466-C44+G466-C29	G466-C07+G466-C44+G466-C29	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · POSTEN	NO	YES
G467-P05157	G467-S1719	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzshy	G466-C07+G466-C44+G466-C29	G466-C07+G466-C44+G466-C29	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · POSTEN	NO	YES
G467-P05158	G467-S1720	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxydy	G466-C07+G466-C44+G466-C30	G466-C07+G466-C44+G466-C30	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · POSTEN · SCHLUSS	NO	YES
G467-P05159	G467-S1720	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxydy	G466-C07+G466-C44+G466-C30	G466-C07+G466-C44+G466-C30	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · POSTEN · SCHLUSS	NO	YES
G467-P05160	G467-S1720	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzydy	G466-C07+G466-C44+G466-C30	G466-C07+G466-C44+G466-C30	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · POSTEN · SCHLUSS	NO	YES
G467-P05161	G467-S1721	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxal	G466-C07+G466-C44+G466-C31	G466-C07+G466-C44+G466-C31	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P05162	G467-S1721	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxal	G466-C07+G466-C44+G466-C31	G466-C07+G466-C44+G466-C31	6	6	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P05163	G467-S1721	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzal	G466-C07+G466-C44+G466-C31	G466-C07+G466-C44+G466-C31	6	6	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P05164	G467-S1722	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxam	G466-C07+G466-C44+G466-C32	G466-C07+G466-C44+G466-C32	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · HIER	NO	YES
G467-P05165	G467-S1722	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxam	G466-C07+G466-C44+G466-C32	G466-C07+G466-C44+G466-C32	6	6	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · HIER	NO	YES
G467-P05166	G467-S1722	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzam	G466-C07+G466-C44+G466-C32	G466-C07+G466-C44+G466-C32	6	6	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · HIER	NO	YES
G467-P05167	G467-S1723	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxar	G466-C07+G466-C44+G466-C33	G466-C07+G466-C44+G466-C33	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · AUSGANG	NO	YES
G467-P05168	G467-S1723	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxar	G466-C07+G466-C44+G466-C33	G466-C07+G466-C44+G466-C33	6	6	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · AUSGANG	NO	YES
G467-P05169	G467-S1723	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzar	G466-C07+G466-C44+G466-C33	G466-C07+G466-C44+G466-C33	6	6	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · AUSGANG	NO	YES
G467-P05170	G467-S1724	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxol	G466-C07+G466-C44+G466-C34	G466-C07+G466-C44+G466-C34	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · FORTSETZEN	NO	YES
G467-P05171	G467-S1724	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxol	G466-C07+G466-C44+G466-C34	G466-C07+G466-C44+G466-C34	6	6	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · FORTSETZEN	NO	YES
G467-P05172	G467-S1724	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzol	G466-C07+G466-C44+G466-C34	G466-C07+G466-C44+G466-C34	6	6	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · FORTSETZEN	NO	YES
G467-P05173	G467-S1725	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	ofxshxor	G466-C07+G466-C44+G466-C35	G466-C07+G466-C44+G466-C35	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:x] · HALTEN · [PFLANZENNAME:x] · EINHEIT	NO	YES
G467-P05174	G467-S1725	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	ofzxshzxor	G466-C07+G466-C44+G466-C35	G466-C07+G466-C44+G466-C35	6	6	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:zx] · HALTEN · [PFLANZENNAME:zx] · EINHEIT	NO	YES
G467-P05175	G467-S1725	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	ofxvzshxvzor	G466-C07+G466-C44+G466-C35	G466-C07+G466-C44+G466-C35	6	6	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	AUSFÜHRUNG · HIER · [PFLANZENNAME:xvz] · HALTEN · [PFLANZENNAME:xvz] · EINHEIT	NO	YES
G467-P05176	G467-S1726	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxolaiin	G466-C08+G466-C36+G466-C13	G466-C08+G466-C36+G466-C13	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · FORTSETZEN · WERT	NO	YES
G467-P05177	G467-S1726	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxolaiin	G466-C08+G466-C36+G466-C13	G466-C08+G466-C36+G466-C13	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · FORTSETZEN · WERT	NO	YES
G467-P05178	G467-S1726	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzolaiin	G466-C08+G466-C36+G466-C13	G466-C08+G466-C36+G466-C13	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	NO	YES
G467-P05179	G467-S1727	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxdaiin	G466-C08+G466-C36+G466-C14	G466-C08+G466-C36+G466-C14	10	10	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · WERT	NO	YES
G467-P05180	G467-S1727	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxdaiin	G466-C08+G466-C36+G466-C14	G466-C08+G466-C36+G466-C14	10	10	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P05181	G467-S1727	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzdaiin	G466-C08+G466-C36+G466-C14	G466-C08+G466-C36+G466-C14	10	10	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P05182	G467-S1728	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxaiin	G466-C08+G466-C36+G466-C15	G466-C08+G466-C36+G466-C15	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · WERT	NO	YES
G467-P05183	G467-S1728	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxaiin	G466-C08+G466-C36+G466-C15	G466-C08+G466-C36+G466-C15	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P05184	G467-S1728	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzaiin	G466-C08+G466-C36+G466-C15	G466-C08+G466-C36+G466-C15	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P05185	G467-S1729	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxainy	G466-C08+G466-C36+G466-C16	G466-C08+G466-C36+G466-C16	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · ANTEIL · POSTEN	NO	YES
G467-P05186	G467-S1729	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxainy	G466-C08+G466-C36+G466-C16	G466-C08+G466-C36+G466-C16	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · ANTEIL · POSTEN	NO	YES
G467-P05187	G467-S1729	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzainy	G466-C08+G466-C36+G466-C16	G466-C08+G466-C36+G466-C16	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	NO	YES
G467-P05188	G467-S1730	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxalor	G466-C08+G466-C36+G466-C17	G466-C08+G466-C36+G466-C17	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · ZIELORT · EINHEIT	NO	YES
G467-P05189	G467-S1730	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxalor	G466-C08+G466-C36+G466-C17	G466-C08+G466-C36+G466-C17	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	NO	YES
G467-P05190	G467-S1730	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzalor	G466-C08+G466-C36+G466-C17	G466-C08+G466-C36+G466-C17	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	NO	YES
G467-P05191	G467-S1731	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxcfhy	G466-C08+G466-C36+G466-C18	G466-C08+G466-C36+G466-C18	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	NO	YES
G467-P05192	G467-S1731	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxcfhy	G466-C08+G466-C36+G466-C18	G466-C08+G466-C36+G466-C18	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	NO	YES
G467-P05193	G467-S1731	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzcfhy	G466-C08+G466-C36+G466-C18	G466-C08+G466-C36+G466-C18	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	NO	YES
G467-P05194	G467-S1732	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxcphy	G466-C08+G466-C36+G466-C19	G466-C08+G466-C36+G466-C19	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P05195	G467-S1732	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxcphy	G466-C08+G466-C36+G466-C19	G466-C08+G466-C36+G466-C19	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P05196	G467-S1732	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzcphy	G466-C08+G466-C36+G466-C19	G466-C08+G466-C36+G466-C19	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P05197	G467-S1733	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxcthy	G466-C08+G466-C36+G466-C20	G466-C08+G466-C36+G466-C20	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P05198	G467-S1733	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxcthy	G466-C08+G466-C36+G466-C20	G466-C08+G466-C36+G466-C20	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P05199	G467-S1733	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzcthy	G466-C08+G466-C36+G466-C20	G466-C08+G466-C36+G466-C20	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P05200	G467-S1734	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxoiin	G466-C08+G466-C36+G466-C21	G466-C08+G466-C36+G466-C21	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P05201	G467-S1734	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxoiin	G466-C08+G466-C36+G466-C21	G466-C08+G466-C36+G466-C21	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P05202	G467-S1734	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzoiin	G466-C08+G466-C36+G466-C21	G466-C08+G466-C36+G466-C21	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P05203	G467-S1735	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxain	G466-C08+G466-C36+G466-C22	G466-C08+G466-C36+G466-C22	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · ANTEIL	NO	YES
G467-P05204	G467-S1735	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxain	G466-C08+G466-C36+G466-C22	G466-C08+G466-C36+G466-C22	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · ANTEIL	NO	YES
G467-P05205	G467-S1735	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzain	G466-C08+G466-C36+G466-C22	G466-C08+G466-C36+G466-C22	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · ANTEIL	NO	YES
G467-P05206	G467-S1736	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxaly	G466-C08+G466-C36+G466-C23	G466-C08+G466-C36+G466-C23	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · ZIELORT · POSTEN	NO	YES
G467-P05207	G467-S1736	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxaly	G466-C08+G466-C36+G466-C23	G466-C08+G466-C36+G466-C23	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · ZIELORT · POSTEN	NO	YES
G467-P05208	G467-S1736	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzaly	G466-C08+G466-C36+G466-C23	G466-C08+G466-C36+G466-C23	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	NO	YES
G467-P05209	G467-S1737	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxdal	G466-C08+G466-C36+G466-C24	G466-C08+G466-C36+G466-C24	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P05210	G467-S1737	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxdal	G466-C08+G466-C36+G466-C24	G466-C08+G466-C36+G466-C24	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P05211	G467-S1737	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzdal	G466-C08+G466-C36+G466-C24	G466-C08+G466-C36+G466-C24	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P05212	G467-S1738	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxeey	G466-C08+G466-C36+G466-C25	G466-C08+G466-C36+G466-C25	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · GRAD II · POSTEN	NO	YES
G467-P05213	G467-S1738	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	okzxairzxeey	G466-C08+G466-C36+G466-C25	G466-C08+G466-C36+G466-C25	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:zx] · BAHN · [PFLANZENNAME:zx] · GRAD II · POSTEN	NO	YES
G467-P05214	G467-S1738	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	okxvzairxvzeey	G466-C08+G466-C36+G466-C25	G466-C08+G466-C36+G466-C25	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:xvz] · BAHN · [PFLANZENNAME:xvz] · GRAD II · POSTEN	NO	YES
G467-P05215	G467-S1739	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	okxairxoin	G466-C08+G466-C36+G466-C26	G466-C08+G466-C36+G466-C26	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	SETZEN · [PFLANZENNAME:x] · BAHN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
