copy_id	unit_id	page	scribe_profile	group_count	source_surface_sequence	rendered_surface_sequence	atom_sequence	fixed_generated_prose_de	surface_changes	profile_matches	semantic_readback_changed	status
B3-S025::S4_MIXED_COMPACT	B3-S025	f83r	S4_MIXED_COMPACT	1	qokchdy	okchedy	OK+CHD+CLOSE	Zwischenbesitzer: diese Zwischenstelle. Kartenfolge: Umsetzung ansetzen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S026::S1_BARE_MASTER	B3-S026	f83r	S1_BARE_MASTER	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	cheedar chldaiin chdy okain checthy chealror olkeedy	CHD+AR | SHED+AIIN | CHD+Y | OK+AIN | CTH+Y | AL+OR | SOLK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: von dort umsetzen; Absetzmaß; laufenden Posten umsetzen; eine Portion zugeben; bereit; Ansatz von dort zur Zielstelle; länger sammeln; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	7	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S026::S2_Q_CELL_SCRIBE	B3-S026	f83r	S2_Q_CELL_SCRIBE	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	cheedar chldaiin chedy qokain cthy chealror olkeedy	CHD+AR | SHED+AIIN | CHD+Y | OK+AIN | CTH+Y | AL+OR | SOLK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: von dort umsetzen; Absetzmaß; laufenden Posten umsetzen; eine Portion zugeben; bereit; Ansatz von dort zur Zielstelle; länger sammeln; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S026::S3_S_LINE_SCRIBE	B3-S026	f83r	S3_S_LINE_SCRIBE	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	cheedar chldaiin chedchy okain shcthy chealror solkeedy	CHD+AR | SHED+AIIN | CHD+Y | OK+AIN | CTH+Y | AL+OR | SOLK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: von dort umsetzen; Absetzmaß; laufenden Posten umsetzen; eine Portion zugeben; bereit; Ansatz von dort zur Zielstelle; länger sammeln; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S026::S4_MIXED_COMPACT	B3-S026	f83r	S4_MIXED_COMPACT	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	cheedar chldaiin chdy okain checthy chealror olkeedy	CHD+AR | SHED+AIIN | CHD+Y | OK+AIN | CTH+Y | AL+OR | SOLK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: von dort umsetzen; Absetzmaß; laufenden Posten umsetzen; eine Portion zugeben; bereit; Ansatz von dort zur Zielstelle; länger sammeln; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S027::S1_BARE_MASTER	B3-S027	f83r	S1_BARE_MASTER	1	qoteedy	qoteedy	OT+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: lange Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S027::S2_Q_CELL_SCRIBE	B3-S027	f83r	S2_Q_CELL_SCRIBE	1	qoteedy	qoteedy	OT+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: lange Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S027::S3_S_LINE_SCRIBE	B3-S027	f83r	S3_S_LINE_SCRIBE	1	qoteedy	qoteedy	OT+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: lange Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S027::S4_MIXED_COMPACT	B3-S027	f83r	S4_MIXED_COMPACT	1	qoteedy	qoteedy	OT+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: lange Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S028::S1_BARE_MASTER	B3-S028	f83r	S1_BARE_MASTER	2	qokeey qokedy	okeey qokedy	OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S028::S2_Q_CELL_SCRIBE	B3-S028	f83r	S2_Q_CELL_SCRIBE	2	qokeey qokedy	qokeey qokedy	OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S028::S3_S_LINE_SCRIBE	B3-S028	f83r	S3_S_LINE_SCRIBE	2	qokeey qokedy	qokeey qokedy	OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S028::S4_MIXED_COMPACT	B3-S028	f83r	S4_MIXED_COMPACT	2	qokeey qokedy	okeey qokedy	OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S029::S1_BARE_MASTER	B3-S029	f83r	S1_BARE_MASTER	3	sol cheeety qokedy	rol cheeety qokedy	OL | EEE+TY | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: fortsetzen; ganzen Teilposten; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S029::S2_Q_CELL_SCRIBE	B3-S029	f83r	S2_Q_CELL_SCRIBE	3	sol cheeety qokedy	qol cheeety qokedy	OL | EEE+TY | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: fortsetzen; ganzen Teilposten; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S029::S3_S_LINE_SCRIBE	B3-S029	f83r	S3_S_LINE_SCRIBE	3	sol cheeety qokedy	sol cheeety qokedy	OL | EEE+TY | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: fortsetzen; ganzen Teilposten; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S029::S4_MIXED_COMPACT	B3-S029	f83r	S4_MIXED_COMPACT	3	sol cheeety qokedy	ol cheeety qokedy	OL | EEE+TY | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: fortsetzen; ganzen Teilposten; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S030::S1_BARE_MASTER	B3-S030	f83r	S1_BARE_MASTER	4	qoky saiin schedair otchedy	choky taiin chair otchdy	OK+Y | AIIN | AIR | OT+CHD+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten ansetzen; Sollmaß; Wasser weiterleiten; nächsten Posten überführen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; der abgeteilte Teil.	4	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S030::S2_Q_CELL_SCRIBE	B3-S030	f83r	S2_Q_CELL_SCRIBE	4	qoky saiin schedair otchedy	qoky taiin chair qotchedy	OK+Y | AIIN | AIR | OT+CHD+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten ansetzen; Sollmaß; Wasser weiterleiten; nächsten Posten überführen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; der abgeteilte Teil.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S030::S3_S_LINE_SCRIBE	B3-S030	f83r	S3_S_LINE_SCRIBE	4	qoky saiin schedair otchedy	okchy saiin schedair otchdy	OK+Y | AIIN | AIR | OT+CHD+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten ansetzen; Sollmaß; Wasser weiterleiten; nächsten Posten überführen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; der abgeteilte Teil.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S030::S4_MIXED_COMPACT	B3-S030	f83r	S4_MIXED_COMPACT	4	qoky saiin schedair otchedy	oky daiin kair otchedy	OK+Y | AIIN | AIR | OT+CHD+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten ansetzen; Sollmaß; Wasser weiterleiten; nächsten Posten überführen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; der abgeteilte Teil.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S031::S1_BARE_MASTER	B3-S031	f83r	S1_BARE_MASTER	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S031::S2_Q_CELL_SCRIBE	B3-S031	f83r	S2_Q_CELL_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S031::S3_S_LINE_SCRIBE	B3-S031	f83r	S3_S_LINE_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S031::S4_MIXED_COMPACT	B3-S031	f83r	S4_MIXED_COMPACT	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S032::S1_BARE_MASTER	B3-S032	f83r	S1_BARE_MASTER	5	chedain chedy qotedaiin otaiin otedy	chedain chedchy qotedaiin otaiin otedy	CHD+AIN | CHD+Y | OT+E+AIIN | OT+AIIN | OT+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Portion umsetzen; laufenden Posten umsetzen; kurzes Folgemass; Folgemaß; kurze Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	1	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S032::S2_Q_CELL_SCRIBE	B3-S032	f83r	S2_Q_CELL_SCRIBE	5	chedain chedy qotedaiin otaiin otedy	chedain chdy qotedaiin sotaiin otedy	CHD+AIN | CHD+Y | OT+E+AIIN | OT+AIIN | OT+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Portion umsetzen; laufenden Posten umsetzen; kurzes Folgemass; Folgemaß; kurze Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S032::S3_S_LINE_SCRIBE	B3-S032	f83r	S3_S_LINE_SCRIBE	5	chedain chedy qotedaiin otaiin otedy	chedain chedy qotedaiin sotaiin otedy	CHD+AIN | CHD+Y | OT+E+AIIN | OT+AIIN | OT+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Portion umsetzen; laufenden Posten umsetzen; kurzes Folgemass; Folgemaß; kurze Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S032::S4_MIXED_COMPACT	B3-S032	f83r	S4_MIXED_COMPACT	5	chedain chedy qotedaiin otaiin otedy	chedain chedchy qotedaiin otaiin otedy	CHD+AIN | CHD+Y | OT+E+AIIN | OT+AIIN | OT+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Portion umsetzen; laufenden Posten umsetzen; kurzes Folgemass; Folgemaß; kurze Folge; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S033::S1_BARE_MASTER	B3-S033	f83r	S1_BARE_MASTER	1	ldy	ldy	L+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: abziehen; Ende.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S033::S2_Q_CELL_SCRIBE	B3-S033	f83r	S2_Q_CELL_SCRIBE	1	ldy	ldy	L+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: abziehen; Ende.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S033::S3_S_LINE_SCRIBE	B3-S033	f83r	S3_S_LINE_SCRIBE	1	ldy	ldy	L+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: abziehen; Ende.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S033::S4_MIXED_COMPACT	B3-S033	f83r	S4_MIXED_COMPACT	1	ldy	ldy	L+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: abziehen; Ende.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S034::S1_BARE_MASTER	B3-S034	f83r	S1_BARE_MASTER	6	soiiin checthy chety otaiin olsaly shedy	daiiin cthy chety otaiin olsaly tedy	IIN | CTH+Y | PARTITION+TY | OT+AIIN | AL+Y | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollstufe; bereit; Teil abtrennen; Folgemaß; untere Zielstelle; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	3	6	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S034::S2_Q_CELL_SCRIBE	B3-S034	f83r	S2_Q_CELL_SCRIBE	6	soiiin checthy chety otaiin olsaly shedy	kaiiin cthy chty sotaiin raly dshedy	IIN | CTH+Y | PARTITION+TY | OT+AIIN | AL+Y | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollstufe; bereit; Teil abtrennen; Folgemaß; untere Zielstelle; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	6	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S034::S3_S_LINE_SCRIBE	B3-S034	f83r	S3_S_LINE_SCRIBE	6	soiiin checthy chety otaiin olsaly shedy	soiiin shcthy chety sotaiin olsaly shedy	IIN | CTH+Y | PARTITION+TY | OT+AIIN | AL+Y | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollstufe; bereit; Teil abtrennen; Folgemaß; untere Zielstelle; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	2	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S034::S4_MIXED_COMPACT	B3-S034	f83r	S4_MIXED_COMPACT	6	soiiin checthy chety otaiin olsaly shedy	oiiin checthy chty otaiin olsaly dshedy	IIN | CTH+Y | PARTITION+TY | OT+AIIN | AL+Y | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollstufe; bereit; Teil abtrennen; Folgemaß; untere Zielstelle; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	3	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S001::S1_BARE_MASTER	B4-S001	f83r	S1_BARE_MASTER	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S001::S2_Q_CELL_SCRIBE	B4-S001	f83r	S2_Q_CELL_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S001::S3_S_LINE_SCRIBE	B4-S001	f83r	S3_S_LINE_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S001::S4_MIXED_COMPACT	B4-S001	f83r	S4_MIXED_COMPACT	1	qokeedy	qokeedy	OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S002::S1_BARE_MASTER	B4-S002	f83r	S1_BARE_MASTER	3	qolchey qokeey qokedy	qolchey okeey qokedy	OL+Y | OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: diesen Posten weiterfuehren; länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S002::S2_Q_CELL_SCRIBE	B4-S002	f83r	S2_Q_CELL_SCRIBE	3	qolchey qokeey qokedy	qolchey qokeey qokedy	OL+Y | OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: diesen Posten weiterfuehren; länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	0	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S002::S3_S_LINE_SCRIBE	B4-S002	f83r	S3_S_LINE_SCRIBE	3	qolchey qokeey qokedy	qolchey okeey qokedy	OL+Y | OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: diesen Posten weiterfuehren; länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S002::S4_MIXED_COMPACT	B4-S002	f83r	S4_MIXED_COMPACT	3	qolchey qokeey qokedy	qolchey okeey qokedy	OL+Y | OK+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: diesen Posten weiterfuehren; länger ansetzen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S003::S1_BARE_MASTER	B4-S003	f83r	S1_BARE_MASTER	7	chedy otal otchey qokeey qoky tol shedy	chedy otal otchey okeey choky rol cheedy	CHD+Y | OT+AL | OT+Y | OK+EE+Y | OK+Y | OL | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: laufenden Posten umsetzen; danach dorthin; nächster Teilposten; länger ansetzen; aktuellen Posten ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle; der abgeteilte Teil.	4	7	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S003::S2_Q_CELL_SCRIBE	B4-S003	f83r	S2_Q_CELL_SCRIBE	7	chedy otal otchey qokeey qoky tol shedy	chedchy qotal qotchy qokeey qoky qolky tedy	CHD+Y | OT+AL | OT+Y | OK+EE+Y | OK+Y | OL | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: laufenden Posten umsetzen; danach dorthin; nächster Teilposten; länger ansetzen; aktuellen Posten ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle; der abgeteilte Teil.	5	5	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S003::S3_S_LINE_SCRIBE	B4-S003	f83r	S3_S_LINE_SCRIBE	7	chedy otal otchey qokeey qoky tol shedy	chdy otal qotchy okeey qoky sol shedy	CHD+Y | OT+AL | OT+Y | OK+EE+Y | OK+Y | OL | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: laufenden Posten umsetzen; danach dorthin; nächster Teilposten; länger ansetzen; aktuellen Posten ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle; der abgeteilte Teil.	4	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S003::S4_MIXED_COMPACT	B4-S003	f83r	S4_MIXED_COMPACT	7	chedy otal otchey qokeey qoky tol shedy	chedy otal otchey okeey oky ol dshedy	CHD+Y | OT+AL | OT+Y | OK+EE+Y | OK+Y | OL | SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: laufenden Posten umsetzen; danach dorthin; nächster Teilposten; länger ansetzen; aktuellen Posten ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die sichtbare Verbindung setzt dabei voraus: der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle; der abgeteilte Teil.	4	6	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S004::S1_BARE_MASTER	B4-S004	f83r	S1_BARE_MASTER	1	qokylddy	qokylddy	OK+Y+LDDY	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten befestigen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S004::S2_Q_CELL_SCRIBE	B4-S004	f83r	S2_Q_CELL_SCRIBE	1	qokylddy	qokylddy	OK+Y+LDDY	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten befestigen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S004::S3_S_LINE_SCRIBE	B4-S004	f83r	S3_S_LINE_SCRIBE	1	qokylddy	qokylddy	OK+Y+LDDY	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten befestigen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S004::S4_MIXED_COMPACT	B4-S004	f83r	S4_MIXED_COMPACT	1	qokylddy	qokylddy	OK+Y+LDDY	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: aktuellen Posten befestigen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S005::S1_BARE_MASTER	B4-S005	f83r	S1_BARE_MASTER	3	dain chedy qokeedy	dain chedchy qokeedy	DAIN | CHD+Y | OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Tuch; laufenden Posten umsetzen; länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S005::S2_Q_CELL_SCRIBE	B4-S005	f83r	S2_Q_CELL_SCRIBE	3	dain chedy qokeedy	dain chdy qokeedy	DAIN | CHD+Y | OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Tuch; laufenden Posten umsetzen; länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
