page	locus	target_surfaces	zl3b_line	v25_tokenwise_de	v26_tokenwise_de	v26_working_reading_de	complete_v26
f55v	f55v.4	chckhdy	okar chckhdy cheody keeyfar al ochedy qokain ody	[okar:?] | [chckhdy:?] | getrockneter Ansatz | [keeyfar:?] | [al:?] | [ochedy:?] | heiß, Grad II | [ody:?]	[okar:?] | trockene Arzneimischung am Gradanfang, abgeschlossen | getrockneter Ansatz | [keeyfar:?] | [al:?] | [ochedy:?] | heiß, Grad II | [ody:?]	[okar:?]; trockene Arzneimischung am Gradanfang, abgeschlossen; getrockneter Ansatz; [keeyfar:?]; [al:?]; [ochedy:?]; heiß, Grad II; [ody:?]	False
f58r	f58r.15	daiir	daiir shal qopaim cholaly dy shedy	[daiir:?] | [shal:?] | [qopaim:?] | [cholaly:?] | [dy:?] | feucht in der Mitte des Grades, abgeschlossen	abgemessene Fraktion III | [shal:?] | [qopaim:?] | [cholaly:?] | [dy:?] | feucht in der Mitte des Grades, abgeschlossen	abgemessene Fraktion III; [shal:?]; [qopaim:?]; [cholaly:?]; [dy:?]; feucht in der Mitte des Grades, abgeschlossen	False
f58r	f58r.30	dair	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	[ytor:?] | [ar:?] | [alom:?] | [qokalor:?] | trocken am Anfang des Grades, abgeschlossen | [dair:?] | [chody:?] | trockener Drogenstoff | [okolchy:?] | [otaldy:?]	[ytor:?] | [ar:?] | [alom:?] | [qokalor:?] | trocken am Anfang des Grades, abgeschlossen | abgemessene Fraktion II | [chody:?] | trockener Drogenstoff | [okolchy:?] | [otaldy:?]	[ytor:?]; [ar:?]; [alom:?]; [qokalor:?]; trocken am Anfang des Grades, abgeschlossen; abgemessene Fraktion II; [chody:?]; trockener Drogenstoff; [okolchy:?]; [otaldy:?]	False
f58r	f58r.32	dar	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy	[oqotaly:?] | heiß, Grad III | [chtaldy:?] | heiß am Anfang des Grades | [dar:?] | [al:?] | trocken; nominal trockenes Gut/Material | [taly:?] | [qokaldy:?]	[oqotaly:?] | heiß, Grad III | [chtaldy:?] | heiß am Anfang des Grades | abgemessene Fraktion I | [al:?] | trocken; nominal trockenes Gut/Material | [taly:?] | [qokaldy:?]	[oqotaly:?]; heiß, Grad III; [chtaldy:?]; heiß am Anfang des Grades; abgemessene Fraktion I; [al:?]; trocken; nominal trockenes Gut/Material; [taly:?]; [qokaldy:?]	False
f58v	f58v.18	dar	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	kalt, Grad III | [chal:?] | [sheal:?] | [qockhy:?] | [dar:?] | Menge III | [ockhey:?] | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	kalt, Grad III | [chal:?] | [sheal:?] | [qockhy:?] | abgemessene Fraktion I | Menge III | [ockhey:?] | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	kalt, Grad III; [chal:?]; [sheal:?]; [qockhy:?]; abgemessene Fraktion I; Menge III; [ockhey:?]; heiß am Ende des Grades; [qoaiin:?]; [aral:?]	False
f58v	f58v.19	dar	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	heiß im Zubereitungsrahmen, Grad II | [chokal:?] | [sheoldy:?] | [qokor:?] | heißes Material [terminal-M] | trockener Drogenstoff | [dar:?] | [chokeey:?] | [okalchy:?]	heiß im Zubereitungsrahmen, Grad II | [chokal:?] | [sheoldy:?] | [qokor:?] | heißes Material [terminal-M] | trockener Drogenstoff | abgemessene Fraktion I | [chokeey:?] | [okalchy:?]	heiß im Zubereitungsrahmen, Grad II; [chokal:?]; [sheoldy:?]; [qokor:?]; heißes Material [terminal-M]; trockener Drogenstoff; abgemessene Fraktion I; [chokeey:?]; [okalchy:?]	False
f58v	f58v.2	dair	dair or aiin tair y qotalody s aiin okeody qotair ar alor orky	[dair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [tair:?] | [y:?] | [qotalody:?] | [s:?] | Menge III | [okeody:?] | [qotair:?] | [ar:?] | [alor:?] | [orky:?]	abgemessene Fraktion II | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [tair:?] | [y:?] | [qotalody:?] | [s:?] | Menge III | [okeody:?] | [qotair:?] | [ar:?] | [alor:?] | [orky:?]	abgemessene Fraktion II; Teil-/Nominalträger; genaue Basisbedeutung offen; Menge III; [tair:?]; [y:?]; [qotalody:?]; [s:?]; Menge III; [okeody:?]; [qotair:?]; [ar:?]; [alor:?]; [orky:?]	False
f58v	f58v.21	dair	olain olalor odaiin qetair otal qokal dair oiy otam	[olain:?] | [olalor:?] | Zubereitungsdosis III | [qetair:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | [dair:?] | [oiy:?] | [otam:?]	[olain:?] | [olalor:?] | Zubereitungsdosis III | [qetair:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | abgemessene Fraktion II | [oiy:?] | [otam:?]	[olain:?]; [olalor:?]; Zubereitungsdosis III; [qetair:?]; Ansatz aus kaltem Rohstoff, Form I; heiße Substanz; abgemessene Fraktion II; [oiy:?]; [otam:?]	False
f58v	f58v.34	dar	tol sheo keo ar qofcheal dar aey opchal shockhy okaly	kalt; nominal kaltes Gut/Material | [sheo:?] | [keo:?] | [ar:?] | [qofcheal:?] | [dar:?] | [aey:?] | [opchal:?] | [shockhy:?] | [okaly:?]	kalt; nominal kaltes Gut/Material | [sheo:?] | [keo:?] | [ar:?] | [qofcheal:?] | abgemessene Fraktion I | [aey:?] | [opchal:?] | [shockhy:?] | [okaly:?]	kalt; nominal kaltes Gut/Material; [sheo:?]; [keo:?]; [ar:?]; [qofcheal:?]; abgemessene Fraktion I; [aey:?]; [opchal:?]; [shockhy:?]; [okaly:?]	False
f58v	f58v.4	dair	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [okair:?] | [y:?] | [dair:?] | [al:?] | heiße Substanz | heiß, Grad III | [qokaly:?] | [okar:?] | [olkaly:?] | Ansatz aus heißem Rohstoff, Form I	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [okair:?] | [y:?] | abgemessene Fraktion II | [al:?] | heiße Substanz | heiß, Grad III | [qokaly:?] | [okar:?] | [olkaly:?] | Ansatz aus heißem Rohstoff, Form I	Teil-/Nominalträger; genaue Basisbedeutung offen; Menge III; [okair:?]; [y:?]; abgemessene Fraktion II; [al:?]; heiße Substanz; heiß, Grad III; [qokaly:?]; [okar:?]; [olkaly:?]; Ansatz aus heißem Rohstoff, Form I	False
f5v	f5v.6	dairodg	otol chol dairodg	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | [dairodg:?]	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | abgemessene Fraktion II, als Zubereitung abgeschlossen	kaltes Zubereitungsgut; trocken; nominal trockenes Gut/Material; abgemessene Fraktion II, als Zubereitung abgeschlossen	True
f66r	f66r.52	chckhy	ykshedy chady cthdy qokees cheeo okcho dy chekeey chedy chckhy	[ykshedy:?] | [chady:?] | [cthdy:?] | [qokees:?] | [cheeo:?] | [okcho:?] | [dy:?] | [chekeey:?] | trocken in der Mitte des Grades, abgeschlossen | [chckhy:?]	[ykshedy:?] | [chady:?] | [cthdy:?] | [qokees:?] | [cheeo:?] | [okcho:?] | [dy:?] | [chekeey:?] | trocken in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang	[ykshedy:?]; [chady:?]; [cthdy:?]; [qokees:?]; [cheeo:?]; [okcho:?]; [dy:?]; [chekeey:?]; trocken in der Mitte des Grades, abgeschlossen; trockene Arzneimischung am Gradanfang	False
f66r	f66r.53	dar	shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar	feucht am Anfang des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qotedal:?] | [chcpheor:?] | [ykady:?] | [dar:?] | kalt in der Mitte des Grades | heiß; nominal heißes Gut/Material | [ar:?]	feucht am Anfang des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qotedal:?] | [chcpheor:?] | [ykady:?] | abgemessene Fraktion I | kalt in der Mitte des Grades | heiß; nominal heißes Gut/Material | [ar:?]	feucht am Anfang des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; [qotedal:?]; [chcpheor:?]; [ykady:?]; abgemessene Fraktion I; kalt in der Mitte des Grades; heiß; nominal heißes Gut/Material; [ar:?]	False
f66r	f66r.58	dar	dsholdaiir dalky shky qoky shekair choty dar okeey shdy ykol	[dsholdaiir:?] | [dalky:?] | [shky:?] | heiß am Anfang des Grades | [shekair:?] | [choty:?] | [dar:?] | heißer Ansatz am Ende des Grades | feucht am Anfang des Grades, abgeschlossen | [ykol:?]	[dsholdaiir:?] | [dalky:?] | [shky:?] | heiß am Anfang des Grades | [shekair:?] | [choty:?] | abgemessene Fraktion I | heißer Ansatz am Ende des Grades | feucht am Anfang des Grades, abgeschlossen | [ykol:?]	[dsholdaiir:?]; [dalky:?]; [shky:?]; heiß am Anfang des Grades; [shekair:?]; [choty:?]; abgemessene Fraktion I; heißer Ansatz am Ende des Grades; feucht am Anfang des Grades, abgeschlossen; [ykol:?]	False
f66r	f66r.62	daiir	ol cheeky daiir chky axor akar y daiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | [daiir:?] | [chky:?] | [axor:?] | [akar:?] | [y:?] | Grad-/Maßwert III	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | abgemessene Fraktion III | [chky:?] | [axor:?] | [akar:?] | [y:?] | Grad-/Maßwert III	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheeky:?]; abgemessene Fraktion III; [chky:?]; [axor:?]; [akar:?]; [y:?]; Grad-/Maßwert III	False
f66r	f66r.63	dar	pchof sholfordaiin qotar otalor fchedyr chedy dar odair ofaram	[pchof:?] | [sholfordaiin:?] | [qotar:?] | [otalor:?] | [fchedyr:?] | trocken in der Mitte des Grades, abgeschlossen | [dar:?] | [odair:?] | [ofaram:?]	[pchof:?] | [sholfordaiin:?] | [qotar:?] | [otalor:?] | [fchedyr:?] | trocken in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [odair:?] | [ofaram:?]	[pchof:?]; [sholfordaiin:?]; [qotar:?]; [otalor:?]; [fchedyr:?]; trocken in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [odair:?]; [ofaram:?]	False
f66r	f66r.67	dair	psheody cfhol shofol okeody qokaldy ytarody shedy shedy dair	[psheody:?] | [cfhol:?] | [shofol:?] | [okeody:?] | [qokaldy:?] | [ytarody:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [dair:?]	[psheody:?] | [cfhol:?] | [shofol:?] | [okeody:?] | [qokaldy:?] | [ytarody:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | abgemessene Fraktion II	[psheody:?]; [cfhol:?]; [shofol:?]; [okeody:?]; [qokaldy:?]; [ytarody:?]; feucht in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; abgemessene Fraktion II	False
f66r	f66r.68	dair	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor	Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Grad-/Maßwert III | [dal:?] | Materialmaß | getrockneter Ansatz | [dair:?] | [aly:?] | [dairal:?] | [dolarshy:?] | [dor:?]	Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Grad-/Maßwert III | [dal:?] | Materialmaß | getrockneter Ansatz | abgemessene Fraktion II | [aly:?] | [dairal:?] | [dolarshy:?] | [dor:?]	Samenfraktion II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad III; Grad-/Maßwert III; [dal:?]; Materialmaß; getrockneter Ansatz; abgemessene Fraktion II; [aly:?]; [dairal:?]; [dolarshy:?]; [dor:?]	False
f66r	f66r.73	chckhedy	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	[ysheeod:?] | [qoteeod:?] | kaltes Material | heiß am Anfang des Grades | [chckhedy:?] | feucht in der Mitte des Grades | [dcheol:?] | [cheky:?] | trocken angesetzte Zubereitung | [dor:?]	[ysheeod:?] | [qoteeod:?] | kaltes Material | heiß am Anfang des Grades | trockene Arzneimischung in der Gradmitte, abgeschlossen | feucht in der Mitte des Grades | [dcheol:?] | [cheky:?] | trocken angesetzte Zubereitung | [dor:?]	[ysheeod:?]; [qoteeod:?]; kaltes Material; heiß am Anfang des Grades; trockene Arzneimischung in der Gradmitte, abgeschlossen; feucht in der Mitte des Grades; [dcheol:?]; [cheky:?]; trocken angesetzte Zubereitung; [dor:?]	False
f66v	f66v.12	chckhy|dar	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [dal:?] | [chekal:?] | [chckhy:?] | [kal:?] | [kal:?] | [dar:?] | [chkchody:?]	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [dal:?] | [chekal:?] | trockene Arzneimischung am Gradanfang | [kal:?] | [kal:?] | abgemessene Fraktion I | [chkchody:?]	[qekar:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; [cheky:?]; [dal:?]; [chekal:?]; trockene Arzneimischung am Gradanfang; [kal:?]; [kal:?]; abgemessene Fraktion I; [chkchody:?]	False
f66v	f66v.3	dar	ytos s or sheeky okechdy okeedal dar otal chody cheky	[ytos:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheeky:?] | [okechdy:?] | [okeedal:?] | [dar:?] | Ansatz aus kaltem Rohstoff, Form I | [chody:?] | [cheky:?]	[ytos:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheeky:?] | [okechdy:?] | [okeedal:?] | abgemessene Fraktion I | Ansatz aus kaltem Rohstoff, Form I | [chody:?] | [cheky:?]	[ytos:?]; [s:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [sheeky:?]; [okechdy:?]; [okeedal:?]; abgemessene Fraktion I; Ansatz aus kaltem Rohstoff, Form I; [chody:?]; [cheky:?]	False
f66v	f66v.4	chckhy	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | [chckhy:?] | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | trockene Arzneimischung am Gradanfang | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	[shokeshy:?]; Grad-/Maßwert III; [cheos:?]; trocken-kalte gebundene Form; Materialmaß; trockene Arzneimischung am Gradanfang; [dal:?]; [ko:?]; [dal:?]; [chekal:?]; [dal:?]	False
f6r	f6r.2	chckhy	daiin chckhy chor chor kar cthy cthor chotols	Grad-/Maßwert III | [chckhy:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	Grad-/Maßwert III; trockene Arzneimischung am Gradanfang; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil; [kar:?]; CTH-Drogenmaterial; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; [chotols:?]	False
f6r	f6r.4	dar	dar cho s sheor choy otcham yaiir chy	[dar:?] | [cho:?] | [s:?] | feuchter Drogenteil | [choy:?] | [otcham:?] | [yaiir:?] | trocken am Anfang des Grades	abgemessene Fraktion I | [cho:?] | [s:?] | feuchter Drogenteil | [choy:?] | [otcham:?] | [yaiir:?] | trocken am Anfang des Grades	abgemessene Fraktion I; [cho:?]; [s:?]; feuchter Drogenteil; [choy:?]; [otcham:?]; [yaiir:?]; trocken am Anfang des Grades	False
f6r	f6r.9	dar	dar sheol skaiiodar otaiin chory	[dar:?] | feuchtes Material | [skaiiodar:?] | kalt im Zubereitungsrahmen, Grad III | [chory:?]	abgemessene Fraktion I | feuchtes Material | [skaiiodar:?] | kalt im Zubereitungsrahmen, Grad III | [chory:?]	abgemessene Fraktion I; feuchtes Material; [skaiiodar:?]; kalt im Zubereitungsrahmen, Grad III; [chory:?]	False
f6v	f6v.2	chckhy	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin	[oees:?] | Pflanzen-/Reproduktionsteil | [chckhy:?] | [qoekchar:?] | [cheas:?] | [odaiiin:?] | heiß und trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | trocken, Grad III	[oees:?] | Pflanzen-/Reproduktionsteil | trockene Arzneimischung am Gradanfang | [qoekchar:?] | [cheas:?] | [odaiiin:?] | heiß und trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | trocken, Grad III	[oees:?]; Pflanzen-/Reproduktionsteil; trockene Arzneimischung am Gradanfang; [qoekchar:?]; [cheas:?]; [odaiiin:?]; heiß und trocken in der Mitte des Grades; Pflanzen-/Reproduktionsteil; trocken, Grad III	False
f6v	f6v.5	dair	dair chodam dam okor oty doldom	[dair:?] | [chodam:?] | [dam:?] | [okor:?] | kalter Ansatz am Anfang des Grades | [doldom:?]	abgemessene Fraktion II | [chodam:?] | [dam:?] | [okor:?] | kalter Ansatz am Anfang des Grades | [doldom:?]	abgemessene Fraktion II; [chodam:?]; [dam:?]; [okor:?]; kalter Ansatz am Anfang des Grades; [doldom:?]	False
f75r	f75r.10	chckhy	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	[dshor:?] | [qotar:?] | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß, Grad II | [chckhy:?] | [dy:?] | kalter Ansatz in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	[dshor:?] | [qotar:?] | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß, Grad II | trockene Arzneimischung am Gradanfang | [dy:?] | kalter Ansatz in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	[dshor:?]; [qotar:?]; trocken am Anfang des Grades, abgeschlossen; feucht in der Mitte des Grades; heiß, Grad II; trockene Arzneimischung am Gradanfang; [dy:?]; kalter Ansatz in der Mitte des Grades; kalt in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz	False
f75r	f75r.14	chckhy	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	[sain:?] | [al:?] | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | [chckhy:?] | heiß, Grad II | [otar:?] | [aly:?]	[sain:?] | [al:?] | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | heiß, Grad II | [otar:?] | [aly:?]	[sain:?]; [al:?]; [keishy:?]; heiß, Grad II; [dy:?]; [olshedy:?]; heiß, Grad II; trockene Arzneimischung am Gradanfang; heiß, Grad II; [otar:?]; [aly:?]	False
f75r	f75r.26	dar	dain ol sheol dain ol qoly dar ajy	Grad-/Maßwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchtes Material | Qualitätsgrad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qoly:?] | [dar:?] | [ajy:?]	Grad-/Maßwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchtes Material | Qualitätsgrad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qoly:?] | abgemessene Fraktion I | [ajy:?]	Grad-/Maßwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feuchtes Material; Qualitätsgrad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [qoly:?]; abgemessene Fraktion I; [ajy:?]	False
f75r	f75r.27	dar	pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol	[pdalshor:?] | [shtol:?] | kalt am Anfang des Grades | [pshar:?] | feucht in der Mitte des Grades, abgeschlossen | [okaldy:?] | [dar:?] | [otar:?] | [otody:?] | [dy:?] | Wurzelstoff	[pdalshor:?] | [shtol:?] | kalt am Anfang des Grades | [pshar:?] | feucht in der Mitte des Grades, abgeschlossen | [okaldy:?] | abgemessene Fraktion I | [otar:?] | [otody:?] | [dy:?] | Wurzelstoff	[pdalshor:?]; [shtol:?]; kalt am Anfang des Grades; [pshar:?]; feucht in der Mitte des Grades, abgeschlossen; [okaldy:?]; abgemessene Fraktion I; [otar:?]; [otody:?]; [dy:?]; Wurzelstoff	False
f75r	f75r.31	chckhy	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	[dshedy:?] | heiß in der Mitte des Grades | [chckhy:?] | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [qoked:?] | heiß in der Mitte des Grades, abgeschlossen | [daldy:?]	[dshedy:?] | heiß in der Mitte des Grades | trockene Arzneimischung am Gradanfang | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [qoked:?] | heiß in der Mitte des Grades, abgeschlossen | [daldy:?]	[dshedy:?]; heiß in der Mitte des Grades; trockene Arzneimischung am Gradanfang; heiße Portion; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; [qoked:?]; heiß in der Mitte des Grades, abgeschlossen; [daldy:?]	False
f75r	f75r.32	dar	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	[polshy:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dar:?] | [chsdy:?] | feucht in der Mitte des Grades, abgeschlossen | [qotar:?] | feucht in der Mitte des Grades, abgeschlossen | [ldy:?]	[polshy:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | [chsdy:?] | feucht in der Mitte des Grades, abgeschlossen | [qotar:?] | feucht in der Mitte des Grades, abgeschlossen | [ldy:?]	[polshy:?]; [dal:?]; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; abgemessene Fraktion I; [chsdy:?]; feucht in der Mitte des Grades, abgeschlossen; [qotar:?]; feucht in der Mitte des Grades, abgeschlossen; [ldy:?]	False
