source_unit	latent_or_plaintext_unit	mapping_probability	context_restriction	occurrences	counterexamples
hso	VALUE_2849	1.0	VALUE	1	none admitted; unknown inventory entries fail
hedshe	VALUE_2850	1.0	VALUE	1	none admitted; unknown inventory entries fail
yshedai	VALUE_2851	1.0	VALUE	1	none admitted; unknown inventory entries fail
heolchek	VALUE_2852	1.0	VALUE	1	none admitted; unknown inventory entries fail
aiicth	VALUE_2853	1.0	VALUE	1	none admitted; unknown inventory entries fail
ef	VALUE_2854	1.0	VALUE	1	none admitted; unknown inventory entries fail
shokeod	VALUE_2855	1.0	VALUE	1	none admitted; unknown inventory entries fail
kara	VALUE_2856	1.0	VALUE	1	none admitted; unknown inventory entries fail
chefcho	VALUE_2857	1.0	VALUE	1	none admitted; unknown inventory entries fail
ychekeeo	VALUE_2858	1.0	VALUE	1	none admitted; unknown inventory entries fail
okechoke	VALUE_2859	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytecheo	VALUE_2860	1.0	VALUE	1	none admitted; unknown inventory entries fail
acthed	VALUE_2861	1.0	VALUE	1	none admitted; unknown inventory entries fail
chetche	VALUE_2862	1.0	VALUE	1	none admitted; unknown inventory entries fail
hykeod	VALUE_2863	1.0	VALUE	1	none admitted; unknown inventory entries fail
aiiod	VALUE_2864	1.0	VALUE	1	none admitted; unknown inventory entries fail
otchoro	VALUE_2865	1.0	VALUE	1	none admitted; unknown inventory entries fail
chodda	VALUE_2866	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheyched	VALUE_2867	1.0	VALUE	1	none admitted; unknown inventory entries fail
aiioa	VALUE_2868	1.0	VALUE	1	none admitted; unknown inventory entries fail
chofchod	VALUE_2869	1.0	VALUE	1	none admitted; unknown inventory entries fail
cholsha	VALUE_2870	1.0	VALUE	1	none admitted; unknown inventory entries fail
otshcho	VALUE_2871	1.0	VALUE	1	none admitted; unknown inventory entries fail
hepchd	VALUE_2872	1.0	VALUE	1	none admitted; unknown inventory entries fail
yfold	VALUE_2873	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofockhd	VALUE_2874	1.0	VALUE	1	none admitted; unknown inventory entries fail
fchd	VALUE_2875	1.0	VALUE	1	none admitted; unknown inventory entries fail
chechdaii	VALUE_2876	1.0	VALUE	1	none admitted; unknown inventory entries fail
omd	VALUE_2877	1.0	VALUE	1	none admitted; unknown inventory entries fail
chdyshd	VALUE_2878	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheoepch	VALUE_2879	1.0	VALUE	1	none admitted; unknown inventory entries fail
yfod	VALUE_2880	1.0	VALUE	1	none admitted; unknown inventory entries fail
okedod	VALUE_2881	1.0	VALUE	1	none admitted; unknown inventory entries fail
olchckh	VALUE_2882	1.0	VALUE	1	none admitted; unknown inventory entries fail
chefalchh	VALUE_2883	1.0	VALUE	1	none admitted; unknown inventory entries fail
cthdal	VALUE_2884	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheolchcth	VALUE_2885	1.0	VALUE	1	none admitted; unknown inventory entries fail
octhede	VALUE_2886	1.0	VALUE	1	none admitted; unknown inventory entries fail
olte	VALUE_2887	1.0	VALUE	1	none admitted; unknown inventory entries fail
oltched	VALUE_2888	1.0	VALUE	1	none admitted; unknown inventory entries fail
orlche	VALUE_2889	1.0	VALUE	1	none admitted; unknown inventory entries fail
schd	VALUE_2890	1.0	VALUE	1	none admitted; unknown inventory entries fail
hdyd	VALUE_2891	1.0	VALUE	1	none admitted; unknown inventory entries fail
chdalchd	VALUE_2892	1.0	VALUE	1	none admitted; unknown inventory entries fail
edaiii	VALUE_2893	1.0	VALUE	1	none admitted; unknown inventory entries fail
chekal	VALUE_2894	1.0	VALUE	1	none admitted; unknown inventory entries fail
ypchdaii	VALUE_2895	1.0	VALUE	1	none admitted; unknown inventory entries fail
hcheaii	VALUE_2896	1.0	VALUE	1	none admitted; unknown inventory entries fail
chetchaii	VALUE_2897	1.0	VALUE	1	none admitted; unknown inventory entries fail
chii	VALUE_2898	1.0	VALUE	1	none admitted; unknown inventory entries fail
horchaii	VALUE_2899	1.0	VALUE	1	none admitted; unknown inventory entries fail
otcheeaii	VALUE_2900	1.0	VALUE	1	none admitted; unknown inventory entries fail
chkcheeu	VALUE_2901	1.0	VALUE	1	none admitted; unknown inventory entries fail
chcthaii	VALUE_2902	1.0	VALUE	1	none admitted; unknown inventory entries fail
chafda	VALUE_2903	1.0	VALUE	1	none admitted; unknown inventory entries fail
chcfha	VALUE_2904	1.0	VALUE	1	none admitted; unknown inventory entries fail
oold	VALUE_2905	1.0	VALUE	1	none admitted; unknown inventory entries fail
gaii	VALUE_2906	1.0	VALUE	1	none admitted; unknown inventory entries fail
oypcho	VALUE_2907	1.0	VALUE	1	none admitted; unknown inventory entries fail
chytaroii	VALUE_2908	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykaiii	VALUE_2909	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytoror	VALUE_2910	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytodal	VALUE_2911	1.0	VALUE	1	none admitted; unknown inventory entries fail
otaro	VALUE_2912	1.0	VALUE	1	none admitted; unknown inventory entries fail
charas	VALUE_2913	1.0	VALUE	1	none admitted; unknown inventory entries fail
oforo	VALUE_2914	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykchotch	VALUE_2915	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytory	VALUE_2916	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykytyd	VALUE_2917	1.0	VALUE	1	none admitted; unknown inventory entries fail
ckhoii	VALUE_2918	1.0	VALUE	1	none admitted; unknown inventory entries fail
cphcha	VALUE_2919	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykcholqo	VALUE_2920	1.0	VALUE	1	none admitted; unknown inventory entries fail
ocpho	VALUE_2921	1.0	VALUE	1	none admitted; unknown inventory entries fail
okchocho	VALUE_2922	1.0	VALUE	1	none admitted; unknown inventory entries fail
cfholda	VALUE_2923	1.0	VALUE	1	none admitted; unknown inventory entries fail
otomod	VALUE_2924	1.0	VALUE	1	none admitted; unknown inventory entries fail
chorod	VALUE_2925	1.0	VALUE	1	none admitted; unknown inventory entries fail
otord	VALUE_2926	1.0	VALUE	1	none admitted; unknown inventory entries fail
chopdai	VALUE_2927	1.0	VALUE	1	none admitted; unknown inventory entries fail
otoiii	VALUE_2928	1.0	VALUE	1	none admitted; unknown inventory entries fail
cphorod	VALUE_2929	1.0	VALUE	1	none admitted; unknown inventory entries fail
oytee	VALUE_2930	1.0	VALUE	1	none admitted; unknown inventory entries fail
orchocho	VALUE_2931	1.0	VALUE	1	none admitted; unknown inventory entries fail
ychockae	VALUE_2932	1.0	VALUE	1	none admitted; unknown inventory entries fail
oshctho	VALUE_2933	1.0	VALUE	1	none admitted; unknown inventory entries fail
yoko	VALUE_2934	1.0	VALUE	1	none admitted; unknown inventory entries fail
chody	VALUE_2935	1.0	VALUE	1	none admitted; unknown inventory entries fail
chokoko	VALUE_2936	1.0	VALUE	1	none admitted; unknown inventory entries fail
ychok	VALUE_2937	1.0	VALUE	1	none admitted; unknown inventory entries fail
ckhold	VALUE_2938	1.0	VALUE	1	none admitted; unknown inventory entries fail
okchop	VALUE_2939	1.0	VALUE	1	none admitted; unknown inventory entries fail
cphhof	VALUE_2940	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheepaii	VALUE_2941	1.0	VALUE	1	none admitted; unknown inventory entries fail
ockhd	VALUE_2942	1.0	VALUE	1	none admitted; unknown inventory entries fail
heolked	VALUE_2943	1.0	VALUE	1	none admitted; unknown inventory entries fail
ado	VALUE_2944	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofcheefa	VALUE_2945	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykd	VALUE_2946	1.0	VALUE	1	none admitted; unknown inventory entries fail
chcksh	VALUE_2947	1.0	VALUE	1	none admitted; unknown inventory entries fail
hckhdch	VALUE_2948	1.0	VALUE	1	none admitted; unknown inventory entries fail
ord	VALUE_2949	1.0	VALUE	1	none admitted; unknown inventory entries fail
opchekaii	VALUE_2950	1.0	VALUE	1	none admitted; unknown inventory entries fail
hockhch	VALUE_2951	1.0	VALUE	1	none admitted; unknown inventory entries fail
hdalo	VALUE_2952	1.0	VALUE	1	none admitted; unknown inventory entries fail
eeesaii	VALUE_2953	1.0	VALUE	1	none admitted; unknown inventory entries fail
dykai	VALUE_2954	1.0	VALUE	1	none admitted; unknown inventory entries fail
heykaiii	VALUE_2955	1.0	VALUE	1	none admitted; unknown inventory entries fail
oshd	VALUE_2956	1.0	VALUE	1	none admitted; unknown inventory entries fail
olchef	VALUE_2957	1.0	VALUE	1	none admitted; unknown inventory entries fail
aiiin	VALUE_2958	1.0	VALUE	1	none admitted; unknown inventory entries fail
okaiifchod	VALUE_2959	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytedyko	VALUE_2960	1.0	VALUE	1	none admitted; unknown inventory entries fail
horqo	VALUE_2961	1.0	VALUE	1	none admitted; unknown inventory entries fail
ckhcfhh	VALUE_2962	1.0	VALUE	1	none admitted; unknown inventory entries fail
cholctho	VALUE_2963	1.0	VALUE	1	none admitted; unknown inventory entries fail
okadaii	VALUE_2964	1.0	VALUE	1	none admitted; unknown inventory entries fail
oschoda	VALUE_2965	1.0	VALUE	1	none admitted; unknown inventory entries fail
sheoaro	VALUE_2966	1.0	VALUE	1	none admitted; unknown inventory entries fail
olchs	VALUE_2967	1.0	VALUE	1	none admitted; unknown inventory entries fail
eksh	VALUE_2968	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheoldo	VALUE_2969	1.0	VALUE	1	none admitted; unknown inventory entries fail
opcholqot	VALUE_2970	1.0	VALUE	1	none admitted; unknown inventory entries fail
heolda	VALUE_2971	1.0	VALUE	1	none admitted; unknown inventory entries fail
olyto	VALUE_2972	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheeyka	VALUE_2973	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheareeb	VALUE_2974	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytcheea	VALUE_2975	1.0	VALUE	1	none admitted; unknown inventory entries fail
cthodoal	VALUE_2976	1.0	VALUE	1	none admitted; unknown inventory entries fail
aldyd	VALUE_2977	1.0	VALUE	1	none admitted; unknown inventory entries fail
ordaii	VALUE_2978	1.0	VALUE	1	none admitted; unknown inventory entries fail
aralo	VALUE_2979	1.0	VALUE	1	none admitted; unknown inventory entries fail
cfhd	VALUE_2980	1.0	VALUE	1	none admitted; unknown inventory entries fail
ycheekee	VALUE_2981	1.0	VALUE	1	none admitted; unknown inventory entries fail
chefai	VALUE_2982	1.0	VALUE	1	none admitted; unknown inventory entries fail
chkalyked	VALUE_2983	1.0	VALUE	1	none admitted; unknown inventory entries fail
edalee	VALUE_2984	1.0	VALUE	1	none admitted; unknown inventory entries fail
hekche	VALUE_2985	1.0	VALUE	1	none admitted; unknown inventory entries fail
hkakeed	VALUE_2986	1.0	VALUE	1	none admitted; unknown inventory entries fail
eshd	VALUE_2987	1.0	VALUE	1	none admitted; unknown inventory entries fail
chp	VALUE_2988	1.0	VALUE	1	none admitted; unknown inventory entries fail
yeked	VALUE_2989	1.0	VALUE	1	none admitted; unknown inventory entries fail
chdch	VALUE_2990	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytcheek	VALUE_2991	1.0	VALUE	1	none admitted; unknown inventory entries fail
hede	VALUE_2992	1.0	VALUE	1	none admitted; unknown inventory entries fail
ypchedp	VALUE_2993	1.0	VALUE	1	none admitted; unknown inventory entries fail
eeroda	VALUE_2994	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofcheep	VALUE_2995	1.0	VALUE	1	none admitted; unknown inventory entries fail
cfhekchd	VALUE_2996	1.0	VALUE	1	none admitted; unknown inventory entries fail
chepchef	VALUE_2997	1.0	VALUE	1	none admitted; unknown inventory entries fail
hdchd	VALUE_2998	1.0	VALUE	1	none admitted; unknown inventory entries fail
cthachcth	VALUE_2999	1.0	VALUE	1	none admitted; unknown inventory entries fail
holdai	VALUE_3000	1.0	VALUE	1	none admitted; unknown inventory entries fail
cthoch	VALUE_3001	1.0	VALUE	1	none admitted; unknown inventory entries fail
otchot	VALUE_3002	1.0	VALUE	1	none admitted; unknown inventory entries fail
otshaii	VALUE_3003	1.0	VALUE	1	none admitted; unknown inventory entries fail
ctoii	VALUE_3004	1.0	VALUE	1	none admitted; unknown inventory entries fail
olschee	VALUE_3005	1.0	VALUE	1	none admitted; unknown inventory entries fail
chtsha	VALUE_3006	1.0	VALUE	1	none admitted; unknown inventory entries fail
chkchor	VALUE_3007	1.0	VALUE	1	none admitted; unknown inventory entries fail
chotchee	VALUE_3008	1.0	VALUE	1	none admitted; unknown inventory entries fail
oteeaii	VALUE_3009	1.0	VALUE	1	none admitted; unknown inventory entries fail
checthh	VALUE_3010	1.0	VALUE	1	none admitted; unknown inventory entries fail
etsee	VALUE_3011	1.0	VALUE	1	none admitted; unknown inventory entries fail
chotod	VALUE_3012	1.0	VALUE	1	none admitted; unknown inventory entries fail
okeokea	VALUE_3013	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheotcha	VALUE_3014	1.0	VALUE	1	none admitted; unknown inventory entries fail
chekeessh	VALUE_3015	1.0	VALUE	1	none admitted; unknown inventory entries fail
chekche	VALUE_3016	1.0	VALUE	1	none admitted; unknown inventory entries fail
arodaii	VALUE_3017	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofchta	VALUE_3018	1.0	VALUE	1	none admitted; unknown inventory entries fail
ockhhd	VALUE_3019	1.0	VALUE	1	none admitted; unknown inventory entries fail
osheckhe	VALUE_3020	1.0	VALUE	1	none admitted; unknown inventory entries fail
odeeed	VALUE_3021	1.0	VALUE	1	none admitted; unknown inventory entries fail
eokee	VALUE_3022	1.0	VALUE	1	none admitted; unknown inventory entries fail
hodod	VALUE_3023	1.0	VALUE	1	none admitted; unknown inventory entries fail
choteh	VALUE_3024	1.0	VALUE	1	none admitted; unknown inventory entries fail
chckhhh	VALUE_3025	1.0	VALUE	1	none admitted; unknown inventory entries fail
hekalchd	VALUE_3026	1.0	VALUE	1	none admitted; unknown inventory entries fail
cholt	VALUE_3027	1.0	VALUE	1	none admitted; unknown inventory entries fail
hekod	VALUE_3028	1.0	VALUE	1	none admitted; unknown inventory entries fail
choetch	VALUE_3029	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheolkeepch	VALUE_3030	1.0	VALUE	1	none admitted; unknown inventory entries fail
shes	VALUE_3031	1.0	VALUE	1	none admitted; unknown inventory entries fail
hocphh	VALUE_3032	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykolo	VALUE_3033	1.0	VALUE	1	none admitted; unknown inventory entries fail
dsair	VALUE_3034	1.0	VALUE	1	none admitted; unknown inventory entries fail
alteosh	VALUE_3035	1.0	VALUE	1	none admitted; unknown inventory entries fail
otedyo	VALUE_3036	1.0	VALUE	1	none admitted; unknown inventory entries fail
chekchee	VALUE_3037	1.0	VALUE	1	none admitted; unknown inventory entries fail
oteoro	VALUE_3038	1.0	VALUE	1	none admitted; unknown inventory entries fail
oloaii	VALUE_3039	1.0	VALUE	1	none admitted; unknown inventory entries fail
chesckh	VALUE_3040	1.0	VALUE	1	none admitted; unknown inventory entries fail
chte	VALUE_3041	1.0	VALUE	1	none admitted; unknown inventory entries fail
alorai	VALUE_3042	1.0	VALUE	1	none admitted; unknown inventory entries fail
oykeed	VALUE_3043	1.0	VALUE	1	none admitted; unknown inventory entries fail
hetcheodch	VALUE_3044	1.0	VALUE	1	none admitted; unknown inventory entries fail
shodp	VALUE_3045	1.0	VALUE	1	none admitted; unknown inventory entries fail
oracph	VALUE_3046	1.0	VALUE	1	none admitted; unknown inventory entries fail
ypshol	VALUE_3047	1.0	VALUE	1	none admitted; unknown inventory entries fail
otoloaii	VALUE_3048	1.0	VALUE	1	none admitted; unknown inventory entries fail
ydsh	VALUE_3049	1.0	VALUE	1	none admitted; unknown inventory entries fail
yeee	VALUE_3050	1.0	VALUE	1	none admitted; unknown inventory entries fail
ekokee	VALUE_3051	1.0	VALUE	1	none admitted; unknown inventory entries fail
shoto	VALUE_3052	1.0	VALUE	1	none admitted; unknown inventory entries fail
ototayka	VALUE_3053	1.0	VALUE	1	none admitted; unknown inventory entries fail
ocheek	VALUE_3054	1.0	VALUE	1	none admitted; unknown inventory entries fail
oyt	VALUE_3055	1.0	VALUE	1	none admitted; unknown inventory entries fail
oir	VALUE_3056	1.0	VALUE	1	none admitted; unknown inventory entries fail
yolko	VALUE_3057	1.0	VALUE	1	none admitted; unknown inventory entries fail
yokalo	VALUE_3058	1.0	VALUE	1	none admitted; unknown inventory entries fail
horod	VALUE_3059	1.0	VALUE	1	none admitted; unknown inventory entries fail
otykee	VALUE_3060	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykyda	VALUE_3061	1.0	VALUE	1	none admitted; unknown inventory entries fail
opchald	VALUE_3062	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykolod	VALUE_3063	1.0	VALUE	1	none admitted; unknown inventory entries fail
ytchor	VALUE_3064	1.0	VALUE	1	none admitted; unknown inventory entries fail
chtchokcho	VALUE_3065	1.0	VALUE	1	none admitted; unknown inventory entries fail
otyo	VALUE_3066	1.0	VALUE	1	none admitted; unknown inventory entries fail
chepchx	VALUE_3067	1.0	VALUE	1	none admitted; unknown inventory entries fail
yfchek	VALUE_3068	1.0	VALUE	1	none admitted; unknown inventory entries fail
adold	VALUE_3069	1.0	VALUE	1	none admitted; unknown inventory entries fail
hepdaii	VALUE_3070	1.0	VALUE	1	none admitted; unknown inventory entries fail
oifhed	VALUE_3071	1.0	VALUE	1	none admitted; unknown inventory entries fail
opdarshd	VALUE_3072	1.0	VALUE	1	none admitted; unknown inventory entries fail
ayfched	VALUE_3073	1.0	VALUE	1	none admitted; unknown inventory entries fail
arakaii	VALUE_3074	1.0	VALUE	1	none admitted; unknown inventory entries fail
otchealka	VALUE_3075	1.0	VALUE	1	none admitted; unknown inventory entries fail
holksh	VALUE_3076	1.0	VALUE	1	none admitted; unknown inventory entries fail
heeol	VALUE_3077	1.0	VALUE	1	none admitted; unknown inventory entries fail
heoteol	VALUE_3078	1.0	VALUE	1	none admitted; unknown inventory entries fail
heksheet	VALUE_3079	1.0	VALUE	1	none admitted; unknown inventory entries fail
alshedo	VALUE_3080	1.0	VALUE	1	none admitted; unknown inventory entries fail
alocthh	VALUE_3081	1.0	VALUE	1	none admitted; unknown inventory entries fail
chdalo	VALUE_3082	1.0	VALUE	1	none admitted; unknown inventory entries fail
ypd	VALUE_3083	1.0	VALUE	1	none admitted; unknown inventory entries fail
ochs	VALUE_3084	1.0	VALUE	1	none admitted; unknown inventory entries fail
chocpheo	VALUE_3085	1.0	VALUE	1	none admitted; unknown inventory entries fail
chockhd	VALUE_3086	1.0	VALUE	1	none admitted; unknown inventory entries fail
okalshd	VALUE_3087	1.0	VALUE	1	none admitted; unknown inventory entries fail
chdod	VALUE_3088	1.0	VALUE	1	none admitted; unknown inventory entries fail
hckhef	VALUE_3089	1.0	VALUE	1	none admitted; unknown inventory entries fail
