global_attachment_id	global_running_event_id	physical_page	surface	focus_core	action_core	focus_edge	selector_rule	attachment_geometry	r_topology	other_page_count	other_pages	portability_status
G407-A03264	G407-E3042	f81v	ytedy	E	T	T<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f1r|f24v|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03265	G407-E3043	f81v	ytedy	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03266	G407-E3043	f81v	ytedy	E	T	T<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f1r|f24v|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03267	G407-E3044	f81v	dar	AR	OWNER	OWNER<-AR	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	NONE	10	f18r|f1r|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03268	G407-E3045	f81v	ykeday	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03269	G407-E3045	f81v	ykeday	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03270	G407-E3045	f81v	ykeday	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03271	G407-E3046	f81v	qoty	Y	K	K<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03272	G407-E3047	f81v	ykedy	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03273	G407-E3047	f81v	ykedy	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03274	G407-E3048	f81v	okal	AL	OK	OK<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	15	f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03275	G407-E3049	f81v	dshedy	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03276	G407-E3050	f81v	ykeedy	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03277	G407-E3050	f81v	ykeedy	EE	K	K<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03278	G407-E3050	f81v	ykeedy	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03279	G407-E3051	f81v	sheeky	EE	SH	SH<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03280	G407-E3051	f81v	sheeky	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03281	G407-E3052	f81v	daiin	AIIN	K	K<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	19	f10r|f11r|f13r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03282	G407-E3053	f81v	okedy	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03283	G407-E3054	f81v	qokeed	EE	OK	OK<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03284	G407-E3055	f81v	qokedy	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03285	G407-E3056	f81v	lchpchdy	L	CH	CH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	14	f11r|f24v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03286	G407-E3056	f81v	lchpchdy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03287	G407-E3057	f81v	qokal	AL	OK	OK<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	15	f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03288	G407-E3058	f81v	chedy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03289	G407-E3060	f81v	sheey	EE	SH	SH<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03290	G407-E3060	f81v	sheey	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03291	G407-E3061	f81v	salshcthdy	L	SH	SH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	10	f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03292	G407-E3061	f81v	salshcthdy	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03293	G407-E3062	f81v	qofchedy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03294	G407-E3064	f81v	chedy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03295	G407-E3065	f81v	ltary	L	T	T<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	7	f18r|f24v|f72r|f75r|f77r|f82r|f83r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03296	G407-E3065	f81v	ltary	AR	T	T<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	10	f10r|f17r|f18r|f1r|f55v|f72r|f76r|f81r|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03297	G407-E3065	f81v	ltary	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03298	G407-E3066	f81v	lor	L	T	T<-L	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	NONE	7	f18r|f24v|f72r|f75r|f77r|f82r|f83r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03299	G407-E3066	f81v	lor	OR	T	T<-OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	11	f10r|f11r|f13r|f18r|f1r|f55v|f67r2|f72r|f75r|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03300	G407-E3067	f81v	shedy	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03301	G407-E3068	f81v	qoeedy	EE	OWNER	OWNER<-EE	OWNER_CONTEXT	OWNER_ONLY	NONE	5	f75r|f76r|f77r|f82r|f83r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03302	G407-E3068	f81v	qoeedy	Y	OWNER	OWNER<-Y	OWNER_CONTEXT	OWNER_ONLY	NONE	10	f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03303	G407-E3070	f81v	chy	Y	R	R<-Y	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	R_POSITIONAL_HEAD	13	f17r|f18r|f1r|f55v|f56r|f68r1|f72r|f75r|f76r|f77r|f81r|f82r|f83r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03304	G407-E3071	f81v	rshdy	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03305	G407-E3072	f81v	lshedy	L	SH	SH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	10	f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03306	G407-E3072	f81v	lshedy	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03307	G407-E3073	f81v	dar	AR	OWNER	OWNER<-AR	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	NONE	10	f18r|f1r|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03308	G407-E3074	f81v	chdy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03309	G407-E3075	f81v	pchdy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03310	G407-E3077	f81v	chedy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03311	G407-E3079	f81v	shedy	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03312	G407-E3081	f81v	qokain	AIN	OK	OK<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	12	f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03313	G407-E3082	f81v	ckhy	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03314	G407-E3083	f81v	dl	L	K	K<-L	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	NONE	8	f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03315	G407-E3084	f81v	ral	AL	R	R<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	R_POSITIONAL_HEAD	6	f72r|f77r|f81r|f82r|f83r|f88r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03316	G407-E3086	f81v	chey	Y	OWNER	OWNER<-Y	OWNER_CONTEXT	OWNER_ONLY	NONE	10	f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03317	G407-E3088	f81v	cheky	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03318	G407-E3088	f81v	cheky	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03319	G407-E3090	f81v	shedy	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03320	G407-E3091	f81v	qokedy	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03321	G407-E3092	f81v	qokedy	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03322	G407-E3093	f81v	chckhy	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03323	G407-E3094	f81v	qoky	Y	OK	OK<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03324	G407-E3095	f81v	solkeey	EE	K	K<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03325	G407-E3095	f81v	solkeey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03326	G407-E3097	f81v	shedy	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03327	G407-E3098	f81v	qokar	AR	OK	OK<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	18	f17r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03328	G407-E3099	f81v	shckhy	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03329	G407-E3100	f81v	dedy	E	K	K<-E	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	18	f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03330	G407-E3101	f81v	qokar	AR	OK	OK<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	18	f17r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03331	G407-E3102	f81v	qokal	AL	OK	OK<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	15	f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03332	G407-E3104	f81v	chy	Y	OK	OK<-Y	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03333	G407-E3105	f81v	qocthey	E	T	T<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f1r|f24v|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03334	G407-E3105	f81v	qocthey	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03335	G407-E3106	f81v	chekal	AL	K	K<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	13	f13r|f1r|f24v|f55v|f71v|f72r|f75r|f76r|f81r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03336	G407-E3107	f81v	chedy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03337	G407-E3108	f81v	qokedy	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03338	G407-E3109	f81v	lshety	L	SH	SH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	10	f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03339	G407-E3109	f81v	lshety	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03340	G407-E3109	f81v	lshety	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03341	G407-E3111	f81v	ltedy	L	T	T<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	7	f18r|f24v|f72r|f75r|f77r|f82r|f83r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03342	G407-E3111	f81v	ltedy	E	T	T<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f1r|f24v|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03343	G407-E3112	f81v	qotain	AIN	SH	SH<-AIN	Q_OT_PACKAGE_FORWARD	BOUNDED_NEXT_CARD_ACTION	NONE	6	f1r|f72r|f75r|f76r|f81r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A03344	G407-E3113	f81v	lsho	L	SH	SH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	10	f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
