current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M309	G498-M309	@ACTION+CHD+Y	R	R+CHD+Y	CELESTIAL	MARKIEREN · BEARBEITEN · POSTEN	POSITION MARKIEREN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Markiere den Positionsposten und bearbeite den Positionsposten.	Markiere den Positionsposten und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Markiere den Positionsposten und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	267	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M310	G498-M310	@ACTION+CHD+Y	R	R+CHD+Y	PHARMA	MARKIEREN · BEARBEITEN · POSTEN	POSTEN MARKIEREN · ANSATZ BEARBEITEN · DROGENPOSTEN	Markiere den Drogenposten und bearbeite den Drogenposten.	Markiere den Drogenposten und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Markiere den Drogenposten und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	268	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M311	G498-M311	@ACTION+CHD+Y	P	P+CHD+Y	SOURCE_SECTION_T	EINSETZEN · BEARBEITEN · POSTEN	IN EINTRAG EINSETZEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Setze den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	Setze den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	280	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M312	G498-M312	@ACTION+CHD+Y	P	P+CHD+Y	HERBAL	EINSETZEN · BEARBEITEN · POSTEN	MATERIAL EINSETZEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Setze den Pflanzenposten ein und bearbeite den Pflanzenposten.	Setze den Pflanzenposten ein und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Pflanzenposten ein und bearbeite den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	134	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M314	G498-M314	@ACTION+CHD+Y	P	P+CHD+Y	CELESTIAL	EINSETZEN · BEARBEITEN · POSTEN	EINTRAG EINSETZEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Setze den Positionsposten ein und bearbeite den Positionsposten.	Setze den Positionsposten ein und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten ein und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	278	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M315	G498-M315	@ACTION+CHD+Y	P	P+CHD+Y	PHARMA	EINSETZEN · BEARBEITEN · POSTEN	ZUTAT EINSETZEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Setze den Drogenposten ein und bearbeite den Drogenposten.	Setze den Drogenposten ein und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten ein und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	279	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M321	G498-M321	@ACTION+OL	CH	CH+OL	SOURCE_SECTION_T	NEHMEN · FORTSETZEN	ENTNEHMEN · WEITERFÜHREN	Fahre fort: Entnimm das zuvor Genannte.	Fahre fort: Entnimm das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Entnimm das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	56	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M322	G498-M322	@ACTION+OL	CH	CH+OL	HERBAL	NEHMEN · FORTSETZEN	PFLANZENTEIL NEHMEN · PFLANZENBEHANDLUNG FORTSETZEN	Fahre fort: Nimm das zuvor Genannte.	Fahre fort: Nimm das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Nimm das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	31	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M323	G498-M323	@ACTION+OL	CH	CH+OL	BIOLOGICAL	NEHMEN · FORTSETZEN	POSTEN ENTNEHMEN · STATION WEITERFÜHREN	Fahre fort: Entnimm das zuvor Genannte.	Fahre fort: Entnimm das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Entnimm das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	6	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M324	G498-M324	@ACTION+OL	CH	CH+OL	CELESTIAL	NEHMEN · FORTSETZEN	POSITION AUFNEHMEN · RINGFOLGE FORTSETZEN	Fahre fort: Nimm das zuvor Genannte auf.	Fahre fort: Nimm das zuvor Genannte auf.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Nimm das zuvor Genannte auf.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	84	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M325	G498-M325	@ACTION+OL	CH	CH+OL	PHARMA	NEHMEN · FORTSETZEN	DROGENPOSTEN NEHMEN · ANSATZ FORTSETZEN	Fahre fort: Nimm das zuvor Genannte.	Fahre fort: Nimm das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Nimm das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	122	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M330	G498-M330	@ACTION+OL	SH	SH+OL	PHARMA	HALTEN · FORTSETZEN	ANSATZ HALTEN · ANSATZ FORTSETZEN	Fahre fort: Halte das zuvor Genannte.	Fahre fort: Halte das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Halte das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	117	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M335	G498-M335	@ACTION+OL	K	K+OL	PHARMA	GEBEN · FORTSETZEN	ZUTAT ZUGEBEN · ANSATZ FORTSETZEN	Fahre fort: Gib das zuvor Genannte zu.	Fahre fort: Gib das zuvor Genannte zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Gib das zuvor Genannte zu.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	118	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M336	G498-M336	@ACTION+OL	S	S+OL	SOURCE_SECTION_T	WÄHLEN · FORTSETZEN	AUSWÄHLEN · WEITERFÜHREN	Fahre fort: Wähle das zuvor Genannte.	Fahre fort: Wähle das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Wähle das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	57	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M337	G498-M337	@ACTION+OL	S	S+OL	HERBAL	WÄHLEN · FORTSETZEN	PFLANZENTEIL WÄHLEN · PFLANZENBEHANDLUNG FORTSETZEN	Fahre fort: Wähle das zuvor Genannte.	Fahre fort: Wähle das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Wähle das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	32	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M338	G498-M338	@ACTION+OL	S	S+OL	BIOLOGICAL	WÄHLEN · FORTSETZEN	STATION WÄHLEN · STATION WEITERFÜHREN	Fahre fort: Wähle das zuvor Genannte.	Fahre fort: Wähle das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Wähle das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	7	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M339	G498-M339	@ACTION+OL	S	S+OL	CELESTIAL	WÄHLEN · FORTSETZEN	POSITION WÄHLEN · RINGFOLGE FORTSETZEN	Fahre fort: Wähle das zuvor Genannte.	Fahre fort: Wähle das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Wähle das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	85	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M340	G498-M340	@ACTION+OL	S	S+OL	PHARMA	WÄHLEN · FORTSETZEN	DROGENPOSTEN WÄHLEN · ANSATZ FORTSETZEN	Fahre fort: Wähle das zuvor Genannte.	Fahre fort: Wähle das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Wähle das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	123	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M341	G498-M341	@ACTION+OL	CHD	CHD+OL	SOURCE_SECTION_T	BEARBEITEN · FORTSETZEN	EINTRAG BEARBEITEN · WEITERFÜHREN	Fahre fort: Bearbeite das zuvor Genannte.	Fahre fort: Bearbeite das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Bearbeite das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	54	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M342	G498-M342	@ACTION+OL	CHD	CHD+OL	HERBAL	BEARBEITEN · FORTSETZEN	MATERIAL BEARBEITEN · PFLANZENBEHANDLUNG FORTSETZEN	Fahre fort: Bearbeite das zuvor Genannte.	Fahre fort: Bearbeite das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Bearbeite das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	29	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M344	G498-M344	@ACTION+OL	CHD	CHD+OL	CELESTIAL	BEARBEITEN · FORTSETZEN	EINTRAG BEARBEITEN · RINGFOLGE FORTSETZEN	Fahre fort: Bearbeite das zuvor Genannte.	Fahre fort: Bearbeite das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Bearbeite das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	82	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M345	G498-M345	@ACTION+OL	CHD	CHD+OL	PHARMA	BEARBEITEN · FORTSETZEN	ANSATZ BEARBEITEN · ANSATZ FORTSETZEN	Fahre fort: Bearbeite das zuvor Genannte.	Fahre fort: Bearbeite das zuvor Genannte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Bearbeite das zuvor Genannte.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	120	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M349	G498-M349	@ACTION+OL	T	T+OL	CELESTIAL	EINSTELLEN · FORTSETZEN	WERT EINSTELLEN · RINGFOLGE FORTSETZEN	Fahre fort, das zuvor Genannte einzustellen.	Fahre fort, das zuvor Genannte einzustellen.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort, das zuvor Genannte einzustellen.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	80	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M351	G498-M351	@ACTION+OL	R	R+OL	SOURCE_SECTION_T	MARKIEREN · FORTSETZEN	KENNZEICHNEN · WEITERFÜHREN	Fahre fort, das zuvor Genannte zu kennzeichnen.	Fahre fort, das zuvor Genannte zu kennzeichnen.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort, das zuvor Genannte zu kennzeichnen.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	53	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M352	G498-M352	@ACTION+OL	R	R+OL	HERBAL	MARKIEREN · FORTSETZEN	TEIL MARKIEREN · PFLANZENBEHANDLUNG FORTSETZEN	Fahre fort, das zuvor Genannte zu markieren.	Fahre fort, das zuvor Genannte zu markieren.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort, das zuvor Genannte zu markieren.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	28	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M354	G498-M354	@ACTION+OL	R	R+OL	CELESTIAL	MARKIEREN · FORTSETZEN	POSITION MARKIEREN · RINGFOLGE FORTSETZEN	Fahre fort, das zuvor Genannte zu markieren.	Fahre fort, das zuvor Genannte zu markieren.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort, das zuvor Genannte zu markieren.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	81	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M355	G498-M355	@ACTION+OL	R	R+OL	PHARMA	MARKIEREN · FORTSETZEN	POSTEN MARKIEREN · ANSATZ FORTSETZEN	Fahre fort, das zuvor Genannte zu markieren.	Fahre fort, das zuvor Genannte zu markieren.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort, das zuvor Genannte zu markieren.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	119	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M356	G498-M356	@ACTION+OL	P	P+OL	SOURCE_SECTION_T	EINSETZEN · FORTSETZEN	IN EINTRAG EINSETZEN · WEITERFÜHREN	Fahre fort: Setze das zuvor Genannte ein.	Fahre fort: Setze das zuvor Genannte ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Setze das zuvor Genannte ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	55	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M357	G498-M357	@ACTION+OL	P	P+OL	HERBAL	EINSETZEN · FORTSETZEN	MATERIAL EINSETZEN · PFLANZENBEHANDLUNG FORTSETZEN	Fahre fort: Setze das zuvor Genannte ein.	Fahre fort: Setze das zuvor Genannte ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Setze das zuvor Genannte ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	30	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M359	G498-M359	@ACTION+OL	P	P+OL	CELESTIAL	EINSETZEN · FORTSETZEN	EINTRAG EINSETZEN · RINGFOLGE FORTSETZEN	Fahre fort: Setze das zuvor Genannte ein.	Fahre fort: Setze das zuvor Genannte ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Setze das zuvor Genannte ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	83	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M360	G498-M360	@ACTION+OL	P	P+OL	PHARMA	EINSETZEN · FORTSETZEN	ZUTAT EINSETZEN · ANSATZ FORTSETZEN	Fahre fort: Setze das zuvor Genannte ein.	Fahre fort: Setze das zuvor Genannte ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Fahre fort: Setze das zuvor Genannte ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	121	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M361	G498-M361	@ACTION+OR+Y	OK	OK+OR+Y	SOURCE_SECTION_T	SETZEN · EINHEIT · POSTEN	EINTRAGEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Trage die Eintragseinheit und den laufenden Eintrag ein.	Trage die Eintragseinheit und den laufenden Eintrag ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Trage die Eintragseinheit und den laufenden Eintrag ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	163	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M362	G498-M362	@ACTION+OR+Y	OK	OK+OR+Y	HERBAL	SETZEN · EINHEIT · POSTEN	ARBEITSGANG ANSETZEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Setze die Arbeitseinheit und den Pflanzenposten im Arbeitsgang an.	Setze die Arbeitseinheit und den Pflanzenposten im Arbeitsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Arbeitseinheit und den Pflanzenposten im Arbeitsgang an.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	241	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M363	G498-M363	@ACTION+OR+Y	OK	OK+OR+Y	BIOLOGICAL	SETZEN · EINHEIT · POSTEN	STATIONSGANG ANSETZEN · STATIONSEINHEIT · STATIONSPOSTEN	Setze die Stationseinheit und den Stationsposten im Stationsgang an.	Setze die Stationseinheit und den Stationsposten im Stationsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Stationseinheit und den Stationsposten im Stationsgang an.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	240	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M364	G498-M364	@ACTION+OR+Y	OK	OK+OR+Y	CELESTIAL	SETZEN · EINHEIT · POSTEN	POSITION SETZEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Setze die Positionseinheit und den Positionsposten.	Setze die Positionseinheit und den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Positionseinheit und den Positionsposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	324	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M365	G498-M365	@ACTION+OR+Y	OK	OK+OR+Y	PHARMA	SETZEN · EINHEIT · POSTEN	ANSATZ ANSETZEN · ANSATZEINHEIT · DROGENPOSTEN	Setze die Ansatzeinheit und den Drogenposten als Ansatz an.	Setze die Ansatzeinheit und den Drogenposten als Ansatz an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Ansatzeinheit und den Drogenposten als Ansatz an.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	325	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
