event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_value	terminal_status	strict_control_prompt	v60_exact_mnemonic	v63_event_template	v63_event_parse_status	trigger_origin	required_registers	symbolic_register_effect	process_phase	medical_exemplar_expansion	apparative_exemplar_expansion	semantic_accounting	unknown_exemplar_status	layer_contract	source_lineage
263	f83r	f83r.11	B3	F086	B3-S016	35	lo	2b7fa918d1b2f5c656e3	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: schließe den unteren Ablauf	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: schließe den unteren Ablauf	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
264	f83r	f83r.14	B3	F087	B3-S016	36	qokchedy	07913ef9b1fb773cd325	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: lasse es abkühlen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: lasse es abkühlen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
265	f83r	f83r.14	B3	F088	B3-S017	37	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: führe die Prüfcharge durch das temperierte Becken und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
266	f83r	f83r.14	B3	F089	B3-S018	38	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
267	f83r	f83r.14	B3	F090	B3-S019	39	qokshedy	db167f8e9b53eefb58f8	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: koche sanft und beende diesen Arbeitsschritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: koche sanft und beende diesen Arbeitsschritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
268	f83r	f83r.14	B3	F091	B3-S020	40	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	OWNER|TARGET/STATION	TARGET/STATION:=EXACT_TARGET_ARGUMENT	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: An die bezeichnete Zielstelle führen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: An die bezeichneten Zielanschluss führen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
269	f83r	f83r.14	B3	F091	B3-S020	41	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	TERMINAL_DRAIN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
270	f83r	f83r.14	B3	F092	B3-S021	42	qokaiin	b5fcea1eaed06b2f2291	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: beginne den nächsten abgemessenen Posten	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: beginne den nächsten abgemessenen Posten	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
271	f83r	f83r.14	B3	F092	B3-S021	43	shcthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_CARD	NONCLOSE	NONE	BEREIT?	STATE_GATE	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	ACTIVE_ITEM/PREPARATION.STATE:=EXACT_GATE_VALUE	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: Sobald die Zubereitung gebrauchsfertig ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: Sobald die Charge gebrauchsfertig ist	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
272	f83r	f83r.14	B3	F092	B3-S021	44	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	OWNER|TARGET/STATION	TARGET/STATION:=EXACT_TARGET_ARGUMENT	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: An die bezeichnete Zielstelle führen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: An die bezeichneten Zielanschluss führen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
273	f83r	f83r.14	B3	F092	B3-S021	45	sy	b921a237be883a820352	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: Diese aktive Portion	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: Diese aktive Charge	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
274	f83r	f83r.15	B3	F093	B3-S021	46	saiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	NONCLOSE	NONE	MASS?	PARAMETER_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	PARAMETER_SLOT:=EXACT_MASS_VALUE;FOUR_REGISTERS=CARRY	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: Ein vorgeschriebenes Maß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: Ein vorgeschriebenes Maß	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
275	f83r	f83r.15	B3	F093	B3-S021	47	shedal	abb23e5e6936b4147f76	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: für einen Zeitabschnitt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: für einen Zeitabschnitt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
276	f83r	f83r.15	B3	F093	B3-S021	48	shecthy	cb57b696b815fdef9cb7	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: warmes Wasser	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: warmes Wasser	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
277	f83r	f83r.15	B3	F093	B3-S021	49	chey	b921a237be883a820352	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: Diese aktive Portion	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: Diese aktive Charge	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
278	f83r	f83r.15	B3	F093	B3-S021	50	tal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	OWNER|TARGET/STATION	TARGET/STATION:=EXACT_TARGET_ARGUMENT	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: An die bezeichnete Zielstelle führen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: An die bezeichneten Zielanschluss führen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
279	f83r	f83r.15	B3	F093	B3-S021	51	shcthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_CARD	NONCLOSE	NONE	BEREIT?	STATE_GATE	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	ACTIVE_ITEM/PREPARATION.STATE:=EXACT_GATE_VALUE	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: Sobald die Zubereitung gebrauchsfertig ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: Sobald die Charge gebrauchsfertig ist	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
280	f83r	f83r.15	B3	F093	B3-S021	52	dalchdy	2bc2ed2630dbdaaa6b59	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: behalte den Rückstand und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: behalte den Rückstand und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
281	f83r	f83r.15	B3	F094	B3-S022	53	qotchedy	4de12cf322dfb76ded1e	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: mische zu gleichen Teilen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: mische zu gleichen Teilen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
282	f83r	f83r.15	B3	F095	B3-S023	54	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	TERMINAL_DRAIN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
283	f83r	f83r.16	B3	F096	B3-S024	55	tchedy	259b2b3b0bf859882e2c	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
284	f83r	f83r.16	B3	F097	B3-S025	56	qokchdy	87411f84689b4f93a303	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_STATIONSWECHSEL	[EXEMPLAR_MED; KEIN_KARTENWERT] gebrauchsfertige Portion bemessen, Ziel und Dauer wechseln, Rückstand halten und nächsten Gang vorbereiten. Einzelposition: erwärme es einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] freigegebene Charge bemessen, Anschluss und Takt wechseln, Rückstand halten und Nebenstation vorbereiten. Einzelposition: erwärme es einmal und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
