global_group_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	group_kind	execution_domain	record_role	exact_event_recipe	portable_function_recipe	working_reading_de	semantic_source	package_status	surface_only_lookup_policy
G407-G3518	G404-E0499	f81r	BIOLOGICAL	f81r.30	499	F81R_LOWER_POOL	olkshdy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+K+SH+D_ADDR+Y	OL+K+SH+D_ADDR+Y	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN · GEBEN · HALTEN · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3519	G404-E0500	f81r	BIOLOGICAL	f81r.31	500	F81R_LOWER_POOL	sol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3520	G404-E0501	f81r	BIOLOGICAL	f81r.31	501	F81R_LOWER_POOL	shedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+DY	SH+E+DY	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3521	G404-E0502	f81r	BIOLOGICAL	f81r.31	502	F81R_LOWER_POOL	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3522	G404-E0503	f81r	BIOLOGICAL	f81r.31	503	F81R_LOWER_POOL	lchedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	L+CHD+DY	L+CHD+DY	ABLAUF BEI F81R_LOWER_POOL: VERBINDUNG · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3523	G404-E0504	f81r	BIOLOGICAL	f81r.31	504	F81R_LOWER_POOL	shedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+DY	SH+E+DY	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3524	G404-E0505	f81r	BIOLOGICAL	f81r.31	505	F81R_LOWER_POOL	shy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3525	G404-E0506	f81r	BIOLOGICAL	f81r.31	506	F81R_LOWER_POOL	olkedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+K+E+DY	OL+K+E+DY	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3526	G404-E0507	f81r	BIOLOGICAL	f81r.31	507	F81R_LOWER_POOL	ches	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+E+S	CH+E+S	ABLAUF BEI F81R_LOWER_POOL: NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3527	G404-E0508	f81r	BIOLOGICAL	f81r.31	508	F81R_LOWER_POOL	ar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AR	AR	ABLAUF BEI F81R_LOWER_POOL: AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3528	G404-E0509	f81r	BIOLOGICAL	f81r.31	509	F81R_LOWER_POOL	or	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OR	OR	ABLAUF BEI F81R_LOWER_POOL: EINHEIT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3529	G404-E0510	f81r	BIOLOGICAL	f81r.31	510	F81R_LOWER_POOL	oraiiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OR+LOCAL_CHAR_I+AIIN	OR+LOCAL_CHAR_I+AIIN	ABLAUF BEI F81R_LOWER_POOL: EINHEIT · [LOCAL_CHAR_I:STEUERUNG=VARIANTE] · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3530	P912-E0858	f81v	BIOLOGICAL	f81v.1	3020	gemeinsames zweireihiges Badfeld	par	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	P+AR	P+AR	ABLAUF BEI gemeinsames zweireihiges Badfeld: EINSETZEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3531	P912-E0859	f81v	BIOLOGICAL	f81v.1	3021	gemeinsames zweireihiges Badfeld	shey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+Y	SH+E+Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3532	P912-E0860	f81v	BIOLOGICAL	f81v.1	3022	gemeinsames zweireihiges Badfeld	keedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+EE+DY	K+EE+DY	ABLAUF BEI gemeinsames zweireihiges Badfeld: GEBEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3533	P912-E0861	f81v	BIOLOGICAL	f81v.1	3023	gemeinsames zweireihiges Badfeld	shekal	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+K+AL	SH+E+K+AL	ABLAUF BEI gemeinsames zweireihiges Badfeld: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · ZIELORT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3534	P912-E0862	f81v	BIOLOGICAL	f81v.1	3024	gemeinsames zweireihiges Badfeld	dal	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AL	AL	ABLAUF BEI gemeinsames zweireihiges Badfeld: ZIELORT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3535	P912-E0863	f81v	BIOLOGICAL	f81v.1	3025	gemeinsames zweireihiges Badfeld	dar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	D_ADDR+AR	D_ADDR+AR	ABLAUF BEI gemeinsames zweireihiges Badfeld: [D_ADDR:STEUERUNG=HIER] · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3536	P912-E0864	f81v	BIOLOGICAL	f81v.1	3026	gemeinsames zweireihiges Badfeld	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI gemeinsames zweireihiges Badfeld: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3537	P912-E0865	f81v	BIOLOGICAL	f81v.1	3027	gemeinsames zweireihiges Badfeld	pchedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	P+CHD+DY	P+CHD+DY	ABLAUF BEI gemeinsames zweireihiges Badfeld: EINSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3538	P912-E0866	f81v	BIOLOGICAL	f81v.1	3028	gemeinsames zweireihiges Badfeld	shek	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+K	SH+E+K	ABLAUF BEI gemeinsames zweireihiges Badfeld: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3539	P912-E0867	f81v	BIOLOGICAL	f81v.1	3029	gemeinsames zweireihiges Badfeld	dain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIN	AIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3540	P912-E0868	f81v	BIOLOGICAL	f81v.1	3030	gemeinsames zweireihiges Badfeld	ofalsheky	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:STEUERUNG=HIER] · [A_ADDR:STEUERUNG=HIER] · VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3541	P912-E0869	f81v	BIOLOGICAL	f81v.2	3031	gemeinsames zweireihiges Badfeld	qokedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+E+DY	OK+E+DY	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3542	P912-E0870	f81v	BIOLOGICAL	f81v.2	3032	gemeinsames zweireihiges Badfeld	okaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AIIN	OK+AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3543	P912-E0871	f81v	BIOLOGICAL	f81v.2	3033	gemeinsames zweireihiges Badfeld	kair	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+AIR	K+AIR	ABLAUF BEI gemeinsames zweireihiges Badfeld: GEBEN · BAHN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3544	P912-E0872	f81v	BIOLOGICAL	f81v.2	3034	gemeinsames zweireihiges Badfeld	okal	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AL	OK+AL	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · ZIELORT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3545	P912-E0873	f81v	BIOLOGICAL	f81v.2	3035	gemeinsames zweireihiges Badfeld	sar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	S+AR	S+AR	ABLAUF BEI gemeinsames zweireihiges Badfeld: WÄHLEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3546	P912-E0874	f81v	BIOLOGICAL	f81v.2	3036	gemeinsames zweireihiges Badfeld	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI gemeinsames zweireihiges Badfeld: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3547	P912-E0875	f81v	BIOLOGICAL	f81v.2	3037	gemeinsames zweireihiges Badfeld	kain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+AIN	K+AIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: GEBEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3548	P912-E0876	f81v	BIOLOGICAL	f81v.2	3038	gemeinsames zweireihiges Badfeld	olkain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+K+AIN	OL+K+AIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: FORTSETZEN · GEBEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3549	P912-E0877	f81v	BIOLOGICAL	f81v.2	3039	gemeinsames zweireihiges Badfeld	al	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AL	AL	ABLAUF BEI gemeinsames zweireihiges Badfeld: ZIELORT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3550	P912-E0878	f81v	BIOLOGICAL	f81v.2	3040	gemeinsames zweireihiges Badfeld	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI gemeinsames zweireihiges Badfeld: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3551	P912-E0879	f81v	BIOLOGICAL	f81v.2	3041	gemeinsames zweireihiges Badfeld	rol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	R+OL	R+OL	ABLAUF BEI gemeinsames zweireihiges Badfeld: MARKIEREN · FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3552	P912-E0880	f81v	BIOLOGICAL	f81v.2	3042	gemeinsames zweireihiges Badfeld	dl	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	L	L	ABLAUF BEI gemeinsames zweireihiges Badfeld: VERBINDUNG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3553	P912-E0881	f81v	BIOLOGICAL	f81v.3	3043	gemeinsames zweireihiges Badfeld	saiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	S+AIIN	S+AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: WÄHLEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3554	P912-E0882	f81v	BIOLOGICAL	f81v.3	3044	gemeinsames zweireihiges Badfeld	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3555	P912-E0883	f81v	BIOLOGICAL	f81v.3	3045	gemeinsames zweireihiges Badfeld	olkeedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+K+EE+DY	OL+K+EE+DY	ABLAUF BEI gemeinsames zweireihiges Badfeld: FORTSETZEN · GEBEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3556	P912-E0884	f81v	BIOLOGICAL	f81v.3	3046	gemeinsames zweireihiges Badfeld	okedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+E+DY	OK+E+DY	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3557	P912-E0885	f81v	BIOLOGICAL	f81v.3	3047	gemeinsames zweireihiges Badfeld	dykain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	D_ADDR+Y+K+AIN	D_ADDR+Y+K+AIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: [D_ADDR:STEUERUNG=HIER] · POSTEN · GEBEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3558	P912-E0886	f81v	BIOLOGICAL	f81v.3	3048	gemeinsames zweireihiges Badfeld	shek	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+K	SH+E+K	ABLAUF BEI gemeinsames zweireihiges Badfeld: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3559	P912-E0887	f81v	BIOLOGICAL	f81v.3	3049	gemeinsames zweireihiges Badfeld	chdy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CHD+Y	CHD+Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: BEARBEITEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3560	P912-E0888	f81v	BIOLOGICAL	f81v.3	3050	gemeinsames zweireihiges Badfeld	dalal	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AL+AL	AL+AL	ABLAUF BEI gemeinsames zweireihiges Badfeld: ZIELORT · ZIELORT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3561	P912-E0889	f81v	BIOLOGICAL	f81v.3	3051	gemeinsames zweireihiges Badfeld	oldy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+DY	OL+DY	ABLAUF BEI gemeinsames zweireihiges Badfeld: FORTSETZEN · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3562	P912-E0890	f81v	BIOLOGICAL	f81v.4	3052	gemeinsames zweireihiges Badfeld	qokaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AIIN	OK+AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3563	P912-E0891	f81v	BIOLOGICAL	f81v.4	3053	gemeinsames zweireihiges Badfeld	okain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AIN	OK+AIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3564	P912-E0892	f81v	BIOLOGICAL	f81v.4	3054	gemeinsames zweireihiges Badfeld	cheeky	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+K+EE+Y	CH+K+EE+Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: NEHMEN · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3565	P912-E0893	f81v	BIOLOGICAL	f81v.4	3055	gemeinsames zweireihiges Badfeld	dy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3566	P912-E0894	f81v	BIOLOGICAL	f81v.4	3056	gemeinsames zweireihiges Badfeld	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI gemeinsames zweireihiges Badfeld: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3567	P912-E0895	f81v	BIOLOGICAL	f81v.4	3057	gemeinsames zweireihiges Badfeld	kaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+AIIN	K+AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: GEBEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3568	P912-E0896	f81v	BIOLOGICAL	f81v.4	3058	gemeinsames zweireihiges Badfeld	dain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIN	AIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3569	P912-E0897	f81v	BIOLOGICAL	f81v.4	3059	gemeinsames zweireihiges Badfeld	dy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3570	P912-E0898	f81v	BIOLOGICAL	f81v.4	3060	gemeinsames zweireihiges Badfeld	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3571	P912-E0899	f81v	BIOLOGICAL	f81v.4	3061	gemeinsames zweireihiges Badfeld	chcthy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+CH+T+Y	CH+CH+T+Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: NEHMEN · NEHMEN · EINSTELLEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3572	P912-E0900	f81v	BIOLOGICAL	f81v.5	3062	gemeinsames zweireihiges Badfeld	okaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AIIN	OK+AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3573	P912-E0901	f81v	BIOLOGICAL	f81v.5	3063	gemeinsames zweireihiges Badfeld	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3574	P912-E0902	f81v	BIOLOGICAL	f81v.5	3064	gemeinsames zweireihiges Badfeld	otain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+AIN	OT+AIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: DANACH · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3575	P912-E0903	f81v	BIOLOGICAL	f81v.5	3065	gemeinsames zweireihiges Badfeld	chckhy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+K+Y	CH+K+Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: NEHMEN · GEBEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3576	P912-E0904	f81v	BIOLOGICAL	f81v.5	3066	gemeinsames zweireihiges Badfeld	okeedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+EE+DY	OK+EE+DY	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3577	P912-E0905	f81v	BIOLOGICAL	f81v.5	3067	gemeinsames zweireihiges Badfeld	qoky	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+Y	OK+Y	ABLAUF BEI gemeinsames zweireihiges Badfeld: SETZEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3578	P912-E0906	f81v	BIOLOGICAL	f81v.5	3068	gemeinsames zweireihiges Badfeld	kar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+AR	K+AR	ABLAUF BEI gemeinsames zweireihiges Badfeld: GEBEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3579	P912-E0907	f81v	BIOLOGICAL	f81v.5	3069	gemeinsames zweireihiges Badfeld	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI gemeinsames zweireihiges Badfeld: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
