page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f83r	f83r.55	B	B	2	3	0	1	2	1|3	sol|cthal	sol rtain cthal	Samenmaterial/Saatgut | Wurzeldroge auf Kältestufe II | Kraut- oder Blattdroge aus Rohdroge I	Samenmaterial | Wurzeldroge auf Kältestufe II | Pflanzendroge aus Rohdroge I	Samenmaterial/Saatgut | Kraut- oder Blattdroge aus Rohdroge I	Samenmaterial | Pflanzendroge aus Rohdroge I	Samenmaterial/Saatgut; Wurzeldroge auf Kältestufe II; Kraut- oder Blattdroge aus Rohdroge I	Samenmaterial; Wurzeldroge auf Kältestufe II; Pflanzendroge aus Rohdroge I	1	0	1	0	0	0	1	1
f83r	f83r.6	B	B	2	9	0	1	1	1	schedy	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky	getrocknete Samen/Saat | zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen | Rohstoffklasse I, heiß am Gradanfang | Holzdroge im Ansatz fertig getrocknet | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Anfang des Grades	getrocknete Samen | zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen | Rohstoffklasse I, heiß am Gradanfang | Holzdroge im Ansatz fertig getrocknet | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Anfang des Grades	getrocknete Samen/Saat	getrocknete Samen	getrocknete Samen/Saat; zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen; Rohstoffklasse I, heiß am Gradanfang; Holzdroge im Ansatz fertig getrocknet; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; heiß am Anfang des Grades	getrocknete Samen; zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen; Rohstoffklasse I, heiß am Gradanfang; Holzdroge im Ansatz fertig getrocknet; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; heiß am Anfang des Grades	1	0	0	0	0	0	8	1
f83v	f83v.18	B	B	2	9	0	1	1	5	saiin	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	Samen-/Saatgutposten | Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Samen/Saatgut, Typ/Charge III | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	Samen-/Saatgutposten | Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Samencharge III | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen-/Saatgutposten; Holzdrogenansatz vollständig erhitzt und abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Samen/Saatgut, Typ/Charge III; heiß, Grad III, im Ansatzrahmen; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	Samen-/Saatgutposten; Holzdrogenansatz vollständig erhitzt und abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Samencharge III; heiß, Grad III, im Ansatzrahmen; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	1	0	0	0	0	0	8	1
f83v	f83v.3	B	B	2	10	0	1	1	2	chcthy	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	kalt im qo-Rahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | abgemessene Rohstoffmenge I | erhitzte Drogenbasis, fertig | feucht in der Mitte des Grades, abgeschlossen | kalter Rohstoff I, fertig aufbereitet | heiß, Grad III | abgemessene Fraktion II | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	kalt im qo-Rahmen, Grad II | trockenes Pflanzenmaterial | abgemessene Rohstoffmenge I | erhitzte Drogenbasis, fertig | feucht in der Mitte des Grades, abgeschlossen | kalter Rohstoff I, fertig aufbereitet | heiß, Grad III | abgemessene Fraktion II | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	kalt im qo-Rahmen, Grad II; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; abgemessene Rohstoffmenge I; erhitzte Drogenbasis, fertig; feucht in der Mitte des Grades, abgeschlossen; kalter Rohstoff I, fertig aufbereitet; heiß, Grad III; abgemessene Fraktion II; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades	kalt im qo-Rahmen, Grad II; trockenes Pflanzenmaterial; abgemessene Rohstoffmenge I; erhitzte Drogenbasis, fertig; feucht in der Mitte des Grades, abgeschlossen; kalter Rohstoff I, fertig aufbereitet; heiß, Grad III; abgemessene Fraktion II; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades	1	0	0	0	0	0	9	1
f83v	f83v.33	B	B	2	4	0	1	1	3	cthey	shey opchey cthey oly	feucht in der Mitte des Grades | Trockenpulver-Ansatz, Form I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | abseihen	feucht in der Mitte des Grades | Trockenpulver-Ansatz, Form I | Pflanzendroge, Form I | abseihen	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	feucht in der Mitte des Grades; Trockenpulver-Ansatz, Form I; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; abseihen	feucht in der Mitte des Grades; Trockenpulver-Ansatz, Form I; Pflanzendroge, Form I; abseihen	1	0	0	0	0	0	3	1
f85r1	f85r1.18	T	B	2	10	0	1	1	9	schdy	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	Holzdrogenansatz vollständig erhitzt | kalt-trockener Ansatz in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | Qualitätsgrad III | trocken am Anfang des Grades | getrocknete Arzneikompositum-Fraktion auf Mittelstufe | kalt-feuchter Ansatz in der Mitte des Grades | heiß und feucht in der Mitte des Grades | Samen/Saatgut, getrocknete Kurz-/Kompaktform | Dosis I	Holzdrogenansatz vollständig erhitzt | kalt-trockener Ansatz in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | Qualitätsgrad III | trocken am Anfang des Grades | getrocknete Arzneikompositum-Fraktion auf Mittelstufe | kalt-feuchter Ansatz in der Mitte des Grades | heiß und feucht in der Mitte des Grades | getrocknete Samen, Kompaktform | Dosis I	Samen/Saatgut, getrocknete Kurz-/Kompaktform	getrocknete Samen, Kompaktform	Holzdrogenansatz vollständig erhitzt; kalt-trockener Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; Qualitätsgrad III; trocken am Anfang des Grades; getrocknete Arzneikompositum-Fraktion auf Mittelstufe; kalt-feuchter Ansatz in der Mitte des Grades; heiß und feucht in der Mitte des Grades; Samen/Saatgut, getrocknete Kurz-/Kompaktform; Dosis I	Holzdrogenansatz vollständig erhitzt; kalt-trockener Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; Qualitätsgrad III; trocken am Anfang des Grades; getrocknete Arzneikompositum-Fraktion auf Mittelstufe; kalt-feuchter Ansatz in der Mitte des Grades; heiß und feucht in der Mitte des Grades; getrocknete Samen, Kompaktform; Dosis I	1	0	0	0	0	0	9	1
f85r1	f85r1.19	T	B	2	5	0	1	1	5	lam	okchy okchdy otchedy dam lam	heiß-trockener Ansatz am Anfang des Grades | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Dosis I | Drogenholz: Maß-/Einheitsform I	heiß-trockener Ansatz am Anfang des Grades | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Dosis I | ein Maß Holzdroge	Drogenholz: Maß-/Einheitsform I	ein Maß Holzdroge	heiß-trockener Ansatz am Anfang des Grades; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; Dosis I; Drogenholz: Maß-/Einheitsform I	heiß-trockener Ansatz am Anfang des Grades; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; Dosis I; ein Maß Holzdroge	1	0	0	0	0	0	4	1
f85r2	f85r2.16	C	B	2	5	0	1	1	4	an	oteey qodaiin odain an chey	kalter Ansatz am Ende des Grades | Qualitätsgrad III | Zubereitungsdosis II | Menge-/Klassenwert I | trocken in der Mitte des Grades	kalter Ansatz am Ende des Grades | Qualitätsgrad III | Zubereitungsdosis II | Wertstufe I | trocken in der Mitte des Grades	Menge-/Klassenwert I	Wertstufe I	kalter Ansatz am Ende des Grades; Qualitätsgrad III; Zubereitungsdosis II; Menge-/Klassenwert I; trocken in der Mitte des Grades	kalter Ansatz am Ende des Grades; Qualitätsgrad III; Zubereitungsdosis II; Wertstufe I; trocken in der Mitte des Grades	1	0	0	0	1	0	4	1
f85r2	f85r2.19	C	B	2	5	0	1	1	4	ykeedy	qokshedy qodain chckhy ykeedy chedy	heiß und feucht in der Mitte des Grades, abgeschlossen | Qualitätsgrad II | Arzneikompositum: trocken, Gradanfang | Eintrag/Bezug: heiß am Gradende, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen | Qualitätsgrad II | Arzneikompositum: trocken, Gradanfang | Eintrag: heiß am Gradende, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; Arzneikompositum: trocken, Gradanfang; Eintrag/Bezug: heiß am Gradende, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; Arzneikompositum: trocken, Gradanfang; Eintrag: heiß am Gradende, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen	1	0	0	0	0	0	4	1
f86v3	f86v3.6	C	B	2	8	0	1	1	3	chcthy	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	drei Dosen einer Holzdrogencharge abmessen | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | erhitze hiervon auf Stufe III | erhitze hiervon auf Stufe III | abgemessene Trockenfraktion I, Anfangsstufe | Drogenfraktion I | Menge III	drei Dosen einer Holzdrogencharge abmessen | Menge III | trockenes Pflanzenmaterial | erhitze hiervon auf Stufe III | erhitze hiervon auf Stufe III | abgemessene Trockenfraktion I, Anfangsstufe | Drogenfraktion I | Menge III	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	drei Dosen einer Holzdrogencharge abmessen; Menge III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; erhitze hiervon auf Stufe III; erhitze hiervon auf Stufe III; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; Menge III	drei Dosen einer Holzdrogencharge abmessen; Menge III; trockenes Pflanzenmaterial; erhitze hiervon auf Stufe III; erhitze hiervon auf Stufe III; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; Menge III	1	0	0	0	0	0	7	1
f86v5	f86v5.11	T	B	2	10	0	1	2	3|6	octhey|ytal	taral okar octhey sal kaiin ytal chey otal aiiin olkam	kalte Rohdrogenfraktion I | heiße Drogenfraktion I im Ansatz | CTH-Zubereitung/Ansatz, Form I | Saat-Rohstoff I | heiß, Grad III | Eintrag/Bezug: kalter Rohstoff I am Gradanfang | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Menge-/Klassenwert IV | heißes Material [terminal-M]	kalte Rohdrogenfraktion I | heiße Drogenfraktion I im Ansatz | Pflanzenzubereitung, Form I | Saat-Rohstoff I | heiß, Grad III | Eintrag: kalter Rohstoff I am Gradanfang | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Menge-/Klassenwert IV | heißes Material [terminal-M]	CTH-Zubereitung/Ansatz, Form I | Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Pflanzenzubereitung, Form I | Eintrag: kalter Rohstoff I am Gradanfang	kalte Rohdrogenfraktion I; heiße Drogenfraktion I im Ansatz; CTH-Zubereitung/Ansatz, Form I; Saat-Rohstoff I; heiß, Grad III; Eintrag/Bezug: kalter Rohstoff I am Gradanfang; trocken in der Mitte des Grades; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Menge-/Klassenwert IV; heißes Material [terminal-M]	kalte Rohdrogenfraktion I; heiße Drogenfraktion I im Ansatz; Pflanzenzubereitung, Form I; Saat-Rohstoff I; heiß, Grad III; Eintrag: kalter Rohstoff I am Gradanfang; trocken in der Mitte des Grades; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Menge-/Klassenwert IV; heißes Material [terminal-M]	2	0	0	0	0	0	8	1
f86v5	f86v5.39	T	B	2	5	0	1	1	4	octhy	yteody chedy qoteey octhy dy	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | CTH-Zubereitung/Ansatz, Grundform | Qualitäts-/Wertfeld geschlossen	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | Pflanzenzubereitung, Grundform | Qualitäts-/Wertfeld geschlossen	CTH-Zubereitung/Ansatz, Grundform	Pflanzenzubereitung, Grundform	Eintrag/Bezug: kalte Zubereitung, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades; CTH-Zubereitung/Ansatz, Grundform; Qualitäts-/Wertfeld geschlossen	Eintrag/Bezug: kalte Zubereitung, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades; Pflanzenzubereitung, Grundform; Qualitäts-/Wertfeld geschlossen	1	0	0	0	0	0	4	1
f86v6	f86v6.14	T	B	2	12	0	1	3	1|4|12	ykchy|ykeedy|ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	Eintrag/Bezug: heiß-trocken am Gradanfang | Trockengut, heiß im dritten Grad | trocken in der Mitte des Grades | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenportion | leicht getrocknete Blütenfraktion | Holzdroge bis zur mittleren Heizstufe | heiße Drogenfraktion I im Ansatz | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge-/Klassenwert II	Eintrag: heiß-trocken am Gradanfang | Trockengut, heiß im dritten Grad | trocken in der Mitte des Grades | Eintrag: heiß am Gradende, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenportion | leicht getrocknete Blütenfraktion | Holzdroge bis zur mittleren Heizstufe | heiße Drogenfraktion I im Ansatz | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wertstufe II	Eintrag/Bezug: heiß-trocken am Gradanfang | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Menge-/Klassenwert II	Eintrag: heiß-trocken am Gradanfang | Eintrag: heiß am Gradende, abgeschlossen | Wertstufe II	Eintrag/Bezug: heiß-trocken am Gradanfang; Trockengut, heiß im dritten Grad; trocken in der Mitte des Grades; Eintrag/Bezug: heiß am Gradende, abgeschlossen; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Drogenportion; leicht getrocknete Blütenfraktion; Holzdroge bis zur mittleren Heizstufe; heiße Drogenfraktion I im Ansatz; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge-/Klassenwert II	Eintrag: heiß-trocken am Gradanfang; Trockengut, heiß im dritten Grad; trocken in der Mitte des Grades; Eintrag: heiß am Gradende, abgeschlossen; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Drogenportion; leicht getrocknete Blütenfraktion; Holzdroge bis zur mittleren Heizstufe; heiße Drogenfraktion I im Ansatz; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wertstufe II	3	0	0	0	1	0	9	1
f86v6	f86v6.23	T	B	2	13	0	1	1	11	ain	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	heiße Drogenfraktion I | erhitzte Drogenbasis, fertig | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | vollständig getrocknetes Pulverpräparat | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | abgemessene Fraktion II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	heiße Drogenfraktion I | erhitzte Drogenbasis, fertig | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | vollständig getrocknetes Pulverpräparat | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | abgemessene Fraktion II | Wertstufe II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	Menge-/Klassenwert II	Wertstufe II	heiße Drogenfraktion I; erhitzte Drogenbasis, fertig; kalte Drogenportion im Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; vollständig getrocknetes Pulverpräparat; abgemessene Fraktion I; nimm hiervon die erste erhitzte Drogenfraktion; Drogenfraktion I; abgemessene Fraktion II; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	heiße Drogenfraktion I; erhitzte Drogenbasis, fertig; kalte Drogenportion im Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; vollständig getrocknetes Pulverpräparat; abgemessene Fraktion I; nimm hiervon die erste erhitzte Drogenfraktion; Drogenfraktion I; abgemessene Fraktion II; Wertstufe II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	1	0	0	0	1	0	12	1
f86v6	f86v6.33	T	B	2	13	0	1	1	3	ydy	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	abgemessene Fraktion I | heiße Drogenbasis, Stufe III | Wertfeldwechsel/-schluss | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | Ansatz lange erhitzen, dann nochmals vollständig erhitzen | Rohstoffmaß | Holzdrogenposten abschließen | Holzabsud | Holzstoff | feucht am Ende des Grades | heiß und feucht in der Mitte des Grades | kalt, Grad III | vorstehenden Rezeptposten abschließen	abgemessene Fraktion I | heiße Drogenbasis, Stufe III | Wertfeldgrenze | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | Ansatz lange erhitzen, dann nochmals vollständig erhitzen | Rohstoffmaß | Holzdrogenposten abschließen | Holzabsud | Holzstoff | feucht am Ende des Grades | heiß und feucht in der Mitte des Grades | kalt, Grad III | vorstehenden Rezeptposten abschließen	Wertfeldwechsel/-schluss	Wertfeldgrenze	abgemessene Fraktion I; heiße Drogenbasis, Stufe III; Wertfeldwechsel/-schluss; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; Ansatz lange erhitzen, dann nochmals vollständig erhitzen; Rohstoffmaß; Holzdrogenposten abschließen; Holzabsud; Holzstoff; feucht am Ende des Grades; heiß und feucht in der Mitte des Grades; kalt, Grad III; vorstehenden Rezeptposten abschließen	abgemessene Fraktion I; heiße Drogenbasis, Stufe III; Wertfeldgrenze; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; Ansatz lange erhitzen, dann nochmals vollständig erhitzen; Rohstoffmaß; Holzdrogenposten abschließen; Holzabsud; Holzstoff; feucht am Ende des Grades; heiß und feucht in der Mitte des Grades; kalt, Grad III; vorstehenden Rezeptposten abschließen	1	0	0	0	0	0	12	1
