page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f86v6	f86v6.43	T	B	2	9	0	1	1	5	chocthy	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	heiß, Grad III | kalter Trockenansatz | Eintrag: kalt, Stufe III | erhitze den Trockenansatz auf Stufe II | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | trocken am Anfang des Grades | kalt, Grad III | heiß, Grad III, im Ansatzrahmen | heiß im Zubereitungsrahmen, Grad I	heiß, Grad III | kalter Trockenansatz | Eintrag: kalt, Stufe III | erhitze den Trockenansatz auf Stufe II | trockene Pflanzenzubereitung | trocken am Anfang des Grades | kalt, Grad III | heiß, Grad III, im Ansatzrahmen | heiß im Zubereitungsrahmen, Grad I	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	trockene Pflanzenzubereitung	heiß, Grad III; kalter Trockenansatz; Eintrag: kalt, Stufe III; erhitze den Trockenansatz auf Stufe II; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; trocken am Anfang des Grades; kalt, Grad III; heiß, Grad III, im Ansatzrahmen; heiß im Zubereitungsrahmen, Grad I	heiß, Grad III; kalter Trockenansatz; Eintrag: kalt, Stufe III; erhitze den Trockenansatz auf Stufe II; trockene Pflanzenzubereitung; trocken am Anfang des Grades; kalt, Grad III; heiß, Grad III, im Ansatzrahmen; heiß im Zubereitungsrahmen, Grad I	1	0	0	0	0	0	8	1
f86v6	f86v6.45	T	B	2	8	3	0	1	1	paiin	paiin otar otolkshy qokshey ar otalky chear aiodam	Pulver, Typ/Charge III | kalte Drogenfraktion I im Ansatz | [otolkshy:?] | heiß und feucht in der Mitte des Grades | Drogenfraktion I | [otalky:?] | trockene Fraktion I | [aiodam:?]	Pulver, Charge III | kalte Drogenfraktion I im Ansatz | [otolkshy:?] | heiß und feucht in der Mitte des Grades | Drogenfraktion I | [otalky:?] | trockene Fraktion I | [aiodam:?]	Pulver, Typ/Charge III	Pulver, Charge III	Pulver, Typ/Charge III; kalte Drogenfraktion I im Ansatz; [otolkshy:?]; heiß und feucht in der Mitte des Grades; Drogenfraktion I; [otalky:?]; trockene Fraktion I; [aiodam:?]	Pulver, Charge III; kalte Drogenfraktion I im Ansatz; [otolkshy:?]; heiß und feucht in der Mitte des Grades; Drogenfraktion I; [otalky:?]; trockene Fraktion I; [aiodam:?]	1	0	0	0	0	0	7	1
f86v6	f86v6.8	T	B	2	11	3	0	1	8	chdal	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	erhitze hiervon auf Stufe III | Zubereitungsdosis III | Rohstoffklasse I, trocken am Gradanfang | Samenfraktion II | nimm hiervon die erste gekühlte Drogenfraktion | Trockenansatz, abgeschlossen | [ldaly:?] | trockene abgemessene Rohstoffmenge I am Gradanfang | [ykchedy:?] | [ltchedy:?] | abgemessene Fraktion I	erhitze hiervon auf Stufe III | Zubereitungsdosis III | Rohstoffklasse I, trocken am Gradanfang | Samenfraktion II | nimm hiervon die erste gekühlte Drogenfraktion | Trockenansatz, abgeschlossen | [ldaly:?] | trockener abgewogener Rohstoffposten I am Gradanfang | [ykchedy:?] | [ltchedy:?] | abgemessene Fraktion I	trockene abgemessene Rohstoffmenge I am Gradanfang	trockener abgewogener Rohstoffposten I am Gradanfang	erhitze hiervon auf Stufe III; Zubereitungsdosis III; Rohstoffklasse I, trocken am Gradanfang; Samenfraktion II; nimm hiervon die erste gekühlte Drogenfraktion; Trockenansatz, abgeschlossen; [ldaly:?]; trockene abgemessene Rohstoffmenge I am Gradanfang; [ykchedy:?]; [ltchedy:?]; abgemessene Fraktion I	erhitze hiervon auf Stufe III; Zubereitungsdosis III; Rohstoffklasse I, trocken am Gradanfang; Samenfraktion II; nimm hiervon die erste gekühlte Drogenfraktion; Trockenansatz, abgeschlossen; [ldaly:?]; trockener abgewogener Rohstoffposten I am Gradanfang; [ykchedy:?]; [ltchedy:?]; abgemessene Fraktion I	0	0	0	0	1	0	10	1
f87r	f87r.1	H	A	1	7	5	0	2	5|7	saiin|saiin	poalshsal shocphor ypcho cpheo saiin oteodal saiin	[poalshsal:?] | [shocphor:?] | [ypcho:?] | [cpheo:?] | Samen/Saatgut, Typ/Charge III | [oteodal:?] | Samen/Saatgut, Typ/Charge III	[poalshsal:?] | [shocphor:?] | [ypcho:?] | [cpheo:?] | Samencharge III | [oteodal:?] | Samencharge III	Samen/Saatgut, Typ/Charge III | Samen/Saatgut, Typ/Charge III	Samencharge III | Samencharge III	[poalshsal:?]; [shocphor:?]; [ypcho:?]; [cpheo:?]; Samen/Saatgut, Typ/Charge III; [oteodal:?]; Samen/Saatgut, Typ/Charge III	[poalshsal:?]; [shocphor:?]; [ypcho:?]; [cpheo:?]; Samencharge III; [oteodal:?]; Samencharge III	2	0	0	0	0	0	5	1
f87r	f87r.14	H	A	1	7	2	0	1	3	cthey	daiin shol cthey okeol cheor okeeo daiim	Grad-/Maßwert III | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Grundansatz bis zur mittleren Heizstufe erwärmt | trockener Drogenteil | [okeeo:?] | [daiim:?]	Grad-/Maßwert III | feucht; nominal feuchtes Gut/Material | Pflanzendroge, Form I | Grundansatz bis zur mittleren Heizstufe erwärmt | trockener Drogenteil | [okeeo:?] | [daiim:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	Grad-/Maßwert III; feucht; nominal feuchtes Gut/Material; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; Grundansatz bis zur mittleren Heizstufe erwärmt; trockener Drogenteil; [okeeo:?]; [daiim:?]	Grad-/Maßwert III; feucht; nominal feuchtes Gut/Material; Pflanzendroge, Form I; Grundansatz bis zur mittleren Heizstufe erwärmt; trockener Drogenteil; [okeeo:?]; [daiim:?]	1	0	0	0	0	0	6	1
f87r	f87r.15	H	A	1	7	3	0	1	5	saiin	shos cheol cheos ckhey saiin qockheo ldaiin	[shos:?] | trockener Drogenstoff | Charge eines mitteltrockenen Ansatzes | Arzneikompositum in der Gradmitte | Samen/Saatgut, Typ/Charge III | [qockheo:?] | [ldaiin:?]	[shos:?] | trockener Drogenstoff | Charge eines mitteltrockenen Ansatzes | Arzneikompositum in der Gradmitte | Samencharge III | [qockheo:?] | [ldaiin:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	[shos:?]; trockener Drogenstoff; Charge eines mitteltrockenen Ansatzes; Arzneikompositum in der Gradmitte; Samen/Saatgut, Typ/Charge III; [qockheo:?]; [ldaiin:?]	[shos:?]; trockener Drogenstoff; Charge eines mitteltrockenen Ansatzes; Arzneikompositum in der Gradmitte; Samencharge III; [qockheo:?]; [ldaiin:?]	1	0	0	0	0	0	6	1
f87v	f87v.11	H	A	1	7	2	0	1	5	odal	kchor ol cheeol qok odal lseeey keodam	Drogenportion, heiß-trocken | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig getrockneter Drogenstoff | erhitze abgemessene Rohstoffmenge I im Ansatz | abgemessene Rohstoffmenge I im Ansatz | [lseeey:?] | [keodam:?]	Drogenportion, heiß-trocken | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig getrockneter Drogenstoff | erhitze abgemessene Rohstoffmenge I im Ansatz | abgewogener Rohstoffposten I im Ansatz | [lseeey:?] | [keodam:?]	abgemessene Rohstoffmenge I im Ansatz	abgewogener Rohstoffposten I im Ansatz	Drogenportion, heiß-trocken; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig getrockneter Drogenstoff; erhitze abgemessene Rohstoffmenge I im Ansatz; abgemessene Rohstoffmenge I im Ansatz; [lseeey:?]; [keodam:?]	Drogenportion, heiß-trocken; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig getrockneter Drogenstoff; erhitze abgemessene Rohstoffmenge I im Ansatz; abgewogener Rohstoffposten I im Ansatz; [lseeey:?]; [keodam:?]	0	0	0	0	1	0	6	1
f87v	f87v.14	H	A	1	7	3	0	1	6	ain	san ainy keol dair old ain atolg	ein Teil Saatgut | [ainy:?] | heißer Drogenstoff | abgemessene Fraktion II | [old:?] | Menge-/Klassenwert II | [atolg:?]	ein Teil Saatgut | [ainy:?] | heißer Drogenstoff | abgemessene Fraktion II | [old:?] | Wertstufe II | [atolg:?]	Menge-/Klassenwert II	Wertstufe II	ein Teil Saatgut; [ainy:?]; heißer Drogenstoff; abgemessene Fraktion II; [old:?]; Menge-/Klassenwert II; [atolg:?]	ein Teil Saatgut; [ainy:?]; heißer Drogenstoff; abgemessene Fraktion II; [old:?]; Wertstufe II; [atolg:?]	1	0	0	0	1	0	6	1
f87v	f87v.16	H	A	1	2	1	0	1	1	saiin	saiin olcthr	Samen/Saatgut, Typ/Charge III | [olcthr:?]	Samencharge III | [olcthr:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; [olcthr:?]	Samencharge III; [olcthr:?]	1	0	0	0	0	0	1	1
f87v	f87v.2	H	A	1	7	2	0	2	1|7	schey|cth	schey ctheey qocthsy s dcheoky s cth	Samen/Saatgut, trocken gebunden, Form I | CTH-Drogenmaterial, Form II | [qocthsy:?] | Samen-/Saatgutposten | [dcheoky:?] | Samen-/Saatgutposten | Kraut- oder Blattdroge	getrocknete Samen, Form I | CTH-Drogenmaterial, Form II | [qocthsy:?] | Samen-/Saatgutposten | [dcheoky:?] | Samen-/Saatgutposten | Pflanzendroge	Samen/Saatgut, trocken gebunden, Form I | Kraut- oder Blattdroge	getrocknete Samen, Form I | Pflanzendroge	Samen/Saatgut, trocken gebunden, Form I; CTH-Drogenmaterial, Form II; [qocthsy:?]; Samen-/Saatgutposten; [dcheoky:?]; Samen-/Saatgutposten; Kraut- oder Blattdroge	getrocknete Samen, Form I; CTH-Drogenmaterial, Form II; [qocthsy:?]; Samen-/Saatgutposten; [dcheoky:?]; Samen-/Saatgutposten; Pflanzendroge	1	0	1	0	0	0	5	1
f87v	f87v.6	H	A	1	5	2	0	1	5	cthey	dcheos shey solchiyd oteos cthey	[dcheos:?] | feucht in der Mitte des Grades | [solchiyd:?] | Kaltansatz-Charge auf mittlerer Stufe | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	[dcheos:?] | feucht in der Mitte des Grades | [solchiyd:?] | Kaltansatz-Charge auf mittlerer Stufe | Pflanzendroge, Form I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	[dcheos:?]; feucht in der Mitte des Grades; [solchiyd:?]; Kaltansatz-Charge auf mittlerer Stufe; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	[dcheos:?]; feucht in der Mitte des Grades; [solchiyd:?]; Kaltansatz-Charge auf mittlerer Stufe; Pflanzendroge, Form I	1	0	0	0	0	0	4	1
f87v	f87v.7	H	A	1	5	3	0	1	3	cthey	qotechoep cheos cthey qokeod qokeog	[qotechoep:?] | Charge eines mitteltrockenen Ansatzes | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokeod:?] | [qokeog:?]	[qotechoep:?] | Charge eines mitteltrockenen Ansatzes | Pflanzendroge, Form I | [qokeod:?] | [qokeog:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	[qotechoep:?]; Charge eines mitteltrockenen Ansatzes; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; [qokeod:?]; [qokeog:?]	[qotechoep:?]; Charge eines mitteltrockenen Ansatzes; Pflanzendroge, Form I; [qokeod:?]; [qokeog:?]	1	0	0	0	0	0	4	1
f87v	f87v.8	H	A	1	6	3	0	1	2	cthey	shoeey cthey qo cthodol yteodaiin sheol	[shoeey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | nehmen | [cthodol:?] | [yteodaiin:?] | feuchtes Material	[shoeey:?] | Pflanzendroge, Form I | nehmen | [cthodol:?] | [yteodaiin:?] | feuchtes Material	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	[shoeey:?]; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; nehmen; [cthodol:?]; [yteodaiin:?]; feuchtes Material	[shoeey:?]; Pflanzendroge, Form I; nehmen; [cthodol:?]; [yteodaiin:?]; feuchtes Material	1	0	0	0	0	0	5	1
f88r	f88r.10	P	A	1	9	3	0	1	3	saiin	qokeol cheol saiin cheos cheol doleeey or cheom cheojam	erhitze den Drogenstoff bis zur Mittelstufe | trockener Drogenstoff | Samen/Saatgut, Typ/Charge III | Charge eines mitteltrockenen Ansatzes | trockener Drogenstoff | [doleeey:?] | Drogenportion | [cheom:?] | [cheojam:?]	erhitze den Drogenstoff bis zur Mittelstufe | trockener Drogenstoff | Samencharge III | Charge eines mitteltrockenen Ansatzes | trockener Drogenstoff | [doleeey:?] | Drogenportion | [cheom:?] | [cheojam:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	erhitze den Drogenstoff bis zur Mittelstufe; trockener Drogenstoff; Samen/Saatgut, Typ/Charge III; Charge eines mitteltrockenen Ansatzes; trockener Drogenstoff; [doleeey:?]; Drogenportion; [cheom:?]; [cheojam:?]	erhitze den Drogenstoff bis zur Mittelstufe; trockener Drogenstoff; Samencharge III; Charge eines mitteltrockenen Ansatzes; trockener Drogenstoff; [doleeey:?]; Drogenportion; [cheom:?]; [cheojam:?]	1	0	0	0	0	0	8	1
f88r	f88r.11	P	A	1	7	3	0	1	7	sam	yokeody cheom qoor cheeb ykeor shy sam	[yokeody:?] | [cheom:?] | Drogenportion | [cheeb:?] | erhitze hiervon eine Portion bis zur Mittelstufe | feucht am Anfang des Grades | Samen/Saatgut: Maß-/Einheitsform I	[yokeody:?] | [cheom:?] | Drogenportion | [cheeb:?] | erhitze hiervon eine Portion bis zur Mittelstufe | feucht am Anfang des Grades | ein Maß Samen	Samen/Saatgut: Maß-/Einheitsform I	ein Maß Samen	[yokeody:?]; [cheom:?]; Drogenportion; [cheeb:?]; erhitze hiervon eine Portion bis zur Mittelstufe; feucht am Anfang des Grades; Samen/Saatgut: Maß-/Einheitsform I	[yokeody:?]; [cheom:?]; Drogenportion; [cheeb:?]; erhitze hiervon eine Portion bis zur Mittelstufe; feucht am Anfang des Grades; ein Maß Samen	1	0	0	0	0	0	6	1
f88r	f88r.26	P	A	1	7	2	0	1	4	cthol	poeear sheoky olkeey cthol poldy s okoldy	[poeear:?] | feucht angesetzte heiße Zubereitung am Gradanfang | Holzdrogenansatz vollständig erhitzt | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | Samen-/Saatgutposten | erhitzten Ansatzstoff fertigstellen	[poeear:?] | feucht angesetzte heiße Zubereitung am Gradanfang | Holzdrogenansatz vollständig erhitzt | Pflanzendrogenstoff | [poldy:?] | Samen-/Saatgutposten | erhitzten Ansatzstoff fertigstellen	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	[poeear:?]; feucht angesetzte heiße Zubereitung am Gradanfang; Holzdrogenansatz vollständig erhitzt; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [poldy:?]; Samen-/Saatgutposten; erhitzten Ansatzstoff fertigstellen	[poeear:?]; feucht angesetzte heiße Zubereitung am Gradanfang; Holzdrogenansatz vollständig erhitzt; Pflanzendrogenstoff; [poldy:?]; Samen-/Saatgutposten; erhitzten Ansatzstoff fertigstellen	0	0	1	0	0	0	6	1
f88r	f88r.8	P	A	1	12	2	0	1	12	sam	ral sheom keol chear shekor qokor daiin sar s aiin oky sam	Wurzelrohstoff I | [sheom:?] | heißer Drogenstoff | trockene Fraktion I | [shekor:?] | heiße Drogenportion | Menge/Portion III | Samenfraktion I | Samen-/Saatgutposten | Menge III | heißer Ansatz am Anfang des Grades | Samen/Saatgut: Maß-/Einheitsform I	Wurzelrohstoff I | [sheom:?] | heißer Drogenstoff | trockene Fraktion I | [shekor:?] | heiße Drogenportion | Menge/Portion III | Samenfraktion I | Samen-/Saatgutposten | Menge III | heißer Ansatz am Anfang des Grades | ein Maß Samen	Samen/Saatgut: Maß-/Einheitsform I	ein Maß Samen	Wurzelrohstoff I; [sheom:?]; heißer Drogenstoff; trockene Fraktion I; [shekor:?]; heiße Drogenportion; Menge/Portion III; Samenfraktion I; Samen-/Saatgutposten; Menge III; heißer Ansatz am Anfang des Grades; Samen/Saatgut: Maß-/Einheitsform I	Wurzelrohstoff I; [sheom:?]; heißer Drogenstoff; trockene Fraktion I; [shekor:?]; heiße Drogenportion; Menge/Portion III; Samenfraktion I; Samen-/Saatgutposten; Menge III; heißer Ansatz am Anfang des Grades; ein Maß Samen	1	0	0	0	0	0	11	1
f88v	f88v.22	P	A	1	9	3	0	2	6|9	lchdy|ain	dairodain ykeodain dain shedy qoteo lchdy qokeo r ain	[dairodain:?] | [ykeodain:?] | Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | [qoteo:?] | Drogenholz, getrocknete Kurz-/Kompaktform | bereite einen heißen Auszug | Wurzel | Menge-/Klassenwert II	[dairodain:?] | [ykeodain:?] | Grad-/Maßwert II | feucht in der Mitte des Grades, abgeschlossen | [qoteo:?] | getrocknete Holzdroge, Kompaktform | bereite einen heißen Auszug | Wurzel | Wertstufe II	Drogenholz, getrocknete Kurz-/Kompaktform | Menge-/Klassenwert II	getrocknete Holzdroge, Kompaktform | Wertstufe II	[dairodain:?]; [ykeodain:?]; Grad-/Maßwert II; feucht in der Mitte des Grades, abgeschlossen; [qoteo:?]; Drogenholz, getrocknete Kurz-/Kompaktform; bereite einen heißen Auszug; Wurzel; Menge-/Klassenwert II	[dairodain:?]; [ykeodain:?]; Grad-/Maßwert II; feucht in der Mitte des Grades, abgeschlossen; [qoteo:?]; getrocknete Holzdroge, Kompaktform; bereite einen heißen Auszug; Wurzel; Wertstufe II	2	0	0	0	1	0	7	1
f88v	f88v.26	P	A	1	4	0	1	1	1	saiin	saiin choky cheor shy	Samen/Saatgut, Typ/Charge III | heiß-trockene Zubereitung, Grundform | trockener Drogenteil | feucht am Anfang des Grades	Samencharge III | heiß-trockene Zubereitung, Grundform | trockener Drogenteil | feucht am Anfang des Grades	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; heiß-trockene Zubereitung, Grundform; trockener Drogenteil; feucht am Anfang des Grades	Samencharge III; heiß-trockene Zubereitung, Grundform; trockener Drogenteil; feucht am Anfang des Grades	1	0	0	0	0	0	3	1
f89r1	f89r1.15	P	A	1	8	4	0	1	5	saiin	tcheol qoeair sheol qocphey saiin cheocphey dal darolg	kalt-trockener Drogenstoff | [qoeair:?] | feuchtes Material | [qocphey:?] | Samen/Saatgut, Typ/Charge III | [cheocphey:?] | abgemessene Rohstoffmenge I | [darolg:?]	kalt-trockener Drogenstoff | [qoeair:?] | feuchtes Material | [qocphey:?] | Samencharge III | [cheocphey:?] | abgemessene Rohstoffmenge I | [darolg:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	kalt-trockener Drogenstoff; [qoeair:?]; feuchtes Material; [qocphey:?]; Samen/Saatgut, Typ/Charge III; [cheocphey:?]; abgemessene Rohstoffmenge I; [darolg:?]	kalt-trockener Drogenstoff; [qoeair:?]; feuchtes Material; [qocphey:?]; Samencharge III; [cheocphey:?]; abgemessene Rohstoffmenge I; [darolg:?]	1	0	0	0	0	0	7	1
f89r1	f89r1.19	P	A	1	9	5	0	1	9	daly	pshol sheo qoay cheocphy s sheyr qokair ydam daly	[pshol:?] | Feuchtzubereitung | [qoay:?] | [cheocphy:?] | Samen-/Saatgutposten | [sheyr:?] | erhitze die zweite Fraktion | [ydam:?] | abgemessene Rohstoffmenge I, Grundform	[pshol:?] | Feuchtzubereitung | [qoay:?] | [cheocphy:?] | Samen-/Saatgutposten | [sheyr:?] | erhitze die zweite Fraktion | [ydam:?] | abgewogener Rohstoffposten I, Grundform	abgemessene Rohstoffmenge I, Grundform	abgewogener Rohstoffposten I, Grundform	[pshol:?]; Feuchtzubereitung; [qoay:?]; [cheocphy:?]; Samen-/Saatgutposten; [sheyr:?]; erhitze die zweite Fraktion; [ydam:?]; abgemessene Rohstoffmenge I, Grundform	[pshol:?]; Feuchtzubereitung; [qoay:?]; [cheocphy:?]; Samen-/Saatgutposten; [sheyr:?]; erhitze die zweite Fraktion; [ydam:?]; abgewogener Rohstoffposten I, Grundform	0	0	0	0	1	0	8	1
f89v1	f89v1.10	P	A	1	10	0	1	1	4	cthey	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	kalte Drogenportion | feuchter Drogenteil | eine Portion vollständig getrocknete Droge | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | erhitzen | Qualitätsgrad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | eine Charge Rohdroge I abmessen | trockene Fraktion I | nimm ein Maß kalten Ansatzes	kalte Drogenportion | feuchter Drogenteil | eine Portion vollständig getrocknete Droge | Pflanzendroge, Form I | erhitzen | Qualitätsgrad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | eine Charge Rohdroge I abmessen | trockene Fraktion I | nimm ein Maß kalten Ansatzes	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	kalte Drogenportion; feuchter Drogenteil; eine Portion vollständig getrocknete Droge; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; erhitzen; Qualitätsgrad III; Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang; eine Charge Rohdroge I abmessen; trockene Fraktion I; nimm ein Maß kalten Ansatzes	kalte Drogenportion; feuchter Drogenteil; eine Portion vollständig getrocknete Droge; Pflanzendroge, Form I; erhitzen; Qualitätsgrad III; Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang; eine Charge Rohdroge I abmessen; trockene Fraktion I; nimm ein Maß kalten Ansatzes	1	0	0	0	0	0	9	1
f89v1	f89v1.11	P	A	1	10	2	0	2	3|7	ain|ain	osheokaiin s ain ol shodain qokar ain chekal daiin dar	[osheokaiin:?] | Samen-/Saatgutposten | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	[osheokaiin:?] | Samen-/Saatgutposten | Wertstufe II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Wertstufe II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	Menge-/Klassenwert II | Menge-/Klassenwert II	Wertstufe II | Wertstufe II	[osheokaiin:?]; Samen-/Saatgutposten; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [shodain:?]; heiße Drogenfraktion I; Menge-/Klassenwert II; Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang; Grad-/Maßwert III; abgemessene Fraktion I	[osheokaiin:?]; Samen-/Saatgutposten; Wertstufe II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [shodain:?]; heiße Drogenfraktion I; Wertstufe II; Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang; Grad-/Maßwert III; abgemessene Fraktion I	2	0	0	0	2	0	8	1
