event_ordinal	occurrence_id	source_selector	physical_folio	locus	token_index	token_count	distance_from_end	distance_cell	position_class	position4	masked_target	stem	terminal	left_context	right_context	left_context_sensitivity	right_context_sensitivity	paired_neighbour	direct_388	population	page_fold	stem_fold	semantic_export_credit
1888	GDT800-O1888	f3r	f3r	f3r.16	4	9	5	5	INTERNAL	EARLIER	cheo{l|m}	cheo	l	s	ekshy	s	ekshy	0	0	CACHE_REST_3749	2	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1889	GDT800-O1889	f3r	f3r	f3r.16	6	9	3	3	INTERNAL	EARLIER	qokeo{l|m}	qokeo	m	ekshy	qokol	ekshy	NONE	1	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1890	GDT800-O1890	f3r	f3r	f3r.16	7	9	2	2	INTERNAL	EARLIER	qoko{l|m}	qoko	l	qokeom	daiin	NONE	daiin	1	0	CACHE_REST_3749	2	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1891	GDT800-O1891	f3r	f3r	f3r.17	2	5	3	3	INTERNAL	EARLIER	okeo{l|m}	okeo	m	soeom	yteody	soeom	yteody	0	0	CACHE_REST_3749	2	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1892	GDT800-O1892	f3r	f3r	f3r.17	5	5	0	0	FINAL	FINAL	sa{l|m}	sa	m	qokeeodal	NONE	qokeeodal	NONE	0	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1893	GDT800-O1893	f3r	f3r	f3r.18	7	7	0	0	FINAL	FINAL	otolo{l|m}	otolo	m	qoty	NONE	qoty	NONE	0	0	CACHE_REST_3749	2	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1894	GDT800-O1894	f3r	f3r	f3r.19	2	9	7	5	INTERNAL	EARLIER	o{l|m}	o	l	otchor	cheor	otchor	cheor	0	0	CACHE_REST_3749	2	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1895	GDT800-O1895	f3r	f3r	f3r.2	3	5	2	2	INTERNAL	EARLIER	da{l|m}	da	m	chor	qotcham	chor	qotcham	0	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1896	GDT800-O1896	f3r	f3r	f3r.2	5	5	0	0	FINAL	FINAL	cha{l|m}	cha	m	qotcham	NONE	qotcham	NONE	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1897	GDT800-O1897	f3r	f3r	f3r.20	2	9	7	5	INTERNAL	EARLIER	cho{l|m}	cho	l	ycheor	odaiin	ycheor	odaiin	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1898	GDT800-O1898	f3r	f3r	f3r.20	4	9	5	5	INTERNAL	EARLIER	cho{l|m}	cho	l	odaiin	s	odaiin	s	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1899	GDT800-O1899	f3r	f3r	f3r.20	7	9	2	2	INTERNAL	EARLIER	oko{l|m}	oko	l	aiin	or	aiin	or	0	0	CACHE_REST_3749	2	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1900	GDT800-O1900	f3r	f3r	f3r.20	9	9	0	0	FINAL	FINAL	a{l|m}	a	m	or	NONE	or	NONE	0	0	CACHE_REST_3749	2	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1901	GDT800-O1901	f3r	f3r	f3r.3	3	5	2	2	INTERNAL	EARLIER	cho{l|m}	cho	l	qocheor	daiin	qocheor	daiin	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1902	GDT800-O1902	f3r	f3r	f3r.4	3	6	3	3	INTERNAL	EARLIER	cha{l|m}	cha	l	chor	chag	chor	chag	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1903	GDT800-O1903	f3r	f3r	f3r.4	5	6	1	1	INTERNAL	PENULTIMATE	cha{l|m}	cha	m	chag	cho	chag	cho	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1904	GDT800-O1904	f3r	f3r	f3r.5	1	5	4	4	FIRST	EARLIER	qoko{l|m}	qoko	l	NONE	chololy	NONE	chololy	0	0	CACHE_REST_3749	2	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1905	GDT800-O1905	f3r	f3r	f3r.5	4	5	1	1	INTERNAL	PENULTIMATE	cha{l|m}	cha	m	s	cthol	s	NONE	1	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1906	GDT800-O1906	f3r	f3r	f3r.5	5	5	0	0	FINAL	FINAL	ctho{l|m}	ctho	l	cham	NONE	NONE	NONE	1	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1907	GDT800-O1907	f3r	f3r	f3r.6	3	4	1	1	INTERNAL	PENULTIMATE	ctho{l|m}	ctho	m	chor	otaldam	chor	NONE	1	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1908	GDT800-O1908	f3r	f3r	f3r.6	4	4	0	0	FINAL	FINAL	otalda{l|m}	otalda	m	cthom	NONE	NONE	NONE	1	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1909	GDT800-O1909	f3r	f3r	f3r.7	1	5	4	4	FIRST	EARLIER	otcho{l|m}	otcho	l	NONE	qodaiin	NONE	qodaiin	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1910	GDT800-O1910	f3r	f3r	f3r.7	3	5	2	2	INTERNAL	EARLIER	cho{l|m}	cho	m	qodaiin	shom	qodaiin	NONE	1	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1911	GDT800-O1911	f3r	f3r	f3r.7	4	5	1	1	INTERNAL	PENULTIMATE	sho{l|m}	sho	m	chom	damo	NONE	damo	1	0	CACHE_REST_3749	2	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1912	GDT800-O1912	f3r	f3r	f3r.8	3	5	2	2	INTERNAL	EARLIER	cho{l|m}	cho	l	chor	oky	chor	oky	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1913	GDT800-O1913	f3r	f3r	f3r.9	5	5	0	0	FINAL	FINAL	o{l|m}	o	l	otchody	NONE	otchody	NONE	0	0	CACHE_REST_3749	2	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1914	GDT800-O1914	f3v	f3v	f3v.10	4	6	2	2	INTERNAL	EARLIER	daii{l|m}	daii	m	qokshol	chol	qokshol	NONE	1	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1915	GDT800-O1915	f3v	f3v	f3v.10	5	6	1	1	INTERNAL	PENULTIMATE	cho{l|m}	cho	l	daiim	okary	NONE	okary	1	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1916	GDT800-O1916	f3v	f3v	f3v.11	6	6	0	0	FINAL	FINAL	cho{l|m}	cho	m	chodaiin	NONE	chodaiin	NONE	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1917	GDT800-O1917	f3v	f3v	f3v.12	5	6	1	1	INTERNAL	PENULTIMATE	kcha{l|m}	kcha	m	tchor	s	tchor	s	0	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1918	GDT800-O1918	f3v	f3v	f3v.13	5	6	1	1	INTERNAL	PENULTIMATE	ctha{l|m}	ctha	l	yty	chky	yty	chky	0	0	CACHE_REST_3749	2	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1919	GDT800-O1919	f3v	f3v	f3v.14	2	4	2	2	INTERNAL	EARLIER	shea{l|m}	shea	m	dain	y	dain	y	0	0	CACHE_REST_3749	2	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1920	GDT800-O1920	f3v	f3v	f3v.2	6	7	1	1	INTERNAL	PENULTIMATE	do{l|m}	do	l	olytol	dar	olytol	dar	0	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1921	GDT800-O1921	f3v	f3v	f3v.3	1	7	6	5	FIRST	EARLIER	oko{l|m}	oko	m	NONE	chol	NONE	NONE	1	0	CACHE_REST_3749	2	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1922	GDT800-O1922	f3v	f3v	f3v.3	2	7	5	5	INTERNAL	EARLIER	cho{l|m}	cho	l	okom	shol	NONE	NONE	1	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1923	GDT800-O1923	f3v	f3v	f3v.3	3	7	4	4	INTERNAL	EARLIER	sho{l|m}	sho	l	chol	seees	NONE	seees	1	0	CACHE_REST_3749	2	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1924	GDT800-O1924	f3v	f3v	f3v.3	5	7	2	2	INTERNAL	EARLIER	cho{l|m}	cho	m	seees	cheeykam	seees	cheeykam	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1925	GDT800-O1925	f3v	f3v	f3v.4	5	9	4	4	INTERNAL	EARLIER	oka{l|m}	oka	l	kcheol	do	kcheol	do	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1926	GDT800-O1926	f3v	f3v	f3v.5	2	6	4	4	INTERNAL	EARLIER	otcha{l|m}	otcha	l	ychear	cho	ychear	cho	0	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1927	GDT800-O1927	f3v	f3v	f3v.6	5	5	0	0	FINAL	FINAL	cho{l|m}	cho	m	chodaly	NONE	chodaly	NONE	0	0	CACHE_REST_3749	2	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1928	GDT800-O1928	f3v	f3v	f3v.7	2	5	3	3	INTERNAL	EARLIER	otcha{l|m}	otcha	m	tchor	chor	tchor	chor	0	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1929	GDT800-O1929	f3v	f3v	f3v.8	2	5	3	3	INTERNAL	EARLIER	kcho{l|m}	kcho	m	ykchy	chor	ykchy	chor	0	0	CACHE_REST_3749	2	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1930	GDT800-O1930	f3v	f3v	f3v.8	4	5	1	1	INTERNAL	PENULTIMATE	chckho{l|m}	chckho	l	chor	oka	chor	oka	0	0	CACHE_REST_3749	2	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1931	GDT800-O1931	f3v	f3v	f3v.9	2	5	3	3	INTERNAL	EARLIER	okeo{l|m}	okeo	l	ytcheear	cthodoaly	ytcheear	cthodoaly	0	0	CACHE_REST_3749	2	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1932	GDT800-O1932	f40r	f40r	f40r.1	6	11	5	5	INTERNAL	EARLIER	oka{l|m}	oka	l	qoky	shdy	qoky	shdy	0	0	CACHE_REST_3749	3	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1933	GDT800-O1933	f40r	f40r	f40r.11	4	4	0	0	FINAL	FINAL	da{l|m}	da	l	ory	NONE	ory	NONE	0	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1934	GDT800-O1934	f40r	f40r	f40r.3	2	11	9	5	INTERNAL	EARLIER	qoka{l|m}	qoka	l	shy	chdy	shy	chdy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1935	GDT800-O1935	f40r	f40r	f40r.3	11	11	0	0	FINAL	FINAL	oka{l|m}	oka	m	qokar	NONE	qokar	NONE	0	0	CACHE_REST_3749	3	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1936	GDT800-O1936	f40r	f40r	f40r.4	5	10	5	5	INTERNAL	EARLIER	qoko{l|m}	qoko	l	dar	okaiin	dar	okaiin	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1937	GDT800-O1937	f40r	f40r	f40r.4	10	10	0	0	FINAL	FINAL	o{l|m}	o	l	okoldy	NONE	okoldy	NONE	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1938	GDT800-O1938	f40r	f40r	f40r.5	4	11	7	5	INTERNAL	EARLIER	oko{l|m}	oko	l	okar	ol	okar	NONE	1	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1939	GDT800-O1939	f40r	f40r	f40r.5	5	11	6	5	INTERNAL	EARLIER	o{l|m}	o	l	okol	chedy	NONE	chedy	1	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1940	GDT800-O1940	f40r	f40r	f40r.6	6	12	6	5	INTERNAL	EARLIER	a{l|m}	a	m	or	o	or	o	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1941	GDT800-O1941	f40r	f40r	f40r.6	9	12	3	3	INTERNAL	EARLIER	qoka{l|m}	qoka	m	lshedy	chdy	lshedy	chdy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1942	GDT800-O1942	f40r	f40r	f40r.9	2	9	7	5	INTERNAL	EARLIER	o{l|m}	o	l	taiin	olaiin	taiin	olaiin	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1943	GDT800-O1943	f40r	f40r	f40r.9	9	9	0	0	FINAL	FINAL	dara{l|m}	dara	m	okaiin	NONE	okaiin	NONE	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1944	GDT800-O1944	f40v	f40v	f40v.11	2	5	3	3	INTERNAL	EARLIER	qoko{l|m}	qoko	l	schedy	chedy	schedy	chedy	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1945	GDT800-O1945	f40v	f40v	f40v.14	9	10	1	1	INTERNAL	PENULTIMATE	a{l|m}	a	m	qokees	chdy	qokees	chdy	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1946	GDT800-O1946	f40v	f40v	f40v.16	1	10	9	5	FIRST	EARLIER	sho{l|m}	sho	l	NONE	kedy	NONE	kedy	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1947	GDT800-O1947	f40v	f40v	f40v.16	10	10	0	0	FINAL	FINAL	qoka{l|m}	qoka	m	yteey	NONE	yteey	NONE	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1948	GDT800-O1948	f40v	f40v	f40v.18	4	8	4	4	INTERNAL	EARLIER	oka{l|m}	oka	l	chckhy	okair	chckhy	okair	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1949	GDT800-O1949	f40v	f40v	f40v.18	6	8	2	2	INTERNAL	EARLIER	aro{l|m}	aro	l	okair	qokey	okair	qokey	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1950	GDT800-O1950	f40v	f40v	f40v.2	3	4	1	1	INTERNAL	PENULTIMATE	o{l|m}	o	l	qokaiin	arag	qokaiin	arag	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1951	GDT800-O1951	f40v	f40v	f40v.3	5	5	0	0	FINAL	FINAL	oka{l|m}	oka	m	okaiin	NONE	okaiin	NONE	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1952	GDT800-O1952	f40v	f40v	f40v.6	2	4	2	2	INTERNAL	EARLIER	o{l|m}	o	l	qoeedaiin	chedy	qoeedaiin	chedy	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1953	GDT800-O1953	f40v	f40v	f40v.7	2	5	3	3	INTERNAL	EARLIER	qoko{l|m}	qoko	l	shody	chedy	shody	chedy	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1954	GDT800-O1954	f40v	f40v	f40v.8	3	3	0	0	FINAL	FINAL	oka{l|m}	oka	l	chkalykedy	NONE	chkalykedy	NONE	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1955	GDT800-O1955	f40v	f40v	f40v.9	5	5	0	0	FINAL	FINAL	o{l|m}	o	l	kor	NONE	kor	NONE	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1956	GDT800-O1956	f41r	f41r	f41r.4	9	10	1	1	INTERNAL	PENULTIMATE	ota{l|m}	ota	l	oteey	dam	oteey	NONE	1	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1957	GDT800-O1957	f41r	f41r	f41r.4	10	10	0	0	FINAL	FINAL	da{l|m}	da	m	otal	NONE	NONE	NONE	1	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1958	GDT800-O1958	f41r	f41r	f41r.5	2	8	6	5	INTERNAL	EARLIER	sa{l|m}	sa	l	qotchy	yteedy	qotchy	yteedy	0	0	CACHE_REST_3749	4	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1959	GDT800-O1959	f41r	f41r	f41r.8	7	10	3	3	INTERNAL	EARLIER	qoka{l|m}	qoka	l	qokedy	chekedy	qokedy	chekedy	0	0	CACHE_REST_3749	4	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1960	GDT800-O1960	f41r	f41r	f41r.9	9	10	1	1	INTERNAL	PENULTIMATE	a{l|m}	a	l	cheo	otedy	cheo	otedy	0	0	CACHE_REST_3749	4	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1961	GDT800-O1961	f41v	f41v	f41v.2	8	9	1	1	INTERNAL	PENULTIMATE	qota{l|m}	qota	l	shdchdy	dar	shdchdy	dar	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1962	GDT800-O1962	f41v	f41v	f41v.3	13	13	0	0	FINAL	FINAL	da{l|m}	da	m	keoy	NONE	keoy	NONE	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1963	GDT800-O1963	f41v	f41v	f41v.4	9	10	1	1	INTERNAL	PENULTIMATE	qoko{l|m}	qoko	l	okeey	sheols	okeey	sheols	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1964	GDT800-O1964	f41v	f41v	f41v.6	2	10	8	5	INTERNAL	EARLIER	o{l|m}	o	l	tadaiin	cheos	tadaiin	cheos	0	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1965	GDT800-O1965	f41v	f41v	f41v.6	5	10	5	5	INTERNAL	EARLIER	oka{l|m}	oka	l	yteedy	old	yteedy	old	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1966	GDT800-O1966	f41v	f41v	f41v.6	7	10	3	3	INTERNAL	EARLIER	oteo{l|m}	oteo	l	old	qokal	old	NONE	1	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1967	GDT800-O1967	f41v	f41v	f41v.6	8	10	2	2	INTERNAL	EARLIER	qoka{l|m}	qoka	l	oteol	or	NONE	or	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1968	GDT800-O1968	f41v	f41v	f41v.7	5	9	4	4	INTERNAL	EARLIER	chda{l|m}	chda	l	ckhdy	ykeo	ckhdy	ykeo	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1969	GDT800-O1969	f42r	f42r	f42r.10	2	9	7	5	INTERNAL	EARLIER	do{l|m}	do	l	choty	ksheo	choty	ksheo	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1970	GDT800-O1970	f42r	f42r	f42r.10	6	9	3	3	INTERNAL	EARLIER	ctho{l|m}	ctho	l	otol	chol	otol	NONE	1	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1971	GDT800-O1971	f42r	f42r	f42r.10	7	9	2	2	INTERNAL	EARLIER	cho{l|m}	cho	l	cthol	shol	NONE	NONE	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1972	GDT800-O1972	f42r	f42r	f42r.10	8	9	1	1	INTERNAL	PENULTIMATE	sho{l|m}	sho	l	chol	dain	NONE	dain	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1973	GDT800-O1973	f42r	f42r	f42r.11	5	9	4	4	INTERNAL	EARLIER	sho{l|m}	sho	l	daiin	ctheey	daiin	ctheey	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1974	GDT800-O1974	f42r	f42r	f42r.12	2	8	6	5	INTERNAL	EARLIER	cho{l|m}	cho	l	dcheey	shol	dcheey	NONE	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1975	GDT800-O1975	f42r	f42r	f42r.12	3	8	5	5	INTERNAL	EARLIER	sho{l|m}	sho	l	chol	chokaiin	NONE	chokaiin	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1976	GDT800-O1976	f42r	f42r	f42r.12	8	8	0	0	FINAL	FINAL	da{l|m}	da	l	dain	NONE	dain	NONE	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1977	GDT800-O1977	f42r	f42r	f42r.13	2	9	7	5	INTERNAL	EARLIER	sho{l|m}	sho	l	qopor	shot	qopor	shot	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1978	GDT800-O1978	f42r	f42r	f42r.13	4	9	5	5	INTERNAL	EARLIER	sho{l|m}	sho	l	shot	shol	shot	NONE	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1979	GDT800-O1979	f42r	f42r	f42r.13	5	9	4	4	INTERNAL	EARLIER	sho{l|m}	sho	l	shol	daiin	NONE	daiin	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1980	GDT800-O1980	f42r	f42r	f42r.13	9	9	0	0	FINAL	FINAL	chea{l|m}	chea	m	s	NONE	s	NONE	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1981	GDT800-O1981	f42r	f42r	f42r.14	7	7	0	0	FINAL	FINAL	da{l|m}	da	m	daiin	NONE	daiin	NONE	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1982	GDT800-O1982	f42r	f42r	f42r.17	2	6	4	4	INTERNAL	EARLIER	sho{l|m}	sho	l	shotol	chety	shotol	chety	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1983	GDT800-O1983	f42r	f42r	f42r.20	1	8	7	5	FIRST	EARLIER	sho{l|m}	sho	l	NONE	chol	NONE	NONE	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1984	GDT800-O1984	f42r	f42r	f42r.20	2	8	6	5	INTERNAL	EARLIER	cho{l|m}	cho	l	shol	shoky	NONE	shoky	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1985	GDT800-O1985	f42r	f42r	f42r.20	4	8	4	4	INTERNAL	EARLIER	oko{l|m}	oko	l	shoky	sho	shoky	sho	0	0	CACHE_REST_3749	1	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1986	GDT800-O1986	f42r	f42r	f42r.20	6	8	2	2	INTERNAL	EARLIER	cho{l|m}	cho	l	sho	shol	sho	NONE	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1987	GDT800-O1987	f42r	f42r	f42r.20	7	8	1	1	INTERNAL	PENULTIMATE	sho{l|m}	sho	l	chol	chal	NONE	NONE	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1988	GDT800-O1988	f42r	f42r	f42r.20	8	8	0	0	FINAL	FINAL	cha{l|m}	cha	l	shol	NONE	NONE	NONE	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1989	GDT800-O1989	f42r	f42r	f42r.21	1	7	6	5	FIRST	EARLIER	sho{l|m}	sho	l	NONE	chol	NONE	NONE	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1990	GDT800-O1990	f42r	f42r	f42r.21	2	7	5	5	INTERNAL	EARLIER	cho{l|m}	cho	l	shol	chol	NONE	NONE	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1991	GDT800-O1991	f42r	f42r	f42r.21	3	7	4	4	INTERNAL	EARLIER	cho{l|m}	cho	l	chol	shol	NONE	NONE	1	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1992	GDT800-O1992	f42r	f42r	f42r.21	4	7	3	3	INTERNAL	EARLIER	sho{l|m}	sho	l	chol	oiin	NONE	oiin	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1993	GDT800-O1993	f42r	f42r	f42r.23	1	3	2	2	FIRST	EARLIER	okcho{l|m}	okcho	l	NONE	shol	NONE	NONE	1	0	CACHE_REST_3749	1	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1994	GDT800-O1994	f42r	f42r	f42r.23	2	3	1	1	INTERNAL	PENULTIMATE	sho{l|m}	sho	l	okchol	kolschees	NONE	kolschees	1	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1995	GDT800-O1995	f42r	f42r	f42r.3	5	5	0	0	FINAL	FINAL	da{l|m}	da	l	chain	NONE	chain	NONE	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1996	GDT800-O1996	f42r	f42r	f42r.7	5	6	1	1	INTERNAL	PENULTIMATE	cha{l|m}	cha	m	shotaiin	shan	shotaiin	shan	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1997	GDT800-O1997	f42r	f42r	f42r.8	3	8	5	5	INTERNAL	EARLIER	ctho{l|m}	ctho	l	chees	shor	chees	shor	0	0	CACHE_REST_3749	1	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1998	GDT800-O1998	f42r	f42r	f42r.8	5	8	3	3	INTERNAL	EARLIER	sho{l|m}	sho	l	shor	ety	shor	ety	0	0	CACHE_REST_3749	1	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
1999	GDT800-O1999	f42r	f42r	f42r.9	2	5	3	3	INTERNAL	EARLIER	otcho{l|m}	otcho	l	qotchar	ctho	qotchar	ctho	0	0	CACHE_REST_3749	1	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
2000	GDT800-O2000	f42v	f42v	f42v.1	6	8	2	2	INTERNAL	EARLIER	cho{l|m}	cho	l	shols	chor	shols	chor	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
