current_row_id	event_id	physical_page	statement_id	surface	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution	source_action_after	source_argument_after	state_transition_match
G446-CUR-1795	G407-E1795	f75r	P1009-S167	yshedy	Y+SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y|FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1796	G407-E1796	f75r	P1009-S168	chekar	CH+K+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AR|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1797	G407-E1797	f75r	P1009-S168	oldy	OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1798	G407-E1798	f75r	P1009-S169	qokain	OK+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIN	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1799	G407-E1799	f75r	P1009-S169	chkar	CH+K+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AR|PAIR:CH>K	NONE	NONE	K	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	AIN	YES
G446-CUR-1800	G407-E1800	f75r	P1009-S169	otar	OT+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AR	NONE	NONE	K	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	AIN	YES
G446-CUR-1801	G407-E1801	f75r	P1009-S169	oldy	OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	K	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:K	NONE	NONE	K	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	AIN	YES
G446-CUR-1802	G407-E1802	f75r	P1009-S170	dchedy	D_ADDR+CHD+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CHD<-Y	NONE	NONE	CHD	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CHD	Y	YES
G446-CUR-1803	G407-E1803	f75r	P1009-S170	sain	S+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CHD	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIN	NONE	NONE	S	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	AIN	YES
G446-CUR-1804	G407-E1804	f75r	P1009-S170	okedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1805	G407-E1805	f75r	P1009-S171	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1806	G407-E1806	f75r	P1009-S172	otedy	OT+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1807	G407-E1807	f75r	P1009-S173	okoldy	OK+OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1808	G407-E1808	f75r	P1009-S174	otar	OT+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AR	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1809	G407-E1809	f75r	P1009-S174	otam	OT+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1810	G407-E1810	f75r	P1009-S174	olaiin	OL+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIIN	NONE	NONE	OK	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIIN	YES
G446-CUR-1811	G407-E1811	f75r	P1009-S174	ch	CH	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	AIIN	YES
G446-CUR-1812	G407-E1812	f75r	P1009-S174	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AR	NONE	NONE	CH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	AIIN	YES
G446-CUR-1813	G407-E1813	f75r	P1009-S174	dy	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-1814	G407-E1814	f75r	P1009-S174	sshedy	S+SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|PAIR:S>SH|CLOSE:SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1815	G407-E1815	f75r	P1009-S175	shckhy	SH+CH+K+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:SH>CH|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1816	G407-E1816	f75r	P1009-S175	qokey	OK+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1817	G407-E1817	f75r	P1009-S175	okedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1818	G407-E1818	f75r	P1009-S176	sarol	S+AR+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AR	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-1819	G407-E1819	f75r	P1009-S176	oty	OT+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-1820	G407-E1820	f75r	P1009-S176	otedy	OT+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-E|CLOSE:S	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-1821	G407-E1821	f75r	P1009-S177	qotedy	OT+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|CLOSE:S	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-1822	G407-E1822	f75r	P1009-S178	otedy	OT+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|CLOSE:S	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-1823	G407-E1823	f75r	P1009-S179	okaiin	OK+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIIN	NONE	NONE	OK	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIIN	YES
G446-CUR-1824	G407-E1824	f75r	P1009-S179	qokey	OK+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1825	G407-E1825	f75r	P1009-S179	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1826	G407-E1826	f75r	P1009-S180	sheol	SH+E+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1827	G407-E1827	f75r	P1009-S180	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1828	G407-E1828	f75r	P1009-S181	dain	AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-AIN	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1829	G407-E1829	f75r	P1009-S181	shedy	SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIN	YES
G446-CUR-1830	G407-E1830	f75r	P1009-S182	otol	OT+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	SH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIN	YES
G446-CUR-1831	G407-E1831	f75r	P1009-S182	chedy	CHD+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CHD<-Y	NONE	NONE	CHD	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CHD	Y	YES
G446-CUR-1832	G407-E1832	f75r	P1009-S182	olor	OL+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CHD	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CHD<-OR	NONE	NONE	CHD	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CHD	OR	YES
G446-CUR-1833	G407-E1833	f76r	P1009-S183	potchokor	P+OT+CH+OK+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-OR	PAIR:CH>OK	NONE	OK	OR	YES	NO	EXACT_CATALOG	READ	GDT445_READ_TO_READ_AMBER	YES	OK	OR	YES
G446-CUR-1834	G407-E1834	f76r	P1009-S183	chcfhdy	CH+O+CH+LOCAL_CHAR_F+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-1835	G407-E1835	f76r	P1009-S183	opshdy	O+P+SH+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y|PAIR:P>SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1836	G407-E1836	f76r	P1009-S183	qolp	OL+P	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	P	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	P	Y	YES
G446-CUR-1837	G407-E1837	f76r	P1009-S183	chcphy	CH+CH+P+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	P	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:P<-Y|PAIR:CH>CH|PAIR:CH>P	NONE	NONE	P	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	P	Y	YES
G446-CUR-1838	G407-E1838	f76r	P1009-S183	chcphdy	CH+CH+P+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	P	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:P<-Y|PAIR:CH>CH|PAIR:CH>P	NONE	NONE	P	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	P	Y	YES
G446-CUR-1839	G407-E1839	f76r	P1009-S183	opshey	O+P+SH+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	P	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|FOCUS:SH<-Y|PAIR:P>SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1840	G407-E1840	f76r	P1009-S183	qofshy	CARRIER_Q+O+P+SH+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y|PAIR:P>SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1841	G407-E1841	f76r	P1009-S183	opchdy	O+P+CHD+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CHD<-Y|PAIR:P>CHD	NONE	NONE	CHD	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CHD	Y	YES
G446-CUR-1842	G407-E1842	f76r	P1009-S183	sain	S+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CHD	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-AIN	NONE	NONE	S	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	AIN	YES
G446-CUR-1843	G407-E1843	f76r	P1009-S183	as	A_ADDR+S	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	S	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	AIN	YES
G446-CUR-1844	G407-E1844	f76r	P1009-S183	y	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	S	Y	YES
G446-CUR-1845	G407-E1845	f76r	P1009-S183	dshedy	SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	S	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
